gisco_id,name,registered,turnout,invalid,blank,LFI-PRG-GRS-MRC,AR,PI-SIEL,PP (2006),LREM-MoDem-Agir-MR-UDE-AC,DR [Démocratie représentative],LP (2017),PACE,GE-MEI-MDP-UDE,DF,UDI,PS-PP-ND-PRG,PFE,MIC,DLF,AE,D19,LO,PCF,UPR,G·s,AVE,RN,NEA,PRC,EDE,ÉC,AJ,LR-LC-CPNT,LÉ,PA,ACPLI,UDLEF,UDMF
FR_11406,Véraza,39,22,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0
FR_37267,Véretz,3288,1728,33,41,114,0,0,0,381,0,13,0,30,0,48,117,0,0,67,0,1,11,32,18,59,2,269,0,0,4,1,9,125,304,44,5,0,0
FR_39551,Véria,105,54,0,4,1,0,0,0,8,0,0,0,0,0,3,2,0,0,3,0,0,0,3,0,0,0,18,0,0,0,0,0,0,8,2,2,0,0
FR_83147,Vérignon,36,25,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0
FR_42327,Vérin,514,280,2,1,14,0,0,0,71,0,1,0,12,0,7,14,0,1,8,0,0,2,7,2,4,0,64,0,0,1,0,5,20,34,9,1,0,0
FR_17466,Vérines,1604,805,13,21,60,0,0,1,173,0,3,0,13,0,22,61,0,0,26,0,0,7,17,5,32,0,167,0,0,1,0,4,38,115,20,6,0,0
FR_71568,Vérissey,37,24,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,10,1,0,0,0,0
FR_89443,Véron,1333,726,24,5,37,0,0,0,100,0,5,0,7,0,20,31,0,0,28,0,0,7,18,8,6,0,291,0,0,0,1,4,48,64,20,2,0,0
FR_26371,Véronne,41,32,1,2,3,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,2,8,0,0,0,0
FR_21667,Véronnes,304,189,3,5,3,0,0,1,41,0,1,0,0,0,4,9,0,0,13,0,0,0,2,2,5,0,38,0,0,0,0,1,37,22,2,0,0,0
FR_55549,Véry,81,38,4,6,2,0,0,0,8,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,5,0,0,0,0,0,4,3,0,0,0,0
FR_51616,Vésigneul-sur-Marne,220,113,9,2,2,0,0,0,23,0,0,0,1,0,2,4,0,0,8,0,0,0,3,1,0,0,40,0,0,0,0,1,8,7,1,1,0,0
FR_01439,Vésines,71,46,0,7,1,0,0,0,9,0,0,0,0,0,1,3,0,0,5,0,0,0,0,1,1,0,6,0,0,0,0,2,5,5,0,0,0,0
FR_95651,Vétheuil,593,373,9,4,18,0,0,1,84,0,1,0,9,0,12,31,0,0,8,0,0,2,5,1,17,0,58,0,0,0,0,2,36,69,5,1,0,0
FR_74298,Vétraz-Monthoux,4936,2236,35,35,70,0,0,1,617,0,22,0,52,1,65,101,3,0,65,0,0,6,24,32,64,0,380,0,0,0,0,3,286,324,43,1,0,6
FR_90103,Vétrigne,504,309,13,5,10,0,0,0,58,0,2,0,7,0,12,16,0,0,10,0,0,0,4,4,12,0,80,0,0,0,0,0,21,45,8,2,0,0
FR_15255,Vézac,968,501,18,24,25,0,0,1,114,0,1,0,4,0,11,30,1,0,19,0,0,4,12,7,12,0,95,0,0,0,0,1,64,51,6,1,0,0
FR_24577,Vézac,470,264,9,10,14,0,0,0,49,0,3,0,2,0,4,21,0,0,7,0,0,3,9,0,15,0,51,0,0,1,0,0,23,30,13,0,0,0
FR_89445,Vézannes,43,26,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,0,12,0,0,0,0,1,0,3,0,0,0,0
FR_02793,Vézaponin,101,61,0,5,2,0,0,0,4,0,0,0,3,0,2,2,0,0,4,0,0,0,0,1,0,0,26,0,0,0,0,2,4,4,1,0,0,1
FR_89446,Vézelay,339,225,3,1,17,0,0,0,50,0,2,0,5,0,6,13,0,0,9,0,0,1,5,1,3,0,30,0,0,1,0,0,35,39,4,0,0,0
FR_42268,Saint-Paul-de-Vézelin,640,363,19,28,9,0,0,0,72,0,2,0,2,0,11,23,1,2,16,0,0,4,3,5,10,0,52,0,0,1,0,1,56,44,1,1,0,0
FR_54563,Vézelise,970,468,7,7,24,0,0,0,75,0,2,0,18,0,17,38,0,0,21,0,0,0,3,6,13,0,133,0,0,1,0,3,29,56,12,3,0,0
FR_90104,Vézelois,789,480,16,21,11,0,0,0,117,0,5,0,8,0,13,15,0,0,16,0,1,3,4,5,8,3,130,0,0,1,0,3,41,41,18,0,0,0
FR_38543,Vézeronce-Curtin,1650,793,12,22,39,0,0,0,139,0,10,0,9,0,8,37,0,0,40,0,0,4,17,9,16,0,279,0,0,0,0,5,60,68,19,0,0,0
FR_27683,Vézillon,168,85,1,1,3,0,0,1,8,0,0,0,1,0,2,4,0,0,5,0,0,2,0,1,3,0,30,0,0,0,0,1,7,12,2,1,0,0
FR_02794,Vézilly,153,91,0,2,0,0,0,0,21,0,0,0,3,0,2,3,0,0,2,0,0,0,3,2,3,0,23,0,0,0,0,2,6,10,9,0,0,0
FR_89447,Vézinnes,135,87,2,3,14,0,0,0,8,0,0,0,0,0,1,5,0,0,1,0,0,1,0,1,5,0,30,0,0,0,0,5,2,6,1,2,0,0
FR_12294,Vézins-de-Lévézou,529,315,18,15,7,0,0,0,55,0,0,0,1,0,12,10,0,0,14,0,0,1,1,4,5,0,53,0,0,0,0,1,80,35,2,1,0,0
FR_86287,Vézières,286,173,8,7,12,0,0,0,24,0,0,0,2,0,4,11,0,0,10,0,0,1,0,0,4,0,42,0,0,0,0,1,21,20,5,1,0,0
FR_30348,Vézénobres,1348,704,13,9,42,0,0,0,122,0,4,0,13,0,12,35,0,0,23,0,0,2,23,4,15,0,195,0,0,1,1,6,70,103,10,1,0,0
FR_43261,Vézézoux,447,264,9,0,25,0,0,0,40,0,5,0,5,0,7,15,0,0,16,0,0,7,5,1,6,0,56,0,0,1,0,2,43,16,5,0,0,0
FR_42245,Saint-Julien-la-Vêtre,482,230,10,4,10,0,0,0,47,0,0,0,1,0,3,10,0,0,10,0,0,4,9,1,12,0,57,0,0,0,0,1,39,12,0,0,0,0
FR_62866,Waben,368,176,5,7,10,0,0,0,29,0,1,0,2,0,8,4,1,0,7,0,0,2,2,1,6,0,62,0,0,0,0,2,12,9,5,1,0,0
FR_60698,Wacquemoulin,225,117,7,0,6,0,0,0,21,0,5,0,4,0,3,3,0,0,4,0,0,2,2,0,1,0,41,0,0,1,0,3,7,6,1,0,0,0
FR_62867,Wacquinghen,224,155,4,3,8,0,0,0,28,0,0,0,2,0,4,7,0,0,12,0,0,2,0,0,0,0,46,0,0,0,0,1,15,14,7,2,0,0
FR_08494,Wadelincourt,358,230,12,8,11,0,0,0,28,0,1,0,6,0,7,7,0,0,11,0,0,1,5,0,10,0,78,0,0,0,0,2,16,23,4,0,0,0
FR_08496,Wagnon,98,58,0,6,4,0,0,0,6,0,2,0,0,0,1,0,0,0,5,0,0,0,0,1,3,0,15,0,0,0,0,1,5,8,1,0,0,0
FR_59630,Wahagnies,1896,1002,17,22,53,0,0,0,155,0,9,1,14,0,19,63,1,0,45,0,0,5,13,5,27,0,316,0,0,0,1,6,58,136,35,1,0,0
FR_68353,Wahlbach,385,208,4,8,10,0,0,0,30,0,3,0,4,0,5,11,0,0,12,2,0,3,0,5,4,2,55,0,0,0,0,0,26,22,2,0,0,0
FR_67510,Wahlenheim,385,244,5,4,2,0,0,0,56,0,4,0,2,0,6,10,0,0,15,0,0,2,4,1,9,0,33,1,0,1,0,0,43,40,6,0,0,0
FR_62868,Wail,202,124,9,5,9,0,0,0,17,0,0,0,4,0,0,4,0,0,1,0,0,0,1,0,2,0,48,0,0,0,0,1,11,8,3,1,0,0
FR_62869,Wailly,874,494,17,19,18,0,0,3,114,0,2,0,10,0,23,19,0,0,34,0,0,3,6,3,12,0,93,0,0,0,0,3,31,67,14,3,0,0
FR_62870,Wailly-Beaucamp,816,441,14,22,25,0,0,0,92,0,2,0,3,0,11,21,2,0,16,0,3,4,3,2,6,10,120,0,0,1,0,4,38,30,9,3,0,0
FR_68354,Walbach,895,533,6,16,18,0,0,0,144,0,3,0,17,0,16,23,0,0,24,0,0,2,5,8,14,0,88,0,0,0,3,35,84,26,1,0,0,0
FR_67511,Walbourg,756,405,11,19,15,0,0,0,77,0,4,0,6,0,10,11,0,0,24,0,0,7,2,6,11,0,92,0,0,1,0,1,32,65,11,0,0,0
FR_67513,Waldersbach,123,70,2,1,5,0,0,0,8,0,1,0,0,0,6,3,1,0,3,0,0,1,0,0,1,0,17,0,0,0,0,0,7,7,6,1,0,0
FR_67514,Waldhambach,523,274,14,21,9,0,0,0,27,0,2,0,4,0,6,7,1,0,19,0,0,2,1,4,8,0,92,0,0,0,0,3,28,18,4,4,0,0
FR_57738,Waldhouse,271,145,8,8,7,0,0,0,37,0,1,0,2,0,9,11,0,0,7,0,0,1,1,0,2,0,31,0,0,0,0,0,10,8,2,0,0,0
FR_68355,Waldighofen,1113,482,27,16,9,0,0,0,99,0,5,0,6,0,11,8,1,2,35,0,3,7,3,7,4,0,116,0,0,1,0,0,50,64,8,0,0,0
FR_67515,Waldolwisheim,439,274,8,9,4,0,0,0,74,0,0,0,0,0,10,8,1,0,14,0,0,1,2,2,0,0,57,0,0,0,0,2,27,42,13,0,0,0
FR_57739,Waldweistroff,342,157,4,2,6,0,0,0,35,0,1,0,0,0,5,3,0,0,9,0,0,4,1,2,4,0,53,0,0,1,0,0,12,12,3,0,0,0
FR_57740,Waldwisse,465,196,5,7,10,0,0,0,48,0,6,0,5,0,10,4,0,0,18,0,0,1,3,0,1,0,44,0,0,0,0,3,5,13,13,0,0,0
FR_68356,Walheim,697,382,3,7,15,0,0,0,74,0,3,0,10,0,9,11,0,0,32,0,1,2,1,7,9,0,104,0,0,0,0,4,33,41,14,2,0,0
FR_59631,Walincourt-Selvigny,1572,786,31,14,45,0,0,0,106,0,8,3,7,0,24,25,6,0,30,0,0,5,12,5,13,0,320,0,0,1,0,8,49,57,17,0,0,0
FR_59632,Wallers,4035,2096,37,49,130,0,0,0,252,0,29,3,20,0,107,81,0,0,69,0,3,23,39,16,37,0,851,0,0,2,0,21,106,144,70,7,0,0
FR_59633,Wallers-en-Fagne,218,141,2,3,7,0,0,0,29,0,0,0,1,0,5,0,0,0,10,0,0,1,2,3,3,0,53,0,0,0,0,2,7,8,5,0,0,0
FR_98601,Wallis-et-Futuna,8762,3034,16,39,229,0,0,0,1106,0,0,0,0,0,163,147,0,0,0,0,2,62,59,122,111,0,397,0,0,0,0,0,572,9,0,0,0,0
FR_59634,Wallon-Cappel,665,443,17,12,21,0,0,0,122,0,1,0,1,0,19,17,1,0,13,0,0,3,4,1,12,0,85,0,0,0,0,0,50,55,8,1,0,0
FR_57741,Walschbronn,387,159,4,5,6,0,0,0,52,0,2,0,4,0,7,7,0,0,10,0,0,6,3,2,6,0,28,0,0,0,0,1,5,9,2,0,0,0
FR_57742,Walscheid,1300,690,23,14,24,0,0,1,116,0,6,0,8,0,15,32,0,0,46,0,0,3,4,7,8,0,241,0,0,1,0,5,56,65,15,0,0,0
FR_57743,Waltembourg,200,125,1,2,5,0,0,0,18,0,1,0,2,0,1,2,0,0,11,0,0,2,0,1,2,0,40,0,0,0,0,0,20,14,3,0,0,0
FR_68357,Waltenheim,415,224,3,2,5,0,1,0,59,0,1,0,6,0,12,9,1,0,13,0,0,0,0,0,1,0,61,0,0,0,0,0,18,23,8,1,0,0
FR_67516,Waltenheim-sur-Zorn,560,328,1,5,11,0,0,0,81,0,1,0,15,0,13,14,2,0,16,0,0,4,0,0,5,0,79,0,0,0,0,2,23,40,15,1,0,0
FR_55577,Waly,51,33,0,2,1,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,1,0,6,0,0,0,0,0,8,3,0,0,0,0
FR_59635,Wambaix,279,190,6,0,13,0,0,0,36,0,1,0,6,0,7,5,1,0,10,0,0,0,3,3,4,0,48,0,0,0,0,2,24,16,5,0,0,0
FR_62871,Wambercourt,173,117,6,13,7,0,0,0,12,0,0,0,1,0,5,1,0,0,4,0,0,0,2,1,7,0,29,0,0,0,0,1,17,8,2,1,0,0
FR_60699,Wambez,141,89,2,2,1,0,0,0,21,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,27,0,0,0,0,0,9,13,7,0,0,0
FR_59636,Wambrechies,8105,4392,42,89,226,0,0,1,1200,0,27,1,98,3,129,182,9,0,145,2,0,29,65,36,80,1,816,0,0,2,0,17,412,629,142,7,0,2
FR_62872,Wamin,211,113,7,6,8,0,0,0,25,0,0,0,1,0,0,7,0,0,2,0,0,2,2,3,0,0,29,0,0,0,0,0,11,8,2,0,0,0
FR_76749,Wanchy-Capval,259,151,5,3,6,0,0,0,16,0,0,0,0,0,2,3,0,0,9,0,0,7,3,1,3,0,66,0,0,0,0,1,6,13,6,1,0,0
FR_62873,Wancourt,491,297,7,9,18,0,0,0,40,0,3,1,1,0,5,8,1,0,12,0,0,4,6,10,4,0,99,0,0,0,0,3,11,41,14,0,0,0
FR_59637,Wandignies-Hamage,925,534,15,23,25,0,0,0,102,0,11,0,6,1,13,22,0,0,14,0,0,5,16,3,9,0,188,0,0,1,0,0,22,46,11,1,0,0
FR_67517,Wangen,556,338,10,8,14,0,0,0,78,0,2,0,6,0,23,23,1,0,13,0,0,0,4,2,2,0,75,0,0,0,0,1,24,48,4,0,0,0
FR_67122,Wangenbourg-Engenthal,1106,602,20,17,15,0,0,1,120,0,2,0,13,0,11,19,0,0,39,0,0,4,7,5,8,0,171,0,0,0,0,4,58,74,14,0,0,0
FR_59638,Wannehain,907,539,8,14,37,0,0,2,118,0,2,0,4,0,16,34,0,0,9,0,0,3,8,2,15,0,127,0,0,0,0,1,33,92,11,3,0,0
FR_62874,Wanquetin,554,329,12,13,14,0,0,0,68,0,5,0,1,0,10,12,0,0,17,0,0,3,4,2,4,0,93,0,0,0,0,2,32,30,7,0,0,0
FR_08497,Warcq,889,473,11,12,36,0,0,0,95,0,5,0,5,0,20,16,0,0,13,0,0,5,10,0,4,0,155,0,0,0,0,0,36,40,9,1,0,0
FR_55578,Warcq,127,71,2,4,5,0,0,0,10,0,0,0,2,0,1,2,0,0,3,0,0,0,0,3,0,0,29,0,0,0,0,0,5,4,1,0,0,0
FR_62875,Wardrecques,1017,546,20,27,32,0,0,0,79,0,3,0,4,0,10,22,2,0,23,0,1,9,9,4,15,0,199,0,0,1,0,0,31,38,15,2,0,0
FR_51659,Wargemoulin-Hurlus,37,24,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,5,1,0,1,0,0
FR_80819,Wargnies,75,50,3,5,8,0,0,0,7,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,7,0,5,0,0,0,0,0,1,6,1,0,0,0
FR_59639,Wargnies-le-Grand,795,442,5,12,30,0,0,0,98,0,5,0,14,0,13,17,0,0,33,0,1,4,3,4,11,0,105,0,0,0,0,1,33,44,7,2,0,0
FR_59640,Wargnies-le-Petit,566,331,4,9,12,1,0,1,45,0,2,0,10,0,15,15,0,0,24,0,0,1,12,2,5,0,107,0,0,0,0,0,33,31,2,0,0,0
FR_59641,Warhem,1719,962,23,32,47,0,0,1,189,0,9,0,11,0,26,40,2,0,34,0,0,6,9,5,22,0,286,0,0,1,0,5,90,87,35,2,0,0
FR_59642,Warlaing,431,275,1,7,13,0,0,0,55,0,5,0,7,0,12,13,0,0,12,0,0,2,7,4,10,0,66,0,0,0,0,0,19,27,14,1,0,0
FR_62876,Warlencourt-Eaucourt,90,60,3,2,4,0,0,0,11,0,0,0,6,0,2,6,0,0,6,0,0,0,2,0,0,0,13,0,0,0,0,0,2,0,1,2,0,0
FR_62877,Warlincourt-lès-Pas,134,110,7,3,1,0,0,0,21,0,1,0,1,0,4,1,0,0,5,0,0,1,0,1,3,0,37,0,0,0,0,2,5,14,3,0,0,0
FR_80820,Warloy-Baillon,534,280,9,7,23,0,0,0,31,0,2,0,1,0,5,12,0,0,13,0,0,4,4,8,4,0,99,0,0,0,0,0,11,33,14,0,0,0
FR_60700,Warluis,920,545,11,10,16,0,0,0,107,0,3,0,4,0,17,19,0,0,16,0,0,4,6,8,10,0,171,0,0,3,0,9,70,56,5,0,0,0
FR_62878,Warlus,315,182,12,1,5,0,0,0,47,0,1,3,8,0,10,11,0,0,5,0,0,3,0,0,5,0,32,0,0,0,0,0,25,9,5,0,0,0
FR_80821,Warlus,188,120,5,5,4,0,0,0,20,0,0,0,0,0,8,6,0,0,8,0,0,1,1,3,5,0,37,0,0,0,0,0,6,8,3,0,0,0
FR_62879,Warluzel,191,101,7,1,8,0,0,0,12,0,4,0,1,0,1,5,1,0,1,0,0,2,1,4,2,0,31,0,0,0,0,0,14,3,3,0,0,0
FR_51660,Warmeriville,1784,927,8,11,65,0,0,0,180,0,6,0,24,1,22,33,0,0,44,0,1,5,12,5,19,0,271,0,0,0,0,8,76,103,32,1,0,0
FR_59643,Warneton,196,116,2,5,4,0,0,0,32,0,2,0,1,0,5,1,0,0,5,0,0,1,2,0,3,0,18,0,0,0,0,1,16,9,8,1,0,0
FR_08498,Warnécourt,277,181,5,4,5,0,0,0,44,0,0,0,4,0,6,10,0,0,3,0,0,1,0,2,3,0,41,0,0,0,0,0,13,35,4,1,0,0
FR_80822,Warsy,117,74,2,3,7,0,0,0,17,0,2,0,0,0,2,0,0,0,5,0,0,0,1,0,3,0,26,0,0,0,0,0,1,3,2,0,0,0
FR_80823,Warvillers,99,67,1,0,2,0,0,0,21,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,26,0,0,0,0,0,3,4,2,0,0,0
FR_08499,Wasigny,190,120,9,2,8,0,0,0,15,0,0,0,1,0,1,3,0,0,3,0,0,1,1,0,2,0,56,0,0,0,0,1,8,2,7,0,0,0
FR_59645,Wasnes-au-Bac,471,300,8,9,13,0,0,0,52,0,6,1,3,0,10,7,0,0,16,0,0,2,5,2,6,0,104,0,0,0,0,1,20,21,13,1,0,0
FR_59646,Wasquehal,15210,7783,99,105,405,1,0,25,2244,0,51,2,142,0,260,354,7,1,214,2,1,32,107,74,211,6,1291,0,0,7,0,24,714,1194,195,13,0,2
FR_67520,Wasselonne,4238,2142,26,38,77,0,0,7,424,0,20,2,46,1,55,68,4,0,113,2,1,23,9,34,26,0,666,0,0,1,0,22,156,241,79,1,0,0
FR_68358,Wasserbourg,389,228,12,9,5,0,0,0,29,0,1,0,10,0,2,10,0,0,21,0,0,0,4,3,5,0,58,0,0,0,0,0,12,44,3,0,0,0
FR_02830,Wassigny,617,363,11,16,18,0,0,0,37,0,7,0,1,0,9,10,0,0,24,0,0,3,4,9,2,0,162,0,0,0,0,4,27,16,1,2,0,0
FR_52550,Wassy,1949,977,25,21,58,0,0,0,153,0,2,0,7,0,12,54,0,0,31,1,0,7,20,21,15,0,395,0,0,2,0,7,59,46,41,0,0,0
FR_02831,Watigny,250,147,1,3,13,0,0,0,12,0,1,0,0,0,3,6,0,0,8,0,0,0,3,1,8,0,54,0,0,1,0,0,13,17,2,1,0,0
FR_55579,Watronville,72,37,0,0,0,0,0,0,12,0,0,0,1,0,0,4,0,0,1,0,0,2,1,0,2,0,8,0,0,0,0,0,3,3,0,0,0,0
FR_59647,Watten,2022,1095,38,28,94,0,0,0,130,0,15,0,10,0,20,41,1,0,29,0,0,14,16,9,31,0,491,4,0,1,1,4,34,62,19,3,0,0
FR_59648,Wattignies,9463,4747,82,86,292,0,0,1,1132,0,28,2,119,1,122,275,4,0,151,20,3,29,104,56,162,3,985,0,0,1,0,19,289,562,107,3,0,109
FR_59649,Wattignies-la-Victoire,197,127,1,4,5,0,0,0,31,0,4,0,0,0,2,3,0,0,4,0,0,0,0,0,1,0,37,0,0,0,0,0,19,13,3,0,0,0
FR_59650,Wattrelos,27973,11915,231,333,1034,1,0,7,1561,2,167,3,216,0,230,612,5,0,392,4,1,170,153,175,372,0,4199,0,0,6,0,119,407,1118,357,26,0,14
FR_68359,Wattwiller,1401,790,21,18,19,3,0,0,163,0,2,0,11,0,23,35,0,0,27,1,0,7,3,18,10,0,144,0,0,0,0,3,110,144,24,4,0,0
FR_60701,Wavignies,950,510,11,22,34,0,0,0,62,0,5,0,6,0,10,13,0,0,14,0,0,4,4,6,12,0,226,0,0,0,0,8,25,37,10,1,0,0
FR_54593,Waville,293,161,1,6,19,0,0,0,18,0,1,0,3,0,0,7,0,0,10,0,0,2,7,0,7,0,51,0,0,0,0,0,4,14,11,0,0,0
FR_62883,Wavrans-sur-Ternoise,146,85,4,2,6,0,0,0,21,0,0,1,1,0,0,1,0,0,2,0,0,0,0,3,2,0,22,0,0,0,0,2,5,6,7,0,0,0
FR_62882,Wavrans-sur-lAa,1006,583,41,26,47,0,0,0,78,0,4,0,7,0,15,30,0,0,23,0,0,5,2,5,9,0,189,0,0,0,0,3,34,45,17,3,0,0
FR_59651,Wavrechain-sous-Denain,957,483,14,7,49,0,0,0,43,0,1,0,4,0,10,11,0,0,11,0,0,7,46,0,7,0,213,0,0,0,0,4,10,36,9,1,0,0
FR_59652,Wavrechain-sous-Faulx,281,209,4,5,19,0,0,0,29,0,2,0,6,0,2,5,0,0,10,0,0,2,5,6,3,0,86,0,0,0,0,2,7,9,7,0,0,0
FR_55580,Wavrille,44,30,1,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,7,0,0,0
FR_59653,Wavrin,5952,3136,44,81,183,0,0,5,588,0,23,0,71,0,81,191,0,0,113,4,0,18,54,30,77,0,879,2,0,5,1,13,187,408,74,4,0,0
FR_59654,Waziers,4852,2206,52,54,236,0,0,1,162,0,26,0,20,0,30,65,4,0,45,2,1,31,268,36,83,0,818,0,0,3,0,21,30,139,59,5,0,15
FR_68360,Weckolsheim,469,276,9,0,5,0,0,0,34,0,0,0,8,0,22,8,1,0,16,0,0,0,3,1,4,8,93,0,0,0,1,0,1,24,32,6,0,0
FR_68361,Wegscheid,279,150,3,3,6,0,0,1,28,0,2,0,2,0,8,6,0,0,9,0,0,0,0,2,1,0,45,0,0,0,0,1,6,20,6,1,0,0
FR_67521,Weinbourg,398,212,4,4,7,0,0,0,29,0,0,0,7,0,2,10,1,0,30,0,0,1,2,3,2,0,61,0,0,0,0,0,19,21,8,1,0,0
FR_67522,Weislingen,500,218,6,13,7,0,0,0,42,0,1,0,5,0,3,6,0,0,19,0,0,2,0,3,3,0,62,0,0,0,0,0,16,16,14,0,0,0
FR_67523,Weitbruch,2443,1167,27,29,29,0,0,2,187,0,16,0,28,0,43,25,1,0,97,1,0,9,9,10,17,0,378,0,0,0,0,6,111,118,19,5,0,0
FR_67524,Weiterswiller,467,277,6,9,16,0,0,0,28,0,2,0,10,0,16,7,1,0,14,0,1,3,7,2,7,0,71,0,0,1,0,4,22,40,9,1,0,0
FR_60702,Welles-Pérennes,187,107,4,1,0,0,0,0,19,0,0,0,3,0,3,6,0,0,3,0,0,1,1,0,2,0,37,0,0,0,0,1,17,5,4,0,0,0
FR_FRZZNZ,Citizens of France living in New Zealand,3528,546,5,3,30,0,0,1,145,0,0,3,21,0,18,57,0,0,6,0,0,1,4,17,29,0,24,0,0,0,0,4,22,154,2,0,0,0
FR_59655,Wemaers-Cappel,177,102,7,2,5,1,0,0,19,0,1,0,1,0,3,3,0,0,1,0,0,0,1,0,1,0,33,1,0,0,0,1,8,7,7,0,0,0
FR_68362,Wentzwiller,541,254,10,8,5,0,0,0,58,0,3,0,4,0,5,8,0,0,15,1,0,0,1,7,5,0,62,0,0,0,0,1,28,30,3,0,0,0
FR_68363,Werentzhouse,471,231,11,6,11,0,0,0,29,0,1,0,8,0,2,4,0,0,13,1,0,4,3,4,6,0,84,0,0,1,0,0,12,20,8,3,0,0
FR_59656,Wervicq-Sud,3434,1704,36,26,98,0,0,1,406,0,18,1,32,0,49,59,0,2,68,0,0,10,18,12,34,0,445,0,0,0,0,11,117,218,40,3,0,0
FR_59657,West-Cappel,479,291,12,19,9,0,0,0,52,0,1,0,4,0,8,12,0,0,15,0,0,2,0,2,4,0,93,0,0,0,0,0,22,30,6,0,0,0
FR_68364,Westhalten,805,453,12,15,10,0,0,0,128,0,2,0,8,0,17,16,0,0,23,0,0,4,2,5,5,0,86,0,0,0,0,0,57,50,12,1,0,0
FR_67525,Westhoffen,1300,725,16,18,15,0,0,0,162,0,5,0,14,0,22,21,1,1,38,0,0,4,2,2,18,0,179,0,0,0,0,3,87,103,13,1,0,0
FR_67526,Westhouse,1313,730,22,30,19,0,0,0,127,0,7,0,10,0,20,44,0,0,38,6,0,1,3,9,22,0,188,0,0,2,0,2,70,84,25,1,0,0
FR_67527,Westhouse-Marmoutier,253,149,3,6,10,0,0,0,26,0,2,0,5,0,2,1,0,0,10,0,0,0,0,2,3,0,40,0,0,0,0,0,17,19,3,0,0,0
FR_62885,Westrehem,186,109,8,2,3,0,0,0,20,0,2,0,0,0,2,4,0,0,2,0,0,0,2,1,1,0,35,0,0,0,0,2,17,7,1,0,0,0
FR_68365,Wettolsheim,1615,934,16,42,17,0,0,0,225,0,4,0,23,0,24,32,0,0,44,0,1,0,7,9,8,0,169,0,0,1,0,5,134,147,25,1,0,0
FR_67528,Weyer,405,215,4,4,7,0,0,0,20,0,2,0,4,0,4,11,1,0,19,0,0,4,3,0,1,0,71,0,0,0,0,2,23,23,10,2,0,0
FR_67529,Weyersheim,2620,1367,28,29,35,0,0,5,313,0,7,0,47,0,25,38,2,0,91,0,3,12,2,14,28,0,317,0,0,0,0,3,171,162,32,3,0,0
FR_68366,Wickerschwihr,596,374,20,1,5,0,0,0,79,0,2,0,12,0,12,19,3,0,24,0,0,1,1,3,5,0,104,0,0,0,0,0,27,44,12,0,0,0
FR_67530,Wickersheim-Wilshausen,350,202,7,5,0,0,0,0,38,0,1,0,4,0,4,9,1,0,13,0,0,1,0,4,4,0,53,0,0,1,1,1,31,19,5,0,0,0
FR_62886,Wicquinghem,154,87,9,7,1,0,0,0,19,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,3,0,24,0,0,0,0,0,10,6,0,2,0,0
FR_59658,Wicres,328,205,4,0,7,0,2,0,49,0,2,0,1,0,3,12,1,0,7,0,1,0,3,7,6,0,27,0,0,0,0,0,34,29,10,0,0,0
FR_62887,Widehem,220,105,5,4,6,0,0,0,20,0,0,0,1,0,7,0,0,0,4,0,0,1,1,0,0,0,31,0,0,0,0,1,18,2,4,0,0,0
FR_68367,Widensolen,952,523,15,13,19,0,0,0,90,0,5,0,10,0,19,23,1,0,26,0,1,7,3,6,11,0,146,0,0,1,0,5,36,61,23,2,0,0
FR_80824,Wiencourt-lÉquipée,192,127,2,9,4,0,0,0,12,0,2,0,0,0,1,8,0,0,8,0,0,2,6,1,4,0,36,0,0,0,0,0,14,15,3,0,0,0
FR_62889,Wierre-Effroy,691,450,12,13,17,4,0,0,98,0,3,1,9,0,12,17,0,0,28,0,0,6,5,0,1,0,100,0,0,0,0,4,53,56,9,2,0,0
FR_62888,Wierre-au-Bois,193,99,1,10,5,0,0,0,16,0,0,0,0,0,2,2,0,0,4,0,0,1,0,0,4,0,31,0,0,0,0,1,11,4,5,2,0,0
FR_57745,Wiesviller,848,432,12,19,20,0,0,0,76,0,9,0,11,0,11,28,1,0,20,0,0,4,5,2,11,0,106,0,0,0,0,1,43,44,6,3,0,0
