gisco_id,name,registered,turnout,invalid,blank,EXG,PCF,LFI,PS,ECO,DIV,MoDem,LR,RN,DLF,DVG,RE,PRG,UDI,EXD,DVD,REG
FR_26162,Lens-Lestang,671,370,3,11,0,7,49,41,13,3,0,104,62,0,0,63,0,0,0,14,0
FR_26172,Manthes,466,239,0,4,0,10,23,25,1,1,0,83,40,0,0,51,0,0,0,1,0
FR_26173,Marches,668,327,13,1,1,3,30,47,23,5,0,68,65,0,0,64,0,0,0,7,0
FR_26174,Margès,765,394,2,5,8,10,48,36,14,3,0,73,73,0,0,108,0,0,2,12,0
FR_26177,Marsaz,526,269,0,2,1,2,47,26,13,3,0,46,32,0,0,89,0,0,0,8,0
FR_26184,Miribel,230,109,0,2,5,3,13,5,6,0,0,27,19,0,0,24,0,0,0,5,0
FR_26194,Montchenu,459,258,1,4,3,2,38,24,12,6,0,83,32,0,0,49,0,0,0,4,0
FR_26207,Montmiral,490,270,2,5,0,1,23,21,10,1,0,68,52,0,0,47,0,0,0,40,0
FR_26210,Montrigaud,380,248,3,8,4,7,24,20,13,5,0,94,25,0,0,35,0,0,0,10,0
FR_26213,Moras-en-Valloire,481,283,1,4,0,16,39,70,12,2,0,56,29,0,0,48,0,0,0,6,0
FR_26216,La Motte-de-Galaure,541,335,2,3,1,1,35,119,12,8,0,71,35,0,0,38,0,0,0,10,0
FR_26218,Mours-Saint-Eusèbe,2179,1176,12,17,7,20,91,208,50,17,0,210,214,0,0,296,0,0,6,28,0
FR_26219,Mureils,291,189,3,0,1,3,12,62,7,2,0,35,33,0,0,19,0,0,0,12,0
FR_26225,Parnans,437,241,1,8,0,3,24,28,15,1,0,48,52,0,0,53,0,0,1,7,0
FR_26231,Peyrins,2012,979,0,11,16,13,117,110,68,11,0,239,126,0,0,237,0,0,4,27,0
FR_26247,Ponsas,381,217,0,6,1,2,29,78,12,5,0,31,22,0,0,31,0,0,0,0,0
FR_26259,Ratières,223,142,0,3,0,1,10,26,7,2,0,41,20,0,0,29,0,0,1,2,0
FR_26273,Rochefort-Samson,781,443,2,6,3,14,66,32,27,6,0,98,67,0,0,113,0,0,0,9,0
FR_26281,Romans-sur-Isère,21393,9704,44,117,94,247,1265,1241,514,144,0,1671,1524,0,0,2557,0,0,36,250,0
FR_26293,Saint-Avit,207,121,2,0,0,2,11,29,11,1,0,23,16,0,0,20,0,0,0,6,0
FR_26294,Saint-Bardoux,537,276,0,4,0,2,30,27,19,7,0,53,45,0,0,80,0,0,4,5,0
FR_26295,Saint-Barthélemy-de-Vals,1513,743,4,14,4,11,60,230,31,6,0,93,129,0,0,156,0,0,2,3,0
FR_26297,Saint-Bonnet-de-Valclérieux,195,119,1,1,1,2,14,11,5,1,0,33,34,0,0,15,0,0,0,1,0
FR_26298,Saint-Christophe-et-le-Laris,332,170,0,0,2,1,12,15,15,1,0,46,39,0,0,37,0,0,1,1,0
FR_26301,Saint-Donat-sur-lHerbasse,2919,1524,7,18,19,22,169,128,67,21,0,345,209,0,0,498,0,0,0,21,0
FR_26310,Saint-Laurent-dOnay,106,66,0,1,0,1,8,3,8,0,0,14,8,0,0,14,0,0,0,9,0
FR_26314,Saint-Martin-dAoût,284,170,1,4,0,5,14,10,8,6,0,60,33,0,0,26,0,0,0,3,0
FR_26319,Saint-Michel-sur-Savasse,430,208,0,8,2,6,25,20,5,2,0,52,40,0,0,44,0,0,0,4,0
FR_26323,Saint-Paul-lès-Romans,1402,681,1,15,4,14,46,98,34,16,0,112,150,0,0,154,0,0,4,33,0
FR_26325,Saint-Rambert-dAlbon,3923,1611,10,29,14,36,159,356,55,23,0,245,374,0,0,295,0,0,4,11,0
FR_26330,Saint-Sorlin-en-Valloire,1589,835,3,16,3,22,71,124,23,7,0,250,154,0,0,152,0,0,1,9,0
FR_26332,Saint-Uze,1211,706,1,16,3,21,78,244,14,4,0,116,121,0,0,77,0,0,0,11,0
FR_26333,Saint-Vallier,2122,1105,5,23,9,26,128,465,32,17,0,152,105,0,0,127,0,0,2,14,0
FR_26349,Tersanne,243,145,1,6,1,1,9,11,1,2,0,54,32,0,0,23,0,0,0,4,0
FR_26355,Triors,457,294,2,8,1,3,24,53,13,4,0,39,32,0,0,65,0,0,1,49,0
FR_26381,Jaillans,625,344,1,6,0,6,26,28,16,5,0,46,58,0,0,59,0,0,1,92,0
FR_26382,Saint-Vincent-la-Commanderie,411,228,2,1,1,0,25,32,14,4,0,40,51,0,0,52,0,0,0,6,0
FR_27002,Acon,348,190,2,0,2,0,17,0,21,14,0,16,46,2,0,70,0,0,0,0,0
FR_27004,Aigleville,269,140,3,0,1,2,22,0,12,10,0,6,27,5,0,52,0,0,0,0,0
FR_27017,Angerville-la-Campagne,1044,520,5,0,12,9,76,0,40,26,0,26,86,3,0,237,0,0,0,0,0
FR_27019,Armentières-sur-Avre,143,81,0,1,1,1,5,0,6,5,0,3,19,0,0,40,0,0,0,0,0
FR_27027,Les Authieux,225,103,0,2,2,4,12,0,9,5,0,1,25,0,0,43,0,0,0,0,0
FR_27032,Chambois,1013,486,1,5,5,3,56,0,30,33,0,28,102,8,1,214,0,0,0,0,0
FR_27036,Bâlines,421,208,1,4,6,2,15,0,19,12,0,12,54,2,0,81,0,0,0,0,0
FR_27038,Les Barils,173,114,2,4,1,2,12,0,7,6,0,3,18,0,0,59,0,0,0,0,0
FR_27043,Les Baux-de-Breteuil,545,289,5,2,2,1,26,0,20,15,0,19,66,0,1,132,0,0,0,0,0
FR_27044,Les Baux-Sainte-Croix,782,463,5,14,5,2,63,0,40,26,0,38,84,3,0,183,0,0,0,0,0
FR_27054,Bémécourt,391,196,3,8,4,1,42,0,7,10,0,11,53,1,0,56,0,0,0,0,0
FR_27073,Bois-le-Roi,763,354,0,6,0,4,47,0,11,16,0,19,82,5,1,163,0,0,0,0,0
FR_27076,Boisset-les-Prévanches,367,184,3,0,1,5,16,0,14,8,0,6,47,1,0,83,0,0,0,0,0
FR_27078,La Boissière,206,98,0,2,1,1,9,0,14,3,0,4,12,1,0,51,0,0,0,0,0
FR_27081,Boncourt,150,90,0,4,0,3,10,0,3,0,0,2,19,0,0,49,0,0,0,0,0
FR_27108,Bourth,924,472,4,6,2,6,60,0,21,21,0,36,103,8,0,205,0,0,0,0,0
FR_27111,Bretagnolles,136,67,1,0,0,1,2,0,5,2,0,4,12,2,0,38,0,0,0,0,0
FR_27112,Breteuil,2978,1378,14,21,25,14,168,0,86,56,0,60,380,12,0,542,0,0,0,0,0
FR_27114,Breuilpont,950,467,1,3,4,2,45,0,37,31,0,40,121,2,0,181,0,0,0,0,0
FR_27115,Breux-sur-Avre,289,170,0,1,1,0,17,0,5,9,0,18,38,5,0,76,0,0,0,0,0
FR_27119,Bueil,1170,597,0,20,4,10,71,0,31,17,0,20,134,5,0,285,0,0,0,0,0
FR_27123,Caillouet-Orgeville,353,183,1,8,0,1,8,0,3,9,0,13,51,4,0,85,0,0,0,0,0
FR_27136,Chaignes,226,134,8,0,2,0,12,0,11,8,0,11,14,1,0,67,0,0,0,0,0
FR_27144,Champigny-la-Futelaye,210,103,1,2,2,1,14,0,4,4,0,6,22,1,0,46,0,0,0,0,0
FR_27154,Chavigny-Bailleul,448,234,0,6,4,1,20,0,7,7,0,10,67,2,0,110,0,0,0,0,0
FR_27155,Chennebrun,90,49,0,3,0,1,5,0,6,3,0,3,10,1,0,17,0,0,0,0,0
FR_27157,Marbois,990,506,2,9,4,0,45,0,26,10,0,23,172,2,0,213,0,0,0,0,0
FR_27158,Cierrey,625,321,1,10,0,4,29,0,22,4,0,25,54,5,0,167,0,0,0,0,0
FR_27171,Le Cormier,326,179,0,6,0,0,11,0,4,5,0,17,35,3,0,98,0,0,0,0,0
FR_27177,Coudres,412,200,1,1,3,6,24,0,8,11,0,5,51,1,0,89,0,0,0,0,0
FR_27181,Courdemanche,478,228,0,4,1,2,29,0,10,18,0,4,65,0,1,94,0,0,0,0,0
FR_27182,Courteilles,153,65,0,2,2,0,10,0,4,5,0,10,13,0,0,19,0,0,0,0,0
FR_27183,La Couture-Boussey,1676,733,1,15,11,5,92,0,37,22,0,23,191,5,3,328,0,0,0,0,0
FR_27190,Croisy-sur-Eure,177,111,2,4,2,0,10,0,5,6,0,14,15,0,0,53,0,0,0,0,0
FR_27193,Croth,1032,447,2,2,9,23,61,0,19,16,0,25,118,6,0,166,0,0,0,0,0
FR_27198,Mesnils-sur-Iton,3008,1501,7,41,19,13,155,0,111,55,0,77,376,16,2,629,0,0,0,0,0
FR_27206,Droisy,328,143,1,2,0,0,13,0,5,6,0,5,43,1,0,67,0,0,0,0,0
FR_27220,Épieds,262,138,0,4,4,1,11,0,4,1,0,14,41,1,1,56,0,0,0,0,0
FR_27229,Évreux,26231,12239,100,204,147,736,1528,0,545,679,0,1381,1606,59,316,4648,0,0,0,290,0
FR_27230,Ézy-sur-Eure,2670,1140,14,29,14,4,122,0,62,38,0,47,265,14,0,531,0,0,0,0,0
FR_27231,Fains,330,204,0,4,1,0,9,0,9,7,0,21,47,2,0,104,0,0,0,0,0
FR_27234,Fauville,241,122,0,4,4,5,15,0,8,5,0,10,20,2,0,49,0,0,0,0,0
FR_27254,Fontaine-sous-Jouy,689,371,4,4,2,1,31,0,24,22,0,28,63,5,0,187,0,0,0,0,0
FR_27256,La Forêt-du-Parc,434,216,0,8,3,1,20,0,8,6,0,15,56,3,0,96,0,0,0,0,0
FR_27259,Foucrainville,70,44,0,3,1,1,4,0,1,2,0,1,5,0,0,26,0,0,0,0,0
FR_27271,Fresney,242,96,1,3,3,0,8,0,6,4,0,9,28,2,1,31,0,0,0,0,0
FR_27273,Gadencourt,307,168,5,2,0,1,10,0,9,5,0,12,38,1,0,85,0,0,0,0,0
FR_27277,Baronnie,519,265,3,7,1,8,26,0,14,11,0,9,57,5,0,124,0,0,0,0,0
FR_27278,Garennes-sur-Eure,1274,613,0,14,7,6,71,0,33,23,0,20,131,7,0,301,0,0,0,0,0
FR_27280,Gauciel,343,184,5,0,0,0,18,0,16,16,0,18,43,0,0,68,0,0,0,0,0
FR_27291,Gournay-le-Guérin,117,61,1,0,0,0,9,0,1,0,0,7,12,1,0,30,0,0,0,0,0
FR_27297,Grandvilliers,263,138,0,3,1,0,8,0,4,8,0,9,38,0,0,67,0,0,0,0,0
FR_27301,Grossoeuvre,893,459,1,8,3,7,53,0,27,16,0,28,105,10,0,201,0,0,0,0,0
FR_27306,Guichainville,2169,1046,3,22,12,18,134,0,85,34,0,62,179,12,0,485,0,0,0,0,0
FR_27309,LHabit,375,184,1,2,4,2,14,0,10,13,0,12,33,2,1,90,0,0,0,0,0
FR_27312,Hardencourt-Cocherel,242,133,0,0,0,2,13,0,11,6,0,6,29,0,0,66,0,0,0,0,0
FR_27326,Hécourt,292,153,2,1,2,0,7,0,10,4,0,16,31,1,0,79,0,0,0,0,0
FR_27341,LHosmes,93,52,0,0,0,0,2,0,2,2,0,2,12,0,0,32,0,0,0,0,0
FR_27347,Huest,609,318,2,6,2,4,38,0,31,8,0,21,43,4,0,159,0,0,0,0,0
FR_27350,Illiers-lÉvêque,742,391,5,10,1,2,44,0,21,15,0,13,112,8,0,160,0,0,0,0,0
FR_27355,Ivry-la-Bataille,1692,783,1,4,8,15,93,0,31,46,0,52,170,8,1,354,0,0,0,0,0
FR_27358,Jouy-sur-Eure,455,275,1,6,1,1,22,0,22,24,0,20,45,2,0,131,0,0,0,0,0
FR_27360,Jumelles,221,97,0,2,0,2,9,0,5,2,0,8,33,0,0,36,0,0,0,0,0
FR_27368,Lignerolles,246,115,3,0,2,0,11,0,10,8,0,8,34,0,0,39,0,0,0,0,0
FR_27376,Louye,193,117,0,2,1,1,13,0,11,11,0,9,22,0,0,47,0,0,0,0,0
FR_27378,La Madeleine-de-Nonancourt,963,454,0,10,6,8,40,0,27,32,0,22,118,1,1,189,0,0,0,0,0
FR_27383,Mandres,292,158,1,2,1,1,15,0,9,17,0,7,44,0,0,61,0,0,0,0,0
FR_27390,Marcilly-la-Campagne,735,365,9,0,0,7,30,0,6,15,0,13,111,2,0,172,0,0,0,0,0
FR_27391,Marcilly-sur-Eure,1161,507,5,5,9,7,55,0,26,25,0,22,138,3,0,212,0,0,0,0,0
FR_27397,Ménilles,1257,626,5,8,0,5,69,0,37,20,0,41,124,2,0,315,0,0,0,0,0
FR_27400,Merey,290,142,0,2,2,2,11,0,7,10,0,10,22,4,0,72,0,0,0,0,0
FR_27406,Mesnil-sur-lEstrée,839,360,2,9,1,5,38,0,28,21,0,23,76,3,1,153,0,0,0,0,0
FR_27410,Miserey,394,235,1,6,0,0,14,0,15,12,0,27,68,1,1,90,0,0,0,0,0
FR_27411,Moisville,167,98,0,0,0,1,11,0,6,3,0,8,26,0,1,42,0,0,0,0,0
FR_27416,Buis-sur-Damville,713,359,3,8,1,5,36,0,19,10,0,19,95,7,0,156,0,0,0,0,0
FR_27419,Mouettes,589,242,1,3,2,4,26,0,20,11,0,9,70,1,0,95,0,0,0,0,0
FR_27421,Mousseaux-Neuville,488,204,2,3,1,2,20,0,9,14,0,11,61,3,1,77,0,0,0,0,0
FR_27423,Muzy,654,292,1,2,1,5,30,0,26,10,0,12,72,0,0,133,0,0,0,0,0
FR_27429,Neuilly,138,76,0,0,1,0,8,0,9,6,0,7,13,0,0,32,0,0,0,0,0
FR_27438,Nonancourt,1351,551,3,8,6,1,79,0,25,27,0,23,117,2,0,260,0,0,0,0,0
FR_27448,Pacy-sur-Eure,3747,1949,9,40,10,21,168,0,101,66,0,112,393,16,1,1012,0,0,0,0,0
FR_27457,Piseux,561,289,0,3,4,4,26,0,13,16,0,26,69,0,1,127,0,0,0,0,0
FR_27464,Le Plessis-Grohan,650,349,0,11,4,3,39,0,45,17,0,23,40,6,0,161,0,0,0,0,0
FR_27465,Le Plessis-Hébert,345,165,0,6,1,1,26,0,11,8,0,6,28,0,0,78,0,0,0,0,0
FR_27478,Prey,738,386,4,7,2,27,41,0,22,14,0,28,60,4,0,177,0,0,0,0,0
FR_27481,Pullay,313,188,0,2,2,2,20,0,11,16,0,15,28,2,0,90,0,0,0,0,0
FR_27491,Roman,223,119,0,6,0,2,11,0,3,4,0,6,38,3,0,46,0,0,0,0,0
FR_27507,Saint-André-de-lEure,2621,1063,6,33,27,22,110,0,53,53,0,61,309,9,2,378,0,0,0,0,0
FR_27521,Saint-Christophe-sur-Avre,117,55,0,0,2,0,8,0,4,1,0,7,11,1,0,21,0,0,0,0,0
FR_27543,Saint-Georges-Motel,598,268,1,3,2,2,38,0,19,9,0,11,56,3,0,124,0,0,0,0,0
FR_27544,Saint-Germain-de-Fresney,156,87,0,1,2,3,2,0,8,7,0,0,11,1,0,52,0,0,0,0,0
FR_27548,Saint-Germain-sur-Avre,969,451,1,4,2,5,47,0,24,20,0,13,119,6,0,210,0,0,0,0,0
FR_27555,Saint-Laurent-des-Bois,175,90,0,1,0,1,7,0,2,8,0,8,29,0,0,34,0,0,0,0,0
FR_27560,Saint-Luc,214,128,4,0,3,0,6,0,6,2,0,17,28,2,0,60,0,0,0,0,0
FR_27565,Lesme,450,207,3,0,3,4,28,0,8,5,0,11,57,1,0,87,0,0,0,0,0
FR_27578,Sainte-Marie-d'Attez,422,240,1,5,3,3,18,0,22,24,0,16,45,1,0,102,0,0,0,0,0
FR_27610,Saint-Victor-sur-Avre,58,33,0,4,0,0,3,0,0,1,0,3,8,0,0,14,0,0,0,0,0
FR_27611,Saint-Vigor,224,132,0,4,1,0,12,0,15,7,0,4,28,1,1,59,0,0,0,0,0
FR_27615,Sassey,148,90,6,0,1,2,11,0,12,3,0,5,16,1,0,33,0,0,0,0,0
FR_27621,Serez,125,62,0,1,0,1,3,0,3,4,0,5,21,1,0,23,0,0,0,0,0
FR_27643,Tillières-sur-Avre,858,372,1,6,1,1,48,0,26,23,0,18,75,3,1,169,0,0,0,0,0
FR_27659,La Trinité,88,55,0,1,0,1,6,0,5,3,0,6,7,0,0,26,0,0,0,0,0
FR_27668,Le Val-David,625,318,2,8,3,2,33,0,30,19,0,23,74,4,0,120,0,0,0,0,0
FR_27674,Vaux-sur-Eure,211,129,0,2,0,2,12,0,6,2,0,15,11,1,0,78,0,0,0,0,0
FR_27678,Les Ventes,823,427,2,9,6,1,47,0,40,23,0,16,90,3,0,190,0,0,0,0,0
FR_27679,Verneuil d'Avre et d'Iton,5368,2491,23,53,28,22,298,0,179,245,0,146,449,24,3,1021,0,0,0,0,0
FR_27684,Le Vieil-Évreux,537,301,4,8,1,2,50,0,13,14,0,33,64,2,0,110,0,0,0,0,0
FR_27689,Villegats,247,155,0,1,0,2,18,0,4,10,0,7,40,4,0,69,0,0,0,0,0
FR_27693,Sylvains-les-Moulins,987,543,2,13,1,4,55,0,48,37,0,29,106,7,2,239,0,0,0,0,0
FR_27696,Villiers-en-Désoeuvre,645,360,2,9,5,6,30,0,30,18,0,17,87,8,0,148,0,0,0,0,0
FR_27001,Aclou,216,100,0,0,0,13,5,0,0,6,0,12,18,0,1,39,0,0,0,6,0
FR_27009,Ambenay,399,186,0,6,4,4,15,0,0,3,0,30,39,0,8,61,0,0,0,16,0
FR_27020,Arnières-sur-Iton,1255,596,1,4,4,53,72,0,0,24,0,81,91,0,10,234,0,0,0,22,0
FR_27023,Aulnay-sur-Iton,601,325,2,5,2,19,44,0,0,11,0,36,64,0,7,117,0,0,0,18,0
FR_27031,Aviron,871,526,3,6,5,42,43,0,0,22,0,74,64,0,14,234,0,0,0,19,0
FR_27033,Bacquepuis,228,120,0,3,2,6,10,0,0,2,0,26,31,0,7,27,0,0,0,6,0
FR_27037,Barc,857,406,1,8,3,20,32,0,0,22,0,46,98,0,7,147,0,0,0,22,0
FR_27040,Barquet,356,175,1,7,2,4,19,0,0,3,0,28,32,0,4,56,0,0,0,19,0
FR_27047,Beaubray,245,130,0,4,0,3,14,0,0,6,0,17,44,0,1,34,0,0,0,7,0
FR_27050,Beaumontel,503,273,1,3,2,15,32,0,0,6,0,53,35,0,8,100,0,0,0,18,0
FR_27051,Beaumont-le-Roger,2128,1006,3,21,19,56,93,0,0,48,0,126,167,0,23,386,0,0,0,64,0
FR_27052,Le Bec-Hellouin,321,202,2,0,3,12,13,0,0,7,0,39,20,0,3,82,0,0,0,21,0
FR_27055,Bérengeville-la-Campagne,249,130,1,2,1,2,10,0,0,3,0,30,24,0,2,47,0,0,0,8,0
FR_27057,Bernienville,233,113,0,7,0,9,8,0,0,3,0,23,17,0,2,27,0,0,0,17,0
FR_27061,Berthouville,234,133,0,2,0,10,18,0,0,8,0,21,28,0,2,37,0,0,0,7,0
FR_27063,Berville-la-Campagne,148,73,2,4,1,0,5,0,0,5,0,8,24,0,3,16,0,0,0,5,0
FR_27068,Bois-Anzeray,147,87,1,1,1,2,7,0,0,3,0,12,17,0,1,26,0,0,0,16,0
FR_27069,Bois-Arnault,585,300,0,9,1,15,34,0,0,11,0,36,79,0,14,66,0,0,0,35,0
FR_27074,Boisney,266,127,0,4,0,11,12,0,0,2,0,7,24,0,1,31,0,0,0,35,0
FR_27075,Bois-Normand-près-Lyre,303,138,4,0,1,4,9,0,0,2,0,26,45,0,4,28,0,0,0,15,0
FR_27082,La Bonneville-sur-Iton,1646,772,9,22,3,34,117,0,0,32,0,51,153,0,37,285,0,0,0,29,0
FR_27095,Bosrobert,416,181,2,4,2,12,24,0,0,10,0,14,45,0,2,53,0,0,0,13,0
FR_27096,Les Bottereaux,272,122,1,1,1,2,16,0,0,7,0,8,29,0,7,26,0,0,0,24,0
FR_27099,Le Boulay-Morin,554,269,10,2,0,11,22,0,0,5,0,29,68,0,8,101,0,0,0,13,0
FR_27109,Bray,261,106,1,2,1,6,15,0,0,5,0,10,26,0,2,32,0,0,0,6,0
FR_27113,Brétigny,124,75,0,5,3,7,7,0,0,3,0,9,17,0,1,18,0,0,0,5,0
FR_27116,Brionne,3036,1432,3,23,22,386,119,0,0,47,0,150,312,0,18,310,0,0,0,42,0
FR_27118,Brosville,443,229,0,3,1,12,26,0,0,12,0,38,41,0,2,81,0,0,0,13,0
FR_27120,Burey,267,145,2,5,2,5,27,0,0,4,0,3,40,0,3,48,0,0,0,6,0
FR_27125,Calleville,545,223,1,6,1,16,29,0,0,6,0,27,48,0,3,65,0,0,0,21,0
FR_27127,Canappeville,481,231,0,4,1,8,27,0,0,6,0,33,71,0,4,69,0,0,0,8,0
FR_27132,Caugé,737,413,3,1,2,37,55,0,0,14,0,47,58,0,8,169,0,0,0,19,0
FR_27135,Cesseville,343,167,0,1,0,2,14,0,0,9,0,27,47,0,2,51,0,0,0,14,0
FR_27137,Chaise-Dieu-du-Theil,228,112,0,0,2,5,7,0,0,3,0,15,25,0,4,33,0,0,0,18,0
FR_27139,Chambord,126,77,0,1,2,1,4,0,0,2,0,7,18,0,2,20,0,0,0,20,0
FR_27141,Champ-Dolent,70,41,0,2,0,3,5,0,0,1,0,9,5,0,2,11,0,0,0,3,0
FR_27143,Champignolles,33,25,0,2,0,3,0,0,0,0,0,4,8,0,0,1,0,0,0,7,0
FR_27147,La Chapelle-du-Bois-des-Faulx,472,225,0,3,3,7,22,0,0,9,0,32,52,0,4,90,0,0,0,3,0
FR_27156,Chéronvilliers,354,172,1,3,1,11,18,0,0,13,0,9,35,0,6,58,0,0,0,17,0
FR_27161,Claville,834,445,1,1,5,26,45,0,0,15,0,59,73,0,8,178,0,0,0,34,0
FR_27162,Collandres-Quincarnon,168,89,1,1,1,2,5,0,0,1,0,19,22,0,4,33,0,0,0,0,0
FR_27164,Combon,596,287,2,7,2,10,28,0,0,12,0,48,71,0,4,82,0,0,0,21,0
FR_27165,Conches-en-Ouche,3335,1620,8,35,28,69,177,0,0,55,0,167,348,0,38,623,0,0,0,72,0
FR_27185,Crestot,368,178,4,1,3,6,27,0,0,10,0,28,52,0,1,38,0,0,0,8,0
FR_27187,Criquebeuf-la-Campagne,209,99,0,2,0,3,7,0,0,3,0,15,29,0,0,32,0,0,0,8,0
FR_27189,La Croisille,357,198,2,5,0,2,6,0,0,7,0,20,66,0,8,71,0,0,0,11,0
FR_27192,Crosville-la-Vieille,465,237,1,2,2,19,22,0,0,8,0,51,45,0,3,56,0,0,0,28,0
FR_27200,Dardez,128,72,0,0,0,6,6,0,0,1,0,6,16,0,1,31,0,0,0,5,0
FR_27201,Daubeuf-la-Campagne,180,108,1,1,0,8,10,0,0,1,0,14,19,0,1,25,0,0,0,28,0
FR_27210,Écardenville-la-Campagne,363,198,1,7,1,4,25,0,0,5,0,32,61,0,1,53,0,0,0,8,0
FR_27212,Écauville,77,51,0,2,0,3,5,0,0,2,0,9,17,0,2,9,0,0,0,2,0
FR_27215,Ecquetot,278,146,0,1,3,5,10,0,0,4,0,23,39,0,3,47,0,0,0,11,0
FR_27216,Émalleville,411,251,1,7,0,12,27,0,0,15,0,22,52,0,7,99,0,0,0,9,0
FR_27217,Émanville,388,184,0,7,2,7,16,0,0,3,0,31,45,0,6,59,0,0,0,8,0
FR_27219,Épégard,389,189,2,2,3,4,21,0,0,5,0,28,45,0,0,55,0,0,0,24,0
FR_27224,Épreville-près-le-Neubourg,373,181,0,3,3,2,2,0,0,4,0,34,35,0,1,62,0,0,0,35,0
FR_27235,Faverolles-la-Campagne,126,71,0,6,1,5,4,0,0,1,0,4,18,0,1,28,0,0,0,3,0
FR_27238,Ferrières-Haut-Clocher,824,429,1,10,1,15,40,0,0,15,0,49,98,0,8,181,0,0,0,11,0
FR_27240,La Ferrière-sur-Risle,225,114,0,4,1,6,7,0,0,3,0,11,21,0,1,37,0,0,0,23,0
FR_27241,Feuguerolles,164,94,2,2,0,1,8,0,0,13,0,16,19,0,0,23,0,0,0,10,0
FR_27242,Le Fidelaire,811,393,2,14,2,13,39,0,0,17,0,35,109,0,10,117,0,0,0,35,0
FR_27266,Franqueville,243,124,0,5,2,8,20,0,0,1,0,4,40,0,2,25,0,0,0,17,0
FR_27268,Le Fresne,278,146,0,1,3,7,14,0,0,11,0,23,20,0,4,51,0,0,0,12,0
FR_27281,Gaudreville-la-Rivière,203,100,1,0,0,2,7,0,0,10,0,10,24,0,2,40,0,0,0,4,0
FR_27282,Gauville-la-Campagne,475,233,2,2,0,16,29,0,0,8,0,40,43,0,7,73,0,0,0,13,0
FR_27287,Glisolles,666,336,0,4,4,24,41,0,0,12,0,27,46,0,10,145,0,0,0,23,0
FR_27290,Goupillières,622,321,2,11,2,17,48,0,0,13,0,30,82,0,7,95,0,0,0,14,0
FR_27298,Graveron-Sémerville,257,138,1,3,3,2,18,0,0,9,0,18,33,0,3,42,0,0,0,6,0
FR_27299,Gravigny,2641,1355,9,46,26,104,190,0,0,39,0,133,209,0,54,489,0,0,0,56,0
FR_27300,Grosley-sur-Risle,417,194,1,5,1,21,17,0,0,6,0,20,51,0,4,67,0,0,0,1,0
FR_27311,Harcourt,611,325,1,1,11,39,35,0,0,10,0,31,82,0,6,82,0,0,0,27,0
FR_27318,La Haye-de-Calleville,235,111,1,5,0,7,7,0,0,6,0,18,28,0,0,27,0,0,0,12,0
FR_27323,La Haye-Saint-Sylvestre,194,105,0,5,0,3,6,0,0,6,0,12,20,0,0,34,0,0,0,19,0
FR_27325,Hecmanville,104,48,1,0,1,8,6,0,0,1,0,7,15,0,0,3,0,0,0,6,0
FR_27327,Hectomare,194,103,0,0,0,4,10,0,0,5,0,30,22,0,2,20,0,0,0,10,0
FR_27342,Houetteville,173,97,0,1,2,3,14,0,0,1,0,30,19,0,2,21,0,0,0,4,0
FR_27345,La Houssaye,195,124,0,2,0,6,12,0,0,3,0,17,21,0,1,48,0,0,0,14,0
FR_27353,Irreville,343,163,1,1,0,14,18,0,0,10,0,14,38,0,4,58,0,0,0,5,0
FR_27354,Iville,412,207,0,1,1,11,15,0,0,3,0,107,21,0,2,34,0,0,0,12,0
FR_27359,Juignettes,160,57,0,0,0,0,4,0,0,4,0,5,17,0,2,6,0,0,0,19,0
FR_27364,Launay,168,96,0,5,0,5,10,0,0,3,0,9,23,0,0,40,0,0,0,1,0
FR_27371,Livet-sur-Authou,149,90,0,1,0,11,8,0,0,8,0,6,22,0,1,26,0,0,0,7,0
FR_27374,Louversey,427,196,0,3,0,12,20,0,0,13,0,24,45,0,4,59,0,0,0,16,0
FR_27380,Malleville-sur-le-Bec,170,102,0,1,1,5,4,0,0,3,0,14,33,0,2,28,0,0,0,11,0
FR_27389,Marbeuf,338,166,0,2,2,2,16,0,0,5,0,33,41,0,1,52,0,0,0,12,0
FR_27401,Le Mesnil-Fuguet,144,95,1,0,0,3,13,0,0,8,0,12,16,0,1,38,0,0,0,3,0
FR_27402,Le Mesnil-Hardray,43,30,0,3,1,0,2,0,0,2,0,7,2,0,0,11,0,0,0,2,0
FR_27418,Morsan,99,54,0,1,0,4,2,0,0,3,0,7,9,0,0,12,0,0,0,16,0
FR_27424,Nagel-Séez-Mesnil,241,122,2,6,3,6,11,0,0,5,0,18,33,0,4,25,0,0,0,9,0
FR_27425,Nassandres sur Risle,1824,951,7,24,16,85,108,3,6,40,30,85,209,0,15,264,0,19,0,40,0
FR_27427,Neaufles-Auvergny,335,171,1,1,1,5,8,0,0,12,0,21,34,0,6,62,0,0,0,20,0
FR_27428,Le Neubourg,2906,1409,6,30,10,49,119,0,0,40,0,254,254,0,29,496,0,0,0,122,0
FR_27431,La Neuve-Lyre,373,191,0,5,1,7,18,0,0,4,0,20,33,0,15,55,0,0,0,33,0
FR_27432,La Neuville-du-Bosc,420,207,2,1,2,36,24,0,0,5,0,19,54,0,6,47,0,0,0,11,0
FR_27433,Neuville-sur-Authou,123,52,0,2,0,6,5,0,0,2,0,3,21,0,0,8,0,0,0,5,0
FR_27436,Nogent-le-Sec,318,169,1,2,1,3,18,0,0,3,0,25,38,0,1,68,0,0,0,9,0
