gisco_id,name,registered,turnout,invalid,blank,EXG,FG,PRG,LÉ,ECO,LR,DVD,RN,PS,PRV,DVG,MoDem,EXD,NC (2007),AC,DIV,REG
FR_03298,Varennes-sur-Allier,2748,1660,33,0,14,181,0,26,13,543,0,212,638,0,0,0,0,0,0,0,0
FR_03299,Varennes-sur-Tèche,195,127,3,0,2,5,53,2,0,38,0,21,0,1,0,2,0,0,0,0,0
FR_03300,Vaumas,419,260,6,0,1,27,0,10,1,65,0,28,122,0,0,0,0,0,0,0,0
FR_03301,Vaux,792,494,10,0,6,83,0,11,6,117,12,55,194,0,0,0,0,0,0,0,0
FR_03302,Veauce,53,34,1,0,0,0,0,3,0,11,1,9,9,0,0,0,0,0,0,0,0
FR_03303,Venas,180,141,4,0,2,29,0,8,1,45,3,17,32,0,0,0,0,0,0,0,0
FR_03304,Vendat,1809,1100,19,0,1,46,439,21,10,384,0,148,0,9,0,18,0,5,0,0,0
FR_03305,Verneix,434,284,9,0,0,37,0,5,1,93,1,24,114,0,0,0,0,0,0,0,0
FR_03306,Le Vernet,1400,982,8,0,2,55,536,10,9,217,0,123,0,8,0,10,0,4,0,0,0
FR_03307,Verneuil-en-Bourbonnais,212,154,0,0,2,40,0,5,8,48,0,4,47,0,0,0,0,0,0,0,0
FR_03308,Vernusse,131,85,6,0,0,26,0,5,0,21,1,6,20,0,0,0,0,0,0,0,0
FR_03309,Le Veurdre,426,285,7,0,2,53,0,2,4,102,0,33,82,0,0,0,0,0,0,0,0
FR_03310,Vichy,17567,9911,108,0,30,332,3416,161,93,4281,0,1218,0,81,0,118,0,73,0,0,0
FR_03311,Vicq,289,178,5,0,5,39,0,9,2,63,2,24,29,0,0,0,0,0,0,0,0
FR_03312,Vieure,205,139,0,0,0,53,0,8,3,33,0,6,36,0,0,0,0,0,0,0,0
FR_03313,Le Vilhain,221,145,2,0,4,28,0,6,0,52,2,21,30,0,0,0,0,0,0,0,0
FR_03314,Villebret,934,601,9,0,7,63,0,23,9,180,10,67,233,0,0,0,0,0,0,0,0
FR_03315,Villefranche-dAllier,960,589,24,0,11,118,0,7,4,180,18,56,171,0,0,0,0,0,0,0,0
FR_03316,Villeneuve-sur-Allier,710,402,5,0,4,51,0,6,6,154,0,42,134,0,0,0,0,0,0,0,0
FR_03317,Viplaix,267,163,9,0,0,21,0,4,4,52,5,23,45,0,0,0,0,0,0,0,0
FR_03318,Vitray,101,73,0,0,0,14,0,0,0,33,1,9,16,0,0,0,0,0,0,0,0
FR_03319,Voussac,353,208,5,0,1,58,0,3,2,79,0,22,38,0,0,0,0,0,0,0,0
FR_03320,Ygrande,618,445,11,0,2,160,0,15,5,115,0,42,95,0,0,0,0,0,0,0,0
FR_03321,Yzeure,9503,6226,84,0,37,788,0,147,88,1401,0,425,3256,0,0,0,0,0,0,0,0
FR_04001,Aiglun,865,564,10,0,7,56,0,34,10,118,22,90,201,0,5,5,0,6,0,0,0
FR_04004,Allemagne-en-Provence,393,259,6,0,3,37,0,18,7,54,2,56,70,0,3,2,0,1,0,0,0
FR_04005,Allons,97,83,0,0,2,8,0,3,0,21,0,12,35,0,1,1,0,0,0,0,0
FR_04006,Allos,576,346,3,0,1,27,0,14,9,105,7,59,112,0,2,3,0,4,0,0,0
FR_04007,Angles,67,42,2,0,1,4,0,2,1,10,0,9,13,0,0,0,0,0,0,0,0
FR_04008,Annot,882,574,14,0,7,37,0,53,5,152,6,114,170,0,3,12,0,1,0,0,0
FR_04009,Archail,39,33,0,0,1,1,0,0,2,15,0,1,13,0,0,0,0,0,0,0,0
FR_04012,Aubenas-les-Alpes,87,52,0,0,0,8,0,6,0,10,0,7,19,0,0,1,0,1,0,0,0
FR_04013,Aubignosc,419,291,5,0,5,28,0,25,6,58,23,47,89,0,2,3,0,0,0,0,0
FR_04016,Authon,67,53,0,0,0,6,0,7,0,17,0,3,19,0,0,1,0,0,0,0,0
FR_04017,Auzet,99,60,1,0,3,19,0,3,2,6,1,4,20,0,0,1,0,0,0,0,0
FR_04018,Banon,760,513,9,0,1,58,0,16,1,142,5,66,209,0,0,4,0,1,1,0,0
FR_04019,Barcelonnette,1914,1107,15,0,9,48,0,61,13,453,10,130,345,0,0,12,0,2,9,0,0
FR_04020,Barles,138,80,1,0,6,20,0,4,0,16,0,12,20,0,0,0,0,1,0,0,0
FR_04021,Barras,116,76,4,0,0,25,0,1,1,8,1,13,21,0,0,2,0,0,0,0,0
FR_04022,Barrême,380,245,7,0,1,9,0,13,0,66,3,52,92,0,0,1,0,1,0,0,0
FR_04023,Bayons,213,140,1,0,5,24,0,5,1,34,2,17,51,0,0,0,0,0,0,0,0
FR_04024,Beaujeu,135,85,0,0,2,15,0,6,2,20,0,4,34,0,0,2,0,0,0,0,0
FR_04025,Beauvezer,361,243,1,0,2,31,0,15,4,55,6,30,93,0,2,2,0,2,0,0,0
FR_04026,Bellaffaire,135,94,3,0,2,5,0,3,1,16,3,23,32,0,0,4,0,0,2,0,0
FR_04027,Bevons,167,114,1,0,0,5,0,9,0,42,1,18,37,0,0,1,0,0,0,0,0
FR_04028,Beynes,116,82,0,0,1,14,0,6,2,12,0,13,32,0,1,1,0,0,0,0,0
FR_04030,Blieux,74,49,0,0,2,6,0,1,2,4,0,7,27,0,0,0,0,0,0,0,0
FR_04031,Bras-dAsse,443,290,3,0,5,42,0,14,7,46,2,58,102,0,4,4,0,3,0,0,0
FR_04032,Braux,164,115,1,0,0,13,0,3,2,19,2,10,63,0,1,1,0,0,0,0,0
FR_04033,Bréole,295,194,1,0,0,9,0,9,1,57,0,22,91,0,0,3,0,0,1,0,0
FR_04034,La Brillanne,663,388,10,0,3,24,0,66,7,61,3,95,110,0,4,5,0,0,0,0,0
FR_04035,Brunet,181,121,3,0,1,11,0,10,1,27,3,33,31,0,1,0,0,0,0,0,0
FR_04036,Le Brusquet,829,537,9,0,6,49,0,35,7,99,4,69,246,0,0,13,0,0,0,0,0
FR_04037,Le Caire,75,41,0,0,0,3,0,0,1,11,2,13,11,0,0,0,0,0,0,0,0
FR_04039,Castellane,1154,831,11,0,4,22,0,12,8,179,5,83,492,0,1,8,0,6,0,0,0
FR_04040,Le Castellard-Melan,74,44,1,0,0,11,0,0,1,15,0,1,15,0,0,0,0,0,0,0,0
FR_04041,Le Castellet,208,133,4,0,0,10,0,10,1,32,1,32,35,0,2,5,0,1,0,0,0
FR_04042,Castellet-lès-Sausses,143,104,1,0,0,8,0,1,0,19,1,11,61,0,0,1,0,1,0,0,0
FR_04043,Val-de-Chalvagne,96,63,1,0,0,7,0,1,0,17,0,5,30,0,0,2,0,0,0,0,0
FR_04045,Céreste,1087,640,7,0,7,68,0,21,4,187,3,149,175,0,0,15,0,2,2,0,0
FR_04046,Le Chaffaut-Saint-Jurson,569,345,7,0,4,50,0,15,8,65,8,49,127,0,4,7,0,1,0,0,0
FR_04047,Champtercier,568,360,3,0,4,32,0,24,9,108,15,55,104,0,0,6,0,0,0,0,0
FR_04049,Château-Arnoux-Saint-Auban,3910,2279,56,0,17,256,0,237,32,511,76,273,748,0,31,28,0,14,0,0,0
FR_04050,Châteaufort,30,18,0,0,0,8,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0
FR_04051,Châteauneuf-Miravail,73,59,0,0,0,2,0,6,0,17,0,8,25,0,0,1,0,0,0,0,0
FR_04053,Châteauneuf-Val-Saint-Donat,402,277,7,0,3,21,0,13,2,38,64,56,64,0,3,6,0,0,0,0,0
FR_04054,Châteauredon,74,57,2,0,0,3,0,3,0,21,2,1,23,0,0,2,0,0,0,0,0
FR_04055,Chaudon-Norante,142,87,2,0,1,9,0,1,0,19,2,16,37,0,0,0,0,0,0,0,0
FR_04057,Clamensane,171,121,1,0,4,12,0,6,0,27,0,16,51,0,0,2,0,2,0,0,0
FR_04058,Claret,188,116,1,0,2,4,0,8,0,24,1,25,46,0,0,5,0,0,0,0,0
FR_04059,Clumanc,184,134,6,0,1,24,0,8,2,27,2,17,47,0,0,0,0,0,0,0,0
FR_04061,Colmars,352,246,2,0,2,16,0,18,6,77,1,23,96,0,1,3,0,1,0,0,0
FR_04062,La Condamine-Châtelard,165,105,5,0,1,9,0,4,0,18,1,24,42,0,0,1,0,0,0,0,0
FR_04063,Corbières,821,617,7,0,3,56,0,10,3,305,1,56,166,0,0,4,0,5,1,0,0
FR_04065,Cruis,539,397,8,0,2,30,0,24,9,95,5,88,132,0,0,3,0,0,1,0,0
FR_04066,Curbans,361,210,1,0,0,11,0,5,1,70,0,61,50,0,0,8,0,1,2,0,0
FR_04067,Curel,51,37,0,0,0,5,0,3,1,9,0,4,14,0,0,0,0,1,0,0,0
FR_04068,Dauphin,628,414,9,0,2,39,0,19,5,105,7,74,141,0,0,7,0,3,3,0,0
FR_04069,Demandolx,96,70,1,0,0,2,0,0,0,11,0,11,45,0,0,0,0,0,0,0,0
FR_04070,Digne-les-Bains,11858,6824,115,0,65,572,0,481,124,1526,419,897,2459,0,30,110,0,26,0,0,0
FR_04072,Draix,83,60,0,0,0,5,0,1,3,8,1,14,26,0,2,0,0,0,0,0,0
FR_04073,Enchastrayes,450,282,3,0,2,11,0,6,1,122,4,42,78,0,0,8,0,3,2,0,0
FR_04074,Entrages,102,75,2,0,3,5,0,6,2,9,8,8,28,0,0,4,0,0,0,0,0
FR_04075,Entrepierres,280,192,1,0,1,18,0,21,3,55,2,20,63,0,0,4,0,3,1,0,0
FR_04076,Entrevaux,680,459,3,0,1,30,0,30,5,139,8,97,130,0,7,6,0,3,0,0,0
FR_04077,Entrevennes,125,87,1,0,1,9,0,17,2,15,0,19,21,0,0,2,0,0,0,0,0
FR_04079,LEscale,962,587,23,0,3,69,0,56,15,116,14,92,179,0,6,10,0,4,0,0,0
FR_04081,Esparron-de-Verdon,362,259,8,0,6,37,0,8,1,81,5,35,72,0,2,4,0,0,0,0,0
FR_04084,Estoublon,428,289,2,0,2,60,0,17,15,36,4,45,97,0,5,3,0,3,0,0,0
FR_04085,Faucon-du-Caire,50,32,2,0,0,0,0,1,1,12,0,0,16,0,0,0,0,0,0,0,0
FR_04086,Faucon-de-Barcelonnette,252,180,2,0,2,7,0,9,2,72,0,12,70,0,0,3,0,1,0,0,0
FR_04087,Fontienne,130,91,0,0,1,13,0,3,2,23,0,14,35,0,0,0,0,0,0,0,0
FR_04088,Forcalquier,3473,2308,38,0,15,209,0,110,17,601,19,258,997,0,0,26,0,12,6,0,0
FR_04090,Le Fugeret,223,156,1,0,0,21,0,8,1,33,0,28,63,0,0,1,0,0,0,0,0
FR_04091,Ganagobie,87,56,0,0,0,4,0,12,3,16,1,10,6,0,0,4,0,0,0,0,0
FR_04092,La Garde,91,56,0,0,0,2,0,0,0,7,0,11,35,0,0,0,0,1,0,0,0
FR_04093,Gigors,58,43,1,0,0,2,0,3,0,18,0,3,15,0,0,1,0,0,0,0,0
FR_04094,Gréoux-les-Bains,2254,1313,27,0,29,91,0,115,37,346,23,279,285,0,17,16,0,48,0,0,0
FR_04095,LHospitalet,99,77,0,0,1,9,0,11,0,13,1,11,30,0,0,1,0,0,0,0,0
FR_04096,Jausiers,803,506,18,0,4,38,0,31,8,150,4,55,184,0,0,6,0,2,6,0,0
FR_04097,La Javie,294,201,3,0,2,12,0,10,3,40,3,32,91,0,0,5,0,0,0,0,0
FR_04099,Lambruisse,108,83,1,0,1,12,0,3,0,32,0,9,25,0,0,0,0,0,0,0,0
FR_04100,Larche,71,46,1,0,0,0,0,2,0,23,0,6,9,0,0,4,0,1,0,0,0
FR_04101,Lardiers,114,80,1,0,1,13,0,8,1,8,0,9,35,0,0,2,0,1,1,0,0
FR_04102,Le Lauzet-Ubaye,241,147,2,0,2,9,0,6,2,54,1,28,35,0,0,3,0,3,2,0,0
FR_04104,Limans,196,130,2,0,0,20,0,29,1,18,0,13,44,0,0,2,0,1,0,0,0
FR_04106,Lurs,291,217,2,0,1,35,0,29,5,53,3,36,49,0,2,2,0,0,0,0,0
FR_04107,Majastres,20,10,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
FR_04108,Malijai,1230,816,13,0,13,71,0,66,6,229,81,120,194,0,5,16,0,2,0,0,0
FR_04109,Mallefougasse-Augès,235,153,0,0,0,19,0,7,0,43,2,27,54,0,0,0,0,1,0,0,0
FR_04110,Mallemoisson,756,447,9,0,8,55,0,39,4,72,22,74,151,0,4,9,0,0,0,0,0
FR_04111,Mane,1073,604,9,0,7,62,0,44,7,175,6,74,208,0,0,8,0,3,1,0,0
FR_04112,Manosque,15347,8803,96,0,74,720,0,315,66,2665,52,1343,3079,0,0,154,0,149,90,0,0
FR_04113,Marcoux,369,273,10,0,3,27,0,17,4,63,15,35,96,0,1,2,0,0,0,0,0
FR_04115,Méailles,174,106,2,0,1,13,0,8,0,28,1,22,29,0,0,2,0,0,0,0,0
FR_04116,Les Mées,2481,1401,27,0,12,217,0,186,26,337,28,220,315,0,14,16,0,3,0,0,0
FR_04118,Melve,122,85,3,0,0,13,0,5,1,24,0,9,28,0,0,1,0,0,1,0,0
FR_04120,Meyronnes,64,34,1,0,1,1,0,0,0,16,0,1,10,0,0,1,0,0,3,0,0
FR_04121,Mézel,491,354,11,0,4,30,0,19,4,79,4,59,138,0,2,4,0,0,0,0,0
FR_04122,Mirabeau,398,280,3,0,0,43,0,22,6,56,9,34,99,0,1,7,0,0,0,0,0
FR_04123,Mison,855,554,17,0,4,33,0,13,5,200,2,84,186,0,0,8,0,2,0,0,0
FR_04124,Montagnac-Montpezat,395,250,3,0,2,36,0,21,6,58,1,55,60,0,4,4,0,0,0,0,0
FR_04126,Montclar,425,273,9,0,1,12,0,6,1,110,3,32,88,0,0,6,0,5,0,0,0
FR_04127,Montfort,271,182,0,0,2,30,0,31,7,38,6,22,36,0,5,5,0,0,0,0,0
FR_04128,Montfuron,167,104,2,0,2,12,0,7,1,39,3,14,22,0,0,2,0,0,0,0,0
FR_04129,Montjustin,48,31,0,0,1,2,0,4,0,4,1,3,16,0,0,0,0,0,0,0,0
FR_04130,Montlaux,138,113,0,0,4,14,0,5,2,25,1,26,36,0,0,0,0,0,0,0,0
FR_04132,Montsalier,119,91,1,0,1,3,0,12,3,25,0,21,23,0,0,2,0,0,0,0,0
FR_04133,Moriez,201,135,3,0,0,18,0,3,5,44,1,15,42,0,0,1,0,3,0,0,0
FR_04134,La Motte-du-Caire,391,278,8,0,0,12,0,10,3,66,7,60,110,0,0,1,0,0,1,0,0
FR_04135,Moustiers-Sainte-Marie,587,368,8,0,6,36,0,39,10,112,7,38,107,0,1,3,0,1,0,0,0
FR_04136,La Mure-Argens,269,186,3,0,0,9,0,4,3,68,0,22,73,0,1,2,0,1,0,0,0
FR_04137,Nibles,46,28,0,0,0,2,0,3,1,3,0,6,13,0,0,0,0,0,0,0,0
FR_04138,Niozelles,205,142,4,0,0,16,0,7,3,29,0,27,50,0,0,5,0,1,0,0,0
FR_04139,Noyers-sur-Jabron,385,249,5,0,3,7,0,23,1,51,2,46,104,0,0,2,0,3,2,0,0
FR_04140,Les Omergues,116,88,2,0,0,4,0,13,0,34,0,9,21,0,0,3,0,2,0,0,0
FR_04141,Ongles,304,190,3,0,0,22,0,10,2,42,5,39,64,0,0,3,0,0,0,0,0
FR_04142,Oppedette,73,55,1,0,1,4,0,8,1,10,2,4,22,0,0,1,0,1,0,0,0
FR_04143,Oraison,4032,2401,59,0,14,172,0,236,30,580,36,616,585,0,18,48,0,7,0,0,0
FR_04144,La Palud-sur-Verdon,296,197,2,0,4,50,0,1,5,30,2,29,67,0,3,4,0,0,0,0,0
FR_04145,Peipin,1034,612,9,0,3,59,0,87,8,111,33,136,149,0,5,11,0,1,0,0,0
FR_04148,Peyroules,266,214,2,0,0,14,0,5,0,25,2,45,120,0,0,1,0,0,0,0,0
FR_04149,Peyruis,2023,1252,25,0,17,84,0,289,13,271,18,234,278,0,6,13,0,4,0,0,0
FR_04150,Piégut,109,69,1,0,1,9,0,4,0,32,0,5,14,0,0,2,0,0,1,0,0
FR_04151,Pierrerue,419,306,3,0,1,53,0,19,1,62,0,43,118,0,0,2,0,2,2,0,0
FR_04152,Pierrevert,3169,1976,24,0,8,155,0,52,18,730,20,287,599,0,0,40,0,31,12,0,0
FR_04154,Pontis,88,57,2,0,1,7,0,1,0,24,0,6,16,0,0,0,0,0,0,0,0
FR_04155,Prads-Haute-Bléone,250,155,4,0,0,19,0,5,3,34,3,31,52,0,2,1,0,1,0,0,0
FR_04156,Puimichel,249,173,4,0,0,20,0,8,1,59,5,32,38,0,2,3,0,1,0,0,0
FR_04157,Puimoisson,561,343,9,0,2,15,0,25,6,93,9,56,111,0,2,13,0,2,0,0,0
FR_04158,Quinson,381,260,2,0,0,27,0,24,6,42,6,60,90,0,1,1,0,1,0,0,0
FR_04159,Redortiers,99,65,3,0,0,1,0,4,0,26,0,14,15,0,0,2,0,0,0,0,0
FR_04160,Reillanne,1184,809,12,0,7,154,0,42,6,197,6,100,267,0,0,14,0,2,2,0,0
FR_04161,Méolans-Revel,321,185,3,0,5,7,0,13,0,53,2,29,63,0,0,5,0,2,3,0,0
FR_04162,Revest-des-Brousses,240,173,1,0,1,20,0,12,0,17,0,19,95,0,0,6,0,1,1,0,0
FR_04163,Revest-du-Bion,421,277,2,0,3,23,0,5,0,78,0,60,99,0,0,5,0,1,1,0,0
FR_04164,Revest-Saint-Martin,85,55,0,0,0,4,0,6,0,18,0,8,17,0,0,1,0,1,0,0,0
FR_04166,Riez,1408,911,22,0,7,79,0,73,15,202,32,146,308,0,5,15,0,7,0,0,0
FR_04167,La Robine-sur-Galabre,298,194,2,0,4,21,0,12,1,50,5,25,69,0,2,3,0,0,0,0,0
FR_04169,La Rochegiron,91,71,0,0,0,5,0,4,0,26,0,13,20,0,0,3,0,0,0,0,0
FR_04170,La Rochette,69,47,3,0,1,6,0,0,0,3,0,12,20,0,2,0,0,0,0,0,0
FR_04171,Rougon,121,90,3,0,0,11,0,0,1,11,0,6,57,0,0,1,0,0,0,0,0
FR_04172,Roumoules,569,343,8,0,1,36,0,19,6,93,2,63,106,0,1,6,0,2,0,0,0
FR_04173,Saint-André-les-Alpes,693,510,8,0,5,23,0,17,10,215,2,60,161,0,2,2,0,5,0,0,0
FR_04174,Saint-Benoît,180,118,1,0,1,9,0,3,0,12,2,25,63,0,0,2,0,0,0,0,0
FR_04175,Sainte-Croix-à-Lauze,68,46,1,0,0,4,0,2,0,21,0,2,15,0,0,1,0,0,0,0,0
FR_04176,Sainte-Croix-du-Verdon,131,82,0,0,1,1,0,3,4,35,0,10,28,0,0,0,0,0,0,0,0
FR_04177,Hautes-Duyes,38,32,0,0,0,6,0,1,0,9,0,2,13,0,0,1,0,0,0,0,0
FR_04178,Saint-Étienne-les-Orgues,1002,684,6,0,7,78,0,30,6,184,1,117,245,0,0,5,0,3,2,0,0
FR_04179,Saint-Geniez,99,67,0,0,2,11,0,7,1,20,2,4,19,0,0,1,0,0,0,0,0
FR_04180,Saint-Jacques,57,39,2,0,0,3,0,2,1,7,0,4,20,0,0,0,0,0,0,0,0
FR_04181,Saint-Jeannet,66,52,1,0,0,5,0,3,1,18,2,9,12,0,0,1,0,0,0,0,0
FR_04182,Saint-Julien-dAsse,148,105,0,0,1,8,0,5,3,24,3,19,40,0,0,2,0,0,0,0,0
FR_04183,Saint-Julien-du-Verdon,152,116,1,0,1,5,0,2,3,16,0,16,71,0,0,1,0,0,0,0,0
FR_04184,Saint-Jurs,150,101,2,0,2,20,0,8,3,18,0,17,30,0,0,1,0,0,0,0,0
FR_04186,Saint-Laurent-du-Verdon,97,72,3,0,2,6,0,2,1,9,4,24,19,0,1,1,0,0,0,0,0
FR_04187,Saint-Lions,65,48,3,0,1,11,0,2,1,14,0,3,11,0,2,0,0,0,0,0,0
FR_04188,Saint-Maime,581,347,8,0,7,62,0,17,1,51,0,61,132,0,0,2,0,3,3,0,0
FR_04189,Saint-Martin-de-Brômes,485,293,8,0,3,33,0,17,9,77,1,44,95,0,2,4,0,0,0,0,0
FR_04190,Saint-Martin-les-Eaux,87,55,0,0,1,15,0,5,0,6,0,16,11,0,0,0,0,0,1,0,0
FR_04191,Saint-Martin-lès-Seyne,32,21,1,0,0,1,0,0,0,10,0,2,7,0,0,0,0,0,0,0,0
FR_04192,Saint-Michel-lObservatoire,941,639,7,0,6,93,0,53,9,131,3,75,244,0,0,11,0,4,3,0,0
FR_04193,Saint-Paul-sur-Ubaye,246,164,1,0,1,14,0,5,2,48,3,11,72,0,0,5,0,1,1,0,0
FR_04194,Saint-Pierre,123,87,1,0,1,7,0,1,1,24,2,23,26,0,1,0,0,0,0,0,0
FR_04195,Saint-Pons,534,311,4,0,2,9,0,13,6,104,5,47,108,0,0,7,0,3,3,0,0
FR_04197,Sainte-Tulle,2442,1553,21,0,7,411,0,43,8,372,6,219,442,0,0,13,0,3,8,0,0
FR_04198,Saint-Vincent-les-Forts,276,177,0,0,1,20,0,10,1,31,0,28,81,0,0,5,0,0,0,0,0
FR_04199,Saint-Vincent-sur-Jabron,190,125,0,0,1,12,0,20,0,33,1,24,34,0,0,0,0,0,0,0,0
FR_04200,Salignac,452,269,2,0,2,38,0,21,4,41,11,55,82,0,4,8,0,1,0,0,0
FR_04201,Saumane,116,74,0,0,1,5,0,5,0,24,1,10,27,0,0,0,0,0,1,0,0
FR_04202,Sausses,119,87,3,0,0,6,0,5,3,18,0,18,28,0,2,4,0,0,0,0,0
FR_04203,Selonnet,429,274,6,0,1,29,0,18,0,89,1,32,94,0,0,4,0,0,0,0,0
FR_04204,Senez,184,129,4,0,0,8,0,3,3,34,7,13,55,0,1,1,0,0,0,0,0
FR_04205,Seyne,1192,760,14,0,1,31,0,19,7,252,7,122,292,0,0,12,0,1,2,0,0
FR_04206,Sigonce,342,220,4,0,8,24,0,14,2,44,0,38,82,0,0,2,0,2,0,0,0
FR_04207,Sigoyer,71,55,0,0,1,4,0,2,1,24,0,2,18,0,0,2,0,1,0,0,0
FR_04208,Simiane-la-Rotonde,530,351,6,0,1,25,0,21,2,86,2,52,148,0,0,6,0,1,1,0,0
FR_04209,Sisteron,5464,3374,87,0,35,166,0,98,24,1093,37,445,1303,0,0,55,0,16,15,0,0
FR_04210,Soleilhas,159,124,1,0,0,4,0,2,3,27,1,12,73,0,1,0,0,0,0,0,0
FR_04211,Sourribes,134,91,1,0,2,13,0,4,2,18,7,15,26,0,0,3,0,0,0,0,0
FR_04214,Tartonne,145,95,2,0,1,20,0,3,1,22,2,15,28,0,0,1,0,0,0,0,0
FR_04216,Thèze,191,127,7,0,0,5,0,11,0,25,1,30,44,0,0,3,0,1,0,0,0
FR_04217,Thoard,519,337,9,0,14,92,0,17,19,37,3,46,94,0,4,1,0,1,0,0,0
FR_04218,Thorame-Basse,227,145,3,0,0,13,0,5,3,42,1,18,59,0,1,0,0,0,0,0,0
FR_04219,Thorame-Haute,258,158,5,0,2,18,0,2,4,52,0,33,38,0,4,0,0,0,0,0,0
FR_04220,Les Thuiles,333,180,1,0,1,6,0,11,1,61,4,29,63,0,0,3,0,0,0,0,0
FR_04222,Turriers,242,169,6,0,3,13,0,3,2,45,1,30,63,0,0,1,0,1,1,0,0
FR_04224,Ubraye,121,86,0,0,0,2,0,4,3,11,0,13,51,0,1,0,0,1,0,0,0
FR_04226,Uvernet-Fours,602,341,2,0,0,14,0,13,4,161,3,56,81,0,0,1,0,2,4,0,0
FR_04227,Vachères,235,164,3,0,0,38,0,13,1,38,0,10,58,0,0,2,0,0,1,0,0
FR_04228,Valavoire,53,43,2,0,0,7,0,5,0,11,1,3,11,0,0,3,0,0,0,0,0
FR_04229,Valbelle,200,139,2,0,1,14,0,4,2,15,0,18,82,0,0,1,0,0,0,0,0
FR_04230,Valensole,2312,1427,24,0,14,138,0,105,41,387,26,267,380,0,4,35,0,6,0,0,0
FR_04231,Valernes,210,123,4,0,1,13,0,5,2,35,0,25,34,0,0,3,0,0,1,0,0
FR_04233,Vaumeilh,232,138,0,0,4,8,0,12,1,29,0,23,59,0,0,2,0,0,0,0,0
FR_04234,Venterol,192,131,4,0,2,14,0,7,0,25,0,32,42,0,0,4,0,0,1,0,0
FR_04235,Verdaches,63,51,0,0,1,4,0,4,0,16,0,0,25,0,0,1,0,0,0,0,0
FR_04236,Vergons,148,98,0,0,0,6,0,1,2,35,2,9,42,0,0,1,0,0,0,0,0
FR_04237,Le Vernet,172,120,1,0,0,11,0,5,1,34,2,8,57,0,0,1,0,0,0,0,0
FR_04240,Villars-Colmars,255,156,3,0,0,8,0,17,2,42,4,28,47,0,2,1,0,2,0,0,0
FR_04241,Villemus,140,98,0,0,0,19,0,4,0,26,0,13,34,0,0,0,0,1,1,0,0
FR_04242,Villeneuve,2883,1647,24,0,11,140,0,58,17,404,31,347,554,0,0,42,0,14,5,0,0
FR_04244,Volonne,1245,869,14,0,4,81,0,65,30,226,29,138,251,0,18,12,0,1,0,0,0
FR_04245,Volx,2317,1419,29,0,8,121,0,42,23,344,16,282,522,0,0,19,0,7,6,0,0
FR_05001,Abriès,312,229,3,0,0,30,104,11,7,68,0,6,0,0,0,0,0,0,0,0,0
FR_05002,Agnières-en-Dévoluy,268,149,2,0,1,8,0,5,0,67,0,14,34,0,13,5,0,0,0,0,0
FR_05003,Aiguilles,293,194,2,0,1,17,88,1,0,74,0,10,0,0,0,0,0,0,0,1,0
FR_05004,Ancelle,803,535,18,0,0,22,162,21,3,227,5,76,0,0,0,0,0,0,0,1,0
FR_05005,Antonaves,122,95,0,0,0,5,0,3,0,27,4,14,32,0,7,2,0,0,0,1,0
FR_05006,LArgentière-la-Bessée,1632,1086,20,0,6,82,631,48,5,204,2,83,0,0,0,0,0,0,0,5,0
FR_05007,Arvieux,334,235,2,0,0,11,93,10,1,102,2,14,0,0,0,0,0,0,0,0,0
FR_05008,Aspremont,288,184,0,0,1,28,0,3,0,40,3,41,53,0,13,0,0,0,0,2,0
FR_05009,Aspres-lès-Corps,132,87,1,0,0,6,45,1,0,28,0,6,0,0,0,0,0,0,0,0,0
FR_05010,Aspres-sur-Buëch,675,422,14,0,3,40,0,18,0,117,2,64,127,0,30,6,0,0,0,1,0
FR_05011,Avançon,305,170,5,0,1,10,0,12,1,47,3,48,31,0,11,0,0,0,0,1,0
FR_05012,Baratier,383,276,6,0,1,11,103,16,1,110,2,26,0,0,0,0,0,0,0,0,0
FR_05013,Barcillonnette,121,88,2,0,0,35,0,2,0,8,0,4,33,0,3,0,0,0,0,1,0
FR_05014,Barret-sur-Méouge,173,110,1,0,0,20,0,8,0,16,0,15,34,0,14,2,0,0,0,0,0
FR_05016,La Bâtie-Montsaléon,177,129,0,0,1,23,0,12,0,37,0,18,27,0,5,1,0,0,0,5,0
FR_05017,La Bâtie-Neuve,1673,1102,14,0,1,81,0,58,13,206,15,230,358,0,95,28,0,0,0,3,0
FR_05018,La Bâtie-Vieille,280,190,4,0,1,17,0,6,0,65,0,29,47,0,19,2,0,0,0,0,0
FR_05019,La Beaume,173,138,10,0,0,17,0,3,1,20,1,13,44,0,25,4,0,0,0,0,0
FR_05020,Bénévent-et-Charbillac,251,145,3,0,0,9,50,12,1,56,1,12,0,0,0,0,0,0,0,1,0
FR_05021,Le Bersac,125,83,1,0,0,6,0,5,0,29,2,15,16,0,6,1,0,0,0,2,0
FR_05022,Bréziers,163,107,3,0,0,3,41,2,5,41,0,10,0,0,0,0,0,0,0,2,0
FR_05023,Briançon,8023,4402,87,0,13,278,2032,256,49,1175,39,455,0,0,0,0,0,0,0,18,0
FR_05024,Bruis,88,59,2,0,0,9,0,0,0,15,0,13,7,0,11,2,0,0,0,0,0
FR_05025,Buissard,154,104,4,0,1,2,40,4,0,35,1,17,0,0,0,0,0,0,0,0,0
