gisco_id,name,registered,turnout,invalid,blank,ENS,RN,NFP,UXD,LR,DVD,DVG,HOR,DVC,REG,UDI,EXD,DIV,ECO,DSV,LFI,PS
FR_49330,Sceaux-dAnjou,797,569,5,6,190,198,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49331,Segré,13068,8649,71,173,3649,2974,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49332,La Séguinière,3180,2366,31,99,1479,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49333,Seiches-sur-le-Loir,2228,1472,16,92,0,544,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0
FR_49334,Sermaise,263,187,0,13,0,95,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
FR_49336,Somloire,637,450,9,20,252,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49338,Soulaines-sur-Aubance,1108,861,1,25,413,229,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49339,Soulaire-et-Bourg,1153,868,5,24,319,254,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49341,Souzay-Champigny,518,379,4,10,201,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49343,La Tessoualle,2656,1897,24,69,1221,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49344,Thorigné-dAnjou,926,663,4,13,254,229,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49345,Bellevigne-en-Layon,4605,3286,45,170,2016,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49347,Tiercé,3675,2706,23,48,1104,859,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49352,Toutlemonde,1017,713,18,32,401,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49353,Trélazé,10687,7272,53,162,2463,1840,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49355,Trémentines,2370,1657,18,72,1015,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49358,Turquant,424,307,6,11,172,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49359,Les Ulmes,430,321,2,5,167,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49361,Varennes-sur-Loire,1359,949,10,34,0,445,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0
FR_49362,Varrains,944,714,4,15,436,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49364,Vaudelnay,845,597,8,22,242,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49367,Erdre-en-Anjou,4203,2936,21,67,1135,1017,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49368,Vernantes,1263,819,12,28,0,340,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0
FR_49369,Vernoil,951,624,6,25,0,271,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0
FR_49370,Verrie,380,292,6,8,128,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49371,Vezins,1240,904,15,45,459,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49373,Lys-Haut-Layon,5630,3978,41,148,2290,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49374,Villebernier,1181,739,10,24,0,329,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0
FR_49377,Rives-du-Loir-en-Anjou,4575,3366,17,61,1356,876,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_49378,Vivy,1868,1253,4,39,0,602,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0
FR_49381,Yzernay,1381,985,9,44,520,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50002,Agneaux,3430,2463,22,81,0,531,0,0,0,1829,0,0,0,0,0,0,0,0,0,0,0
FR_50003,Agon-Coutainville,2851,2233,23,66,1583,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50004,Airel,380,270,3,8,0,129,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0
FR_50006,Amigny,123,84,3,0,0,35,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
FR_50008,Anctoville-sur-Boscq,385,290,2,12,166,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50013,Anneville-en-Saire,314,230,4,18,0,0,77,131,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50016,Appeville,159,117,1,1,65,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50019,Aucey-la-Plaine,337,213,4,9,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50021,Audouville-la-Hubert,62,39,0,0,0,22,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
FR_50022,Aumeville-Lestre,104,68,1,0,0,0,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50023,Auvers,517,357,3,14,0,165,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0
FR_50024,Auxais,136,100,0,1,0,45,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
FR_50025,Avranches,7815,4966,70,200,3349,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50026,Azeville,83,66,1,1,0,39,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
FR_50027,Bacilly,776,585,1,23,346,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50028,La Baleine,87,63,0,0,41,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50029,Barenton,803,545,12,30,293,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50030,Barfleur,457,327,7,30,0,0,159,131,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50031,Barneville-Carteret,2050,1512,13,65,961,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50032,La Barre-de-Semilly,847,597,1,24,0,146,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0
FR_50033,Baubigny,134,89,1,0,50,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50034,Baudre,484,390,4,8,0,80,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0
FR_50036,Baupte,334,233,2,11,106,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50038,Beauchamps,304,197,2,6,107,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50039,Beaucoudray,110,81,0,3,0,28,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
FR_50040,Beauficel,123,88,0,1,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50041,Hague,9379,6706,111,441,0,0,3533,2621,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50042,Beauvoir,317,230,3,6,117,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50044,Belval,234,178,2,6,92,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50045,Benoîtville,495,367,9,17,189,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50046,Bérigny,338,229,2,11,0,84,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0
FR_50048,Beslon,428,289,4,9,0,128,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
FR_50049,Besneville,487,319,4,12,147,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50050,Beuvrigny,99,67,1,3,0,24,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
FR_50052,Beuzeville-la-Bastille,137,103,1,1,0,32,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
FR_50054,Biéville,145,106,0,2,0,55,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
FR_50055,Biniville,93,66,1,3,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50058,Blainville-sur-Mer,1460,1100,12,36,702,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50059,Blosville,229,166,4,6,0,76,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
FR_50060,La Bloutière,307,236,4,8,0,99,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
FR_50062,Boisyvon,88,47,1,1,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50064,La Bonneville,136,91,0,2,46,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50066,Jullouville,2315,1788,20,64,1197,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50069,Bourguenolles,268,171,0,1,0,75,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
FR_50070,Boutteville,47,39,1,1,0,19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
FR_50072,Brainville,179,138,1,13,59,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50074,Brécey,1688,1162,10,38,678,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50076,Bréhal,3028,2352,33,74,1482,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50077,Bretteville,899,680,11,43,0,0,361,265,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50078,Bretteville-sur-Ay,366,292,6,12,155,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50079,Breuville,331,226,0,14,112,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50081,Bréville-sur-Mer,776,591,1,11,361,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50082,Bricquebec,4798,3015,43,120,1699,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50083,Bricquebosq,468,352,4,16,222,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50084,Bricqueville-la-Blouette,459,343,1,14,221,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50085,Bricqueville-sur-Mer,1084,836,3,37,485,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50086,Brillevast,269,203,4,14,0,0,82,103,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50087,Brix,1833,1312,8,41,770,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50088,Brouains,103,78,0,2,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50090,Buais,510,308,3,11,132,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50092,Cambernon,529,374,5,11,204,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50093,Cametours,322,234,0,15,120,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50094,Camprond,303,207,1,7,96,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50095,Canisy,1346,944,4,28,0,279,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0
FR_50096,Canteloup,161,110,4,11,0,0,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50097,Canville-la-Rocque,118,93,1,6,50,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50098,Carantilly,453,341,2,10,0,141,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0
FR_50099,Carentan les Marais,7330,4871,37,145,0,1862,0,0,0,2827,0,0,0,0,0,0,0,0,0,0,0
FR_50101,Carneville,182,133,0,11,0,0,62,60,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50102,Carolles,799,663,9,28,486,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50105,Catteville,92,76,0,1,48,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50106,Cavigny,185,152,2,2,0,60,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
FR_50108,Céaux,327,253,6,7,141,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50109,Cérences,1462,981,14,29,498,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50110,Cerisy-la-Forêt,752,507,1,10,0,218,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0
FR_50111,Cerisy-la-Salle,680,473,6,15,257,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50112,La Chaise-Baudouin,337,219,3,7,118,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50115,Grippon,267,206,4,8,119,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50117,Champeaux,326,259,4,6,160,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50118,Champrepus,251,179,7,3,0,87,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
FR_50120,Chanteloup,341,259,1,9,132,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50121,La Chapelle-Cécelin,177,107,1,6,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50124,La Chapelle-Urée,112,83,4,0,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50126,Chavoy,108,77,3,4,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50129,Cherbourg-en-Cotentin,55404,35932,643,2160,0,0,21065,12064,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50130,Chérencé-le-Héron,338,207,4,5,0,85,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0
FR_50135,Clitourps,170,132,1,7,0,0,39,85,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50137,La Colombe,493,362,5,10,0,143,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0
FR_50138,Colomby,404,277,5,8,137,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50139,Condé-sur-Vire,3296,2307,23,62,0,785,0,0,0,1437,0,0,0,0,0,0,0,0,0,0,0
FR_50142,Vicq-sur-Mer,893,630,13,37,0,0,322,258,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50143,Coudeville-sur-Mer,768,597,4,21,398,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50144,Coulouvray-Boisbenâtre,399,223,4,13,102,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50145,Courcy,478,363,4,19,191,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50146,Courtils,178,121,1,3,45,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50147,Coutances,5971,3946,45,156,2555,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50148,Couvains,384,279,0,2,0,126,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0
FR_50149,Couville,869,633,11,41,0,0,330,251,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50150,Crasville,181,123,2,7,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50151,Créances,1741,1239,24,39,532,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50152,Les Cresnays,189,129,0,3,81,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50155,Crollon,218,181,4,4,93,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50156,Crosville-sur-Douve,54,46,0,4,16,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50158,Cuves,217,150,2,6,96,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50159,Dangy,448,335,2,10,0,144,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0
FR_50161,Le Dézert,405,286,6,4,0,124,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
FR_50162,Digosville,1470,1048,21,87,0,0,534,406,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50164,Domjean,759,556,6,12,0,248,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0
FR_50165,Donville-les-Bains,2959,2073,16,88,1395,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50166,Doville,232,175,0,9,92,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50167,Dragey-Ronthon,658,516,4,29,335,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50168,Ducey,2162,1499,20,65,858,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50169,Écausseville,89,74,2,3,0,37,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
FR_50172,Émondeville,267,177,0,1,0,76,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
FR_50174,Équilly,156,112,3,5,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50175,Éroudeville,195,144,1,2,0,67,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
FR_50176,LÉtang-Bertrand,271,179,0,5,83,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50177,Étienville,277,204,1,1,104,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50178,Fermanville,1112,857,14,50,0,0,477,316,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50181,Feugères,271,199,0,7,105,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50182,La Feuillie,238,181,2,3,89,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50183,Fierville-les-Mines,282,175,3,12,81,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50184,Flamanville,1333,875,9,39,402,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50185,Fleury,842,609,5,16,0,240,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0
FR_50186,Flottemanville,176,111,0,4,0,36,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
FR_50188,Folligny,754,522,5,20,257,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50190,Fontenay-sur-Mer,148,103,0,2,0,40,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
FR_50192,Fourneaux,97,70,1,3,0,35,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
FR_50193,Le Fresne-Poret,174,123,2,6,74,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50194,Fresville,328,204,1,7,0,86,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
FR_50195,Gathemo,172,118,3,7,45,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50196,Gatteville-le-Phare,468,346,6,38,0,0,140,162,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50197,Gavray,1587,1122,15,41,609,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50198,Geffosses,393,270,2,12,154,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50199,Genêts,391,298,3,19,171,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50200,Ger,602,421,7,8,220,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50205,La Godefroy,224,161,1,4,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50207,Golleville,137,98,0,3,48,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50208,Gonfreville,129,88,0,4,36,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50209,Gonneville,1186,825,12,37,0,0,377,399,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50210,Gorges,279,191,2,7,71,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50214,Gouvets,203,160,0,7,0,61,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
FR_50215,Gouville-sur-Mer,2974,2178,18,76,1260,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50216,Graignes,599,396,2,7,0,188,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0
FR_50217,Le Grand-Celland,461,330,4,10,166,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50218,Granville,9965,6958,68,229,4739,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50219,Gratot,528,397,2,16,250,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50221,Grimesnil,54,43,0,1,22,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50222,Grosville,639,433,6,17,214,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50225,Le Guislain,83,57,1,1,0,23,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
FR_50227,Le Ham,240,155,1,1,0,84,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
FR_50228,Hambye,875,635,2,24,353,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50229,Hamelin,78,62,2,4,34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50230,Hardinvast,733,549,5,42,0,0,277,225,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50231,Hauteville-sur-Mer,711,546,3,19,332,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50232,Hauteville-la-Guichard,351,258,5,12,141,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50233,Hautteville-Bocage,108,69,1,3,33,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_50234,La Haye-Bellefond,49,39,1,0,0,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
FR_50235,La Haye-dEctot,243,179,0,7,85,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
