gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD.CDS-PP.PPM,CH,IL,BE,PCP-PEV,L,ADN,PAN,Volt,E,ND,RIR,MAS,MPT,NC,PTP
PT_030405,Bucos,547,252,0,3,69,129,27,10,4,2,4,1,0,0,0,0,1,2,0,0,0
PT_030404,Basto,894,329,3,6,101,163,25,18,2,2,4,2,0,0,1,0,1,0,1,0,0
PT_030401,Abadim,508,307,1,1,173,90,15,10,5,7,1,1,2,0,0,1,0,0,0,0,0
PT_030381,Vilaça e Fradelos,1499,783,6,14,234,329,61,62,25,10,20,10,7,1,0,0,1,3,0,0,0
PT_030380,Santa Lucrécia de Algeriz e Navarra,878,514,0,8,194,134,49,55,22,13,21,6,8,1,0,0,0,1,1,1,0
PT_030379,"Real, Dume e Semelhe",12088,5281,27,67,1700,1423,479,745,252,187,207,61,65,16,4,12,11,6,8,7,4
PT_030378,Nogueiró e Tenões,4893,2577,11,34,644,925,140,406,129,76,135,31,33,4,3,3,0,3,0,0,0
PT_030377,"Nogueira, Fraião e Lamaçães",13600,7286,38,82,2045,2364,500,1090,367,192,389,65,107,10,10,5,5,5,3,5,4
PT_030376,Morreira e Trandeiras,1279,735,5,16,199,280,78,74,18,13,20,19,5,1,1,1,3,0,1,1,0
PT_030375,Merelim (São Pedro) e Frossos,3961,1993,11,33,659,587,176,247,84,42,85,25,20,3,2,9,1,3,2,3,1
PT_030374,"Merelim (São Paio), Panoias e Parada de Tibães",4458,2097,12,23,752,603,160,211,93,110,68,23,21,5,5,4,2,1,3,0,1
PT_030373,Lomar e Arcos,6380,2869,15,29,984,837,230,356,122,76,101,56,33,2,9,4,6,3,3,3,0
PT_030372,Guisande e Oliveira (São Pedro),973,617,1,7,213,213,52,72,15,10,9,6,9,1,3,0,1,0,1,2,2
PT_030371,Ferreiros e Gondizalves,8505,3393,24,45,1189,942,317,374,168,84,148,41,28,4,7,5,2,4,2,4,5
PT_030370,Este (São Pedro e São Mamede),3858,1838,11,26,631,576,176,198,55,33,58,43,15,4,3,2,1,2,2,1,1
PT_030369,Escudeiros e Penso (Santo Estêvão e São Vicente),1699,843,4,18,300,280,69,89,23,15,15,18,5,2,0,1,1,1,1,1,0
PT_030368,Crespos e Pousada,1201,573,2,6,178,216,54,45,19,10,23,13,3,2,0,2,0,0,0,0,0
PT_030367,"Celeirós, Aveleda e Vimieiro",6044,2846,19,46,1013,893,239,288,85,75,92,39,25,1,7,3,3,1,5,8,4
PT_030366,Cabreiros e Passos (São Julião),1975,1087,6,15,342,429,72,97,30,27,37,15,8,3,1,2,0,1,1,1,0
PT_030365,Braga (São José de São Lázaro e São João do Souto),12378,5673,38,51,1831,1807,429,583,283,212,249,60,80,13,10,7,4,7,2,4,3
PT_030364,"Braga (Maximinos, Sé e Cividade)",13006,5495,33,65,1733,1556,504,560,305,228,286,75,89,11,18,7,5,6,2,9,3
PT_030363,Arentim e Cunha,1342,779,4,13,286,247,70,75,25,17,18,8,2,2,2,5,1,1,1,2,0
PT_030357,Tebosa,983,519,2,9,178,184,38,49,13,13,9,7,8,0,0,2,3,1,0,0,3
PT_030356,Tadim,1043,582,21,9,217,154,37,59,27,6,19,18,5,1,5,0,1,2,1,0,0
PT_030355,Sobreposta,1275,524,2,6,138,211,59,45,21,7,11,12,6,0,0,1,2,2,1,0,0
PT_030354,Sequeira,1692,873,13,14,274,335,55,71,39,23,23,11,7,2,1,0,2,0,1,1,1
PT_030351,Braga (São Vítor),25293,8820,53,91,2580,2751,751,1027,495,344,426,92,122,23,20,12,6,10,7,9,1
PT_030349,Braga (São Vicente),11509,4959,39,63,1486,1497,401,605,289,204,237,47,46,13,12,6,4,3,4,1,2
PT_030338,Ruilhe,1058,535,3,7,182,171,30,61,17,30,15,7,4,1,2,1,0,0,4,0,0
PT_030336,Priscos,1246,546,4,8,136,230,49,56,11,7,19,10,10,2,0,1,0,1,1,1,0
PT_030334,Pedralva,1109,476,2,5,161,154,66,31,15,11,9,13,3,2,1,0,0,1,1,0,1
PT_030331,Palmeira,5090,2246,11,27,740,723,171,263,86,55,92,29,23,4,6,2,2,4,1,4,3
PT_030330,Padim Da Graça,1441,746,3,8,286,259,52,59,8,28,16,11,6,1,1,1,2,1,3,0,1
PT_030325,Mire De Tibães,2186,1020,10,12,372,303,71,92,38,53,38,13,10,2,1,2,0,2,0,0,1
PT_030322,Lamas,740,412,5,7,145,150,28,35,7,3,10,10,4,0,1,2,1,1,2,0,1
PT_030319,Gualtar,5695,2787,13,37,855,831,204,365,140,83,172,27,37,6,4,4,3,2,2,2,0
PT_030315,Figueiredo,1068,557,2,10,177,207,49,46,20,6,11,6,9,2,0,3,2,2,3,2,0
PT_030313,Esporões,1595,834,2,16,250,320,75,80,22,7,23,13,10,1,3,3,1,2,3,2,1
PT_030312,Espinho,1054,485,0,6,160,154,56,37,10,19,15,9,8,2,2,2,2,0,1,2,0
PT_030301,Adaúfe,3500,1412,13,22,562,399,107,131,56,30,39,18,13,2,4,2,4,4,2,2,2
PT_0302FH,Vila Cova e Feitos,2229,941,4,23,214,471,101,51,17,11,20,16,3,4,1,1,3,0,0,0,1
PT_0302FG,"Viatodos, Grimancelos, Minhotães e Monte de Fralães",3511,1734,10,29,482,807,127,133,32,13,39,36,14,3,0,2,2,3,2,0,0
PT_0302FF,Tamel (Santa Leocádia) e Vilar do Monte,1178,542,6,6,160,228,61,33,12,3,2,19,3,0,1,4,2,1,0,0,1
PT_0302FE,Silveiros e Rio Covo (Santa Eulália),1800,787,6,9,243,329,73,43,24,14,11,18,6,2,4,1,0,1,2,0,1
PT_0302FD,Sequeade e Bastuço (São João e Santo Estevão),1740,724,16,11,233,278,82,37,13,11,14,12,7,1,1,1,2,2,0,1,2
PT_0302FC,Quintiães e Aguiar,992,469,0,13,104,216,64,31,14,7,4,11,2,1,0,1,1,0,0,0,0
PT_0302FB,Negreiros e Chavão,2083,908,15,8,96,604,70,56,14,1,8,26,4,5,1,0,0,0,0,0,0
PT_0302FA,"Milhazes, Vilar de Figos e Faria",1824,904,6,16,199,484,69,63,16,5,18,17,3,0,2,3,0,1,0,0,2
PT_030299,Gamil e Midões,1263,595,1,10,208,218,44,40,20,12,19,10,5,1,5,1,1,0,0,0,0
PT_030298,Durrães e Tregosa,1275,678,4,24,180,287,64,38,14,11,21,22,6,1,1,3,1,0,0,0,1
PT_030297,Creixomil e Mariz,1071,590,5,14,183,247,44,56,9,6,15,7,1,0,1,0,0,0,1,0,1
PT_030296,"Chorente, Góios, Courel, Pedra Furada e Gueral",2305,1088,8,19,228,576,92,92,17,4,13,19,5,1,0,4,5,1,1,2,1
PT_030295,Carreira e Fonte Coberta,1857,791,6,13,234,324,82,63,18,8,17,15,2,2,2,1,1,3,0,0,0
PT_030294,Campo e Tamel (São Pedro Fins),1361,631,10,26,147,287,47,57,16,11,13,8,3,2,1,1,0,0,1,1,0
PT_030293,"Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",10153,4582,22,50,1507,1505,353,475,221,142,162,51,42,7,10,8,4,11,4,4,4
PT_030292,Areias de Vilar e Encourados,1644,828,1,13,248,347,64,54,20,17,22,17,6,1,2,5,4,3,2,1,1
PT_030291,Alvito (São Pedro e São Martinho) e Couto,1305,604,2,9,142,281,68,43,16,5,11,12,6,3,0,0,3,1,1,1,0
PT_030290,Alheira e Igreja Nova,1447,540,1,7,112,299,43,49,5,1,7,5,5,1,1,2,0,1,1,0,0
PT_030287,Vila Seca,973,446,2,6,99,240,34,35,13,1,8,6,2,0,0,0,0,0,0,0,0
PT_030283,Várzea,1625,799,6,14,273,276,89,55,23,10,16,18,6,0,2,4,2,1,1,1,2
PT_030282,Ucha,1299,618,2,11,191,253,59,55,6,4,12,15,2,0,4,2,1,1,0,0,0
PT_030279,Silva,802,491,3,7,183,170,50,45,17,4,6,2,0,1,0,1,1,0,1,0,0
PT_030277,Tamel (São Veríssimo),2716,1220,6,21,427,421,126,82,57,8,28,13,12,1,3,8,1,3,1,2,0
PT_030272,Galegos (São Martinho),1699,744,7,12,182,331,99,51,21,5,12,9,6,3,0,0,2,1,2,1,0
PT_030268,Galegos (Santa Maria),2569,1266,11,16,289,598,114,116,34,10,35,17,10,1,2,5,3,2,2,0,1
PT_030265,Rio Covo (Santa Eugénia),1394,590,3,12,194,203,54,49,24,8,22,8,6,1,1,1,3,0,0,1,0
PT_030264,Roriz,1871,738,5,14,131,378,85,57,13,6,13,23,4,1,1,1,1,0,4,0,1
PT_030263,Remelhe,1198,575,4,18,124,287,45,30,21,5,17,16,3,0,1,2,0,0,0,2,0
PT_030261,Pousa,1998,839,8,8,277,320,67,60,18,12,25,21,14,2,1,2,1,1,1,0,1
PT_030260,Perelhal,1568,695,9,11,168,319,55,61,19,6,22,12,2,0,3,3,3,1,0,1,0
PT_030259,Pereira,1132,576,4,16,165,262,45,33,12,5,12,9,3,1,3,2,2,1,0,0,1
PT_030257,Paradela,718,299,2,2,36,191,31,14,1,1,3,9,3,1,1,1,0,2,1,0,0
PT_030256,Panque,609,290,4,1,40,158,44,12,8,3,6,9,0,1,0,1,1,1,1,0,0
PT_030255,Palme,930,266,1,4,51,160,14,16,6,2,0,11,0,0,0,1,0,0,0,0,0
PT_030254,Oliveira,965,432,4,6,86,203,60,29,3,2,11,18,6,0,1,1,2,0,0,0,0
PT_030252,Moure,816,416,3,13,122,184,34,23,8,5,8,12,1,0,0,0,1,0,0,1,1
PT_030247,Martim,1974,864,14,26,221,380,96,45,18,9,18,16,3,1,3,5,2,0,4,2,1
PT_030245,Manhente,1698,842,2,15,218,382,66,76,25,10,21,12,8,1,2,1,1,1,1,0,0
PT_030244,Macieira De Rates,1611,798,6,11,83,503,83,59,11,3,9,19,1,0,2,4,2,1,0,1,0
PT_030243,Lijó,2146,1053,10,19,252,470,112,75,33,7,16,34,6,3,1,11,2,1,0,1,0
PT_030242,Lama,1113,545,3,9,96,259,87,38,9,3,13,12,8,1,1,0,2,2,2,0,0
PT_030237,Gilmonde,1397,619,5,7,131,317,55,57,5,4,10,18,3,1,0,4,0,1,1,0,0
PT_030235,Fragoso,1948,714,8,9,175,340,77,45,11,4,13,17,5,4,2,2,0,0,2,0,0
PT_030234,Fornelos,711,271,3,5,49,142,38,17,6,1,3,4,2,0,0,0,0,0,0,1,0
PT_030228,Cristelo,1615,517,4,6,103,280,58,32,6,5,6,10,2,0,2,0,1,0,0,2,0
PT_030224,Cossourado,736,307,2,5,69,145,42,21,8,2,1,9,0,1,0,2,0,0,0,0,0
PT_030221,Carvalhas,668,311,0,8,87,153,30,15,5,1,4,4,1,1,0,1,0,1,0,0,0
PT_030220,Carvalhal,1170,607,2,12,173,292,50,33,8,4,12,9,7,0,2,1,2,0,0,0,0
PT_030218,Carapeços,1963,867,5,21,198,386,104,57,19,15,25,27,4,0,0,3,1,1,0,0,1
PT_030216,Cambeses,1200,508,3,5,227,149,39,42,7,14,9,4,2,0,3,1,1,0,1,1,0
PT_030215,Barqueiros,1736,672,4,9,205,298,77,24,3,13,15,8,3,3,2,2,1,3,1,0,1
PT_030213,Barcelinhos,1668,885,8,11,279,327,59,88,35,16,36,11,7,2,1,0,2,1,1,1,0
PT_030212,Balugães,745,366,1,6,72,194,29,30,10,2,8,7,4,1,1,1,0,0,0,0,0
PT_030210,Areias,927,384,6,11,110,160,39,27,8,2,11,4,1,0,1,1,1,1,0,1,0
PT_030209,Arcozelo,11011,4725,32,71,1753,1223,462,416,276,174,154,58,51,11,9,10,5,11,1,6,2
PT_030208,Alvelos,1851,863,7,8,307,364,57,48,22,5,21,15,4,2,1,0,1,0,1,0,0
PT_030206,Aldreu,715,260,1,6,90,94,21,27,6,1,3,3,3,2,1,2,0,0,0,0,0
PT_030205,Airó,873,428,0,8,126,191,37,26,5,4,10,13,3,0,2,2,0,0,0,1,0
PT_030203,Adães,679,307,0,2,121,105,27,13,11,9,5,6,1,1,2,1,1,1,0,1,0
PT_030202,Aborim,729,325,2,9,112,106,51,19,8,1,5,3,2,0,2,3,1,1,0,0,0
PT_030201,Abade De Neiva,1856,880,6,16,250,358,79,81,28,9,15,20,7,0,4,5,1,1,0,0,0
PT_030129,"Vilela, Seramil e Paredes Secas",498,262,0,5,58,132,36,14,1,2,5,6,1,0,0,1,0,0,1,0,0
PT_030128,Torre e Portela,547,257,3,2,57,121,29,16,7,2,6,5,6,0,1,1,0,0,0,0,1
PT_030127,"Ferreiros, Prozelo e Besteiros",4225,1622,13,27,535,568,157,146,43,29,47,32,8,7,1,1,2,1,3,1,1
PT_030126,"Caldelas, Sequeiros e Paranhos",1069,536,2,6,164,257,41,28,4,3,8,9,4,2,1,2,0,3,1,1,0
PT_030125,Amares e Figueiredo,2639,1102,7,27,359,345,110,103,36,18,43,15,14,3,3,6,5,2,3,1,2
PT_030120,Bouro (Santa Marta),448,214,0,5,54,102,17,18,5,0,6,5,0,0,0,1,1,0,0,0,0
PT_030119,Bouro (Santa Maria),674,321,3,6,84,134,35,30,9,4,3,5,3,1,3,0,1,0,0,0,0
PT_030118,Rendufe,1040,457,0,4,114,202,54,42,16,5,7,9,2,1,0,0,0,0,1,0,0
PT_030113,Lago,1791,702,5,11,241,211,83,71,26,13,14,12,5,0,1,0,2,3,2,2,0
PT_030112,Goães,531,210,1,7,38,116,31,8,1,1,1,5,0,0,0,0,1,0,0,0,0
PT_030111,Fiscal,693,296,5,6,81,120,23,33,4,7,7,5,3,1,0,1,0,0,0,0,0
PT_030108,Dornelas,484,189,1,1,44,83,18,24,5,5,3,4,1,0,0,0,0,0,0,0,0
PT_030107,Carrazedo,730,322,4,6,82,131,42,25,9,4,10,5,2,1,0,1,0,0,0,0,0
PT_030105,Caires,818,317,5,7,103,134,31,13,1,7,3,3,6,3,0,0,0,0,0,0,1
PT_030104,Bico,734,313,4,4,85,119,42,36,6,4,2,4,4,0,0,1,0,1,1,0,0
PT_030102,Barreiros,687,340,3,6,81,158,32,24,8,2,2,9,5,0,0,5,1,0,3,1,0
PT_021404,Vila De Frades,728,305,4,11,134,50,25,13,7,47,7,3,3,0,1,0,0,0,0,0,0
PT_021403,Vidigueira,2372,929,7,17,319,231,110,45,35,121,22,5,7,0,3,1,2,1,1,1,1
PT_021402,Selmes,656,282,1,7,106,41,44,15,11,41,5,3,4,0,1,0,1,0,0,1,1
PT_021401,Pedrógão,815,380,1,0,154,38,41,13,18,99,10,0,5,1,0,0,0,0,0,0,0
PT_021309,Vila Nova de São Bento e Vale de Vargo,3143,1359,9,7,377,207,160,39,37,472,21,7,8,6,3,0,1,2,0,2,1
PT_021308,Serpa (Salvador e Santa Maria),5015,2103,10,15,716,470,267,124,87,289,66,20,20,9,1,5,2,0,1,0,1
PT_021307,Vila Verde De Ficalho,1122,539,2,6,224,92,49,17,12,114,15,2,5,0,0,0,1,0,0,0,0
PT_021303,Pias,2141,892,3,13,225,85,70,31,42,386,14,3,7,1,5,1,1,1,3,1,0
PT_021302,Brinches,815,349,3,3,136,48,45,15,18,64,7,3,2,2,0,1,0,2,0,0,0
PT_021208,Panóias e Conceição,463,292,1,1,138,41,35,7,9,43,10,3,2,1,0,1,0,0,0,0,0
PT_021207,Garvão e Santa Luzia,771,416,13,7,158,113,40,13,9,43,7,6,3,1,0,0,0,2,1,0,0
PT_021206,Santana Da Serra,582,240,1,4,100,82,26,0,2,7,4,7,1,0,1,1,2,0,0,1,1
PT_021203,Ourique,2361,1080,9,12,432,314,100,47,38,68,22,16,11,1,3,1,1,4,0,0,1
PT_021122,Vale de Santiago,736,418,3,5,163,71,66,17,4,59,13,3,5,1,1,1,2,3,0,1,0
PT_021121,São Teotónio,4631,2628,27,25,875,491,390,246,135,219,106,31,34,12,8,6,4,5,7,4,3
PT_021120,São Salvador e Santa Maria,2462,967,15,13,346,214,101,58,47,118,37,5,8,1,0,0,0,0,3,1,0
PT_021119,Santa Clara-a-Velha,537,319,1,5,138,77,38,9,14,17,7,4,3,3,1,0,2,0,0,0,0
PT_021118,Colos,775,322,9,9,122,51,48,11,23,38,2,2,3,0,0,0,1,2,1,0,0
PT_021117,Longueira/Almograve,1038,537,4,7,145,160,75,50,30,30,22,6,5,1,0,0,0,0,0,2,0
PT_021116,Boavista Dos Pinheiros,1349,623,4,9,239,81,108,36,32,68,26,4,5,2,4,0,0,0,0,4,1
PT_021115,Luzianes-Gare,317,160,1,3,39,31,11,9,9,49,4,2,1,0,0,0,1,0,0,0,0
PT_021111,Vila Nova De Milfontes,4432,3235,27,33,850,767,526,357,188,224,142,44,39,11,7,3,6,4,3,3,1
PT_021107,São Martinho Das Amoreiras,697,344,6,8,167,58,34,16,16,17,11,1,6,0,1,0,1,0,1,0,1
PT_021106,São Luís,1536,889,5,10,301,175,115,42,66,106,37,10,9,3,0,0,2,2,2,3,1
PT_021103,Sabóia,748,350,6,3,154,71,38,5,23,25,10,3,2,2,3,0,3,1,1,0,0
PT_021102,Relíquias,683,409,3,3,150,65,39,45,32,37,28,1,3,0,0,0,1,0,1,1,0
PT_021010,Safara e Santo Aleixo da Restauração,1347,569,6,8,205,105,100,22,10,94,8,3,4,1,1,1,0,1,0,0,0
PT_021009,Moura (Santo Agostinho e São João Baptista) e Santo Amador,7147,2169,12,19,721,456,371,116,64,310,53,11,16,4,3,5,0,0,7,1,0
PT_021008,Sobral Da Adiça,745,272,2,0,115,26,56,5,10,49,3,1,1,0,2,1,0,0,0,0,1
PT_021002,Póvoa De São Miguel,668,303,2,4,120,36,71,16,11,26,11,2,0,1,0,1,0,0,2,0,0
PT_021001,Amareleja,1872,652,5,7,218,89,103,34,15,137,24,1,6,0,5,1,1,2,2,1,1
PT_020910,"São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros",744,437,2,7,204,50,34,10,15,102,3,6,2,0,2,0,0,0,0,0,0
PT_020906,São João Dos Caldeireiros,447,201,3,2,57,25,24,6,7,66,5,3,3,0,0,0,0,0,0,0,0
PT_020905,Santana De Cambas,636,498,1,7,192,92,61,21,19,83,4,6,7,1,0,1,0,1,1,0,1
PT_020904,Mértola,2192,1291,16,19,500,191,114,72,65,243,46,11,6,1,1,2,1,0,3,0,0
PT_020903,Espírito Santo,271,153,1,1,80,21,13,2,9,24,1,0,0,0,0,0,0,0,0,1,0
PT_020902,Corte Do Pinto,697,654,9,9,266,80,91,31,26,109,16,5,6,0,3,0,2,0,0,1,0
PT_020901,Alcaria Ruiva,596,327,4,3,139,67,19,13,8,61,7,0,4,1,1,0,0,0,0,0,0
PT_020808,Ferreira do Alentejo e Canhestros,3818,1501,7,11,530,236,228,90,72,226,28,43,18,1,2,3,2,3,0,0,1
PT_020807,Alfundão e Peroguarda,962,388,2,4,195,50,56,9,23,28,8,4,5,0,2,0,1,0,0,0,1
PT_020804,Odivelas,386,246,0,2,123,39,34,14,7,20,3,1,1,2,0,0,0,0,0,0,0
PT_020803,Figueira Dos Cavaleiros,1020,502,2,3,274,54,44,20,13,66,6,5,3,0,5,1,2,1,1,1,1
PT_020704,Vila Ruiva,360,214,3,2,77,34,30,13,5,38,7,1,2,1,0,0,0,1,0,0,0
PT_020703,Vila Alva,314,212,2,1,88,28,10,10,15,46,11,1,0,0,0,0,0,0,0,0,0
PT_020702,Faro Do Alentejo,444,168,3,1,61,14,25,3,1,57,1,0,2,0,0,0,0,0,0,0,0
PT_020701,Cuba,2524,995,11,14,350,173,101,53,39,209,29,3,10,0,0,1,0,1,0,1,0
PT_020606,Castro Verde e Casével,4478,1695,15,11,574,290,167,116,106,302,58,14,26,7,3,2,1,2,0,1,0
PT_020605,São Marcos Da Ataboeira,266,140,0,2,68,10,14,6,8,30,1,0,1,0,0,0,0,0,0,0,0
PT_020604,Santa Bárbara De Padrões,720,372,3,6,137,29,51,15,15,92,10,5,1,1,2,0,1,2,1,1,0
PT_020603,Entradas,535,255,1,2,105,39,16,11,11,53,9,2,2,0,0,1,1,2,0,0,0
PT_020524,Trigaches e São Brissos,461,212,4,4,78,38,27,9,7,37,2,1,1,0,2,0,1,0,1,0,0
PT_020523,Santa Vitória e Mombeja,721,337,2,3,140,23,41,10,15,83,4,6,4,0,1,1,0,1,3,0,0
PT_020522,Salvada e Quintos,1049,439,5,5,176,50,45,14,12,120,4,2,2,1,0,1,1,0,1,0,0
PT_020521,Beja (Santiago Maior e São João Baptista),11350,5000,31,56,1431,1358,580,373,250,597,195,38,46,12,12,4,7,2,3,5,0
PT_020520,Beja (Salvador e Santa Maria da Feira),8896,3321,19,39,1077,716,437,224,199,399,107,29,39,10,7,4,2,5,4,4,0
PT_020519,Albernoa e Trindade,738,320,6,3,116,49,20,31,13,60,11,4,2,1,0,2,0,0,1,0,1
PT_020516,São Matias,424,175,0,1,80,17,36,5,10,15,5,1,3,0,1,0,0,0,0,1,0
PT_020510,Santa Clara De Louredo,524,233,2,1,81,29,21,14,7,66,7,1,1,0,1,0,0,1,0,1,0
PT_020506,Nossa Senhora Das Neves,1307,438,5,6,162,58,61,15,20,92,4,2,8,1,1,1,0,1,0,0,1
PT_020504,Cabeça Gorda,1108,379,0,3,203,37,31,6,8,85,2,2,1,0,0,0,0,0,1,0,0
PT_020503,Beringel,1075,369,1,3,146,76,43,17,4,63,9,6,1,0,0,0,0,0,0,0,0
PT_020502,Baleizão,722,332,0,0,94,23,42,6,27,126,4,3,1,0,2,0,0,2,0,1,1
PT_020401,Barrancos,1260,427,4,11,161,75,57,32,11,63,4,5,0,0,1,0,2,0,1,0,0
PT_020302,Vila Nova Da Baronia,914,429,7,6,173,72,43,24,15,53,26,3,3,1,1,0,1,0,0,1,0
PT_020301,Alvito,950,512,4,8,137,112,74,49,28,71,18,4,1,2,0,0,2,0,1,1,0
PT_020210,Santa Clara-a-Nova e Gomes Aires,722,300,6,5,128,77,39,14,9,11,3,3,0,0,0,1,1,1,0,1,1
PT_020209,Almodôvar e Graça dos Padrões,3399,1263,15,21,483,304,164,64,59,67,28,18,24,4,3,3,2,3,0,0,1
PT_020208,Aldeia Dos Fernandes,502,209,2,0,98,43,21,6,14,13,2,6,1,1,1,0,1,0,0,0,0
PT_020206,São Barnabé,341,108,3,2,46,38,9,3,1,1,0,2,1,0,0,1,0,0,0,0,1
PT_020205,Santa Cruz,475,181,3,2,99,37,13,4,5,11,0,2,1,0,0,1,1,2,0,0,0
PT_020203,Rosário,551,178,3,1,69,33,38,5,3,15,4,3,1,0,1,1,0,0,1,0,0
PT_020106,Aljustrel e Rio de Moinhos,5069,2027,7,26,760,231,203,69,75,573,36,10,17,1,6,1,2,3,2,3,2
PT_020104,São João De Negrilhos,1185,524,7,2,264,46,64,9,13,93,6,11,2,1,2,0,2,1,1,0,0
PT_020103,Messejana,721,342,3,3,138,29,60,5,14,77,3,5,2,1,1,0,1,0,0,0,0
PT_020102,Ervidel,776,468,6,2,164,54,60,22,21,114,12,0,9,0,0,1,0,1,0,1,1
PT_011910,"Vila Chã, Codal e Vila Cova de Perrinho",4765,2085,23,23,652,799,175,175,78,31,50,35,21,3,2,5,5,3,1,2,2
PT_011907,Roge,1511,615,6,9,190,218,60,68,22,5,13,15,1,1,1,3,1,1,0,0,1
PT_011906,Macieira De Cambra,4077,1650,18,18,592,585,147,127,55,16,43,23,14,3,0,2,3,2,0,2,0
PT_011905,Junqueira,849,478,4,9,95,263,41,26,5,1,10,16,2,1,0,1,2,0,1,0,1
PT_011903,Cepelos,1210,534,3,12,125,253,44,36,24,2,11,14,3,1,1,0,0,2,2,0,1
PT_011902,São Pedro De Castelões,6244,2597,25,33,747,1030,244,238,77,28,66,56,26,1,4,1,7,2,4,6,2
PT_011901,Arões,1199,551,5,10,117,273,64,31,14,3,13,8,5,0,2,0,2,3,0,1,0
PT_011814,Vagos e Santo António,5884,2447,21,29,527,1090,238,256,81,26,86,48,26,6,0,2,3,1,2,4,1
PT_011813,Ponte de Vagos e Santa Catarina,2797,934,10,8,111,540,126,55,13,7,18,26,4,2,3,3,3,3,1,0,1
PT_011812,Fonte de Angeão e Covão do Lobo,2113,777,11,5,72,473,102,40,20,2,14,24,8,0,0,0,0,0,1,1,4
PT_011810,Santo André De Vagos,1982,630,4,7,60,391,82,31,11,4,9,18,3,0,1,2,0,4,2,0,1
PT_011807,Sosa,2697,803,7,7,135,439,102,44,18,6,11,17,10,1,2,1,1,1,0,1,0
PT_011805,Ouca,1629,519,6,5,72,289,65,34,10,5,3,24,1,0,0,1,2,1,0,0,1
PT_011804,Gafanha Da Boa Hora,3163,918,7,12,193,386,103,89,30,27,35,15,10,0,4,1,1,3,1,0,1
PT_011801,Calvão,2061,795,3,11,123,434,91,58,17,4,18,10,8,6,1,2,4,2,2,0,1
PT_011711,Silva Escura e Dornelas,1877,835,9,20,215,389,60,57,18,8,21,19,5,1,1,3,4,2,1,1,1
PT_011710,Cedrim e Paradela,1270,603,5,13,99,327,80,32,11,7,14,7,5,1,0,0,1,0,0,0,1
PT_011708,Talhadas,1063,512,5,6,147,246,51,20,11,2,9,11,2,0,2,0,0,0,0,0,0
PT_011706,Sever Do Vouga,2330,1138,6,29,244,534,99,85,48,11,42,22,7,1,0,1,2,0,2,0,5
PT_011705,Rocas Do Vouga,1441,542,3,6,176,233,53,21,15,9,9,12,2,1,0,0,1,1,0,0,0
PT_011704,Pessegueiro Do Vouga,1596,749,4,7,155,348,86,75,23,11,27,8,2,0,1,0,0,2,0,0,0
PT_011702,Couto De Esteves,702,421,3,7,101,215,20,27,9,3,10,16,3,2,1,1,2,0,0,1,0
PT_011601,São João Da Madeira,19479,8537,64,124,3188,2625,615,816,332,229,280,99,95,18,22,5,12,3,7,3,0
PT_011509,"Ovar, São João, Arada e São Vicente de Pereira Jusã",27134,10971,94,202,3895,3277,778,983,594,372,362,155,166,20,12,9,19,7,14,7,5
PT_011507,Válega,6187,1968,5,21,798,609,169,130,82,29,44,33,24,3,3,5,5,1,1,3,3
PT_011504,Maceda,3195,1210,16,21,486,360,86,103,32,30,28,19,13,1,2,2,4,3,1,1,2
PT_011503,Esmoriz,11059,4963,46,52,1719,1721,331,446,235,87,146,77,60,7,6,9,5,4,5,5,2
PT_011502,Cortegaça,3388,1456,11,17,555,482,84,142,61,24,41,13,14,1,3,1,1,2,0,1,3
PT_011407,"Bustos, Troviscal e Mamarrosa",5914,2229,17,35,357,1196,250,192,38,25,42,48,14,2,6,3,3,0,1,0,0
PT_011405,Palhaça,2408,981,9,11,138,545,124,77,13,2,25,23,7,0,3,1,0,1,2,0,0
PT_011404,Oliveira Do Bairro,5712,2125,33,30,450,869,258,232,80,25,62,50,16,5,2,4,3,3,1,1,1
PT_011403,Oiã,6895,2337,7,30,439,1123,303,239,51,26,49,25,19,3,6,6,2,5,0,4,0
PT_011322,"Pinheiro da Bemposta, Travanca e Palmaz",6329,2026,11,25,678,799,171,140,55,16,56,32,15,5,3,8,4,3,0,1,4
PT_011321,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",18578,6882,50,94,2335,2480,492,636,251,97,197,118,72,13,12,10,6,5,8,3,3
PT_011320,Nogueira do Cravo e Pindelo,4695,1887,20,17,727,629,153,158,57,22,29,32,18,5,8,2,5,1,2,1,1
PT_011319,Vila De Cucujães,9257,3176,26,38,1398,940,214,219,107,32,71,60,34,7,7,3,3,5,5,4,3
PT_011318,São Roque,4526,1796,7,11,679,646,142,130,52,14,35,37,29,4,1,2,2,3,1,1,0
PT_011315,São Martinho Da Gândara,1734,642,1,13,238,267,26,38,12,9,21,8,3,1,1,1,0,0,2,0,1
PT_011310,Ossela,1785,695,16,9,221,277,65,38,20,6,15,13,10,1,0,0,0,1,1,1,1
PT_011305,Macieira De Sarnes,1659,745,5,9,330,217,33,60,23,20,19,12,8,0,2,2,1,1,0,2,1
