gisco_id,name,registered,turnout,invalid,blank,PP,PUSL,ADU,Şoşoacă,RS,Ştefănuţă,REPER,AUR,PDU,UDMR,PAD,PRM,S.O.S. RO,PSD-PNL,Pîrvănescu,Gheorghe
RO_161525,I.C.Brătianu,908,612,62,0,2,2,12,7,1,2,1,68,13,3,1,5,46,372,3,12
RO_161543,Văcăreni,1749,1236,76,0,15,2,18,18,1,10,10,185,14,17,0,0,73,776,5,16
RO_161552,Bestepe,1399,616,16,0,3,1,28,8,3,13,10,84,6,7,1,3,120,305,1,7
RO_161561,Valea Teilor,1110,810,103,0,0,1,10,4,0,6,7,100,5,1,0,3,35,531,0,4
RO_161794,Municipiul Bârlad,55569,20155,915,0,141,1020,2293,206,146,607,659,2643,479,128,63,158,1185,8876,201,435
RO_161829,Municipiul Huşi,29753,9113,469,0,78,56,579,90,46,224,237,1820,136,72,38,67,454,4499,47,201
RO_161856,Oraş Negreşti,7887,3670,204,0,28,38,343,60,15,94,47,486,34,21,4,18,168,2013,28,69
RO_161945,Municipiul Vaslui,131678,22537,963,0,112,481,3485,191,142,817,811,3703,530,236,76,192,1119,8772,187,720
RO_162014,Albeşti,2246,1127,114,0,12,19,94,13,4,19,19,235,15,9,2,37,68,450,6,11
RO_162069,Alexandru Vlahuţă,1160,678,24,0,6,16,7,7,0,12,3,176,3,8,1,4,42,363,0,6
RO_162149,Arsura,1325,816,79,0,5,1,16,7,0,24,1,89,9,6,0,3,19,545,3,9
RO_162194,Banca,4363,2699,215,0,8,22,113,19,6,27,27,241,11,38,4,19,112,1801,8,26
RO_162327,Băcani,2364,1343,94,0,6,57,40,6,3,9,7,264,5,3,1,6,90,736,4,12
RO_162381,Băceşti,3035,1387,132,0,8,4,70,6,1,14,6,115,7,24,3,10,43,936,1,7
RO_162452,Bălteni,1259,688,40,0,8,12,33,3,1,11,3,77,6,3,0,3,24,441,5,18
RO_162498,Berezeni,3786,2023,102,0,3,7,12,11,3,16,12,777,7,13,0,5,83,957,2,13
RO_162559,Blăgeşti,971,558,50,0,1,3,11,0,1,4,7,131,3,8,0,3,16,313,0,7
RO_162595,Bogdana,1148,618,46,0,3,5,34,2,2,3,3,107,4,10,0,3,22,371,0,3
RO_162693,Bogdăneşti,2393,1448,138,0,3,32,626,11,3,12,10,106,7,23,1,5,37,417,7,10
RO_162791,Bogdăniţa,1155,714,74,0,6,47,27,7,2,2,3,211,4,2,1,14,23,271,3,17
RO_162871,Boţeşti,1455,845,87,0,7,5,73,14,1,25,4,96,3,21,3,15,45,426,1,19
RO_162924,Buneşti-Avereşti,1896,1090,73,0,5,5,142,10,3,19,8,144,10,9,5,8,57,578,0,14
RO_163002,Codăeşti,3331,1625,119,0,7,120,51,21,5,31,22,257,10,8,0,6,75,859,12,22
RO_163057,Coroieşti,1489,556,39,0,5,7,11,7,0,0,0,82,2,3,0,2,24,371,1,2
RO_163137,Costeşti,2118,1052,72,0,5,5,53,8,2,8,13,332,12,27,2,7,40,441,3,22
RO_163208,Creţeşti,1290,859,62,0,3,5,29,7,0,13,5,120,2,12,2,9,35,544,1,8
RO_163253,Dăneşti,1511,842,97,0,3,6,116,16,3,5,14,87,4,16,0,8,22,441,0,4
RO_163324,Deleni,1777,1025,74,0,6,8,108,12,2,4,7,153,3,11,2,3,51,557,4,20
RO_163379,Deleşti,1657,866,71,0,1,9,42,4,1,15,16,143,21,9,1,6,35,480,1,11
RO_163486,Dragomireşti,3662,1898,226,0,12,11,161,21,0,6,10,206,5,12,2,10,56,1154,1,5
RO_163618,Drânceni,3815,1760,131,0,12,9,40,5,3,11,29,207,8,15,0,5,125,1131,5,24
RO_163681,Duda-Epureni,3413,1841,139,0,7,16,389,21,9,24,11,314,16,17,3,14,76,755,1,29
RO_163734,Dumeşti,2743,1725,113,0,8,6,128,13,3,11,14,225,8,13,2,5,79,678,4,12
RO_163789,Epureni,2275,1069,63,0,3,6,27,9,3,4,5,101,3,1,1,6,73,750,1,13
RO_163832,Fălciu,4167,2093,125,0,9,43,85,17,2,23,57,254,17,9,1,17,93,1313,3,25
RO_163903,Găgeşti,1459,887,97,0,12,7,28,6,2,3,23,92,10,10,2,14,56,510,3,12
RO_163967,Ghergheşti,1905,1095,122,0,3,9,13,9,2,3,3,320,7,7,0,4,39,548,1,5
RO_164062,Gârceni,1719,961,62,0,5,2,29,3,0,6,6,98,3,5,2,6,15,711,2,6
RO_164133,Griviţa,2867,1363,96,0,8,15,44,18,3,27,14,148,10,1,0,3,76,872,8,20
RO_164197,Hoceni,1967,1268,78,0,6,3,7,2,1,5,6,168,3,5,0,2,35,942,0,5
RO_164277,Dimitrie Cantemir,1856,1029,118,0,9,3,18,10,2,6,1,137,1,5,2,5,47,650,1,14
RO_164339,Iana,3213,1812,183,0,5,21,147,24,1,15,4,227,4,52,0,2,76,1026,8,17
RO_164393,Ivăneşti,3184,1478,115,0,10,10,44,10,6,32,11,264,9,25,3,21,63,834,4,17
RO_164543,Iveşti,2175,1226,52,0,3,385,60,9,4,14,7,93,11,11,0,1,37,518,1,20
RO_164598,Laza,2580,1195,83,0,1,4,68,12,3,46,14,155,7,7,2,4,57,689,6,37
RO_164687,Lipovăţ,3260,1572,110,0,4,16,61,20,6,11,7,167,11,8,1,4,75,1042,7,22
RO_164749,Lunca Banului,2751,1469,98,0,5,8,32,19,6,15,5,224,4,10,0,7,94,919,1,13
RO_164829,Măluşteni,1587,1069,110,0,5,34,216,13,0,5,4,83,2,20,0,2,44,523,1,7
RO_164892,Micleşti,1920,934,91,0,6,6,18,6,4,15,5,146,3,7,0,7,34,577,4,5
RO_164936,Muntenii de Jos,3824,2557,205,0,16,27,97,34,13,49,53,418,32,13,5,10,90,1413,15,67
RO_164981,Oraş Murgeni,5595,2470,176,0,6,27,58,16,5,14,18,508,7,17,1,8,69,1500,4,30
RO_165069,Olteneşti,2083,1100,103,0,3,4,33,14,7,5,6,215,9,17,1,6,45,608,1,23
RO_165130,Oşeşti,2355,1241,175,0,9,4,21,16,3,9,6,141,5,8,6,9,58,761,2,8
RO_165185,Pădureni,3109,1397,96,0,3,9,78,17,1,15,18,211,10,8,3,9,46,841,6,26
RO_165274,Perieni,3079,1575,153,0,5,42,32,27,1,11,25,351,12,20,2,6,75,796,3,14
RO_165336,Poieneşti,2219,1370,90,0,7,10,34,9,3,15,20,287,8,9,1,1,40,814,6,16
RO_165416,Pogana,2455,1450,139,0,8,23,122,8,4,26,5,109,7,8,4,8,67,893,1,9
RO_165470,Puieşti,3533,2128,157,0,7,24,34,14,3,23,2,485,7,16,0,3,84,1252,4,13
RO_165611,Pungeşti,2448,1350,107,0,4,8,43,10,1,4,1,121,10,8,0,4,41,980,2,6
RO_165719,Rebricea,2738,1502,120,0,6,6,31,17,3,22,8,172,13,9,1,6,57,1007,5,19
RO_165817,Roşieşti,2411,1373,98,0,4,9,256,10,2,15,3,168,13,15,2,7,68,689,5,9
RO_165899,Soleşti,2859,1516,116,0,7,18,105,8,6,17,10,399,10,8,5,9,48,726,6,18
RO_165979,Stănileşti,4140,2004,125,0,5,33,147,14,1,18,18,277,10,13,1,6,85,1217,6,28
RO_166057,Ştefan cel Mare,2752,1600,70,0,7,3,32,6,4,18,10,159,9,15,2,2,57,1186,5,15
RO_166137,Şuletea,1736,1048,71,0,5,13,51,14,0,8,8,160,6,9,1,7,26,637,5,17
RO_166182,Tanacu,1471,865,66,0,7,7,118,11,1,18,3,154,3,9,2,8,56,384,4,14
RO_166235,Tăcuta,2394,1357,90,0,0,5,85,4,3,20,9,544,6,11,4,3,50,502,5,14
RO_166315,Tătărăni,1488,813,97,0,3,6,24,15,9,14,7,90,2,3,5,24,44,455,4,11
RO_166413,Todireşti,2575,1355,88,0,5,16,22,27,4,16,15,169,2,8,2,6,54,892,1,28
RO_166529,Tutova,3075,1723,103,0,7,17,48,21,3,21,11,410,13,9,1,5,93,945,2,14
RO_166636,Văleni,4429,1615,175,0,17,8,76,17,13,44,31,275,20,18,2,28,67,788,11,25
RO_166672,Vetrişoaia,2301,1480,88,0,0,9,24,8,0,28,8,166,8,38,2,4,62,936,2,15
RO_166707,Viişoara,1267,698,44,0,5,7,15,6,2,3,3,63,3,3,2,4,25,507,0,4
RO_166770,Vinderei,2926,1398,116,0,0,8,14,10,2,2,8,90,10,14,1,5,84,1020,3,11
RO_166869,Voineşti,2755,1221,125,0,9,3,255,7,5,9,8,97,6,30,1,5,33,622,1,5
RO_166985,Vultureşti,1743,1047,61,0,5,8,25,7,1,21,15,103,6,6,4,2,40,726,6,11
RO_167035,Vutcani,1391,721,39,0,4,9,22,9,1,9,10,89,2,2,0,4,31,484,0,6
RO_167071,Zăpodeni,3586,1760,101,0,4,17,156,17,4,13,19,228,12,28,7,8,40,1085,6,15
RO_167179,Zorleni,7614,3450,238,0,16,36,266,25,10,52,33,401,33,33,6,12,192,2039,13,45
RO_167222,Ibaneşti,1118,747,87,0,3,7,19,8,1,6,7,47,2,9,1,1,29,513,3,4
RO_167231,Fruntişeni,1396,764,80,0,1,5,78,4,1,3,1,53,1,3,0,0,39,484,2,9
RO_167240,Rafaila,1450,860,59,0,5,5,51,6,1,2,6,99,0,2,0,4,23,580,4,13
RO_167259,Pogoneşti,1388,823,54,0,6,8,51,12,0,15,4,47,7,12,6,7,34,547,2,11
RO_167268,Ciocani,1295,809,77,0,2,7,88,4,0,5,5,178,4,23,0,0,27,382,3,4
RO_167277,Cozmeşti,1662,881,68,0,3,3,41,11,1,6,2,219,6,13,2,1,34,455,1,15
RO_167286,Dodeşti,1312,840,42,0,3,3,40,5,0,9,7,89,4,7,0,3,35,587,4,2
RO_167295,Fereşti,3342,886,56,0,5,3,11,4,2,5,7,59,4,8,1,1,30,681,1,8
RO_167302,Muntenii de Sus,3443,1316,104,0,8,14,96,12,3,45,11,165,17,15,3,8,54,734,7,20
RO_167311,Pochidia,1340,756,55,0,4,2,16,8,0,3,9,100,0,2,2,5,46,499,1,4
RO_167320,Puşcasi,3006,1275,105,0,6,11,40,12,7,18,9,209,15,7,0,4,53,755,5,19
RO_167473,Municipiul Râmnicu Vâlcea,95029,43266,1560,0,339,488,3602,433,404,1487,1941,8479,1041,278,211,526,2590,18293,391,1193
RO_167641,Oraş Băile Govora,2206,1680,78,0,13,26,109,16,12,53,36,239,21,10,7,13,85,906,11,45
RO_167696,Oraş Băile Olăneşti,3857,2431,160,0,9,14,120,25,8,47,24,427,35,7,28,18,167,1281,9,52
RO_167794,Oraş Brezoi,5626,2698,214,0,13,37,108,33,13,59,41,375,42,9,8,19,117,1548,10,52
RO_167909,Oraş Călimăneşti,7130,4229,255,0,22,37,246,38,15,68,81,632,63,21,17,17,207,2403,16,91
RO_167981,Municipiul Drăgăşani,16007,7980,635,0,133,71,568,69,60,195,162,1906,149,46,75,72,363,3232,36,208
RO_168041,Oraş Horezu,5624,3341,241,0,17,14,304,44,16,98,67,529,39,21,14,39,189,1622,10,76
RO_168130,Oraş Ocnele Mari,2755,1977,140,0,10,12,63,20,8,35,17,274,39,8,7,7,136,1169,7,25
RO_168229,Alunu,3385,2100,190,0,5,50,51,22,7,33,15,595,1,16,1,10,157,921,4,22
RO_168309,Amărăşti,1408,1018,81,0,3,4,60,14,4,15,19,117,10,7,1,9,49,609,2,14
RO_168372,Oraş Băbeni,7331,4050,314,0,34,29,184,58,14,69,25,828,41,12,8,21,234,2114,7,58
RO_168452,Oraş Bălceşti,3911,2071,146,0,10,22,61,17,8,26,13,265,12,17,2,8,79,1339,3,43
RO_168559,Bărbăteşti,2569,1528,136,0,7,12,22,8,6,30,20,237,13,10,7,9,67,918,5,21
RO_168602,Oraş Berbeşti,4168,2240,139,0,7,140,89,18,4,29,33,375,13,16,4,6,133,1192,5,37
RO_168675,Berislăveşti,2096,1451,103,0,1,21,36,15,6,17,16,191,21,10,9,7,82,879,5,32
RO_168755,Boişoara,869,643,101,0,2,1,10,6,3,4,0,100,4,1,1,4,24,378,0,4
RO_168791,Budeşti,5277,3089,112,0,27,8,138,38,13,62,51,490,55,8,7,16,237,1758,10,59
RO_168880,Bujoreni,4172,2348,131,0,23,46,92,32,8,42,81,368,23,25,11,16,126,1242,18,64
RO_168960,Buneşti,2122,1352,93,0,2,4,35,13,3,24,18,227,8,4,2,8,72,812,4,23
RO_169039,Cernişoara,2786,2027,195,0,6,26,50,23,8,23,17,336,13,24,1,13,85,1171,6,30
RO_169119,Câineni,1802,1137,128,0,12,30,40,10,6,12,5,134,14,19,4,7,43,665,1,7
RO_169182,Copăceni,2045,1356,113,0,3,5,21,18,5,13,13,263,6,15,2,5,87,775,1,11
RO_169253,Costeşti,2127,1863,108,0,21,7,36,39,8,47,25,288,18,9,1,15,170,1030,10,31
RO_169306,Creţeni,1799,1123,115,0,4,9,10,8,4,27,1,133,6,5,2,2,41,663,2,22
RO_169351,Dăeşti,2483,1586,102,0,9,4,55,16,6,18,23,216,20,4,4,9,89,975,6,30
RO_169404,Dănicei,1579,1191,86,0,6,11,74,23,17,7,6,144,2,20,1,1,31,746,1,15
RO_169547,Drăgoeşti,1539,1214,86,0,14,9,20,9,1,7,3,242,8,8,1,4,86,698,1,17
RO_169583,Făureşti,1115,721,45,0,0,3,18,8,3,7,6,110,3,7,0,0,24,475,1,11
RO_169681,Fârtăţeşti,2990,2041,110,0,10,13,47,10,0,31,16,556,6,12,0,11,55,1130,6,12
RO_169896,Frânceşti,4081,2268,253,0,16,10,39,27,6,20,13,370,15,9,1,5,158,1296,8,22
RO_169994,Galicea,3062,2024,117,0,10,10,54,23,6,28,11,354,20,52,6,11,107,1196,7,11
RO_170097,Ghioroiu,1075,815,69,0,0,1,16,8,0,7,6,96,2,9,1,5,19,570,1,5
RO_170168,Glăvile,1391,1005,83,0,4,2,13,7,24,6,3,161,5,1,6,9,57,610,3,11
RO_170220,Goleşti,2099,1557,102,0,7,7,35,18,19,16,18,242,20,6,1,4,63,978,4,17
RO_170346,Grădiştea,2019,1455,93,0,2,0,37,8,3,13,12,237,7,13,1,2,65,939,6,17
RO_170444,Guşoeni,1103,731,37,0,4,5,20,2,1,4,5,83,1,1,2,2,15,540,2,7
RO_170514,Ioneşti,3153,1771,179,0,14,6,40,16,7,22,13,309,15,7,4,9,109,995,14,12
RO_170612,Laloşu,1899,1290,157,0,8,3,49,10,7,16,6,197,6,8,9,4,46,743,3,17
RO_170685,Lădeşti,1329,1106,84,0,2,2,6,10,4,14,2,194,9,9,6,8,37,714,1,4
RO_170792,Lăpuşata,1597,1153,123,0,14,6,52,29,4,8,12,206,5,11,2,7,49,607,4,14
RO_170872,Livezi,1708,1231,69,0,1,8,31,21,1,16,6,434,8,11,8,1,47,565,1,3
RO_170952,Lungeşti,2310,1405,124,0,29,10,27,7,4,7,13,197,8,4,4,6,37,900,3,25
RO_171021,Malaia,1456,1191,59,0,9,7,54,38,2,30,18,163,11,15,2,9,72,684,3,15
RO_171067,Mateeşti,2494,1790,128,0,13,10,34,21,10,23,11,214,10,5,5,7,92,1187,2,18
RO_171101,Măciuca,1226,966,73,0,3,1,20,0,4,6,4,171,6,6,2,3,23,632,2,10
RO_171209,Mădulari,1056,777,60,0,1,0,11,3,2,6,4,98,5,5,2,2,16,544,1,17
RO_171272,Măldăreşti,1563,1052,66,0,9,2,62,15,2,15,11,160,3,5,0,1,59,626,4,12
RO_171325,Mihăeşti,5870,3566,196,0,36,23,92,28,16,48,46,530,32,16,12,27,213,2179,15,57
RO_171469,Milcoiu,1009,828,64,0,2,7,24,8,3,6,15,179,10,1,2,1,44,443,1,18
RO_171539,Muereasca,2013,1058,76,0,8,6,20,22,3,6,12,182,10,10,2,3,76,616,0,6
RO_171628,Nicolae Bălcescu,2674,1694,101,0,3,7,74,16,5,13,17,270,5,7,5,7,97,1042,7,18
RO_171806,Olanu,2294,1542,94,0,14,45,51,18,4,21,13,227,10,15,6,6,89,912,9,8
RO_171879,Orleşti,2246,1497,132,0,198,10,31,7,4,29,8,121,13,5,8,8,65,830,2,26
RO_171931,Oteşani,2046,1487,129,0,3,4,20,13,2,9,12,244,11,18,4,3,65,937,0,13
RO_171995,Păuşeşti,2018,1397,110,0,5,7,29,13,4,13,16,211,15,9,1,7,72,870,4,11
RO_172082,Păuşeşti-Măglaşi,3351,2030,135,0,10,10,92,27,5,35,37,350,30,6,8,8,150,1073,12,36
RO_172153,Perişani,1706,1212,136,0,4,30,38,6,1,6,0,133,3,10,0,11,49,771,3,11
RO_172279,Pesceana,1283,767,58,0,15,4,10,12,5,7,7,134,9,3,1,7,49,433,3,10
RO_172340,Pietrari,2400,1450,153,0,9,1,37,12,3,37,16,255,18,2,4,15,68,788,12,20
RO_172377,Popeşti,2429,1865,100,0,4,2,33,33,5,17,5,175,39,3,3,5,73,1363,1,4
RO_172457,Prundeni,3180,1829,135,0,5,35,50,12,5,19,10,257,27,3,2,12,92,1145,6,14
RO_172509,Racoviţa,1309,888,60,0,6,2,38,5,0,8,7,88,3,1,9,7,42,600,3,9
RO_172581,Roeşti,1777,1171,100,0,6,29,16,9,3,15,5,255,5,3,2,7,52,644,1,19
RO_172698,Roşiile,1969,1257,117,0,9,2,37,16,0,9,14,197,3,3,3,4,62,771,1,9
RO_172812,Runcu,724,582,44,0,2,0,14,1,3,7,2,107,2,4,0,4,24,356,0,12
RO_172894,Sălătrucel,1788,1183,87,0,18,41,29,2,5,29,9,194,16,19,4,8,71,627,6,18
RO_172947,Scundu,1444,1007,79,0,47,2,13,2,4,0,6,281,4,1,4,4,53,498,1,8
RO_172992,Sineşti,1984,1335,78,0,7,5,27,15,6,11,8,202,6,7,1,3,74,857,2,26
RO_173061,Slătioara,2696,1773,131,0,7,6,43,8,8,26,13,318,15,9,3,3,105,1053,7,18
RO_173132,Stăneşti,771,620,85,0,4,6,24,5,1,12,1,83,3,3,3,3,26,346,9,6
RO_173230,Stoeneşti,2728,1941,109,0,7,8,42,76,19,26,13,227,18,14,3,6,110,1228,1,34
RO_173374,Stoileşti,2828,1879,70,0,4,2,37,13,6,20,10,224,3,13,4,1,61,1401,2,8
RO_173533,Stroeşti,2156,1557,138,0,6,6,37,14,3,29,10,387,11,13,4,8,65,807,8,11
RO_173597,Suteşti,1615,1164,79,0,2,3,26,12,2,17,14,150,13,3,2,7,59,755,4,16
RO_173686,Şirineasa,1872,1122,77,0,6,6,25,11,4,15,3,169,8,6,3,16,86,663,5,19
RO_173748,Ştefăneşti,2614,1875,122,0,13,15,64,12,11,18,22,315,13,5,7,2,71,1163,2,20
RO_173793,Şuşani,2402,1572,113,0,6,2,26,9,3,13,9,177,2,7,14,3,52,1117,3,16
RO_173855,Tetoiu,1871,1321,110,0,6,8,77,21,2,9,10,227,9,15,5,6,37,764,6,9
RO_173935,Tomşani,3003,1954,204,0,31,6,53,26,15,40,30,366,40,23,8,39,118,896,15,44
RO_174021,Vaideeni,3113,2003,180,0,8,8,53,20,10,38,44,340,21,20,3,15,96,1106,6,35
RO_174085,Valea Mare,1984,1330,91,0,2,6,39,12,4,17,7,163,4,7,0,3,78,881,4,12
RO_174156,Vlădeşti,2897,1794,98,0,15,41,103,15,15,33,44,355,25,10,8,18,111,866,10,27
RO_174218,Voiceşti,1287,918,30,0,9,2,10,6,0,18,3,127,2,9,2,3,41,645,2,9
RO_174254,Voineasa,1205,836,62,0,9,8,51,12,4,7,16,163,10,13,7,10,42,399,5,18
RO_174290,Zătreni,1663,1052,90,0,10,9,35,19,3,4,2,159,9,9,2,6,105,574,4,12
RO_174496,Titeşti,548,409,40,0,2,4,10,10,1,2,8,83,3,7,1,2,14,217,0,5
RO_174502,Diculeşti,1486,728,44,0,0,2,17,5,5,6,10,132,9,2,2,0,50,435,2,7
RO_174511,Lacusteni,1109,768,50,0,3,10,129,6,2,2,5,122,6,20,0,4,26,375,0,8
RO_174520,Mitrofani,774,618,29,0,1,6,8,5,1,4,1,80,0,4,0,0,14,453,2,10
RO_174744,Municipiul Focşani,73840,32528,1287,0,179,546,3879,218,201,1185,1298,4940,737,127,187,204,1573,14783,210,970
RO_174780,Câmpineanca,3877,2218,95,0,17,18,183,10,7,57,54,304,34,20,10,10,139,1206,7,47
RO_174824,Goleşti,4024,1939,63,0,6,23,178,14,8,48,51,354,47,19,10,7,103,953,13,42
RO_174860,Municipiul Adjud,15911,6866,386,0,39,589,294,66,34,143,123,993,117,35,25,53,382,3384,36,161
RO_174922,Oraş Mărăşeşti,9988,4248,306,0,10,251,217,21,17,66,56,1224,39,12,8,20,158,1791,12,40
RO_175019,Oraş Odobeşti,7868,4087,222,0,39,34,244,32,23,81,85,578,60,31,16,22,191,2347,16,66
RO_175055,Oraş Panciu,7332,3676,182,0,25,24,506,33,19,96,65,660,77,16,29,27,266,1565,15,71
RO_175126,Andreiaşu de Jos,1304,845,75,0,1,4,21,1,0,9,2,90,1,3,0,5,23,602,0,8
RO_175206,Băleşti,1502,1115,109,0,4,2,37,7,0,5,5,63,6,12,0,5,24,820,0,16
RO_175224,Bârseşti,1103,783,40,0,1,2,22,6,2,12,2,107,6,4,0,1,17,544,1,16
RO_175260,Bogheşti,1114,836,78,0,3,128,33,9,5,8,5,97,5,7,0,3,56,375,5,19
RO_175368,Boloteşti,3821,2314,160,0,19,15,127,15,4,35,16,281,18,17,2,5,81,1482,3,34
RO_175439,Bordeşti,1364,854,80,0,14,5,108,3,0,9,8,103,6,3,0,2,28,473,2,10
RO_175466,Broşteni,1887,1132,95,0,6,9,29,13,4,29,10,192,15,4,1,2,45,660,2,16
RO_175509,Chiojdeni,1746,1178,128,0,6,5,6,6,1,6,4,99,2,6,1,1,37,863,2,5
RO_175590,Ciorăşti,2112,1254,148,0,6,8,27,8,2,7,6,142,3,5,4,5,46,819,5,13
RO_175670,Câmpuri,2871,1616,127,0,6,10,11,15,1,7,6,195,8,5,1,7,108,1102,3,4
RO_175732,Cârligele,2482,1419,70,0,42,12,45,8,2,12,11,177,35,11,3,5,59,912,6,9
RO_175787,Corbiţa,1320,862,84,0,2,7,21,6,6,9,6,88,3,5,2,5,50,556,1,11
RO_175885,Coteşti,4012,2378,142,0,14,18,584,21,8,31,28,428,11,26,15,12,99,901,10,30
RO_175938,Dumbrăveni,3683,2142,154,0,16,9,60,35,4,52,17,302,25,11,7,8,162,1229,12,39
RO_175983,Dumitreşti,3384,2501,179,0,12,11,59,16,6,17,18,378,10,12,6,5,83,1634,10,45
RO_176150,Fitioneşti,2049,1179,86,0,14,23,159,11,9,7,15,189,19,7,9,7,67,533,4,20
RO_176212,Garoafa,3898,2107,143,0,27,11,84,34,5,21,17,433,25,8,1,11,73,1178,12,24
RO_176301,Gugeşti,5284,2502,129,0,18,21,114,32,15,32,20,345,35,14,7,11,131,1541,8,29
RO_176338,Gura Caliţei,1983,1280,172,0,9,7,51,9,2,8,7,139,6,6,2,11,69,769,3,10
RO_176445,Homocea,5956,2188,172,0,10,48,38,36,2,18,11,232,8,11,0,4,239,1332,5,22
RO_176506,Jariştea,3427,1872,101,0,66,4,57,12,6,13,19,191,9,11,0,7,66,1282,7,21
RO_176551,Jitia,1234,829,72,0,5,6,24,7,1,3,8,97,6,5,2,1,27,556,3,6
RO_176613,Măicăneşti,3490,2268,206,0,15,14,66,7,1,28,11,185,10,50,8,9,41,1601,2,14
RO_176686,Mera,3148,1970,118,0,25,17,28,14,1,13,9,250,14,26,2,5,100,1335,4,9
RO_176748,Milcovul,2914,1581,68,0,7,7,192,14,1,30,16,216,20,12,8,5,56,899,5,25
RO_176793,Moviliţa,3038,1619,159,0,14,15,257,16,11,27,15,243,23,33,10,10,96,660,11,19
RO_176855,Năneşti,1744,1021,73,0,2,1,74,9,3,7,12,104,8,11,3,1,24,682,2,5
RO_176891,Năruja,1505,954,48,0,0,1,13,11,4,8,25,141,1,2,0,1,40,641,2,16
RO_176944,Nereju,3465,2214,191,0,18,10,22,13,2,8,15,310,6,18,3,4,106,1469,9,10
RO_177003,Nistoreşti,1606,949,84,0,12,5,22,14,5,12,4,205,13,5,0,2,47,510,0,9
RO_177101,Paltin,1504,1024,84,0,2,2,22,10,4,19,10,110,4,5,0,4,60,672,4,12
RO_177236,Păuneşti,5250,2392,270,0,13,289,89,27,5,45,25,361,41,17,5,7,113,1022,17,46
RO_177263,Poiana Cristei,2029,1371,181,0,3,2,238,8,2,14,4,155,5,8,3,1,54,671,6,16
RO_177352,Pufeşti,3305,1746,116,0,7,18,185,6,1,28,9,570,12,8,0,9,70,670,5,32
RO_177405,Răcoasa,2450,1336,122,0,4,4,59,4,5,21,7,357,11,5,1,4,54,666,2,9
RO_177469,Reghiu,1671,1004,62,0,6,5,38,10,1,9,16,83,2,3,2,1,25,734,2,5
RO_177557,Rugineşti,3353,1672,152,0,7,34,74,19,3,16,11,224,9,7,2,5,96,986,2,25
RO_177600,Sihlea,3987,2037,163,0,9,11,51,18,2,13,11,242,13,15,4,6,90,1371,5,13
RO_177655,Slobozia Bradului,5021,3324,472,0,8,6,58,8,0,8,6,238,1,15,0,1,59,2439,2,3
RO_177726,Slobozia Ciorăşti,1630,888,60,0,2,6,29,9,5,15,5,143,8,4,1,5,68,522,4,2
RO_177762,Soveja,1654,1072,85,0,10,5,54,3,2,14,13,124,11,7,4,2,25,686,3,22
RO_177799,Străoane,2863,1509,66,0,6,6,101,12,5,24,25,298,10,8,4,9,61,841,6,27
RO_177842,Suraia,4838,2410,172,0,21,12,209,30,5,33,48,218,11,29,13,8,110,1443,14,34
RO_177879,Tănăsoaia,1597,1042,63,0,7,8,214,8,4,13,6,260,8,13,4,8,40,367,0,19
RO_177986,Tătăranu,3522,1855,135,0,6,17,80,7,4,13,9,172,11,11,2,5,69,1300,5,9
RO_178046,Tâmboeşti,2298,1426,202,0,8,11,22,5,1,8,2,138,8,12,3,3,35,952,3,13
RO_178117,Tulnici,3303,1805,158,0,1,6,44,10,0,27,25,190,17,6,4,8,69,1213,5,22
RO_178180,Ţifeşti,4103,2222,161,0,3,8,285,15,6,41,25,321,29,19,13,8,126,1125,8,29
RO_178279,Urecheşti,2189,1141,77,0,8,8,19,14,4,16,12,173,19,10,0,7,51,685,3,35
RO_178313,Valea Sării,1609,1113,76,0,4,1,41,15,1,14,8,163,4,6,2,2,76,674,4,22
RO_178377,Vidra,5700,2960,220,0,17,13,202,39,3,47,28,621,32,32,2,5,157,1492,15,35
RO_178475,Vintileasca,1529,973,85,0,3,4,17,3,4,7,2,110,7,0,3,1,34,680,1,12
RO_178545,Vizantea-Livezi,3090,1587,108,0,3,6,28,10,1,6,6,102,3,6,2,3,40,1244,5,14
RO_178607,Vânători,5919,3007,158,0,18,32,313,31,9,84,75,551,43,35,19,21,212,1320,17,69
RO_178689,Vârteşcoiu,2852,1573,100,0,6,8,51,20,5,19,20,167,24,3,5,3,94,1013,5,30
RO_178750,Vrâncioaia,2138,1406,145,0,2,8,69,8,5,10,11,161,8,14,1,5,61,877,5,16
RO_178885,Negrileşti,1360,750,194,0,4,4,37,21,2,13,7,132,5,0,2,6,19,279,6,19
RO_178894,Ploscuţeni,2494,1309,77,0,3,8,92,12,5,18,24,92,5,7,6,2,76,844,2,36
RO_178901,Popeşti,2450,1434,86,0,10,9,31,21,4,23,9,307,12,9,3,3,88,787,10,22
RO_178910,Pauleşti,1533,982,90,0,3,13,71,11,1,12,6,108,7,6,4,7,27,594,5,16
RO_178929,Bilieşti,2052,1216,66,0,6,2,54,13,6,24,14,109,10,3,4,3,49,832,3,18
RO_178938,Gologanu,2496,1504,99,0,7,19,111,8,4,19,22,372,17,14,6,3,39,750,3,11
RO_178947,Obrejiţa,1298,878,55,0,6,2,18,16,0,6,2,114,3,4,4,1,52,575,1,17
RO_178956,Răstoaca,2008,1171,58,0,4,4,215,4,2,17,13,198,0,14,5,4,43,583,2,5
