gisco_id,name,registered,turnout,invalid,blank,SPÖ,ÖVP,FPÖ,GRÜNE,NEOS,JETZT,GILT,FPS,KPÖ,WEIßE,SLP,EUAUS,M,CPÖ,NBZ,DU
AT_40422,Mauerkirchen,1671,978,13,0,255,253,364,20,37,20,12,2,2,0,0,0,0,0,0,0
AT_40423,Mining,965,704,8,0,127,296,193,16,17,36,10,0,1,0,0,0,0,0,0,0
AT_40424,Moosbach,769,550,5,0,82,169,241,18,20,11,2,2,0,0,0,0,0,0,0,0
AT_40425,Moosdorf,1266,888,16,0,254,273,271,12,29,20,5,3,4,1,0,0,0,0,0,0
AT_40426,Munderfing,2275,1550,27,0,329,525,500,32,74,37,17,3,2,4,0,0,0,0,0,0
AT_40427,Neukirchen an der Enknach,1728,1240,20,0,235,457,413,23,51,33,3,2,2,1,0,0,0,0,0,0
AT_40428,Ostermiething,2422,1498,21,0,248,633,432,50,44,47,12,3,7,1,0,0,0,0,0,0
AT_40429,Palting,767,547,11,0,75,232,176,10,15,18,9,1,0,0,0,0,0,0,0,0
AT_40430,Perwang am Grabensee,760,572,2,0,88,234,188,15,23,15,5,1,0,1,0,0,0,0,0,0
AT_40431,Pfaffstätt,768,542,9,0,116,181,167,14,30,17,4,0,4,0,0,0,0,0,0,0
AT_40432,Pischelsdorf am Engelbach,1277,946,11,0,117,397,343,20,35,15,3,2,2,1,0,0,0,0,0,0
AT_40433,Polling im Innkreis,777,560,4,0,104,185,230,5,13,6,9,1,0,3,0,0,0,0,0,0
AT_40434,Roßbach,774,555,8,0,104,196,205,8,21,8,2,2,0,1,0,0,0,0,0,0
AT_40435,Sankt Georgen am Fillmannsbach,330,253,4,0,17,89,127,3,7,3,2,0,1,0,0,0,0,0,0,0
AT_40436,Sankt Johann am Walde,1656,1117,18,0,287,340,377,18,43,16,8,1,6,3,0,0,0,0,0,0
AT_40437,Sankt Pantaleon,2285,1495,19,0,350,482,483,25,55,50,19,2,9,1,0,0,0,0,0,0
AT_40438,Sankt Peter am Hart,1849,1199,11,0,307,417,323,26,59,45,7,0,1,3,0,0,0,0,0,0
AT_40439,Sankt Radegund,466,330,1,0,29,215,49,17,9,5,4,0,1,0,0,0,0,0,0,0
AT_40440,Sankt Veit im Innkreis,321,242,1,0,50,91,87,4,5,3,1,0,0,0,0,0,0,0,0,0
AT_40441,Schalchen,2864,1973,20,0,486,598,662,46,63,63,14,8,8,5,0,0,0,0,0,0
AT_40442,Schwand im Innkreis,759,542,3,0,77,228,186,14,15,14,4,1,0,0,0,0,0,0,0,0
AT_40443,Tarsdorf,1634,1090,7,0,147,528,316,28,28,23,5,0,6,2,0,0,0,0,0,0
AT_40444,Treubach,570,387,3,0,32,172,154,3,11,6,2,0,3,1,0,0,0,0,0,0
AT_40445,Überackern,452,295,4,0,54,137,85,2,7,3,0,1,2,0,0,0,0,0,0,0
AT_40446,Weng im Innkreis,1151,790,13,0,142,293,286,17,20,10,4,3,0,2,0,0,0,0,0,0
AT_40499,Briefwahlkarten - Braunau am Inn,0,8517,76,0,2091,2883,2001,451,446,371,96,22,50,30,0,0,0,0,0,0
AT_40501,Alkoven,4630,3479,31,0,1178,834,1004,86,174,110,36,3,15,7,1,0,0,0,0,0
AT_40502,Aschach an der Donau,1610,1132,17,0,355,291,311,58,45,34,10,4,3,3,1,0,0,0,0,0
AT_40503,Eferding,2898,1945,25,0,586,574,527,80,72,52,16,2,9,2,0,0,0,0,0,0
AT_40504,Fraham,1856,1349,11,0,411,371,416,40,43,36,14,0,4,3,0,0,0,0,0,0
AT_40505,Haibach ob der Donau,1095,823,12,0,193,300,230,23,37,18,7,0,1,2,0,0,0,0,0,0
AT_40506,Hartkirchen,3391,2646,35,0,615,872,862,60,113,61,14,0,9,5,0,0,0,0,0,0
AT_40507,Hinzenbach,1599,1164,14,0,300,380,364,20,34,38,7,2,4,1,0,0,0,0,0,0
AT_40508,Prambachkirchen,2288,1721,18,0,320,612,563,56,64,50,20,3,8,7,0,0,0,0,0,0
AT_40509,Pupping,1473,1060,14,0,271,336,335,33,26,24,14,2,4,1,0,0,0,0,0,0
AT_40510,Sankt Marienkirchen an der Polsenz,1910,1396,21,0,338,430,435,43,63,38,20,0,6,2,0,0,0,0,0,0
AT_40511,Scharten,1754,1320,14,0,349,361,415,42,71,48,10,3,2,5,0,0,0,0,0,0
AT_40512,Stroheim,1285,978,17,0,136,422,306,18,44,24,11,0,0,0,0,0,0,0,0,0
AT_40599,Briefwahlkarten - Eferding,0,2866,41,0,709,961,617,156,188,124,36,8,15,10,1,0,0,0,0,0
AT_40601,Freistadt,6115,4389,76,0,1306,1312,1069,219,157,170,32,18,26,4,0,0,0,0,0,0
AT_40602,Grünbach,1546,1139,17,0,265,418,322,18,40,34,10,5,6,4,0,0,0,0,0,0
AT_40603,Gutau,2221,1638,14,0,493,623,340,56,41,37,18,2,11,3,0,0,0,0,0,0
AT_40604,Hagenberg im Mühlkreis,2229,1584,15,0,456,412,427,73,95,65,26,1,11,3,0,0,0,0,0,0
AT_40605,Hirschbach im Mühlkreis,960,728,10,0,174,311,132,34,20,22,11,1,7,6,0,0,0,0,0,0
AT_40606,Kaltenberg,510,418,4,0,33,263,99,2,10,3,2,0,2,0,0,0,0,0,0,0
AT_40607,Kefermarkt,1680,1300,26,0,350,475,315,31,59,24,10,0,8,1,1,0,0,0,0,0
AT_40608,Königswiesen,2531,1924,28,0,351,825,596,31,52,19,18,0,3,1,0,0,0,0,0,0
AT_40609,Lasberg,2258,1679,36,0,407,684,360,49,56,61,15,2,7,2,0,0,0,0,0,0
AT_40610,Leopoldschlag,828,616,19,0,102,280,160,17,16,16,3,0,3,0,0,0,0,0,0,0
AT_40611,Liebenau,1357,986,18,0,192,472,253,7,19,15,8,1,1,0,0,0,0,0,0,0
AT_40612,Neumarkt im Mühlkreis,2610,1901,32,0,496,666,423,93,78,61,36,0,12,4,0,0,0,0,0,0
AT_40613,Pierbach,794,593,5,0,93,227,212,22,19,7,7,0,1,0,0,0,0,0,0,0
AT_40614,Pregarten,4240,3184,43,0,994,990,775,89,142,88,34,4,23,2,0,0,0,0,0,0
AT_40615,Rainbach im Mühlkreis,2336,1656,41,0,427,680,325,52,74,35,8,1,12,1,0,0,0,0,0,0
AT_40616,Sandl,1159,894,16,0,254,286,226,34,29,27,9,2,9,2,0,0,0,0,0,0
AT_40617,Sankt Leonhard bei Freistadt,1153,913,14,0,207,387,243,19,9,17,11,0,5,1,0,0,0,0,0,0
AT_40618,Sankt Oswald bei Freistadt,2308,1727,26,0,491,581,513,18,43,31,17,0,3,4,0,0,0,0,0,0
AT_40619,Schönau im Mühlkreis,1561,1213,21,0,232,539,337,21,34,15,8,0,4,2,0,0,0,0,0,0
AT_40620,Tragwein,2472,1922,22,0,588,699,406,48,77,43,19,6,12,2,0,0,0,0,0,0
AT_40621,Unterweißenbach,1807,1345,30,0,211,591,430,23,33,16,7,0,3,1,0,0,0,0,0,0
AT_40622,Unterweitersdorf,1676,1303,25,0,450,383,283,42,47,50,15,1,7,0,0,0,0,0,0,0
AT_40623,Waldburg,1101,825,6,0,201,328,186,31,39,21,5,3,3,0,2,0,0,0,0,0
AT_40624,Wartberg ob der Aist,3453,2496,37,0,812,698,619,104,99,78,28,3,15,3,0,0,0,0,0,0
AT_40625,Weitersfelden,833,645,8,0,139,303,135,16,22,14,6,0,1,1,0,0,0,0,0,0
AT_40626,Windhaag bei Freistadt,1264,950,20,0,200,439,210,23,24,27,3,2,0,2,0,0,0,0,0,0
AT_40627,Bad Zell,2368,1794,39,0,343,711,458,79,67,56,26,3,10,2,0,0,0,0,0,0
AT_40699,Briefwahlkarten - Freistadt,0,6115,72,0,1648,2108,1171,369,296,284,81,14,49,18,5,0,0,0,0,0
AT_40701,Altmünster,7843,5339,75,0,1583,1639,1286,143,334,191,51,5,20,11,1,0,0,0,0,0
AT_40702,Bad Goisern am Hallstättersee,6073,4059,84,0,1484,811,1184,86,154,165,42,6,25,18,0,0,0,0,0,0
AT_40703,Bad Ischl,10793,7143,102,0,2220,1862,1840,263,349,324,96,11,47,28,1,0,0,0,0,0
AT_40704,Ebensee,6326,4464,67,0,1683,974,1175,97,132,250,44,3,30,8,1,0,0,0,0,0
AT_40705,Gmunden,9821,6034,45,0,1671,1883,1376,239,384,321,61,3,28,20,3,0,0,0,0,0
AT_40706,Gosau,1454,990,16,0,395,270,234,11,22,31,7,0,3,1,0,0,0,0,0,0
AT_40707,Grünau im Almtal,1631,1193,26,0,318,350,355,32,52,38,14,1,6,1,0,0,0,0,0,0
AT_40708,Gschwandt,2181,1620,23,0,399,551,448,42,87,42,11,2,4,10,1,0,0,0,0,0
AT_40709,Hallstatt,596,456,8,0,224,85,73,15,17,27,3,0,2,2,0,0,0,0,0,0
AT_40710,Kirchham,1685,1180,15,0,190,531,344,20,43,21,14,0,2,0,0,0,0,0,0,0
AT_40711,Laakirchen,7128,4872,66,0,1768,1153,1360,100,159,163,60,2,16,20,5,0,0,0,0,0
AT_40712,Obertraun,561,425,7,0,192,96,82,6,8,25,0,0,9,0,0,0,0,0,0,0
AT_40713,Ohlsdorf,4088,2933,37,0,840,873,814,106,116,82,32,7,9,16,1,0,0,0,0,0
AT_40714,Pinsdorf,2916,2098,35,0,658,511,636,55,95,64,28,2,5,9,0,0,0,0,0,0
AT_40715,Roitham am Traunfall,1590,1065,14,0,253,344,338,32,32,23,12,0,8,6,3,0,0,0,0,0
AT_40716,Sankt Konrad,890,642,4,0,161,270,153,15,19,12,6,0,1,1,0,0,0,0,0,0
AT_40717,Sankt Wolfgang im Salzkammergut,2132,1415,19,0,334,557,361,26,53,43,9,1,6,6,0,0,0,0,0,0
AT_40718,Traunkirchen,1334,874,11,0,257,295,164,37,53,37,8,6,4,2,0,0,0,0,0,0
AT_40719,Scharnstein,3776,2599,56,0,761,736,669,75,156,89,33,4,15,4,1,0,0,0,0,0
AT_40720,Vorchdorf,5744,4175,64,0,1084,1235,1298,164,166,86,45,8,17,7,1,0,0,0,0,0
AT_40799,Briefwahlkarten - Gmunden,0,10818,87,0,3177,3453,1903,583,698,614,152,7,96,39,9,0,0,0,0,0
AT_40801,Aistersheim,690,517,5,0,82,184,185,7,26,18,5,0,3,2,0,0,0,0,0,0
AT_40802,Bad Schallerbach,3058,1989,19,0,502,654,542,65,95,75,23,1,10,2,1,0,0,0,0,0
AT_40803,Bruck-Waasen,1951,1392,15,0,201,604,415,35,69,26,20,1,2,4,0,0,0,0,0,0
AT_40804,Eschenau im Hausruckkreis,884,694,12,0,71,331,233,13,12,16,3,0,2,1,0,0,0,0,0,0
AT_40805,Gallspach,1848,1266,17,0,297,380,432,42,44,33,12,0,7,2,0,0,0,0,0,0
AT_40806,Gaspoltshofen,2846,1895,39,0,365,582,678,69,86,46,13,0,12,4,1,0,0,0,0,0
AT_40807,Geboltskirchen,1147,814,17,0,206,294,218,23,24,21,7,1,3,0,0,0,0,0,0,0
AT_40808,Grieskirchen,3559,2359,34,0,644,712,673,86,100,83,14,0,8,4,1,0,0,0,0,0
AT_40809,Haag am Hausruck,1660,1134,14,0,252,418,325,28,52,25,13,2,2,3,0,0,0,0,0,0
AT_40810,Heiligenberg,562,459,5,0,45,230,146,7,14,8,2,0,1,1,0,0,0,0,0,0
AT_40811,Hofkirchen an der Trattnach,1223,908,19,0,171,335,279,19,40,28,7,0,4,6,0,0,0,0,0,0
AT_40812,Kallham,2070,1411,32,0,296,525,407,28,55,45,16,1,5,1,0,0,0,0,0,0
AT_40813,Kematen am Innbach,1048,788,12,0,148,224,321,14,27,30,7,0,1,4,0,0,0,0,0,0
AT_40814,Meggenhofen,1161,867,11,0,164,355,214,40,44,24,7,0,2,6,0,0,0,0,0,0
AT_40815,Michaelnbach,1030,691,8,0,92,316,217,11,18,20,4,0,2,3,0,0,0,0,0,0
AT_40816,Natternbach,1902,1430,23,0,290,521,479,36,38,31,7,0,4,1,0,0,0,0,0,0
AT_40817,Neukirchen am Walde,1334,1003,15,0,162,426,305,31,26,26,8,0,1,3,0,0,0,0,0,0
AT_40818,Neumarkt im Hausruckkreis,1116,700,5,0,175,214,222,15,39,17,8,2,1,2,0,0,0,0,0,0
AT_40819,Peuerbach,1641,1195,17,0,252,430,346,50,41,35,16,2,4,2,0,0,0,0,0,0
AT_40820,Pötting,443,342,6,0,51,200,59,7,10,6,1,0,0,2,0,0,0,0,0,0
AT_40821,Pollham,797,568,6,0,97,252,139,24,15,28,3,0,3,1,0,0,0,0,0,0
AT_40822,Pram,1425,951,16,0,199,317,307,28,46,26,4,0,2,6,0,0,0,0,0,0
AT_40823,Rottenbach,837,637,5,0,100,197,270,16,24,12,8,1,4,0,0,0,0,0,0,0
AT_40824,Sankt Agatha,1740,1297,16,0,190,629,374,25,38,18,2,2,2,1,0,0,0,0,0,0
AT_40825,Sankt Georgen bei Grieskirchen,1054,714,11,0,165,242,191,21,40,36,3,1,3,1,0,0,0,0,0,0
AT_40826,Sankt Thomas,422,338,5,0,52,128,109,14,11,12,5,0,2,0,0,0,0,0,0,0
AT_40827,Schlüßlberg,2388,1680,23,0,574,438,467,52,55,48,15,2,4,2,0,0,0,0,0,0
AT_40828,Steegen,898,599,7,0,86,274,174,19,16,13,7,0,1,2,0,0,0,0,0,0
AT_40829,Taufkirchen an der Trattnach,1634,1177,17,0,196,417,430,23,39,36,8,1,5,5,0,0,0,0,0,0
AT_40830,Tollet,761,549,7,0,138,212,118,23,29,14,4,1,2,1,0,0,0,0,0,0
AT_40831,Waizenkirchen,2922,2098,32,0,348,879,581,69,81,63,20,1,7,17,0,0,0,0,0,0
AT_40832,Wallern an der Trattnach,2392,1710,19,0,450,481,539,59,90,51,16,1,3,1,0,0,0,0,0,0
AT_40833,Weibern,1301,929,20,0,169,387,218,40,48,23,15,2,3,4,0,0,0,0,0,0
AT_40834,Wendling,667,475,6,0,61,214,155,11,15,6,2,0,3,2,0,0,0,0,0,0
AT_40899,Briefwahlkarten - Grieskirchen,0,6626,95,0,1542,2395,1524,339,337,228,80,16,43,24,3,0,0,0,0,0
AT_40901,Edlbach,511,351,3,0,72,147,85,5,22,14,2,0,0,1,0,0,0,0,0,0
AT_40902,Grünburg,2892,1917,31,0,479,579,629,39,66,58,24,0,8,4,0,0,0,0,0,0
AT_40903,Hinterstoder,736,483,2,0,91,203,133,9,24,13,3,1,4,0,0,0,0,0,0,0
AT_40904,Inzersdorf im Kremstal,1496,1092,19,0,227,380,321,34,34,54,17,1,3,2,0,0,0,0,0,0
AT_40905,Kirchdorf an der Krems,3282,2078,23,0,720,501,511,120,102,60,23,0,13,4,1,0,0,0,0,0
AT_40906,Klaus an der Pyhrnbahn,824,590,12,0,254,144,142,9,12,6,7,1,3,0,0,0,0,0,0,0
AT_40907,Kremsmünster,4687,3245,41,0,663,1190,867,102,229,105,30,1,12,5,0,0,0,0,0,0
AT_40908,Micheldorf in Oberösterreich,4475,3187,43,0,940,841,883,120,178,130,31,2,12,7,0,0,0,0,0,0
AT_40909,Molln,2793,1922,25,0,568,526,593,44,89,45,16,0,10,4,2,0,0,0,0,0
AT_40910,Nußbach,1826,1356,27,0,238,575,314,45,93,34,13,0,8,9,0,0,0,0,0,0
AT_40911,Oberschlierbach,364,278,3,0,59,121,61,11,13,6,3,0,0,1,0,0,0,0,0,0
AT_40912,Pettenbach,3955,2868,49,0,555,926,972,96,139,83,26,3,11,7,1,0,0,0,0,0
AT_40913,Ried im Traunkreis,2134,1535,24,0,235,601,484,44,92,29,17,0,4,4,1,0,0,0,0,0
AT_40914,Rosenau am Hengstpaß,501,373,4,0,140,97,104,0,9,7,10,0,2,0,0,0,0,0,0,0
AT_40915,Roßleithen,1467,976,9,0,249,331,268,24,52,19,16,4,4,0,0,0,0,0,0,0
AT_40916,Sankt Pankraz,273,174,4,0,36,39,85,1,5,4,0,0,0,0,0,0,0,0,0,0
AT_40917,Schlierbach,2186,1514,31,0,340,474,423,63,110,51,11,0,9,2,0,0,0,0,0,0
AT_40918,Spital am Pyhrn,1744,1164,18,0,303,337,421,14,28,25,15,2,1,0,0,0,0,0,0,0
AT_40919,Steinbach am Ziehberg,684,511,9,0,99,195,142,13,33,14,3,0,3,0,0,0,0,0,0,0
AT_40920,Steinbach an der Steyr,1645,1241,13,0,250,503,342,27,46,38,10,2,3,7,0,0,0,0,0,0
AT_40921,Vorderstoder,662,411,10,0,54,169,142,6,13,9,4,0,1,3,0,0,0,0,0,0
AT_40922,Wartberg an der Krems,2293,1635,25,0,305,679,431,49,72,38,23,0,7,6,0,0,0,0,0,0
AT_40923,Windischgarsten,1893,1221,14,0,362,372,313,25,78,40,8,1,7,1,0,0,0,0,0,0
AT_40999,Briefwahlkarten - Kirchdorf an der Krems,0,5490,55,0,1403,1731,1249,287,359,247,100,10,37,11,1,0,0,0,0,0
AT_41001,Allhaming,931,702,4,0,155,277,171,18,43,22,11,0,0,1,0,0,0,0,0,0
AT_41002,Ansfelden,10646,7154,72,0,2474,1412,2492,148,216,233,56,5,40,6,0,0,0,0,0,0
AT_41003,Asten,4686,3360,42,0,1200,675,1091,65,131,94,40,1,16,5,0,0,0,0,0,0
AT_41004,Eggendorf im Traunkreis,713,507,7,0,101,187,150,10,32,15,1,0,3,0,1,0,0,0,0,0
AT_41005,Enns,8018,5424,43,0,1837,1330,1432,169,264,237,67,6,34,5,0,0,0,0,0,0
AT_41006,Hargelsberg,1078,827,10,0,221,292,177,22,57,37,7,0,4,0,0,0,0,0,0,0
AT_41007,Hörsching,4545,3265,27,0,921,854,1061,95,150,93,40,8,8,8,0,0,0,0,0,0
AT_41008,Hofkirchen im Traunkreis,1412,1038,10,0,307,293,280,38,65,30,7,0,7,1,0,0,0,0,0,0
AT_41009,Kematen an der Krems,2050,1454,11,0,367,482,426,34,81,34,10,0,6,3,0,0,0,0,0,0
AT_41010,Kirchberg-Thening,1923,1451,16,0,483,355,356,69,90,60,16,0,6,0,0,0,0,0,0,0
AT_41011,Kronstorf,2609,1958,20,0,636,521,551,38,101,62,21,2,4,2,0,0,0,0,0,0
AT_41012,Leonding,20788,14067,123,0,4627,3553,3407,566,915,618,141,8,79,28,2,0,0,0,0,0
AT_41013,Sankt Florian,5042,3571,27,0,952,1261,779,126,216,157,33,4,13,2,1,0,0,0,0,0
AT_41014,Neuhofen an der Krems,4760,3105,32,0,936,825,788,140,173,149,29,4,17,11,1,0,0,0,0,0
AT_41015,Niederneukirchen,1657,1178,5,0,269,481,278,47,56,28,12,0,1,1,0,0,0,0,0,0
AT_41016,Oftering,1618,1245,8,0,390,366,337,24,48,44,16,0,11,0,1,0,0,0,0,0
AT_41017,Pasching,5476,3970,39,0,1336,965,1109,122,209,131,37,2,13,6,1,0,0,0,0,0
AT_41018,Piberbach,1480,1054,11,0,282,333,287,36,37,42,14,4,6,2,0,0,0,0,0,0
AT_41019,Pucking,3137,2310,33,0,589,602,818,55,129,55,14,1,4,10,0,0,0,0,0,0
AT_41020,Sankt Marien,3755,2664,32,0,735,878,639,68,171,86,39,2,10,2,2,0,0,0,0,0
AT_41021,Traun,16066,10859,108,0,4108,2281,3121,278,374,370,114,11,77,15,2,0,0,0,0,0
AT_41022,Wilhering,4622,3367,34,0,1003,1076,648,153,250,146,32,2,14,9,0,0,0,0,0,0
AT_41099,Briefwahlkarten - Linz-Land,0,12811,86,0,4130,3779,2408,672,801,629,163,17,88,32,6,0,0,0,0,0
AT_41101,Allerheiligen im Mühlkreis,984,780,10,0,196,305,202,14,23,22,5,1,1,1,0,0,0,0,0,0
AT_41102,Arbing,1141,855,8,0,219,303,215,24,37,33,12,2,2,0,0,0,0,0,0,0
AT_41103,Baumgartenberg,1342,956,11,0,157,351,352,18,37,25,1,1,2,1,0,0,0,0,0,0
AT_41104,Dimbach,816,603,5,0,133,255,168,5,12,12,7,2,2,2,0,0,0,0,0,0
AT_41105,Grein,2368,1548,22,0,396,538,437,33,59,49,12,0,1,0,1,0,0,0,0,0
AT_41106,Katsdorf,2443,1832,20,0,563,564,412,74,106,57,20,0,15,1,0,0,0,0,0,0
AT_41107,Klam,737,483,9,0,80,172,166,9,10,22,11,1,2,1,0,0,0,0,0,0
AT_41108,Bad Kreuzen,1776,1262,30,0,124,660,326,40,26,27,17,0,5,7,0,0,0,0,0,0
AT_41109,Langenstein,1971,1509,19,0,618,339,399,33,46,38,8,1,7,1,0,0,0,0,0,0
AT_41110,Luftenberg an der Donau,3237,2351,25,0,848,540,661,66,81,75,31,1,17,6,0,0,0,0,0,0
AT_41111,Mauthausen,3642,2549,41,0,997,604,587,74,145,67,19,0,10,4,1,0,0,0,0,0
AT_41112,Mitterkirchen im Machland,1355,960,12,0,211,394,262,18,30,23,8,0,2,0,0,0,0,0,0,0
AT_41113,Münzbach,1303,965,18,0,121,457,297,10,32,16,7,3,3,1,0,0,0,0,0,0
AT_41114,Naarn im Machlande,2790,2169,34,0,564,801,602,20,85,36,18,2,4,3,0,0,0,0,0,0
AT_41115,Pabneukirchen,1329,966,13,0,165,426,283,17,34,15,8,1,2,1,1,0,0,0,0,0
AT_41116,Perg,6196,4375,54,0,1274,1387,1141,132,204,122,32,4,21,4,0,0,0,0,0,0
AT_41117,Rechberg,756,592,4,0,82,347,92,13,14,30,5,0,1,4,0,0,0,0,0,0
AT_41118,Ried in der Riedmark,3340,2495,27,0,851,822,536,83,106,47,13,2,7,1,0,0,0,0,0,0
AT_41119,Sankt Georgen am Walde,1673,1245,24,0,320,465,345,13,27,34,9,2,5,1,0,0,0,0,0,0
AT_41120,Sankt Georgen an der Gusen,3183,2400,33,0,926,589,517,107,89,92,25,2,17,3,0,0,0,0,0,0
AT_41121,Sankt Nikola an der Donau,559,404,4,0,84,184,92,9,12,11,5,0,2,1,0,0,0,0,0,0
AT_41122,Sankt Thomas am Blasenstein,747,551,13,0,73,320,103,9,11,6,9,0,1,4,2,0,0,0,0,0
AT_41123,Saxen,1420,1073,20,0,247,340,347,22,45,28,20,0,2,2,0,0,0,0,0,0
AT_41124,Schwertberg,3990,2918,47,0,1057,777,695,88,105,103,26,2,7,10,1,0,0,0,0,0
AT_41125,Waldhausen im Strudengau,2298,1676,21,0,458,615,454,23,44,43,13,0,3,2,0,0,0,0,0,0
AT_41126,Windhaag bei Perg,1127,811,11,0,125,373,218,22,27,23,4,2,2,3,1,0,0,0,0,0
AT_41199,Briefwahlkarten - Perg,0,6412,72,0,1833,2195,1313,309,297,258,77,4,44,9,1,0,0,0,0,0
AT_41201,Andrichsfurt,603,421,10,0,43,192,137,9,17,10,1,0,2,0,0,0,0,0,0,0
AT_41202,Antiesenhofen,815,470,5,0,99,157,176,10,13,7,2,0,0,1,0,0,0,0,0,0
AT_41203,Aurolzmünster,2291,1479,17,0,324,425,582,25,53,23,16,2,7,4,1,0,0,0,0,0
AT_41204,Eberschwang,2693,1804,22,0,473,471,658,53,58,42,12,3,7,5,0,0,0,0,0,0
AT_41205,Eitzing,633,447,7,0,89,167,144,11,18,5,2,0,3,1,0,0,0,0,0,0
AT_41206,Geiersberg,434,281,7,0,47,117,86,10,7,2,0,0,4,1,0,0,0,0,0,0
AT_41207,Geinberg,1083,642,10,0,95,238,242,15,18,14,6,0,1,3,0,0,0,0,0,0
AT_41208,Gurten,942,586,4,0,114,225,198,11,11,14,7,0,2,0,0,0,0,0,0,0
AT_41209,Hohenzell,1743,1224,19,0,181,509,341,40,86,36,4,3,1,3,1,0,0,0,0,0
AT_41210,Kirchdorf am Inn,489,363,5,0,53,172,116,6,8,2,0,0,1,0,0,0,0,0,0,0
AT_41211,Kirchheim im Innkreis,578,430,8,0,55,175,158,5,12,11,2,1,0,3,0,0,0,0,0,0
AT_41212,Lambrechten,1063,796,11,0,85,341,293,17,22,15,6,2,0,4,0,0,0,0,0,0
AT_41213,Lohnsburg am Kobernaußerwald,1816,1201,11,0,180,472,430,25,38,24,12,0,3,6,0,0,0,0,0,0
AT_41214,Mehrnbach,1865,1161,18,0,186,408,439,31,46,23,6,2,2,0,0,0,0,0,0,0
AT_41215,Mettmach,1934,1360,18,0,226,416,578,15,38,35,24,4,3,3,0,0,0,0,0,0
AT_41216,Mörschwang,267,196,2,0,20,102,36,16,13,6,0,0,1,0,0,0,0,0,0,0
AT_41217,Mühlheim am Inn,526,400,4,0,99,135,132,8,10,4,4,0,3,1,0,0,0,0,0,0
AT_41218,Neuhofen im Innkreis,1914,1309,18,0,293,448,384,51,74,27,5,1,6,2,0,0,0,0,0,0
AT_41219,Obernberg am Inn,1131,644,5,0,147,159,275,21,17,14,5,0,0,1,0,0,0,0,0,0
AT_41220,Ort im Innkreis,948,647,6,0,93,227,260,15,21,16,6,1,0,2,0,0,0,0,0,0
AT_41221,Pattigham,718,511,5,0,80,215,157,12,19,17,6,0,0,0,0,0,0,0,0,0
AT_41222,Peterskirchen,569,423,8,0,46,211,114,10,15,12,3,0,4,0,0,0,0,0,0,0
AT_41223,Pramet,835,590,6,0,110,221,203,8,14,13,9,0,4,2,0,0,0,0,0,0
AT_41224,Reichersberg,1139,781,11,0,132,295,284,17,22,16,4,0,0,0,0,0,0,0,0,0
AT_41225,Ried im Innkreis,8352,5100,64,0,1361,1420,1493,223,294,173,43,3,24,2,0,0,0,0,0,0
AT_41226,Sankt Georgen bei Obernberg am Inn,454,333,2,0,45,186,71,5,13,10,1,0,0,0,0,0,0,0,0,0
AT_41227,Sankt Marienkirchen am Hausruck,688,544,7,0,70,224,177,7,31,18,5,2,2,0,1,0,0,0,0,0
AT_41228,Sankt Martin im Innkreis,1356,867,10,0,181,295,285,26,38,20,7,3,2,0,0,0,0,0,0,0
AT_41229,Schildorn,954,631,5,0,136,239,181,16,28,12,8,0,5,1,0,0,0,0,0,0
AT_41230,Senftenbach,589,413,8,0,83,151,126,6,24,8,4,0,1,2,0,0,0,0,0,0
AT_41231,Taiskirchen im Innkreis,1946,1463,21,0,249,595,435,59,56,24,12,2,6,3,1,0,0,0,0,0
AT_41232,Tumeltsham,1243,838,11,0,128,335,260,30,48,18,6,1,1,0,0,0,0,0,0,0
AT_41233,Utzenaich,1197,847,11,0,151,348,255,27,31,13,6,0,5,0,0,0,0,0,0,0
AT_41234,Waldzell,1752,1237,26,0,249,447,438,17,32,18,4,2,2,2,0,0,0,0,0,0
AT_41235,Weilbach,472,330,3,0,44,159,99,10,8,4,1,1,1,0,0,0,0,0,0,0
AT_41236,Wippenham,457,340,6,0,93,104,98,15,14,9,0,0,0,1,0,0,0,0,0,0
AT_41299,Briefwahlkarten - Ried im Innkreis,0,6426,71,0,1336,2391,1531,361,364,225,79,5,35,25,3,0,0,0,0,0
AT_41301,Afiesl,317,248,4,0,42,90,85,3,10,7,6,0,0,1,0,0,0,0,0,0
AT_41302,Ahorn,421,323,1,0,58,136,87,5,22,6,6,0,1,1,0,0,0,0,0,0
AT_41304,Altenfelden,1815,1334,11,0,261,471,410,39,73,36,26,1,4,2,0,0,0,0,0,0
AT_41305,Arnreit,900,723,10,0,98,369,173,15,32,14,5,0,4,3,0,0,0,0,0,0
AT_41306,Atzesberg,369,296,2,0,37,147,93,4,5,5,2,0,0,1,0,0,0,0,0,0
AT_41307,Auberg,436,348,7,0,42,178,83,13,18,4,2,1,0,0,0,0,0,0,0,0
AT_41309,Haslach an der Mühl,2061,1470,34,0,429,510,318,63,58,33,13,1,9,2,0,0,0,0,0,0
AT_41310,Helfenberg,780,582,9,0,142,203,156,17,24,17,9,0,4,1,0,0,0,0,0,0
AT_41311,Hörbich,336,280,9,0,21,137,87,2,9,6,6,0,1,2,0,0,0,0,0,0
AT_41312,Hofkirchen im Mühlkreis,1203,840,8,0,148,351,222,35,39,27,4,0,6,0,0,0,0,0,0,0
AT_41313,Julbach,1271,901,12,0,265,338,217,7,36,16,9,1,0,0,0,0,0,0,0,0
