gisco_id,name,registered,turnout,invalid,blank,PiS,PJN,SLD,Ruch PL,PSL,PPP,PO,Samoobrona,NP (2011),PR (2007),MN
PL_604081806,Chodecz,5152,1651,102,0,489,18,180,210,202,21,410,0,19,0,0
PL_604081807,Fabianki,7354,2687,143,0,560,44,304,355,234,6,1004,0,37,0,0
PL_604081808,Izbica Kujawska,6260,1971,164,0,706,31,206,127,384,23,317,0,13,0,0
PL_604081809,Kowal,3221,1114,116,0,328,9,86,103,195,51,225,0,1,0,0
PL_604081810,Lubanie,3744,1292,110,0,411,15,144,171,105,7,316,0,13,0,0
PL_604081811,Lubień Kujawski,6131,1905,148,0,599,24,192,186,327,12,403,0,14,0,0
PL_604081812,Lubraniec,8166,3226,249,0,873,37,326,200,531,19,971,0,20,0,0
PL_604081813,Włocławek,5513,2074,156,0,428,37,198,226,306,48,624,0,51,0,0
PL_604081901,Barcin,11703,4945,339,0,733,81,572,678,316,34,2130,0,62,0,0
PL_604081902,Gąsawa,4220,1843,152,0,437,29,321,172,287,8,422,0,15,0,0
PL_604081903,Janowiec Wielkopolski,7498,2952,228,0,475,39,775,287,395,17,709,0,27,0,0
PL_604081904,Łabiszyn,7511,2955,255,0,604,45,281,377,326,27,1004,0,36,0,0
PL_604081905,Rogowo,5516,2399,212,0,398,19,297,214,724,12,505,0,18,0,0
PL_604081906,Żnin,19734,9201,658,0,1826,115,1122,781,1073,43,3477,0,106,0,0
PL_604066101,Bydgoszcz,287027,160716,5209,0,37416,3185,13296,19549,4542,756,73898,0,2865,0,0
PL_604076201,Grudziądz,78001,36247,1399,0,7367,412,2802,3785,1064,240,18574,0,604,0,0
PL_604066301,Toruń,159935,89284,2255,0,22556,1789,7827,8858,2468,334,41367,0,1830,0,0
PL_604086401,Włocławek,94381,46267,1876,0,10187,642,6452,6114,1493,220,18739,0,544,0,0
PL_306090101,Międzyrzec Podlaski,13981,7077,388,0,3191,125,277,573,957,21,1540,5,0,0,0
PL_306090102,Terespol,4678,2364,128,0,729,34,217,218,192,11,832,3,0,0,0
PL_306090103,Biała Podlaska,10198,4845,252,0,1890,132,305,434,809,29,974,20,0,0,0
PL_306090104,Drelów,4389,1717,107,0,559,22,65,132,655,4,168,5,0,0,0
PL_306090105,Janów Podlaski,4400,1816,106,0,560,34,136,182,492,7,293,6,0,0,0
PL_306090106,Kodeń,3181,1402,88,0,336,14,121,94,553,7,186,3,0,0,0
PL_306090107,Konstantynów,3300,1458,135,0,492,18,92,118,376,14,204,9,0,0,0
PL_306090108,Leśna Podlaska,3463,1542,97,0,634,22,130,124,327,10,194,4,0,0,0
PL_306090109,Łomazy,4261,2049,104,0,632,34,674,115,325,6,153,6,0,0,0
PL_306090110,Międzyrzec Podlaski,8019,3536,216,0,1838,41,70,156,901,8,298,8,0,0,0
PL_306090111,Piszczac,5918,2255,170,0,852,37,283,129,430,12,333,9,0,0,0
PL_306090112,Rokitno,2580,1024,55,0,325,18,129,73,306,8,104,6,0,0,0
PL_306090113,Rossosz,1924,867,46,0,369,18,71,48,207,5,99,4,0,0,0
PL_306090114,Sławatycze,2103,984,65,0,300,16,121,77,237,2,160,6,0,0,0
PL_306090115,Sosnówka,2252,844,51,0,206,7,136,68,300,5,63,8,0,0,0
PL_306090116,Terespol,5561,2443,203,0,880,28,167,199,505,16,440,5,0,0,0
PL_306090117,Tuczna,2813,1170,63,0,334,18,107,49,502,2,91,4,0,0,0
PL_306090118,Wisznice,4265,1869,78,0,655,22,198,188,406,17,290,15,0,0,0
PL_306090119,Zalesie,3566,1453,78,0,474,28,83,126,322,11,325,6,0,0,0
PL_306100201,Biłgoraj,21863,11438,416,0,3986,200,558,2488,1417,46,2307,20,0,0,0
PL_306100202,Aleksandrów,2491,1098,48,0,678,8,20,107,119,1,113,4,0,0,0
PL_306100203,Biłgoraj,10199,4629,257,0,2077,85,159,656,990,15,384,6,0,0,0
PL_306100204,Biszcza,3166,1371,68,0,543,18,22,120,537,4,56,3,0,0,0
PL_306100205,Frampol,5252,2088,78,0,792,35,77,349,537,8,204,8,0,0,0
PL_306100206,Goraj,3598,1351,91,0,581,15,51,119,365,2,118,9,0,0,0
PL_306100207,Józefów,5858,2433,138,0,788,42,110,474,289,11,560,21,0,0,0
PL_306100208,Księżpol,5341,2284,145,0,867,21,81,444,521,6,178,21,0,0,0
PL_306100209,Łukowa,3499,1636,80,0,884,14,68,188,268,5,118,11,0,0,0
PL_306100210,Obsza,3470,1476,85,0,591,13,176,142,332,5,127,5,0,0,0
PL_306100211,Potok Górny,4537,1999,107,0,1056,29,33,179,476,8,97,14,0,0,0
PL_306100212,Tarnogród,5564,2581,134,0,1158,35,104,293,506,3,300,48,0,0,0
PL_306100213,Tereszpol,3186,1224,88,0,553,28,33,194,206,7,109,6,0,0,0
PL_306100214,Turobin,5658,2439,130,0,1179,28,103,214,619,9,141,16,0,0,0
PL_306100301,Rejowiec Fabryczny,3668,1361,107,0,412,24,132,224,110,6,342,4,0,0,0
PL_306100302,Białopole,2659,932,97,0,245,11,194,101,173,6,102,3,0,0,0
PL_306100303,Chełm,10770,4416,249,0,1673,78,438,465,543,35,913,22,0,0,0
PL_306100304,Dorohusk,5571,1989,160,0,749,60,163,247,233,20,352,5,0,0,0
PL_306100305,Dubienka,2187,752,52,0,192,11,46,118,190,10,130,3,0,0,0
PL_306100306,Kamień,3217,1216,104,0,390,82,103,141,195,11,181,9,0,0,0
PL_306100307,Leśniowice,3192,984,59,0,226,13,85,132,331,9,123,6,0,0,0
PL_306100308,Rejowiec Fabryczny,3615,1106,105,0,434,13,81,162,159,8,139,5,0,0,0
PL_306100309,Ruda-Huta,3829,1273,120,0,339,17,103,146,292,8,236,12,0,0,0
PL_306100310,Sawin,4684,1697,142,0,621,31,213,169,221,9,282,9,0,0,0
PL_306100311,Siedliszcze,5672,1730,194,0,545,40,136,201,276,10,321,7,0,0,0
PL_306100312,Wierzbica,4313,1728,176,0,496,24,528,135,189,9,160,11,0,0,0
PL_306100313,Wojsławice,3326,1102,75,0,463,7,104,79,223,5,141,5,0,0,0
PL_306100314,Żmudź,2682,889,55,0,292,10,107,78,209,7,123,8,0,0,0
PL_306100315,Rejowiec,5430,1715,129,0,650,56,160,240,188,11,275,6,0,0,0
PL_306100401,Hrubieszów,15715,6823,330,0,1975,111,431,1244,919,39,1760,14,0,0,0
PL_306100402,Dołhobyczów,5040,1590,93,0,578,16,85,177,479,12,137,13,0,0,0
PL_306100403,Horodło,4630,1418,145,0,454,26,142,178,226,6,239,2,0,0,0
PL_306100404,Hrubieszów,8551,2794,182,0,875,31,113,301,961,9,306,16,0,0,0
PL_306100405,Mircze,6521,2013,103,0,603,30,107,320,615,10,207,18,0,0,0
PL_306100406,Trzeszczany,3800,1256,101,0,474,35,64,115,302,6,151,8,0,0,0
PL_306100407,Uchanie,4123,1471,118,0,627,16,55,127,394,15,111,8,0,0,0
PL_306100408,Werbkowice,8222,2879,177,0,1247,41,129,318,517,17,419,14,0,0,0
PL_306120501,Batorz,2791,1348,50,0,691,26,66,65,378,4,48,0,16,4,0
PL_306120502,Chrzanów,2507,1312,41,0,691,17,73,35,411,1,22,0,18,3,0
PL_306120503,Dzwola,5338,2612,113,0,1608,43,130,87,513,6,82,0,26,4,0
PL_306120504,Godziszów,4866,3004,109,0,1950,180,214,68,406,3,61,0,9,4,0
PL_306120505,Janów Lubelski,13326,6891,247,0,3671,212,683,414,610,16,924,0,100,14,0
PL_306120506,Modliborzyce,5869,2485,112,0,1236,67,192,204,402,10,230,0,24,8,0
PL_306120507,Potok Wielki,3879,1471,83,0,698,23,152,119,260,6,112,0,14,4,0
PL_306100601,Krasnystaw,16545,7471,382,0,2236,136,499,986,994,39,2187,12,0,0,0
PL_306100602,Fajsławice,4008,1664,100,0,736,48,54,152,409,12,147,6,0,0,0
PL_306100603,Gorzków,3250,1270,70,0,357,100,58,167,379,10,120,9,0,0,0
PL_306100604,Izbica,7193,2664,175,0,1034,40,143,258,647,16,312,39,0,0,0
PL_306100605,Krasnystaw,7384,2684,145,0,899,22,171,303,652,19,463,10,0,0,0
PL_306100606,Kraśniczyn,3465,1382,78,0,489,12,102,155,404,14,118,10,0,0,0
PL_306100607,Łopiennik Górny,3476,1173,91,0,465,24,88,82,294,1,121,7,0,0,0
PL_306100609,Rudnik,2816,936,49,0,364,13,55,123,265,2,52,13,0,0,0
PL_306100610,Siennica Różana,3473,1489,70,0,286,4,64,129,799,2,133,2,0,0,0
PL_306100611,Żółkiewka,4981,1823,151,0,684,33,103,193,456,12,154,37,0,0,0
PL_306120701,Kraśnik,29902,15580,699,0,5966,251,782,1633,814,70,5102,0,219,44,0
PL_306120702,Annopol,7366,2880,221,0,1127,47,203,276,389,17,564,0,28,8,0
PL_306120703,Dzierzkowice,4359,1876,100,0,864,30,82,135,404,12,219,0,22,8,0
PL_306120704,Gościeradów,5814,2071,151,0,904,27,132,169,411,7,259,0,7,4,0
PL_306120705,Kraśnik,5764,2653,131,0,1333,50,122,225,331,8,429,0,20,4,0
PL_306120706,Szastarka,4888,2025,100,0,1221,19,127,137,246,6,148,0,17,4,0
PL_306120707,Trzydnik Duży,5481,2146,102,0,806,21,120,212,625,14,221,0,22,3,0
PL_306120708,Urzędów,7000,3154,210,0,1448,71,83,200,752,18,302,0,36,34,0
PL_306120709,Wilkołaz,4379,2189,78,0,1278,55,61,141,360,5,172,0,35,4,0
PL_306120710,Zakrzówek,5610,2371,111,0,1178,36,104,217,411,14,272,0,21,7,0
PL_306110801,Lubartów,18383,9759,378,0,2851,246,536,1417,1252,45,2794,0,211,29,0
PL_306110802,Abramów,3445,1506,91,0,682,21,74,110,423,9,77,0,17,2,0
PL_306110803,Firlej,4778,1788,135,0,511,48,132,192,463,8,271,0,20,8,0
PL_306110804,Jeziorzany,2464,902,70,0,363,22,56,78,217,4,78,0,6,8,0
PL_306110805,Kamionka,5121,2055,143,0,729,34,100,274,461,12,272,0,26,4,0
PL_306110806,Kock,5456,2238,121,0,874,40,92,163,578,12,327,0,25,6,0
PL_306110807,Lubartów,8343,3756,177,0,1393,77,159,438,764,20,661,0,53,14,0
PL_306110808,Michów,5106,2071,131,0,795,25,79,174,643,14,194,0,11,5,0
PL_306110809,Niedźwiada,5062,2176,127,0,898,40,68,218,583,18,193,0,23,8,0
PL_306110810,Ostrów Lubelski,4394,1967,99,0,805,39,74,190,509,11,201,0,28,11,0
PL_306110811,Ostrówek,3261,1189,52,0,472,19,58,92,349,1,122,0,20,4,0
PL_306110812,Serniki,3882,1756,139,0,778,42,69,165,350,13,162,0,28,10,0
PL_306110813,Uścimów,2712,1132,55,0,392,27,43,106,394,1,100,0,13,1,0
PL_306110901,Bełżyce,10895,5010,234,0,2099,96,210,550,1007,23,694,0,85,12,0
PL_306110902,Borzechów,3186,1606,78,0,874,7,21,92,432,8,76,0,12,6,0
PL_306110903,Bychawa,9771,4018,245,0,1482,55,500,363,761,46,493,0,63,10,0
PL_306110904,Garbów,7101,3078,157,0,1181,64,88,365,629,14,474,0,58,48,0
PL_306110905,Głusk,6666,3384,132,0,1317,90,129,352,528,9,759,0,60,8,0
PL_306110906,Jabłonna,6184,2334,121,0,839,44,102,352,453,13,353,0,36,21,0
PL_306110907,Jastków,10014,5185,216,0,2107,169,143,538,767,17,1097,0,108,23,0
PL_306110908,Konopnica,9662,5184,169,0,1491,143,149,590,1237,19,1286,0,91,9,0
PL_306110909,Krzczonów,4067,1509,88,0,513,23,74,167,453,14,154,0,18,5,0
PL_306110910,Niedrzwica Duża,8784,4354,216,0,1886,93,142,445,795,19,663,0,81,14,0
PL_306110911,Niemce,13635,6701,288,0,2122,151,394,716,1678,31,1173,0,134,14,0
PL_306110912,Strzyżewice,6027,2529,108,0,1023,52,141,247,547,12,352,0,45,2,0
PL_306110913,Wojciechów,4756,1798,88,0,701,50,66,182,437,9,225,0,31,9,0
PL_306110914,Wólka,7690,3857,157,0,1578,89,132,481,421,18,904,0,67,10,0
PL_306110915,Wysokie,3997,1597,87,0,623,22,71,115,559,8,93,0,17,2,0
PL_306110916,Zakrzew,2654,1009,60,0,427,7,45,63,350,3,50,0,4,0,0
PL_306111001,Cyców,6051,2261,127,0,814,56,249,291,340,16,333,0,28,7,0
PL_306111002,Ludwin,4051,1559,117,0,570,34,68,203,314,14,212,0,12,15,0
PL_306111003,Łęczna,19666,9461,397,0,3405,297,477,1599,785,49,2161,0,253,38,0
PL_306111004,Milejów,7379,2611,178,0,860,49,123,392,498,16,454,0,33,8,0
PL_306111005,Puchaczów,4145,1712,76,0,745,35,95,196,327,11,205,0,19,3,0
PL_306111006,Spiczyn,4255,1726,107,0,616,42,82,235,308,13,277,0,34,12,0
PL_306121101,Łuków,24626,12732,471,0,4402,185,2335,787,751,57,3468,0,168,108,0
PL_306121102,Stoczek Łukowski,2177,1142,58,0,408,26,76,81,111,6,358,0,13,5,0
PL_306121103,Adamów,4686,1895,117,0,762,36,186,123,289,14,344,0,14,10,0
PL_306121104,Krzywda,8192,3039,277,0,1208,66,266,190,541,20,429,0,24,18,0
PL_306121105,Łuków,13029,5541,291,0,2557,112,911,241,574,18,756,0,40,41,0
PL_306121106,Serokomla,3430,1165,85,0,486,14,87,67,263,3,141,0,14,5,0
PL_306121107,Stanin,7613,3568,247,0,979,32,173,120,1694,20,275,0,15,13,0
PL_306121108,Stoczek Łukowski,6694,2831,193,0,1255,47,135,154,772,9,242,0,9,15,0
PL_306121109,Trzebieszów,5868,2774,121,0,1412,47,88,79,771,13,216,0,15,12,0
PL_306121110,Wojcieszków,5579,2123,201,0,816,46,161,105,449,15,298,0,14,18,0
PL_306121111,Wola Mysłowska,4123,1587,118,0,631,27,114,114,406,4,147,0,13,13,0
PL_306121201,Chodel,5375,2150,151,0,1139,35,183,136,316,14,157,0,13,6,0
PL_306121202,Józefów nad Wisłą,5694,1905,110,0,650,36,187,244,380,22,251,0,18,7,0
PL_306121203,Karczmiska,4792,1742,121,0,564,26,119,137,528,8,211,0,23,5,0
PL_306121204,Łaziska,4202,1515,91,0,470,14,170,142,469,10,132,0,13,4,0
PL_306121205,Opole Lubelskie,15158,6040,345,0,1929,91,741,811,667,26,1336,0,74,20,0
PL_306121206,Poniatowa,12359,5264,238,0,1862,126,458,666,659,36,1123,0,84,12,0
PL_306121207,Wilków,3902,1650,129,0,543,25,345,97,395,3,99,0,8,6,0
PL_306091301,Dębowa Kłoda,3324,1214,90,0,388,48,47,232,219,7,175,8,0,0,0
PL_306091302,Jabłoń,3245,1606,68,0,675,30,115,160,417,7,124,10,0,0,0
PL_306091303,Milanów,3283,1359,86,0,546,25,80,146,296,17,161,2,0,0,0
PL_306091304,Parczew,12422,5524,273,0,1821,366,299,662,673,11,1410,9,0,0,0
PL_306091305,Podedwórze,1545,641,33,0,200,10,59,46,189,3,97,4,0,0,0
PL_306091306,Siemień,3944,1523,71,0,642,27,60,180,358,7,172,6,0,0,0
PL_306091307,Sosnowica,2285,877,58,0,248,11,46,136,152,5,214,7,0,0,0
PL_306121401,Puławy,40479,22103,640,0,7358,420,1393,2246,830,83,8681,0,411,41,0
PL_306121402,Baranów,3447,1485,93,0,468,22,98,135,476,6,165,0,18,4,0
PL_306121403,Janowiec,3103,1326,55,0,491,19,56,134,144,11,389,0,23,4,0
PL_306121404,Kazimierz Dolny,5883,2654,117,0,1010,44,144,276,263,12,715,0,62,11,0
PL_306121405,Końskowola,7360,3435,164,0,1275,65,167,354,645,10,670,0,71,14,0
PL_306121406,Kurów,6403,2857,92,0,1284,61,123,334,373,13,461,0,60,56,0
PL_306121407,Markuszów,2476,1162,58,0,512,22,81,108,172,8,173,0,19,9,0
PL_306121408,Nałęczów,8675,4380,209,0,1596,105,295,433,485,19,1174,0,60,4,0
PL_306121409,Puławy,9409,4098,195,0,1535,67,258,461,477,10,1018,0,65,12,0
PL_306121410,Wąwolnica,3862,1629,84,0,855,32,105,125,148,12,222,0,37,9,0
PL_306121411,Żyrzyn,5377,2545,207,0,1032,39,159,200,495,17,363,0,31,2,0
PL_306091501,Radzyń Podlaski,13349,6832,309,0,2613,109,369,582,1589,30,1224,7,0,0,0
PL_306091502,Borki,4836,1767,107,0,552,11,54,113,804,6,116,4,0,0,0
PL_306091503,Czemierniki,3697,1969,71,0,558,21,62,125,996,13,120,3,0,0,0
PL_306091504,Kąkolewnica,6731,2891,193,0,1193,39,91,178,902,13,279,3,0,0,0
PL_306091505,Komarówka Podlaska,3876,1745,127,0,713,20,62,105,473,4,239,2,0,0,0
PL_306091506,Radzyń Podlaski,6395,2764,124,0,1511,36,164,147,509,9,251,13,0,0,0
PL_306091507,Ulan-Majorat,4796,2159,88,0,1058,32,70,95,671,14,123,8,0,0,0
PL_306091508,Wohyń,5814,2310,127,0,886,30,80,198,725,13,239,12,0,0,0
PL_306121601,Dęblin,14000,7171,389,0,2271,112,661,890,880,32,1796,0,125,15,0
PL_306121602,Kłoczew,5939,2585,132,0,1337,29,206,145,507,13,191,0,22,3,0
PL_306121603,Nowodwór,3354,1486,102,0,699,15,145,61,320,7,113,0,15,9,0
PL_306121604,Ryki,17033,8398,357,0,3156,94,1360,646,1231,60,1374,0,101,19,0
PL_306121605,Stężyca,4496,2224,143,0,570,15,94,151,1050,7,170,0,18,6,0
PL_306121606,Ułęż,2876,1352,67,0,453,16,195,106,320,5,171,0,13,6,0
PL_306111701,Świdnik,33129,17727,554,0,6296,435,997,2237,764,138,5770,0,441,95,0
PL_306111702,Mełgiew,6968,3200,133,0,1365,68,145,373,366,25,667,0,51,7,0
PL_306111703,Piaski,8667,3386,163,0,1156,49,121,403,941,6,499,0,39,9,0
PL_306111704,Rybczewice,3104,1092,39,0,505,19,44,107,235,12,105,0,26,0,0
PL_306111705,Trawniki,7385,2487,160,0,903,55,138,378,337,19,456,0,37,4,0
PL_306101801,Tomaszów Lubelski,16985,7958,270,0,2882,220,575,902,681,38,2358,32,0,0,0
PL_306101802,Bełżec,2791,1038,79,0,347,10,46,109,255,3,185,4,0,0,0
PL_306101803,Jarczów,3012,1145,80,0,487,22,62,90,263,5,127,9,0,0,0
PL_306101804,Krynice,2902,1141,69,0,472,18,37,93,282,5,159,6,0,0,0
PL_306101805,Lubycza Królewska,5404,1568,119,0,377,34,88,172,379,10,382,7,0,0,0
PL_306101806,Łaszczów,5409,2029,121,0,453,12,71,121,972,7,262,10,0,0,0
PL_306101807,Rachanie,4657,1895,157,0,703,27,393,187,277,4,131,16,0,0,0
PL_306101808,Susiec,6451,2635,163,0,1088,41,109,270,520,9,423,12,0,0,0
PL_306101809,Tarnawatka,3267,1218,86,0,543,20,75,119,202,4,161,8,0,0,0
PL_306101810,Telatyn,3612,1419,68,0,285,10,43,71,859,5,68,10,0,0,0
PL_306101811,Tomaszów Lubelski,8879,3363,162,0,1592,56,182,320,454,23,562,12,0,0,0
PL_306101812,Tyszowce,4972,1691,118,0,682,28,85,154,447,8,156,13,0,0,0
PL_306101813,Ulhówek,4288,1251,93,0,371,11,68,81,444,6,165,12,0,0,0
PL_306091901,Włodawa,11656,5434,227,0,1615,76,443,731,682,32,1579,49,0,0,0
PL_306091902,Hanna,2664,1005,66,0,299,19,63,88,331,4,119,16,0,0,0
PL_306091903,Hańsk,3116,1188,106,0,315,16,243,119,187,9,186,7,0,0,0
PL_306091904,Stary Brus,1815,728,39,0,237,17,48,64,233,5,76,9,0,0,0
PL_306091905,Urszulin,3340,1363,107,0,500,17,112,154,257,6,189,21,0,0,0
PL_306091906,Włodawa,5052,1999,145,0,691,26,133,228,321,17,387,51,0,0,0
PL_306091907,Wola Uhruska,3411,1249,61,0,501,32,69,193,170,10,203,10,0,0,0
PL_306091908,Wyryki,2307,797,54,0,253,22,60,78,178,3,134,15,0,0,0
PL_306102001,Adamów,3980,1546,89,0,776,32,63,112,305,7,158,4,0,0,0
PL_306102002,Grabowiec,3721,1221,98,0,419,11,26,61,243,7,351,5,0,0,0
PL_306102003,Komarów-Osada,4474,2012,128,0,898,33,61,145,555,10,171,11,0,0,0
PL_306102004,Krasnobród,5808,2854,188,0,1219,29,55,154,930,9,262,8,0,0,0
PL_306102005,Łabunie,4992,2299,138,0,1300,61,94,188,305,11,188,14,0,0,0
PL_306102006,Miączyn,4927,1768,122,0,636,39,103,224,425,8,194,17,0,0,0
PL_306102007,Nielisz,4884,1687,119,0,760,24,182,182,246,14,147,13,0,0,0
PL_306102008,Radecznica,5279,2060,102,0,907,39,93,198,537,10,157,17,0,0,0
PL_306102009,Sitno,5519,2265,121,0,1197,58,82,223,329,10,232,13,0,0,0
PL_306102010,Skierbieszów,4501,1836,103,0,993,30,88,146,193,8,263,12,0,0,0
PL_306102011,Stary Zamość,4485,1883,92,0,979,25,98,176,285,6,215,7,0,0,0
PL_306102012,Sułów,4055,1344,86,0,575,16,92,237,170,5,154,9,0,0,0
PL_306102013,Szczebrzeszyn,9735,3800,278,0,1476,114,184,481,368,17,869,13,0,0,0
PL_306102014,Zamość,17298,7623,371,0,3434,181,366,921,826,57,1440,27,0,0,0
PL_306102015,Zwierzyniec,5853,2172,151,0,791,47,121,335,196,22,501,8,0,0,0
PL_306096101,Biała Podlaska,45960,24288,799,0,8641,807,2095,2818,1994,203,6886,45,0,0,0
PL_306106201,Chełm,55080,27327,1178,0,8040,602,4049,3596,1979,126,7677,80,0,0,0
PL_306116301,Lublin,276983,160553,3350,0,53857,5607,7712,23054,7777,704,53819,0,4058,615,0
PL_306106401,Zamość,54060,26225,971,0,9647,741,1965,3614,1401,155,7668,63,0,0,0
PL_408130101,Kostrzyn nad Odrą,13918,6086,381,0,1234,68,456,679,323,25,2806,0,114,0,0
PL_408130102,Bogdaniec,5359,2153,125,0,475,20,207,288,204,10,786,0,38,0,0
PL_408130103,Deszczno,6557,2716,192,0,638,91,315,264,203,17,941,0,55,0,0
PL_408130104,Kłodawa,5824,3037,176,0,541,54,232,349,354,7,1265,0,59,0,0
PL_408130105,Lubiszyn,5372,1871,172,0,309,34,190,172,283,14,661,0,36,0,0
PL_408130106,Santok,6206,2429,181,0,454,31,303,290,218,6,905,0,41,0,0
PL_408130107,Witnica,10093,3737,315,0,856,43,394,377,359,36,1322,0,35,0,0
PL_408140201,Gubin,13525,5725,346,0,841,53,808,817,209,26,2543,0,82,0,0
PL_408140202,Bobrowice,2600,968,113,0,226,11,65,96,99,7,336,0,15,0,0
PL_408140203,Bytnica,2099,614,67,0,143,4,61,52,67,2,213,0,5,0,0
PL_408140204,Dąbie,3936,1362,138,0,258,14,97,151,141,11,538,0,14,0,0
PL_408140205,Gubin,5936,1965,166,0,367,26,166,236,210,10,759,0,25,0,0
PL_408140206,Krosno Odrzańskie,15005,6451,453,0,1384,58,616,739,771,20,2348,0,62,0,0
PL_408140207,Maszewo,2334,595,75,0,106,6,53,59,108,3,181,0,4,0,0
PL_408130301,Bledzew,3725,1241,75,0,258,19,159,106,193,8,407,0,16,0,0
PL_408130302,Międzyrzecz,20855,9172,595,0,1673,112,1265,1063,812,33,3512,0,107,0,0
PL_408130303,Przytoczna,4599,1684,171,0,267,26,174,149,254,9,592,0,42,0,0
PL_408130304,Pszczew,3408,1361,148,0,291,23,109,107,167,5,490,0,21,0,0
PL_408130305,Skwierzyna,10118,4172,312,0,653,37,534,387,580,32,1545,0,92,0,0
PL_408130306,Trzciel,5186,1931,187,0,337,35,137,215,293,9,692,0,26,0,0
PL_408140401,Nowa Sól,32311,15033,717,0,3215,239,1203,1478,651,108,7214,0,208,0,0
PL_408140402,Bytom Odrzański,4317,1726,130,0,346,32,159,148,125,6,754,0,26,0,0
PL_408140403,Kolsko,2615,928,84,0,229,16,58,70,91,5,361,0,14,0,0
PL_408140404,Kożuchów,12870,4842,321,0,1023,49,444,506,550,35,1879,0,35,0,0
PL_408140405,Nowa Sól,5339,2013,154,0,555,29,111,159,225,11,749,0,20,0,0
PL_408140406,Nowe Miasteczko,4410,1721,125,0,366,21,151,179,297,10,548,0,24,0,0
PL_408140407,Otyń,5042,1886,138,0,463,20,107,161,136,15,822,0,24,0,0
PL_408140408,Siedlisko,2751,942,81,0,198,9,80,71,210,5,281,0,7,0,0
PL_408130501,Cybinka,5387,1720,145,0,334,14,115,165,213,14,698,0,22,0,0
PL_408130502,Górzyca,3266,1143,126,0,267,17,112,111,93,9,391,0,17,0,0
PL_408130503,Ośno Lubuskie,5153,1930,182,0,312,30,158,204,232,15,778,0,19,0,0
PL_408130504,Rzepin,7829,3062,241,0,585,31,300,285,247,18,1310,0,45,0,0
PL_408130505,Słubice,15392,7038,371,0,1189,104,688,1001,349,25,3220,0,91,0,0
PL_408130601,Dobiegniew,5641,1949,149,0,366,16,225,146,332,11,682,0,22,0,0
PL_408130602,Drezdenko,13984,5504,390,0,1159,68,611,506,285,29,2396,0,60,0,0
PL_408130603,Stare Kurowo,3340,1236,138,0,266,21,83,115,139,4,461,0,9,0,0
PL_408130604,Strzelce Krajeńskie,13884,5261,395,0,973,45,472,514,358,34,2404,0,66,0,0
PL_408130605,Zwierzyn,3445,1265,120,0,274,24,106,126,158,7,437,0,13,0,0
PL_408130701,Krzeszyce,3716,1385,115,0,345,22,88,112,192,10,487,0,14,0,0
PL_408130702,Lubniewice,2566,1068,132,0,143,11,65,70,173,1,451,0,22,0,0
PL_408130703,Słońsk,4134,1506,153,0,350,15,117,158,135,5,560,0,13,0,0
PL_408130704,Sulęcin,12637,5373,384,0,986,55,380,381,785,7,2337,0,58,0,0
PL_408130705,Torzym,5535,1881,155,0,321,14,173,168,142,11,875,0,22,0,0
PL_408140801,Lubrza,2743,1007,98,0,187,28,128,105,74,0,369,0,18,0,0
PL_408140802,Łagów,4282,1572,147,0,301,17,142,126,121,6,688,0,24,0,0
PL_408140803,Skąpe,4198,1569,112,0,352,24,152,152,182,7,556,0,32,0,0
PL_408140804,Szczaniec,3061,1184,115,0,267,37,114,134,190,8,299,0,20,0,0
PL_408140805,Świebodzin,23632,10725,476,0,2365,332,725,1122,856,44,4604,0,201,0,0
PL_408140806,Zbąszynek,6644,3069,227,0,521,64,326,298,306,14,1261,0,52,0,0
PL_408140901,Babimost,4974,2206,186,0,379,40,244,235,258,11,808,0,45,0,0
PL_408140902,Bojadła,2732,921,94,0,184,14,65,70,86,5,389,0,14,0,0
PL_408140903,Czerwieńsk,7593,3154,222,0,606,37,317,378,212,19,1311,0,52,0,0
PL_408140904,Kargowa,4645,1964,159,0,244,19,85,146,668,9,603,0,31,0,0
PL_408140905,Nowogród Bobrzański,8254,3223,322,0,557,49,284,511,259,22,1194,0,25,0,0
PL_408140906,Sulechów,21033,9236,556,0,1852,121,864,1089,486,50,4049,0,169,0,0
PL_408140907,Świdnica,4813,2282,131,0,327,25,149,327,223,5,1056,0,39,0,0
PL_408140908,Trzebiechów,2569,848,115,0,143,13,68,77,96,8,313,0,15,0,0
PL_408140909,Zabór,2948,1263,81,0,238,13,121,196,89,10,500,0,15,0,0
PL_408140910,Zielona Góra,14141,7201,348,0,1433,121,498,848,477,45,3287,0,144,0,0
PL_408141001,Gozdnica,2765,830,53,0,181,17,51,114,50,4,347,0,13,0,0
PL_408141002,Żagań,21268,9565,448,0,1788,97,1316,1213,367,45,4155,0,136,0,0
PL_408141003,Brzeźnica,2971,1082,91,0,257,18,166,99,197,5,241,0,8,0,0
PL_408141004,Iłowa,5759,2070,161,0,406,16,190,221,132,12,904,0,28,0,0
PL_408141005,Małomice,4404,1512,109,0,340,10,107,172,143,14,584,0,33,0,0
PL_408141006,Niegosławice,3647,1198,125,0,328,16,93,104,265,18,232,0,17,0,0
PL_408141007,Szprotawa,17342,6390,469,0,1439,51,587,609,795,39,2329,0,72,0,0
PL_408141008,Wymiarki,1975,617,60,0,129,12,73,71,56,3,198,0,15,0,0
