gisco_id,name,registered,turnout,invalid,blank,KE,Razem,POLEXIT,JN,PiS,RPE,Wiosna,Konf,K’15,PO
PL_1002301600104,Margonin,4980,2183,49,0,926,40,0,0,769,0,198,88,113,0
PL_1002301600105,Szamocin,5854,2040,25,0,744,24,0,0,910,0,176,72,89,0
PL_1002301600201,Czarnków,8584,3967,39,0,2068,70,0,0,1207,0,277,161,145,0
PL_1002301600202,Czarnków,8862,3187,57,0,1189,66,0,0,1346,0,207,148,174,0
PL_1002301600203,Drawsko,4657,1768,33,0,502,31,0,0,928,0,127,84,63,0
PL_1002301600204,Krzyż Wielkopolski,6944,2470,40,0,1072,40,0,0,958,0,172,110,76,0
PL_1002301600205,Lubasz,5878,2319,26,0,1006,26,0,0,889,0,128,139,105,0
PL_1002301600206,Połajewo,4829,1769,41,0,546,32,0,0,887,0,112,84,67,0
PL_1002301600207,Trzcianka,18614,7448,67,0,3579,117,0,0,2451,0,544,369,321,0
PL_1002301600208,Wieleń,9698,3396,52,0,1248,56,0,0,1517,0,240,129,154,0
PL_1002301580301,Gniezno,53404,24344,205,0,11174,432,0,0,8454,0,1868,1151,1047,0
PL_1002301580302,Czerniejewo,6269,2506,42,0,812,42,0,0,1177,0,170,122,141,0
PL_1002301580303,Gniezno,9090,3812,37,0,1538,58,0,0,1519,0,252,208,195,0
PL_1002301580304,Kiszkowo,4216,1594,21,0,530,43,0,0,775,0,97,52,76,0
PL_1002301580305,Kłecko,5857,2305,32,0,685,42,0,0,1215,0,124,106,101,0
PL_1002301580306,Łubowo,4955,2099,25,0,810,43,0,0,878,0,157,71,115,0
PL_1002301580307,Mieleszyn,3077,1062,6,0,285,16,0,0,597,0,58,49,51,0
PL_1002301580308,Niechanowo,4581,1755,23,0,499,41,0,0,905,0,112,93,82,0
PL_1002301580309,Trzemeszno,10979,3784,59,0,1254,65,0,0,1754,0,281,193,178,0
PL_1002301580310,Witkowo,10668,4410,40,0,1529,82,0,0,2057,0,339,175,188,0
PL_1002301590401,Borek Wielkopolski,5910,1872,31,0,557,22,0,0,990,0,81,88,103,0
PL_1002301590402,Gostyń,22075,9157,123,0,3328,172,0,0,3880,0,556,532,566,0
PL_1002301590403,Krobia,10206,3552,40,0,973,52,0,0,2011,0,151,153,172,0
PL_1002301590404,Pępowo,4740,1784,22,0,439,28,0,0,1092,0,56,80,67,0
PL_1002301590405,Piaski,6860,2487,26,0,814,32,0,0,1249,0,105,135,126,0
PL_1002301590406,Pogorzela,3958,1222,17,0,378,33,0,0,641,0,54,40,59,0
PL_1002301590407,Poniec,6116,1858,60,0,483,35,0,0,972,0,108,106,94,0
PL_1002301590501,Granowo,3914,1493,27,0,434,29,0,0,777,0,71,72,83,0
PL_1002301590502,Grodzisk Wielkopolski,15265,6277,68,0,2588,119,0,0,2473,0,459,268,302,0
PL_1002301590503,Kamieniec,5159,1853,45,0,581,35,0,0,923,0,83,69,117,0
PL_1002301590504,Rakoniewice,10066,3547,52,0,1285,73,0,0,1609,0,180,164,184,0
PL_1002301590505,Wielichowo,5418,1922,42,0,598,27,0,0,1005,0,82,77,91,0
PL_1002301570601,Jaraczewo,6356,2447,38,0,592,23,0,0,1520,0,104,83,87,0
PL_1002301570602,Jarocin,35759,14350,134,0,5416,222,0,0,6359,0,1000,585,634,0
PL_1002301570603,Kotlin,5607,2033,37,0,531,23,0,0,1169,0,108,86,79,0
PL_1002301570604,Żerków,8240,3085,41,0,756,48,0,0,1889,0,111,99,140,0
PL_1002301570701,Blizanów,7976,3134,22,0,1006,45,0,0,1628,0,149,130,154,0
PL_1002301570703,Ceków-Kolonia,3818,1351,21,0,407,20,0,0,750,0,54,47,52,0
PL_1002301570704,Godziesze Wielkie,7580,3044,27,0,778,32,0,0,1729,0,161,163,154,0
PL_1002301570705,Koźminek,6057,2078,19,0,476,20,0,0,1345,0,64,78,76,0
PL_1002301570706,Lisków,4302,1537,28,0,424,16,0,0,910,0,46,48,65,0
PL_1002301570707,Mycielin,3956,1451,35,0,280,19,0,0,935,0,68,53,61,0
PL_1002301570708,Opatówek,8624,3819,28,0,1120,50,0,0,2047,0,190,184,200,0
PL_1002301570709,Stawiszyn,5764,2164,33,0,610,9,0,0,1236,0,92,84,100,0
PL_1002301570710,Szczytniki,6259,2506,16,0,467,20,0,0,1785,0,56,79,83,0
PL_1002301570711,Żelazków,7592,3156,42,0,737,43,0,0,1880,0,163,133,157,0
PL_1002301570801,Baranów,6291,2786,27,0,872,33,0,0,1464,0,137,131,122,0
PL_1002301570802,Bralin,4738,2164,9,0,742,22,0,0,1117,0,115,79,80,0
PL_1002301570803,Kępno,19202,8945,82,0,3577,75,0,0,4077,0,493,377,264,0
PL_1002301570804,Łęka Opatowska,4151,1785,30,0,534,26,0,0,968,0,62,104,61,0
PL_1002301570805,Perzów,3029,1117,13,0,385,11,0,0,567,0,51,62,28,0
PL_1002301570806,Rychtal,3095,1151,17,0,375,6,0,0,629,0,42,51,31,0
PL_1002301570807,Trzcinica,3917,1608,12,0,453,18,0,0,964,0,40,64,57,0
PL_1002301580901,Koło,17461,7684,77,0,2918,114,0,0,3524,0,449,352,247,0
PL_1002301580902,Babiak,6402,2388,23,0,461,20,0,0,1632,0,71,104,77,0
PL_1002301580903,Chodów,2616,926,15,0,162,16,0,0,620,0,35,42,36,0
PL_1002301580904,Dąbie,5204,2068,37,0,376,25,0,0,1455,0,52,63,60,0
PL_1002301580905,Grzegorzew,4563,1838,22,0,362,21,0,0,1215,0,71,75,71,0
PL_1002301580906,Kłodawa,10378,3807,31,0,1022,54,0,0,2225,0,156,186,133,0
PL_1002301580907,Koło,6138,2481,21,0,591,22,0,0,1522,0,114,113,98,0
PL_1002301580908,Kościelec,5353,2205,27,0,423,22,0,0,1440,0,120,102,71,0
PL_1002301580909,Olszówka,3657,1306,18,0,177,16,0,0,956,0,36,56,47,0
PL_1002301580910,Osiek Mały,4820,1847,11,0,336,22,0,0,1236,0,84,77,81,0
PL_1002301580911,Przedecz,3356,1133,21,0,259,13,0,0,723,0,44,52,21,0
PL_1002301581001,Golina,9664,3836,34,0,981,43,0,0,2219,0,249,163,147,0
PL_1002301581002,Grodziec,4133,1444,11,0,295,24,0,0,973,0,52,47,42,0
PL_1002301581003,Kazimierz Biskupi,9092,3720,35,0,1017,57,0,0,2041,0,238,156,176,0
PL_1002301581004,Kleczew,8009,3099,42,0,618,37,0,0,2062,0,113,122,105,0
PL_1002301581005,Kramsk,8953,3339,31,0,674,37,0,0,2122,0,156,149,170,0
PL_1002301581006,Krzymów,6266,2382,20,0,447,21,0,0,1561,0,150,104,79,0
PL_1002301581007,Rychwał,6604,2675,42,0,515,34,0,0,1750,0,109,107,118,0
PL_1002301581008,Rzgów,5758,2260,27,0,514,31,0,0,1361,0,138,99,90,0
PL_1002301581009,Skulsk,4951,1602,20,0,287,28,0,0,1037,0,88,74,68,0
PL_1002301581010,Sompolno,8363,3148,32,0,583,37,0,0,2051,0,145,158,141,0
PL_1002301581011,Stare Miasto,9444,4299,40,0,1350,52,0,0,2244,0,286,177,150,0
PL_1002301581012,Ślesin,11435,4396,43,0,1107,56,0,0,2669,0,210,174,137,0
PL_1002301581013,Wierzbinek,5719,2007,22,0,257,26,0,0,1531,0,48,47,76,0
PL_1002301581014,Wilczyn,4885,1820,41,0,358,27,0,0,1218,0,69,44,63,0
PL_1002301591101,Kościan,19039,8817,76,0,4428,143,0,0,2842,0,658,334,336,0
PL_1002301591102,Czempiń,9036,3491,50,0,1444,64,0,0,1367,0,234,181,151,0
PL_1002301591103,Kościan,12552,4700,86,0,1808,83,0,0,2009,0,288,230,196,0
PL_1002301591104,Krzywiń,7843,2761,48,0,727,51,0,0,1599,0,89,111,136,0
PL_1002301591105,Śmigiel,13711,4817,66,0,1600,92,0,0,2362,0,290,192,215,0
PL_1002301571201,Sulmierzyce,2224,834,12,0,256,10,0,0,452,0,38,33,33,0
PL_1002301571202,Kobylin,6350,2277,56,0,640,41,0,0,1289,0,95,80,76,0
PL_1002301571203,Koźmin Wielkopolski,10586,3936,49,0,1316,79,0,0,2000,0,163,153,176,0
PL_1002301571204,Krotoszyn,31344,13247,132,0,5137,201,0,0,5981,0,734,607,455,0
PL_1002301571205,Rozdrażew,4039,1513,27,0,324,18,0,0,996,0,34,62,52,0
PL_1002301571206,Zduny,5795,2204,28,0,727,112,0,0,1044,0,111,102,80,0
PL_1002301591301,Krzemieniewo,6646,2334,51,0,728,28,0,0,1200,0,111,118,98,0
PL_1002301591302,Lipno,6238,2382,30,0,918,24,0,0,963,0,222,139,86,0
PL_1002301591303,Osieczna,7263,2735,34,0,925,45,0,0,1278,0,179,160,114,0
PL_1002301591304,Rydzyna,7296,2917,44,0,1111,30,0,0,1243,0,222,130,137,0
PL_1002301591305,Święciechowa,6144,2283,17,0,822,34,0,0,929,0,200,127,154,0
PL_1002301591306,Wijewo,2937,1089,11,0,351,13,0,0,543,0,59,63,49,0
PL_1002301591307,Włoszakowice,7355,2825,42,0,975,50,0,0,1270,0,210,121,157,0
PL_1002301591401,Chrzypsko Wielkie,2675,917,18,0,390,14,0,0,398,0,43,24,30,0
PL_1002301591402,Kwilcz,4996,1939,37,0,849,26,0,0,795,0,113,61,58,0
PL_1002301591403,Międzychód,14407,5903,58,0,2912,112,0,0,1954,0,418,227,222,0
PL_1002301591404,Sieraków,6950,2668,39,0,1323,37,0,0,915,0,149,104,100,0
PL_1002301591501,Kuślin,4258,1494,22,0,508,22,0,0,739,0,63,78,62,0
PL_1002301591502,Lwówek,7083,2592,35,0,1098,40,0,0,1080,0,104,86,149,0
PL_1002301591503,Miedzichowo,2959,1168,16,0,483,12,0,0,481,0,66,54,56,0
PL_1002301591504,Nowy Tomyśl,20505,9042,53,0,4656,147,0,0,2798,0,605,387,396,0
PL_1002301591505,Opalenica,12565,5302,57,0,2382,52,0,0,2097,0,302,211,201,0
PL_1002301591506,Zbąszyń,10688,4696,51,0,2625,33,0,0,1487,0,149,209,142,0
PL_1002301611601,Oborniki,25808,11222,108,0,5435,165,0,0,3645,0,871,578,420,0
PL_1002301611602,Rogoźno,13722,5299,69,0,2367,82,0,0,1949,0,398,221,213,0
PL_1002301611603,Ryczywół,5594,1980,52,0,721,46,0,0,879,0,106,90,86,0
PL_1002301571701,Ostrów Wielkopolski,57035,27268,214,0,13172,333,0,0,9009,0,2198,1295,1047,0
PL_1002301571702,Nowe Skalmierzyce,12261,4769,39,0,1588,52,0,0,2448,0,238,209,195,0
PL_1002301571703,Odolanów,11579,5025,54,0,1095,66,0,0,3142,0,222,254,192,0
PL_1002301571704,Ostrów Wielkopolski,14966,6169,66,0,1820,83,0,0,3283,0,366,305,246,0
PL_1002301571705,Przygodzice,9540,4252,47,0,1414,57,0,0,2166,0,217,180,171,0
PL_1002301571706,Raszków,9240,3755,27,0,963,55,0,0,2147,0,204,176,183,0
PL_1002301571707,Sieroszewice,7596,2787,27,0,700,24,0,0,1723,0,104,143,66,0
PL_1002301571708,Sośnie,5241,1829,22,0,443,16,0,0,1131,0,78,78,61,0
PL_1002301571801,Czajków,2049,835,9,0,253,6,0,0,485,0,11,37,34,0
PL_1002301571802,Doruchów,4188,1666,23,0,483,25,0,0,983,0,47,48,57,0
PL_1002301571803,Grabów nad Prosną,6260,2628,38,0,975,26,0,0,1267,0,90,135,97,0
PL_1002301571804,Kobyla Góra,4769,2023,32,0,822,29,0,0,897,0,88,89,66,0
PL_1002301571805,Kraszewice,2855,1100,27,0,382,6,0,0,572,0,36,46,31,0
PL_1002301571806,Mikstat,4840,1857,26,0,452,14,0,0,1146,0,61,94,64,0
PL_1002301571807,Ostrzeszów,18932,8165,89,0,3938,69,0,0,3035,0,425,375,234,0
PL_1002301601901,Piła,56024,27312,176,0,13520,356,0,0,8052,0,2383,1228,1595,0
PL_1002301601902,Białośliwie,3737,1537,14,0,529,27,0,0,746,0,71,65,85,0
PL_1002301601903,Kaczory,6161,2582,28,0,861,41,0,0,1131,0,181,133,207,0
PL_1002301601904,Łobżenica,7411,2679,49,0,576,37,0,0,1676,0,127,105,109,0
PL_1002301601905,Miasteczko Krajeńskie,2538,951,14,0,354,14,0,0,375,0,89,47,58,0
PL_1002301601906,Szydłowo,6935,2694,23,0,1230,27,0,0,867,0,231,121,195,0
PL_1002301601907,Ujście,6295,2592,50,0,1009,46,0,0,996,0,201,128,162,0
PL_1002301601908,Wyrzysk,10925,3881,62,0,1313,65,0,0,1849,0,244,169,179,0
PL_1002301601909,Wysoka,5126,1746,25,0,572,22,0,0,874,0,74,81,98,0
PL_1002301572001,Chocz,3836,1404,21,0,424,20,0,0,784,0,55,56,44,0
PL_1002301572002,Czermin,3794,1575,16,0,466,11,0,0,963,0,29,48,42,0
PL_1002301572003,Dobrzyca,6396,2416,48,0,782,47,0,0,1253,0,101,86,98,0
PL_1002301572004,Gizałki,3633,1357,19,0,285,11,0,0,881,0,48,43,70,0
PL_1002301572005,Gołuchów,8453,3609,47,0,1201,37,0,0,1819,0,207,128,170,0
PL_1002301572006,Pleszew,23372,9680,88,0,3934,137,0,0,4121,0,594,434,370,0
PL_1002301612101,Luboń,23586,12762,100,0,6317,241,0,0,3420,0,1447,622,615,0
PL_1002301612102,Puszczykowo,8003,4870,29,0,2774,59,0,0,1232,0,409,193,172,0
PL_1002301612103,Buk,9680,4275,52,0,1813,65,0,0,1670,0,300,194,180,0
PL_1002301612104,Czerwonak,21019,11108,74,0,5744,196,0,0,2952,0,1073,519,538,0
PL_1002301612105,Dopiewo,19313,11233,68,0,6374,171,0,0,2436,0,1179,519,482,0
PL_1002301612106,Kleszczewo,6107,3339,30,0,1605,65,0,0,987,0,308,177,167,0
PL_1002301612107,Komorniki,20676,11653,65,0,6630,193,0,0,2389,0,1299,597,479,0
PL_1002301612108,Kostrzyn,14197,5989,70,0,2438,98,0,0,2257,0,499,329,298,0
PL_1002301612109,Kórnik,20795,10840,81,0,5534,196,0,0,2834,0,1079,608,508,0
PL_1002301612110,Mosina,24726,12249,100,0,5633,209,0,0,3909,0,1221,590,587,0
PL_1002301612111,Murowana Goślina,13042,6183,45,0,3008,109,0,0,1785,0,646,260,327,0
PL_1002301612112,Pobiedziska,15300,7347,65,0,3482,126,0,0,2204,0,706,402,362,0
PL_1002301612113,Rokietnica,13043,7180,45,0,4067,107,0,0,1544,0,724,357,336,0
PL_1002301612114,Stęszew,11864,5169,68,0,2387,90,0,0,1815,0,407,237,165,0
PL_1002301612115,Suchy Las,12843,8163,44,0,4745,113,0,0,1778,0,771,372,340,0
PL_1002301612116,Swarzędz,37334,19894,110,0,10311,327,0,0,5270,0,2000,986,889,0
PL_1002301612117,Tarnowo Podgórne,20236,12091,73,0,6976,140,0,0,2853,0,1111,459,479,0
PL_1002301592201,Bojanowo,6800,2278,33,0,861,45,0,0,1012,0,173,92,62,0
PL_1002301592202,Jutrosin,5523,1767,20,0,539,28,0,0,968,0,77,73,62,0
PL_1002301592203,Miejska Górka,7321,2684,50,0,790,29,0,0,1442,0,133,115,125,0
PL_1002301592204,Pakosław,3692,1308,13,0,364,12,0,0,767,0,41,56,55,0
PL_1002301592205,Rawicz,24313,9597,124,0,4074,158,0,0,3557,0,810,485,389,0
PL_1002301582301,Słupca,10949,4981,44,0,2092,104,0,0,2017,0,335,184,205,0
PL_1002301582302,Lądek,4675,1790,16,0,458,34,0,0,1055,0,105,53,69,0
PL_1002301582303,Orchowo,3070,1096,17,0,336,26,0,0,563,0,52,39,63,0
PL_1002301582304,Ostrowite,4248,1390,18,0,350,23,0,0,875,0,36,46,42,0
PL_1002301582305,Powidz,1891,876,5,0,323,18,0,0,390,0,60,53,27,0
PL_1002301582306,Słupca,7636,2718,34,0,626,36,0,0,1700,0,122,96,104,0
PL_1002301582307,Strzałkowo,7968,3248,43,0,948,55,0,0,1692,0,198,148,164,0
PL_1002301582308,Zagórów,7183,2384,37,0,610,44,0,0,1372,0,128,104,89,0
PL_1002301612401,Obrzycko,1876,715,12,0,305,10,0,0,266,0,72,14,36,0
PL_1002301612402,Duszniki,7040,2787,51,0,981,40,0,0,1308,0,163,147,97,0
PL_1002301612403,Kaźmierz,6467,2788,27,0,1307,50,0,0,905,0,249,135,115,0
PL_1002301612404,Obrzycko,3479,1155,17,0,428,13,0,0,512,0,90,43,52,0
PL_1002301612405,Ostroróg,3865,1438,14,0,663,21,0,0,556,0,108,41,35,0
PL_1002301612406,Pniewy,9650,4040,56,0,1925,40,0,0,1535,0,154,180,150,0
PL_1002301612407,Szamotuły,23198,10256,104,0,5225,130,0,0,3307,0,715,449,326,0
PL_1002301612408,Wronki,16121,6626,80,0,3407,94,0,0,2005,0,521,266,253,0
PL_1002301612501,Dominowo,2376,929,16,0,227,27,0,0,463,0,41,105,50,0
PL_1002301612502,Krzykosy,5435,2012,29,0,558,31,0,0,975,0,115,213,91,0
PL_1002301612503,Nowe Miasto nad Wartą,7113,2663,26,0,803,45,0,0,1284,0,200,175,130,0
PL_1002301612504,Środa Wielkopolska,24843,10810,108,0,3974,178,0,0,3631,0,758,1777,384,0
PL_1002301612505,Zaniemyśl,5335,2304,23,0,944,43,0,0,798,0,169,229,98,0
PL_1002301612601,Brodnica,3804,1304,22,0,522,34,0,0,480,0,132,48,66,0
PL_1002301612602,Dolsk,4575,1478,20,0,457,18,0,0,756,0,99,68,60,0
PL_1002301612603,Książ Wielkopolski,6565,2233,26,0,707,28,0,0,1113,0,118,114,127,0
PL_1002301612604,Śrem,32170,14021,152,0,5985,273,0,0,5020,0,1198,659,734,0
PL_1002301582701,Turek,21883,9964,80,0,3711,128,0,0,4585,0,615,409,436,0
PL_1002301582702,Brudzew,4783,1919,20,0,313,20,0,0,1365,0,52,81,68,0
PL_1002301582704,Kawęczyn,4265,1634,30,0,270,14,0,0,1176,0,47,34,63,0
PL_1002301582705,Malanów,5231,1652,19,0,310,16,0,0,1088,0,59,89,71,0
PL_1002301582706,Przykona,3588,1435,20,0,209,17,0,0,1046,0,40,43,60,0
PL_1002301582707,Tuliszków,8327,3071,26,0,592,35,0,0,2102,0,114,95,107,0
PL_1002301582708,Turek,7533,2977,21,0,719,25,0,0,1790,0,159,104,159,0
PL_1002301582709,Władysławów,6357,2836,26,0,461,29,0,0,2038,0,76,85,121,0
PL_1002301602801,Wągrowiec,19804,8682,68,0,4080,148,0,0,2881,0,759,399,347,0
PL_1002301602802,Damasławek,4235,1550,32,0,452,24,0,0,819,0,86,56,81,0
PL_1002301602803,Gołańcz,6319,2210,38,0,795,38,0,0,990,0,132,92,125,0
PL_1002301602804,Mieścisko,4683,1645,18,0,557,23,0,0,756,0,125,82,84,0
PL_1002301602805,Skoki,7343,2695,32,0,1265,60,0,0,968,0,192,92,86,0
PL_1002301602806,Wapno,2359,766,18,0,261,10,0,0,337,0,57,43,40,0
PL_1002301602807,Wągrowiec,9240,3180,46,0,1146,35,0,0,1445,0,193,153,162,0
PL_1002301592901,Przemęt,11071,3786,67,0,1199,74,0,0,1920,0,187,144,195,0
PL_1002301592902,Siedlec,9645,3513,72,0,1313,50,0,0,1526,0,187,172,193,0
PL_1002301592903,Wolsztyn,23531,10403,100,0,4950,157,0,0,3573,0,579,510,534,0
PL_1002301583001,Kołaczkowo,4676,1705,17,0,429,25,0,0,946,0,59,65,164,0
PL_1002301583002,Miłosław,8087,3265,43,0,1041,46,0,0,1574,0,213,142,206,0
PL_1002301583003,Nekla,5808,2402,27,0,898,37,0,0,999,0,219,83,139,0
PL_1002301583004,Pyzdry,5585,2077,39,0,520,30,0,0,1177,0,98,73,140,0
PL_1002301583005,Września,35734,16122,109,0,6551,254,0,0,6399,0,1130,684,995,0
PL_1002301603101,Złotów,14419,6302,63,0,3005,109,0,0,1983,0,568,314,260,0
PL_1002301603102,Jastrowie,8819,3037,51,0,1238,49,0,0,1228,0,197,127,147,0
PL_1002301603103,Krajenka,5878,2186,28,0,835,42,0,0,882,0,183,101,115,0
PL_1002301603104,Lipka,4319,1413,25,0,492,27,0,0,667,0,85,47,70,0
PL_1002301603105,Okonek,6832,2251,40,0,830,45,0,0,971,0,183,88,94,0
PL_1002301603106,Tarnówka,2394,837,19,0,331,13,0,0,339,0,51,46,38,0
PL_1002301603107,Zakrzewo,3959,1440,23,0,461,17,0,0,668,0,94,91,86,0
PL_1002301603108,Złotów,7373,2412,32,0,909,47,0,0,1050,0,169,99,106,0
PL_1002301576101,Kalisz,77735,38234,231,0,17477,535,0,0,13500,0,3260,1716,1515,0
PL_1002301586201,Konin,59218,28423,187,0,11472,366,0,0,11940,0,2168,1260,1026,0
PL_1002301596301,Leszno,48612,22799,159,0,11695,353,0,0,6663,0,1981,1116,828,0
PL_1002301626401,Poznań,400937,230796,1244,0,124414,4533,0,0,55945,0,25129,10447,9049,0
PL_1002321630101,Białogard,18357,7428,66,0,3665,86,0,0,2615,0,586,249,161,0
PL_1002321630102,Białogard,5947,1542,9,0,595,15,0,0,718,0,119,49,37,0
PL_1002321630103,Karlino,6956,2177,41,0,899,24,0,0,936,0,151,81,45,0
PL_1002321630104,Tychowo,5712,1733,24,0,690,24,0,0,720,0,165,61,49,0
PL_1002321640201,Bierzwnik,3828,1305,20,0,490,17,0,0,592,0,71,32,83,0
PL_1002321640202,Choszczno,16977,6264,33,0,3044,72,0,0,2361,0,412,185,157,0
PL_1002321640203,Drawno,4170,1309,17,0,568,12,0,0,535,0,88,53,36,0
PL_1002321640204,Krzęcin,2912,833,11,0,339,9,0,0,362,0,48,21,43,0
PL_1002321640205,Pełczyce,6111,1635,17,0,571,30,0,0,850,0,71,66,30,0
PL_1002321640206,Recz,4304,1199,11,0,446,16,0,0,588,0,41,52,45,0
PL_1002321640301,Czaplinek,9353,3178,42,0,1399,42,0,0,1236,0,258,113,88,0
PL_1002321640302,Drawsko Pomorskie,13938,5057,59,0,2398,87,0,0,1798,0,394,163,158,0
PL_1002321640303,Kalisz Pomorski,6040,2032,25,0,775,25,0,0,822,0,141,123,121,0
PL_1002321640305,Wierzchowo,3805,1261,18,0,497,15,0,0,524,0,99,53,55,0
PL_1002321640306,Złocieniec,13018,5004,46,0,2095,76,0,0,2164,0,312,186,125,0
PL_1002321660402,Goleniów,28321,12259,106,0,5948,134,0,0,4309,0,917,495,349,0
PL_1002321660403,Maszewo,6746,2017,19,0,751,20,0,0,998,0,91,81,57,0
PL_1002321660404,Nowogard,19588,7417,89,0,3438,84,0,0,2951,0,473,207,175,0
PL_1002321660405,Osina,2341,797,10,0,273,7,0,0,416,0,42,29,20,0
PL_1002321660406,Przybiernów,3942,1342,18,0,477,23,0,0,702,0,50,43,29,0
PL_1002321660407,Stepnica,3796,1179,22,0,515,14,0,0,449,0,92,40,46,0
PL_1002321660501,Brojce,2934,838,9,0,322,5,0,0,418,0,38,27,19,0
PL_1002321660502,Gryfice,18655,7000,75,0,3569,59,0,0,2512,0,450,190,145,0
PL_1002321660503,Karnice,3228,1117,11,0,462,9,0,0,511,0,56,37,31,0
PL_1002321660504,Płoty,7316,2252,27,0,894,21,0,0,1054,0,112,76,68,0
PL_1002321660507,Rewal,4090,2977,6,0,1554,20,0,0,1091,0,166,98,42,0
PL_1002321660508,Trzebiatów,13154,5349,44,0,2634,62,0,0,2017,0,339,154,99,0
PL_1002321660601,Banie,5019,1512,23,0,538,12,0,0,754,0,103,47,35,0
PL_1002321660602,Cedynia,3467,1006,22,0,454,12,0,0,402,0,59,31,26,0
PL_1002321660603,Chojna,10782,3765,45,0,1509,32,0,0,1721,0,230,147,81,0
PL_1002321660604,Gryfino,24436,11029,97,0,4768,101,0,0,4404,0,873,572,214,0
PL_1002321660605,Mieszkowice,5527,1921,18,0,758,35,0,0,866,0,102,68,74,0
PL_1002321660606,Moryń,3425,1185,12,0,467,2,0,0,573,0,65,30,36,0
PL_1002321660607,Stare Czarnowo,3075,1180,18,0,374,5,0,0,634,0,56,66,27,0
PL_1002321660608,Trzcińsko-Zdrój,4356,1346,9,0,502,15,0,0,659,0,70,59,32,0
PL_1002321660609,Widuchowa,4283,1319,23,0,508,13,0,0,626,0,79,37,33,0
PL_1002321660701,Dziwnów,4214,2485,14,0,1354,17,0,0,775,0,199,76,50,0
PL_1002321660702,Golczewo,4747,1590,13,0,671,13,0,0,709,0,82,61,41,0
PL_1002321660703,Kamień Pomorski,11709,4669,34,0,2396,42,0,0,1663,0,299,154,81,0
PL_1002321660704,Międzyzdroje,5784,2763,14,0,1438,40,0,0,956,0,172,81,62,0
PL_1002321660705,Świerzno,3332,940,13,0,410,16,0,0,379,0,66,30,26,0
PL_1002321660706,Wolin,9722,3670,32,0,1679,38,0,0,1494,0,219,131,77,0
PL_1002321630801,Kołobrzeg,38601,19535,102,0,9975,149,0,0,6816,0,1594,540,355,0
PL_1002321630802,Dygowo,4355,1428,33,0,507,15,0,0,646,0,130,53,44,0
PL_1002321630803,Gościno,4105,1373,29,0,530,20,0,0,617,0,98,50,29,0
PL_1002321630804,Kołobrzeg,9487,4509,32,0,2124,34,0,0,1690,0,396,138,94,0
PL_1002321630805,Rymań,3220,1085,17,0,437,8,0,0,489,0,75,32,27,0
PL_1002321630806,Siemyśl,2917,1001,10,0,403,13,0,0,441,0,87,26,21,0
PL_1002321630807,Ustronie Morskie,4322,2602,23,0,1219,19,0,0,1088,0,164,55,34,0
PL_1002321630901,Będzino,6764,2330,22,0,922,20,0,0,981,0,207,105,73,0
PL_1002321630902,Biesiekierz,5336,2208,23,0,1076,29,0,0,650,0,224,90,113,0
PL_1002321630903,Bobolice,7318,2366,40,0,856,35,0,0,1069,0,197,97,72,0
PL_1002321630904,Manowo,5231,2264,28,0,1054,28,0,0,700,0,279,81,94,0
PL_1002321630905,Mielno,6062,3882,30,0,1886,38,0,0,1458,0,249,107,114,0
PL_1002321630906,Polanów,6810,2155,32,0,808,44,0,0,926,0,184,69,92,0
PL_1002321630907,Sianów,10858,3902,52,0,1596,44,0,0,1484,0,418,157,151,0
PL_1002321630908,Świeszyno,5797,2513,16,0,1211,23,0,0,786,0,275,86,116,0
PL_1002321641001,Barlinek,14929,5722,50,0,2547,63,0,0,2305,0,360,246,151,0
PL_1002321641002,Boleszkowice,2287,792,8,0,332,10,0,0,333,0,50,39,20,0
PL_1002321641003,Dębno,15880,5912,67,0,2662,54,0,0,2406,0,319,248,156,0
PL_1002321641004,Myślibórz,15717,5586,50,0,2485,55,0,0,2414,0,294,171,117,0
PL_1002321641005,Nowogródek Pomorski,2673,750,9,0,301,8,0,0,339,0,42,25,26,0
PL_1002321661101,Dobra (Szczecińska),16756,9685,61,0,5886,90,0,0,2140,0,866,372,270,0
PL_1002321661102,Kołbaskowo,9289,4349,24,0,2407,50,0,0,1122,0,425,189,132,0
PL_1002321661103,Nowe Warpno,1329,583,14,0,289,6,0,0,183,0,54,24,13,0
PL_1002321661104,Police,30729,14023,85,0,6320,179,0,0,5273,0,1128,651,387,0
PL_1002321641201,Bielice,2441,809,6,0,206,13,0,0,479,0,50,36,19,0
PL_1002321641202,Kozielice,2055,681,16,0,185,5,0,0,401,0,29,30,15,0
PL_1002321641203,Lipiany,4709,1733,23,0,691,14,0,0,839,0,83,55,28,0
PL_1002321641204,Przelewice,4046,1273,13,0,464,13,0,0,665,0,52,35,31,0
PL_1002321641205,Pyrzyce,15110,6180,71,0,2329,53,0,0,3029,0,326,226,146,0
PL_1002321641206,Warnice,2721,844,10,0,176,10,0,0,544,0,47,37,20,0
PL_1002321631301,Darłowo,11349,5200,46,0,2710,44,0,0,1684,0,473,135,108,0
PL_1002321631302,Sławno,9692,4043,34,0,1608,47,0,0,1603,0,444,167,140,0
PL_1002321631303,Darłowo,6950,2849,32,0,1208,16,0,0,1131,0,289,96,77,0
PL_1002321631304,Malechowo,5092,1674,15,0,537,16,0,0,844,0,166,43,53,0
