gisco_id,name,registered,turnout,invalid,blank,PiS,PO,Razem,NN,PSL,ZL,K’15,.N,JOW,SPP,RS RP,ZdŚ,Samoobrona,SB!,KNP,MN,OdP
PL_430570707,Mycielin,3983,1463,96,0,496,134,31,40,252,196,147,47,11,10,0,0,3,0,0,0,0
PL_430570708,Opatówek,8610,4419,101,0,1747,570,102,165,349,674,444,210,24,24,0,0,9,0,0,0,0
PL_430570709,Stawiszyn,5801,2466,82,0,926,419,88,77,306,215,214,103,13,21,0,0,2,0,0,0,0
PL_430570710,Szczytniki,6270,2598,78,0,1201,255,49,83,365,279,187,74,13,8,0,0,6,0,0,0,0
PL_430570711,Żelazków,7484,3444,132,0,1398,508,82,117,391,297,343,153,11,10,0,0,2,0,0,0,0
PL_430570801,Baranów,6130,3114,124,0,884,584,62,105,904,129,176,126,8,9,0,0,3,0,0,0,0
PL_430570802,Bralin,4696,2424,83,0,706,530,37,55,593,153,154,98,6,7,0,0,2,0,0,0,0
PL_430570803,Kępno,19682,10404,349,0,2488,2273,189,318,3380,408,421,506,24,39,0,0,9,0,0,0,0
PL_430570804,Łęka Opatowska,4154,1890,63,0,491,391,44,32,639,30,133,55,4,3,0,0,5,0,0,0,0
PL_430570805,Perzów,3071,1384,63,0,355,562,14,42,152,46,95,40,4,9,0,0,2,0,0,0,0
PL_430570806,Rychtal,3156,1341,77,0,363,279,30,47,328,71,92,45,8,0,0,0,1,0,0,0,0
PL_430570807,Trzcinica,3852,2027,85,0,510,890,18,45,281,55,67,62,5,7,0,0,2,0,0,0,0
PL_430580901,Koło,18209,8981,209,0,3449,2007,349,406,307,970,671,613,0,0,0,0,0,0,0,0,0
PL_430580902,Babiak,6465,2593,127,0,1148,239,75,93,447,174,225,65,0,0,0,0,0,0,0,0,0
PL_430580903,Chodów,2721,992,47,0,461,96,34,41,120,58,97,38,0,0,0,0,0,0,0,0,0
PL_430580904,Dąbie,5344,2196,106,0,1171,228,67,51,155,131,205,82,0,0,0,0,0,0,0,0,0
PL_430580905,Grzegorzew,4558,1965,105,0,922,225,66,61,197,140,179,70,0,0,0,0,0,0,0,0,0
PL_430580906,Kłodawa,10603,4570,228,0,2040,717,158,143,260,468,380,176,0,0,0,0,0,0,0,0,0
PL_430580907,Koło,6044,2737,97,0,1346,324,97,115,204,197,218,139,0,0,0,0,0,0,0,0,0
PL_430580908,Kościelec,5367,2255,109,0,1055,275,75,97,247,134,174,89,0,0,0,0,0,0,0,0,0
PL_430580909,Olszówka,3748,1329,54,0,690,109,48,54,189,64,109,12,0,0,0,0,0,0,0,0,0
PL_430580910,Osiek Mały,4729,1934,76,0,1017,164,61,60,177,104,181,94,0,0,0,0,0,0,0,0,0
PL_430580911,Przedecz,3472,1259,74,0,532,146,52,43,156,114,85,57,0,0,0,0,0,0,0,0,0
PL_430581001,Golina,9606,4089,164,0,1619,627,168,133,394,361,375,248,0,0,0,0,0,0,0,0,0
PL_430581002,Grodziec,4151,1488,88,0,554,193,58,51,188,153,129,74,0,0,0,0,0,0,0,0,0
PL_430581003,Kazimierz Biskupi,9095,4124,167,0,1870,618,174,152,150,385,339,269,0,0,0,0,0,0,0,0,0
PL_430581004,Kleczew,8040,3502,244,0,1760,364,114,160,233,261,248,118,0,0,0,0,0,0,0,0,0
PL_430581005,Kramsk,8671,3749,152,0,1831,522,176,113,185,296,327,147,0,0,0,0,0,0,0,0,0
PL_430581006,Krzymów,6045,2690,106,0,1388,394,83,103,96,149,226,145,0,0,0,0,0,0,0,0,0
PL_430581007,Rychwał,6667,2936,148,0,1302,355,110,94,250,290,271,116,0,0,0,0,0,0,0,0,0
PL_430581008,Rzgów,5661,2404,84,0,1033,299,115,104,198,249,221,101,0,0,0,0,0,0,0,0,0
PL_430581009,Skulsk,4943,1705,77,0,785,247,69,50,102,130,185,60,0,0,0,0,0,0,0,0,0
PL_430581010,Sompolno,8389,3365,140,0,1715,428,131,118,188,265,281,99,0,0,0,0,0,0,0,0,0
PL_430581011,Stare Miasto,9053,4456,188,0,1659,688,158,162,254,622,357,368,0,0,0,0,0,0,0,0,0
PL_430581012,Ślesin,11280,4789,173,0,2047,744,176,164,506,372,373,234,0,0,0,0,0,0,0,0,0
PL_430581013,Wierzbinek,5855,2195,133,0,1153,241,72,38,228,112,179,39,0,0,0,0,0,0,0,0,0
PL_430581014,Wilczyn,4905,1932,149,0,906,208,59,55,170,122,196,67,0,0,0,0,0,0,0,0,0
PL_430591101,Kościan,19525,10614,328,0,2524,3144,347,442,651,852,522,1719,38,42,0,0,5,0,0,0,0
PL_430591102,Czempiń,9055,4089,192,0,1048,998,134,155,279,653,276,310,13,27,0,0,4,0,0,0,0
PL_430591103,Kościan,12478,5647,246,0,1438,1498,202,234,548,422,396,590,31,34,0,0,8,0,0,0,0
PL_430591104,Krzywiń,7900,3507,226,0,1262,617,80,123,552,192,284,120,22,23,0,0,6,0,0,0,0
PL_430591105,Śmigiel,13900,5934,318,0,1759,1726,138,197,429,397,429,470,28,33,0,0,10,0,0,0,0
PL_430571201,Sulmierzyce,2208,986,66,0,253,184,26,38,246,48,76,35,7,6,0,0,1,0,0,0,0
PL_430571202,Kobylin,6433,2662,129,0,830,473,69,85,640,150,174,77,12,13,0,0,10,0,0,0,0
PL_430571203,Koźmin Wielkopolski,10744,4607,202,0,1374,1014,161,153,775,253,351,284,16,21,0,0,3,0,0,0,0
PL_430571204,Krotoszyn,31951,15386,492,0,4291,3387,489,746,2716,1119,1129,847,70,87,0,0,13,0,0,0,0
PL_430571205,Rozdrażew,4026,1768,85,0,695,175,46,47,430,75,150,55,2,5,0,0,3,0,0,0,0
PL_430571206,Zduny,5804,2523,123,0,734,542,83,130,358,201,199,121,15,10,0,0,7,0,0,0,0
PL_430591301,Krzemieniewo,6779,2851,118,0,825,533,65,110,570,209,250,141,13,13,0,0,4,0,0,0,0
PL_430591302,Lipno,5693,2707,125,0,761,637,81,115,194,244,266,255,17,9,0,0,3,0,0,0,0
PL_430591303,Osieczna,7109,3087,210,0,887,668,95,141,289,292,249,220,22,8,0,0,6,0,0,0,0
PL_430591304,Rydzyna,6910,3237,176,0,911,791,115,184,233,271,250,254,25,23,0,0,4,0,0,0,0
PL_430591305,Święciechowa,5987,2654,114,0,793,675,87,112,156,233,232,216,19,14,0,0,3,0,0,0,0
PL_430591306,Wijewo,2866,1196,66,0,344,242,48,44,171,74,139,50,4,7,0,0,7,0,0,0,0
PL_430591307,Włoszakowice,7171,3304,146,0,946,731,96,143,577,176,235,197,26,26,0,0,5,0,0,0,0
PL_430591401,Chrzypsko Wielkie,2656,1070,68,0,258,267,17,26,123,199,61,46,0,5,0,0,0,0,0,0,0
PL_430591402,Kwilcz,4938,2044,127,0,449,670,62,42,206,222,152,91,0,23,0,0,0,0,0,0,0
PL_430591403,Międzychód,14624,6670,254,0,1428,1998,339,232,329,1230,382,407,0,71,0,0,0,0,0,0,0
PL_430591404,Sieraków,6970,2986,143,0,648,884,88,80,311,468,204,130,0,30,0,0,0,0,0,0,0
PL_430591501,Kuślin,4276,1764,98,0,572,424,87,46,153,132,124,114,0,14,0,0,0,0,0,0,0
PL_430591502,Lwówek,7136,2870,115,0,764,944,91,86,261,174,221,188,0,26,0,0,0,0,0,0,0
PL_430591503,Miedzichowo,2983,1332,37,0,323,477,43,44,122,92,113,66,0,15,0,0,0,0,0,0,0
PL_430591504,Nowy Tomyśl,20181,10286,311,0,2330,3709,449,383,509,639,692,1105,0,159,0,0,0,0,0,0,0
PL_430591505,Opalenica,12715,6303,280,0,1549,2004,220,203,804,310,479,400,0,54,0,0,0,0,0,0,0
PL_430591506,Zbąszyń,10658,5435,188,0,1099,2723,148,249,164,242,363,225,0,34,0,0,0,0,0,0,0
PL_430611601,Oborniki,26195,12776,352,0,3224,3882,509,567,818,971,1235,1118,0,100,0,0,0,0,0,0,0
PL_430611602,Rogoźno,13705,6177,264,0,1644,1626,256,208,287,946,423,455,0,68,0,0,0,0,0,0,0
PL_430611603,Ryczywół,5657,2266,107,0,586,644,75,58,319,139,203,118,0,17,0,0,0,0,0,0,0
PL_430571701,Ostrów Wielkopolski,58959,31305,762,0,8548,10230,1075,1321,1677,2496,2280,2568,166,160,0,0,22,0,0,0,0
PL_430571702,Nowe Skalmierzyce,12201,5426,234,0,2148,1098,177,207,507,306,423,261,29,30,0,0,6,0,0,0,0
PL_430571703,Odolanów,11478,5551,275,0,2476,881,147,275,483,169,572,210,25,33,0,0,5,0,0,0,0
PL_430571704,Ostrów Wielkopolski,14919,7098,258,0,2656,1326,183,271,1045,359,549,360,39,46,0,0,6,0,0,0,0
PL_430571705,Przygodzice,9499,4733,175,0,1686,969,168,194,645,225,357,271,13,29,0,0,1,0,0,0,0
PL_430571706,Raszków,9220,4208,183,0,1541,724,146,144,643,180,458,141,14,28,0,0,6,0,0,0,0
PL_430571707,Sieroszewice,7694,3082,148,0,1221,461,74,136,386,199,289,107,21,34,0,0,6,0,0,0,0
PL_430571708,Sośnie,5234,2124,109,0,788,328,83,85,347,94,187,77,9,11,0,0,6,0,0,0,0
PL_430571801,Czajków,2070,838,40,0,314,115,25,21,181,44,75,18,1,4,0,0,0,0,0,0,0
PL_430571802,Doruchów,4135,1810,77,0,602,264,38,58,454,98,142,64,4,8,0,0,1,0,0,0,0
PL_430571803,Grabów nad Prosną,6246,2830,134,0,920,419,64,123,491,230,252,138,13,41,0,0,5,0,0,0,0
PL_430571804,Kobyla Góra,4740,2140,86,0,531,423,50,112,554,95,136,104,9,36,0,0,4,0,0,0,0
PL_430571805,Kraszewice,2846,1116,42,0,358,172,29,47,260,47,103,46,4,5,0,0,3,0,0,0,0
PL_430571806,Mikstat,4962,1929,76,0,751,265,56,104,226,230,146,53,4,14,0,0,4,0,0,0,0
PL_430571807,Ostrzeszów,18835,8928,285,0,2419,2124,363,365,1209,767,687,623,31,47,0,0,8,0,0,0,0
PL_430601901,Piła,57789,31211,624,0,8448,9345,1244,1233,529,3344,3663,2555,0,226,0,0,0,0,0,0,0
PL_430601902,Białośliwie,3786,1694,73,0,512,304,59,65,345,97,153,68,0,18,0,0,0,0,0,0,0
PL_430601903,Kaczory,6132,3094,129,0,892,731,115,174,212,178,371,248,0,44,0,0,0,0,0,0,0
PL_430601904,Łobżenica,7528,3134,205,0,1306,476,97,100,407,176,252,98,0,17,0,0,0,0,0,0,0
PL_430601905,Miasteczko Krajeńskie,2547,1047,45,0,308,231,41,43,114,88,130,37,0,10,0,0,0,0,0,0,0
PL_430601906,Szydłowo,6700,2988,116,0,746,744,121,156,143,236,400,286,0,40,0,0,0,0,0,0,0
PL_430601907,Ujście,6413,2831,166,0,700,773,114,131,161,244,346,168,0,28,0,0,0,0,0,0,0
PL_430601908,Wyrzysk,11099,4539,251,0,1477,946,160,207,478,315,407,253,0,45,0,0,0,0,0,0,0
PL_430601909,Wysoka,5307,2119,90,0,696,464,95,72,182,152,222,102,0,44,0,0,0,0,0,0,0
PL_430572001,Chocz,3818,1574,85,0,490,275,55,52,160,253,119,53,18,10,0,0,4,0,0,0,0
PL_430572002,Czermin,3803,1811,90,0,661,223,25,53,470,89,122,39,23,12,0,0,4,0,0,0,0
PL_430572003,Dobrzyca,6480,2801,156,0,755,487,69,89,663,186,225,132,18,17,0,0,4,0,0,0,0
PL_430572004,Gizałki,3666,1392,74,0,525,219,26,39,186,97,137,69,11,4,0,0,5,0,0,0,0
PL_430572005,Gołuchów,8298,3865,156,0,1390,688,122,153,453,242,345,268,31,15,0,0,2,0,0,0,0
PL_430572006,Pleszew,23832,10850,329,0,3217,3235,297,396,786,896,728,867,50,43,0,0,6,0,0,0,0
PL_430612101,Luboń,23287,13979,292,0,3204,4763,624,704,181,1002,1018,1899,292,0,0,0,0,0,0,0,0
PL_430612102,Puszczykowo,8014,5198,71,0,1255,1942,191,178,73,328,247,881,32,0,0,0,0,0,0,0,0
PL_430612103,Buk,9592,4975,203,0,1428,1466,210,210,355,326,350,407,20,0,0,0,0,0,0,0,0
PL_430612104,Czerwonak,20705,11933,254,0,2902,4101,585,531,192,928,823,1537,80,0,0,0,0,0,0,0,0
PL_430612105,Dopiewo,16894,10649,212,0,2243,3619,422,493,446,583,561,1986,84,0,0,0,0,0,0,0,0
PL_430612106,Kleszczewo,5431,3222,70,0,805,992,147,98,162,185,222,528,13,0,0,0,0,0,0,0,0
PL_430612107,Komorniki,18083,11113,234,0,2198,3915,475,463,158,718,774,2093,85,0,0,0,0,0,0,0,0
PL_430612108,Kostrzyn,13705,6372,261,0,1721,1976,251,302,285,377,489,668,42,0,0,0,0,0,0,0,0
PL_430612109,Kórnik,17932,10523,253,0,2526,3225,414,518,367,735,750,1670,65,0,0,0,0,0,0,0,0
PL_430612110,Mosina,23640,13254,352,0,3438,4165,601,583,475,1004,1021,1530,85,0,0,0,0,0,0,0,0
PL_430612111,Murowana Goślina,13173,6775,178,0,1439,2559,317,276,130,486,578,777,35,0,0,0,0,0,0,0,0
PL_430612112,Pobiedziska,14830,7828,243,0,1810,2391,291,334,695,454,571,999,40,0,0,0,0,0,0,0,0
PL_430612113,Rokietnica,11261,6799,135,0,1330,2831,298,285,139,362,375,1009,35,0,0,0,0,0,0,0,0
PL_430612114,Stęszew,11796,5537,252,0,1359,1567,245,264,521,388,434,464,43,0,0,0,0,0,0,0,0
PL_430612115,Suchy Las,11916,8189,138,0,1777,2838,284,394,108,688,407,1526,29,0,0,0,0,0,0,0,0
PL_430612116,Swarzędz,35897,21394,428,0,4993,7927,874,902,463,1321,1498,2873,115,0,0,0,0,0,0,0,0
PL_430612117,Tarnowo Podgórne,18481,11788,258,0,2381,4841,401,522,267,612,629,1819,58,0,0,0,0,0,0,0,0
PL_430592201,Bojanowo,6995,2705,134,0,716,652,103,171,244,252,223,153,25,22,0,0,10,0,0,0,0
PL_430592202,Jutrosin,5513,2228,108,0,595,450,59,83,470,195,138,86,12,12,0,0,20,0,0,0,0
PL_430592203,Miejska Górka,7418,3058,209,0,1080,586,77,142,318,206,217,150,20,12,0,0,41,0,0,0,0
PL_430592204,Pakosław,3649,1573,67,0,470,252,29,50,432,77,123,47,10,6,0,0,10,0,0,0,0
PL_430592205,Rawicz,24439,11057,414,0,2723,3596,380,529,563,1068,781,842,79,67,0,0,15,0,0,0,0
PL_430582301,Słupca,11425,5959,160,0,1760,1209,246,200,657,638,402,687,0,0,0,0,0,0,0,0,0
PL_430582302,Lądek,4691,1984,84,0,723,318,72,60,282,194,159,92,0,0,0,0,0,0,0,0,0
PL_430582303,Orchowo,3112,1299,71,0,453,204,42,50,162,136,124,57,0,0,0,0,0,0,0,0,0
PL_430582304,Ostrowite,4176,1627,67,0,788,222,45,50,197,107,98,53,0,0,0,0,0,0,0,0,0
PL_430582305,Powidz,1862,930,20,0,314,155,36,35,94,127,100,49,0,0,0,0,0,0,0,0,0
PL_430582306,Słupca,7529,3050,130,0,1198,389,100,92,297,431,261,152,0,0,0,0,0,0,0,0,0
PL_430582307,Strzałkowo,8010,3563,131,0,1118,861,136,151,350,290,326,200,0,0,0,0,0,0,0,0,0
PL_430582308,Zagórów,7182,2807,157,0,948,331,128,86,427,327,272,131,0,0,0,0,0,0,0,0,0
PL_430612401,Obrzycko,1914,929,40,0,237,221,19,40,25,67,214,63,0,3,0,0,0,0,0,0,0
PL_430612402,Duszniki,6817,3129,185,0,990,756,112,87,257,289,265,141,0,47,0,0,0,0,0,0,0
PL_430612403,Kaźmierz,6261,2943,117,0,702,1007,116,96,131,251,191,299,0,33,0,0,0,0,0,0,0
PL_430612404,Obrzycko,3475,1360,62,0,320,395,53,42,91,124,204,62,0,7,0,0,0,0,0,0,0
PL_430612405,Ostroróg,3893,1623,95,0,418,500,42,38,94,210,125,88,0,13,0,0,0,0,0,0,0
PL_430612406,Pniewy,9683,4671,248,0,1311,1723,146,173,156,324,314,241,0,35,0,0,0,0,0,0,0
PL_430612407,Szamotuły,23272,11521,338,0,2882,3904,552,416,658,932,818,939,0,82,0,0,0,0,0,0,0
PL_430612408,Wronki,16302,7838,345,0,1718,2549,313,300,424,1113,592,439,0,45,0,0,0,0,0,0,0
PL_430612501,Dominowo,2287,1001,62,0,258,175,22,37,162,166,69,50,0,0,0,0,0,0,0,0,0
PL_430612502,Krzykosy,5363,2317,100,0,777,460,96,102,217,184,197,184,0,0,0,0,0,0,0,0,0
PL_430612503,Nowe Miasto nad Wartą,7139,3024,122,0,978,679,128,102,250,221,332,212,0,0,0,0,0,0,0,0,0
PL_430612504,Środa Wielkopolska,24805,12609,407,0,3426,3013,544,692,576,1174,1203,1574,0,0,0,0,0,0,0,0,0
PL_430612505,Zaniemyśl,5282,2606,105,0,618,633,116,126,212,215,235,346,0,0,0,0,0,0,0,0,0
PL_430612601,Brodnica,3857,1573,85,0,372,415,69,69,126,176,117,144,0,0,0,0,0,0,0,0,0
PL_430612602,Dolsk,4597,1773,66,0,540,378,69,87,157,152,200,124,0,0,0,0,0,0,0,0,0
PL_430612603,Książ Wielkopolski,6620,2627,155,0,931,507,87,94,274,184,235,160,0,0,0,0,0,0,0,0,0
PL_430612604,Śrem,32398,16412,545,0,4657,4548,735,662,737,1415,1456,1657,0,0,0,0,0,0,0,0,0
PL_430582701,Turek,22874,11719,290,0,4390,2327,567,521,526,1424,917,757,0,0,0,0,0,0,0,0,0
PL_430582702,Brudzew,4769,2115,97,0,1149,200,61,63,241,101,167,36,0,0,0,0,0,0,0,0,0
PL_430582703,Dobra,5020,2265,105,0,849,194,66,52,714,98,156,31,0,0,0,0,0,0,0,0,0
PL_430582704,Kawęczyn,4226,1850,90,0,839,139,36,38,497,73,116,22,0,0,0,0,0,0,0,0,0
PL_430582705,Malanów,5139,1931,97,0,764,294,53,107,319,98,152,47,0,0,0,0,0,0,0,0,0
PL_430582706,Przykona,3555,1597,53,0,796,159,68,37,237,80,116,51,0,0,0,0,0,0,0,0,0
PL_430582707,Tuliszków,8430,3477,151,0,1657,444,129,127,338,226,287,118,0,0,0,0,0,0,0,0,0
PL_430582708,Turek,7057,3181,117,0,1377,392,140,117,379,206,302,151,0,0,0,0,0,0,0,0,0
PL_430582709,Władysławów,6447,3151,133,0,1844,251,88,79,200,187,261,108,0,0,0,0,0,0,0,0,0
PL_430602801,Wągrowiec,19890,9674,266,0,2351,2881,396,452,516,1135,776,807,0,94,0,0,0,0,0,0,0
PL_430602802,Damasławek,4356,1851,107,0,477,283,38,47,352,117,364,58,0,8,0,0,0,0,0,0,0
PL_430602803,Gołańcz,6545,2591,169,0,551,572,62,76,549,251,248,89,0,24,0,0,0,0,0,0,0
PL_430602804,Mieścisko,4728,1800,72,0,598,438,67,57,127,148,193,86,0,14,0,0,0,0,0,0,0
PL_430602805,Skoki,7207,3072,120,0,689,1104,114,87,144,221,277,170,0,146,0,0,0,0,0,0,0
PL_430602806,Wapno,2421,852,42,0,227,183,25,27,138,72,112,18,0,8,0,0,0,0,0,0,0
PL_430602807,Wągrowiec,9157,3582,141,0,988,755,142,115,534,300,359,210,0,38,0,0,0,0,0,0,0
PL_430592901,Przemęt,10987,4654,241,0,1263,879,125,209,977,242,434,238,0,46,0,0,0,0,0,0,0
PL_430592902,Siedlec,9621,4410,236,0,985,1045,110,192,710,590,300,202,0,40,0,0,0,0,0,0,0
PL_430592903,Wolsztyn,23705,12152,466,0,2973,3991,405,688,804,913,909,925,0,78,0,0,0,0,0,0,0
PL_430583001,Kołaczkowo,4718,1983,91,0,635,263,63,64,219,365,224,59,0,0,0,0,0,0,0,0,0
PL_430583002,Miłosław,8266,3612,156,0,1085,756,120,165,270,511,365,184,0,0,0,0,0,0,0,0,0
PL_430583003,Nekla,5751,2696,128,0,816,639,125,95,166,260,229,238,0,0,0,0,0,0,0,0,0
PL_430583004,Pyzdry,5712,2359,93,0,756,385,75,67,438,228,206,111,0,0,0,0,0,0,0,0,0
PL_430583005,Września,35604,17460,473,0,5258,4458,644,770,711,1717,1805,1624,0,0,0,0,0,0,0,0,0
PL_430603101,Złotów,14784,7358,238,0,1980,2471,227,322,455,584,477,532,0,72,0,0,0,0,0,0,0
PL_430603102,Jastrowie,9082,3502,175,0,966,988,143,192,194,258,376,183,0,27,0,0,0,0,0,0,0
PL_430603103,Krajenka,5871,2549,114,0,698,681,68,122,233,168,292,145,0,28,0,0,0,0,0,0,0
PL_430603104,Lipka,4382,1730,84,0,357,295,48,45,636,90,94,73,0,8,0,0,0,0,0,0,0
PL_430603105,Okonek,6964,2552,158,0,701,564,99,80,327,269,216,119,0,19,0,0,0,0,0,0,0
PL_430603106,Tarnówka,2455,922,51,0,294,248,33,38,57,83,77,39,0,2,0,0,0,0,0,0,0
PL_430603107,Zakrzewo,3909,1742,43,0,516,373,44,87,369,81,145,67,0,17,0,0,0,0,0,0,0
PL_430603108,Złotów,7207,2674,134,0,738,761,62,80,384,142,224,121,0,28,0,0,0,0,0,0,0
PL_430576101,Kalisz,81081,43770,778,0,13049,12244,1636,1845,1067,5475,3534,3679,265,169,0,0,29,0,0,0,0
PL_430586201,Konin,61626,33057,686,0,11395,7363,1663,1215,612,4983,2682,2458,0,0,0,0,0,0,0,0,0
PL_430596301,Leszno,50345,26767,693,0,6240,8451,850,1430,569,3438,1710,3079,138,155,0,0,14,0,0,0,0
PL_430626401,Poznań,418109,257732,3540,0,61166,91023,12224,12491,2792,22583,14078,36721,1114,0,0,0,0,0,0,0,0
PL_432630101,Białogard,19059,8700,315,0,2784,2257,337,260,340,921,605,881,0,0,0,0,0,0,0,0,0
PL_432630102,Białogard,6169,1790,105,0,550,393,72,44,125,202,170,129,0,0,0,0,0,0,0,0,0
PL_432630103,Karlino,7097,2386,110,0,769,635,66,121,68,259,231,127,0,0,0,0,0,0,0,0,0
PL_432630104,Tychowo,5859,2091,129,0,489,734,99,74,114,164,176,112,0,0,0,0,0,0,0,0,0
PL_432640201,Bierzwnik,3910,1302,62,0,397,352,54,31,123,115,106,62,0,0,0,0,0,0,0,0,0
PL_432640202,Choszczno,17774,7158,228,0,1930,2439,277,282,266,739,593,404,0,0,0,0,0,0,0,0,0
PL_432640203,Drawno,4250,1449,69,0,372,392,56,47,115,138,184,76,0,0,0,0,0,0,0,0,0
PL_432640204,Krzęcin,3030,850,50,0,206,272,24,27,82,73,91,25,0,0,0,0,0,0,0,0,0
PL_432640205,Pełczyce,6233,1932,114,0,559,335,57,113,471,104,124,55,0,0,0,0,0,0,0,0,0
PL_432640206,Recz,4492,1289,61,0,419,287,49,92,66,137,131,47,0,0,0,0,0,0,0,0,0
PL_432640301,Czaplinek,9463,3514,130,0,963,994,165,165,189,421,290,197,0,0,0,0,0,0,0,0,0
PL_432640302,Drawsko Pomorskie,13261,5328,173,0,1441,1521,194,183,417,671,385,343,0,0,0,0,0,0,0,0,0
PL_432640303,Kalisz Pomorski,5767,1887,98,0,484,479,82,63,91,282,174,134,0,0,0,0,0,0,0,0,0
PL_432640304,Ostrowice,2049,706,36,0,202,201,26,19,49,74,70,29,0,0,0,0,0,0,0,0,0
PL_432640305,Wierzchowo,3927,1400,88,0,318,461,40,49,86,173,125,60,0,0,0,0,0,0,0,0,0
PL_432640306,Złocieniec,12318,5359,195,0,1523,1421,187,181,163,537,680,472,0,0,0,0,0,0,0,0,0
PL_432660402,Goleniów,28524,13306,328,0,3353,4195,498,674,565,1072,1407,1214,0,0,0,0,0,0,0,0,0
PL_432660403,Maszewo,6816,2262,102,0,687,651,87,99,136,156,229,115,0,0,0,0,0,0,0,0,0
PL_432660404,Nowogard,19977,8256,356,0,2056,2207,279,301,742,1213,693,409,0,0,0,0,0,0,0,0,0
PL_432660405,Osina,2332,887,49,0,289,197,38,28,90,73,80,43,0,0,0,0,0,0,0,0,0
PL_432660406,Przybiernów,4011,1402,61,0,437,327,41,57,206,93,106,74,0,0,0,0,0,0,0,0,0
PL_432660407,Stepnica,3862,1313,82,0,319,421,45,66,49,128,144,59,0,0,0,0,0,0,0,0,0
PL_432660501,Brojce,2945,852,63,0,259,201,18,38,134,36,70,33,0,0,0,0,0,0,0,0,0
PL_432660502,Gryfice,19248,8056,256,0,2217,2355,241,318,1076,604,526,463,0,0,0,0,0,0,0,0,0
PL_432660503,Karnice,3317,1258,44,0,384,495,41,38,68,69,94,25,0,0,0,0,0,0,0,0,0
PL_432660504,Płoty,7410,2730,123,0,850,885,76,103,208,147,241,97,0,0,0,0,0,0,0,0,0
PL_432660507,Rewal,3225,1739,32,0,413,816,39,93,52,98,107,89,0,0,0,0,0,0,0,0,0
PL_432660508,Trzebiatów,12889,4959,324,0,1255,1552,216,178,345,396,428,265,0,0,0,0,0,0,0,0,0
PL_432660601,Banie,5105,1575,101,0,521,426,49,71,94,109,144,60,0,0,0,0,0,0,0,0,0
PL_432660602,Cedynia,3585,1040,54,0,244,366,33,31,49,83,125,55,0,0,0,0,0,0,0,0,0
PL_432660603,Chojna,11012,4006,139,0,1213,1221,130,177,186,296,450,194,0,0,0,0,0,0,0,0,0
PL_432660604,Gryfino,24939,11904,404,0,4150,3326,430,768,269,934,865,758,0,0,0,0,0,0,0,0,0
PL_432660605,Mieszkowice,5763,2052,104,0,673,597,60,73,111,130,195,109,0,0,0,0,0,0,0,0,0
PL_432660606,Moryń,3472,1194,47,0,419,371,42,35,56,69,100,55,0,0,0,0,0,0,0,0,0
PL_432660607,Stare Czarnowo,3106,1269,85,0,427,321,40,58,47,88,126,77,0,0,0,0,0,0,0,0,0
PL_432660608,Trzcińsko-Zdrój,4523,1420,71,0,453,360,34,63,164,89,134,52,0,0,0,0,0,0,0,0,0
PL_432660609,Widuchowa,4369,1436,94,0,393,416,43,91,56,110,157,76,0,0,0,0,0,0,0,0,0
PL_432660701,Dziwnów,3485,1819,35,0,411,762,50,74,40,152,146,149,0,0,0,0,0,0,0,0,0
PL_432660702,Golczewo,4812,1772,80,0,523,509,80,71,92,139,147,131,0,0,0,0,0,0,0,0,0
PL_432660703,Kamień Pomorski,12022,5083,145,0,1290,1825,187,186,170,455,351,474,0,0,0,0,0,0,0,0,0
PL_432660704,Międzyzdroje,5497,2493,74,0,679,894,84,80,55,183,200,244,0,0,0,0,0,0,0,0,0
PL_432660705,Świerzno,3390,1085,51,0,253,384,26,35,75,91,108,62,0,0,0,0,0,0,0,0,0
PL_432660706,Wolin,9861,3873,154,0,1027,1124,140,175,402,310,324,217,0,0,0,0,0,0,0,0,0
PL_432630801,Kołobrzeg,38597,20650,532,0,6066,6471,555,626,279,2627,1435,2059,0,0,0,0,0,0,0,0,0
PL_432630802,Dygowo,4390,1685,108,0,459,354,54,58,113,158,282,99,0,0,0,0,0,0,0,0,0
PL_432630803,Gościno,4060,1481,68,0,451,376,43,51,86,131,179,96,0,0,0,0,0,0,0,0,0
PL_432630804,Kołobrzeg,8385,3874,127,0,989,1173,143,122,141,349,366,464,0,0,0,0,0,0,0,0,0
PL_432630805,Rymań,3290,1171,66,0,330,292,35,29,192,76,99,52,0,0,0,0,0,0,0,0,0
PL_432630806,Siemyśl,2943,1144,74,0,320,302,32,26,120,76,124,70,0,0,0,0,0,0,0,0,0
PL_432630807,Ustronie Morskie,3039,1435,58,0,367,404,37,62,27,112,305,63,0,0,0,0,0,0,0,0,0
PL_432630901,Będzino,6804,2644,122,0,728,643,107,115,243,201,302,183,0,0,0,0,0,0,0,0,0
PL_432630902,Biesiekierz,5024,2446,91,0,507,696,113,113,180,234,238,274,0,0,0,0,0,0,0,0,0
PL_432630903,Bobolice,7588,2727,139,0,817,809,91,91,82,266,279,153,0,0,0,0,0,0,0,0,0
PL_432630904,Manowo,5245,2426,101,0,514,736,112,148,77,258,247,233,0,0,0,0,0,0,0,0,0
PL_432630905,Mielno,4286,2250,69,0,661,579,68,124,173,210,198,168,0,0,0,0,0,0,0,0,0
