gisco_id,name,registered,turnout,invalid,blank,Ν.Δ. (1974),ΠΑ.ΣΟ.Κ.,Κ.Κ.Ε.,ΛΑ.Ο.Σ.,ΣΥ.ΡΙΖ.Α.,Ο.Π.,ΔΗ.ΑΝΑ.,Ε.Κ.,Κ.Κ.Ε. (μ-λ),ΕΝ.ΑΝΤΙ.Α.,Μ.-Λ. Κ.Κ.Ε.,Α.Σ.Κ.Ε.,ΦΙ.ΣΥ.,Ο.Α.Κ.Κ.Ε.,Κ.Φ.,Ε.Ο. (1986),Φ.Α.Δ.,Π.Α.Α.,Δ.Π.Ε. [Δημοκρατική Παγκόσμιος Ελλάς],Ν.Κ.Σ.Χ.Δ.,Ανεξ.
EL_310104,Δελφών,1971,1522,30,14,716,503,120,47,53,15,10,6,1,1,1,0,2,1,2,0,0,0,0,0,0
EL_310105,Δεσφίνας,1998,1658,26,20,852,413,158,63,77,17,15,5,3,3,2,0,2,1,1,0,0,0,0,0,0
EL_310203,Ευπαλίου,7407,4992,98,26,2469,1606,403,100,186,31,35,8,7,3,8,6,3,1,2,0,0,0,0,0,0
EL_310106,Ιτέας,5541,4123,92,45,1618,1523,314,196,196,61,30,8,11,12,7,0,7,2,1,0,0,0,0,0,0
EL_310107,Καλλιέων,1878,1375,21,6,709,409,70,65,72,9,5,4,1,1,0,1,2,0,0,0,0,0,0,0,0
EL_310201,Λιδωρικίου,5711,3239,41,13,1653,1186,138,81,69,10,24,3,3,8,2,2,3,1,2,0,0,0,0,0,0
EL_310108,Παρνασσού,2426,1863,38,9,908,538,103,90,135,14,16,2,2,1,3,3,0,0,1,0,0,0,0,0,0
EL_310204,Τολοφώνος,3287,2657,36,23,1334,942,119,87,58,17,17,6,4,5,1,2,5,1,0,0,0,0,0,0,0
EL_570102,Αγίου Μηνά,3007,2307,49,18,745,1169,130,36,120,14,8,3,3,1,5,0,2,1,3,0,0,0,0,0,0
EL_570103,Αμανής,3777,1632,24,3,842,632,46,18,49,5,4,3,2,2,0,0,0,0,2,0,0,0,0,0,0
EL_570104,Ιωνίας,5650,3530,59,23,1523,1431,202,27,193,23,23,5,14,2,3,0,2,0,0,0,0,0,0,0,0
EL_570105,Καμποχώρων,4405,2671,35,24,1170,1165,102,64,65,13,16,9,5,0,2,0,0,1,0,0,0,0,0,0,0
EL_570106,Καρδαμύλων,6625,2458,53,13,1162,950,97,37,86,15,13,9,5,10,3,0,2,2,1,0,0,0,0,0,0
EL_570107,Μαστιχοχωρίων,6554,3754,60,11,1840,1603,88,32,76,18,11,3,1,3,1,0,2,2,3,0,0,0,0,0,0
EL_570300,Οινουσσών,1355,555,11,0,241,208,67,6,11,2,4,1,1,0,2,0,0,0,1,0,0,0,0,0,0
EL_570108,Ομηρούπολης,9655,5892,138,33,2209,2476,536,91,280,43,34,17,17,3,4,0,4,0,7,0,0,0,0,0,0
EL_570101,Χίου,23911,14739,311,136,6184,5693,923,282,834,154,113,29,27,12,21,0,6,5,9,0,0,0,0,0,0
EL_570200,Ψαρών,580,363,4,2,178,162,5,2,6,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
EL_130102,Ανθεμούντα,4905,4069,107,31,1894,1320,292,159,144,32,43,7,15,1,2,5,12,4,0,0,0,0,0,0,1
EL_130202,Αρναίας,7117,5856,115,47,3134,1647,305,174,254,35,93,14,11,4,6,3,9,2,0,0,0,0,0,0,3
EL_130103,Ζερβοχωρίων,3062,2680,32,18,1285,1004,143,61,93,17,15,4,1,3,1,1,2,0,0,0,0,0,0,0,0
EL_130402,Καλλικράτειας,9351,8091,172,27,3355,3315,419,358,181,64,119,14,27,8,12,5,6,2,0,0,0,0,0,0,7
EL_130301,Κασσάνδρας,9121,7381,208,52,3363,2459,486,328,238,61,113,23,12,8,6,6,9,1,0,0,0,0,0,0,8
EL_130401,Μουδανιών,15857,13113,312,120,5285,5766,524,391,413,98,118,24,22,8,14,4,6,3,0,0,0,0,0,0,5
EL_130104,Ορμυλίας,4481,3483,65,25,1360,1252,347,139,194,18,45,5,12,2,7,2,0,3,0,0,0,0,0,0,7
EL_130302,Παλλήνης (Κεντρικης Μακεδονιας),5487,4514,99,31,2102,1657,184,170,141,47,42,8,9,3,8,2,4,2,0,0,0,0,0,0,5
EL_130203,Παναγίας,4113,3451,73,27,1591,1303,125,82,155,22,38,9,9,3,1,4,3,3,0,0,0,0,0,0,3
EL_130101,Πολυγύρου,10359,8658,191,47,4327,2896,356,242,382,57,79,15,17,11,7,6,7,1,0,0,0,0,0,0,17
EL_130501,Σιθωνίας,8548,6914,165,39,3098,2429,422,267,303,67,78,11,9,6,6,5,3,1,0,0,0,0,0,0,5
EL_130201,Σταγίρων - Ακάνθου,9730,7844,166,50,3416,3053,439,189,345,50,74,12,19,2,13,4,4,4,0,0,0,0,0,0,4
EL_130502,Τορώνης,3928,3257,49,14,1576,1181,127,88,158,18,23,4,9,0,2,3,2,2,0,0,0,0,0,0,1
EL_130403,Τρίγλιας,6273,4994,88,28,2199,1938,269,152,187,41,49,13,10,4,5,3,3,2,0,0,0,0,0,0,3
EL_740102,Ακρωτηρίου,6968,5746,91,51,2383,2267,289,204,285,73,34,4,33,15,1,1,7,0,8,0,0,0,0,0,0
EL_740402,Ανατολικού Σελίνου,2280,1675,16,8,670,824,56,27,45,7,8,2,3,6,1,0,1,0,1,0,0,0,0,0,0
EL_740202,Αρμένων,4350,3117,57,14,1312,1230,247,57,127,21,19,4,17,2,1,0,2,2,5,0,0,0,0,0,0
EL_740203,Ασή Γωνιάς,770,615,5,0,291,285,15,7,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
EL_740204,Βάμου,3800,2601,28,20,813,1248,258,40,115,31,13,3,17,4,2,1,1,1,6,0,0,0,0,0,0
EL_740602,Βουκολιών,4052,2905,40,14,905,1375,312,36,178,10,8,3,11,3,1,0,2,1,6,0,0,0,0,0,0
EL_740300,Γαύδου,131,74,5,0,35,28,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EL_740205,Γεωργιουπόλεως,3126,2198,39,8,847,1088,105,33,42,15,5,0,9,3,0,0,0,0,4,0,0,0,0,0,0
EL_740103,Ελευθερίου Βενιζέλου,7438,5962,121,42,2113,2676,355,185,261,87,46,4,28,15,6,1,5,4,13,0,0,0,0,0,0
EL_740104,Θερίσου,5202,4209,78,33,1337,2032,326,94,162,45,28,2,43,12,8,0,2,2,5,0,0,0,0,0,0
EL_740502,Ιναχωρίου,2382,1816,27,7,639,850,171,14,53,16,6,3,26,1,1,1,0,0,1,0,0,0,0,0,0
EL_740403,Καντάνου,1819,1337,18,7,421,699,89,18,57,10,3,1,1,3,2,0,1,2,5,0,0,0,0,0,0
EL_740105,Κεραμιών,2320,1770,25,11,682,838,88,40,44,16,4,0,14,2,1,0,0,1,4,0,0,0,0,0,0
EL_740501,Κισσάμου,6872,5481,62,40,2318,2460,206,82,217,30,16,10,16,3,6,1,6,2,6,0,0,0,0,0,0
EL_740603,Κολυμβαρίου,6233,4668,58,23,1693,2183,255,151,204,37,24,7,9,6,4,0,5,2,7,0,0,0,0,0,0
EL_740201,Κρυονερίδας,3527,2314,37,11,1025,1006,110,38,42,15,5,1,5,7,6,0,0,0,6,0,0,0,0,0,0
EL_740604,Μουσούρων,6240,4704,64,27,1759,2153,317,94,195,25,20,10,16,4,4,0,6,3,7,0,0,0,0,0,0
EL_740503,Μυθήμνης,3720,2908,30,17,1130,1391,182,30,82,15,10,4,8,3,1,0,2,1,2,0,0,0,0,0,0
EL_740106,Νέας Κυδωνίας,5548,4491,89,25,1602,1893,306,136,316,65,19,4,17,5,3,2,3,2,4,0,0,0,0,0,0
EL_740401,Πελεκάνου,3322,2478,24,8,918,1256,118,33,65,17,8,1,21,4,0,1,2,1,1,0,0,0,0,0,0
EL_740601,Πλατανιά,6017,4361,48,41,1521,2041,300,99,206,44,19,3,15,7,3,0,3,0,11,0,0,0,0,0,0
EL_740107,Σούδας,5384,4378,87,36,1634,1970,188,182,160,55,18,8,17,3,2,2,5,1,10,0,0,0,0,0,0
EL_740700,Σφακίων,3125,2159,18,4,1124,745,110,35,76,11,24,1,6,2,1,1,0,0,1,0,0,0,0,0,0
EL_740206,Φρε,1812,1465,10,4,657,636,57,27,55,4,6,0,8,0,0,0,1,0,0,0,0,0,0,0,0
EL_740101,Χανίων,42351,28951,572,185,10684,11593,1805,892,2169,474,223,37,137,56,18,12,26,10,58,0,0,0,0,0,0
EL_ELYY99,Votes outside any municipality,119514,94190,1706,494,38346,36117,6900,3312,5097,633,748,274,163,152,92,40,79,12,24,0,0,0,0,0,1
