gisco_id,name,registered,turnout,invalid,blank,ΠΑ.ΣΟ.Κ.,Ν.Δ. (1974),ΛΑ.Ο.Σ.,Κ.Κ.Ε.,ΣΥ.ΡΙΖ.Α.,Ο.Π.,Κ.Ε.Κ.Α.,ΠΑ.Μ.ΜΕ.,Ο.Ε.,Ε.Ο. (1986),ΦΙ.ΣΥ.,Χ.Α.,Μ.-Λ. Κ.Κ.Ε.,ΑΝΤ.ΑΡ.ΣΥ.Α.,Ε.Κ.,Α.Σ.Κ.Ε.,Ε.Κ.Α.Δ.,Κ.Φ.,Ε.Ε.Κ.,ΕΛ.ΕΝ.,Ο.Τ.,Κ.Π.Σ.Κ.,Ο.Α.Κ.Κ.Ε.,Λ.Ε.Υ.Κ.Ο.,ΠΑ.ΝΑ.Κ,Κ.Ν.
EL_500304,Οινόης,811,485,4,2,208,91,33,56,19,21,6,2,4,5,3,6,4,3,2,0,1,3,3,1,0,1,2,2,1,2
EL_490304,Δροσιάς,3522,2131,10,24,566,607,197,152,198,146,12,28,11,7,87,7,2,20,16,2,2,4,0,2,1,18,1,8,0,3
EL_491308,Πολυδενδρίου,969,671,11,3,228,174,71,49,45,20,8,3,4,6,14,3,3,5,14,0,1,0,1,0,0,2,1,3,1,1
EL_500503,Φυλής,2821,1532,38,16,524,440,141,106,51,39,54,20,12,13,14,18,6,10,4,0,3,3,3,1,3,2,1,6,1,3
EL_490102,Θρακομακεδόνων,3883,2370,14,22,585,691,283,182,200,164,15,40,16,6,68,13,2,17,15,0,0,5,5,0,1,6,0,11,1,8
EL_491001,Ραφήνας,8489,5039,63,44,1357,1607,411,565,303,255,65,51,34,25,81,23,14,28,34,11,5,2,6,1,2,15,4,18,1,14
EL_370202,Αιγείρας,2979,1744,22,19,754,546,100,71,71,60,25,4,11,6,11,6,4,12,5,0,8,0,1,1,3,2,1,0,0,1
EL_370501,Καλαβρύτων,8675,4485,57,46,1941,1422,225,262,166,108,75,24,22,29,27,16,8,8,15,6,10,2,3,3,0,5,1,0,0,4
EL_370104,Παραλίας (Δυτικης Ελλαδας),6165,3519,57,34,1628,762,184,346,130,127,98,29,22,24,21,11,6,10,7,2,1,0,4,4,4,3,2,0,0,3
EL_370201,Αιγίου,27255,14623,208,146,5823,4651,773,956,512,623,180,152,116,110,97,39,24,56,48,14,18,13,15,8,4,24,3,2,0,8
EL_370402,Καλεντζίου,645,490,2,1,449,19,2,9,1,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EL_370101,Πατρέων,124995,66804,886,637,26684,17325,3565,6406,3792,2869,751,776,475,460,632,271,137,442,195,46,56,67,60,28,22,176,9,0,0,37
EL_370203,Ακράτας,5838,3065,25,35,1210,1153,149,112,129,88,38,15,24,24,21,7,6,9,6,1,4,0,0,1,1,3,0,0,0,4
EL_370302,Λαρισσού,7967,4983,71,38,2459,1723,149,162,112,73,70,16,16,22,12,11,8,8,8,5,11,0,1,2,0,3,2,0,0,1
EL_370105,Ρίου,10917,6398,72,84,2574,1805,327,449,345,292,88,57,48,44,79,17,16,27,23,4,6,6,9,1,5,11,1,2,0,6
EL_370502,Αροανίας,3446,1629,23,11,714,588,69,79,44,27,35,7,2,8,6,3,0,1,1,2,3,1,1,1,0,1,0,0,1,1
EL_370403,Λεοντίου,906,493,6,3,259,125,22,25,10,7,15,2,4,2,1,1,2,4,1,1,0,1,1,0,0,0,0,0,0,1
EL_370206,Συμπολιτείας,6837,4012,38,32,1849,1134,182,286,174,102,71,10,20,24,21,4,8,18,13,3,2,0,6,2,2,10,0,0,0,1
EL_370102,Βραχναιίκων,4310,2651,31,27,1264,629,127,198,119,92,37,40,14,16,10,6,2,12,4,3,3,3,2,0,4,3,0,0,0,5
EL_430101,Σπαρτιατών,25704,10318,130,96,3294,4174,812,516,325,323,219,56,54,53,69,55,14,38,28,9,10,9,11,3,1,11,4,0,0,4
EL_370404,Τριταίας,6069,3981,25,14,3151,466,59,63,63,51,26,4,12,10,6,5,2,8,4,3,1,1,4,0,0,1,1,0,0,1
EL_370204,Διακοπτού,6975,3742,49,36,1636,1189,188,191,115,120,72,13,18,17,19,20,7,6,15,6,2,4,2,5,2,2,2,0,0,6
EL_370103,Μεσσάτιδος,9404,5700,103,66,2918,1228,259,395,175,177,121,36,49,37,20,20,7,45,10,7,4,4,4,3,4,7,0,0,0,1
EL_370401,Φαρρών,7720,4686,50,37,2714,1127,166,189,96,99,63,14,18,22,16,7,6,24,9,6,4,2,3,2,2,3,2,0,0,5
EL_370301,Δύμης,9311,5135,74,57,2217,1716,217,253,171,125,90,23,29,31,32,15,15,24,13,5,9,4,4,0,4,5,1,0,0,1
EL_370303,Μόβρης,5513,3356,29,21,1713,1103,94,106,89,53,45,19,18,17,12,5,7,3,5,1,4,3,1,3,1,2,0,0,0,2
EL_370304,Ωλένιας,7628,4667,55,19,2763,1210,97,165,112,72,49,12,18,23,10,10,5,11,9,5,6,1,3,1,0,7,1,0,1,2
EL_370205,Ερινεού,3881,2327,34,22,941,854,102,130,64,56,56,9,10,7,10,7,0,1,3,1,4,2,0,1,0,8,3,0,0,2
EL_370504,Παΐων,2879,1304,13,9,475,498,60,86,55,37,16,5,7,6,6,8,5,2,2,0,5,1,2,1,2,0,1,0,0,2
EL_470200,Αγίας Βαρβάρας (Αττικης),23028,11561,159,83,4868,1973,839,1620,631,460,107,80,109,110,44,85,52,69,61,16,24,19,19,8,6,23,7,48,11,30
EL_450600,Ηλιουπόλεως,58428,32365,429,309,10791,7620,2401,3763,2542,1624,289,394,234,239,395,192,103,214,209,128,49,56,41,14,10,64,11,123,18,103
EL_450802,Νέας Χαλκηδόνος,9165,4961,45,50,1686,1284,417,507,329,238,31,63,39,26,69,24,4,46,32,4,6,4,2,6,4,17,1,12,0,15
EL_460200,Αγίας Παρασκευής (Αττικης),37236,21016,217,192,6227,6215,1696,1715,1521,1181,159,418,146,116,489,90,26,177,126,19,19,24,13,13,11,60,2,88,8,48
EL_460400,Ηρακλείου (Αττικης),34192,19376,248,174,6536,4528,1449,2241,1425,1029,194,260,162,142,243,116,54,186,116,19,19,35,18,9,8,43,5,66,6,45
EL_461102,Νέου Ψυχικού,10461,5718,73,49,1447,1874,543,383,387,319,46,121,40,36,192,42,4,51,36,5,5,11,5,3,2,8,2,16,2,16
EL_480200,Αγίου Δημητρίου (Αττικης),43364,23898,288,211,8721,5211,1960,2972,1487,1053,315,259,180,164,200,164,71,91,136,19,35,33,29,13,12,49,15,122,13,75
EL_470500,Ιλίου,50049,27212,368,242,10292,5884,2088,3409,1541,1150,288,233,212,247,155,191,77,159,179,21,34,44,64,23,16,53,13,115,19,95
EL_480800,Παλαιού Φαλήρου,48622,23618,246,229,6740,7304,2283,1798,1512,1275,159,372,205,150,555,139,40,106,150,17,31,41,20,12,9,48,4,96,11,66
EL_470301,Αγίων Αναργύρων (Αττικης),26092,13821,228,136,4944,3127,1192,1717,827,559,187,107,110,110,104,86,36,69,81,8,23,15,11,6,2,23,7,56,10,40
EL_450700,Καισαριανής,27064,13340,182,99,4146,2638,1544,2231,1116,440,127,101,68,71,106,143,19,58,71,20,8,14,21,4,3,29,4,42,5,30
EL_460902,Παπάγου,12688,7380,54,96,1192,3244,904,206,372,392,44,203,50,26,330,61,5,49,41,1,7,17,4,4,1,22,0,35,2,18
EL_470400,Αιγάλεω,64082,32149,446,249,11696,6919,2560,4465,2103,1240,346,257,223,266,189,250,90,188,175,25,42,36,45,14,15,51,23,124,18,94
EL_480100,Καλλιθέας (Αττικης),81783,38928,507,336,13718,9124,3630,4566,2253,1614,258,539,313,289,358,271,97,210,280,30,35,55,49,23,15,60,25,157,17,99
EL_461003,Πεντέλης,4309,2504,31,22,619,838,222,152,144,188,36,42,14,9,95,14,1,14,12,4,5,1,5,3,1,16,0,13,0,3
EL_480300,Αλίμου,28848,15153,163,118,4614,4110,1384,1334,1181,894,136,217,131,95,283,83,29,91,85,3,16,14,17,24,8,19,5,49,2,48
EL_470302,Καματερού,16626,9277,154,57,3513,1810,820,1264,500,357,148,71,76,81,44,95,27,68,53,8,12,10,6,7,4,12,7,38,7,28
EL_470100,Περιστερίου,112866,55582,774,457,19918,11782,4421,7885,3432,2395,678,503,442,428,321,432,183,372,358,33,65,66,84,37,15,79,26,193,29,174
EL_460100,Αμαρουσίου,46271,26007,280,242,7953,7337,2151,2074,1955,1502,237,388,203,163,562,136,29,194,158,21,36,33,17,16,5,97,13,107,8,90
EL_460501,Κηφισιάς,35304,18612,201,196,4591,6408,1789,1226,984,1043,190,300,129,100,850,108,33,81,110,9,15,26,13,11,8,62,4,79,5,41
EL_470600,Πετρουπόλεως,36436,19866,318,221,6888,4026,1590,2923,1364,935,223,195,148,180,138,99,63,158,110,15,13,24,38,14,8,29,11,69,9,57
EL_480501,Αργυρούπολης,24456,13613,149,121,4770,3132,1129,1638,849,667,137,154,108,109,186,62,41,69,93,12,19,17,15,10,4,21,11,51,3,36
EL_460602,Λυκοβρύσεως,6189,3573,41,36,1209,800,306,410,245,205,58,36,28,30,34,20,4,28,30,2,1,7,3,0,1,13,4,11,0,11
EL_460601,Πεύκης,14369,8413,69,83,2783,2148,664,717,661,504,60,120,53,63,158,47,14,71,65,3,4,13,8,7,2,28,1,30,5,32
EL_460300,Βριλησσίων,18549,10848,122,104,3179,2979,909,856,842,695,103,205,100,55,343,45,17,77,50,5,17,14,9,2,3,33,2,48,2,32
EL_461001,Μελισσίων,13432,7765,87,74,2321,2020,675,821,621,376,87,116,61,47,191,27,13,53,57,5,4,10,9,5,0,19,3,38,2,23
EL_480602,Ταύρου,17355,7435,127,48,2628,1390,729,1157,435,276,106,76,51,57,42,93,13,36,45,5,5,16,12,3,3,19,3,30,9,21
EL_450200,Βύρωνος,45479,22891,264,223,7343,5556,1851,3002,1698,1071,162,292,155,145,238,147,39,230,152,20,20,19,25,22,11,64,14,70,1,57
EL_460700,Μεταμορφώσεως,18691,10620,145,101,3894,2251,813,1445,571,482,125,121,94,82,66,66,35,45,64,9,14,18,12,6,3,67,2,41,2,46
EL_450402,Υμηττού,11201,5599,62,62,1937,1227,385,709,462,280,37,85,39,36,74,38,21,45,34,2,2,7,5,1,3,9,2,12,1,22
EL_450300,Γαλατσίου,37653,21320,306,193,7812,4732,1623,2610,1355,986,198,225,157,155,215,129,46,145,128,16,26,18,21,15,5,67,4,66,8,59
EL_480601,Μοσχάτου,20771,10253,126,71,3656,2426,923,953,659,554,78,117,101,97,115,57,24,83,77,8,9,15,5,11,4,22,4,30,3,25
EL_461103,Φιλοθέης (Αττικης),7048,3466,16,43,585,1449,327,115,192,225,12,70,23,13,312,13,1,19,20,2,2,1,3,3,1,4,0,11,0,4
EL_480400,Γλυφάδας,57434,29981,353,304,8788,8752,2932,2582,1769,1775,300,388,235,199,625,142,55,148,202,14,33,45,33,16,11,33,8,127,14,98
EL_460503,Νέας Ερυθραίας,10917,5947,34,55,2285,1457,411,498,386,282,56,64,52,32,198,16,9,19,17,4,2,4,6,2,1,18,0,24,4,11
EL_470700,Χαϊδαρίου,33214,18636,274,149,6107,4592,1479,2425,1278,819,222,162,140,157,165,113,38,121,107,7,17,35,33,11,8,42,8,68,8,51
EL_450401,Δάφνης,21101,9957,104,73,3257,2494,921,1137,688,407,147,134,60,66,98,65,28,54,73,9,10,18,32,4,2,21,1,27,2,25
EL_460800,Νέας Ιωνίας (Αττικης),49663,26115,275,219,9394,5078,1920,4300,1782,1099,218,227,206,166,249,155,68,183,178,21,28,28,25,21,11,68,12,91,12,81
EL_461200,Χαλανδρίου,50242,27348,311,255,8041,7634,2360,2364,2154,1564,214,429,190,166,665,105,45,247,191,14,30,41,21,15,15,72,15,94,16,80
EL_460502,Εκάλης (Αττικης),4278,2090,12,28,273,996,228,47,63,130,13,40,9,11,188,6,1,10,13,0,1,0,1,0,0,7,1,8,1,3
EL_461002,Νέας Πεντέλης,4789,2823,31,35,798,656,226,272,259,192,38,62,25,15,89,15,3,19,18,2,4,5,4,5,1,21,0,17,1,10
EL_460901,Χολαργού,24421,14099,158,134,3984,4162,1100,1220,1138,780,80,288,113,79,334,66,26,149,84,9,9,20,6,12,2,37,8,59,6,36
EL_480502,Ελληνικού,11315,6348,84,56,1964,1360,545,882,538,398,63,75,42,49,70,32,20,39,40,2,8,10,9,5,2,6,1,21,3,24
EL_480700,Νέας Σμύρνης,54382,26933,279,227,8405,6827,2235,2586,2408,1538,162,436,160,143,551,139,44,259,158,21,30,43,46,15,10,37,12,100,6,56
EL_461101,Ψυχικού,10255,4966,32,43,829,1996,498,178,300,340,15,95,29,24,450,21,3,21,31,2,2,5,7,0,2,13,2,19,1,8
EL_450500,Ζωγράφου,51903,29117,324,260,9229,8053,2320,3041,2091,1268,262,422,191,153,364,181,65,290,183,24,27,25,27,24,12,83,15,98,10,75
EL_450801,Νέας Φιλαδέλφειας,22341,11655,164,98,3874,2553,981,1598,936,504,107,103,89,83,134,81,28,80,71,8,19,17,12,2,2,24,7,34,7,39
EL_071302,Αγίου Αθανασίου,13000,8381,94,75,2602,2990,896,567,237,227,81,281,65,37,31,36,29,12,28,3,25,5,5,5,2,11,2,26,0,9
EL_070501,Θερμαϊκού,12138,7153,90,67,2254,1906,773,569,396,348,89,291,52,37,73,45,19,26,26,7,12,10,10,3,7,6,3,24,0,10
EL_071403,Μυγδονίας,7879,4794,72,62,1194,1756,486,431,177,164,52,164,22,26,38,16,25,12,23,3,14,4,4,1,3,9,3,26,0,7
EL_070302,Αγίου Γεωργίου (Κεντρικης Μακεδονιας),3987,2673,38,10,774,1157,237,153,75,46,26,55,15,8,6,28,5,3,5,3,6,6,2,1,1,0,2,10,0,1
EL_070601,Θέρμης,13685,8293,106,77,2419,2483,830,726,471,369,76,355,53,40,98,30,16,34,30,7,11,7,6,3,3,5,4,23,0,11
EL_071201,Πανοράματος,10434,5633,43,50,1258,2066,535,304,319,305,36,345,34,11,213,20,10,15,23,1,4,5,2,1,1,4,2,17,0,9
EL_070402,Αξιού,6922,4298,59,33,1417,1378,364,435,168,113,42,77,24,18,17,27,24,7,19,11,7,6,6,4,2,1,8,21,0,10
EL_071402,Καλλιθέας (Κεντρικης Μακεδονιας),6833,4139,58,28,1309,1449,355,347,119,128,33,126,19,17,15,22,17,9,30,8,13,2,3,1,7,3,2,16,0,3
EL_071202,Πυλαίας,13297,7658,102,89,2022,2231,754,840,480,343,60,359,60,33,103,37,16,33,31,2,7,5,7,0,2,9,4,19,0,10
EL_070303,Απολλωνίας,5110,3286,34,25,1225,1196,164,273,108,58,38,45,18,12,9,14,9,4,4,5,13,4,6,0,2,1,2,15,0,2
EL_070904,Καλλινδοίων,5516,3496,26,11,992,1449,226,290,140,69,62,77,14,7,16,23,12,8,24,4,8,4,5,0,0,3,9,10,0,7
EL_070301,Ρεντίνας,5126,3507,34,17,1173,1253,178,392,183,68,40,50,17,10,19,8,8,8,11,1,6,4,3,4,0,0,1,11,0,8
EL_070304,Αρέθουσας,5945,3361,32,12,1052,1488,308,136,71,74,37,43,19,10,10,10,4,5,11,1,7,3,3,2,1,4,1,13,4,0
EL_070905,Κορωνείας,5951,3750,40,23,1329,1424,331,194,84,64,49,79,12,13,15,14,11,8,7,9,13,4,3,1,3,3,1,12,0,4
EL_070907,Σοχού,8439,5079,58,52,1513,2298,406,174,110,101,41,129,22,19,14,16,13,12,26,9,11,5,3,2,4,20,3,15,0,3
EL_070902,Ασσήρου,4541,2759,44,27,950,968,226,210,50,76,33,81,12,15,13,5,3,1,8,5,8,1,2,0,1,1,2,11,0,6
EL_071301,Κουφαλίων,10580,6629,60,54,2336,2022,457,804,203,157,74,154,41,40,45,21,25,13,28,9,16,4,10,5,4,13,3,22,0,9
EL_070403,Χαλάστρας,9083,5189,84,64,1358,1634,520,701,286,149,53,128,27,27,23,15,22,7,16,8,14,3,10,6,3,3,6,19,0,3
EL_070602,Βασιλικών,8909,5772,85,57,1724,2201,434,437,244,140,34,209,29,22,37,21,8,24,15,7,14,5,5,1,0,2,2,11,0,4
EL_070901,Λαγκαδά,17227,10287,169,100,2957,4087,957,561,274,263,128,335,60,40,46,61,38,18,31,11,28,7,20,4,6,7,11,43,0,25
EL_071303,Χαλκηδόνος,9260,6000,85,49,1815,2230,535,612,187,106,46,98,29,29,21,28,19,21,18,7,12,2,12,2,7,2,6,16,0,6
EL_070903,Βερτίσκου,4755,2936,31,18,878,967,241,235,115,90,33,194,15,11,9,19,10,6,16,6,11,2,6,0,2,5,3,7,0,6
EL_070906,Λαχανά,6206,3895,32,31,1185,1617,375,215,87,74,41,83,17,13,21,21,21,5,14,5,12,4,6,1,2,1,2,5,0,5
EL_071203,Χορτιάτη,12421,7413,135,61,2037,2151,689,865,434,267,70,364,27,33,60,32,27,27,33,6,5,8,12,3,7,21,4,26,0,9
EL_070305,Εγνατίας (Κεντρικης Μακεδονιας),4015,2619,21,20,973,1051,167,161,42,37,22,45,3,11,8,9,2,4,4,5,7,4,4,1,1,2,4,6,0,5
EL_070306,Μαδύτου,3130,2018,29,7,684,760,118,192,66,44,23,26,11,7,4,9,13,3,3,0,2,1,1,2,0,1,1,7,0,4
EL_071401,Ωραιοκάστρου,11134,6013,49,53,1542,1866,685,518,375,280,46,301,45,30,71,34,17,16,25,3,5,6,5,1,0,8,2,24,0,6
EL_070502,Επανομής,7930,5172,58,62,1519,1891,517,342,215,155,55,155,27,24,22,19,13,21,24,4,10,5,9,1,1,5,3,5,0,10
EL_070503,Μηχανιώνας,8548,5082,77,50,1748,1477,569,386,149,195,56,159,35,28,27,22,17,8,14,9,11,6,5,2,2,3,2,16,0,9
EL_070401,Εχεδώρου,19090,10450,135,78,3622,3020,1000,925,382,316,122,304,84,59,55,54,41,24,39,22,35,13,15,3,6,12,11,42,17,14
EL_070603,Μίκρας,8871,5853,63,65,1688,1718,556,515,374,244,54,267,41,36,61,34,12,17,25,1,13,8,11,4,2,3,0,27,0,14
EL_510402,Αγίου Ιωάννου Ρέντη,13940,6557,68,44,2515,1411,571,713,384,280,95,54,67,58,38,52,21,47,42,3,4,8,5,5,3,7,4,31,4,23
EL_510201,Κερατσινίου,61911,28389,363,206,10608,5711,2264,3909,1590,1223,311,312,284,239,154,200,98,133,224,27,42,57,38,20,16,69,66,99,16,110
EL_510500,Περάματος (Αττικης),23527,10115,164,77,3587,2325,845,1389,462,387,138,62,94,113,40,105,35,41,73,6,19,9,14,10,3,22,14,51,4,26
EL_520102,Αμπελακίων (Αττικης),6465,3539,60,25,1253,980,379,254,122,127,76,28,28,46,22,31,18,3,20,4,7,8,3,4,1,7,5,15,0,13
EL_510300,Κορυδαλλού,49437,24244,290,162,8817,4870,1990,3373,1620,1166,220,235,196,244,158,139,70,129,187,15,21,31,32,19,13,49,19,95,11,73
EL_520101,Σαλαμίνας,23517,13205,197,121,4601,4235,1443,662,419,401,267,105,103,117,72,106,39,25,76,12,20,16,8,6,7,33,7,52,4,51
EL_510202,Δραπετσώνας,15403,7727,124,62,2926,1353,663,1151,468,319,60,70,70,80,44,63,48,18,62,5,9,9,6,5,3,19,34,30,6,20
EL_510401,Νικαίας,86523,37082,549,310,13140,6988,3152,6399,2225,1486,360,280,309,344,197,274,124,165,227,24,36,39,46,19,15,70,33,145,22,104
EL_280502,Ακραιφνίας,3034,1934,21,12,766,716,123,124,40,56,20,4,10,9,12,3,2,2,0,5,3,0,1,0,0,3,0,0,0,2
EL_280301,Διστόμου,3188,2122,27,40,908,695,89,149,78,55,5,9,7,10,5,5,2,12,4,1,2,4,7,0,2,3,3,0,0,0
EL_280604,Οινοφύτων,4582,2673,23,20,920,840,229,245,87,86,39,17,13,19,15,58,5,15,21,1,6,1,5,2,3,2,0,0,0,1
EL_280201,Αλιάρτου,6185,3721,66,42,1711,1011,242,241,95,126,42,20,12,22,17,13,10,17,5,5,10,3,4,1,3,2,0,0,0,1
EL_280202,Θεσπιέων,5709,3162,30,23,1181,1000,202,283,141,106,37,17,20,16,9,33,16,8,5,6,7,4,5,2,0,9,0,0,0,2
EL_280501,Ορχομενού,10465,5962,54,48,2684,1728,393,404,172,176,68,26,35,25,28,12,22,18,16,11,8,9,3,2,2,6,4,0,0,8
EL_280302,Αντικύρας,1734,1177,19,10,476,340,58,65,47,72,16,9,13,7,13,5,0,6,5,1,1,8,3,0,1,2,0,0,0,0
EL_280401,Θηβαίων,19958,10299,170,88,3678,2966,994,878,464,343,160,65,67,90,58,60,34,35,33,16,18,16,13,9,7,30,4,0,0,3
EL_280404,Πλαταιών,5214,2885,57,23,1120,837,164,278,129,88,18,12,16,13,17,13,28,12,8,7,3,10,5,1,0,23,2,0,0,1
EL_280303,Αραχόβης,2815,1700,27,26,534,621,121,134,56,54,28,24,8,9,18,9,3,10,11,0,0,0,1,1,1,4,0,0,0,0
EL_280403,Θίσβης,5775,2349,25,19,861,581,136,364,131,66,26,15,16,18,13,9,8,15,12,2,11,3,1,1,1,11,2,0,0,2
EL_280601,Σχηματαρίου,4337,2644,30,21,1039,781,229,186,101,73,44,17,15,17,12,26,7,5,14,3,2,3,4,1,2,8,2,0,0,2
EL_280402,Βαγίων,3333,1773,23,18,693,526,178,74,72,60,26,9,14,13,4,8,5,8,6,2,5,3,18,1,2,3,2,0,0,0
EL_280103,Κορώνειας,5114,2986,36,17,1276,947,160,178,133,73,40,15,15,15,22,5,11,11,8,6,5,4,3,3,1,1,0,0,0,1
EL_280605,Τανάγρας,3016,1888,18,14,707,705,171,63,49,51,35,13,10,8,8,6,2,5,3,2,5,3,1,1,1,6,0,0,0,1
EL_280102,Δαύλειας,2260,1522,21,16,582,494,130,95,40,36,28,9,11,10,4,3,6,9,7,3,4,4,0,0,4,1,3,0,0,2
EL_280104,Κυριακίου,2256,1239,21,7,426,412,54,157,68,27,24,0,7,4,4,3,1,1,6,5,1,1,0,2,2,1,1,0,2,2
EL_280105,Χαιρωνείας,2544,1515,18,19,581,494,118,86,58,43,35,9,13,10,4,3,3,5,2,1,0,4,1,1,0,2,3,0,0,2
EL_280602,Δερβενοχωρίων,2065,1396,13,9,531,561,132,54,22,19,11,6,4,4,3,7,4,2,4,3,0,3,0,0,0,2,1,0,0,1
EL_280101,Λεβαδέων,18687,10136,147,128,3432,2679,743,1331,603,371,94,90,87,61,99,18,41,78,24,11,18,8,17,2,3,35,7,0,1,8
EL_150102,Αβδέλλας,496,203,1,0,70,77,13,14,9,6,0,1,2,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
EL_150106,Δοτσικού,440,180,0,1,59,67,7,29,3,5,1,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
EL_150110,Περιβολίου,456,209,2,0,73,88,5,22,9,4,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
EL_150104,Βεντζίου,4181,2561,49,31,968,1051,149,123,55,41,13,26,9,10,7,6,4,3,4,0,6,0,0,1,1,4,0,0,0,0
EL_150107,Ηρακλεωτών,3679,2187,21,16,745,924,122,179,51,37,11,22,6,4,2,6,5,6,7,4,6,2,4,2,3,0,2,0,0,0
EL_150111,Σαμαρίνας,650,307,6,1,74,143,28,16,19,7,3,1,2,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0
EL_150105,Γόργιανης,2293,1215,21,12,459,459,59,81,32,23,11,17,3,8,2,3,3,8,5,2,3,1,1,1,0,1,0,0,0,0
EL_150108,Θεόδωρου Ζιάκα,4737,2475,27,19,909,820,127,287,90,43,19,59,6,3,24,8,4,13,4,0,3,1,2,0,2,4,1,0,0,0
EL_150112,Σμίξης,684,337,3,0,127,96,14,43,17,14,0,6,2,2,4,1,1,2,0,1,1,0,3,0,0,0,0,0,0,0
EL_150101,Γρεβενών,15034,8507,161,109,2932,3035,640,650,254,171,86,189,38,19,36,34,30,39,21,12,10,4,17,3,6,7,4,0,0,0
EL_150103,Αγίου Κοσμά,2798,1474,14,14,522,568,108,92,45,19,22,26,7,4,4,10,3,8,2,1,2,1,1,0,0,1,0,0,0,0
EL_150113,Φιλιππαίων,509,266,4,3,105,88,12,34,5,5,2,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
EL_150201,Δεσκάτης,6193,3427,43,22,1539,959,142,380,70,66,43,24,20,15,12,4,13,22,11,11,8,1,7,7,0,3,5,0,0,0
EL_150109,Μεσολουρίου,193,103,0,0,31,29,5,24,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
EL_150202,Χασίων (Δυτικης Μακεδονιας),2724,1604,24,9,682,505,71,179,40,32,21,6,1,2,4,8,2,1,3,1,3,2,2,2,3,1,0,0,0,0
EL_020202,Δοξάτου,13120,6770,113,95,2735,2268,397,255,239,159,182,99,41,33,40,13,10,14,20,11,21,5,5,6,4,4,1,0,0,0
EL_020300,Κάτω Νευροκοπίου,12549,6331,146,64,2101,2831,373,160,137,120,153,91,22,17,19,13,10,17,13,6,18,4,8,2,2,2,2,0,0,0
EL_020501,Προσοτσάνης,16701,8286,161,85,2586,3493,628,336,272,189,103,117,51,41,48,24,10,37,25,5,38,5,12,6,3,7,4,0,0,0
EL_020101,Δράμας,48829,26242,409,327,8798,8997,2333,1306,1174,800,391,578,186,142,315,64,63,82,82,26,47,28,31,18,18,12,15,0,0,0
EL_020402,Νικηφόρου,6543,3154,72,34,995,1393,265,87,58,54,72,31,19,8,15,10,5,2,7,4,6,5,4,4,2,1,1,0,0,0
EL_020102,Σιδηρονέρου,1062,560,3,4,191,208,33,20,35,8,23,9,3,7,6,3,0,0,0,1,4,0,1,0,1,0,0,0,0,0
EL_020201,Καλαμπακίου,7560,4383,51,61,1614,1646,367,161,134,83,85,43,29,21,25,6,8,8,8,3,16,2,1,5,2,3,1,0,0,0
EL_020401,Παρανεστίου,2934,1250,25,12,449,524,72,32,30,30,20,18,8,2,3,7,1,3,3,4,3,1,1,1,0,1,0,0,0,0
EL_020502,Σιταγρών,7210,4017,53,32,1656,1401,276,185,123,74,51,48,27,14,12,6,12,3,14,4,16,3,2,0,3,2,0,0,0,0
EL_610200,Αγαθονησίου,262,141,2,2,37,71,16,5,0,2,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
EL_610100,Καλυμνίων,20766,6761,49,59,3135,1963,351,494,176,145,96,59,35,17,32,17,24,21,23,11,18,5,5,5,3,7,6,0,1,4
EL_640200,Νισύρου,2154,645,7,11,325,154,17,46,33,28,2,0,4,3,3,1,2,3,1,0,1,1,1,0,1,0,0,0,0,1
EL_690102,Αρχαγγέλου,7014,3774,47,21,2119,920,124,250,104,55,34,10,18,17,6,11,11,4,2,0,5,5,2,1,3,3,1,0,0,1
EL_690107,Καμείρου,5635,3348,42,60,1624,836,144,232,173,107,21,8,23,22,7,8,9,5,3,1,2,1,6,1,4,5,2,0,0,2
EL_690109,Νότιας Ρόδου,5399,2525,39,25,1175,761,107,119,104,84,17,7,15,21,5,12,3,1,5,2,8,3,3,1,0,4,1,0,0,3
EL_610300,Αστυπαλαίας,1727,716,8,10,365,214,27,19,20,26,1,1,7,1,3,2,4,1,0,1,3,1,0,0,1,0,1,0,0,0
EL_620101,Καρπάθου,7379,2907,26,29,1391,924,171,66,73,74,48,9,14,19,10,5,5,9,2,3,23,1,0,0,2,0,0,0,0,3
EL_620102,Ολύμπου (Νοτιου Αιγαιου),1137,336,3,3,236,49,15,11,2,5,3,0,4,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
EL_690103,Αταβύρου,4698,2145,28,40,1130,529,82,85,64,65,60,4,14,7,11,1,2,3,0,3,9,3,0,0,3,0,0,0,0,2
EL_620200,Κάσου,1827,599,6,6,268,245,19,16,4,9,10,2,4,2,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0
