gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP-PPM,CH,B.E.,IL,ADN,PAN,R.I.R.,L,CDU,E,MAS,MPT,PCTP/MRPP,Volt,PPD/PSD,CDS-PP,JPP,PTP,A,NC,PPD/PSD-CDS-PP,PPM
PT_110702,Bucelas,3816,2458,14,25,1270,0,187,92,97,3,34,20,37,209,1,1,3,10,0,420,30,2,0,2,1,0,0
PT_110731,"Camarate, Unhos e Apelação",27243,14826,167,129,7988,0,1636,550,444,31,221,44,138,1089,13,21,21,117,11,2011,136,18,17,5,19,0,0
PT_110705,Fanhões,2210,1438,19,16,606,0,160,39,71,2,26,1,21,143,0,1,1,12,0,304,12,4,0,0,0,0,0
PT_110707,Loures,25071,16392,105,188,6886,0,1573,682,1115,33,331,51,276,1056,7,16,23,88,15,3722,191,14,6,6,8,0,0
PT_110708,Lousa,2626,1589,16,17,669,0,122,66,78,5,35,4,21,108,2,3,2,4,1,416,18,1,0,1,0,0,0
PT_110726,Moscavide e Portela,18015,11907,62,111,4726,0,632,484,1013,39,193,13,291,608,1,12,11,32,16,3452,189,8,4,5,5,0,0
PT_110727,Sacavém e Prior Velho,19982,12328,95,105,5792,0,896,522,802,34,228,22,219,938,6,14,12,50,9,2423,141,6,7,3,4,0,0
PT_110728,"Santa Iria de Azoia, São João da Talha e Bobadela",37704,24881,233,280,11941,0,2072,1095,1215,50,503,65,308,2261,19,44,30,141,22,4323,232,14,9,13,11,0,0
PT_110729,Santo Antão e São Julião do Tojal,6911,4394,54,46,2050,0,398,154,224,11,60,5,69,469,4,13,3,36,4,747,38,4,3,1,1,0,0
PT_110730,Santo António dos Cavaleiros e Frielas,24900,14025,107,142,6609,0,1199,755,863,35,302,31,249,851,7,14,16,53,20,2611,124,10,5,9,13,0,0
PT_110812,Lourinhã e Atalaia,11153,6429,70,92,2314,0,687,285,307,19,119,33,85,175,9,9,5,27,4,2074,100,7,4,2,2,0,0
PT_110813,Miragaia e Marteleira,3171,1884,37,23,721,0,200,69,64,3,35,16,17,32,0,1,1,5,2,628,27,1,1,0,1,0,0
PT_110803,Moita Dos Ferreiros,1527,782,15,10,257,0,111,16,19,3,4,4,7,12,2,0,0,1,0,289,29,2,0,0,1,0,0
PT_110805,Reguengo Grande,1383,762,15,15,294,0,103,30,19,2,12,3,9,35,1,0,1,5,1,209,7,1,0,0,0,0,0
PT_110810,Ribamar,1864,1081,19,19,351,0,125,36,52,10,7,3,5,23,1,0,4,3,3,385,33,0,0,2,0,0,0
PT_110806,Santa Bárbara,1690,1123,12,17,357,0,144,39,51,8,15,6,8,19,0,1,2,4,0,412,28,0,0,0,0,0,0
PT_110814,São Bartolomeu dos Galegos e Moledo,1321,771,9,9,261,0,98,40,26,4,8,7,8,23,2,1,0,4,2,255,11,0,1,1,1,0,0
PT_110808,Vimeiro,1282,771,10,17,254,0,106,34,27,0,17,4,13,25,0,1,2,1,0,244,15,1,0,0,0,0,0
PT_110918,Azueira e Sobral da Abelheira,3639,2321,30,43,1075,0,211,68,123,16,24,10,23,57,1,8,4,10,2,573,34,4,1,4,0,0,0
PT_110902,Carvoeira,2217,1430,10,11,501,0,114,86,117,8,54,2,39,80,0,4,3,3,1,368,25,1,0,1,2,0,0
PT_110904,Encarnação,3868,2461,22,40,774,0,204,82,142,8,36,7,46,41,7,1,6,8,2,991,39,2,0,2,1,0,0
PT_110919,"Enxara do Bispo, Gradil e Vila Franca do Rosário",3125,1853,16,30,820,0,165,75,100,4,22,5,21,68,1,0,1,9,3,483,21,2,1,5,1,0,0
PT_110906,Ericeira,9534,5976,42,71,2172,0,496,310,536,29,132,15,172,212,5,8,13,13,5,1659,70,6,2,4,4,0,0
PT_110920,Igreja Nova e Cheleiros,3710,2390,36,35,922,0,212,98,159,12,58,11,35,68,0,1,4,3,2,706,20,2,0,5,1,0,0
PT_110909,Mafra,16433,10633,112,181,3965,0,895,554,880,50,255,34,237,336,13,11,20,33,14,2887,137,5,1,5,8,0,0
PT_110921,Malveira e São Miguel de Alcainça,7428,4566,31,63,1759,0,434,217,332,14,101,14,73,169,5,7,3,22,3,1239,64,4,1,5,6,0,0
PT_110911,Milharado,6029,4157,49,57,1660,0,390,161,318,9,60,27,55,116,5,4,8,12,3,1141,69,1,2,8,2,0,0
PT_110913,Santo Isidoro,3534,2349,32,41,857,0,184,100,175,11,66,6,53,68,1,0,6,11,2,712,18,3,0,2,1,0,0
PT_110922,Venda do Pinheiro e Santo Estêvão das Galés,8719,5989,68,96,2304,0,556,248,459,24,131,18,111,226,1,5,11,21,3,1616,71,3,1,7,9,0,0
PT_111603,Odivelas,51570,30281,281,295,13903,0,2387,1410,2027,74,630,76,599,1384,17,30,26,106,26,6584,359,15,13,18,21,0,0
PT_111608,Pontinha e Famões,30397,18097,213,201,8735,0,1791,735,917,47,390,56,285,853,17,19,22,88,27,3432,211,21,10,10,17,0,0
PT_111609,Póvoa de Santo Adrião e Olival Basto,16153,8769,92,72,4316,0,720,427,405,26,176,27,124,482,4,15,13,41,13,1712,83,3,5,5,8,0,0
PT_111610,Ramada e Caneças,28476,18777,192,216,8099,0,1851,862,1278,46,435,50,334,798,15,24,27,75,23,4210,195,8,14,18,7,0,0
PT_111012,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",40835,27686,132,240,9514,0,1438,1253,3189,78,544,46,947,1197,9,28,24,53,21,8287,637,8,7,13,21,0,0
PT_111002,Barcarena,12083,8349,54,104,3316,0,607,415,761,17,224,23,184,415,6,12,13,36,7,2022,112,4,1,7,9,0,0
PT_111013,Carnaxide e Queijas,30352,20343,141,243,7769,0,1092,859,1952,96,474,41,562,1012,9,46,24,54,40,5576,284,33,6,17,13,0,0
PT_111014,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",50209,33381,210,349,11786,0,1937,1625,3487,111,764,61,1098,1283,13,33,33,87,38,9612,785,13,8,24,24,0,0
PT_111009,Porto Salvo,12591,7884,77,117,3566,0,539,402,619,28,192,27,176,315,5,10,12,23,7,1644,97,9,3,11,5,0,0
PT_111122,Agualva e Mira-Sintra,35598,18641,188,167,9237,0,1861,969,771,44,397,55,313,941,23,24,28,104,16,3230,204,18,8,15,28,0,0
PT_111102,Algueirão-Mem Martins,56470,31589,283,360,13750,0,3222,1835,2031,106,787,95,600,1448,32,33,51,138,37,6278,414,23,13,14,39,0,0
PT_111123,"Almargem do Bispo, Pêro Pinheiro e Montelavar",14358,9031,100,122,3826,0,948,340,490,30,179,27,88,395,9,14,15,42,14,2220,134,7,4,10,17,0,0
PT_111124,Cacém e São Marcos,32009,17417,175,225,8365,0,1692,965,957,51,437,53,296,845,26,21,24,82,24,2919,190,29,9,2,30,0,0
PT_111115,Casal De Cambra,10496,5894,84,66,2955,0,604,257,285,13,118,22,59,211,7,11,6,29,5,1051,90,5,6,6,4,0,0
PT_111105,Colares,6526,4211,27,56,1443,0,336,194,328,25,110,11,98,162,5,3,4,20,3,1271,106,2,0,0,7,0,0
PT_111125,Massamá e Monte Abraão,42621,24203,174,269,10971,0,1912,1356,1477,71,481,54,545,1185,15,36,20,100,29,5183,269,20,2,10,24,0,0
PT_111126,Queluz e Belas,44494,24896,206,236,11096,0,2394,1336,1653,61,599,54,486,1305,24,24,37,115,35,4849,325,20,11,13,17,0,0
PT_111108,Rio De Mouro,41178,23311,227,247,10447,0,2446,1352,1434,62,555,71,406,1180,21,30,38,91,17,4374,249,14,13,10,27,0,0
PT_111128,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",24524,16303,120,194,5740,0,1488,810,1510,50,358,45,415,636,11,27,19,64,20,4427,319,15,6,11,18,0,0
PT_111127,São João das Lampas e Terrugem,14418,9060,112,127,3411,0,921,420,618,35,225,42,154,346,15,9,29,36,8,2390,133,7,5,5,12,0,0
PT_111201,Santo Quintino,3200,1870,26,20,834,0,165,71,89,8,26,6,33,172,1,6,4,18,1,362,24,1,1,1,1,0,0
PT_111202,Sapataria,2548,1575,20,16,669,0,148,63,95,6,27,8,22,107,0,6,3,19,2,330,25,7,1,0,1,0,0
PT_111203,Sobral De Monte Agraço,2900,1936,17,26,748,0,175,88,115,4,29,8,33,174,3,2,2,18,1,464,24,1,0,1,3,0,0
PT_111321,A dos Cunhados e Maceira,9245,5646,83,85,1960,0,681,278,325,18,89,19,99,171,4,8,9,36,5,1669,83,7,3,11,3,0,0
PT_111322,Campelos e Outeiro da Cabeça,3156,1815,20,26,671,0,208,52,76,12,21,11,13,40,3,0,5,9,1,611,24,2,2,3,5,0,0
PT_111323,Carvoeira e Carmões,2011,1267,7,15,594,0,99,67,58,2,20,2,20,90,0,4,0,17,0,260,9,0,0,1,2,0,0
PT_111324,Dois Portos e Runa,2447,1516,14,10,697,0,102,93,47,3,20,10,19,124,0,2,3,24,1,335,10,1,0,0,1,0,0
PT_111306,Freiria,2103,1322,14,20,538,0,126,44,48,5,24,7,7,26,2,3,2,5,0,422,27,0,0,2,0,0,0
PT_111325,Maxial e Monte Redondo,2933,1674,22,17,878,0,122,62,64,4,20,5,12,88,3,4,2,10,1,335,17,4,0,2,2,0,0
PT_111310,Ponte Do Rol,2086,1362,18,20,548,0,125,47,83,8,16,9,13,38,0,1,1,4,1,409,16,0,0,5,0,0,0
PT_111311,Ramalhal,2899,1831,29,30,754,0,184,89,93,9,29,9,19,78,3,1,4,17,2,420,25,3,1,30,2,0,0
PT_111326,"Santa Maria, São Pedro e Matacães",22952,14328,137,182,5401,0,1027,756,1089,51,256,88,305,758,4,28,24,55,15,3905,187,14,4,30,12,0,0
PT_111314,São Pedro Da Cadeira,4377,2734,41,40,1214,0,261,109,107,8,43,14,29,54,2,6,9,14,1,722,49,2,0,7,2,0,0
PT_111316,Silveira,8151,4944,61,85,1807,0,446,240,317,25,88,23,84,172,4,2,5,22,2,1464,77,5,1,7,7,0,0
PT_111317,Turcifal,2908,1854,15,22,789,0,136,108,107,5,22,12,27,71,3,2,3,2,2,494,30,2,1,1,0,0,0
PT_111318,Ventosa,4407,2680,37,35,1133,0,232,103,136,12,33,10,28,66,2,6,4,8,1,775,48,7,2,2,0,0,0
PT_111412,"Alhandra, São João dos Montes e Calhandriz",10613,6819,69,79,3100,0,585,339,331,14,121,28,97,860,3,12,7,57,9,1024,77,3,3,1,0,0,0
PT_111413,Alverca do Ribatejo e Sobralinho,30082,19205,133,206,9039,0,1472,1020,1213,43,388,61,340,1727,13,29,25,115,23,3145,179,10,8,10,6,0,0
PT_111414,Castanheira do Ribatejo e Cachoeiras,6609,3808,28,45,1841,0,354,193,151,8,51,16,65,349,4,2,2,27,1,617,46,3,1,1,3,0,0
PT_111415,Póvoa de Santa Iria e Forte da Casa,33945,21884,195,252,10003,0,2120,1247,1260,41,564,75,402,1377,14,21,31,103,30,3871,223,17,5,16,17,0,0
PT_111408,Vialonga,17132,10246,92,127,5066,0,1050,462,482,25,224,34,112,866,11,11,14,70,11,1470,84,10,9,7,9,0,0
PT_111409,Vila Franca De Xira,15423,9126,70,97,3969,0,836,456,522,15,120,25,163,923,6,7,8,71,5,1670,139,8,4,6,6,0,0
PT_310101,Arco Da Calheta,3150,1678,28,5,320,0,90,43,18,8,21,9,9,15,3,2,7,0,0,0,0,32,14,0,0,1049,5
PT_310102,Calheta,3446,1661,53,11,367,0,89,42,42,5,19,10,6,21,4,8,6,0,0,0,0,45,13,0,0,915,5
PT_310103,Estreito Da Calheta,1689,776,16,6,128,0,47,25,18,1,10,7,0,9,2,0,2,0,0,0,0,12,9,0,0,483,1
PT_310104,Fajã Da Ovelha,990,448,4,2,93,0,23,4,7,5,4,3,1,7,2,0,3,0,0,0,0,15,4,0,0,271,0
PT_310105,Jardim Do Mar,238,150,3,1,47,0,12,4,8,1,2,1,1,2,0,1,0,0,0,0,0,5,1,0,0,61,0
PT_310106,Paúl Do Mar,919,299,4,1,54,0,12,7,10,1,4,1,0,7,0,0,0,0,0,0,0,5,2,0,0,190,1
PT_310107,Ponta Do Pargo,1022,474,2,4,112,0,34,3,5,0,2,3,0,5,2,1,0,0,0,0,0,8,5,0,0,286,2
PT_310108,Prazeres,792,394,5,5,73,0,23,4,12,2,1,0,3,1,0,0,0,0,0,0,0,3,3,0,0,259,0
PT_310201,Câmara De Lobos,16126,6930,114,37,1866,0,551,217,192,36,130,28,61,157,14,19,39,0,0,0,0,268,46,0,0,3136,19
PT_310202,Curral Das Freiras,1903,884,29,9,176,0,29,21,17,6,14,6,8,31,3,4,9,0,0,0,0,13,19,0,0,486,4
PT_310203,Estreito De Câmara De Lobos,9546,4597,127,24,1134,0,330,141,101,28,72,41,31,103,13,16,30,0,0,0,0,109,44,0,0,2245,8
PT_310205,Jardim Da Serra,3006,1410,43,17,534,0,80,43,22,2,15,10,10,30,4,5,8,0,0,0,0,28,15,0,0,538,6
PT_310204,Quinta Grande,1955,936,18,6,270,0,50,25,16,1,18,15,11,13,4,3,11,0,0,0,0,35,5,0,0,433,2
PT_310303,Funchal (Santa Luzia),5742,2964,38,15,899,0,179,107,177,13,49,5,33,90,4,6,8,0,0,0,0,96,3,0,0,1240,2
PT_310304,Funchal (Santa Maria Maior),12264,6466,104,28,2313,0,368,263,275,30,116,28,45,141,6,11,25,0,0,0,0,239,32,0,0,2432,10
PT_310308,Funchal (São Pedro),7329,3528,61,23,1171,0,163,140,194,15,58,10,36,94,4,3,12,0,0,0,0,125,13,0,0,1401,5
PT_310310,Funchal (Sé),3279,1476,20,9,419,0,90,27,98,2,20,2,11,15,1,0,3,0,0,0,0,36,6,0,0,716,1
PT_310301,Imaculado Coração De Maria,5830,2922,53,18,914,0,201,100,119,24,55,5,28,97,7,8,9,0,0,0,0,109,21,0,0,1151,3
PT_310302,Monte,5774,2923,46,18,959,0,182,102,94,12,56,15,22,85,4,9,15,0,0,0,0,128,21,0,0,1152,3
PT_310305,Santo António,25150,12622,234,71,4304,0,851,536,410,65,290,62,101,397,25,23,47,0,0,0,0,436,61,0,0,4675,34
PT_310306,São Gonçalo,5755,2931,71,24,1001,0,137,98,95,7,59,22,19,66,1,5,8,0,0,0,0,152,10,0,0,1154,2
PT_310307,São Martinho,26441,13706,214,75,4271,0,824,476,751,51,251,51,122,315,18,28,45,0,0,0,0,484,57,0,0,5649,24
PT_310309,São Roque,8414,4342,89,20,1435,0,249,174,141,8,88,34,26,138,8,15,28,0,0,0,0,130,17,0,0,1734,8
PT_310401,Água De Pena,2593,1232,27,3,521,0,77,45,29,7,22,2,7,16,5,2,4,0,0,0,0,68,6,0,0,389,2
PT_310402,Caniçal,3689,1689,19,9,1001,0,102,24,22,7,15,5,2,12,2,0,4,0,0,0,0,47,2,0,0,415,1
PT_310403,Machico,10679,5205,68,21,2662,0,233,145,146,10,52,15,19,56,10,8,11,0,0,0,0,260,23,0,0,1456,10
PT_310404,Porto Da Cruz,2248,1246,21,3,551,0,62,52,22,2,19,3,4,16,2,1,7,0,0,0,0,54,7,0,0,415,5
PT_310405,Santo António Da Serra,1194,614,22,3,204,0,20,18,15,1,5,2,3,4,1,3,1,0,0,0,0,75,5,0,0,230,2
PT_310501,Canhas,4333,1883,50,18,603,0,82,30,49,10,10,4,9,18,2,2,2,0,0,0,0,45,7,0,0,939,3
PT_310502,Madalena Do Mar,610,272,2,0,108,0,20,0,4,1,1,0,2,0,2,0,2,0,0,0,0,8,0,0,0,122,0
PT_310503,Ponta Do Sol,4919,2213,38,17,785,0,119,37,64,12,25,1,17,21,3,2,9,0,0,0,0,68,14,0,0,976,5
PT_310601,Achadas Da Cruz,195,104,2,0,46,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,41,0
PT_310602,Porto Moniz,1819,1034,17,14,400,0,43,14,22,8,15,2,4,9,1,0,4,0,0,0,0,15,3,0,0,462,1
PT_310603,Ribeira Da Janela,311,148,4,0,62,0,3,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,73,0
PT_310604,Seixal,711,391,6,5,141,0,10,6,5,0,2,2,0,4,1,0,1,0,0,0,0,3,2,0,0,202,1
PT_320101,Porto Santo,5195,2792,52,18,1043,0,242,79,56,6,40,10,24,29,5,4,2,0,0,0,0,51,4,0,0,1126,1
PT_310701,Campanário,4564,2126,51,16,476,0,171,53,45,11,35,11,19,50,8,9,17,0,0,0,0,70,19,0,0,1057,8
PT_310702,Ribeira Brava,7066,3157,74,22,839,0,313,122,72,19,63,10,15,51,7,6,16,0,0,0,0,100,23,0,0,1399,6
PT_310703,Serra De Água,1099,554,19,6,186,0,30,21,6,3,9,6,3,5,2,1,1,0,0,0,0,7,6,0,0,243,0
PT_310704,Tábua,1247,584,12,5,163,0,59,12,10,7,6,1,4,12,4,7,2,0,0,0,0,13,3,0,0,264,0
PT_310802,Camacha,6344,3377,68,35,845,0,142,105,74,12,64,13,23,55,4,3,11,0,0,0,0,895,21,0,0,996,11
PT_310803,Caniço,21582,11604,185,74,3143,0,764,408,473,45,220,40,104,198,18,14,21,0,0,0,0,2249,43,0,0,3577,28
PT_310804,Gaula,3881,2130,30,14,412,0,88,51,48,12,22,5,8,30,1,3,5,0,0,0,0,869,9,0,0,514,9
PT_310805,Santa Cruz,7257,3460,62,17,1035,0,176,101,76,26,40,20,16,57,7,3,4,0,0,0,0,927,27,0,0,853,13
PT_310806,Santo António Da Serra,838,476,6,1,94,0,16,3,12,1,5,0,3,7,1,0,1,0,0,0,0,189,2,0,0,132,3
PT_310901,Arco De São Jorge,382,216,4,2,86,0,3,5,2,3,1,1,2,3,0,0,1,0,0,0,0,5,0,0,0,97,1
PT_310902,Faial,1579,710,17,4,184,0,47,29,18,1,13,2,6,7,3,0,2,0,0,0,0,25,4,0,0,348,0
PT_310906,Ilha,244,130,2,1,40,0,0,2,5,0,0,0,2,5,0,0,0,0,0,0,0,4,0,0,0,69,0
PT_310903,Santana,3116,1484,29,19,460,0,89,45,28,8,18,9,9,15,3,0,8,0,0,0,0,86,15,0,0,641,2
PT_310904,São Jorge,1405,742,16,6,229,0,27,17,10,1,5,3,8,15,2,1,4,0,0,0,0,24,3,0,0,371,0
PT_310905,São Roque Do Faial,604,343,2,0,92,0,14,6,5,0,6,2,5,6,1,0,2,0,0,0,0,17,1,0,0,184,0
PT_311001,Boa Ventura,1295,563,10,5,132,0,35,9,9,4,1,3,4,11,3,0,0,0,0,0,0,7,8,0,0,322,0
PT_311002,Ponta Delgada,1267,621,8,8,176,0,21,24,19,3,4,6,1,13,3,2,1,0,0,0,0,7,5,0,0,319,1
PT_311003,São Vicente,3405,1494,24,6,425,0,93,44,73,7,12,8,5,14,4,3,4,0,0,0,0,18,6,0,0,746,2
PT_120101,Alter Do Chão,1799,1031,11,8,395,0,145,31,20,0,1,1,2,69,1,0,0,4,0,329,14,0,0,0,0,0,0
PT_120102,Chancelaria,353,229,1,0,134,0,18,3,1,0,2,1,1,11,3,0,0,2,0,47,5,0,0,0,0,0,0
PT_120104,Cunheira,255,170,0,0,111,0,8,1,0,0,1,0,0,17,0,0,1,2,0,27,2,0,0,0,0,0,0
PT_120103,Seda,266,198,1,2,78,0,15,14,2,0,0,0,2,50,0,0,0,3,0,30,1,0,0,0,0,0,0
PT_120201,Assunção,1600,966,5,20,371,0,128,21,22,0,6,1,2,62,0,3,3,4,0,300,17,0,1,0,0,0,0
PT_120202,Esperança,612,315,4,4,148,0,24,8,3,0,1,1,4,13,0,0,0,1,0,102,2,0,0,0,0,0,0
PT_120203,Mosteiros,297,187,0,1,72,0,33,1,8,0,2,0,1,13,0,0,0,2,0,49,5,0,0,0,0,0,0
PT_120309,Alcórrego e Maranhão,374,256,3,4,91,0,20,2,0,0,0,0,1,107,0,0,0,3,0,25,0,0,0,0,0,0,0
PT_120302,Aldeia Velha,207,149,2,3,41,0,5,3,5,0,0,0,0,62,0,0,0,5,0,23,0,0,0,0,0,0,0
PT_120303,Avis,1425,867,6,13,332,0,74,25,12,0,10,3,1,238,0,0,0,8,2,133,10,0,0,0,0,0,0
PT_120310,Benavila e Valongo,786,480,2,9,179,0,48,9,2,0,0,0,2,147,0,1,1,9,0,69,2,0,0,0,0,0,0
PT_120305,Ervedal,412,277,2,4,112,0,27,6,1,0,0,1,1,75,0,0,0,1,0,45,2,0,0,0,0,0,0
PT_120306,Figueira E Barros,218,153,1,0,75,0,20,0,0,0,0,0,0,43,0,0,0,2,0,11,1,0,0,0,0,0,0
PT_120401,Nossa Senhora Da Expectação,3222,1729,16,23,856,0,177,73,38,0,4,10,13,207,0,5,2,16,0,275,13,0,1,0,0,0,0
PT_120402,Nossa Senhora Da Graça Dos Degolados,508,296,1,1,165,0,44,3,2,0,1,0,0,41,0,0,0,3,0,33,2,0,0,0,0,0,0
PT_120403,São João Baptista,3285,1777,20,17,915,0,216,58,28,0,10,1,15,241,0,3,1,15,0,233,4,0,0,0,0,0,0
PT_120501,Nossa Senhora Da  Graça De Póvoa E Meadas,449,277,5,4,155,0,27,9,2,0,3,1,1,18,0,0,0,1,0,51,0,0,0,0,0,0,0
PT_120502,Santa Maria Da Devesa,1274,781,6,6,394,0,39,27,11,0,7,3,5,33,0,0,1,3,1,237,6,0,2,0,0,0,0
PT_120503,Santiago Maior,268,133,1,2,55,0,12,3,1,0,0,0,0,1,0,0,0,1,0,55,2,0,0,0,0,0,0
PT_120504,São João Baptista,660,396,9,6,196,0,22,12,6,0,3,0,1,15,0,1,1,2,0,115,6,0,1,0,0,0,0
PT_120601,Aldeia Da Mata,287,209,1,0,109,0,14,3,1,0,1,0,1,9,0,0,0,1,0,66,3,0,0,0,0,0,0
PT_120607,"Crato e Mártires, Flor da Rosa e Vale do Peso",1810,1127,11,13,561,0,96,42,27,0,9,0,4,76,1,0,1,7,2,273,4,0,0,0,0,0,0
PT_120604,Gáfete,664,423,2,4,239,0,48,10,9,0,1,0,2,31,0,1,0,1,0,72,3,0,0,0,0,0,0
PT_120605,Monte Da Pedra,205,147,0,1,76,0,11,5,2,0,0,0,1,13,0,0,0,0,0,37,1,0,0,0,0,0,0
PT_120712,"Assunção, Ajuda, Salvador e Santo Ildefonso",8240,4252,36,32,1758,0,775,123,146,0,40,13,30,104,6,5,2,11,1,1074,94,0,2,0,0,0,0
PT_120714,Barbacena e Vila Fernando,701,411,6,4,197,0,78,7,7,0,3,0,1,30,0,1,0,5,0,66,6,0,0,0,0,0,0
PT_120713,"Caia, São Pedro e Alcáçova",4889,1964,9,20,1053,0,366,70,47,0,18,5,14,58,5,1,0,5,1,268,23,0,1,0,0,0,0
PT_120706,Santa Eulália,925,465,7,4,250,0,99,13,5,0,1,0,1,19,0,0,1,3,0,59,3,0,0,0,0,0,0
PT_120707,São Brás E São Lourenço,1420,839,5,15,388,0,159,20,18,0,9,7,2,19,0,1,0,0,0,176,20,0,0,0,0,0,0
PT_120708,São Vicente E Ventosa,620,343,6,5,163,0,97,8,9,0,1,0,0,12,1,0,0,1,0,33,7,0,0,0,0,0,0
PT_120715,Terrugem e Vila Boim,1908,1175,8,18,587,0,196,41,22,0,6,1,5,69,0,0,2,9,1,179,31,0,0,0,0,0,0
PT_120801,Cabeço De Vide,815,449,4,2,181,0,56,10,18,0,0,0,2,59,0,0,1,0,0,113,3,0,0,0,0,0,0
PT_120802,Fronteira,1586,965,12,15,436,0,115,21,18,0,2,0,5,29,0,0,6,2,0,292,12,0,0,0,0,0,0
PT_120803,São Saturnino,212,150,1,4,65,0,13,3,1,0,0,0,0,17,0,0,2,2,0,42,0,0,0,0,0,0,0
PT_120902,Belver,529,358,2,4,257,0,14,11,1,0,0,0,0,25,0,1,0,3,0,38,2,0,0,0,0,0,0
PT_120903,Comenda,645,393,3,4,225,0,29,12,3,0,7,1,2,56,0,0,3,5,1,42,0,0,0,0,0,0,0
PT_120906,Gavião e Atalaia,1424,898,4,9,481,0,91,27,8,0,8,2,3,45,1,2,3,6,2,196,10,0,0,0,0,0,0
PT_120905,Margem,619,305,4,2,167,0,26,17,1,0,3,2,1,32,0,0,1,3,0,44,2,0,0,0,0,0,0
PT_121001,Beirã,360,224,2,0,109,0,22,3,1,0,3,3,0,9,2,0,0,0,0,67,3,0,0,0,0,0,0
PT_121002,Santa Maria De Marvão,337,198,3,3,115,0,13,8,6,0,3,2,0,2,0,1,1,1,0,37,3,0,0,0,0,0,0
PT_121003,Santo António Das Areias,883,552,12,8,304,0,33,11,6,0,5,1,5,13,1,1,1,5,1,143,2,0,0,0,0,0,0
PT_121004,São Salvador Da Aramenha,1085,612,5,10,265,0,50,18,23,0,3,2,5,16,1,0,2,3,2,198,9,0,0,0,0,0,0
PT_121101,Assumar,503,231,3,3,98,0,19,7,2,0,1,1,0,50,0,0,1,1,2,36,6,0,1,0,0,0,0
PT_121102,Monforte,1083,612,5,6,229,0,123,5,9,0,4,0,2,39,1,0,0,5,0,179,5,0,0,0,0,0,0
PT_121103,Santo Aleixo,469,287,3,1,160,0,42,2,3,0,1,0,2,25,0,1,0,3,0,41,3,0,0,0,0,0,0
PT_121104,Vaiamonte,507,292,3,3,124,0,73,3,4,0,2,0,3,25,0,0,2,4,1,43,2,0,0,0,0,0,0
PT_121201,Alpalhão,954,511,8,2,247,0,60,7,4,0,3,1,0,26,0,0,0,3,0,146,4,0,0,0,0,0,0
PT_121211,Arez e Amieira do Tejo,348,198,5,2,111,0,11,9,2,0,2,0,1,13,0,1,0,1,1,37,2,0,0,0,0,0,0
PT_121212,"Espírito Santo, Nossa Senhora da Graça e São Simão",2847,1566,16,28,767,0,142,42,20,0,7,4,10,133,1,2,0,12,0,363,19,0,0,0,0,0,0
PT_121205,Montalvão,302,169,1,4,111,0,10,0,3,0,1,1,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0
PT_121207,Santana,264,156,5,1,97,0,8,3,0,0,1,0,1,25,0,0,0,3,0,12,0,0,0,0,0,0,0
PT_121208,São Matias,208,128,0,4,54,0,9,0,2,0,0,0,0,9,0,0,0,0,0,48,2,0,0,0,0,0,0
PT_121210,Tolosa,755,434,4,8,213,0,54,12,4,0,2,0,1,38,1,0,1,4,0,90,2,0,0,0,0,0,0
PT_121304,Foros De Arrão,793,414,3,3,218,0,29,13,9,0,3,0,2,92,0,2,0,5,0,34,1,0,0,0,0,0,0
PT_121301,Galveias,1031,545,6,7,251,0,75,15,10,0,0,1,2,86,1,1,1,5,1,78,5,0,0,0,0,0,0
PT_121305,Longomel,966,569,7,6,351,0,65,24,5,0,1,2,0,65,0,0,0,7,1,33,2,0,0,0,0,0,0
PT_121302,Montargil,1749,903,7,7,397,0,82,33,17,0,2,3,2,178,1,1,1,13,3,144,12,0,0,0,0,0,0
PT_121308,"Ponte de Sor, Tramaga e Vale de Açor",9304,5040,35,50,2530,0,568,198,140,0,36,19,30,395,5,6,3,33,3,937,50,0,2,0,0,0,0
PT_121401,Alagoa,485,316,1,4,147,0,26,1,1,0,2,1,4,4,0,0,0,1,0,116,8,0,0,0,0,0,0
PT_121402,Alegrete,1301,764,8,6,363,0,65,11,20,0,1,0,6,7,0,0,1,2,2,260,10,0,2,0,0,0,0
PT_121404,Fortios,1580,948,7,8,391,0,114,25,18,0,4,3,5,64,1,0,1,5,2,280,19,0,1,0,0,0,0
PT_121412,Reguengo e São Julião,772,470,6,11,192,0,37,13,15,0,1,2,3,5,0,0,1,2,0,180,2,0,0,0,0,0,0
PT_121413,Ribeira de Nisa e Carreiras,1452,966,10,13,389,0,85,27,30,0,11,2,9,38,2,0,1,2,0,329,18,0,0,0,0,0,0
PT_121411,Sé e São Lourenço,12869,7638,53,91,3402,0,585,222,184,0,75,12,63,330,8,3,1,17,5,2478,108,0,1,0,0,0,0
PT_121410,Urra,1517,910,7,9,467,0,84,30,12,0,4,3,3,18,0,0,0,2,0,264,7,0,0,0,0,0,0
