gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP,MPT,CDU,B.E.,L,PCTP/MRPP,PPV/CDC,PAN,PND,PPM,PTP,MAS,PDA,E,POUS
PT_310105,Jardim Do Mar,228,119,14,3,23,35,9,8,7,3,4,0,1,3,0,7,0,2,0,0
PT_310106,Paúl Do Mar,867,204,10,3,14,113,24,6,7,2,1,0,4,1,0,15,0,3,0,1
PT_310107,Ponta Do Pargo,1149,423,17,13,40,264,22,5,8,4,5,3,7,4,3,20,0,2,4,2
PT_310108,Prazeres,783,286,9,6,29,202,12,3,1,0,3,0,4,2,3,11,0,0,1,0
PT_310201,Câmara De Lobos,15644,4394,265,68,719,1594,617,204,156,69,75,26,152,80,40,251,26,19,19,14
PT_310202,Curral Das Freiras,2063,727,46,7,95,379,16,63,14,6,7,3,15,18,8,31,6,2,6,5
PT_310203,Estreito De Câmara De Lobos,9559,3582,257,59,467,1509,505,127,88,55,53,20,78,83,44,171,25,14,8,19
PT_310205,Jardim Da Serra,3211,1203,88,24,280,358,131,66,32,24,24,7,22,32,16,75,14,2,7,1
PT_310204,Quinta Grande,1951,827,48,17,118,359,123,22,15,16,5,5,23,19,8,39,3,3,4,0
PT_310301,Imaculado Coração De Maria,6229,2186,130,39,529,572,248,166,87,46,37,6,84,68,16,119,11,11,9,8
PT_310302,Monte,6390,2161,148,35,490,516,222,174,69,48,50,15,97,76,31,130,11,20,21,8
PT_310303,Funchal (Santa Luzia),5715,2118,139,34,484,627,248,115,97,38,25,7,88,56,18,106,14,10,7,5
PT_310304,Funchal (Santa Maria Maior),13183,4959,316,112,1280,1236,550,280,221,101,98,30,190,117,58,295,24,22,22,7
PT_310305,Santo António,24807,8985,690,168,2118,2191,818,656,375,190,197,53,362,229,116,642,48,47,63,22
PT_310306,São Gonçalo,6024,2002,133,38,532,501,189,111,102,39,44,9,71,53,18,128,7,13,12,2
PT_310307,São Martinho,24967,8214,547,154,1866,2158,894,480,450,237,144,53,333,214,85,462,29,31,58,19
PT_310308,Funchal (São Pedro),7514,2503,138,49,617,688,277,174,123,54,44,12,83,68,25,120,7,6,11,7
PT_310309,São Roque,8697,3556,268,66,831,988,377,233,152,67,67,16,127,84,37,171,24,11,27,10
PT_310310,Funchal (Sé),2988,943,52,19,185,341,99,33,50,25,10,5,33,32,13,36,2,5,3,0
PT_310401,Água De Pena,2280,685,50,19,241,140,72,23,15,10,9,3,17,12,10,53,3,3,0,5
PT_310402,Caniçal,3596,847,45,6,363,225,69,14,25,11,10,3,13,10,10,34,7,2,0,0
PT_310403,Machico,11225,3109,169,66,1351,649,258,93,92,49,38,15,72,32,26,169,11,4,10,5
PT_310404,Porto Da Cruz,2567,1005,53,15,323,296,114,31,21,13,17,3,22,21,10,53,2,2,4,5
PT_310405,Santo António Da Serra,1339,427,30,3,95,161,35,16,12,5,7,4,5,11,5,31,2,2,1,2
PT_310501,Canhas,4283,1085,67,16,189,569,50,27,13,15,13,2,21,12,12,60,5,3,7,4
PT_310502,Madalena Do Mar,641,163,6,3,36,64,18,6,2,6,0,2,5,0,1,11,0,3,0,0
PT_310503,Ponta Do Sol,4877,1393,89,21,246,585,117,30,42,33,28,4,26,24,12,108,7,9,10,2
PT_310601,Achadas Da Cruz,251,117,0,2,53,49,8,1,0,0,0,1,0,0,0,3,0,0,0,0
PT_310602,Porto Moniz,2019,854,49,21,298,339,45,12,9,6,3,5,16,5,3,34,7,2,0,0
PT_310603,Ribeira Da Janela,340,123,10,1,47,52,3,2,1,1,1,0,2,1,2,0,0,0,0,0
PT_310604,Seixal,776,293,8,6,111,124,13,5,0,2,0,0,3,2,1,18,0,0,0,0
PT_320101,Porto Santo,5680,1599,89,43,619,434,105,36,46,17,30,7,22,17,7,107,12,3,5,0
PT_310701,Campanário,4606,1617,142,32,273,691,131,44,36,22,24,11,55,23,16,91,5,3,12,6
PT_310702,Ribeira Brava,7139,2315,130,45,402,975,168,68,85,47,38,11,59,45,29,180,11,10,9,3
PT_310703,Serra De Água,1175,445,33,8,100,206,20,11,7,8,6,2,7,4,10,20,1,0,2,0
PT_310704,Tábua,1220,382,14,3,77,161,23,19,5,6,8,1,6,6,4,42,1,1,4,1
PT_310802,Camacha,6624,2812,245,99,543,657,326,111,92,83,78,22,119,92,61,220,21,17,15,11
PT_310803,Caniço,19283,6883,553,180,1383,1351,868,393,371,218,118,55,372,199,110,582,37,39,39,15
PT_310804,Gaula,3731,1259,78,24,269,333,132,57,57,26,19,9,55,21,9,140,10,8,7,5
PT_310805,Santa Cruz,7160,2070,146,36,477,413,192,84,58,33,44,15,78,52,26,375,10,11,12,8
PT_310806,Santo António Da Serra,892,278,11,5,39,76,27,8,9,6,2,1,14,15,1,54,2,4,4,0
PT_310901,Arco De São Jorge,453,188,11,4,38,77,14,4,4,4,5,0,8,0,4,10,3,0,0,2
PT_310902,Faial,1754,551,29,7,98,269,38,12,8,7,7,3,12,9,7,36,3,2,2,2
PT_310906,Ilha,331,140,4,3,16,99,7,2,3,1,0,0,1,1,0,1,0,0,1,1
PT_310903,Santana,3549,1052,59,20,218,357,109,25,29,24,18,9,27,23,5,103,9,5,3,9
PT_310904,São Jorge,1634,616,42,15,105,276,36,28,17,12,15,2,12,12,7,28,4,0,3,2
PT_310905,São Roque Do Faial,671,307,15,4,71,127,15,15,3,5,5,2,4,7,2,22,5,2,1,2
PT_311001,Boa Ventura,1485,468,29,17,114,179,25,12,6,8,5,2,3,8,10,43,2,1,4,0
PT_311002,Ponta Delgada,1367,471,24,9,145,204,31,6,8,5,2,1,7,3,5,17,2,0,1,1
PT_311003,São Vicente,3540,1048,54,20,265,403,83,12,31,14,10,4,25,18,13,78,9,3,3,3
PT_120101,Alter Do Chão,1966,620,11,20,189,187,37,121,14,6,12,0,2,6,1,4,2,1,6,1
PT_120102,Chancelaria,427,175,3,2,76,43,3,31,0,1,8,0,1,3,2,0,1,0,0,1
PT_120104,Cunheira,310,162,9,5,89,22,0,25,2,1,2,0,2,1,0,1,2,0,1,0
PT_120103,Seda,318,196,0,7,56,23,3,92,8,0,4,1,0,0,0,1,1,0,0,0
PT_120201,Assunção,1635,651,22,35,246,195,29,86,9,1,8,0,3,4,6,1,3,2,1,0
PT_120202,Esperança,724,230,3,6,135,55,6,14,3,0,4,0,1,1,0,1,1,0,0,0
PT_120203,Mosteiros,366,130,1,3,63,28,4,20,3,2,3,0,0,1,1,0,0,0,0,1
PT_120309,Alcórrego e Maranhão,408,230,1,3,24,12,2,180,1,0,3,0,2,0,0,0,0,1,1,0
PT_120302,Aldeia Velha,247,140,4,2,25,17,4,78,5,0,2,0,1,1,1,0,0,0,0,0
PT_120303,Avis,1509,706,11,28,190,77,26,323,15,6,9,0,10,1,2,0,2,0,5,1
PT_120310,Benavila e Valongo,905,440,10,6,160,42,9,197,5,1,5,0,0,0,2,1,0,1,1,0
PT_120305,Ervedal,478,264,5,6,51,41,9,131,5,1,8,0,3,0,1,0,0,0,2,1
PT_120306,Figueira E Barros,247,130,9,4,30,15,2,67,0,0,2,0,0,0,0,1,0,0,0,0
PT_120401,Nossa Senhora Da Expectação,3444,1133,33,43,506,145,65,250,31,3,34,0,5,3,1,4,8,1,1,0
PT_120402,Nossa Senhora Da Graça Dos Degolados,527,213,3,1,117,8,14,56,2,1,6,0,2,0,1,0,2,0,0,0
PT_120403,São João Baptista,3576,1182,36,31,531,109,46,332,40,8,31,1,6,0,1,4,2,1,3,0
PT_120501,Nossa Senhora Da  Graça De Póvoa E Meadas,510,233,7,7,113,34,10,45,5,3,4,1,1,1,2,0,0,0,0,0
PT_120502,Santa Maria Da Devesa,1463,533,12,26,210,121,40,57,19,15,7,1,6,5,4,1,4,0,4,1
PT_120503,Santiago Maior,320,107,5,2,43,32,5,2,6,4,5,0,1,1,0,0,1,0,0,0
PT_120504,São João Baptista,681,264,12,14,105,65,11,24,12,2,5,0,4,2,1,3,1,0,1,2
PT_120601,Aldeia Da Mata,323,169,3,4,83,35,3,33,0,1,4,1,1,0,0,1,0,0,0,0
PT_120607,"Crato e Mártires, Flor da Rosa e Vale do Peso",1906,677,30,35,253,141,30,136,16,6,14,1,2,3,1,2,1,2,4,0
PT_120604,Gáfete,786,263,7,12,130,38,6,48,6,3,8,0,3,1,0,0,0,0,1,0
PT_120605,Monte Da Pedra,255,143,1,6,76,15,2,34,1,1,2,0,2,1,0,1,0,0,1,0
PT_120712,"Assunção, Ajuda, Salvador e Santo Ildefonso",8308,2334,74,110,934,623,123,203,103,32,36,11,21,15,12,7,11,2,16,1
PT_120714,Barbacena e Vila Fernando,822,275,17,5,126,46,8,45,9,2,11,0,2,1,0,1,0,0,1,1
PT_120713,"Caia, São Pedro e Alcáçova",5417,1402,38,40,841,182,51,119,53,8,25,4,9,4,8,8,5,3,3,1
PT_120706,Santa Eulália,1076,348,9,8,221,44,5,39,11,0,3,0,1,1,4,1,1,0,0,0
PT_120707,São Brás E São Lourenço,1430,441,9,26,245,67,13,38,9,7,10,0,5,2,2,2,1,0,5,0
PT_120708,São Vicente E Ventosa,685,265,8,1,166,30,6,24,5,3,7,0,4,3,2,0,2,1,3,0
PT_120715,Terrugem e Vila Boim,2154,808,20,35,335,127,48,147,29,9,27,2,9,5,2,4,6,1,2,0
PT_120801,Cabeço De Vide,856,336,2,9,147,66,8,64,11,2,6,0,7,2,7,2,2,0,1,0
PT_120802,Fronteira,1777,702,23,35,261,167,54,96,30,7,4,1,7,3,7,5,0,0,2,0
PT_120803,São Saturnino,246,159,1,4,66,37,9,34,3,2,0,1,0,0,1,0,0,0,0,1
PT_120902,Belver,669,328,5,8,211,36,9,36,9,3,5,0,0,1,1,2,1,0,1,0
PT_120903,Comenda,786,403,9,10,178,55,15,111,4,1,12,0,2,2,2,0,2,0,0,0
PT_120906,Gavião e Atalaia,1519,612,20,22,297,109,32,69,24,5,11,2,6,2,5,1,4,0,2,1
PT_120905,Margem,757,258,2,9,150,24,8,37,12,0,11,0,2,2,0,0,1,0,0,0
PT_121001,Beirã,422,151,2,3,81,29,13,12,4,0,5,0,0,0,1,0,0,1,0,0
PT_121002,Santa Maria De Marvão,380,127,4,13,53,27,5,5,5,2,3,1,2,1,2,2,1,0,1,0
PT_121003,Santo António Das Areias,987,366,20,22,174,83,9,22,13,4,12,1,1,0,0,1,1,2,0,1
PT_121004,São Salvador Da Aramenha,1204,359,2,20,118,122,26,43,9,6,4,1,2,1,2,0,1,1,1,0
PT_121101,Assumar,528,164,0,2,54,20,4,69,5,1,5,0,0,2,0,1,0,0,1,0
PT_121102,Monforte,1131,462,8,11,161,121,16,103,11,3,13,2,5,1,2,2,1,0,1,1
PT_121103,Santo Aleixo,583,181,4,1,109,13,2,35,3,0,7,0,3,0,0,3,0,1,0,0
PT_121104,Vaiamonte,551,234,5,10,105,19,6,67,4,1,13,0,1,0,2,0,0,0,1,0
PT_121201,Alpalhão,1138,394,11,19,115,130,9,72,7,3,8,0,10,5,1,0,1,2,0,1
PT_121211,Arez e Amieira do Tejo,462,212,5,8,109,31,7,33,2,2,7,1,3,2,1,1,0,0,0,0
PT_121212,"Espírito Santo, Nossa Senhora da Graça e São Simão",3152,1098,27,47,454,217,49,202,28,13,21,4,12,4,2,4,5,3,6,0
PT_121205,Montalvão,398,145,4,3,64,21,1,40,2,2,4,0,1,2,0,0,0,0,1,0
PT_121207,Santana,347,210,8,5,116,15,7,45,2,1,5,0,3,1,2,0,0,0,0,0
PT_121208,São Matias,295,125,1,2,46,37,3,25,1,2,5,0,1,0,0,0,1,0,1,0
PT_121210,Tolosa,841,350,13,11,163,78,10,52,4,1,9,0,1,2,0,4,1,0,1,0
PT_121304,Foros De Arrão,877,321,4,7,103,14,18,138,14,0,9,0,5,1,2,4,0,0,2,0
PT_121301,Galveias,1149,331,8,9,118,53,19,76,19,4,7,0,5,3,3,5,1,0,1,0
PT_121305,Longomel,1092,419,7,8,195,27,4,118,33,2,11,0,5,1,5,0,0,0,3,0
PT_121302,Montargil,2007,790,12,18,206,117,14,376,11,5,13,1,2,4,3,2,1,0,3,2
PT_121308,"Ponte de Sor, Tramaga e Vale de Açor",9669,3006,95,141,1137,515,173,579,173,44,58,8,25,9,10,15,7,2,15,0
PT_121401,Alagoa,566,170,7,15,84,38,6,7,6,1,3,0,1,2,0,0,0,0,0,0
PT_121402,Alegrete,1525,407,15,19,170,136,13,29,10,3,1,1,0,4,2,0,3,0,1,0
PT_121404,Fortios,1609,510,16,39,188,100,9,90,28,4,12,1,7,7,1,4,1,1,2,0
PT_121412,Reguengo e São Julião,909,289,16,16,95,106,8,22,6,6,3,0,5,2,1,1,1,0,1,0
PT_121413,Ribeira de Nisa e Carreiras,1613,533,22,53,155,158,37,49,15,14,10,0,11,2,0,5,0,0,1,1
PT_121411,Sé e São Lourenço,13699,4416,155,232,1535,1128,251,585,220,71,81,10,55,12,17,17,14,3,20,10
PT_121410,Urra,1651,556,25,41,230,90,32,68,26,5,15,0,4,7,3,3,3,0,4,0
PT_121501,Cano,1125,416,16,16,161,88,21,84,7,3,9,1,1,5,0,1,0,0,3,0
PT_121502,Casa Branca,1060,431,14,22,113,87,14,152,11,1,9,0,2,0,0,1,1,0,4,0
PT_121503,Santo Amaro,532,280,8,5,109,73,8,65,5,2,3,0,0,0,0,0,2,0,0,0
PT_121504,Sousel,1596,631,25,22,154,171,40,150,14,7,20,6,2,3,2,5,1,3,5,1
PT_130141,"Aboadela, Sanche e Várzea",1920,560,14,15,179,229,63,14,16,4,3,0,3,8,6,3,2,0,1,0
PT_130142,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",11038,4124,58,104,1683,952,667,238,178,86,23,6,42,20,9,15,23,6,11,3
PT_130103,Ansiães,728,176,1,5,71,51,9,24,2,0,5,1,1,1,1,2,1,0,1,0
PT_130143,"Bustelo, Carneiro e Carvalho de Rei",982,329,6,5,117,133,41,7,3,2,3,2,2,3,1,0,0,1,3,0
PT_130107,Candemil,872,211,5,3,72,86,21,8,1,2,1,0,6,1,0,2,0,0,2,1
PT_130144,Figueiró (Santiago e Santa Cristina),3915,1113,19,29,343,481,105,33,35,10,13,0,7,11,11,8,4,1,1,2
PT_130112,Fregim,2292,637,14,11,264,182,106,14,10,5,7,2,8,3,1,2,1,3,3,1
PT_130145,Freixo de Cima e de Baixo,3439,1150,25,55,417,386,174,22,19,10,8,3,4,11,4,4,3,2,3,0
PT_130115,Fridão,744,316,2,5,140,78,46,10,3,20,2,0,0,2,3,3,1,0,1,0
PT_130117,Gondar,1654,553,5,24,280,119,78,15,9,7,1,0,3,2,3,3,1,0,2,1
PT_130134,Gouveia (São Simão),675,221,3,4,83,73,37,7,1,2,3,1,2,1,2,2,0,0,0,0
PT_130118,Jazente,641,242,2,5,123,70,21,9,2,4,0,1,1,1,1,0,1,0,0,1
PT_130119,Lomba,830,312,6,8,115,102,33,20,6,3,5,1,5,2,2,0,2,0,2,0
PT_130120,Louredo,628,232,3,7,104,56,30,8,6,0,3,0,3,2,4,2,3,0,1,0
PT_130121,Lufrei,1768,640,5,24,331,109,107,7,12,9,5,1,4,3,4,7,3,3,4,2
PT_130123,Mancelos,3116,955,23,24,428,325,61,15,17,11,9,1,7,7,9,7,5,1,3,2
PT_130146,Olo e Canadelo,632,196,8,5,102,47,20,4,2,4,0,0,0,1,3,0,0,0,0,0
PT_130126,Padronelo,845,268,11,7,119,59,47,9,1,1,3,1,0,3,2,2,1,0,0,2
PT_130147,"Real, Ataíde e Oliveira",4587,1574,29,46,796,420,121,68,28,12,7,1,13,9,3,12,6,1,2,0
PT_130128,Rebordelo,310,108,3,6,41,38,9,3,1,0,1,0,0,1,1,0,2,0,1,1
PT_130129,Salvador Do Monte,1006,328,6,6,157,86,45,12,6,3,1,0,1,0,1,2,0,0,2,0
PT_130135,Telões,3999,1196,19,16,424,445,145,61,27,9,11,0,4,13,6,7,2,2,4,1
PT_130136,Travanca,1943,495,11,15,209,167,29,14,5,15,5,1,4,6,2,6,2,2,1,1
PT_130138,Vila Caiz,2748,812,22,11,447,192,77,20,3,10,7,0,4,4,4,3,4,1,2,1
PT_130139,Vila Chã Do Marão,999,349,5,10,122,86,98,5,6,4,2,0,1,6,2,2,0,0,0,0
PT_130148,"Vila Garcia, Aboim e Chapa",1770,611,16,18,159,260,81,15,12,12,6,2,4,11,2,7,2,0,3,1
PT_130221,Ancede e Ribadouro,2368,792,15,9,491,142,40,42,18,9,5,2,3,6,3,4,0,1,1,1
PT_130222,Baião (Santa Leocádia) e Mesquinhata,744,281,9,5,182,58,9,1,3,1,2,0,1,3,0,3,2,2,0,0
PT_130223,Campelo e Ovil,3389,987,30,47,419,276,95,41,14,11,12,2,9,9,3,7,6,0,5,1
PT_130204,Frende,631,243,8,6,151,46,13,4,6,0,3,0,3,1,0,1,0,1,0,0
PT_130205,Gestaçô,1202,366,12,13,208,85,11,13,2,0,3,2,4,4,1,1,3,1,1,2
PT_130206,Gove,1760,521,11,11,301,109,33,12,9,6,10,0,3,7,3,3,2,0,0,1
PT_130207,Grilo,537,212,3,4,113,66,12,4,2,1,2,0,0,1,2,0,2,0,0,0
PT_130224,Loivos da Ribeira e Tresouras,753,283,0,5,176,65,8,11,5,3,3,0,1,2,1,1,0,1,1,0
PT_130208,Loivos Do Monte,361,97,1,2,60,23,1,2,2,0,0,0,0,2,1,1,1,0,1,0
PT_130225,Santa Cruz do Douro e São Tomé de Covelas,1750,665,10,16,486,73,23,24,6,4,6,1,5,6,0,2,2,0,0,1
PT_130215,Santa Marinha Do Zêzere,2416,686,16,26,429,131,27,23,11,5,6,0,4,3,2,2,1,0,0,0
PT_130226,Teixeira e Teixeiró,1108,246,8,1,133,84,4,4,3,0,1,1,0,3,2,1,0,0,1,0
PT_130219,Valadares,813,194,1,2,103,58,4,10,3,0,2,0,0,6,1,2,1,0,1,0
PT_130220,Viariz,383,101,1,1,67,27,1,0,1,0,1,0,1,0,0,0,0,1,0,0
PT_130301,Aião,673,231,4,11,57,109,19,8,3,5,2,1,0,2,3,1,2,1,2,1
PT_130302,Airães,2402,824,18,19,313,337,52,31,13,7,4,2,5,9,4,4,1,2,1,2
PT_130305,Friande,1441,575,7,26,135,286,35,30,19,2,10,1,2,8,1,2,3,4,3,1
PT_130306,Idães,2331,838,15,23,341,243,70,54,21,10,18,1,6,7,6,9,8,4,2,0
PT_130307,Jugueiros,1169,386,5,11,115,154,30,27,11,5,11,4,3,4,1,1,2,0,2,0
PT_130334,Macieira da Lixa e Caramos,3510,1116,21,48,401,411,73,57,26,12,22,4,3,8,7,7,5,2,7,2
PT_130335,"Margaride, Várzea, Lagares, Varziela, Moure",16011,5127,100,219,1671,1794,460,344,205,44,81,16,50,44,34,31,14,2,12,6
PT_130336,"Pedreira, Rande e Sernande",2974,963,13,35,374,237,84,91,34,9,27,4,15,12,7,11,1,3,4,2
PT_130313,Penacova,962,403,11,11,203,85,34,10,14,2,16,2,3,3,4,1,4,0,0,0
PT_130314,Pinheiro,929,373,5,21,121,116,41,20,16,4,5,2,1,1,7,6,2,2,1,2
PT_130315,Pombeiro De Ribavizela,2003,676,14,4,245,202,59,55,23,17,25,2,4,7,3,7,5,0,4,0
PT_130317,Refontoura,1823,519,13,18,175,194,40,24,19,4,9,0,3,6,4,7,1,0,2,0
PT_130318,Regilde,1113,395,5,6,217,85,29,10,16,5,8,0,4,3,3,1,0,0,2,1
PT_130319,Revinhade,593,284,7,12,134,78,15,9,7,1,4,0,1,6,6,2,1,0,1,0
PT_130324,Sendim,1495,495,10,10,150,203,43,20,17,7,8,1,6,5,3,7,2,1,1,1
PT_130337,Torrados e Sousa,3048,957,13,25,470,264,55,41,27,8,19,3,3,9,3,6,6,0,4,1
PT_130338,Unhão e Lordelo,1096,373,7,15,128,150,19,13,15,2,4,2,2,4,8,2,1,0,0,1
PT_130339,Vila Cova da Lixa e Borba de Godim,5644,1796,52,73,500,806,137,62,55,26,20,6,12,11,10,10,3,2,8,3
PT_130340,Vila Fria e Vizela (São Jorge),1076,426,4,13,192,115,30,29,12,4,9,1,1,4,3,5,1,0,3,0
PT_130341,Vila Verde e Santão,1493,534,15,19,166,241,20,16,15,6,6,2,7,7,4,4,1,3,2,0
PT_130412,Baguim Do Monte,12116,4549,165,179,1631,1008,363,541,265,83,94,18,88,24,32,21,11,4,19,3
PT_130413,Fânzeres e São Pedro da Cova,33374,11558,327,388,3827,2031,769,2638,599,157,351,44,152,54,60,51,44,13,41,12
PT_130414,Foz do Sousa e Covelo,6778,2658,99,128,993,728,200,231,94,35,38,3,36,13,13,15,5,5,17,5
PT_130415,"Gondomar (São Cosme), Valbom e Jovim",41505,16040,573,732,4998,3789,1454,2056,968,318,359,56,297,87,94,92,53,36,65,13
PT_130405,Lomba,1422,415,8,9,196,104,14,38,12,0,11,0,7,8,2,2,0,0,3,1
PT_130416,Melres e Medas,5031,2151,68,119,924,457,162,183,65,27,52,6,24,10,14,15,12,1,9,3
PT_130408,Rio Tinto,44119,16823,492,726,5810,3569,1481,2301,1037,295,329,39,383,60,81,64,48,21,77,10
PT_130502,Aveleda,1578,433,10,13,162,151,30,33,6,3,7,1,4,2,4,2,5,0,0,0
PT_130504,Caíde De Rei,2328,747,22,9,343,189,52,56,22,5,13,2,11,4,3,6,3,1,4,2
PT_130527,Cernadelo e Lousada (São Miguel e Santa Margarida),1886,594,15,15,214,205,54,30,15,1,11,1,6,8,2,7,3,3,3,1
PT_130528,"Cristelos, Boim e Ordem",6038,1948,47,82,756,605,135,112,53,17,39,3,37,13,12,16,8,1,12,0
PT_130529,Figueiras e Covas,1714,604,10,26,180,259,40,26,12,15,8,0,2,9,5,2,2,2,4,2
PT_130510,Lodares,1656,604,15,24,222,201,38,41,20,6,11,1,10,4,5,3,1,0,1,1
PT_130530,Lustosa e Barrosas (Santo Estêvão),4774,1465,25,31,601,408,122,110,62,16,13,5,18,21,12,12,2,1,5,1
PT_130512,Macieira,1346,405,9,14,186,110,25,22,8,4,8,0,5,4,3,1,3,2,1,0
PT_130513,Meinedo,3490,1356,36,38,629,294,86,125,39,20,30,3,17,14,10,6,2,1,6,0
PT_130531,Nespereira e Casais,2975,1057,31,39,446,355,71,35,27,11,11,1,8,6,2,9,1,0,3,1
PT_130515,Nevogilde,2173,570,5,12,204,273,32,22,8,1,4,1,2,2,0,2,0,0,1,1
PT_130532,"Silvares, Pias, Nogueira e Alvarenga",5133,1744,43,68,557,601,197,89,67,20,25,3,23,10,15,13,2,2,8,1
PT_130524,Sousela,1555,385,11,24,129,128,30,12,12,10,4,0,1,11,3,5,2,0,3,0
PT_130525,Torno,2310,680,17,12,266,209,62,44,17,8,13,4,3,5,1,10,4,0,3,2
PT_130526,Vilar Do Torno E Alentém,1199,406,9,16,190,107,17,29,7,5,8,0,4,4,4,2,4,0,0,0
PT_130601,Águas Santas,22292,8830,278,403,2924,1920,798,1087,572,206,161,30,231,49,41,47,24,12,39,8
PT_130618,Castêlo da Maia,15387,5414,162,320,1634,1687,471,362,306,121,88,13,100,40,26,29,24,7,16,8
PT_130619,Cidade da Maia,33845,14271,463,772,3969,4011,1461,1298,915,384,207,49,371,83,82,67,57,16,57,9
PT_130603,Folgosa,2866,1218,46,67,347,394,113,90,53,26,20,2,18,15,9,4,6,4,4,0
PT_130608,Milheirós,3996,1732,58,88,613,444,140,145,95,35,23,10,32,10,7,8,11,4,6,3
PT_130609,Moreira,10564,4301,144,252,1277,1178,419,389,239,96,66,16,110,22,22,34,14,3,18,2
PT_130620,Nogueira e Silva Escura,6737,2571,87,118,777,731,227,183,170,67,42,7,72,22,20,23,7,2,12,4
PT_130617,Pedrouços,10068,4129,129,167,1386,937,330,584,248,73,77,13,99,20,20,15,10,1,12,8
PT_130613,São Pedro Fins,1659,693,23,36,193,237,57,56,32,13,10,3,20,5,2,3,0,0,3,0
PT_130616,Vila Nova Da Telha,5037,2053,74,109,641,536,195,214,98,37,45,7,46,9,14,6,4,4,11,3
PT_130732,"Alpendorada, Várzea e Torrão",7201,2053,41,67,557,980,180,73,37,21,25,5,16,11,10,10,8,4,4,4
PT_130733,Avessadas e Rosém,1381,394,12,17,113,151,31,19,9,5,11,1,6,5,3,5,3,0,3,0
PT_130704,Banho E Carvalhosa,1241,362,9,10,175,82,20,22,15,4,8,2,4,1,1,4,2,0,3,0
PT_130734,Bem Viver,3419,841,27,28,225,350,86,19,29,15,14,3,14,10,7,6,4,1,3,0
PT_130705,Constance,1379,538,31,31,214,131,49,36,13,10,9,0,3,2,4,1,3,0,1,0
PT_130735,Livração,1876,843,19,12,426,113,65,151,21,8,11,0,7,2,0,5,1,0,2,0
PT_130736,Marco,9572,3082,72,114,1199,704,394,206,146,49,56,7,38,21,18,17,16,3,17,5
PT_130737,Paredes de Viadores e Manhuncelos,1481,463,12,22,173,116,36,31,29,8,12,1,4,4,6,3,1,2,2,1
PT_130738,Penhalonga e Paços de Gaiolo,2543,579,15,17,187,193,66,41,11,2,14,0,5,7,2,7,4,3,2,3
PT_130739,Sande e São Lourenço,2534,604,13,32,104,308,68,17,14,3,10,2,3,10,2,5,2,3,5,3
PT_130722,Soalhães,3136,893,21,23,505,182,70,31,19,4,12,1,7,5,3,6,3,1,0,0
PT_130723,Sobretâmega,1003,322,4,4,147,84,44,18,7,2,1,0,2,1,4,3,0,1,0,0
PT_130724,Tabuado,1174,486,8,14,209,156,34,10,22,5,6,1,4,3,3,3,3,1,3,1
PT_130740,"Várzea, Aliviada e Folhada",2613,716,20,22,271,231,81,26,16,6,5,3,3,5,7,9,6,0,4,1
PT_130741,Vila Boa de Quires e Maureles,3371,1033,22,22,315,413,100,64,28,4,16,0,9,12,9,11,2,1,4,1
PT_130730,Vila Boa Do Bispo,2762,831,25,20,224,368,99,18,12,15,13,2,6,8,4,6,5,0,5,1
PT_130811,"Custóias, Leça do Balio e Guifões",37196,14673,442,614,5740,2801,1237,1704,852,321,255,42,272,85,79,67,57,25,63,17
PT_130812,Matosinhos e Leça da Palmeira,43746,17302,418,747,6020,4446,1469,1734,989,506,229,40,347,84,88,47,33,29,62,14
PT_130813,"Perafita, Lavra e Santa Cruz do Bispo",25533,9628,277,398,3808,2102,851,837,493,173,181,20,174,66,52,70,37,32,43,14
PT_130814,São Mamede de Infesta e Senhora da Hora,44151,17691,515,846,5745,3966,1588,2323,1156,457,287,47,388,83,84,63,43,25,67,8
PT_130902,Carvalhosa,3797,1183,32,47,348,494,96,43,23,17,17,3,15,14,3,16,4,2,8,1
PT_130904,Eiriz,1859,710,5,20,254,286,53,31,12,12,7,1,1,9,3,9,2,1,4,0
PT_130905,Ferreira,3597,1220,37,71,441,436,97,27,26,16,15,3,8,14,4,15,7,0,2,1
PT_130906,Figueiró,2039,780,9,48,340,267,34,24,20,5,8,1,2,5,3,8,1,1,4,0
PT_130917,Frazão Arreigada,5335,1750,51,73,481,816,123,52,35,22,26,2,18,10,11,18,4,3,5,0
PT_130908,Freamunde,6507,2302,32,88,815,568,140,412,77,41,43,2,25,16,8,14,7,4,9,1
PT_130910,Meixomil,3029,976,25,40,271,457,75,33,20,10,14,1,7,7,4,3,3,1,4,1
PT_130918,Paços de Ferreira,7868,2492,57,153,679,1110,177,83,60,41,22,12,26,12,11,25,5,7,10,2
PT_130913,Penamaior,3196,1024,23,44,279,484,76,29,25,14,12,3,5,6,7,1,2,2,8,4
PT_130914,Raimonda,2152,746,12,30,289,266,56,24,26,4,11,5,5,3,2,6,1,2,4,0
PT_130919,Sanfins Lamoso Codessos,4809,1290,23,81,414,522,92,33,35,18,15,1,9,16,10,13,4,2,2,0
PT_130916,Seroa,2976,736,21,19,181,327,81,22,18,11,13,4,8,7,6,9,5,3,1,0
