gisco_id,registered,turnout,invalid,blank,PPD/PSD-CDS-PP-PPM,PS,CH,B.E.,IL,ADN,L,CDU,R.I.R.,E,JPP,MPT,PAN,PPD/PSD-CDS-PP,PCTP/MRPP,NC,PPM,PND,Volt,PLS,PTP
PT_041110,531,181,1,1,0,46,25,0,2,9,1,1,0,0,0,0,0,95,0,0,0,0,0,0,0
PT_041117,347,143,0,4,0,38,22,1,4,2,2,1,0,0,0,0,1,68,0,0,0,0,0,0,0
PT_041113,182,74,0,2,0,18,2,0,2,1,0,1,1,0,0,0,0,47,0,0,0,0,0,0,0
PT_041114,1283,561,6,6,0,194,105,7,12,5,5,6,0,0,0,0,0,215,0,0,0,0,0,0,0
PT_041201,229,122,1,1,0,25,17,1,2,6,0,2,0,0,0,0,1,66,0,0,0,0,0,0,0
PT_041203,319,141,3,3,0,47,13,0,1,3,2,3,0,0,0,0,0,66,0,0,0,0,0,0,0
PT_041204,251,86,2,0,0,19,13,0,1,4,0,0,0,0,0,0,1,44,0,0,0,0,2,0,0
PT_041236,329,157,9,2,0,41,25,1,1,3,0,1,0,0,0,0,0,74,0,0,0,0,0,0,0
PT_041206,209,66,0,0,0,31,5,1,1,1,1,0,0,0,0,0,1,25,0,0,0,0,0,0,0
PT_041207,187,79,0,0,0,23,14,0,1,2,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0
PT_041208,395,189,3,5,0,61,35,0,0,8,0,2,0,0,0,0,0,75,0,0,0,0,0,0,0
PT_041237,273,109,3,4,0,49,16,2,0,1,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0
PT_041238,224,133,3,1,0,37,21,2,3,7,0,1,1,2,0,0,0,55,0,0,0,0,0,0,0
PT_041215,222,95,0,2,0,11,27,1,1,2,0,1,0,0,0,0,2,48,0,0,0,0,0,0,0
PT_041216,282,136,0,1,0,30,25,1,1,4,0,1,0,0,0,0,3,69,0,0,1,0,0,0,0
PT_041239,322,75,0,0,0,29,12,0,2,2,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0
PT_041219,624,329,4,2,0,112,97,3,4,4,1,5,0,0,0,0,1,94,0,0,1,0,1,0,0
PT_041221,272,112,2,0,0,29,8,2,1,2,0,1,0,0,0,0,1,65,0,0,1,0,0,0,0
PT_041240,456,194,2,1,0,35,37,2,4,5,3,2,0,0,0,0,0,103,0,0,0,0,0,0,0
PT_041241,227,83,3,1,0,24,11,1,2,2,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0
PT_041242,176,116,2,1,0,27,21,1,0,2,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0
PT_041226,370,129,1,1,0,27,14,0,1,8,0,3,0,0,0,0,1,73,0,0,0,0,0,0,0
PT_041227,354,161,1,1,0,38,35,0,1,5,0,1,0,1,0,0,0,78,0,0,0,0,0,0,0
PT_041229,162,77,5,2,0,13,17,2,2,4,1,2,0,0,0,0,1,28,0,0,0,0,0,0,0
PT_041243,267,127,5,2,0,33,18,0,3,3,1,0,1,0,0,0,0,61,0,0,0,0,0,0,0
PT_041232,234,128,1,1,0,42,14,0,1,0,4,1,1,0,0,0,2,61,0,0,0,0,0,0,0
PT_041233,170,71,1,0,0,22,9,0,0,2,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0
PT_041234,227,105,2,0,0,31,11,0,0,1,2,2,1,0,0,0,1,54,0,0,0,0,0,0,0
PT_041230,194,87,5,0,0,17,11,0,3,2,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0
PT_041235,2135,1137,16,10,0,382,178,13,24,20,8,10,1,1,0,0,5,468,0,0,0,0,1,0,0
PT_050106,3203,1941,30,32,0,637,524,28,32,34,44,46,2,1,0,0,24,498,3,0,2,0,4,0,0
PT_050102,1712,963,10,12,0,278,255,17,21,17,25,22,1,0,0,0,14,286,2,0,2,0,1,0,0
PT_050104,613,329,2,4,0,114,65,7,8,11,3,8,2,1,0,0,7,93,1,0,0,0,3,0,0
PT_050105,283,167,2,10,0,74,13,1,1,2,4,8,0,1,0,0,4,46,0,0,0,0,1,0,0
PT_050201,4394,2580,42,42,0,704,801,46,104,50,76,40,3,3,0,0,27,629,3,0,1,0,9,0,0
PT_050202,488,256,6,2,0,82,50,6,3,8,3,2,2,0,0,0,1,88,2,0,0,0,1,0,0
PT_050203,603,406,8,7,0,123,112,7,15,7,12,2,2,0,0,0,4,102,4,0,1,0,0,0,0
PT_050205,31127,20768,183,249,0,4639,5992,351,952,248,651,339,28,29,0,0,216,6801,34,0,26,0,30,0,0
PT_050226,1605,1070,14,12,0,377,290,24,32,14,23,35,4,2,0,0,14,221,6,0,0,0,2,0,0
PT_050227,1007,594,7,8,0,183,187,7,15,9,21,10,0,0,0,0,7,137,1,0,1,0,1,0,0
PT_050228,1257,773,11,13,0,281,214,13,13,20,11,8,1,1,0,0,7,177,2,0,1,0,0,0,0
PT_050229,642,414,10,7,0,135,124,9,6,8,14,6,3,0,0,0,3,89,0,0,0,0,0,0,0
PT_050211,796,502,7,5,0,149,148,9,9,12,7,14,1,0,0,0,4,133,3,0,1,0,0,0,0
PT_050212,451,270,4,5,0,84,65,2,3,5,1,2,0,0,0,0,2,97,0,0,0,0,0,0,0
PT_050214,342,211,1,2,0,104,56,1,0,2,4,18,1,1,0,0,0,19,2,0,0,0,0,0,0
PT_050216,283,180,1,5,0,92,20,2,3,4,2,1,3,0,0,0,2,45,0,0,0,0,0,0,0
PT_050230,630,392,6,5,0,85,139,5,11,14,5,2,1,0,0,0,8,110,0,0,1,0,0,0,0
PT_050231,840,502,6,14,0,118,147,9,18,13,14,7,0,0,0,0,4,143,2,0,6,0,1,0,0
PT_050220,607,410,1,13,0,149,96,3,7,13,13,4,0,0,0,0,1,108,1,0,0,0,1,0,0
PT_050221,558,308,5,5,0,84,76,2,2,4,4,4,0,0,0,0,3,117,1,0,0,0,1,0,0
PT_050222,945,587,10,5,0,143,124,6,8,26,13,8,1,0,0,0,4,235,3,0,0,0,1,0,0
PT_050223,895,526,6,6,0,139,115,3,8,14,10,3,0,0,0,0,1,219,1,0,1,0,0,0,0
PT_050225,489,274,5,4,0,68,80,4,8,6,5,2,3,0,0,0,3,81,1,0,3,0,1,0,0
PT_050302,446,282,1,4,0,115,74,3,3,5,6,14,1,0,0,0,4,50,0,0,0,0,2,0,0
PT_050332,817,455,8,3,0,177,87,13,15,9,9,2,0,1,0,0,5,125,1,0,0,0,0,0,0
PT_050305,2736,1874,28,32,0,645,345,37,67,19,63,91,3,2,0,0,26,505,6,0,2,0,3,0,0
PT_050333,3044,1892,41,28,0,830,355,53,33,31,52,83,4,0,0,0,23,341,12,0,3,0,3,0,0
PT_050334,715,337,5,7,0,123,60,4,4,11,7,19,0,0,0,0,1,94,2,0,0,0,0,0,0
PT_050308,688,433,12,6,0,152,67,5,14,14,7,20,2,1,0,0,5,123,3,0,0,0,2,0,0
PT_050335,16291,10697,101,148,0,3790,1687,256,380,96,490,328,16,12,0,0,118,3214,42,0,4,0,15,0,0
PT_050309,912,611,10,6,0,186,151,9,12,10,14,10,4,1,0,0,5,190,3,0,0,0,0,0,0
PT_050310,602,403,5,6,0,162,85,10,3,10,14,4,0,0,0,0,3,100,0,0,1,0,0,0,0
PT_050311,1375,831,14,10,0,249,207,24,35,15,22,24,1,1,0,0,14,208,2,0,4,0,1,0,0
PT_050312,628,425,7,5,0,165,82,6,13,13,10,9,0,0,0,0,2,111,2,0,0,0,0,0,0
PT_050314,1321,758,9,8,0,180,224,16,20,8,19,43,2,2,0,0,7,210,4,0,4,0,2,0,0
PT_050315,864,504,4,3,0,164,120,3,7,6,12,8,1,0,0,0,1,172,0,0,1,0,2,0,0
PT_050336,1198,741,7,20,0,278,126,8,20,16,14,13,3,0,0,0,2,232,2,0,0,0,0,0,0
PT_050318,489,304,7,4,0,156,27,3,4,4,6,10,2,2,0,0,2,76,1,0,0,0,0,0,0
PT_050322,303,198,1,5,0,83,22,3,5,5,1,2,0,0,0,0,0,67,0,0,2,0,2,0,0
PT_050337,3691,2462,43,31,0,1009,548,48,68,38,61,39,3,2,0,0,24,532,9,0,2,0,5,0,0
PT_050324,4710,3301,37,43,0,1147,673,48,98,36,96,252,8,1,0,0,23,818,16,0,2,0,3,0,0
PT_050325,1024,671,24,5,0,270,148,11,12,8,7,22,0,0,0,0,8,151,3,0,1,0,1,0,0
PT_050338,649,368,6,6,0,127,105,9,3,9,5,16,1,0,0,0,1,75,3,0,0,0,2,0,0
PT_050327,529,216,5,2,0,75,73,1,3,4,1,11,0,0,0,0,5,36,0,0,0,0,0,0,0
PT_050401,560,363,6,13,0,141,63,12,7,6,10,12,1,1,0,0,3,87,1,0,0,0,0,0,0
PT_050402,1012,636,12,14,0,194,144,14,14,14,17,13,2,2,0,0,7,188,1,0,0,0,0,0,0
PT_050403,378,262,1,7,0,72,64,12,4,10,7,8,2,0,0,0,0,73,2,0,0,0,0,0,0
PT_050406,825,483,7,3,0,124,119,5,12,12,7,6,0,0,0,0,3,183,1,0,1,0,0,0,0
PT_050408,453,251,2,1,0,100,56,1,4,4,1,1,1,1,0,0,4,73,1,0,1,0,0,0,0
PT_050410,341,181,2,3,0,38,39,2,5,4,1,1,0,0,0,0,2,84,0,0,0,0,0,0,0
PT_050411,426,215,3,2,0,56,69,1,4,2,1,6,1,0,0,0,2,63,2,0,0,0,3,0,0
PT_050412,638,390,7,13,0,78,115,10,5,17,5,9,1,0,0,0,2,120,4,0,0,0,4,0,0
PT_050413,280,190,4,0,0,61,29,2,6,5,5,3,1,0,0,0,0,73,0,0,1,0,0,0,0
PT_050431,377,236,4,1,0,84,60,5,3,8,6,0,2,0,0,0,2,59,2,0,0,0,0,0,0
PT_050416,463,310,0,3,0,107,116,6,10,2,6,3,2,0,0,0,1,51,1,0,0,0,2,0,0
PT_050434,11282,7408,76,108,0,2091,1755,152,308,106,232,134,15,15,0,0,69,2311,17,0,8,0,11,0,0
PT_050433,475,250,0,3,0,79,49,3,4,6,3,6,1,0,0,0,2,94,0,0,0,0,0,0,0
PT_050419,199,120,3,4,0,54,25,2,1,2,0,4,0,0,0,0,0,24,1,0,0,0,0,0,0
PT_050420,494,267,6,3,0,88,56,4,5,6,2,3,0,2,0,0,6,85,0,0,1,0,0,0,0
PT_050421,679,388,5,3,0,105,155,4,11,3,3,12,0,0,0,0,7,79,0,0,0,0,1,0,0
PT_050435,931,525,13,4,0,125,175,11,10,12,7,5,1,0,0,0,2,157,2,0,1,0,0,0,0
PT_050424,912,529,5,25,0,180,140,5,11,5,13,4,2,0,0,0,1,134,1,0,2,0,1,0,0
PT_050425,811,467,7,2,0,103,142,8,14,12,8,5,0,0,0,0,5,159,0,0,1,0,1,0,0
PT_050426,730,446,4,7,0,121,111,4,14,13,17,13,1,3,0,0,2,132,1,0,3,0,0,0,0
PT_050427,570,377,3,4,0,108,132,3,7,5,5,4,0,1,0,0,3,97,1,0,2,0,2,0,0
PT_050432,798,398,9,3,0,129,90,6,9,17,2,7,3,0,0,0,5,117,0,0,0,0,1,0,0
PT_050436,1111,499,6,6,0,152,119,7,4,27,6,11,3,1,0,0,4,148,2,0,0,0,3,0,0
PT_050502,202,107,2,2,0,37,23,4,0,3,3,1,0,0,0,0,0,32,0,0,0,0,0,0,0
PT_050518,2023,1297,19,22,0,375,366,20,20,25,27,36,0,0,0,0,13,362,4,0,4,0,4,0,0
PT_050505,1053,608,7,3,0,174,211,8,8,20,14,9,1,2,0,0,3,139,3,0,5,0,1,0,0
PT_050506,177,108,2,1,0,52,18,0,1,1,1,1,0,0,0,0,3,28,0,0,0,0,0,0,0
PT_050519,508,298,2,2,0,89,90,1,5,9,0,8,0,2,0,0,3,84,2,0,0,0,1,0,0
PT_050520,578,343,2,7,0,128,69,6,3,8,6,4,2,1,0,0,7,92,5,0,1,0,2,0,0
PT_050509,277,150,1,2,0,50,25,2,4,1,2,8,0,2,0,0,5,48,0,0,0,0,0,0,0
PT_050510,538,344,10,7,0,137,63,8,5,9,4,2,1,3,0,0,4,87,2,0,2,0,0,0,0
PT_050511,136,86,0,2,0,22,24,1,0,0,0,5,0,0,0,0,1,29,2,0,0,0,0,0,0
PT_050512,409,207,2,1,0,63,76,1,2,5,1,4,0,1,0,0,0,48,2,0,0,0,1,0,0
PT_050514,453,259,3,2,0,80,40,4,4,7,9,6,1,0,0,0,2,99,1,0,0,0,1,0,0
PT_050516,164,105,1,4,0,38,24,4,0,5,2,1,1,0,0,0,0,25,0,0,0,0,0,0,0
PT_050521,964,538,13,1,0,193,168,2,4,11,7,17,0,2,0,0,1,115,0,0,1,0,3,0,0
PT_050601,150,102,1,1,0,13,11,0,0,4,1,0,0,0,0,0,2,69,0,0,0,0,0,0,0
PT_050603,262,139,3,1,0,38,9,0,2,4,0,0,0,0,0,0,2,79,0,0,0,0,1,0,0
PT_050613,829,511,13,15,0,102,60,4,7,15,2,0,2,2,0,0,3,285,0,0,0,0,1,0,0
PT_050605,150,125,1,1,0,26,8,0,2,3,2,0,0,0,0,0,0,80,0,0,2,0,0,0,0
PT_050606,141,98,0,2,0,22,11,0,10,1,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0
PT_050607,257,178,3,6,0,29,24,2,5,6,0,2,0,0,0,0,0,99,0,0,0,0,2,0,0
PT_050614,1914,1332,22,28,0,232,227,11,39,35,19,6,3,4,0,0,9,689,2,0,2,0,4,0,0
PT_050609,442,247,6,4,0,64,65,2,3,9,2,3,0,1,0,0,0,88,0,0,0,0,0,0,0
PT_050610,162,97,2,2,0,18,10,2,3,4,2,1,0,3,0,0,0,48,0,0,0,0,2,0,0
PT_050611,125,94,2,1,0,12,13,0,1,3,2,2,0,0,0,0,1,56,1,0,0,0,0,0,0
PT_050713,798,502,9,5,0,145,122,12,6,14,3,16,1,0,0,0,0,157,5,0,2,0,5,0,0
PT_050704,272,178,3,4,0,46,71,1,2,2,2,0,0,1,0,0,0,44,1,0,0,0,1,0,0
PT_050706,405,234,1,1,0,96,57,3,1,10,4,5,1,0,0,0,1,52,1,0,1,0,0,0,0
PT_050707,229,133,3,0,0,57,21,1,0,6,2,0,0,2,0,0,2,38,1,0,0,0,0,0,0
PT_050708,280,170,2,5,0,52,50,1,6,2,4,2,0,0,0,0,1,44,0,0,0,0,1,0,0
PT_050714,440,222,2,3,0,45,50,3,3,10,3,1,2,2,0,0,1,93,2,0,1,0,1,0,0
PT_050710,1079,695,3,9,0,178,150,11,11,22,9,6,2,1,0,0,4,282,4,0,1,0,2,0,0
PT_050711,278,154,1,4,0,36,71,1,0,4,2,1,1,0,0,0,1,32,0,0,0,0,0,0,0
PT_050712,179,130,4,1,0,43,28,2,0,6,3,5,0,0,0,0,3,34,0,0,0,0,1,0,0
PT_050802,556,373,3,4,0,89,71,6,7,12,1,4,0,1,0,0,3,165,5,0,1,0,1,0,0
PT_050807,4043,2767,49,48,0,635,461,26,73,67,47,19,10,5,0,0,17,1294,6,0,5,0,5,0,0
PT_050805,395,272,8,5,0,80,48,1,8,8,1,1,0,1,0,0,0,108,2,0,1,0,0,0,0
PT_050808,1540,914,16,7,0,217,137,9,24,31,10,9,1,0,0,0,1,449,0,0,3,0,0,0,0
PT_050901,819,520,13,7,0,123,95,9,15,10,9,4,3,0,0,0,3,225,0,0,4,0,0,0,0
PT_050902,362,246,3,3,0,82,48,0,2,4,3,3,0,0,0,0,0,92,1,0,2,0,3,0,0
PT_050903,863,540,9,10,0,121,111,9,11,9,5,3,1,0,0,0,4,241,2,0,3,0,1,0,0
PT_050915,3048,2035,51,31,0,405,492,34,45,46,33,17,4,3,0,0,14,841,6,0,6,0,7,0,0
PT_050916,566,389,3,5,0,92,60,3,8,8,4,5,1,0,0,0,2,197,0,0,1,0,0,0,0
PT_050917,334,218,4,2,0,19,31,0,2,7,0,0,0,0,0,0,0,152,0,0,1,0,0,0,0
PT_050911,590,400,7,11,0,72,66,3,5,13,11,3,0,4,0,0,4,197,1,0,1,0,2,0,0
PT_050912,5255,3650,55,66,0,708,745,34,127,75,60,35,2,3,0,0,26,1698,4,0,5,0,7,0,0
PT_050913,665,404,4,10,0,75,58,3,4,15,3,5,1,0,0,0,2,222,1,0,1,0,0,0,0
PT_050914,641,400,2,5,0,79,60,4,12,9,9,6,2,1,0,0,2,208,0,0,0,0,1,0,0
PT_051001,458,354,4,5,0,50,59,4,10,3,3,10,1,0,0,0,0,203,1,0,1,0,0,0,0
PT_051002,112,79,0,1,0,10,22,0,0,3,2,2,0,0,0,0,0,38,0,0,0,0,1,0,0
PT_051003,2143,1571,28,19,0,224,302,11,36,51,33,18,4,6,0,0,13,815,4,0,0,0,7,0,0
PT_051101,438,290,3,6,0,119,47,3,4,6,6,8,0,0,0,0,5,81,1,0,1,0,0,0,0
PT_051102,397,241,1,5,0,94,40,3,4,3,4,6,1,1,0,0,1,76,1,0,1,0,0,0,0
PT_051103,455,271,2,0,0,99,65,4,4,8,3,3,1,0,0,0,3,76,1,0,2,0,0,0,0
PT_051104,1473,974,9,11,0,351,258,21,15,14,22,31,1,1,0,0,1,236,3,0,0,0,0,0,0
PT_060102,3445,2057,22,30,0,546,396,29,63,25,82,20,5,2,3,0,32,795,0,0,4,1,2,0,0
PT_060104,297,175,2,0,0,51,21,1,3,0,2,0,0,1,0,0,2,92,0,0,0,0,0,0,0
PT_060105,134,97,0,3,0,32,11,1,1,1,0,0,0,1,0,0,3,44,0,0,0,0,0,0,0
PT_060119,189,118,5,4,0,37,17,4,2,2,2,2,0,1,0,0,1,41,0,0,0,0,0,0,0
PT_060120,318,226,5,1,0,67,26,2,4,4,3,2,0,0,0,0,0,112,0,0,0,0,0,0,0
PT_060121,1420,908,11,15,0,384,137,17,18,11,15,10,3,2,0,0,8,275,0,0,0,1,1,0,0
PT_060109,277,189,4,2,0,93,24,3,3,1,7,1,0,0,0,0,1,50,0,0,0,0,0,0,0
PT_060111,126,67,0,0,0,10,13,3,3,1,1,3,0,0,0,0,1,32,0,0,0,0,0,0,0
PT_060112,359,246,5,1,0,99,48,6,6,0,0,7,0,0,0,0,3,71,0,0,0,0,0,0,0
PT_060113,755,415,10,3,0,98,72,3,5,9,9,7,0,3,0,0,3,191,0,0,1,1,0,0,0
PT_060114,1147,659,13,15,0,106,114,8,24,21,21,5,0,0,0,0,9,319,0,0,2,1,1,0,0
PT_060115,536,364,9,5,0,52,66,9,9,10,4,4,0,2,0,0,3,189,0,0,0,1,1,0,0
PT_060116,329,221,0,3,0,73,44,5,4,7,10,4,5,0,0,0,2,63,0,0,1,0,0,0,0
PT_060122,445,303,5,7,0,126,40,5,4,4,4,2,1,0,2,0,4,98,0,0,0,1,0,0,0
PT_060201,2329,1279,14,36,0,377,263,22,56,13,59,48,1,1,0,0,19,365,0,0,1,2,2,0,0
PT_060203,2666,1545,15,22,0,237,401,23,61,48,42,14,3,1,1,0,8,661,0,0,2,3,3,0,0
PT_060220,8289,5050,65,115,0,1035,1108,85,306,69,204,55,3,3,6,0,61,1912,0,0,9,5,9,0,0
PT_060205,989,582,7,5,0,153,156,8,18,3,10,5,0,1,0,0,4,209,0,0,0,3,0,0,0
PT_060221,3147,1569,16,24,0,170,306,10,48,45,12,6,3,2,0,0,16,901,0,0,3,6,1,0,0
PT_060207,3421,1675,20,33,0,285,375,14,59,56,26,10,0,0,0,0,15,775,0,0,3,1,3,0,0
PT_060208,1294,705,10,14,0,182,137,13,34,12,23,8,3,1,1,0,10,254,0,0,1,0,2,0,0
PT_060209,1145,632,7,9,0,152,133,8,27,12,24,10,0,1,1,0,6,240,0,0,1,0,1,0,0
PT_060222,1769,1060,14,24,0,291,219,24,46,11,45,18,2,3,0,0,12,347,0,0,1,1,2,0,0
PT_060218,1675,1031,21,20,0,135,282,17,61,42,27,4,3,3,1,0,9,401,0,0,2,2,1,0,0
PT_060215,785,537,7,18,0,72,102,7,19,10,10,3,0,1,1,0,2,283,0,0,1,1,0,0,0
PT_060223,1769,990,13,28,0,198,211,11,35,25,18,7,1,3,0,0,11,425,0,0,4,0,0,0,0
PT_060214,3401,2038,34,27,0,409,563,19,69,43,48,20,5,2,1,0,13,775,0,0,7,1,2,0,0
PT_060224,1401,851,9,14,0,120,200,9,44,16,17,6,5,0,1,0,9,397,0,0,4,0,0,0,0
PT_060301,2600,1646,14,45,0,604,228,50,59,24,65,55,4,1,0,0,8,483,0,0,2,1,3,0,0
PT_060332,2645,1628,14,39,0,536,386,41,58,27,46,43,5,2,4,0,12,412,0,0,1,0,2,0,0
PT_060333,4607,3189,30,82,0,881,505,72,180,41,145,90,4,2,1,0,34,1109,0,0,3,2,8,0,0
PT_060309,1766,1232,15,25,0,399,239,28,59,21,48,67,2,0,0,0,11,313,0,0,0,2,3,0,0
PT_060311,3069,1808,13,37,0,544,326,44,80,33,90,87,4,0,1,0,18,522,0,0,3,1,5,0,0
PT_060312,3420,2359,25,49,0,691,411,56,102,30,95,75,9,3,4,0,32,769,0,0,2,1,5,0,0
PT_060335,15298,9812,84,165,0,3095,1700,277,476,97,465,362,14,20,3,0,192,2823,0,0,10,15,14,0,0
PT_060336,10156,6764,40,123,0,1940,790,193,396,74,447,220,8,30,8,0,148,2318,0,0,4,4,21,0,0
PT_060318,35792,24916,166,380,0,7002,1998,684,1763,182,1814,904,17,20,8,0,311,9573,0,0,16,18,60,0,0
PT_060320,1669,961,7,18,0,291,236,22,37,28,22,72,2,0,0,0,9,213,0,0,1,1,2,0,0
PT_060337,2519,1524,17,31,0,370,443,34,54,33,43,39,3,1,1,0,17,432,0,0,0,5,1,0,0
PT_060338,13424,8641,80,149,0,2695,1453,245,445,101,441,259,18,10,6,0,128,2584,0,0,3,7,17,0,0
PT_060324,2531,1560,16,48,0,476,390,35,51,11,65,45,4,5,2,0,16,391,0,0,3,2,0,0,0
PT_060334,12167,7171,50,113,0,2031,727,316,387,59,464,290,8,5,6,0,88,2599,0,0,4,7,17,0,0
PT_060339,3971,2506,29,57,0,763,611,39,93,40,61,64,7,3,2,0,30,698,0,0,1,3,5,0,0
PT_060340,3503,2320,21,51,0,812,460,56,110,37,109,77,9,3,2,0,33,534,0,0,1,2,3,0,0
PT_060329,1876,1167,5,27,0,397,183,27,54,28,40,83,6,1,1,0,17,291,0,0,3,0,4,0,0
PT_060341,3201,2085,26,48,0,666,428,36,83,30,71,60,5,3,1,0,25,588,0,0,3,0,12,0,0
PT_060401,1101,713,7,20,0,243,161,15,28,16,29,21,1,0,0,0,8,164,0,0,0,0,0,0,0
PT_060411,7521,4883,31,124,0,1255,863,146,281,69,293,119,5,9,1,0,60,1614,0,0,3,4,6,0,0
PT_060406,2318,1501,15,31,0,452,270,47,74,33,70,27,4,2,2,0,13,455,0,0,1,2,3,0,0
PT_060407,173,92,1,4,0,24,22,3,7,3,2,0,1,0,0,0,0,23,0,0,0,1,1,0,0
PT_060412,2495,1798,29,55,0,513,314,30,95,25,99,52,5,2,4,0,23,543,0,0,2,3,4,0,0
PT_060413,834,581,10,11,0,191,81,30,16,10,27,19,1,2,1,0,1,177,0,0,0,1,3,0,0
PT_060410,336,226,2,5,0,66,48,2,9,3,9,8,0,0,2,0,1,69,0,0,0,1,1,0,0
PT_060519,3792,2268,21,51,0,688,565,53,82,32,72,53,11,1,5,0,40,582,0,0,3,4,5,0,0
PT_060502,1377,864,16,24,0,222,182,28,39,20,21,22,4,1,1,0,7,275,0,0,0,1,1,0,0
PT_060515,1722,946,18,16,0,199,304,14,25,24,19,12,2,1,2,0,10,297,0,0,0,0,3,0,0
PT_060520,17400,10541,109,183,0,2719,1912,244,549,169,514,294,19,6,11,0,184,3599,0,0,5,6,18,0,0
PT_060521,1992,1196,12,24,0,310,311,10,26,31,34,9,6,0,0,0,18,403,0,0,1,0,1,0,0
PT_060522,3172,1941,22,33,0,458,454,39,78,36,74,43,6,2,1,0,30,655,0,0,2,2,6,0,0
PT_060507,2148,1328,15,22,0,407,373,26,35,25,36,49,5,0,2,0,13,312,0,0,3,1,4,0,0
PT_060508,2597,1526,16,44,0,386,433,30,40,35,39,17,8,2,0,0,20,447,0,0,3,3,3,0,0
PT_060518,1010,590,9,27,0,144,146,12,18,17,12,2,5,0,1,0,6,189,0,0,0,2,0,0,0
PT_060523,2484,1590,13,35,0,388,289,29,64,34,42,14,10,2,1,0,18,645,0,0,1,5,0,0,0
PT_060524,2674,1591,22,46,0,419,394,30,64,38,35,33,12,4,1,0,19,469,0,0,1,2,2,0,0
PT_060514,2570,1411,11,21,0,392,428,36,34,28,49,39,6,4,3,0,14,341,0,0,3,0,2,0,0
PT_060512,8926,5894,53,124,0,1363,1290,146,327,74,331,187,7,5,5,0,110,1852,0,0,4,3,13,0,0
PT_060513,2524,1536,14,20,0,465,388,36,51,32,57,104,3,2,0,0,34,321,0,0,4,3,2,0,0
PT_060601,581,378,8,6,0,108,60,3,2,10,4,3,0,0,0,0,6,168,0,0,0,0,0,0,0
PT_060606,265,151,1,2,0,62,25,3,4,3,1,2,0,0,0,0,0,48,0,0,0,0,0,0,0
PT_060604,1716,1104,12,26,0,319,161,37,36,21,23,12,5,1,0,0,7,438,0,0,2,2,2,0,0
PT_060605,811,516,5,9,0,172,82,14,11,7,15,7,3,0,0,0,12,176,0,0,3,0,0,0,0
PT_060707,1160,755,12,13,0,158,150,18,32,13,27,9,1,2,0,0,15,302,0,0,2,1,0,0,0
PT_060706,1093,659,6,19,0,208,162,19,23,18,19,8,0,3,0,0,6,164,0,0,2,0,2,0,0
PT_060708,11597,7279,70,181,0,2132,1369,224,295,109,339,147,14,8,1,0,118,2248,0,0,3,5,16,0,0
PT_060704,1505,952,10,21,0,264,174,18,34,14,42,21,2,1,0,0,15,333,0,0,1,0,2,0,0
PT_060803,800,440,9,7,0,42,92,4,16,12,6,1,2,0,1,0,1,244,0,0,2,0,1,0,0
PT_060801,6840,3924,50,67,0,850,908,58,166,79,101,26,11,3,1,0,32,1563,0,0,1,4,4,0,0
PT_060804,3469,1812,16,27,0,524,461,29,98,35,42,13,7,2,3,0,15,535,0,0,1,2,2,0,0
PT_060802,1507,797,7,19,0,118,145,4,37,18,20,6,0,0,0,0,4,416,0,0,0,2,1,0,0
PT_060901,661,413,6,5,0,136,58,2,14,12,10,7,1,1,0,0,5,155,0,0,1,0,0,0,0
PT_060902,6287,3757,47,99,0,1209,624,105,156,71,114,97,8,5,3,0,49,1159,0,0,2,7,2,0,0
PT_060906,3008,1790,23,50,0,526,344,27,49,29,42,29,5,3,0,0,12,646,0,0,2,2,1,0,0
PT_060905,735,508,9,10,0,174,81,3,15,9,14,6,2,1,0,0,6,176,0,0,1,1,0,0,0
PT_061015,1164,736,8,13,0,267,147,28,15,15,18,31,2,1,0,0,5,184,0,0,0,0,2,0,0
PT_061002,4647,2717,26,51,0,552,743,34,86,54,52,36,4,80,2,0,14,969,0,0,4,10,0,0,0
PT_061003,2459,1369,8,18,0,323,353,14,66,20,27,39,4,1,0,0,9,483,0,0,0,1,3,0,0
PT_061014,534,344,4,8,0,137,59,13,16,8,7,11,3,0,0,0,2,76,0,0,0,0,0,0,0
PT_061005,951,605,6,15,0,137,193,9,24,11,10,20,2,2,0,0,3,169,0,0,0,2,2,0,0
PT_061006,1467,918,4,11,0,234,255,18,19,12,13,6,0,0,0,0,7,335,0,0,1,3,0,0,0
PT_061016,2973,1820,12,50,0,429,426,54,106,31,78,37,3,0,3,0,18,565,0,0,2,2,4,0,0
PT_061008,2947,2053,23,45,0,641,396,40,125,22,104,46,5,1,0,0,36,558,0,0,2,5,4,0,0
PT_061009,1632,1152,11,24,0,381,230,26,53,14,46,57,5,2,0,0,7,292,0,0,0,2,2,0,0
PT_061010,1156,749,7,10,0,140,196,17,33,17,28,13,5,0,0,0,9,266,0,0,2,2,4,0,0
