gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MI HAZÁNK MOZGALOM,MAGYAR KÉTFARKÚ KUTYA PÁRT,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,ORSZÁGOS LENGYEL ÖNKORMÁNYZAT,ORSZÁGOS ÖRMÉNY ÖNKORMÁNYZAT,MAGYARORSZÁGI GÖRÖGÖK ORSZÁGOS ÖNKORMÁNYZATA,MAGYARORSZÁGI NÉMETEK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS HORVÁT ÖNKORMÁNYZAT,BOLGÁR ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS RUSZIN ÖNKORMÁNYZAT,UKRÁN ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS SZLOVÁK ÖNKORMÁNYZAT,SZERB ORSZÁGOS ÖNKORMÁNYZAT,MAGYARORSZÁGI ROMÁNOK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS SZLOVÉN ÖNKORMÁNYZAT
HU_16212,Tanakajd,621,475,5,0,281,135,29,13,3,8,0,0,0,1,0,0,0,0,0,0,0,0
HU_32045,Táplánszentkereszt,2006,1455,19,0,832,453,86,37,14,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_29568,Telekes,395,282,4,0,222,31,19,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_09229,Tokorcs,287,222,1,0,128,57,29,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_12335,Tompaládony,230,200,3,0,153,35,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_34087,Tormásliget,246,197,6,0,143,27,17,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_29878,Torony,1546,1105,12,0,717,273,63,27,8,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_05166,Tömörd,232,189,2,0,137,31,5,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_21537,Uraiújfalu,675,452,5,0,276,128,19,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_02884,Vasalja,276,210,0,0,150,43,9,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_20394,Vasasszonyfa,310,250,0,0,185,43,13,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_15334,Vasegerszeg,290,225,4,0,158,46,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20349,Vashosszúfalu,313,237,2,0,140,71,13,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_30702,Vaskeresztes,272,235,7,0,125,37,9,5,3,1,0,0,0,48,0,0,0,0,0,0,0,0
HU_25982,Vassurány,635,513,3,0,342,115,29,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_11633,Vasszentmihály,283,210,1,0,137,48,13,5,1,1,0,0,0,4,0,0,0,0,0,0,0,0
HU_29373,Vasszécseny,1101,832,10,0,454,271,53,29,8,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_12104,Vasszilvágy,334,248,5,0,159,60,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04695,Vasvár,3264,2399,30,0,1580,565,137,48,14,25,0,0,0,0,0,0,0,0,0,0,0,0
HU_31051,Vámoscsalád,245,203,0,0,150,33,10,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_09195,Vásárosmiske,274,209,2,0,152,28,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02246,Vát,540,399,8,0,264,97,22,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26000,Velem,316,243,1,0,132,63,26,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_18430,Velemér,54,45,1,0,32,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26426,Vép,2657,1874,18,0,1196,508,75,41,10,25,0,0,0,1,0,0,0,0,0,0,0,0
HU_07940,Viszák,223,185,2,0,125,36,15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_03142,Vönöck,573,417,6,0,275,87,29,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_12292,Zsennye,82,65,0,0,52,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21643,Zsédeny,172,115,0,0,68,34,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07302,Adásztevel,663,465,7,0,286,91,34,4,0,2,0,0,0,41,0,0,0,0,0,0,0,0
HU_31307,Adorjánháza,298,196,2,0,152,26,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_06673,Ajka,22368,15325,124,0,7165,6213,982,523,119,134,0,0,0,64,0,0,0,1,0,0,0,0
HU_30526,Alsóörs,1524,1185,4,0,633,426,69,33,8,11,0,0,0,1,0,0,0,0,0,0,0,0
HU_28370,Apácatorna,134,87,0,0,63,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07339,Aszófő,367,307,2,0,168,96,21,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_04561,Ábrahámhegy,456,369,4,0,207,114,26,11,2,3,0,1,0,1,0,0,0,0,0,0,0,0
HU_22327,Badacsonytomaj,1702,1251,9,0,638,470,69,50,4,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_03267,Badacsonytördemic,695,502,4,0,283,167,32,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_23746,Bakonybél,938,687,4,0,430,176,53,13,6,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_29513,Bakonyjákó,564,413,10,0,217,113,32,11,5,5,0,0,0,20,0,0,0,0,0,0,0,0
HU_07287,Bakonykoppány,175,125,2,0,68,20,7,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0
HU_25991,Bakonynána,786,526,4,0,254,129,37,11,6,1,0,0,0,84,0,0,0,0,0,0,0,0
HU_30410,Bakonyoszlop,375,255,1,0,159,53,21,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_06327,Bakonypölöske,327,205,1,0,117,50,12,5,0,3,0,0,0,17,0,0,0,0,0,0,0,0
HU_29902,Bakonyság,49,37,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23922,Bakonyszentiván,163,117,7,0,72,20,8,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0
HU_22813,Bakonyszentkirály,657,448,5,0,287,89,44,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26417,Bakonyszücs,231,180,2,0,113,12,8,2,0,0,0,0,0,43,0,0,0,0,0,0,0,0
HU_24129,Bakonytamási,492,339,4,0,222,77,22,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_25308,Balatonakali,582,442,3,0,261,135,16,15,4,7,0,0,0,1,0,0,0,0,0,0,0,0
HU_05838,Balatonalmádi,7682,5869,37,0,2896,2203,359,236,50,83,1,1,0,3,0,0,0,0,0,0,0,0
HU_03072,Balatoncsicsó,190,131,2,0,62,29,6,8,2,1,0,0,0,21,0,0,0,0,0,0,0,0
HU_12238,Balatonederics,817,606,4,0,374,146,55,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_29461,Balatonfőkajár,1082,710,3,0,443,183,40,23,9,7,0,0,0,2,0,0,0,0,0,0,0,0
HU_21175,Balatonfüred,13492,10364,74,0,4662,4330,660,424,67,129,0,0,0,13,0,0,2,2,0,0,1,0
HU_02219,Balatonfűzfő,3598,2631,13,0,1270,1005,192,89,25,36,1,0,0,0,0,0,0,0,0,0,0,0
HU_03638,Balatonhenye,104,82,1,0,50,24,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05148,Balatonkenese,2136,1562,9,0,832,506,106,67,19,21,1,0,0,1,0,0,0,0,0,0,0,0
HU_33844,Balatonrendes,144,100,2,0,48,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17154,Balatonszepezd,351,258,0,0,141,90,15,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_28501,Balatonszőlős,519,388,0,0,153,151,68,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_15565,Balatonudvari,282,224,1,0,123,75,16,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_15778,Barnag,100,78,0,0,50,16,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0
HU_07427,Bazsi,351,222,4,0,127,58,23,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_14173,Bánd,532,427,7,0,187,124,33,16,1,4,0,0,0,55,0,0,0,0,0,0,0,0
HU_33127,Berhida,4499,2632,37,0,1526,702,228,77,23,26,0,0,0,12,0,0,0,1,0,0,0,0
HU_22901,Béb,197,144,2,0,88,22,8,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0
HU_27058,Békás,173,116,0,0,92,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04321,Bodorfa,75,51,0,0,36,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_04765,Borszörcsök,295,200,2,0,157,20,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30252,Borzavár,603,438,1,0,253,117,40,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_30924,Csabrendek,2306,1457,12,0,845,390,152,39,11,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_16072,Csajág,665,443,4,0,264,113,39,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_20251,Csehbánya,231,184,7,0,97,40,19,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0
HU_24642,Csesznek,418,304,0,0,197,72,14,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_31699,Csetény,1469,1075,7,0,659,242,116,36,3,11,0,0,0,1,0,0,0,0,0,0,0,0
HU_02185,Csopak,1592,1250,26,0,604,486,64,54,7,7,0,0,0,2,0,0,0,0,0,0,0,0
HU_32878,Csót,756,521,7,0,374,101,25,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0
HU_32814,Csögle,483,330,2,0,234,61,26,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17172,Dabronc,346,223,2,0,154,42,13,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_28237,Dabrony,328,196,1,0,136,36,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20154,Dáka,344,256,1,0,164,64,17,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_32276,Devecser,3452,1993,24,0,1187,580,146,37,7,11,0,0,0,1,0,0,0,0,0,0,0,0
HU_10870,Doba,373,252,2,0,194,37,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29470,Döbrönte,232,176,2,0,86,47,11,10,2,0,0,0,0,18,0,0,0,0,0,0,0,0
HU_06363,Dörgicse,219,170,4,0,84,45,21,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02936,Dudar,1366,922,9,0,540,260,76,25,6,5,0,0,0,1,0,0,0,0,0,0,0,0
HU_33871,Egeralja,179,149,2,0,119,18,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10445,Egyházaskesző,395,260,4,0,193,41,16,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_33941,Eplény,448,353,2,0,208,99,26,12,4,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_10250,Farkasgyepű,309,237,11,0,115,66,12,2,3,3,0,0,0,25,0,0,0,0,0,0,0,0
HU_24369,Felsőörs,1496,1165,7,0,593,365,105,59,15,19,0,0,0,2,0,0,0,0,0,0,0,0
HU_12742,Ganna,205,161,2,0,76,35,9,11,6,1,0,0,0,21,0,0,0,0,0,0,0,0
HU_09292,Gecse,301,210,9,0,150,33,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16717,Gic,284,211,1,0,161,33,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_18193,Gógánfa,620,377,2,0,257,76,30,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_28671,Gyepükaján,276,172,2,0,132,22,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_09520,Gyulakeszi,567,385,1,0,227,128,14,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_15361,Hajmáskér,2399,1465,17,0,811,446,115,49,14,12,0,0,0,0,0,0,0,1,0,0,0,0
HU_07898,Halimba,905,585,1,0,332,161,55,29,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_25566,Hárskút,544,413,4,0,239,92,12,16,6,6,0,0,0,38,0,0,0,0,0,0,0,0
HU_02422,Hegyesd,141,119,1,0,72,33,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25803,Hegymagas,211,158,0,0,74,64,10,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0
HU_23658,Herend,2770,2071,26,0,1031,674,167,72,10,17,0,0,0,74,0,0,0,0,0,0,0,0
HU_15088,Hetyefő,74,42,0,0,23,9,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_20756,Hidegkút,358,286,1,0,106,93,24,16,4,13,0,0,0,29,0,0,0,0,0,0,0,0
HU_27818,Homokbödöge,555,391,5,0,244,101,29,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_07250,Hosztót,46,36,0,0,31,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_28015,Iszkáz,270,205,1,0,181,12,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17437,Jásd,588,447,8,0,266,99,32,10,4,3,0,0,0,0,0,0,0,0,25,0,0,0
HU_19141,Kamond,286,189,3,0,142,30,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14553,Kapolcs,307,213,3,0,117,62,6,16,3,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_08749,Karakószörcsök,204,141,1,0,106,23,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_14270,Káptalanfa,634,398,5,0,228,123,22,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_05634,Káptalantóti,391,301,0,0,171,88,26,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19734,Kemeneshőgyész,366,264,3,0,187,52,13,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_12478,Kemenesszentpéter,500,361,3,0,264,62,22,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_25654,Kerta,445,283,1,0,211,49,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26037,Kékkút,51,41,0,0,25,11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_05421,Királyszentistván,402,284,3,0,118,116,10,16,5,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_07931,Kisapáti,293,204,0,0,137,49,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_29072,Kisberzseny,76,39,1,0,27,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23700,Kiscsősz,92,66,1,0,51,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30173,Kislőd,993,655,6,0,346,162,36,21,5,4,0,0,0,75,0,0,0,0,0,0,0,0
HU_04288,Kispirit,58,42,0,0,33,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23001,Kisszőlős,91,53,3,0,42,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30182,Kolontár,562,376,2,0,216,115,26,10,5,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_25858,Köveskál,284,220,4,0,135,59,13,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_23454,Kővágóörs,549,378,5,0,207,125,24,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_26541,Kup,343,228,3,0,117,60,18,6,1,5,0,0,0,18,0,0,0,0,0,0,0,0
HU_16142,Külsővat,568,384,13,0,240,93,23,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_04066,Küngös,414,273,3,0,159,81,18,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_17570,Lesencefalu,243,163,2,0,94,39,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21962,Lesenceistvánd,778,522,7,0,322,129,50,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_17871,Lesencetomaj,728,456,5,0,287,125,22,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_04552,Litér,1724,1275,12,0,638,454,99,43,11,18,0,0,0,0,0,0,0,0,0,0,0,0
HU_05564,Lovas,395,317,2,0,177,101,21,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_05087,Lovászpatona,942,611,8,0,479,87,31,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_18856,Lókút,363,255,2,0,138,48,23,5,1,0,0,0,0,38,0,0,0,0,0,0,0,0
HU_26374,Magyargencs,395,258,4,0,159,60,28,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_20437,Magyarpolány,1096,776,27,0,330,238,31,30,5,2,0,0,0,113,0,0,0,0,0,0,0,0
HU_03610,Malomsok,424,336,1,0,253,50,14,12,3,2,0,0,0,1,0,0,0,0,0,0,0,0
HU_29294,Marcalgergelyi,314,213,2,0,166,28,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_22220,Marcaltő,615,436,2,0,276,107,40,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_32212,Márkó,1318,1039,17,0,498,335,77,40,7,16,0,0,0,49,0,0,0,0,0,0,0,0
HU_04987,Megyer,21,16,0,0,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_27137,Mencshely,231,177,7,0,102,55,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23560,Mezőlak,742,517,17,0,343,100,43,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_04668,Mihályháza,618,401,9,0,261,88,34,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_04534,Mindszentkálla,193,141,2,0,81,39,6,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_24040,Monostorapáti,893,641,6,0,417,161,33,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_22512,Monoszló,82,67,0,0,36,22,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_23551,Nagyacsád,517,358,1,0,190,115,36,6,3,5,0,0,0,0,0,0,2,0,0,0,0,0
HU_27979,Nagyalásony,404,273,2,0,206,45,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_10001,Nagydém,259,177,0,0,138,25,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23180,Nagyesztergár,918,628,14,0,360,126,53,15,1,8,0,0,0,51,0,0,0,0,0,0,0,0
HU_08262,Nagygyimót,447,342,2,0,254,53,25,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_21403,Nagypirit,224,153,3,0,106,25,13,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_25201,Nagytevel,447,333,8,0,192,64,19,3,3,1,0,0,0,43,0,0,0,0,0,0,0,0
HU_19196,Nagyvázsony,1408,981,5,0,546,304,55,44,12,8,0,0,0,7,0,0,0,0,0,0,0,0
HU_05652,Nemesgörzsöny,528,380,0,0,264,77,28,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02787,Nemesgulács,794,607,10,0,353,192,32,8,8,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_05555,Nemeshany,289,194,0,0,133,46,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21759,Nemesszalók,711,458,2,0,323,78,29,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_02194,Nemesvámos,2335,1785,23,0,950,534,135,95,27,19,0,0,0,2,0,0,0,0,0,0,0,0
HU_28422,Nemesvita,278,205,2,0,114,65,9,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_10409,Németbánya,77,65,1,0,32,18,3,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0
HU_14757,Noszlop,770,470,2,0,269,125,41,21,3,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_26523,Nóráp,168,141,1,0,110,18,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29009,Nyárád,699,527,3,0,385,101,24,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_24004,Nyirád,1494,946,8,0,507,322,64,26,9,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_26514,Olaszfalu,828,606,6,0,399,119,42,8,7,12,0,0,0,13,0,0,0,0,0,0,0,0
HU_16595,Oroszi,109,76,8,0,50,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23913,Óbudavár,46,42,1,0,14,16,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_28112,Öcs,162,98,0,0,69,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10092,Örvényes,132,108,2,0,63,28,6,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_25450,Öskü,1853,1262,7,0,644,422,104,56,8,19,0,0,0,2,0,0,0,0,0,0,0,0
HU_24068,Ősi,1602,1080,2,0,638,291,101,28,8,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_17011,Paloznak,445,359,1,0,178,115,34,23,2,5,0,0,0,1,0,0,0,0,0,0,0,0
HU_07348,Papkeszi,1233,787,7,0,425,238,73,33,4,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_31945,Pápa,24402,17785,153,0,9774,6053,1035,442,118,145,0,2,0,63,0,0,0,0,0,0,0,0
HU_19868,Pápadereske,223,181,2,0,124,38,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11855,Pápakovácsi,453,322,4,0,238,55,11,4,3,2,0,0,0,5,0,0,0,0,0,0,0,0
HU_21607,Pápasalamon,267,157,2,0,127,21,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31255,Pápateszér,917,607,25,0,441,106,29,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
HU_22451,Pécsely,465,346,5,0,176,91,49,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_15547,Pénzesgyőr,280,222,3,0,146,51,11,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0
HU_34254,Pétfürdő,3668,2457,19,0,1166,942,187,93,27,21,0,0,0,2,0,0,0,0,0,0,0,0
HU_23515,Porva,375,267,8,0,148,44,17,13,0,0,0,0,0,37,0,0,0,0,0,0,0,0
HU_11420,Pula,148,100,2,0,65,17,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0
HU_28972,Pusztamiske,302,172,1,0,109,37,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03948,Raposka,204,163,3,0,104,28,24,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_05625,Révfülöp,942,706,8,0,375,257,26,26,6,6,0,0,0,2,0,0,0,0,0,0,0,0
HU_25849,Rigács,148,92,3,0,66,9,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30793,Salföld,58,44,0,0,20,17,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_13772,Sáska,226,178,1,0,116,47,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_05157,Somlójenő,231,135,2,0,93,24,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25779,Somlószőlős,504,371,9,0,225,90,29,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_26569,Somlóvásárhely,863,509,9,0,356,101,23,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_14243,Somlóvecse,73,49,1,0,36,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03601,Sóly,421,322,1,0,187,93,15,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_25593,Sümeg,4747,3302,27,0,1969,966,229,82,16,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_05388,Sümegprága,485,339,3,0,225,66,29,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_16489,Szápár,386,285,2,0,150,63,44,5,1,2,0,0,0,0,0,0,0,0,18,0,0,0
HU_03568,Szentantalfa,363,223,3,0,132,66,13,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_07092,Szentbékkálla,174,153,0,0,82,46,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07922,Szentgál,2162,1426,16,0,865,349,125,38,15,16,0,0,0,2,0,0,0,0,0,0,0,0
HU_10065,Szentimrefalva,151,96,3,0,62,19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11545,Szentjakabfa,92,67,1,0,35,11,1,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0
HU_16267,Szentkirályszabadja,1626,1201,13,0,600,412,78,62,19,17,0,0,0,0,0,0,0,0,0,0,0,0
HU_24891,Szigliget,749,543,3,0,282,196,31,23,2,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_16692,Szőc,330,186,3,0,136,26,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17039,Tagyon,78,63,1,0,32,12,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
HU_13125,Takácsi,658,471,0,0,322,108,30,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0
HU_17321,Taliándörögd,528,365,5,0,200,98,30,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_29434,Tapolca,14135,10578,207,0,4997,4283,619,319,63,70,0,0,0,20,0,0,0,0,0,0,0,0
HU_20570,Tés,694,497,5,0,312,126,34,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_30465,Tihany,1036,780,3,0,422,263,47,34,4,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_02714,Tótvázsony,1088,785,10,0,432,193,59,38,4,6,0,0,0,43,0,0,0,0,0,0,0,0
HU_04631,Tüskevár,443,310,2,0,205,67,27,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_24767,Ugod,1027,689,21,0,374,156,66,20,2,1,0,0,0,49,0,0,0,0,0,0,0,0
HU_23010,Ukk,257,162,1,0,111,31,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_34218,Uzsa,261,198,1,0,82,87,15,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_20853,Úrkút,1600,1069,13,0,536,260,93,34,7,12,0,0,0,114,0,0,0,0,0,0,0,0
HU_21777,Vanyola,432,277,4,0,222,34,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26648,Vaszar,1228,898,5,0,658,155,61,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_26204,Várkesző,142,101,1,0,56,29,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_07065,Városlőd,1063,708,16,0,343,162,38,24,2,6,0,0,0,117,0,0,0,0,0,0,0,0
HU_11439,Várpalota,15751,10668,97,0,4887,4204,873,362,103,119,0,0,0,3,0,0,0,20,0,0,0,0
HU_16656,Vászoly,214,174,1,0,104,39,16,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_11767,Veszprém,44165,33804,307,0,14474,14522,2184,1473,248,464,5,2,0,120,0,0,0,5,0,0,0,0
