gisco_id,name,registered,turnout,invalid,blank,LEHET MÁS A POLITIKA,MSZP,"FIDESZ,KDNP",Jobbik,MDF,"MDF,SZDSZ",Független jelölt,ÖSSZEFOGÁS PÁRT,Független Kisgazdapárt,TORGYÁN-KISGAZDA-KOALÍCIÓ,MUNKÁSPÁRT,CIVILEK,MIÉP,Ind.,MSZDP,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLD BALOLDAL,"FIDESZ,KDNP,Vállalkozók Pártja",SOMOGYÉRT,"ÖSSZEFOGÁS MEGYÉNKÉRT,MDF",MESZ
HU_1482,Székesfehérvár,82912,57676,562,0,2748,12851,30485,8018,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1446,Tabajd,761,526,4,0,0,44,417,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2926,Tác,1354,846,9,0,0,79,589,135,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2100,Tordas,1356,952,10,0,0,195,558,137,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1748,Újbarok,334,238,2,0,0,48,158,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1762,Úrhida,1782,1221,12,0,0,146,646,274,0,0,0,0,0,0,0,93,0,50,0,0,0,0,0,0,0
HU_0245,Vajta,718,434,5,0,0,61,274,86,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
HU_0582,Vál,1911,1330,17,0,0,124,965,173,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2501,Velence,4487,3106,38,0,0,874,1705,340,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0349,Vereb,656,397,5,0,0,74,254,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0275,Vértesacsa,1411,892,10,0,0,170,576,108,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1389,Vértesboglár,750,528,10,0,0,43,391,50,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0
HU_3024,Zámoly,1864,1121,8,0,0,154,620,227,0,0,0,0,0,0,0,71,0,41,0,0,0,0,0,0,0
HU_3426,Zichyújfalu,795,450,7,0,0,93,272,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3434,Daruszentmiklós,1030,629,16,0,0,147,377,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1188,Abda,2515,1619,14,0,210,302,872,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3338,Acsalag,415,314,4,0,0,26,260,19,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
HU_2940,Agyagosszergény,719,493,2,0,0,46,342,57,13,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
HU_0488,Ágfalva,1598,985,10,0,74,132,572,145,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3224,Árpás,225,157,2,0,0,35,91,20,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
HU_2692,Ásványráró,1597,1063,8,0,45,153,692,141,18,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
HU_1504,Babót,975,658,11,0,0,74,465,83,9,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_2893,Bakonygyirót,133,98,0,0,6,16,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2206,Bakonypéterd,219,144,2,0,5,19,94,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0594,Bakonyszentlászló,1525,925,11,0,48,103,637,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0619,Barbacs,595,342,3,0,0,37,211,25,5,0,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0
HU_2876,Bágyogszovát,1089,706,4,0,0,80,521,65,15,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0
HU_1058,Beled,2321,1533,8,0,0,258,1005,190,38,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
HU_2980,Bezenye,1130,748,4,0,32,113,510,71,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
HU_1056,Bezi,410,260,4,0,0,21,182,27,8,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0
HU_0622,Bodonhely,279,176,1,0,0,18,117,32,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
HU_0436,Bogyoszló,542,372,3,0,0,67,240,42,9,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0
HU_0661,Börcs,984,587,4,0,61,116,344,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3395,Bõny,1772,942,11,0,54,185,531,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1550,Bõsárkány,1720,1150,5,0,0,149,875,73,17,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0
HU_2708,Cakóháza,45,31,1,0,0,3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1595,Cirák,493,330,2,0,0,30,240,40,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_0856,Csapod,460,314,3,0,0,31,215,44,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_1004,Csáfordjánosfa,192,145,2,0,0,22,108,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3019,Csér,31,23,0,0,0,2,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1350,Csikvánd,420,274,3,0,6,18,216,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0403,Csorna,8705,6252,46,0,0,968,4368,528,109,0,0,0,0,0,0,179,54,0,0,0,0,0,0,0,0
HU_2186,Darnózseli,1260,841,8,0,41,166,506,91,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
HU_3259,Dénesfa,317,200,0,0,0,25,145,25,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_2191,Dör,492,340,6,0,0,27,272,24,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_2773,Dunakiliti,1432,893,10,0,53,165,517,114,20,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
HU_0207,Dunaremete,212,166,4,0,7,20,107,20,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
HU_2107,Dunaszeg,1567,1034,1,0,84,118,699,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1587,Dunaszentpál,572,365,11,0,26,62,210,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1045,Dunasziget,1150,713,6,0,32,58,422,97,12,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
HU_2634,Ebergõc,112,94,2,0,0,13,58,14,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2244,Edve,112,87,2,0,0,11,58,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_2028,Egyed,459,265,3,0,0,46,152,44,5,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0
HU_1523,Egyházasfalu,707,517,3,0,0,38,409,50,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_1503,Enese,1410,897,9,0,0,108,540,83,120,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0
HU_1670,Écs,1497,1021,7,0,79,74,734,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3399,Farád,1631,1135,3,0,0,116,852,119,16,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0
HU_0695,Fehértó,409,296,7,0,0,27,184,55,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_3271,Feketeerdõ,389,263,2,0,11,51,150,34,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HU_3325,Felpéc,693,437,4,0,20,58,259,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3067,Fenyõfõ,116,84,0,0,0,0,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1125,Fertõboz,222,158,0,0,0,20,105,19,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_0988,Fertõd,2735,1880,10,0,0,206,1143,247,35,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0
HU_0948,Fertõendréd,509,359,6,0,0,34,234,72,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_1065,Fertõhomok,469,355,1,0,0,33,243,45,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_1241,Fertõrákos,1814,1084,3,0,94,275,553,108,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1534,Fertõszentmiklós,3047,2213,16,0,0,257,1484,258,38,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0
HU_3144,Fertõszéplak,991,683,5,0,0,42,375,55,10,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0
HU_0206,Gönyû,2444,1343,7,0,132,254,783,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1796,Gyalóka,64,46,0,0,0,2,29,10,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_2686,Gyarmat,1097,717,7,0,51,73,496,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2384,Gyóró,322,216,0,0,0,19,167,26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_2040,Gyömöre,1027,634,2,0,29,55,468,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2558,Gyõr,102452,68980,772,0,0,16484,41542,8423,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0872,Gyõrasszonyfa,424,294,4,0,18,22,227,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1319,Gyõrladamér,1199,816,6,0,75,111,504,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3131,Gyõrság,1189,806,3,0,38,59,635,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1930,Gyõrsövényház,680,386,4,0,0,73,214,63,12,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0
HU_1565,Gyõrszemere,2525,1413,13,0,108,146,906,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0748,Gyõrújbarát,4452,3214,24,0,351,468,2084,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3178,Gyõrújfalu,1084,823,3,0,96,66,571,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1522,Gyõrzámoly,1739,1230,2,0,124,131,770,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2679,Halászi,2426,1526,7,0,97,196,1016,147,40,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
HU_0764,Harka,1279,861,3,0,90,124,482,121,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1790,Hegyeshalom,2742,1614,12,0,100,314,930,194,52,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
HU_1840,Hegykõ,1097,875,4,0,0,56,673,105,15,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
HU_1230,Hédervár,909,577,6,0,36,117,332,68,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HU_2337,Hidegség,280,195,2,0,0,26,130,20,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_0402,Himod,552,348,5,0,0,40,241,53,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_1002,Hövej,262,200,1,0,0,4,145,45,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_2060,Ikrény,1428,846,10,0,111,111,477,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3163,Iván,1030,607,4,0,0,67,273,226,26,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_2922,Jánossomorja,4793,2681,26,0,0,497,1666,334,69,0,0,0,0,0,0,80,9,0,0,0,0,0,0,0,0
HU_0664,Jobaháza,456,271,4,0,0,32,193,24,4,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0
HU_1211,Kajárpéc,1104,731,4,0,32,54,564,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2833,Kapuvár,8717,5859,36,0,0,779,3765,958,146,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0
HU_1474,Kimle,1820,1035,8,0,62,169,615,124,51,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
HU_0241,Kisbabot,182,148,1,0,0,19,107,10,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
HU_2288,Kisbajcs,656,507,3,0,50,70,329,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0781,Kisbodak,296,211,3,0,13,39,120,27,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
HU_3369,Kisfalud,645,473,3,0,0,57,357,39,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_2463,Koroncó,1553,935,9,0,59,145,585,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1126,Kóny,2179,1411,9,0,0,227,946,126,40,0,0,0,0,0,0,56,7,0,0,0,0,0,0,0,0
HU_0689,Kópháza,1636,1164,2,0,52,116,837,120,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3162,Kunsziget,940,671,7,0,55,95,421,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0437,Lázi,450,281,2,0,10,44,206,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1923,Levél,1353,818,3,0,61,190,387,143,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
HU_3366,Lébény,2515,1529,7,0,0,272,883,249,47,0,0,0,0,0,0,64,7,0,0,0,0,0,0,0,0
HU_1622,Lipót,564,404,6,0,18,62,273,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3119,Lövõ,1154,792,6,0,0,119,510,101,27,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_2644,Maglóca,81,51,0,0,0,9,33,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_1391,Magyarkeresztúr,374,205,4,0,0,28,121,37,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_0677,Markotabödöge,400,226,0,0,0,17,158,38,5,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
HU_1228,Máriakálnok,1330,793,9,0,44,140,437,127,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
HU_2735,Mecsér,492,336,0,0,0,37,203,71,7,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0
HU_1281,Mezõörs,813,497,5,0,20,53,355,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2038,Mérges,80,62,0,0,0,6,42,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_2198,Mihályi,936,659,2,0,0,71,487,76,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_0478,Mosonmagyaróvár,25619,15656,81,0,1082,3387,8503,2131,374,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0
HU_3367,Mosonszentmiklós,1964,1158,13,0,0,144,702,206,40,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,0
HU_2814,Mosonszolnok,1301,735,9,0,20,137,450,88,27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HU_0255,Mórichida,706,429,4,0,0,25,312,61,10,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0
HU_0236,Nagybajcs,748,558,4,0,50,73,345,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0249,Nagycenk,1500,938,4,0,0,153,571,109,51,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
HU_3293,Nagylózs,789,484,10,0,0,82,295,58,28,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_3354,Nagyszentjános,1500,796,9,0,51,177,477,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2932,Nemeskér,186,132,0,0,0,22,84,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_1975,Nyalka,365,268,2,0,13,26,163,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1295,Nyúl,3242,2178,19,0,222,233,1411,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1512,Osli,752,489,2,0,0,41,305,117,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_0263,Öttevény,2313,1513,8,0,129,191,971,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2430,Pannonhalma,2860,1776,15,0,172,240,1100,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1963,Páli,337,242,9,0,0,23,185,14,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_2348,Pásztori,240,156,2,0,0,36,95,14,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
HU_1271,Pázmándfalu,765,470,5,0,37,58,299,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2377,Pereszteg,1109,723,2,0,0,117,465,81,24,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
HU_2283,Petõháza,828,624,7,0,0,90,368,77,24,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
HU_1552,Pér,1947,1240,6,0,82,154,807,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1468,Pinnye,288,212,1,0,0,15,158,27,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_2730,Potyond,88,60,0,0,0,11,37,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_3137,Pusztacsalád,214,163,4,0,0,14,128,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1296,Püski,525,363,3,0,8,67,219,57,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HU_2658,Rajka,1785,1145,9,0,93,173,696,142,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
HU_2180,Ravazd,976,630,2,0,44,57,402,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0479,Rábacsanak,447,268,0,0,0,61,171,21,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_3370,Rábacsécsény,505,327,3,0,0,54,200,35,19,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_1479,Rábakecöl,675,440,10,0,0,76,253,72,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
HU_2533,Rábapatona,2024,1199,11,0,0,163,749,153,48,0,0,0,0,0,0,73,2,0,0,0,0,0,0,0,0
HU_2472,Rábapordány,889,565,5,0,0,97,339,85,16,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0
HU_2013,Rábasebes,87,59,1,0,0,8,40,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
HU_1527,Rábaszentandrás,407,288,3,0,0,31,216,25,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_3371,Rábaszentmihály,435,307,1,0,0,31,222,38,3,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0
HU_1729,Rábaszentmiklós,115,92,0,0,0,7,69,9,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_1542,Rábatamási,836,549,5,0,0,74,371,66,16,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0
HU_0375,Rábcakapi,147,116,0,0,0,7,103,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_1443,Répceszemere,246,165,0,0,0,13,125,20,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_0774,Répcevis,316,238,1,0,0,21,185,22,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_3396,Rétalap,440,246,2,0,2,31,187,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1750,Románd,260,176,3,0,2,10,141,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1106,Röjtökmuzsaj,356,251,1,0,0,39,152,30,8,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_3002,Sarród,826,571,10,0,0,64,384,42,20,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
HU_0860,Sikátor,263,185,2,0,9,19,128,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2420,Sobor,254,162,0,0,0,29,112,15,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
HU_1262,Sokorópátka,884,603,3,0,20,61,452,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0851,Sopron,47158,32004,185,0,2968,6106,18021,3316,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2909,Sopronhorpács,635,460,4,0,0,52,337,50,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_2572,Sopronkövesd,1001,654,3,0,0,90,438,77,28,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_0261,Sopronnémeti,234,162,5,0,0,17,106,14,4,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0
HU_1136,Szakony,377,227,1,0,0,33,133,41,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_0853,Szany,1823,1186,9,0,0,163,792,166,24,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0
HU_1571,Szárföld,769,512,7,0,0,65,345,80,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_0388,Szerecseny,679,419,8,0,20,44,289,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1926,Szil,1093,615,7,0,0,64,407,102,11,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0
HU_0336,Szilsárkány,583,403,0,0,0,46,294,40,3,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0
HU_3391,Tarjánpuszta,327,193,4,0,8,31,115,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1426,Táp,593,406,5,0,28,39,265,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2197,Tápszentmiklós,733,443,5,0,22,44,297,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0417,Tárnokréti,178,125,2,0,0,22,85,11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_1145,Tényõ,1228,719,4,0,51,79,477,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1903,Tét,3297,1828,18,0,113,173,1229,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1667,Töltéstava,1395,850,9,0,92,98,524,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2079,Und,305,188,4,0,0,48,102,16,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_1967,Újkér,820,504,2,0,0,60,369,54,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_3183,Újrónafõ,649,366,11,0,12,95,177,54,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
HU_0623,Vadosfa,64,53,0,0,0,6,39,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0223,Vág,454,305,7,0,0,45,198,43,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
HU_1240,Vámosszabadi,1134,806,3,0,108,119,473,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1841,Várbalog,348,241,1,0,0,27,167,25,9,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0
HU_1788,Vásárosfalu,142,107,1,0,0,19,74,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_0458,Veszkény,769,546,3,0,0,82,386,58,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
HU_2269,Veszprémvarsány,817,529,4,0,48,64,327,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0501,Vének,153,103,1,0,3,8,79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2579,Vitnyéd,1057,713,7,0,0,74,481,110,20,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_1631,Völcsej,315,229,4,0,0,28,154,22,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_1686,Zsebeháza,118,87,1,0,0,16,50,8,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_0462,Zsira,528,362,8,0,0,35,237,51,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_3435,Károlyháza,435,190,3,0,15,35,99,31,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_2764,Álmosd,1334,655,7,0,0,153,375,106,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0331,Ártánd,391,252,1,0,7,30,133,71,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
HU_2001,Bagamér,1854,953,9,0,0,138,566,218,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1516,Bakonszeg,991,602,4,0,39,100,302,141,13,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
HU_0291,Balmazújváros,14227,9299,61,0,651,886,5726,1879,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2669,Báránd,2213,1283,18,0,0,196,666,234,18,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0
HU_3344,Bedõ,214,159,2,0,0,31,108,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HU_1846,Berekböszörmény,1408,785,4,0,50,165,378,180,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_1278,Berettyóújfalu,12626,7816,66,0,318,1548,4098,1565,187,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0
HU_2525,Bihardancsháza,173,103,0,0,0,18,71,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1995,Biharkeresztes,3154,1864,27,0,63,382,832,488,62,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0
HU_2482,Biharnagybajom,2143,1085,12,0,0,176,530,351,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HU_2988,Bihartorda,759,428,8,0,0,82,247,79,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
HU_3410,Bocskaikert,2290,1546,21,0,0,194,871,357,46,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1413,Bojt,374,192,2,0,0,18,137,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1245,Csökmõ,1556,728,10,0,25,151,361,168,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
HU_1467,Darvas,511,280,2,0,15,68,132,52,8,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
HU_1513,Debrecen,164461,108956,685,0,5124,16148,66457,14308,3078,0,690,0,0,0,0,2466,0,0,0,0,0,0,0,0,0
