gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,JOBBIK,MSZP-EGYÜTT-DK-PM-MLP,LMP,ZÖLDEK PÁRTJA,SEM,KTI,MUNKÁSPÁRT,SZOCIÁLDEMOKRATÁK,FÜGGETLEN KISGAZDAPÁRT,JESZ,EGYÜTT 2014,A HAZA NEM ELADÓ MOZGALOM PÁRT,SERES MÁRIA SZÖVETSÉGESEI,ÖSSZEFOGÁS,ÚDP,MCP,ÚMP
HU_29762,Pettend,103,62,7,0,34,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
HU_19415,Pécs,123483,77854,683,0,27700,13839,24705,6901,285,227,402,370,353,147,174,271,685,306,117,34,34,25
HU_21519,Pécsbagota,90,48,1,0,15,20,7,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0
HU_15389,Pécsdevecser,90,59,0,0,27,8,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_21096,Pécsudvard,632,420,6,0,150,74,119,29,1,3,3,2,6,3,1,0,8,1,1,0,0,0
HU_10825,Pécsvárad,3270,2020,4,0,938,442,400,115,7,3,7,12,10,12,2,1,22,6,2,0,0,0
HU_23506,Piskó,180,133,0,0,124,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
HU_17242,Pogány,980,643,6,0,246,111,163,45,2,2,3,4,3,4,1,7,6,1,1,0,0,0
HU_22266,Pócsa,151,97,4,0,16,11,9,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
HU_11518,Rádfalva,172,88,2,0,38,7,27,6,0,0,0,0,0,1,0,1,1,0,0,0,2,0
HU_25292,Regenye,154,63,1,0,24,12,16,1,0,0,0,1,0,0,1,0,2,0,0,0,2,0
HU_24855,Romonya,388,238,1,0,88,72,37,30,1,0,0,1,0,1,2,2,2,0,0,0,0,0
HU_04516,Rózsafa,314,137,1,0,65,28,36,2,0,0,0,1,0,1,0,1,0,0,0,1,1,0
HU_18050,Sámod,168,108,5,0,33,4,33,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HU_20862,Sárok,104,58,1,0,33,11,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
HU_32160,Sásd,2667,1483,12,0,555,392,414,58,2,2,3,4,6,2,0,7,19,3,3,0,0,0
HU_33482,Sátorhely,531,317,3,0,145,93,54,12,2,0,2,2,0,0,0,0,3,1,0,0,0,0
HU_28741,Sellye,2341,1328,24,0,450,317,421,48,4,3,11,11,6,3,2,0,10,1,1,0,0,0
HU_05519,Siklós,8130,4655,45,0,1799,1000,1442,199,15,11,9,17,12,9,4,13,22,9,3,4,17,0
HU_23205,Siklósbodony,102,62,5,0,45,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0
HU_08800,Siklósnagyfalu,311,144,6,0,115,6,8,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0
HU_23472,Somberek,1299,785,18,0,420,107,95,19,2,0,1,9,2,0,1,2,1,0,2,1,0,1
HU_23807,Somogyapáti,385,235,11,0,54,68,86,5,1,0,0,1,1,0,1,0,1,0,0,0,0,0
HU_25070,Somogyhatvan,263,142,2,0,62,29,40,3,0,0,0,2,0,0,0,0,0,0,0,0,4,0
HU_29142,Somogyhárságy,349,181,2,0,74,34,46,4,0,0,0,1,1,1,1,1,2,0,0,0,0,0
HU_21281,Somogyviszló,192,98,1,0,41,26,26,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_31714,Sósvertike,151,96,4,0,59,12,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HU_02547,Sumony,375,165,3,0,96,34,25,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0
HU_15079,Szabadszentkirály,652,366,7,0,144,89,88,8,0,2,2,1,0,1,1,3,0,1,0,0,0,0
HU_08475,Szajk,666,440,7,0,220,83,38,14,1,1,2,3,0,0,0,2,2,1,0,1,0,0
HU_09007,Szalatnak,289,169,1,0,47,31,34,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_22257,Szalánta,972,560,22,0,221,122,100,44,1,2,1,6,1,2,2,1,13,0,1,1,1,0
HU_34032,Szaporca,182,130,1,0,94,17,10,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0
HU_31060,Szava,268,133,2,0,74,23,16,4,0,1,2,2,0,3,0,0,2,1,0,0,3,0
HU_27508,Szágy,128,86,0,0,68,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07366,Szárász,37,22,1,0,4,5,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_33765,Szászvár,2069,1149,17,0,348,231,429,40,3,4,0,9,5,2,0,2,5,2,4,0,1,0
HU_03018,Szebény,306,201,4,0,119,34,30,3,0,0,1,1,0,1,0,1,2,1,1,0,1,0
HU_05607,Szederkény,1512,785,14,0,357,149,135,35,2,2,8,4,1,4,2,2,3,2,0,0,0,0
HU_16984,Szellő,117,65,2,0,35,12,11,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
HU_09308,Szemely,377,224,2,0,92,38,59,15,1,0,1,1,1,1,0,0,0,0,2,0,0,0
HU_32009,Szentdénes,248,122,1,0,70,30,13,3,0,0,0,1,0,0,0,0,1,0,0,1,2,0
HU_33613,Szentegát,324,151,3,0,68,32,39,5,0,0,0,1,0,0,1,1,0,0,0,0,1,0
HU_09803,Szentkatalin,78,51,0,0,28,12,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_16355,Szentlászló,667,365,3,0,149,91,84,14,2,3,4,3,0,0,0,2,3,0,0,0,0,0
HU_15866,Szentlőrinc,5506,3093,37,0,1184,797,734,158,9,5,5,20,13,7,21,8,18,10,3,2,3,0
HU_16771,Székelyszabar,521,285,5,0,103,70,44,6,0,1,0,1,0,1,0,0,0,0,0,0,2,0
HU_26578,Szigetvár,9778,5896,36,0,2133,1380,1825,292,16,8,19,30,13,14,18,23,35,23,14,1,1,1
HU_19831,Szilágy,230,138,6,0,43,44,20,3,0,0,0,0,3,1,0,1,2,0,0,0,0,0
HU_24712,Szilvás,133,74,2,0,36,13,13,3,1,0,0,1,0,1,0,0,3,0,0,0,1,0
HU_05528,Szörény,55,32,0,0,15,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_22211,Szőke,106,44,0,0,21,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_07694,Szőkéd,319,165,1,0,72,44,32,8,0,0,0,2,0,0,0,1,0,1,0,0,3,0
HU_15404,Szulimán,199,112,0,0,49,20,32,4,1,0,0,2,0,1,2,0,0,0,0,1,0,0
HU_11217,Szűr,245,148,8,0,46,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_15635,Tarrós,96,63,1,0,21,15,21,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0
HU_32072,Teklafalu,277,112,5,0,45,25,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_13675,Tengeri,51,33,0,0,20,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
HU_27702,Tékes,204,90,4,0,33,14,33,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0
HU_32744,Tésenfa,154,85,5,0,33,16,14,3,1,0,0,0,0,2,0,1,0,2,0,0,0,0
HU_20978,Téseny,235,101,2,0,33,19,9,1,1,1,0,1,0,0,0,1,7,0,0,1,0,1
HU_22424,Tormás,249,132,5,0,83,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04048,Tófű,103,61,0,0,38,13,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_26994,Tótszentgyörgy,138,96,1,0,49,25,17,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HU_04136,Töttös,460,239,1,0,155,42,32,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0
HU_18582,Túrony,237,140,2,0,69,27,37,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
HU_04437,Udvar,136,97,1,0,46,10,18,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0
HU_06062,Újpetre,831,406,11,0,157,82,78,12,2,1,5,0,1,0,0,3,2,4,1,1,2,0
HU_28538,Vajszló,1523,822,13,0,367,207,171,17,3,1,0,1,3,2,0,1,2,3,1,0,2,0
HU_28529,Varga,70,44,0,0,37,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_08138,Várad,99,39,0,0,26,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_24952,Vásárosbéc,148,86,3,0,38,23,13,2,1,0,0,0,0,1,0,0,2,3,0,0,0,0
HU_02264,Vásárosdombó,929,456,9,0,220,108,96,11,2,0,1,3,1,1,0,0,1,2,0,0,1,0
HU_07074,Vázsnok,116,64,0,0,18,23,19,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_18519,Vejti,139,70,0,0,44,13,8,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0
HU_22071,Velény,119,62,2,0,25,22,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
HU_19725,Versend,665,339,28,0,157,9,27,2,0,0,0,6,18,1,0,1,4,0,1,0,3,0
HU_24402,Vékény,118,80,0,0,36,14,26,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HU_20279,Véménd,1168,618,12,0,343,84,90,13,0,2,1,5,0,1,1,1,1,1,0,1,0,0
HU_28024,Villány,2048,1273,5,0,775,196,213,33,1,1,3,2,2,4,0,5,1,1,2,1,1,0
HU_05209,Villánykövesd,240,157,3,0,70,29,13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
HU_05892,Vokány,705,379,6,0,191,68,62,8,1,0,2,5,1,0,2,2,0,0,0,0,0,0
HU_25122,Zaláta,211,141,5,0,86,5,28,2,0,0,0,1,0,1,0,2,0,0,0,1,1,0
HU_17747,Zádor,269,157,9,0,51,38,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15848,Zengővárkony,362,216,0,0,132,30,28,9,0,0,2,1,0,0,1,2,0,2,0,0,0,0
HU_12201,Zók,247,142,3,0,56,38,33,4,0,0,0,3,0,2,0,1,2,0,0,0,0,0
HU_21944,Akasztó,2763,1612,13,0,845,504,191,32,2,4,5,1,2,3,1,5,1,0,1,0,1,1
HU_21148,Apostag,1656,923,5,0,447,238,172,23,5,5,2,4,3,3,4,4,6,0,1,1,0,0
HU_17686,Ágasegyháza,1560,825,13,0,486,169,112,25,4,1,3,1,1,0,3,3,3,1,0,0,0,0
HU_03522,Baja,31290,19371,168,0,8384,3198,5495,1206,59,43,32,141,52,14,39,91,91,71,16,9,24,7
HU_13408,Ballószög,2613,1491,23,0,732,384,230,51,5,5,5,7,3,5,8,2,20,8,1,0,0,1
HU_25937,Balotaszállás,1240,582,7,0,313,109,126,11,2,3,4,5,0,1,0,1,0,0,0,0,0,0
HU_10719,Bácsalmás,5694,2817,20,0,1194,578,793,105,10,9,14,24,11,2,4,7,6,12,2,4,0,0
HU_10180,Bácsbokod,2324,1178,44,0,498,255,291,30,2,1,1,7,1,1,1,3,4,6,2,0,0,0
HU_27234,Bácsborsód,1001,495,5,0,196,156,91,26,2,0,1,5,0,1,2,3,1,1,1,0,0,0
HU_08697,Bácsszentgyörgy,147,89,1,0,57,12,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_30155,Bácsszőlős,298,165,4,0,97,37,18,2,1,0,0,3,0,0,0,0,3,0,0,0,0,0
HU_03656,Bátmonostor,1333,757,5,0,441,156,116,20,1,1,1,1,1,0,0,2,3,2,0,0,7,0
HU_11961,Bátya,1758,1046,3,0,533,258,200,29,2,0,2,5,2,1,0,5,1,1,0,1,1,0
HU_19327,Borota,1113,597,7,0,320,133,99,18,0,1,3,11,0,2,0,1,0,0,1,0,0,1
HU_08305,Bócsa,1448,770,14,0,464,121,109,31,3,2,0,5,2,2,1,0,9,1,0,1,0,5
HU_32823,Bugac,2278,1165,12,0,708,250,128,31,8,3,1,3,0,2,1,2,9,5,1,1,0,0
HU_33631,Bugacpusztaháza,242,120,2,0,64,29,16,2,0,1,0,4,0,0,1,0,1,0,0,0,0,0
HU_10472,Császártöltés,2029,1164,13,0,586,245,259,30,2,4,0,0,0,0,1,2,2,2,0,0,0,0
HU_26471,Csátalja,1288,747,10,0,395,157,132,22,1,0,0,7,0,2,2,1,1,2,1,0,0,0
HU_16373,Csávoly,1565,802,9,0,364,192,149,31,4,0,6,5,0,1,0,3,4,3,0,1,3,0
HU_12344,Csengőd,1738,957,8,0,595,209,100,20,4,1,4,3,0,0,4,0,2,3,3,1,0,0
HU_15699,Csikéria,696,355,3,0,192,80,60,4,0,0,4,2,0,2,1,1,0,0,0,1,0,0
HU_12025,Csólyospálos,1334,614,6,0,397,106,73,21,2,1,2,2,0,1,2,1,0,0,0,0,0,0
HU_10533,Dávod,1726,892,12,0,484,174,174,25,2,1,1,6,3,1,1,5,2,0,0,0,0,1
HU_07524,Drágszél,293,170,1,0,87,50,25,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HU_21069,Dunaegyháza,1216,590,4,0,254,192,98,22,2,0,1,6,0,1,1,0,4,2,0,1,1,0
HU_12566,Dunafalva,771,426,4,0,261,79,54,17,1,0,0,3,0,0,4,1,0,1,0,0,0,1
HU_07861,Dunapataj,2745,1546,11,0,689,309,405,58,4,2,6,10,16,2,1,8,3,8,0,2,11,1
HU_11606,Dunaszentbenedek,731,352,3,0,198,78,54,6,0,0,0,6,1,1,1,0,0,2,0,0,2,0
HU_14766,Dunatetétlen,484,230,2,0,106,55,49,10,0,1,1,3,1,0,0,2,0,0,0,0,0,0
HU_07612,Dunavecse,3171,1665,19,0,770,423,337,65,5,2,6,7,5,1,1,3,11,3,2,2,3,0
HU_04109,Dusnok,2515,1573,13,0,1040,278,139,34,3,2,1,8,1,2,1,1,6,3,0,2,2,0
HU_11864,Érsekcsanád,2255,1150,10,0,611,250,197,46,2,1,1,9,3,0,1,4,4,2,1,0,1,0
HU_33589,Érsekhalma,516,283,3,0,133,55,69,10,1,0,2,4,1,0,0,2,1,0,2,0,0,0
HU_03230,Fajsz,1424,784,10,0,447,150,131,19,0,1,1,8,2,5,1,4,1,2,0,1,1,0
HU_33598,Felsőlajos,745,414,2,0,252,94,43,10,1,0,0,3,1,0,0,2,5,0,1,0,0,0
HU_02954,Felsőszentiván,1561,823,13,0,364,181,200,34,1,2,0,17,2,1,1,1,1,1,0,0,2,0
HU_02149,Foktő,1341,779,8,0,356,221,137,28,4,2,2,5,3,4,0,2,2,3,1,0,0,0
HU_31468,Fülöpháza,724,445,3,0,248,102,60,18,0,0,1,2,0,2,0,1,1,7,0,0,0,0
HU_33622,Fülöpjakab,897,480,0,0,331,83,42,13,2,1,1,3,1,1,0,0,0,2,0,0,0,0
HU_14058,Fülöpszállás,1860,901,7,0,438,238,170,18,3,0,2,9,6,4,0,1,2,3,0,0,0,0
HU_31848,Gara,1723,918,16,0,369,165,240,28,1,1,3,12,1,1,5,1,4,1,0,0,2,0
HU_26383,Gátér,816,487,10,0,227,147,79,6,1,0,1,8,3,0,4,0,0,1,0,0,0,0
HU_03577,Géderlak,830,434,5,0,247,72,97,7,0,0,0,1,0,0,0,0,0,3,2,0,0,0
HU_18759,Hajós,2591,1453,11,0,731,365,193,53,4,9,1,5,8,0,3,6,2,3,2,1,0,0
HU_08350,Harkakötöny,718,443,5,0,249,104,69,4,2,0,0,1,0,1,0,2,3,1,1,0,0,1
HU_18458,Harta,2976,1922,12,0,739,316,665,96,6,3,16,6,4,3,3,10,1,6,1,4,1,1
HU_04093,Helvécia,3507,1777,7,0,971,391,262,73,6,5,5,5,4,3,11,1,17,13,1,1,1,0
HU_12937,Hercegszántó,1719,865,15,0,433,160,160,24,0,1,3,1,1,0,3,4,1,3,0,0,1,2
HU_27845,Homokmégy,1185,703,7,0,343,189,130,17,1,2,2,4,0,3,0,1,1,1,0,0,2,0
HU_08095,Imrehegy,563,304,7,0,175,97,14,5,0,1,0,2,1,0,0,1,0,0,1,0,0,0
HU_21999,Izsák,4776,2579,59,0,1628,505,265,85,5,3,5,6,3,2,3,1,1,5,0,1,2,0
HU_17923,Jakabszállás,2137,1205,11,0,733,226,149,52,2,1,1,3,2,1,3,7,2,8,0,0,0,2
HU_09469,Jánoshalma,7271,4128,36,0,2007,1234,677,82,2,4,18,19,4,8,5,5,10,7,3,5,1,1
HU_08378,Jászszentlászló,2085,1275,10,0,697,267,211,46,7,1,4,10,2,5,2,1,2,8,1,1,0,0
HU_06442,Kalocsa,14956,9574,52,0,3437,2087,3045,578,36,22,36,53,32,17,17,52,29,32,11,10,12,6
HU_30605,Kaskantyú,817,464,2,0,310,75,50,16,3,0,0,3,3,1,0,0,0,0,0,0,0,0
HU_11280,Katymár,1598,757,9,0,418,145,158,17,1,0,0,1,0,1,1,1,2,0,0,0,0,0
HU_19789,Kecel,7010,3989,16,0,2054,1127,558,131,8,4,20,18,9,9,5,6,6,11,2,1,1,0
HU_26684,Kecskemét,89835,54731,370,0,25447,9776,13080,3847,256,183,169,285,133,72,134,181,283,301,65,18,78,17
HU_27571,Kelebia,2147,999,10,0,508,234,170,36,3,1,2,17,1,2,0,4,3,7,0,1,0,0
HU_22530,Kerekegyháza,4898,2686,20,0,1620,552,334,72,12,4,7,12,5,4,4,11,11,9,3,2,1,1
HU_18166,Kéleshalom,359,175,0,0,102,63,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HU_09344,Kiskőrös,11734,7376,54,0,4270,1399,1074,285,27,13,16,22,14,18,5,26,5,14,6,6,8,2
HU_20297,Kiskunfélegyháza,25578,15409,133,0,7162,3424,3255,795,58,30,46,79,62,34,41,39,54,145,32,6,8,3
HU_32434,Kiskunhalas,24195,13904,138,0,6213,3229,3166,597,44,28,165,54,50,24,16,32,42,60,13,10,10,2
HU_24396,Kiskunmajsa,9216,4816,50,0,2378,1281,685,168,16,11,48,14,95,10,17,9,10,12,6,3,2,1
HU_28158,Kisszállás,2090,971,9,0,494,216,192,22,3,1,11,6,4,2,0,2,4,1,4,0,0,0
HU_13806,Kömpöc,576,320,2,0,180,92,35,5,1,1,0,1,0,0,0,2,1,0,0,0,0,0
HU_05856,Kunadacs,1297,646,3,0,389,147,82,6,3,1,0,2,0,1,0,2,4,6,0,0,0,0
HU_06044,Kunbaja,1340,728,12,0,342,164,167,15,0,0,0,1,0,0,3,2,0,0,0,0,0,0
HU_07728,Kunbaracs,511,281,5,0,167,56,36,11,1,0,0,0,1,0,1,0,1,1,0,1,0,0
HU_29027,Kunfehértó,1775,1061,2,0,496,247,214,55,2,2,7,6,6,1,2,6,7,6,0,2,0,0
HU_31918,Kunpeszér,565,331,1,0,207,66,40,6,1,2,0,0,1,1,1,1,1,2,0,0,0,0
HU_31893,Kunszállás,1356,802,6,0,449,184,116,23,5,1,1,2,1,0,5,0,1,6,1,0,1,0
HU_28130,Kunszentmiklós,6718,3840,42,0,2056,814,583,116,15,1,32,28,8,1,8,11,15,12,5,4,89,0
HU_05786,Ladánybene,1352,667,37,0,370,160,62,24,4,0,1,1,2,1,0,0,1,2,0,0,0,0
HU_17677,Lajosmizse,9027,4821,39,0,2817,1037,645,158,19,5,4,17,7,11,4,8,21,14,7,4,1,2
HU_06202,Lakitelek,3651,1941,24,0,1092,352,316,95,4,6,6,4,3,2,20,4,5,3,1,1,1,2
HU_23357,Madaras,2401,1155,6,0,576,243,255,28,4,3,7,11,1,4,2,5,6,1,2,0,0,1
HU_27809,Mátételke,417,200,5,0,96,50,32,5,1,0,0,2,1,0,2,1,1,4,0,0,0,0
HU_16018,Mélykút,4299,2210,30,0,1162,557,337,47,4,4,7,16,7,6,4,4,4,3,2,2,14,0
HU_30632,Miske,1421,880,10,0,485,181,153,25,2,0,2,4,1,4,0,1,4,3,3,0,2,0
HU_34096,Móricgát,396,240,1,0,170,31,29,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0
HU_25955,Nagybaracska,1933,930,9,0,533,183,155,26,1,0,2,9,0,1,2,3,2,2,1,0,1,0
HU_32540,Nemesnádudvar,1556,741,3,0,370,120,102,20,1,0,9,1,4,1,1,2,4,2,1,0,1,0
HU_23056,Nyárlőrinc,1855,1021,9,0,586,227,106,50,3,3,5,8,4,1,5,3,4,3,1,2,1,0
HU_16276,Ordas,390,223,2,0,110,44,46,11,0,0,0,5,2,0,0,1,1,0,0,0,1,0
HU_16939,Orgovány,2624,1282,17,0,789,273,127,31,7,0,0,11,0,5,3,4,10,1,2,1,0,1
HU_08679,Öregcsertő,673,332,5,0,147,94,62,10,1,0,2,4,1,0,1,2,1,1,1,0,0,0
HU_18670,Páhi,981,523,8,0,360,87,47,9,0,3,1,1,4,0,0,2,0,1,0,0,0,0
HU_02705,Pálmonostora,1476,728,9,0,431,127,115,18,3,2,1,8,3,1,1,2,1,5,0,0,1,0
HU_15431,Petőfiszállás,1237,672,5,0,397,170,60,15,2,0,3,7,0,2,2,3,2,3,0,1,0,0
HU_15398,Pirtó,811,464,2,0,294,84,69,5,1,0,0,3,1,1,0,1,0,3,0,0,0,0
HU_26310,Rém,1031,429,0,0,218,86,99,11,1,0,1,0,4,1,0,1,1,3,0,1,2,0
HU_29115,Solt,5414,3128,24,0,1512,806,593,103,12,1,7,19,6,2,5,7,12,6,9,4,0,0
HU_18218,Soltszentimre,1055,578,7,0,338,136,61,12,5,0,2,2,6,3,1,0,4,0,0,0,1,0
HU_19983,Soltvadkert,5981,3445,25,0,2171,644,390,108,7,6,8,12,7,5,5,12,4,7,2,0,15,3
HU_21245,Sükösd,3111,1699,17,0,857,463,274,42,2,2,4,7,6,0,3,0,11,3,1,1,4,0
HU_25061,Szabadszállás,5106,2622,25,0,1325,717,419,69,12,4,4,11,6,4,2,4,4,6,1,3,6,0
HU_19530,Szakmár,1007,617,11,0,291,159,114,27,4,1,0,1,1,0,1,1,1,0,2,3,0,0
HU_19947,Szalkszentmárton,2317,1268,10,0,738,284,173,34,4,1,1,7,5,0,0,4,1,1,2,1,2,0
HU_11794,Szank,1972,1156,9,0,691,281,124,23,3,1,0,4,7,1,1,4,0,4,2,0,1,0
HU_21120,Szentkirály,1529,888,8,0,609,152,64,12,1,1,5,9,3,2,0,3,10,2,2,2,1,2
HU_28820,Szeremle,1245,639,5,0,412,93,88,24,1,1,0,4,2,0,3,0,2,2,0,0,1,1
HU_25432,Tabdi,921,532,5,0,315,128,59,9,1,0,2,1,1,1,0,4,4,0,1,1,0,0
HU_20525,Tass,2315,1153,10,0,700,211,165,33,4,0,0,6,1,3,2,1,6,1,3,1,3,3
HU_14544,Tataháza,1058,547,7,0,248,150,113,10,0,3,3,4,1,0,2,2,1,1,2,0,0,0
HU_24998,Tázlár,1391,756,13,0,469,173,72,11,0,0,2,4,1,2,0,1,4,3,0,1,0,0
HU_24545,Tiszaalpár,4085,1969,13,0,1045,482,299,63,2,7,4,14,2,0,9,4,7,10,1,1,2,4
HU_30623,Tiszakécske,9163,5070,28,0,2768,1063,895,175,12,11,8,36,8,5,7,8,26,7,8,2,3,0
HU_14094,Tiszaug,662,356,4,0,203,62,74,4,0,1,0,3,1,1,1,0,2,0,0,0,0,0
HU_28486,Tompa,3763,1739,28,0,931,382,298,45,2,2,12,9,2,3,3,5,9,7,0,0,0,1
HU_16294,Uszód,840,481,3,0,245,104,96,19,2,0,1,6,0,1,0,1,1,0,2,0,0,0
HU_08785,Újsolt,180,126,1,0,64,32,21,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1
HU_33604,Újtelek,347,211,5,0,127,50,23,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HU_28343,Vaskút,2869,1591,37,0,826,282,331,54,5,1,3,6,0,1,0,3,5,2,1,0,0,1
HU_10667,Városföld,1813,1016,11,0,604,216,116,31,6,2,4,6,1,3,4,0,7,3,1,1,0,0
HU_15158,Zsana,664,348,3,0,232,61,39,3,0,0,2,2,0,5,0,0,0,0,0,1,0,0
HU_29595,Almáskamarás,761,438,12,0,242,103,41,0,1,0,0,4,1,1,0,3,2,0,0,1,0,10
HU_18102,Battonya,4657,2385,41,0,906,505,646,63,9,5,1,47,1,5,3,9,12,7,6,1,28,0
HU_09760,Békés,17508,10205,78,0,5029,2310,1848,484,35,32,19,66,60,14,10,11,111,32,15,5,20,1
HU_15200,Békéscsaba,51701,32741,233,0,12601,6566,9320,2280,145,140,48,263,101,61,50,100,486,180,53,16,13,19
HU_26189,Békéssámson,1988,1048,3,0,539,291,133,42,5,0,0,15,1,3,1,1,9,4,1,0,0,0
HU_02680,Békésszentandrás,3078,1939,19,0,897,582,309,51,5,4,4,13,1,6,2,1,24,13,2,0,1,1
HU_19390,Bélmegyer,850,459,1,0,240,122,67,6,2,0,2,3,0,7,0,1,5,0,2,1,0,0
HU_29610,Biharugra,830,534,4,0,350,95,67,10,0,0,1,0,0,1,1,0,4,1,0,0,0,0
HU_13471,Bucsa,1863,938,11,0,560,190,135,17,5,0,3,7,5,0,0,0,4,0,1,0,0,0
HU_31334,Csabacsűd,1530,926,14,0,432,254,170,22,1,2,1,10,2,2,1,1,6,6,1,1,0,0
HU_34078,Csabaszabadi,279,184,4,0,89,42,30,9,2,0,1,1,1,1,0,0,0,3,0,0,0,1
HU_20455,Csanádapáca,2167,1251,10,0,577,379,208,29,3,3,0,21,4,3,2,0,6,2,1,0,2,1
HU_25502,Csárdaszállás,353,214,4,0,122,44,34,2,1,0,0,5,1,0,0,0,0,1,0,0,0,0
HU_26709,Csorvás,4265,2256,19,0,883,589,553,82,7,2,5,48,2,3,14,3,29,11,3,1,0,0
HU_24819,Dévaványa,6390,3255,29,0,1778,740,491,107,6,4,6,21,12,4,4,5,25,16,3,2,1,1
HU_33190,Doboz,3461,1934,16,0,911,459,383,33,4,7,2,33,6,2,1,4,67,2,1,0,2,1
HU_24031,Dombegyház,1792,994,25,0,475,197,219,24,1,0,0,20,0,2,1,5,10,3,1,1,10,0
HU_22132,Dombiratos,500,343,1,0,151,101,67,7,0,1,0,8,0,1,0,1,5,0,0,0,0,0
HU_09432,Ecsegfalva,1078,551,5,0,252,189,83,6,0,1,2,0,0,0,2,0,6,3,2,0,0,0
HU_32957,Elek,3862,1978,38,0,955,319,484,30,4,3,2,18,0,2,0,1,77,2,2,1,3,1
HU_12256,Füzesgyarmat,4684,2655,22,0,1123,683,605,98,6,2,2,29,7,2,3,7,49,11,4,2,0,0
HU_09511,Gádoros,3094,1620,10,0,724,425,354,38,6,2,5,16,3,0,6,4,21,4,2,0,0,0
HU_07393,Gerendás,1133,713,7,0,422,132,114,19,1,1,0,5,0,3,0,0,8,0,1,0,0,0
HU_17394,Geszt,615,310,3,0,172,90,35,1,1,0,0,4,0,0,0,3,0,0,0,0,1,0
HU_33455,Gyomaendrőd,11495,5928,46,0,2377,1536,1355,290,21,5,17,66,13,15,7,8,86,27,9,3,3,7
HU_05032,Gyula,26832,16919,153,0,7036,2760,4624,874,52,43,25,170,46,41,24,51,848,56,23,4,6,8
HU_33297,Hunya,561,338,7,0,174,77,59,7,1,1,4,1,1,0,0,2,3,1,0,0,0,0
HU_04279,Kamut,881,567,3,0,256,128,113,34,5,3,3,7,0,2,1,3,8,0,0,0,0,1
HU_24794,Kardos,575,322,1,0,174,79,48,8,0,2,1,2,0,1,2,0,2,1,1,0,0,0
HU_12177,Kardoskút,743,444,17,0,189,102,79,23,0,0,0,10,3,4,1,1,8,7,0,0,0,0
HU_22752,Kaszaper,1597,997,6,0,521,225,179,26,2,0,2,16,2,3,1,1,6,5,0,1,1,0
HU_12618,Kertészsziget,328,178,2,0,94,40,34,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0
HU_31574,Kevermes,1593,964,14,0,539,235,114,24,1,0,1,7,0,1,0,2,6,2,0,0,18,0
