gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MAGYAR KÉTFARKÚ KUTYA PÁRT,MI HAZÁNK MOZGALOM,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,MAGYAR MUNKÁSPÁRT-IGEN SZOLIDARITÁS MAGYARORSZÁGÉRT MOZGALOM,Független jelölt,VALÓDI DEMOKRATA PÁRT,A MI PÁRTUNK - IMA,ZÖLDEK PÁRTJA,MAGYAR LIBERÁLIS PÁRT - LIBERÁLISOK,MAGYAR SZEGÉNYEK ÉS DOLGOZÓK DEMOKRATIKUS SZERVEZETE,POLGÁRI VÁLASZ MOZGALOM
HU_26134,Nagyvenyim,3311,2462,13,0,1143,1042,77,125,8,47,7,0,0,0,0,0,0,0
HU_13903,Nádasdladány,1415,932,9,0,521,248,29,105,7,9,4,0,0,0,0,0,0,0
HU_34306,Óbarok,665,474,6,0,276,142,15,32,0,2,1,0,0,0,0,0,0,0
HU_25751,Pákozd,2782,2176,19,0,1287,611,88,133,0,35,3,0,0,0,0,0,0,0
HU_28848,Pátka,1413,1005,14,0,585,279,40,71,0,15,1,0,0,0,0,0,0,0
HU_21786,Pázmánd,1775,1392,16,0,724,494,53,77,0,24,4,0,0,0,0,0,0,0
HU_19354,Perkáta,3142,1862,19,0,1058,615,55,92,6,16,1,0,0,0,0,0,0,0
HU_17525,Polgárdi,5218,3340,42,0,2139,799,102,197,32,21,8,0,0,0,0,0,0,0
HU_29018,Pusztaszabolcs,4754,3040,57,0,1741,909,82,187,15,41,8,0,0,0,0,0,0,0
HU_17774,Pusztavám,1972,1424,16,0,816,372,32,166,6,12,4,0,0,0,0,0,0,0
HU_09900,Rácalmás,3838,2833,35,0,1263,1222,74,133,30,72,4,0,0,0,0,0,0,0
HU_02015,Ráckeresztúr,2788,1850,35,0,1147,518,37,95,0,16,2,0,0,0,0,0,0,0
HU_23694,Sárbogárd,10592,7578,46,0,4690,2122,184,371,104,61,0,0,0,0,0,0,0,0
HU_02723,Sáregres,578,417,1,0,300,78,4,25,8,1,0,0,0,0,0,0,0,0
HU_31802,Sárkeresztes,1256,999,11,0,541,319,41,54,15,16,2,0,0,0,0,0,0,0
HU_25344,Sárkeresztúr,1725,873,12,0,688,104,20,35,8,6,0,0,0,0,0,0,0,0
HU_02699,Sárkeszi,480,329,5,0,178,93,13,27,4,7,2,0,0,0,0,0,0,0
HU_25140,Sárosd,2566,1523,17,0,1039,371,26,59,5,6,0,0,0,0,0,0,0,0
HU_31538,Sárszentágota,1095,790,7,0,609,104,14,48,6,2,0,0,0,0,0,0,0,0
HU_11776,Sárszentmihály,2467,1733,15,0,947,514,76,144,19,13,5,0,0,0,0,0,0,0
HU_20206,Seregélyes,3574,2381,16,0,1491,587,63,174,29,21,0,0,0,0,0,0,0,0
HU_33321,Soponya,1478,973,7,0,679,185,19,72,6,5,0,0,0,0,0,0,0,0
HU_02893,Söréd,404,328,5,0,216,70,10,19,6,2,0,0,0,0,0,0,0,0
HU_14951,Sukoró,1434,1199,10,0,597,456,42,69,0,23,2,0,0,0,0,0,0,0
HU_28705,Szabadbattyán,3822,2626,33,0,1550,725,95,157,20,41,5,0,0,0,0,0,0,0
HU_13259,Szabadegyháza,1675,1093,12,0,646,298,24,88,14,11,0,0,0,0,0,0,0,0
HU_18740,Szabadhídvég,647,359,8,0,261,55,6,27,1,1,0,0,0,0,0,0,0,0
HU_19549,Szár,1323,1045,14,0,605,320,36,59,0,9,2,0,0,0,0,0,0,0
HU_14827,Székesfehérvár,77817,59355,499,0,28198,24051,2264,3173,432,712,26,0,0,0,0,0,0,0
HU_14465,Tabajd,746,557,2,0,411,99,17,23,0,4,1,0,0,0,0,0,0,0
HU_29267,Tác,1344,988,4,0,655,226,32,54,4,13,0,0,0,0,0,0,0,0
HU_21005,Tordas,1514,1207,5,0,629,429,49,78,0,16,1,0,0,0,0,0,0,0
HU_17482,Újbarok,379,286,9,0,166,84,9,15,0,3,0,0,0,0,0,0,0,0
HU_17622,Úrhida,1971,1489,15,0,723,507,100,100,20,22,2,0,0,0,0,0,0,0
HU_02459,Vajta,638,398,9,0,247,80,9,44,5,4,0,0,0,0,0,0,0,0
HU_05829,Vál,2051,1497,13,0,1021,331,33,68,0,28,3,0,0,0,0,0,0,0
HU_25016,Velence,5360,4157,34,0,1986,1653,153,231,0,91,9,0,0,0,0,0,0,0
HU_03498,Vereb,634,467,3,0,312,99,15,24,0,14,0,0,0,0,0,0,0,0
HU_02750,Vértesacsa,1385,959,10,0,695,176,25,36,0,15,2,0,0,0,0,0,0,0
HU_13897,Vértesboglár,708,557,8,0,363,123,18,36,0,5,4,0,0,0,0,0,0,0
HU_30243,Zámoly,1831,1269,9,0,747,312,41,128,19,10,3,0,0,0,0,0,0,0
HU_34263,Zichyújfalu,726,508,4,0,429,41,9,18,0,5,2,0,0,0,0,0,0,0
HU_34342,Daruszentmiklós,982,596,10,0,397,133,9,39,5,3,0,0,0,0,0,0,0,0
HU_11882,Abda,2594,1898,34,0,1063,568,62,121,19,31,0,0,0,0,0,0,0,0
HU_33385,Acsalag,398,327,2,0,264,43,0,15,0,3,0,0,0,0,0,0,0,0
HU_29407,Agyagosszergény,769,601,13,0,414,128,0,36,0,8,0,0,0,0,0,2,0,0
HU_04880,Ágfalva,1723,1281,6,0,755,382,0,116,0,22,0,0,0,0,0,0,0,0
HU_32249,Árpás,206,161,0,0,120,33,0,5,0,3,0,0,0,0,0,0,0,0
HU_26921,Ásványráró,1661,1172,9,0,779,281,18,63,7,15,0,0,0,0,0,0,0,0
HU_15042,Babót,879,630,6,0,429,144,0,47,0,4,0,0,0,0,0,0,0,0
HU_28936,Bakonygyirót,135,105,1,0,69,25,0,8,0,2,0,0,0,0,0,0,0,0
HU_22062,Bakonypéterd,235,168,1,0,130,23,0,10,2,2,0,0,0,0,0,0,0,0
HU_05944,Bakonyszentlászló,1393,908,9,0,575,208,0,101,4,11,0,0,0,0,0,0,0,0
HU_06196,Barbacs,620,441,7,0,301,102,0,28,0,2,0,0,0,0,0,1,0,0
HU_28769,Bágyogszovát,1071,800,8,0,604,122,0,54,0,11,0,0,0,0,0,1,0,0
HU_10588,Beled,2072,1524,16,0,1066,358,0,71,0,8,0,0,0,0,0,5,0,0
HU_29805,Bezenye,908,699,7,0,526,120,10,24,4,8,0,0,0,0,0,0,0,0
HU_10560,Bezi,391,296,2,0,190,69,0,30,0,4,0,0,0,0,0,1,0,0
HU_06220,Bodonhely,265,198,1,0,151,21,0,20,0,5,0,0,0,0,0,0,0,0
HU_04367,Bogyoszló,514,369,8,0,254,89,0,15,0,1,0,0,0,0,0,2,0,0
HU_06619,Börcs,1060,751,5,0,414,241,20,47,17,7,0,0,0,0,0,0,0,0
HU_33950,Bőny,1755,1177,24,0,747,312,0,75,5,14,0,0,0,0,0,0,0,0
HU_15501,Bősárkány,1692,1305,15,0,982,226,0,56,0,21,0,0,0,0,0,5,0,0
HU_27085,Cakóháza,38,34,0,0,28,2,0,4,0,0,0,0,0,0,0,0,0,0
HU_15954,Cirák,421,329,2,0,270,41,0,14,0,2,0,0,0,0,0,0,0,0
HU_08563,Csapod,435,317,4,0,242,38,0,32,0,1,0,0,0,0,0,0,0,0
HU_10047,Csáfordjánosfa,170,132,5,0,89,26,0,8,0,4,0,0,0,0,0,0,0,0
HU_30191,Csér,25,23,0,0,10,6,0,6,0,1,0,0,0,0,0,0,0,0
HU_13505,Csikvánd,402,276,1,0,217,45,0,9,0,3,0,0,0,0,0,1,0,0
HU_04039,Csorna,8952,7099,86,0,4655,1976,0,261,0,93,0,0,0,0,0,28,0,0
HU_21865,Darnózseli,1277,954,14,0,601,246,26,54,4,9,0,0,0,0,0,0,0,0
HU_32595,Dénesfa,323,230,5,0,161,47,0,15,0,2,0,0,0,0,0,0,0,0
HU_21917,Dör,486,376,3,0,285,62,0,19,0,6,0,0,0,0,0,1,0,0
HU_27739,Dunakiliti,1410,980,12,0,638,249,28,36,6,11,0,0,0,0,0,0,0,0
HU_02079,Dunaremete,211,172,3,0,101,48,6,9,1,4,0,0,0,0,0,0,0,0
HU_21078,Dunaszeg,1782,1352,16,0,784,377,50,90,16,19,0,0,0,0,0,0,0,0
HU_15875,Dunaszentpál,582,421,7,0,235,131,16,23,4,5,0,0,0,0,0,0,0,0
HU_10454,Dunasziget,1207,913,12,0,614,220,28,28,5,6,0,0,0,0,0,0,0,0
HU_26347,Ebergőc,127,95,2,0,73,16,0,4,0,0,0,0,0,0,0,0,0,0
HU_22442,Edve,100,82,0,0,62,15,0,3,0,2,0,0,0,0,0,0,0,0
HU_20288,Egyed,417,303,1,0,215,57,0,24,0,3,0,0,0,0,0,3,0,0
HU_15237,Egyházasfalu,709,530,10,0,392,95,0,27,0,6,0,0,0,0,0,0,0,0
HU_15033,Enese,1413,1037,7,0,731,234,0,47,0,15,0,0,0,0,0,3,0,0
HU_16708,Écs,1675,1260,12,0,835,292,0,94,8,19,0,0,0,0,0,0,0,0
HU_33996,Farád,1532,1217,15,0,931,210,0,48,0,12,0,0,0,0,0,1,0,0
HU_06956,Fehértó,360,259,2,0,164,56,0,30,0,3,0,0,0,0,0,4,0,0
HU_32717,Feketeerdő,434,343,3,0,182,119,12,21,1,5,0,0,0,0,0,0,0,0
HU_33251,Felpéc,746,552,3,0,357,142,0,32,9,9,0,0,0,0,0,0,0,0
HU_30678,Fenyőfő,72,46,1,0,28,12,0,4,0,1,0,0,0,0,0,0,0,0
HU_11253,Fertőboz,233,176,2,0,108,48,0,11,0,7,0,0,0,0,0,0,0,0
HU_09885,Fertőd,2588,1964,22,0,1257,499,0,156,0,30,0,0,0,0,0,0,0,0
HU_09487,Fertőendréd,505,407,10,0,290,63,0,35,0,6,0,0,0,0,0,3,0,0
HU_10658,Fertőhomok,678,540,8,0,315,156,0,45,0,16,0,0,0,0,0,0,0,0
HU_12414,Fertőrákos,1800,1259,11,0,656,463,0,92,0,37,0,0,0,0,0,0,0,0
HU_15343,Fertőszentmiklós,3056,2396,23,0,1549,579,0,219,0,26,0,0,0,0,0,0,0,0
HU_31440,Fertőszéplak,1013,741,9,0,508,167,0,47,0,10,0,0,0,0,0,0,0,0
HU_02060,Gönyű,2561,1786,18,0,1136,448,0,132,14,38,0,0,0,0,0,0,0,0
HU_17969,Gyalóka,53,45,2,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_26860,Gyarmat,1090,777,12,0,555,152,0,40,0,14,0,0,0,0,0,4,0,0
HU_23843,Gyóró,316,232,2,0,181,33,0,13,0,3,0,0,0,0,0,0,0,0
HU_20400,Gyömöre,957,638,5,0,451,129,0,36,4,13,0,0,0,0,0,0,0,0
HU_25584,Győr,98633,71897,717,0,36671,27279,1642,3918,200,1470,0,0,0,0,0,0,0,0
HU_08721,Győrasszonyfa,397,270,3,0,207,49,0,10,0,1,0,0,0,0,0,0,0,0
HU_13198,Győrladamér,1373,1050,14,0,581,316,51,61,10,17,0,0,0,0,0,0,0,0
HU_31316,Győrság,1206,917,7,0,652,169,0,63,10,16,0,0,0,0,0,0,0,0
HU_19309,Győrsövényház,635,426,4,0,292,86,0,36,0,7,0,0,0,0,0,1,0,0
HU_15653,Győrszemere,2728,1886,24,0,1245,452,0,122,0,39,0,0,0,0,0,4,0,0
HU_07481,Győrújbarát,5844,4638,40,0,2700,1554,0,237,22,85,0,0,0,0,0,0,0,0
HU_31787,Győrújfalu,1714,1408,14,0,816,395,60,94,10,19,0,0,0,0,0,0,0,0
HU_15228,Győrzámoly,2645,2069,19,0,1149,617,93,143,18,30,0,0,0,0,0,0,0,0
HU_26790,Halászi,2536,1832,28,0,1131,510,50,68,22,23,0,0,0,0,0,0,0,0
HU_07649,Harka,2150,1685,30,0,967,509,0,127,0,52,0,0,0,0,0,0,0,0
HU_17905,Hegyeshalom,2681,1829,26,0,1080,570,32,87,9,25,0,0,0,0,0,0,0,0
HU_18403,Hegykő,1229,961,11,0,679,197,0,50,0,24,0,0,0,0,0,0,0,0
HU_12308,Hédervár,981,715,2,0,426,216,18,40,4,9,0,0,0,0,0,0,0,0
HU_23375,Hidegség,349,272,4,0,164,75,0,24,0,5,0,0,0,0,0,0,0,0
HU_04020,Himod,530,369,3,0,278,48,0,37,0,2,0,0,0,0,0,1,0,0
HU_10029,Hövej,265,219,1,0,180,25,0,13,0,0,0,0,0,0,0,0,0,0
HU_20604,Ikrény,1482,1115,20,0,592,388,0,84,0,25,0,0,0,0,0,6,0,0
HU_31635,Iván,959,626,6,0,476,101,0,39,0,1,0,0,0,0,0,3,0,0
HU_29221,Jánossomorja,4699,3245,48,0,2224,698,80,152,19,24,0,0,0,0,0,0,0,0
HU_06646,Jobaháza,447,326,4,0,242,62,0,16,0,1,0,0,0,0,0,1,0,0
HU_12113,Kajárpéc,1023,708,2,0,510,130,0,49,7,10,0,0,0,0,0,0,0,0
HU_28334,Kapuvár,8035,6053,71,0,4086,1393,0,400,0,86,0,0,0,0,0,17,0,0
HU_14748,Kimle,1783,1241,14,0,810,295,46,52,10,14,0,0,0,0,0,0,0,0
HU_02413,Kisbabot,198,161,2,0,122,23,0,12,0,0,0,0,0,0,0,2,0,0
HU_22886,Kisbajcs,728,590,5,0,332,164,23,49,0,17,0,0,0,0,0,0,0,0
HU_07816,Kisbodak,290,238,2,0,167,55,5,6,1,2,0,0,0,0,0,0,0,0
HU_33695,Kisfalud,601,473,8,0,366,72,0,22,0,5,0,0,0,0,0,0,0,0
HU_24633,Koroncó,1894,1326,13,0,897,321,0,68,0,25,0,0,0,0,0,2,0,0
HU_11262,Kóny,2148,1598,16,0,1037,407,0,100,0,32,0,0,0,0,0,6,0,0
HU_06895,Kópháza,1602,1271,18,0,710,401,0,114,0,28,0,0,0,0,0,0,0,0
HU_31626,Kunsziget,1046,797,7,0,456,217,36,63,8,10,0,0,0,0,0,0,0,0
HU_04376,Lázi,434,269,3,0,174,73,0,15,2,2,0,0,0,0,0,0,0,0
HU_19239,Levél,1549,1037,18,0,625,267,25,73,5,24,0,0,0,0,0,0,0,0
HU_33668,Lébény,2513,1798,21,0,1155,456,48,83,21,14,0,0,0,0,0,0,0,0
HU_16221,Lipót,615,472,9,0,296,123,11,21,2,10,0,0,0,0,0,0,0,0
HU_31194,Lövő,1159,871,14,0,529,247,0,71,0,10,0,0,0,0,0,0,0,0
HU_26444,Maglóca,84,55,2,0,42,8,0,2,0,1,0,0,0,0,0,0,0,0
HU_13912,Magyarkeresztúr,357,266,6,0,203,46,0,11,0,0,0,0,0,0,0,0,0,0
HU_06770,Markotabödöge,408,290,1,0,230,34,0,24,0,1,0,0,0,0,0,0,0,0
HU_12283,Máriakálnok,1561,1140,9,0,710,313,36,48,13,11,0,0,0,0,0,0,0,0
HU_27359,Mecsér,500,381,12,0,252,76,12,22,3,4,0,0,0,0,0,0,0,0
HU_12812,Mezőörs,758,522,7,0,382,88,0,34,4,7,0,0,0,0,0,0,0,0
HU_20385,Mérges,78,63,1,0,52,7,0,0,0,3,0,0,0,0,0,0,0,0
HU_21980,Mihályi,883,705,7,0,563,98,0,29,0,5,0,0,0,0,0,3,0,0
HU_04783,Mosonmagyaróvár,26028,18355,231,0,9618,6769,548,785,148,256,0,0,0,0,0,0,0,0
HU_33677,Mosonszentmiklós,2021,1374,16,0,876,327,46,82,5,22,0,0,0,0,0,0,0,0
HU_28149,Mosonszolnok,1367,981,14,0,622,270,21,37,6,11,0,0,0,0,0,0,0,0
HU_02556,Mórichida,666,527,4,0,422,74,0,20,0,7,0,0,0,0,0,0,0,0
HU_02361,Nagybajcs,838,666,4,0,402,168,20,46,0,26,0,0,0,0,0,0,0,0
HU_02495,Nagycenk,1942,1484,21,0,849,470,0,113,0,31,0,0,0,0,0,0,0,0
HU_32939,Nagylózs,795,580,8,0,372,147,0,45,0,8,0,0,0,0,0,0,0,0
HU_33543,Nagyszentjános,1501,1057,14,0,706,246,0,64,7,20,0,0,0,0,0,0,0,0
HU_29328,Nemeskér,169,133,0,0,90,38,0,5,0,0,0,0,0,0,0,0,0,0
HU_19752,Nyalka,394,309,4,0,195,83,0,20,2,5,0,0,0,0,0,0,0,0
HU_12955,Nyúl,3545,2685,23,0,1662,784,0,172,14,30,0,0,0,0,0,0,0,0
HU_15121,Osli,700,520,9,0,377,83,0,43,0,7,0,0,0,0,0,1,0,0
HU_02635,Öttevény,2400,1773,16,0,1057,461,65,138,26,10,0,0,0,0,0,0,0,0
HU_24305,Pannonhalma,2701,1901,27,0,1249,487,0,97,14,27,0,0,0,0,0,0,0,0
HU_19637,Páli,295,218,1,0,173,37,0,6,0,0,0,0,0,0,0,1,0,0
HU_23481,Pásztori,246,183,1,0,127,45,0,9,0,1,0,0,0,0,0,0,0,0
HU_12715,Pázmándfalu,870,582,4,0,371,134,0,36,5,32,0,0,0,0,0,0,0,0
HU_23773,Pereszteg,1161,865,6,0,577,215,0,52,0,15,0,0,0,0,0,0,0,0
HU_22831,Petőháza,860,675,11,0,406,174,0,74,0,10,0,0,0,0,0,0,0,0
HU_15529,Pér,2031,1407,10,0,881,374,0,107,18,17,0,0,0,0,0,0,0,0
HU_14687,Pinnye,278,226,5,0,150,45,0,23,0,3,0,0,0,0,0,0,0,0
HU_27304,Potyond,87,69,2,0,56,5,0,5,0,1,0,0,0,0,0,0,0,0
HU_31370,Pusztacsalád,226,184,2,0,151,18,0,10,0,3,0,0,0,0,0,0,0,0
HU_12964,Püski,514,388,6,0,236,92,12,32,6,4,0,0,0,0,0,0,0,0
HU_26587,Rajka,1365,1023,16,0,639,278,16,48,9,17,0,0,0,0,0,0,0,0
HU_21801,Ravazd,1006,701,7,0,474,156,0,55,5,4,0,0,0,0,0,0,0,0
HU_04792,Rábacsanak,437,310,2,0,215,76,0,14,0,2,0,0,0,0,0,1,0,0
HU_33701,Rábacsécsény,482,367,2,0,272,67,0,21,0,5,0,0,0,0,0,0,0,0
HU_14793,Rábakecöl,564,454,5,0,311,99,0,31,0,5,0,0,0,0,0,3,0,0
HU_25335,Rábapatona,2121,1546,16,0,1081,331,0,86,0,26,0,0,0,0,0,6,0,0
HU_24721,Rábapordány,808,611,9,0,446,121,0,29,0,4,0,0,0,0,0,2,0,0
HU_20136,Rábasebes,70,55,0,0,40,13,0,2,0,0,0,0,0,0,0,0,0,0
HU_15273,Rábaszentandrás,364,282,2,0,218,41,0,19,0,2,0,0,0,0,0,0,0,0
HU_33710,Rábaszentmihály,413,325,3,0,244,50,0,22,0,6,0,0,0,0,0,0,0,0
HU_17297,Rábaszentmiklós,119,99,2,0,85,10,0,0,0,2,0,0,0,0,0,0,0,0
HU_15422,Rábatamási,798,620,8,0,469,98,0,33,0,9,0,0,0,0,0,3,0,0
HU_03753,Rábcakapi,131,102,2,0,79,10,3,5,2,1,0,0,0,0,0,0,0,0
HU_14438,Répceszemere,226,181,0,0,146,26,0,6,0,2,0,0,0,0,0,1,0,0
HU_07746,Répcevis,270,230,2,0,163,45,0,20,0,0,0,0,0,0,0,0,0,0
HU_33969,Rétalap,440,294,2,0,224,45,0,21,1,1,0,0,0,0,0,0,0,0
HU_17507,Románd,263,201,4,0,127,44,0,19,4,3,0,0,0,0,0,0,0,0
HU_11068,Röjtökmuzsaj,338,268,6,0,197,35,0,24,0,6,0,0,0,0,0,0,0,0
HU_30021,Sarród,719,582,8,0,448,94,0,26,0,6,0,0,0,0,0,0,0,0
HU_08606,Sikátor,261,170,2,0,124,28,0,13,1,2,0,0,0,0,0,0,0,0
HU_24208,Sobor,227,154,1,0,125,18,0,9,0,1,0,0,0,0,0,0,0,0
HU_12627,Sokorópátka,913,637,7,0,479,102,0,40,4,5,0,0,0,0,0,0,0,0
HU_08518,Sopron,46466,34947,438,0,18363,12943,0,2411,0,792,0,0,0,0,0,0,0,0
HU_29090,Sopronhorpács,670,551,3,0,395,111,0,33,0,9,0,0,0,0,0,0,0,0
HU_25724,Sopronkövesd,1055,817,11,0,495,218,0,75,0,18,0,0,0,0,0,0,0,0
HU_02617,Sopronnémeti,239,168,4,0,101,52,0,9,0,2,0,0,0,0,0,0,0,0
HU_11369,Szakony,358,269,5,0,195,54,0,11,0,4,0,0,0,0,0,0,0,0
HU_08536,Szany,1722,1267,23,0,896,259,0,72,0,13,0,0,0,0,0,4,0,0
HU_15714,Szárföld,801,617,9,0,473,97,0,29,0,6,0,0,0,0,0,3,0,0
HU_03887,Szerecseny,669,424,7,0,317,63,0,29,4,4,0,0,0,0,0,0,0,0
HU_19266,Szil,1053,698,9,0,490,150,0,41,0,5,0,0,0,0,0,3,0,0
HU_03364,Szilsárkány,560,427,1,0,334,67,0,16,0,8,0,0,0,0,0,1,0,0
HU_33914,Tarjánpuszta,337,259,1,0,171,62,0,22,2,1,0,0,0,0,0,0,0,0
HU_14261,Táp,585,426,3,0,304,91,0,18,4,6,0,0,0,0,0,0,0,0
HU_21971,Tápszentmiklós,721,524,6,0,351,127,0,31,4,5,0,0,0,0,0,0,0,0
HU_04172,Tárnokréti,149,120,1,0,87,23,0,8,0,1,0,0,0,0,0,0,0,0
HU_11457,Tényő,1337,974,11,0,648,249,0,54,5,7,0,0,0,0,0,0,0,0
HU_19035,Tét,3186,2135,13,0,1599,364,0,120,0,33,0,0,0,0,0,6,0,0
HU_16674,Töltéstava,1710,1235,17,0,752,343,0,87,13,23,0,0,0,0,0,0,0,0
HU_20792,Und,262,215,0,0,132,70,0,12,0,1,0,0,0,0,0,0,0,0
HU_19673,Újkér,791,589,11,0,437,98,0,38,0,5,0,0,0,0,0,0,0,0
HU_31839,Újrónafő,635,425,3,0,251,115,12,23,5,16,0,0,0,0,0,0,0,0
HU_06239,Vadosfa,65,54,1,0,48,1,0,4,0,0,0,0,0,0,0,0,0,0
HU_02237,Vág,418,298,5,0,205,62,0,21,0,4,0,0,0,0,0,1,0,0
HU_12405,Vámosszabadi,1955,1563,12,0,845,527,50,87,14,28,0,0,0,0,0,0,0,0
HU_18412,Várbalog,284,214,2,0,154,41,2,12,1,2,0,0,0,0,0,0,0,0
HU_17880,Vásárosfalu,129,106,2,0,80,11,0,10,0,3,0,0,0,0,0,0,0,0
HU_04589,Veszkény,772,628,6,0,471,112,0,34,0,3,0,0,0,0,0,2,0,0
HU_22691,Veszprémvarsány,799,588,6,0,380,156,0,38,4,4,0,0,0,0,0,0,0,0
HU_05014,Vének,163,123,2,0,70,34,7,9,0,1,0,0,0,0,0,0,0,0
HU_25797,Vitnyéd,1097,856,3,0,576,193,0,67,0,14,0,0,0,0,0,3,0,0
HU_16319,Völcsej,327,273,1,0,174,77,0,20,0,1,0,0,0,0,0,0,0,0
HU_16869,Zsebeháza,117,94,2,0,65,22,0,3,0,2,0,0,0,0,0,0,0,0
HU_04622,Zsira,534,404,5,0,254,110,0,27,0,8,0,0,0,0,0,0,0,0
HU_34351,Károlyháza,430,286,3,0,202,72,2,6,1,0,0,0,0,0,0,0,0,0
HU_34412,Mosonudvar,349,221,3,0,127,58,7,19,1,6,0,0,0,0,0,0,0,0
HU_27641,Álmosd,1375,829,12,0,547,228,0,34,2,3,2,0,0,0,0,0,1,0
HU_03319,Ártánd,531,306,6,0,200,59,0,25,1,0,1,14,0,0,0,0,0,0
HU_20011,Bagamér,1811,1073,34,0,722,235,0,43,1,6,0,0,0,0,0,0,32,0
HU_15167,Bakonszeg,945,652,19,0,327,159,0,75,3,1,1,67,0,0,0,0,0,0
HU_02918,Balmazújváros,13733,9242,116,0,5350,2898,0,683,92,76,27,0,0,0,0,0,0,0
HU_26693,Báránd,1923,1195,14,0,774,310,0,83,4,8,2,0,0,0,0,0,0,0
HU_33446,Bedő,307,178,4,0,149,13,0,1,2,0,0,9,0,0,0,0,0,0
HU_18467,Berekböszörmény,1481,763,15,0,585,108,0,27,3,3,1,21,0,0,0,0,0,0
HU_12788,Berettyóújfalu,13011,9079,118,0,4133,3008,0,419,56,70,17,1258,0,0,0,0,0,0
HU_25256,Bihardancsháza,148,108,3,0,66,13,0,3,1,3,0,19,0,0,0,0,0,0
HU_19956,Biharkeresztes,3614,2146,55,0,1333,539,0,87,23,4,4,101,0,0,0,0,0,0
HU_24828,Biharnagybajom,1938,1062,29,0,655,207,0,83,5,6,5,72,0,0,0,0,0,0
HU_29887,Bihartorda,743,431,11,0,252,90,0,27,2,2,2,45,0,0,0,0,0,0
HU_34102,Bocskaikert,2995,2097,28,0,1194,634,0,167,18,38,5,0,0,0,0,0,13,0
HU_14137,Bojt,430,240,3,0,187,31,0,11,0,1,0,7,0,0,0,0,0,0
HU_12450,Csökmő,1439,889,18,0,536,194,0,41,8,1,2,89,0,0,0,0,0,0
HU_14678,Darvas,438,263,9,0,143,61,0,11,0,1,1,37,0,0,0,0,0,0
HU_15130,Debrecen,159111,112656,1343,0,58117,44113,1681,4026,1651,921,748,0,0,0,0,0,56,0
HU_05573,Derecske,6670,4258,57,0,2729,913,0,299,37,44,6,173,0,0,0,0,0,0
HU_14614,Ebes,3714,2589,39,0,1444,841,0,209,26,24,6,0,0,0,0,0,0,0
HU_15741,Egyek,3908,2198,46,0,1511,476,0,146,4,11,4,0,0,0,0,0,0,0
HU_25469,Esztár,1079,677,6,0,526,98,0,19,0,6,1,21,0,0,0,0,0,0
HU_34014,Folyás,229,135,1,0,89,36,0,2,2,5,0,0,0,0,0,0,0,0
HU_03258,Földes,3198,2089,33,0,1382,496,0,149,13,9,7,0,0,0,0,0,0,0
HU_16993,Furta,896,552,12,0,309,130,0,20,4,7,0,70,0,0,0,0,0,0
HU_22150,Fülöp,1323,808,12,0,609,140,0,33,4,7,1,0,0,0,0,0,2,0
HU_18175,Gáborján,643,410,9,0,289,51,0,13,1,0,0,47,0,0,0,0,0,0
HU_16568,Görbeháza,1878,1219,16,0,774,304,0,86,15,20,4,0,0,0,0,0,0,0
HU_26170,Hajdúbagos,1636,964,25,0,632,195,0,72,4,7,4,25,0,0,0,0,0,0
HU_03045,Hajdúböszörmény,25255,16917,224,0,9229,5354,0,1556,167,330,57,0,0,0,0,0,0,0
HU_12803,Hajdúdorog,6727,4296,46,0,2784,1142,0,237,35,33,19,0,0,0,0,0,0,0
HU_10393,Hajdúhadház,9512,5146,69,0,3709,1003,0,281,22,45,10,0,0,0,0,0,7,0
HU_22406,Hajdúnánás,13175,8484,92,0,4756,2787,0,597,106,104,42,0,0,0,0,0,0,0
HU_31097,Hajdúsámson,11049,6712,99,0,4346,1588,0,505,55,82,15,0,0,0,0,0,22,0
HU_05175,Hajdúszoboszló,20649,14241,120,0,7551,5097,0,1123,147,156,47,0,0,0,0,0,0,0
HU_17473,Hajdúszovát,2283,1304,27,0,880,306,0,72,3,9,7,0,0,0,0,0,0,0
HU_29391,Hencida,847,458,11,0,333,52,0,19,7,0,0,36,0,0,0,0,0,0
HU_04118,Hortobágy,1145,750,12,0,393,293,0,43,4,4,1,0,0,0,0,0,0,0
HU_06266,Hosszúpályi,4363,2519,46,0,1737,478,0,146,14,23,6,69,0,0,0,0,0,0
HU_02307,Kaba,4610,2864,24,0,1829,775,0,193,20,19,4,0,0,0,0,0,0,0
HU_15477,Kismarja,948,533,7,0,415,72,0,11,0,1,1,26,0,0,0,0,0,0
HU_17455,Kokad,489,269,4,0,211,41,0,10,0,3,0,0,0,0,0,0,0,0
HU_02167,Komádi,4026,2279,47,0,1417,449,0,122,17,12,7,208,0,0,0,0,0,0
