gisco_id,name,registered,turnout,invalid,blank,SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MIÉP-Jobbik,"FIDESZ,KDNP",MDF,MSZP,MUNKÁSPÁRT,CENTRUM,ZÖLDEK PÁRTJA,Független jelölt,SZOCIÁLDEMOKRATA PÁRT,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLDEK SZÖVETSÉGE,MVPP,KERESZTÉNYDEMOKRATAPÁRT,MUNKÁSPÁRT 2006,FÜGGETLEN KISGAZDA NEMZETI E.P,FÜGGETLEN KISGAZDAPÁRT,"MSZP,SZDSZ-A MAGYAR LIBERÁLIS PÁRT","SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MSZP",M NY P,"MDF,M NY P",LÉTALAP PÁRT,ÉLÕLÁNC,"MDF,FIDESZ,KDNP",SOMOGYÉRT,"MDF,ÖSSZEFOGÁS MEGYÉNKÉRT",MESZ
HU_2364,Göd,13009,9843,80,0,789,371,4445,0,4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3255,Gödöllõ,24309,17963,148,0,873,554,0,0,6436,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,0,0,0
HU_2562,Gyál,16961,10761,97,0,492,231,3947,322,5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2973,Gyömrõ,11486,7671,64,0,420,179,2594,758,3563,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0969,Halásztelek,6400,4548,35,0,764,83,1594,188,1834,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3355,Herceghalom,1238,885,8,0,75,10,335,46,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0984,Hernád,3041,1670,18,0,60,29,678,0,865,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1394,Hévízgyörk,2411,1753,12,0,42,57,841,69,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
HU_0330,Iklad,1728,1176,5,0,56,40,365,74,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
HU_3210,Inárcs,3347,2182,12,0,102,54,995,0,996,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2809,Ipolydamásd,283,222,3,0,3,5,78,6,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0497,Ipolytölgyes,209,142,4,0,3,3,86,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0780,Isaszeg,8208,5245,48,0,177,158,0,0,2069,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,0,0,0
HU_1100,Jászkarajenõ,2312,1356,22,0,29,38,722,49,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
HU_3223,Kakucs,2123,1348,21,0,116,30,706,0,464,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3069,Kartal,4608,2917,29,0,69,84,1233,118,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
HU_2782,Káva,516,350,1,0,19,6,153,12,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2234,Kemence,875,644,8,0,24,15,408,15,158,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3416,Kerepes,7261,5168,75,0,307,200,0,0,2141,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,0,0,0
HU_1081,Kiskunlacháza,7033,4426,34,0,232,151,1666,614,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3373,Kismaros,1569,1228,11,0,63,47,575,46,470,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0522,Kisnémedi,564,365,3,0,13,14,164,17,152,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2985,Kisoroszi,675,517,4,0,40,25,251,15,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3415,Kistarcsa,7956,5756,56,0,266,228,0,0,2251,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863,0,0,0
HU_3277,Kocsér,1587,1115,23,0,17,10,507,320,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
HU_2768,Kosd,1837,1243,2,0,36,83,652,64,394,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3136,Kóka,3497,2099,19,0,40,129,889,69,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
HU_2467,Kóspallag,582,396,3,0,34,16,148,22,165,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3297,Kõröstetétlen,696,518,3,0,12,5,223,19,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
HU_3080,Leányfalu,2395,1858,18,0,209,69,865,103,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2268,Letkés,870,598,6,0,20,25,266,33,240,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0914,Lórév,246,176,2,0,16,3,28,8,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1092,Maglód,8044,5576,40,0,259,192,2173,296,2524,29,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1075,Majosháza,1016,704,3,0,39,15,302,28,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0439,Makád,1010,635,5,0,32,25,285,43,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0457,Márianosztra,735,487,10,0,11,9,190,20,232,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0369,Mende,3346,2130,16,0,89,51,926,85,944,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2446,Mikebuda,586,325,8,0,14,4,130,33,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1778,Mogyoród,4259,3200,30,0,224,97,1786,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1055,Monor,16917,11095,66,0,358,233,6056,221,4061,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1477,Nagybörzsöny,599,407,5,0,8,28,240,21,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1343,Nagykáta,10155,6385,67,0,431,156,3258,159,2109,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0999,Nagykovácsi,4248,3253,26,0,360,102,1478,178,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1971,Nagykõrös,19677,12324,111,0,623,719,5014,711,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0
HU_3173,Nagymaros,3694,2731,18,0,102,75,1451,134,920,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2340,Nagytarcsa,2490,1886,18,0,77,98,0,0,777,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,0
HU_2303,Nyáregyháza,2922,1644,14,0,65,51,692,0,813,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2006,Nyársapát,1373,753,13,0,17,19,363,40,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
HU_0407,Ócsa,6977,4397,39,0,119,135,2429,0,1626,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0528,Örkény,3705,2079,26,0,129,38,940,0,921,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0854,Õrbottyán,4641,3067,23,0,224,109,1412,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2224,Pánd,1453,864,5,0,35,33,331,33,421,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1502,Páty,4631,3295,27,0,255,98,1394,226,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1868,Penc,1111,723,10,0,28,20,420,35,208,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2818,Perbál,1637,1141,7,0,59,21,589,75,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0418,Perõcsény,320,232,4,0,9,5,154,6,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0405,Pécel,10727,7357,61,0,364,240,0,0,2969,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633,0,0,0
HU_2184,Péteri,1544,1017,16,0,51,17,399,34,495,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0982,Pilis,8715,4895,85,0,156,343,2047,0,2226,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2960,Pilisborosjenõ,2610,1983,18,0,182,62,754,110,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0714,Piliscsaba,5055,3731,34,0,337,95,1633,204,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3414,Pilisjászfalu,948,596,5,0,57,22,195,41,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0529,Pilisszántó,1844,1303,12,0,139,44,525,72,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1139,Pilisszentiván,3356,2467,17,0,244,57,1248,140,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1873,Pilisszentkereszt,1738,1248,20,0,101,35,548,96,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0845,Pilisszentlászló,805,546,20,0,57,12,265,43,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1434,Pilisvörösvár,10699,7548,74,0,1450,147,3449,499,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0637,Pomáz,12136,8935,70,0,766,351,3686,482,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0490,Pócsmegyer,1197,876,4,0,74,33,409,42,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2308,Pusztavacs,1183,694,7,0,9,10,312,0,352,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1558,Pusztazámor,815,532,6,0,21,13,228,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2138,Püspökhatvan,1194,824,6,0,28,13,521,32,214,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0430,Püspökszilágy,605,406,3,0,13,7,217,8,152,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1726,Ráckeve,7268,4830,28,0,267,130,2368,304,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0237,Rád,1357,963,3,0,33,40,576,49,251,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0738,Solymár,7390,5972,24,0,619,174,3164,343,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0684,Sóskút,2340,1664,11,0,87,55,622,82,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2171,Sülysáp,6253,4039,27,0,148,96,1911,127,1684,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2145,Szada,2916,2049,22,0,251,115,913,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1731,Százhalombatta,13646,9885,60,0,1015,172,3245,407,4920,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1544,Szentendre,19206,14643,91,0,1763,589,6344,1083,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0754,Szentlõrinckáta,1537,816,5,0,35,18,385,39,328,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2865,Szentmártonkáta,3880,2286,21,0,113,65,983,82,1002,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2625,Szigetbecse,1072,762,8,0,35,26,345,41,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0787,Szigetcsép,1894,1320,10,0,101,34,469,38,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1327,Szigethalom,11742,7565,60,0,1429,172,2161,229,3430,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2621,Szigetmonostor,1663,1203,7,0,98,55,578,87,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1518,Szigetszentmárton,1642,1136,12,0,77,23,397,51,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2895,Szigetszentmiklós,22268,15655,117,0,2941,450,5097,541,6089,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2211,Szigetújfalu,1791,1242,23,0,94,17,407,44,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2491,Szob,2298,1653,6,0,46,65,685,58,765,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0694,Szokolya,1405,964,9,0,25,46,406,63,406,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1269,Szõd,2499,1668,14,0,58,37,892,64,578,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2886,Szõdliget,3325,2462,20,0,168,103,1057,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3196,Tahitótfalu,3998,2999,20,0,174,97,1682,208,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3072,Taksony,4842,3273,27,0,446,74,1174,103,1408,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2738,Tatárszentgyörgy,1409,776,10,0,24,14,458,0,267,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0833,Táborfalva,2642,1510,24,0,77,28,629,0,742,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1501,Tápióbicske,2722,1527,15,0,48,32,746,45,630,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1730,Tápiógyörgye,2820,1610,41,0,76,38,794,36,613,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0940,Tápióság,2153,1353,20,0,39,22,672,29,559,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3179,Tápiószecsõ,4973,3101,32,0,166,69,1327,141,1329,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1414,Tápiószele,4665,2407,19,0,124,45,910,53,1239,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1457,Tápiószentmárton,4378,2728,31,0,59,38,1998,31,552,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0276,Tápiószõlõs,2427,1335,26,0,36,43,564,99,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0415,Tárnok,6509,4630,45,0,273,123,1912,235,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0828,Telki,1895,1595,7,0,214,25,760,113,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1924,Tésa,89,59,3,0,3,0,25,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0710,Tinnye,1099,725,7,0,76,17,254,54,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2146,Tóalmás,2676,1484,13,0,69,54,531,218,591,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2452,Tök,1079,773,3,0,25,47,438,27,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2982,Tököl,7360,4899,26,0,1392,79,2023,98,1247,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0685,Törökbálint,9655,7050,53,0,661,217,2787,351,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2200,Törtel,3523,2016,21,0,68,42,1077,51,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
HU_0959,Tura,6361,3955,32,0,90,117,1468,251,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
HU_0629,Újhartyán,2217,1631,12,0,18,30,1131,0,434,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1968,Újlengyel,1384,958,9,0,21,23,616,0,287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1780,Újszilvás,2124,1200,15,0,23,47,550,38,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2864,Úri,2069,1382,15,0,35,58,743,44,471,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1289,Üllõ,7982,4988,38,0,212,92,1891,215,2443,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1193,Üröm,4430,3523,20,0,208,66,1131,132,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1759,Valkó,1804,937,9,0,42,52,372,49,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
HU_2258,Vasad,1309,853,21,0,23,14,417,0,371,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2493,Vác,27166,19738,155,0,1134,854,8039,0,9556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0591,Vácduka,827,591,6,0,26,14,299,22,215,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3033,Vácegres,619,386,3,0,28,11,210,13,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_1988,Váchartyán,1397,949,8,0,28,27,455,32,388,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0569,Váckisújfalu,372,254,4,0,8,18,110,7,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
HU_1766,Vácrátót,1350,852,11,0,82,33,394,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0910,Vácszentlászló,1624,984,16,0,24,52,410,59,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
HU_1073,Vámosmikola,1280,832,14,0,42,17,403,19,323,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2681,Vecsés,15297,10485,76,0,1328,190,3895,376,4318,36,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1834,Veresegyház,9921,7207,45,0,538,444,2769,277,2835,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3372,Verõce,2554,1908,19,0,98,61,986,117,600,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2248,Verseg,1148,649,4,0,16,24,248,32,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
HU_2841,Visegrád,1430,1115,6,0,70,63,562,68,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1496,Zebegény,1023,797,3,0,32,24,422,35,275,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2503,Zsámbék,3685,2763,24,0,95,81,1327,107,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2203,Zsámbok,1929,1144,13,0,32,41,499,45,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
HU_3433,Csörög,1362,809,3,0,81,18,223,38,437,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3431,Remeteszőlős,397,333,1,0,44,7,151,21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3418,Alsóbogát,204,140,1,0,3,1,44,4,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2871,Andocs,896,535,1,0,14,4,258,14,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0608,Ádánd,1810,989,9,0,34,14,455,39,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3047,Babócsa,1372,784,18,0,15,0,230,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0
HU_1439,Bakháza,161,98,5,0,1,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
HU_2737,Balatonberény,968,715,11,0,32,0,285,90,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3385,Balatonboglár,5127,3781,29,0,196,0,1751,381,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1946,Balatonendréd,1121,748,12,0,13,25,473,28,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2072,Balatonfenyves,1686,1189,8,0,82,0,545,110,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0711,Balatonföldvár,1893,1422,13,0,69,0,532,248,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0737,Balatonkeresztúr,1411,1023,8,0,39,0,523,118,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3386,Balatonlelle,4222,2976,19,0,101,0,1494,369,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1456,Balatonmáriafürdõ,563,395,4,0,26,0,183,26,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1191,Balatonõszöd,434,321,6,0,6,0,169,32,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1660,Balatonszabadi,2362,1595,7,0,53,47,781,94,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2490,Balatonszárszó,1819,1354,9,0,31,0,690,137,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2282,Balatonszemes,1482,1082,8,0,39,0,531,124,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2132,Balatonszentgyörgy,1298,925,3,0,41,0,370,89,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1647,Balatonújlak,462,310,4,0,5,0,162,29,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3279,Barcs,9452,6207,53,0,654,0,2350,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,0,0
HU_3233,Baté,697,420,1,0,5,3,179,8,221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2831,Bábonymegyer,685,367,7,0,9,9,159,21,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2445,Bálványos,471,247,3,0,7,0,83,27,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0373,Bárdudvarnok,917,546,2,0,20,11,213,18,280,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2071,Bedegkér,383,209,5,0,8,6,84,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1712,Beleg,485,279,12,0,1,0,80,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0
HU_3011,Berzence,2049,1216,10,0,23,0,756,28,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0691,Bélavár,355,217,4,0,0,0,43,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0
HU_1050,Bodrog,358,236,2,0,2,3,96,8,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1399,Bolhás,405,244,9,0,0,0,53,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
HU_1812,Bolhó,635,364,16,0,8,0,137,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0
HU_2267,Bonnya,230,155,2,0,3,5,70,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2653,Böhönye,1914,1007,11,0,25,0,491,17,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2627,Bõszénfa,431,243,2,0,6,3,93,7,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
