gisco_id,name,registered,turnout,invalid,blank,MIÉP,CENTRUM,MSZP,MUNKÁSPÁRT,SZDSZ,FIDESZ-MDF,FÜGGETLEN KISGAZDAPÁRT,MAGYAR SZOCIALISTA MUNKÁSPÁRT,ÚJ BALOLDAL,ÖSSZEFOGÁS A FENNMARADÁSÉRT,KISGAZDAPÁRT,REFORM KISGAZDAPÁRT,Ind.,MAVEP,M.NY.P,ZÖLDEK,FMDP,SZDP,DRP,KPDP,PEST1601,MSZDP-MSZP,MRP,MSZP-SZDSZ
HU_1389,Vértesboglár,777,598,11,0,8,12,201,16,13,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3024,Zámoly,1710,1106,9,0,24,34,466,20,39,512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3426,Zichyújfalu,725,513,8,0,15,8,259,6,22,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1188,Abda,2407,1733,26,0,56,0,707,31,74,794,21,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0
HU_3338,Acsalag,423,321,5,0,4,5,56,0,5,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2940,Agyagosszergény,739,579,2,0,18,37,141,3,27,345,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0488,Ágfalva,1462,1006,9,0,32,24,301,9,76,544,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3224,Árpás,238,181,3,0,3,2,59,2,5,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2692,Ásványráró,1588,1151,6,0,22,19,367,18,32,675,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1504,Babót,1008,750,16,0,29,18,186,12,27,453,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2893,Bakonygyirót,154,120,2,0,3,0,40,3,3,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2206,Bakonypéterd,229,175,1,0,5,0,65,4,7,91,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HU_0594,Bakonyszentlászló,1520,988,17,0,25,0,306,12,44,565,7,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0
HU_0619,Barbacs,609,418,3,0,15,2,100,7,8,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2876,Bágyogszovát,1136,811,2,0,26,14,210,19,26,508,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1058,Beled,2367,1665,11,0,52,40,591,69,99,792,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2980,Bezenye,1268,964,11,0,16,7,326,18,20,556,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1056,Bezi,364,261,1,0,5,5,52,7,9,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0622,Bodonhely,286,217,4,0,6,2,51,5,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0436,Bogyoszló,568,467,3,0,24,6,141,10,6,273,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0661,Börcs,795,563,1,0,7,0,175,20,19,331,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
HU_3395,Bõny,1742,1000,19,0,21,0,423,25,40,454,7,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0
HU_1550,Bõsárkány,1715,1277,22,0,17,16,339,8,45,820,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2708,Cakóháza,53,46,0,0,0,0,12,4,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1595,Cirák,543,370,6,0,7,19,73,12,70,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0856,Csapod,486,388,3,0,10,16,79,3,28,246,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1004,Csáfordjánosfa,236,166,8,0,4,3,64,2,6,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3019,Csér,36,28,1,0,0,2,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1350,Csikvánd,435,286,4,0,9,0,53,3,8,200,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_0403,Csorna,8579,6823,48,0,98,150,1885,64,254,4260,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2186,Darnózseli,1250,935,17,0,6,20,364,10,39,476,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3259,Dénesfa,377,229,7,0,12,6,57,7,32,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2191,Dör,430,341,2,0,1,2,55,10,5,257,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2773,Dunakiliti,1333,975,5,0,28,72,439,19,11,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0207,Dunaremete,194,173,6,0,3,3,62,6,7,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2107,Dunaszeg,1318,936,10,0,13,0,253,17,35,582,17,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0
HU_1587,Dunaszentpál,495,364,7,0,11,0,136,8,13,180,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1045,Dunasziget,1154,842,9,0,21,11,291,18,26,446,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2634,Ebergõc,113,104,2,0,1,3,27,1,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2244,Edve,134,97,2,0,2,3,34,2,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2028,Egyed,491,354,3,0,12,8,92,11,19,203,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1523,Egyházasfalu,736,560,3,0,19,12,86,1,17,420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1503,Enese,1358,947,4,0,11,17,369,17,39,484,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1670,Écs,1390,963,7,0,24,0,228,13,28,643,8,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0
HU_3399,Farád,1535,1181,17,0,19,9,293,22,40,765,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0695,Fehértó,400,294,6,0,7,1,83,4,4,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3271,Feketeerdõ,295,233,3,0,6,11,101,3,4,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3325,Felpéc,648,455,6,0,18,0,127,18,16,262,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
HU_3067,Fenyõfõ,125,92,1,0,3,0,9,1,1,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HU_1125,Fertõboz,230,166,3,0,8,11,52,0,11,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0988,Fertõd,2617,2016,25,0,69,87,532,31,96,1167,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0948,Fertõendréd,514,389,1,0,9,13,102,6,20,235,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1065,Fertõhomok,409,327,4,0,15,13,86,0,4,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1241,Fertõrákos,1744,1236,11,0,35,46,557,17,89,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1534,Fertõszentmiklós,3004,2350,30,0,116,133,570,19,133,1346,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3144,Fertõszéplak,944,718,6,0,81,30,142,6,56,382,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0206,Gönyû,2365,1458,10,0,38,0,584,28,54,716,11,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0
HU_1796,Gyalóka,66,52,0,0,2,4,7,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2686,Gyarmat,1092,765,3,0,26,0,139,15,39,533,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HU_2384,Gyóró,330,247,1,0,5,3,43,1,10,171,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2040,Gyömöre,1094,652,9,0,13,0,148,9,36,429,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
HU_2558,Gyõr,103112,78059,493,0,2720,2957,36339,0,2969,32273,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0872,Gyõrasszonyfa,422,301,2,0,39,0,58,2,6,189,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1319,Gyõrladamér,972,669,6,0,25,0,232,18,34,332,5,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0
HU_3131,Gyõrság,1151,779,6,0,17,0,146,8,18,573,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
HU_1930,Gyõrsövényház,682,483,5,0,11,11,214,8,9,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1565,Gyõrszemere,2320,1471,7,0,33,0,432,33,45,894,11,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0
HU_0748,Gyõrújbarát,3531,2682,23,0,80,0,803,34,125,1558,31,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0
HU_3178,Gyõrújfalu,868,686,5,0,19,0,147,11,19,451,12,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0
HU_1522,Gyõrzámoly,1245,892,7,0,26,0,213,13,34,557,13,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0
HU_2679,Halászi,2235,1611,16,0,34,29,590,17,51,868,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0764,Harka,1115,853,4,0,46,38,277,9,68,405,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1790,Hegyeshalom,2864,1955,11,0,45,57,872,49,82,825,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1840,Hegykõ,992,846,4,0,45,20,139,2,38,592,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1230,Hédervár,882,663,0,0,7,21,274,8,18,333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2337,Hidegség,259,212,3,0,4,5,63,1,13,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0402,Himod,592,400,4,0,15,6,94,11,30,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1002,Hövej,262,205,1,0,9,1,14,11,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2060,Ikrény,1245,837,11,0,24,0,382,12,43,340,10,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0
HU_3163,Iván,1067,692,9,0,19,22,210,11,62,350,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2922,Jánossomorja,4746,3247,25,0,49,61,1214,24,157,1695,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0664,Jobaháza,472,376,11,0,2,5,84,6,11,250,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1211,Kajárpéc,1105,769,7,0,29,0,152,6,29,524,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_2833,Kapuvár,8829,6487,74,0,250,89,2233,170,564,3074,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1474,Kimle,2185,1514,15,0,14,17,791,23,54,594,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0241,Kisbabot,201,164,0,0,5,1,46,12,3,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2288,Kisbajcs,562,450,1,0,18,0,132,5,11,267,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
HU_0781,Kisbodak,303,232,4,0,4,5,92,4,5,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3369,Kisfalud,676,490,5,0,53,13,87,10,12,304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2463,Koroncó,1443,955,8,0,31,0,285,14,30,559,11,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0
HU_1126,Kóny,2141,1609,9,0,35,16,538,41,38,925,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0689,Kópháza,1505,1183,8,0,34,21,287,6,42,777,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3162,Kunsziget,936,781,11,0,26,0,181,171,16,370,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
HU_0437,Lázi,464,305,4,0,6,0,84,7,10,182,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
HU_1923,Levél,1317,928,4,0,11,14,508,11,32,341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3366,Lébény,2498,1676,14,0,70,39,527,16,59,946,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1622,Lipót,580,467,11,0,6,14,143,1,5,285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3119,Lövõ,1144,842,3,0,25,18,237,6,44,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2644,Maglóca,88,61,1,0,3,0,17,0,2,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1391,Magyarkeresztúr,413,276,4,0,6,2,103,6,15,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0677,Markotabödöge,449,319,2,0,14,2,72,14,10,203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1228,Máriakálnok,1136,819,9,0,7,17,362,19,30,365,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2735,Mecsér,541,399,5,0,8,11,100,4,23,244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1281,Mezõörs,768,495,11,0,18,0,138,7,6,311,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2038,Mérges,75,56,1,0,0,2,14,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2198,Mihályi,951,703,13,0,32,8,170,17,38,418,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0478,Mosonmagyaróvár,24421,17869,128,0,419,490,9510,307,735,6216,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3367,Mosonszentmiklós,1960,1286,4,0,27,30,384,17,69,746,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2814,Mosonszolnok,1194,810,2,0,21,19,379,7,33,339,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0255,Mórichida,676,486,4,0,9,7,137,14,6,304,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0236,Nagybajcs,687,558,2,0,11,0,141,12,17,359,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
HU_0249,Nagycenk,1446,1065,12,0,48,35,340,5,62,558,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3293,Nagylózs,744,527,11,0,11,10,119,9,47,316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3354,Nagyszentjános,1492,944,17,0,9,0,494,8,19,393,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_2932,Nemeskér,206,175,5,0,5,1,32,2,11,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1975,Nyalka,352,251,3,0,15,0,56,3,15,157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_1295,Nyúl,2978,2043,27,0,46,0,592,36,96,1196,24,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0
HU_1512,Osli,777,570,1,0,17,4,172,16,26,332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0263,Öttevény,2142,1568,14,0,39,0,507,31,45,875,35,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0
HU_2430,Pannonhalma,2852,1906,39,0,46,0,572,29,86,1079,26,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0
HU_1963,Páli,361,282,3,0,15,1,82,3,3,169,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2348,Pásztori,268,218,4,0,4,6,70,4,7,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1271,Pázmándfalu,734,504,10,0,16,0,147,4,13,301,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
HU_2377,Pereszteg,1094,799,4,0,16,23,276,14,31,426,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2283,Petõháza,777,647,7,0,23,40,234,9,38,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1552,Pér,1907,1289,26,0,40,0,379,33,40,737,22,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0
HU_1468,Pinnye,297,258,0,0,17,3,50,2,3,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2730,Potyond,92,76,2,0,4,2,45,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3137,Pusztacsalád,250,198,5,0,2,6,23,2,10,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1296,Püski,515,415,7,0,6,4,176,13,6,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2658,Rajka,2081,1459,16,0,29,34,560,42,57,718,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2180,Ravazd,933,582,8,0,27,0,160,17,20,339,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
HU_0479,Rábacsanak,486,355,5,0,5,6,116,2,9,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3370,Rábacsécsény,482,364,4,0,7,8,85,18,10,229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1479,Rábakecöl,718,533,11,0,22,14,247,5,14,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2533,Rábapatona,2030,1401,9,0,12,27,506,27,108,703,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2472,Rábapordány,929,697,5,0,15,16,228,15,19,363,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2013,Rábasebes,111,93,3,0,4,3,39,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1527,Rábaszentandrás,437,334,1,0,6,4,114,5,3,194,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3371,Rábaszentmihály,431,329,3,0,2,1,49,59,3,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1729,Rábaszentmiklós,123,111,2,0,5,0,20,4,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1542,Rábatamási,819,621,3,0,9,13,172,20,10,389,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0375,Rábcakapi,143,117,2,0,3,1,17,1,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1443,Répceszemere,266,180,0,0,4,5,52,3,8,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0774,Répcevis,309,242,0,0,2,3,43,1,19,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3396,Rétalap,409,259,5,0,9,0,79,0,8,151,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
HU_1750,Románd,283,204,1,0,5,0,32,0,10,151,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
HU_1106,Röjtökmuzsaj,384,307,6,0,8,10,68,2,37,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3002,Sarród,857,668,5,0,26,23,146,5,19,436,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0860,Sikátor,278,191,4,0,5,0,40,5,2,133,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_2420,Sobor,289,219,3,0,3,2,86,3,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1262,Sokorópátka,875,627,2,0,10,0,130,9,17,443,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HU_0851,Sopron,45071,34769,225,0,1516,1555,12276,364,2086,16681,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2909,Sopronhorpács,676,516,3,0,22,24,103,13,10,332,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2572,Sopronkövesd,1018,747,5,0,30,27,196,1,63,423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0261,Sopronnémeti,234,174,4,0,3,10,45,9,9,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1136,Szakony,428,281,8,0,9,6,88,3,9,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0853,Szany,1965,1390,20,0,119,18,411,7,19,792,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1571,Szárföld,733,546,7,0,11,4,139,19,12,344,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0388,Szerecseny,748,505,5,0,7,0,152,7,37,285,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_1926,Szil,1139,777,17,0,15,15,217,18,23,460,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0336,Szilsárkány,589,437,7,0,6,17,105,15,17,268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3391,Tarjánpuszta,312,244,2,0,5,0,103,4,9,117,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1426,Táp,611,439,8,0,29,0,109,11,10,262,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HU_2197,Tápszentmiklós,729,477,4,0,20,0,129,9,13,295,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HU_0417,Tárnokréti,196,155,3,0,1,0,43,7,2,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1145,Tényõ,1152,799,9,0,16,0,206,24,27,503,6,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
HU_1903,Tét,3195,1875,22,0,50,0,381,30,171,1151,18,0,0,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0
HU_1667,Töltéstava,1164,709,7,0,16,0,221,19,42,379,11,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0
HU_2079,Und,304,236,2,0,3,13,80,0,11,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1967,Újkér,879,631,5,0,16,11,169,8,29,388,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3183,Újrónafõ,631,470,8,0,8,8,273,24,13,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0623,Vadosfa,75,63,0,0,5,1,10,1,1,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0223,Vág,509,387,15,0,5,6,142,12,8,196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1240,Vámosszabadi,837,666,3,0,14,0,217,12,30,374,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0
HU_1841,Várbalog,411,294,2,0,2,1,87,4,13,178,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1788,Vásárosfalu,137,120,0,0,6,0,35,2,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0458,Veszkény,765,601,4,0,23,7,179,13,30,330,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2269,Veszprémvarsány,793,555,6,0,19,0,143,6,21,347,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_0501,Vének,137,112,1,0,2,0,24,2,4,73,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_2579,Vitnyéd,1026,734,5,0,21,25,197,23,32,429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1631,Völcsej,331,266,7,0,5,20,66,3,10,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1686,Zsebeháza,129,107,0,0,0,3,47,4,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0462,Zsira,489,374,7,0,18,13,86,6,5,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2764,Álmosd,1327,678,8,0,12,0,343,8,20,272,3,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0
HU_0331,Ártánd,434,264,5,0,15,0,89,6,31,93,16,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2001,Bagamér,1807,952,25,0,13,0,290,9,17,396,3,0,0,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0
HU_1516,Bakonszeg,999,612,9,0,23,0,310,6,7,202,40,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
HU_0291,Balmazújváros,14053,9536,77,0,131,40,1187,109,4692,3194,85,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2669,Báránd,2232,1369,17,0,321,0,505,24,21,465,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3344,Bedõ,261,186,3,0,3,0,31,3,9,86,45,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_1846,Berekböszörmény,1462,876,12,0,32,0,249,262,25,245,40,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HU_1278,Berettyóújfalu,12610,8546,114,0,369,0,3640,95,204,2538,1170,0,88,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0
HU_2525,Bihardancsháza,188,152,0,0,9,0,67,3,4,62,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1995,Biharkeresztes,3376,2257,38,0,55,0,681,64,789,503,97,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
HU_2482,Biharnagybajom,2257,1233,13,0,74,0,620,49,38,400,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2988,Bihartorda,803,496,11,0,21,0,248,9,6,185,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
