gisco_id,name,registered,turnout,invalid,blank,FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt,MAGYAR SZOCIALISTA PÁRT,MIÉP-Jobbik a Harmadik Út,MAGYAR KOMMUNISTA MUNKÁSPÁRT,SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT,MAGYAR DEMOKRATA FÓRUM,SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT,MAGYAR VIDÉK ÉS POLGÁRI PÁRT,KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,MCF ROMA ÖSSZEFOGÁS PÁRT,MAGYARORSZÁGI MUNKÁSPÁRT 2006,FIDESZ MAGYAR POLGÁRISZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,"FÜGGETLEN KISGAZDA-, NEMZETI EGYSÉG PÁRT",CENTRUM ÖSSZEFOGÁS MAGYARORSZÁGÉRT,SZABAD DEMOKRATÁK SZÖVETSÉGE-A MAGYAR LIBERÁLIS PÁRT,"FÜGGETLEN KISGAZDA, FÖLDMUNKÁS ÉS POLGÁRI PÁRT",FIDESZ-MagyarPolgári Szövetség Kereszténydemokrata Néppárt,CENTRUM Összefogás Magyarországért,FIDESZ- Magyar Polgári Szövetség KERESZTÉNYDEMOKRATA NÉPPÁRT,ZÖLDEK PÁRTJA,SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT,"Független Kisgazda-, Nemzeti Egység Párt",Magyar Demokrata Fórum,Magyar Kommunista Munkáspárt,Fidesz-Magyar Polgári Szövetség Kereszténydemokrata Néppárt,FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,FIDESZ-MAGYARPOLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,MIÉP-JOBBIK A HARMADIK ÚT,FÜGGETLEN KISGAZDA FÖLDMUNKÁS ÉS POLGÁRI PÁRT,KERESZTÉNYDEMOKRATAPÁRT KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,"FÜGGETLEN KISGAZDA -, NEMZETI EGYSÉG PÁRT",FIDESZ-MagyarPolgári Szövetség KERESZTÉNYDEMOKRATA NÉPPÁRT,FIDESZ-Magyar Polgári Szövetség KERESZTÉNYDEMOKRATA NÉPPÁRT,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,MIÉP - JOBBIK A HARMADIK ÚT,FIDESZ Magyar Polgári Szövetség Kersztény Demokrata Néppárt,MAGYAR DEMOKRATA FORUM,Szabad Demokraták Szövetsége,Magyar Szocialista Párt,MAGYAROK EGYMÁSÉRT SZÖVETSÉGE,KERESSZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,MCF Roma Összefogás Párt,Szabad Demokraták Szövetsége- a Magyar Liberális Párt,MIÉP- Jobbik a Harmadik Út,Kereszténydemokratapárt Keresztényszociális Centrum Összefogás,FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT,KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,FIDESZ- MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,Szabad Demokraták Szövetsége a Magyar Liberális Párt,FIDESZ - Magyar Polgári Szövetség Kereszténydemokrata Néppárt
HU_2123,Homrogd,755,466,5,0,0,221,14,0,0,9,9,2,0,0,0,0,0,0,0,0,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2539,Igrici,966,491,5,0,0,280,6,0,0,13,8,0,0,0,0,0,0,0,0,0,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1657,Imola,94,72,1,0,0,24,0,0,0,5,3,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0808,Ináncs,950,635,3,0,0,190,4,0,0,17,22,2,0,0,0,0,0,0,0,0,392,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0500,Irota,93,67,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0559,Izsófalva,1424,844,9,0,0,479,24,0,0,32,27,2,0,0,0,0,0,0,0,0,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2023,Jákfalva,351,203,2,0,0,101,1,0,0,4,2,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2665,Járdánháza,1451,752,12,0,0,430,30,0,0,13,21,2,0,0,0,0,0,0,0,0,236,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1568,Jósvafõ,263,197,4,0,0,73,2,0,0,18,19,3,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2121,Karcsa,1544,912,9,0,0,505,75,0,0,15,15,1,0,0,0,0,0,0,0,0,291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3050,Karos,394,243,4,0,0,86,9,0,0,5,5,3,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0669,Kazincbarcika,25795,16476,111,0,0,10726,225,0,0,689,987,27,0,0,0,0,0,0,0,0,3591,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3299,Kács,513,392,3,0,0,162,15,0,0,9,19,0,0,0,0,0,0,0,0,0,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0776,Kánó,153,99,0,0,0,40,2,0,0,3,4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2574,Kány,63,51,0,0,0,22,3,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1337,Kázsmárk,689,354,0,0,0,126,8,0,0,9,9,2,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1203,Kelemér,378,231,1,0,0,149,2,0,0,0,4,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0545,Kenézlõ,1033,580,8,0,0,292,9,0,0,22,8,3,0,0,0,0,0,0,0,0,229,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1706,Keresztéte,31,26,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2924,Kesznyéten,1309,709,8,0,0,306,34,0,0,14,10,0,0,0,0,0,0,0,0,0,335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1526,Kéked,183,123,1,0,0,50,3,0,0,3,1,1,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3209,Királd,758,423,7,0,0,311,9,0,0,13,9,2,0,0,0,0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1734,Kiscsécs,119,74,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2284,Kisgyõr,1255,706,5,0,0,311,21,0,0,34,24,0,0,0,0,0,0,0,0,0,300,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2887,Kishuta,300,224,5,0,0,82,8,0,0,15,7,1,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0376,Kiskinizs,273,192,3,0,0,63,1,0,0,3,4,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1144,Kisrozvágy,163,103,3,0,0,62,0,0,0,6,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1470,Kissikátor,297,225,4,0,0,89,8,0,0,14,2,0,0,0,0,0,0,0,0,0,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1239,Kistokaj,1473,1040,4,0,0,537,22,0,0,72,52,4,0,0,0,0,0,0,0,0,342,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1061,Komjáti,280,198,2,0,0,88,0,0,0,2,4,1,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1655,Komlóska,285,232,10,0,0,62,1,0,0,5,4,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3249,Kondó,503,315,1,0,0,195,15,0,0,11,6,1,0,0,0,0,0,0,0,0,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2295,Korlát,234,183,0,0,0,68,2,0,0,3,2,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2854,Kovácsvágás,442,214,1,0,0,97,4,0,0,9,8,0,0,0,0,0,0,0,0,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2660,Köröm,767,430,8,0,0,126,10,0,0,10,5,0,0,0,0,0,0,0,0,0,268,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1957,Krasznokvajda,407,287,3,0,0,142,6,0,0,3,6,0,0,0,0,0,0,0,0,0,119,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1872,Kupa,143,109,2,0,0,58,1,0,0,2,3,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1181,Kurityán,1357,832,7,0,0,574,4,0,0,24,25,0,0,0,0,0,0,0,0,0,195,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1585,Lak,413,258,4,0,0,76,1,0,0,9,2,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2084,Lácacséke,253,116,2,0,0,43,7,0,0,4,0,1,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2623,Ládbesenyõ,258,186,4,0,0,48,6,0,0,5,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1166,Legyesbénye,1318,776,8,0,0,410,13,0,0,31,13,9,0,0,0,0,0,0,0,0,288,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0353,Léh,353,233,1,0,0,100,5,0,0,7,9,0,0,0,0,0,0,0,0,0,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0703,Lénárddaróc,283,180,0,0,0,84,1,0,0,9,5,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2821,Litka,49,35,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1960,Makkoshotyka,710,428,3,0,0,105,9,0,0,3,2,0,0,0,0,0,0,0,0,0,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0202,Martonyi,354,222,3,0,0,82,4,0,0,6,0,1,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0390,Mád,2069,1400,9,0,0,656,29,0,0,51,40,1,0,0,0,0,0,0,0,0,597,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2739,Mályi,3515,2394,18,0,0,1199,51,0,0,133,125,10,0,0,0,0,0,0,0,0,842,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1491,Mályinka,476,289,3,0,0,139,7,0,0,10,7,0,0,0,0,0,0,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2176,Megyaszó,1985,1048,7,0,0,496,25,0,0,18,17,8,0,0,0,0,0,0,0,0,474,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1175,Meszes,186,150,3,0,0,53,0,0,0,2,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1383,Mezõcsát,4986,2624,26,0,0,1294,39,0,0,78,41,9,0,0,0,0,0,0,0,0,1119,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1132,Mezõkeresztes,3310,2036,26,0,0,1027,85,0,0,68,61,3,0,0,0,0,0,0,0,0,756,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1943,Mezõkövesd,14211,10229,46,0,0,3885,328,0,0,463,383,16,0,0,0,0,0,0,0,0,5023,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1837,Mezõnagymihály,903,545,7,0,0,249,16,0,0,18,13,0,0,0,0,0,0,0,0,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1174,Mezõnyárád,1388,910,5,0,0,500,22,0,0,29,34,2,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0344,Mezõzombor,1858,989,20,0,0,418,47,0,0,20,18,5,0,0,0,0,0,0,0,0,453,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2561,Méra,1282,751,4,0,0,317,17,0,0,22,11,0,0,0,0,0,0,0,0,0,378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2425,Mikóháza,420,320,3,0,0,129,20,0,0,11,8,0,0,0,0,0,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3045,Miskolc,141377,95254,621,0,0,50142,1900,0,0,4365,5181,199,0,0,0,0,0,0,0,0,32084,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1096,Mogyoróska,66,54,0,0,0,21,0,0,0,1,4,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0901,Monaj,215,149,2,0,0,45,0,0,0,6,2,1,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0782,Monok,1365,806,11,0,0,409,14,0,0,27,12,2,0,0,0,0,0,0,0,0,321,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0215,Muhi,455,354,4,0,0,179,7,0,0,21,5,0,0,0,0,0,0,0,0,0,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2154,Múcsony,2682,1785,11,0,0,1090,26,0,0,49,63,2,0,0,0,0,0,0,0,0,526,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2918,Nagybarca,728,492,8,0,0,321,10,0,0,16,11,2,0,0,0,0,0,0,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0558,Nagycsécs,657,394,5,0,0,163,6,0,0,18,5,1,0,0,0,0,0,0,0,0,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1546,Nagyhuta,66,53,0,0,0,19,1,0,0,4,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2650,Nagykinizs,271,181,2,0,0,102,0,0,0,3,3,1,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3318,Nagyrozvágy,613,329,5,0,0,171,18,0,0,8,5,0,0,0,0,0,0,0,0,0,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2803,Nekézseny,681,408,4,0,0,193,10,0,0,20,10,0,0,0,0,0,0,0,0,0,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0524,Nemesbikk,774,466,2,0,0,265,15,0,0,10,22,6,0,0,0,0,0,0,0,0,142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2415,Négyes,260,186,4,0,0,110,2,0,0,3,5,1,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2719,Novajidrány,1073,657,7,0,0,273,8,0,0,15,11,0,0,0,0,0,0,0,0,0,340,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1288,Nyékládháza,4121,2738,14,0,0,1389,35,0,0,168,137,4,0,0,0,0,0,0,0,0,971,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0441,Nyésta,48,34,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2643,Nyíri,349,248,1,0,0,49,3,0,0,5,1,1,0,0,0,0,0,0,0,0,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0421,Nyomár,255,174,3,0,0,47,5,0,0,7,4,0,0,0,0,0,0,0,0,0,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3177,Olaszliszka,1313,829,8,0,0,340,21,0,0,26,13,1,0,0,0,0,0,0,0,0,417,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2255,Onga,3615,2333,20,0,0,1276,45,0,0,76,91,9,0,0,0,0,0,0,0,0,796,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3406,Ormosbánya,1436,809,16,0,0,586,6,0,0,11,31,0,0,0,0,0,0,0,0,0,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0286,Oszlár,344,211,1,0,0,114,5,0,0,12,6,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2262,Ónod,1833,1010,4,0,0,579,11,0,0,38,23,4,0,0,0,0,0,0,0,0,347,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1449,Ózd,30394,16278,92,0,0,10112,601,0,0,614,570,15,0,0,0,0,0,0,0,0,4125,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1237,Pamlény,52,32,1,0,0,22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2674,Parasznya,1015,626,4,0,0,377,12,0,0,13,16,0,0,0,0,0,0,0,0,0,199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1589,Pácin,1167,688,9,0,0,275,51,0,0,9,25,2,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1236,Pálháza,947,665,5,0,0,284,22,0,0,19,14,1,0,0,0,0,0,0,0,0,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2473,Pányok,87,64,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2442,Pere,263,174,2,0,0,78,1,0,0,1,3,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3268,Perecse,33,27,0,0,0,16,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3341,Perkupa,696,442,3,0,0,137,24,0,0,12,8,1,0,0,0,0,0,0,0,0,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2127,Prügy,1882,1089,27,0,0,565,17,0,0,20,23,1,0,0,0,0,0,0,0,0,432,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1704,Pusztafalu,209,150,1,0,0,43,2,0,0,5,5,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1541,Pusztaradvány,147,85,2,0,0,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2741,Putnok,5492,3400,30,0,0,1860,70,0,0,105,124,10,0,0,0,0,0,0,0,0,1176,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2119,Radostyán,517,320,0,0,0,188,5,0,0,9,7,3,0,0,0,0,0,0,0,0,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0605,Ragály,560,358,7,0,0,205,2,0,0,2,5,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2971,Rakaca,555,257,9,0,0,155,0,0,0,3,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
