gisco_id,id,name_or,level,start_date,end_date,predecessors,parent,names,type
DE_05117999,DE_05117999,Briefwahl für mehrere Gemeinden,,,,,DEA16,,Postal Vote
DE_05119999,DE_05119999,Briefwahl für mehrere Gemeinden,,,,,DEA17,,Postal Vote
DE_05120999,DE_05120999,Briefwahl für mehrere Gemeinden,,,,,DEA18,,Postal Vote
DE_05122999,DE_05122999,Briefwahl für mehrere Gemeinden,,,,,DEA19,,Postal Vote
DE_05124999,DE_05124999,Briefwahl für mehrere Gemeinden,,,,,DEA1A,,Postal Vote
DE_05154999,DE_05154999,Briefwahl für mehrere Gemeinden,,,,,DEA1B,,Postal Vote
DE_05158999,DE_05158999,Briefwahl für mehrere Gemeinden,,,,,DEA1C,,Postal Vote
DE_05162999,DE_05162999,Briefwahl für mehrere Gemeinden,,,,,DEA1D,,Postal Vote
DE_05166999,DE_05166999,Briefwahl für mehrere Gemeinden,,,,,DEA1E,,Postal Vote
DE_05170999,DE_05170999,Briefwahl für mehrere Gemeinden,,,,,DEA1F,,Postal Vote
DE_05313999,DE_05313999,Briefwahl für mehrere Gemeinden,,,,,DEA21,,Postal Vote
DE_05314999,DE_05314999,Briefwahl für mehrere Gemeinden,,,,,DEA22,,Postal Vote
DE_05315999,DE_05315999,Briefwahl für mehrere Gemeinden,,,,,DEA23,,Postal Vote
DE_05316999,DE_05316999,Briefwahl für mehrere Gemeinden,,,,,DEA24,,Postal Vote
DE_05334999,DE_05334999,Briefwahl für mehrere Gemeinden,,,,,DEA25,,Postal Vote
DE_05354999,DE_05354999,Briefwahl für mehrere Gemeinden,,,,,DEA25,,Postal Vote
DE_05358999,DE_05358999,Briefwahl für mehrere Gemeinden,,,,,DEA26,,Postal Vote
DE_05362999,DE_05362999,Briefwahl für mehrere Gemeinden,,,,,DEA27,,Postal Vote
DE_05366999,DE_05366999,Briefwahl für mehrere Gemeinden,,,,,DEA28,,Postal Vote
DE_05370999,DE_05370999,Briefwahl für mehrere Gemeinden,,,,,DEA29,,Postal Vote
DE_05374999,DE_05374999,Briefwahl für mehrere Gemeinden,,,,,DEA2A,,Postal Vote
DE_05378999,DE_05378999,Briefwahl für mehrere Gemeinden,,,,,DEA2B,,Postal Vote
DE_05382999,DE_05382999,Briefwahl für mehrere Gemeinden,,,,,DEA2C,,Postal Vote
DE_05512999,DE_05512999,Briefwahl für mehrere Gemeinden,,,,,DEA31,,Postal Vote
DE_05513999,DE_05513999,Briefwahl für mehrere Gemeinden,,,,,DEA32,,Postal Vote
DE_05515999,DE_05515999,Briefwahl für mehrere Gemeinden,,,,,DEA33,,Postal Vote
DE_05554999,DE_05554999,Briefwahl für mehrere Gemeinden,,,,,DEA34,,Postal Vote
DE_05558999,DE_05558999,Briefwahl für mehrere Gemeinden,,,,,DEA35,,Postal Vote
DE_05562999,DE_05562999,Briefwahl für mehrere Gemeinden,,,,,DEA36,,Postal Vote
DE_05566999,DE_05566999,Briefwahl für mehrere Gemeinden,,,,,DEA37,,Postal Vote
DE_05570999,DE_05570999,Briefwahl für mehrere Gemeinden,,,,,DEA38,,Postal Vote
DE_05711999,DE_05711999,Briefwahl für mehrere Gemeinden,,,,,DEA41,,Postal Vote
DE_05754999,DE_05754999,Briefwahl für mehrere Gemeinden,,,,,DEA42,,Postal Vote
DE_05758999,DE_05758999,Briefwahl für mehrere Gemeinden,,,,,DEA43,,Postal Vote
DE_05762999,DE_05762999,Briefwahl für mehrere Gemeinden,,,,,DEA44,,Postal Vote
DE_05766999,DE_05766999,Briefwahl für mehrere Gemeinden,,,,,DEA45,,Postal Vote
DE_05770999,DE_05770999,Briefwahl für mehrere Gemeinden,,,,,DEA46,,Postal Vote
DE_05774999,DE_05774999,Briefwahl für mehrere Gemeinden,,,,,DEA47,,Postal Vote
DE_05911999,DE_05911999,Briefwahl für mehrere Gemeinden,,,,,DEA51,,Postal Vote
DE_05913999,DE_05913999,Briefwahl für mehrere Gemeinden,,,,,DEA52,,Postal Vote
DE_05914999,DE_05914999,Briefwahl für mehrere Gemeinden,,,,,DEA53,,Postal Vote
DE_05915999,DE_05915999,Briefwahl für mehrere Gemeinden,,,,,DEA54,,Postal Vote
DE_05916999,DE_05916999,Briefwahl für mehrere Gemeinden,,,,,DEA55,,Postal Vote
DE_05954999,DE_05954999,Briefwahl für mehrere Gemeinden,,,,,DEA56,,Postal Vote
DE_05958999,DE_05958999,Briefwahl für mehrere Gemeinden,,,,,DEA57,,Postal Vote
DE_05962999,DE_05962999,Briefwahl für mehrere Gemeinden,,,,,DEA58,,Postal Vote
DE_05966999,DE_05966999,Briefwahl für mehrere Gemeinden,,,,,DEA59,,Postal Vote
DE_05970999,DE_05970999,Briefwahl für mehrere Gemeinden,,,,,DEA5A,,Postal Vote
DE_05974999,DE_05974999,Briefwahl für mehrere Gemeinden,,,,,DEA5B,,Postal Vote
DE_05978999,DE_05978999,Briefwahl für mehrere Gemeinden,,,,,DEA5C,,Postal Vote
DE_06411999,DE_06411999,Briefwahl für mehrere Gemeinden,,,,,DE711,,Postal Vote
DE_06412999,DE_06412999,Briefwahl für mehrere Gemeinden,,,,,DE712,,Postal Vote
DE_06413999,DE_06413999,Briefwahl für mehrere Gemeinden,,,,,DE713,,Postal Vote
DE_06414999,DE_06414999,Briefwahl für mehrere Gemeinden,,,,,DE714,,Postal Vote
DE_06431999,DE_06431999,Briefwahl für mehrere Gemeinden,,,,,DE715,,Postal Vote
DE_06432999,DE_06432999,Briefwahl für mehrere Gemeinden,,,,,DE716,,Postal Vote
DE_06433999,DE_06433999,Briefwahl für mehrere Gemeinden,,,,,DE717,,Postal Vote
DE_06434999,DE_06434999,Briefwahl für mehrere Gemeinden,,,,,DE718,,Postal Vote
DE_06435999,DE_06435999,Briefwahl für mehrere Gemeinden,,,,,DE719,,Postal Vote
DE_06436999,DE_06436999,Briefwahl für mehrere Gemeinden,,,,,DE71A,,Postal Vote
DE_06437999,DE_06437999,Briefwahl für mehrere Gemeinden,,,,,DE71B,,Postal Vote
DE_06438999,DE_06438999,Briefwahl für mehrere Gemeinden,,,,,DE71C,,Postal Vote
DE_06439999,DE_06439999,Briefwahl für mehrere Gemeinden,,,,,DE71D,,Postal Vote
DE_06440999,DE_06440999,Briefwahl für mehrere Gemeinden,,,,,DE71E,,Postal Vote
DE_06531999,DE_06531999,Briefwahl für mehrere Gemeinden,,,,,DE721,,Postal Vote
DE_06532999,DE_06532999,Briefwahl für mehrere Gemeinden,,,,,DE722,,Postal Vote
DE_06533999,DE_06533999,Briefwahl für mehrere Gemeinden,,,,,DE723,,Postal Vote
DE_06534999,DE_06534999,Briefwahl für mehrere Gemeinden,,,,,DE724,,Postal Vote
DE_06535999,DE_06535999,Briefwahl für mehrere Gemeinden,,,,,DE725,,Postal Vote
DE_06611999,DE_06611999,Briefwahl für mehrere Gemeinden,,,,,DE731,,Postal Vote
DE_06631999,DE_06631999,Briefwahl für mehrere Gemeinden,,,,,DE732,,Postal Vote
DE_06632999,DE_06632999,Briefwahl für mehrere Gemeinden,,,,,DE733,,Postal Vote
DE_06633999,DE_06633999,Briefwahl für mehrere Gemeinden,,,,,DE734,,Postal Vote
DE_06634999,DE_06634999,Briefwahl für mehrere Gemeinden,,,,,DE735,,Postal Vote
DE_06635999,DE_06635999,Briefwahl für mehrere Gemeinden,,,,,DE736,,Postal Vote
DE_06636999,DE_06636999,Briefwahl für mehrere Gemeinden,,,,,DE737,,Postal Vote
DE_07111999,DE_07111999,Briefwahl für mehrere Gemeinden,,,,,DEB11,,Postal Vote
DE_07131901,DE_07131901,Briefwahl VG Adenau,,,,,DEB12,,Postal Vote
DE_07131902,DE_07131902,Briefwahl VG Altenahr,,,,,DEB12,,Postal Vote
DE_07131903,DE_07131903,Briefwahl VG Bad Breisig,,,,,DEB12,,Postal Vote
DE_07131904,DE_07131904,Briefwahl VG Brohltal,,,,,DEB12,,Postal Vote
DE_07131999,DE_07131999,Briefwahl für mehrere Gemeinden,,,,,DEB12,,Postal Vote
DE_07132901,DE_07132901,Briefwahl,,,,,DEB13,,Postal Vote
DE_07132903,DE_07132903,Briefwahl VG Daaden-Herdorf ohne Städte Daaden und Herdorf,,,,,DEB13,,Postal Vote
DE_07132904,DE_07132904,Briefwahl,,,,,DEB13,,Postal Vote
DE_07132906,DE_07132906,Briefwahl VG Hamm (Sieg),,,,,DEB13,,Postal Vote
DE_07132907,DE_07132907,"Briefwahl Gemeinden Brachbach, Friesenhagen und Harbach",,,,,DEB13,,Postal Vote
DE_07132908,DE_07132908,Briefwahl Stadt Wissen und Gemeinde Hövels,,,,,DEB13,,Postal Vote
DE_07132909,DE_07132909,Briefwahl ehemalige VG Betzdorf,,,,,DEB13,,Postal Vote
DE_07132910,DE_07132910,Briefwahl VG Altenkirchen-Flammersfeld,,,,,DEB13,,Postal Vote
DE_07132928,DE_07132928,Briefwahl Gemeinden Mittelhof und Selbach (Sieg),,,,,DEB13,,Postal Vote
DE_07132929,DE_07132929,Briefwahl ehemalige VG Gebardshain,,,,,DEB13,,Postal Vote
DE_07132999,DE_07132999,Briefwahl für mehrere Gemeinden,,,,,DEB13,,Postal Vote
DE_07133901,DE_07133901,Briefwahl VG Bad Kreuznach,,,,,DEB14,,Postal Vote
DE_07133903,DE_07133903,Briefwahl,,,,,DEB14,,Postal Vote
DE_07133904,DE_07133904,Briefwahl,,,,,DEB14,,Postal Vote
DE_07133905,DE_07133905,Briefwahl,,,,,DEB14,,Postal Vote
DE_07133906,DE_07133906,Briefwahl VG Rüdesheim,,,,,DEB14,,Postal Vote
DE_07133907,DE_07133907,Briefwahl,,,,,DEB14,,Postal Vote
DE_07133908,DE_07133908,Briefwahl,,,,,DEB14,,Postal Vote
DE_07133909,DE_07133909,Briefwahl VG Kirner Land,,,,,DEB14,,Postal Vote
DE_07133910,DE_07133910,Briefwahl VG Nahe-Glan,,,,,DEB14,,Postal Vote
DE_07133911,DE_07133911,Briefwahl Gemeinden Bretzenheim und Langenlonsheim,,,,,DEB14,,Postal Vote
DE_07133931,DE_07133931,"Briefwahl Gemeinden Guldental, Laubenheim und Windesheim",,,,,DEB14,,Postal Vote
DE_07133951,DE_07133951,Briefwahl verschiedene Gemeinden aus VG Langenlonsheim-Stromberg,,,,,DEB14,,Postal Vote
DE_07133971,DE_07133971,"Briefwahl Stadt Stromberg und Gemeinden Daxweiler, Roth, Schwepppenhausen und Warmsroth",,,,,DEB14,,Postal Vote
DE_07133999,DE_07133999,Briefwahl für mehrere Gemeinden,,,,,DEB14,,Postal Vote
DE_07134901,DE_07134901,Briefwahl VG Baumholder,,,,,DEB15,,Postal Vote
DE_07134902,DE_07134902,Briefwahl VG Birkenfeld,,,,,DEB15,,Postal Vote
DE_07134903,DE_07134903,Briefwahl,,,,,DEB15,,Postal Vote
DE_07134904,DE_07134904,Briefwahl,,,,,DEB15,,Postal Vote
DE_07134905,DE_07134905,Briefwahl VG Herrstein-Rhaunen,,,,,DEB15,,Postal Vote
DE_07134999,DE_07134999,Briefwahl für mehrere Gemeinden,,,,,DEB15,,Postal Vote
DE_07135901,DE_07135901,Briefwahl VG Cochem,,,,,DEB16,,Postal Vote
DE_07135902,DE_07135902,Briefwahl VG Kaisersesch ohne Stadt Kaisersesch,,,,,DEB16,,Postal Vote
DE_07135903,DE_07135903,Briefwahl VG Ulmen,,,,,DEB16,,Postal Vote
DE_07135905,DE_07135905,Briefwahl VG Zell (Mosel) ohne Stadt Zell (Mosel),,,,,DEB16,,Postal Vote
DE_07135999,DE_07135999,Briefwahl für mehrere Gemeinden,,,,,DEB16,,Postal Vote
DE_07137901,DE_07137901,Briefwahl,,,,,DEB17,,Postal Vote
DE_07137902,DE_07137902,Briefwahl VG Maifeld ohne Städte Polch und Münstermaifeld und Gemeinde Ochtendung,,,,,DEB17,,Postal Vote
DE_07137903,DE_07137903,Briefwahl VG Vordereifel,,,,,DEB17,,Postal Vote
DE_07137904,DE_07137904,Briefwahl Gemeinden Rieden und Volkesfeld,,,,,DEB17,,Postal Vote
DE_07137907,DE_07137907,Briefwahl,,,,,DEB17,,Postal Vote
DE_07137908,DE_07137908,Briefwahl,,,,,DEB17,,Postal Vote
DE_07137909,DE_07137909,Briefwahl VG Rhein-Mosel,,,,,DEB17,,Postal Vote
DE_07137999,DE_07137999,Briefwahl für mehrere Gemeinden,,,,,DEB17,,Postal Vote
DE_07138901,DE_07138901,Briefwahl,,,,,DEB18,,Postal Vote
DE_07138902,DE_07138902,Briefwahl,,,,,DEB18,,Postal Vote
DE_07138903,DE_07138903,"Briefwahl Gemeinden Isenburg, Stebach und Marienhausen",,,,,DEB18,,Postal Vote
DE_07138904,DE_07138904,Briefwahl VG Linz am Rhein ohne Gemeinde Vettelschoß,,,,,DEB18,,Postal Vote
DE_07138905,DE_07138905,Briefwahl VG Puderbach,,,,,DEB18,,Postal Vote
DE_07138907,DE_07138907,Briefwahl Gemeinden Bruchhausen und Erpel,,,,,DEB18,,Postal Vote
DE_07138909,DE_07138909,Briefwahl,,,,,DEB18,,Postal Vote
DE_07138999,DE_07138999,Briefwahl für mehrere Gemeinden,,,,,DEB18,,Postal Vote
DE_07140902,DE_07140902,Briefwahl,,,,,DEB19,,Postal Vote
DE_07140903,DE_07140903,Briefwahl VG Kastellaun,,,,,DEB19,,Postal Vote
DE_07140904,DE_07140904,Briefwahl VG Kirchberg (Hunsrück),,,,,DEB19,,Postal Vote
DE_07140905,DE_07140905,Briefwahl,,,,,DEB19,,Postal Vote
DE_07140906,DE_07140906,Briefwahl,,,,,DEB19,,Postal Vote
DE_07140907,DE_07140907,Briefwahl,,,,,DEB19,,Postal Vote
DE_07140908,DE_07140908,Briefwahl VG Simmern-Rheinböllen,,,,,DEB19,,Postal Vote
DE_07140909,DE_07140909,"Briefwahl VG Hunsrück-Mittelrhein ohne Städte Emmelshausen, Oberwesel und Sankt Goar",,,,,DEB19,,Postal Vote
DE_07140999,DE_07140999,Briefwahl für mehrere Gemeinden,,,,,DEB19,,Postal Vote
DE_07141903,DE_07141903,Briefwahl VG Diez,,,,,DEB1A,,Postal Vote
DE_07141904,DE_07141904,Briefwahl,,,,,DEB1A,,Postal Vote
DE_07141905,DE_07141905,Briefwahl,,,,,DEB1A,,Postal Vote
DE_07141907,DE_07141907,Briefwahl VG Nastätten,,,,,DEB1A,,Postal Vote
DE_07141909,DE_07141909,Briefwahl VG Loreley,,,,,DEB1A,,Postal Vote
DE_07141910,DE_07141910,Briefwahl VG Bad Ems-Nassau (Gemeinden Wahlkreis 199 ohne Stadt Bad Ems),,,,,DEB1A,,Postal Vote
DE_07141911,DE_07141911,Briefwahl VG Aar-Einrich,,,,,DEB1A,,Postal Vote
DE_07141930,DE_07141930,"Briefwahl Gemeinden Fachbach, Frücht, Kemmenau, Miellen und Nievern",,,,,DEB1A,,Postal Vote
DE_07141950,DE_07141950,"Briefwahl VG Bad Ems-Nassau, Wkr 203, Gemeinden Attenhausen bis Seelbach",,,,,DEB1A,,Postal Vote
DE_07141970,DE_07141970,"Briefwahl VG Bad Ems-Nassau, Wkr 203, Gemeinden Singhofen bis Zimmerschied",,,,,DEB1A,,Postal Vote
DE_07141999,DE_07141999,Briefwahl für mehrere Gemeinden,,,,,DEB1A,,Postal Vote
DE_07143901,DE_07143901,Briefwahl VG Bad Marienberg (Westerwald) ohne Stadt Bad Marienberg,,,,,DEB1B,,Postal Vote
DE_07143902,DE_07143902,Briefwahl VG Hachenburg,,,,,DEB1B,,Postal Vote
DE_07143903,DE_07143903,Briefwahl VG Höhr-Grenzhausen,,,,,DEB1B,,Postal Vote
DE_07143904,DE_07143904,Briefwahl VG Montabaur,,,,,DEB1B,,Postal Vote
DE_07143905,DE_07143905,Briefwahl VG Ransbach-Baumbach,,,,,DEB1B,,Postal Vote
DE_07143906,DE_07143906,Briefwahl VG Rennerod,,,,,DEB1B,,Postal Vote
DE_07143907,DE_07143907,Briefwahl VG Selters (Westerwald),,,,,DEB1B,,Postal Vote
DE_07143908,DE_07143908,Briefwahl VG Wallmerod,,,,,DEB1B,,Postal Vote
DE_07143909,DE_07143909,Briefwahl VG Westerburg,,,,,DEB1B,,Postal Vote
DE_07143910,DE_07143910,Briefwahl VG Wirges,,,,,DEB1B,,Postal Vote
DE_07143999,DE_07143999,Briefwahl für mehrere Gemeinden,,,,,DEB1B,,Postal Vote
DE_07211999,DE_07211999,Briefwahl für mehrere Gemeinden,,,,,DEB21,,Postal Vote
DE_07231901,DE_07231901,Briefwahl Stadt Bernkastel-Kues und Gemeinden Brauneberg und Burgen,,,,,DEB22,,Postal Vote
DE_07231906,DE_07231906,Briefwahl VG Thalfang am Erbeskopf,,,,,DEB22,,Postal Vote
DE_07231908,DE_07231908,Briefwahl VG Wittlich-Land,,,,,DEB22,,Postal Vote
DE_07231909,DE_07231909,"Briefwahl Gemeinden Burg (Mosel), Enkirch, Starkenburg, Lötzbeuren und Irmenach",,,,,DEB22,,Postal Vote
DE_07231921,DE_07231921,"Briefwahl Gemeinden Erden, Gornhausen, Graach, Hochscheid, Kesten, Kleinich, Kommen, Lieser",,,,,DEB22,,Postal Vote
DE_07231929,DE_07231929,"Briefwahl VG Traben-Trarbach, Wkr 201",,,,,DEB22,,Postal Vote
DE_07231931,DE_07231931,"Briefwahl Gemeinden Lösnich, Longkamp, Maring-Noviand und Minheim",,,,,DEB22,,Postal Vote
DE_07231941,DE_07231941,"Briefwahl Gemeinden Monzelfeld, Mülheim an der Mosel und Neumagen-Dhron",,,,,DEB22,,Postal Vote
DE_07231951,DE_07231951,"Briefwahl Gemeinden Piesport, Ürzig und Veldenz",,,,,DEB22,,Postal Vote
DE_07231961,DE_07231961,Briefwahl Gemeinden Wintrich und Zeltingen-Rachtig,,,,,DEB22,,Postal Vote
DE_07231999,DE_07231999,Briefwahl für mehrere Gemeinden,,,,,DEB22,,Postal Vote
DE_07232901,DE_07232901,Briefwahl VG Arzfeld,,,,,DEB23,,Postal Vote
DE_07232905,DE_07232905,Briefwahl VG Südeifel,,,,,DEB23,,Postal Vote
DE_07232906,DE_07232906,Briefwahl VG Prüm,,,,,DEB23,,Postal Vote
DE_07232907,DE_07232907,Briefwahl VG Speicher ohne Stadt Speicher,,,,,DEB23,,Postal Vote
DE_07232908,DE_07232908,Briefwahl VG Bitburger Land,,,,,DEB23,,Postal Vote
DE_07232999,DE_07232999,Briefwahl für mehrere Gemeinden,,,,,DEB23,,Postal Vote
DE_07233901,DE_07233901,Briefwahl VG Daun ohne Stadt Daun,,,,,DEB24,,Postal Vote
DE_07233904,DE_07233904,Briefwahl VG Kelberg,,,,,DEB24,,Postal Vote
DE_07233906,DE_07233906,Briefwahl VG Gerolstein,,,,,DEB24,,Postal Vote
DE_07233999,DE_07233999,Briefwahl für mehrere Gemeinden,,,,,DEB24,,Postal Vote
DE_07235901,DE_07235901,Briefwahl VG Hermeskeil,,,,,DEB25,,Postal Vote
DE_07235903,DE_07235903,Briefwahl VG Konz,,,,,DEB25,,Postal Vote
DE_07235904,DE_07235904,Briefwahl VG Ruwer,,,,,DEB25,,Postal Vote
DE_07235906,DE_07235906,Briefwahl VG Schweich an der Römischen Weinstraße,,,,,DEB25,,Postal Vote
DE_07235907,DE_07235907,Briefwahl VG Trier-Land,,,,,DEB25,,Postal Vote
DE_07235908,DE_07235908,Briefwahl VG Saarburg-Kell,,,,,DEB25,,Postal Vote
DE_07235999,DE_07235999,Briefwahl für mehrere Gemeinden,,,,,DEB25,,Postal Vote
DE_07311999,DE_07311999,Briefwahl für mehrere Gemeinden,,,,,DEB31,,Postal Vote
DE_07312999,DE_07312999,Briefwahl für mehrere Gemeinden,,,,,DEB32,,Postal Vote
DE_07313999,DE_07313999,Briefwahl für mehrere Gemeinden,,,,,DEB33,,Postal Vote
DE_07314999,DE_07314999,Briefwahl für mehrere Gemeinden,,,,,DEB34,,Postal Vote
DE_07315999,DE_07315999,Briefwahl für mehrere Gemeinden,,,,,DEB35,,Postal Vote
DE_07316999,DE_07316999,Briefwahl für mehrere Gemeinden,,,,,DEB36,,Postal Vote
DE_07317999,DE_07317999,Briefwahl für mehrere Gemeinden,,,,,DEB37,,Postal Vote
DE_07318999,DE_07318999,Briefwahl für mehrere Gemeinden,,,,,DEB38,,Postal Vote
DE_07319999,DE_07319999,Briefwahl für mehrere Gemeinden,,,,,DEB39,,Postal Vote
DE_07320999,DE_07320999,Briefwahl für mehrere Gemeinden,,,,,DEB3A,,Postal Vote
DE_07331901,DE_07331901,Briefwahl VG Alzey-Land,,,,,DEB3B,,Postal Vote
DE_07331902,DE_07331902,Briefwahl VG Eich,,,,,DEB3B,,Postal Vote
DE_07331903,DE_07331903,Briefwahl VG Monsheim,,,,,DEB3B,,Postal Vote
DE_07331905,DE_07331905,Briefwahl VG Wöllstein,,,,,DEB3B,,Postal Vote
DE_07331906,DE_07331906,Briefwahl VG Wörrstadt,,,,,DEB3B,,Postal Vote
DE_07331907,DE_07331907,Briefwahl VG Wonnegau,,,,,DEB3B,,Postal Vote
DE_07331999,DE_07331999,Briefwahl für mehrere Gemeinden,,,,,DEB3B,,Postal Vote
DE_07332901,DE_07332901,Briefwahl Gemeinden Forst an der Weinstraße und Meckenheim,,,,,DEB3C,,Postal Vote
DE_07332902,DE_07332902,Briefwahl Gemeinden Dackenheim und Erpolzheim,,,,,DEB3C,,Postal Vote
DE_07332905,DE_07332905,Briefwahl,,,,,DEB3C,,Postal Vote
DE_07332906,DE_07332906,"Briefwahl Gemeinden Ellerstadt, Friedelsheim und Gönnheim",,,,,DEB3C,,Postal Vote
DE_07332907,DE_07332907,Briefwahl VG Leiningerland,,,,,DEB3C,,Postal Vote
DE_07332921,DE_07332921,Briefwahl Gemeinden Niederkirchen bei Deidesheim und Ruppertsberg,,,,,DEB3C,,Postal Vote
DE_07332922,DE_07332922,"Briefwahl Gemeinden Bobenheim am Berg, Herxheim am Berg und Weisenheim am Berg",,,,,DEB3C,,Postal Vote
DE_07332999,DE_07332999,Briefwahl für mehrere Gemeinden,,,,,DEB3C,,Postal Vote
DE_07333901,DE_07333901,Briefwahl,,,,,DEB3D,,Postal Vote
DE_07333902,DE_07333902,Briefwahl,,,,,DEB3D,,Postal Vote
DE_07333903,DE_07333903,Briefwahl VG Göllheim,,,,,DEB3D,,Postal Vote
DE_07333904,DE_07333904,Briefwahl VG Kirchheimbolanden,,,,,DEB3D,,Postal Vote
DE_07333905,DE_07333905,Briefwahl,,,,,DEB3D,,Postal Vote
DE_07333906,DE_07333906,Briefwahl VG Winnweiler,,,,,DEB3D,,Postal Vote
DE_07333907,DE_07333907,Briefwahl VG Nordpfälzer Land,,,,,DEB3D,,Postal Vote
DE_07333927,DE_07333927,Briefwahl Gemeinden Oberhausen an der Appel und Oberndorf,,,,,DEB3D,,Postal Vote
DE_07333937,DE_07333937,Briefwahl Gemeinden Ruppertsecken und Würzweiler,,,,,DEB3D,,Postal Vote
DE_07333947,DE_07333947,"Briefwahl VG Gemeinden Rathskirchen, Reichsthal und Seelen",,,,,DEB3D,,Postal Vote
DE_07333957,DE_07333957,Briefwahl Gemeinden Schönborn und Stahlberg,,,,,DEB3D,,Postal Vote
DE_07333967,DE_07333967,Briefwahl Gemeinden Dörrmoschel und Teschenmoschel,,,,,DEB3D,,Postal Vote
DE_07333977,DE_07333977,Briefwahl Gemeinden Kalkofen und Winterborn,,,,,DEB3D,,Postal Vote
DE_07333999,DE_07333999,Briefwahl für mehrere Gemeinden,,,,,DEB3D,,Postal Vote
DE_07334901,DE_07334901,Briefwahl VG Bellheim,,,,,DEB3E,,Postal Vote
DE_07334902,DE_07334902,Briefwahl,,,,,DEB3E,,Postal Vote
DE_07334903,DE_07334903,Briefwahl VG Jockgrim,,,,,DEB3E,,Postal Vote
DE_07334904,DE_07334904,Briefwahl VG Kandel,,,,,DEB3E,,Postal Vote
DE_07334905,DE_07334905,Briefwahl VG Lingenfeld,,,,,DEB3E,,Postal Vote
DE_07334906,DE_07334906,Briefwahl VG Rülzheim,,,,,DEB3E,,Postal Vote
DE_07334999,DE_07334999,Briefwahl für mehrere Gemeinden,,,,,DEB3E,,Postal Vote
DE_07335901,DE_07335901,"Briefwahl Gemeinden Gerhardsbrunn, Lambsborn, Langwieden und Martinshöhe",,,,,DEB3F,,Postal Vote
DE_07335902,DE_07335902,Briefwahl VG Enkenbach-Alsenborn,,,,,DEB3F,,Postal Vote
DE_07335904,DE_07335904,Briefwahl,,,,,DEB3F,,Postal Vote
DE_07335905,DE_07335905,Briefwahl,,,,,DEB3F,,Postal Vote
DE_07335908,DE_07335908,Briefwahl,,,,,DEB3F,,Postal Vote
DE_07335909,DE_07335909,"Briefwahl Gemeinden Erzenhausen, Eulenbis, Kollweiler und Schwedelbach",,,,,DEB3F,,Postal Vote
DE_07335910,DE_07335910,Briefwahl VG Otterbach-Otterberg ohne Stadt Otterberg und Gemeinde Otterbach,,,,,DEB3F,,Postal Vote
DE_07335911,DE_07335911,"Briefwahl Gemeinden Bann, Mittelbrunn und Oberarnbach",,,,,DEB3F,,Postal Vote
DE_07335929,DE_07335929,Briefwahl Gemeinden Mackenbach und Reichenbach-Steegen,,,,,DEB3F,,Postal Vote
DE_07335931,DE_07335931,Briefwahl Gemeinden Hauptstuhl und Kindsbach,,,,,DEB3F,,Postal Vote
DE_07335951,DE_07335951,Briefwahl Gemeinden Krickenbach und Linden,,,,,DEB3F,,Postal Vote
DE_07335971,DE_07335971,Briefwahl Gemeinden Stelzenberg und Schopp,,,,,DEB3F,,Postal Vote
DE_07335999,DE_07335999,Briefwahl für mehrere Gemeinden,,,,,DEB3F,,Postal Vote
DE_07336908,DE_07336908,Briefwahl VG Lauterecken-Wolfstein,,,,,DEB3G,,Postal Vote
DE_07336909,DE_07336909,Briefwahl VG Oberes Glantal,,,,,DEB3G,,Postal Vote
DE_07336910,DE_07336910,Briefwahl VG Kusel-Altenglan,,,,,DEB3G,,Postal Vote
DE_07336999,DE_07336999,Briefwahl für mehrere Gemeinden,,,,,DEB3G,,Postal Vote
DE_07337901,DE_07337901,Briefwahl VG Annweiler am Trifels 1,,,,,DEB3H,,Postal Vote
DE_07337902,DE_07337902,Briefwahl VG Bad Bergzabern,,,,,DEB3H,,Postal Vote
DE_07337903,DE_07337903,"Briefwahl Gemeinden Altdorf, Böbingen, Freimersh., Gommersh., Großf. und Kleinf.",,,,,DEB3H,,Postal Vote
DE_07337904,DE_07337904,"Briefwahl Gemeinden Herxheimweyher, Insheim und Rohrbach",,,,,DEB3H,,Postal Vote
DE_07337905,DE_07337905,Briefwahl VG Landau-Land,,,,,DEB3H,,Postal Vote
DE_07337906,DE_07337906,Briefwahl Gemeinden Kirrweiler (Pfalz) und Sankt Martin,,,,,DEB3H,,Postal Vote
DE_07337907,DE_07337907,Briefwahl VG Offenbach an der Queich,,,,,DEB3H,,Postal Vote
DE_07337921,DE_07337921,Briefwahl VG Annweiler am Trifels 2,,,,,DEB3H,,Postal Vote
DE_07337923,DE_07337923,"Briefwahl Gemeinden Edesheim, Roschbach und Venningen",,,,,DEB3H,,Postal Vote
DE_07337941,DE_07337941,Briefwahl Stadt Annweiler am Trifels und Gemeinde Wernersberg,,,,,DEB3H,,Postal Vote
DE_07337943,DE_07337943,"Briefwahl Gemeinden Burrweiler, Flemlingen, Gleisweiler, Hainfeld, Rhodt und Weyher",,,,,DEB3H,,Postal Vote
DE_07337999,DE_07337999,Briefwahl für mehrere Gemeinden,,,,,DEB3H,,Postal Vote
DE_07338906,DE_07338906,Briefwahl VG Lambsheim-Heßheim,,,,,DEB3I,,Postal Vote
DE_07338907,DE_07338907,Briefwahl,,,,,DEB3I,,Postal Vote
DE_07338908,DE_07338908,Briefwahl,,,,,DEB3I,,Postal Vote
