gisco_id,name,registered,turnout,invalid,blank,Abeceda,AMD-HSM,AM,ASH-SUH-SSU,A-HSS,A-HSP,BUZ-PGS-HRS,DLS,DSŽ,GR,HDZ-HGS,HDS-JH,HSS-ZS-SP,HSLS,HSP,HSP-HČSP,HL,HRAST,HKDU,NL [Neovisna lista],NH,OS,SDP-HNS-IDS-HSU,SPH,SRP,SHZ,VH,ZL,SP-A-HSS,DSRS,HDSS,HDZ,HSS,HSP-HS,HDSSB,JH,ZS (2004),Zeleni HR,HSZ,SDSS,ABH-JH,HES,HSLS-ZDS,MDS,Bešić,Bratić,Hodžić [Nedžad Hodžić],KLJUČ,Prljaskaj,Malići,Mitrevski,Prekpalaj [Nikolle Prekpalaj],Ružnić,Sulejmani,Tabaković,Tanković,DSBSB,UZARH,UAZŽ,UGANMP,SDA,HDZ-DC,H21,ZNL,ZZ,SNS-DPS,Cvetanović,Parić,Mikić,Milošević [Slobodan Milošević],Pupovac,Resan,Simić,Stanimirović,Tekić,Vuković,Ajduković,Džakula,USOBŽ,Rodić,SP-A-HSS-DPS,HDS,SDP-HNS-IDS,ČBK-MSJ,Danjek,Komak,Vojta,ČBK-MSJ-ČBS,SSRH,Jankovics,Šoja,SMU,ZDS,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,ASH-SUH,Dedić,Filima,Gušani,Hasanović,Ignac,Ivanišević,Jelenić,Kajtazi,Kostelnik,Memedi [Nazif Memedi],Mešić [Alija Mešić],Metzinger,UZRIBŽR,Petter,Šajtoš,Tolj,Trischler,Zavacki,UZBRM,UROBŽ,UZRH,MRUHSB,KRUH,URH,HRDS,CPI EU,URZZŽ,Bejahad,UZRIBŽR-RUU,PKUFC,NNZ/DG,PKUMK,Radin,ASH-SUH-SSU-RI,RI-ASH-SUH,ISDNS,Ladonja,DSZ,AM-RI-SUH
HR_04553,Plitvicka jezera,5376,2350,52,0,7,0,15,5,4,4,29,0,16,0,860,19,0,55,58,47,57,9,0,30,0,2,540,0,6,1,0,9,0,0,0,0,43,0,0,0,2,0,8,373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,3,2,5,26,1,1,31,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04561,Tompojevci,1734,1009,25,0,1,0,1,2,0,1,15,0,5,0,0,4,0,14,27,43,12,1,1,0,0,0,205,0,1,2,0,4,1,3,0,405,16,0,70,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,4,1,2,12,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04570,Topusko,3968,1401,26,0,0,1,4,6,12,3,43,0,5,1,17,0,3,15,48,11,33,3,1,9,0,0,474,0,3,0,0,3,0,0,5,1,64,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,469,3,0,3,110,4,2,5,8,55,2,8,54,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04588,Tordinci,1982,1218,28,0,1,0,3,2,0,5,14,0,7,0,0,5,0,132,20,15,7,6,1,0,0,0,218,0,1,1,0,2,0,3,0,395,22,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,9,0,2,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,121,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04596,Tovarnik,2985,1664,21,0,3,0,7,2,0,5,18,0,12,0,0,3,0,12,32,33,25,2,8,0,0,0,324,0,3,3,0,6,7,8,0,788,15,0,278,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,0,22,1,0,30,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04600,Trilj,8945,4914,98,0,22,0,15,23,11,18,60,0,17,0,2253,67,0,305,271,204,51,123,0,37,0,13,812,0,4,8,0,6,0,0,0,0,63,0,0,0,8,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04618,Trnava,1579,811,19,0,1,2,4,12,0,1,37,0,4,0,0,0,0,4,0,6,13,0,0,9,0,0,206,0,4,0,0,1,1,9,9,159,21,25,247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04626,Trnovec Bartolovecki,6046,3977,74,0,4,2,14,20,32,6,61,0,11,0,0,0,0,0,50,8,282,126,6,24,2,0,2317,0,7,1,0,12,0,0,22,432,244,0,0,0,9,0,12,0,54,3,116,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04634,Trogir,13155,7401,163,0,27,0,33,43,15,13,130,0,32,0,1994,72,0,208,167,221,282,56,0,255,0,14,2789,0,13,1,0,21,0,0,0,0,37,0,0,0,12,0,18,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04642,Trpinja,5606,2307,80,0,1,0,3,5,0,1,7,0,2,0,0,0,0,3,7,7,12,2,0,0,0,0,591,0,1,1,0,1,6,1,0,73,6,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,18,19,14,31,1007,10,19,1145,19,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04669,Tuhelj,1852,1131,35,0,2,2,1,17,14,1,29,0,9,0,0,0,0,0,21,12,66,17,5,10,1,0,447,0,2,0,0,5,0,0,14,287,63,0,0,0,11,0,3,0,8,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04677,Udbina,2723,947,43,0,2,0,1,1,3,2,6,0,5,0,249,3,0,10,20,7,4,2,0,5,0,5,142,0,1,0,0,3,0,0,0,0,34,0,0,0,3,0,4,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,7,3,4,11,3,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04685,Umag / Umago,13772,7178,120,0,7,24,0,0,0,8,119,0,28,0,0,0,54,77,55,48,391,20,5,103,0,0,4251,0,41,18,14,31,32,0,0,590,0,0,0,0,0,0,0,0,18,0,0,0,3,0,37,0,32,1,0,0,1,3,1,29,0,0,0,0,0,0,18,0,0,16,1,1,0,1,18,1,0,16,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,53,85,373,46,0
HR_04693,Unesic,1644,1000,14,0,3,0,2,7,2,2,6,0,2,0,662,5,0,64,30,43,7,3,0,47,0,0,58,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04715,Valpovo,10245,6799,86,0,3,9,16,30,0,11,154,0,23,0,0,0,0,93,0,91,249,30,3,45,0,0,2058,0,2,0,8,3,22,76,24,1701,62,114,1724,3,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,9,0,0,9,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04723,Varazdin,41293,28650,363,0,9,33,79,143,116,28,651,0,84,0,3,0,0,2,350,176,2651,1166,39,323,11,0,17069,0,65,3,0,79,2,0,49,3037,460,0,3,0,126,0,100,0,306,21,926,59,0,1,0,3,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,2,1,2,1,15,0,0,7,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_04731,Varazdinske Toplice,5710,3935,75,0,5,5,12,25,15,6,52,0,17,0,1,0,0,0,49,11,411,87,12,29,4,0,1878,0,5,2,0,9,0,0,17,556,114,0,0,0,17,0,16,0,68,1,412,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04740,Vela Luka,3857,2355,69,0,2,3,3,5,5,3,31,6,5,1,561,5,76,100,13,169,60,2,1,10,2,1,1106,3,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04758,Velika,5259,3071,54,0,10,0,19,24,0,7,78,0,13,0,0,19,0,44,57,49,56,9,7,0,0,0,1011,0,7,11,0,7,16,23,0,1002,74,0,449,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1,1,10,1,0,8,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04766,Velika Kopanica,3357,1657,26,0,4,0,6,8,0,13,29,0,5,0,0,8,0,61,92,86,34,6,6,0,0,0,434,0,0,4,0,5,7,10,0,459,80,0,272,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04774,Velika Ludina,2255,1377,26,0,5,4,5,9,13,3,27,0,1,1,0,0,0,53,82,6,61,3,2,8,0,0,485,0,3,0,1,2,0,0,6,0,304,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04782,Velika Pisanica,1755,925,4,0,1,2,0,8,0,1,7,0,3,1,0,0,0,8,19,7,15,1,0,6,0,0,303,0,1,0,1,0,0,2,9,303,119,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,2,0,2,3,1,0,1,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04804,Veliki Grđevac,3062,1540,33,0,0,3,10,12,0,1,26,0,6,5,0,0,0,62,87,16,60,5,1,24,1,3,530,0,4,0,3,0,0,5,9,430,99,0,0,0,3,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,1,1,0,0,8,0,0,4,0,3,0,0,0,0,13,3,11,2,9,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04812,Veliko Trgovisce,4178,2509,69,0,0,3,9,23,39,5,80,0,14,0,0,0,0,0,48,29,172,38,18,13,4,0,963,0,4,2,0,8,0,0,20,530,104,0,0,0,43,0,64,0,33,8,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04839,Veliko Trojstvo,2532,1513,35,0,3,6,11,15,0,5,22,0,9,2,0,0,0,64,37,12,116,5,0,11,0,1,530,0,2,0,1,0,0,4,22,277,250,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04847,Vidovec,4487,2799,64,0,5,5,10,24,20,2,47,0,12,0,0,0,0,0,42,11,188,102,6,13,3,0,1574,0,5,2,0,9,0,0,21,323,145,0,0,0,16,0,6,0,39,3,82,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04855,Viljevo,2060,1099,19,0,7,1,2,3,0,3,15,0,2,0,0,0,0,2,0,7,12,3,0,19,0,0,182,0,4,0,1,0,4,9,6,359,25,24,304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,6,1,11,54,1,1,61,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04863,Vinica,2925,2050,36,0,3,1,3,7,9,1,34,0,13,0,0,0,0,0,23,7,117,38,11,7,0,0,1145,0,3,1,0,4,0,0,10,372,95,0,0,0,15,0,8,0,14,0,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04871,Vinkovci,32007,19709,299,0,16,0,64,72,0,37,385,1,100,0,6,81,0,795,385,817,585,212,68,0,0,0,6716,0,24,24,0,32,38,63,0,6188,141,0,1892,0,50,0,0,0,0,0,0,0,10,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,10,7,9,11,221,2,5,311,5,224,0,0,0,0,0,0,0,0,0,2,0,0,0,19,17,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,11,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04880,Vinodolska opcina,3602,2052,16,0,6,9,15,0,0,8,69,0,10,0,0,0,70,34,50,55,110,5,1,22,0,0,1119,0,7,2,0,10,0,0,0,355,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
HR_04898,Vir,4020,1391,33,0,4,0,10,5,6,2,35,0,4,0,338,4,0,101,79,52,36,5,0,16,0,3,573,0,1,2,0,1,0,0,0,0,23,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04901,Virje,3915,2282,44,0,0,10,6,15,0,39,52,0,7,4,0,0,0,211,39,18,104,26,2,20,0,5,1017,0,2,0,4,4,0,2,17,372,168,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04910,Virovitica,20282,13279,171,0,4,28,27,67,0,44,496,0,61,0,4,0,0,225,0,147,498,104,3,74,0,0,5727,0,34,0,21,25,73,34,53,3623,223,482,734,10,18,28,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,1,3,31,3,1,28,1,21,0,0,0,0,0,0,6,22,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HR_04928,Vis,1931,1096,30,0,0,2,5,9,5,3,15,1,1,2,160,6,26,20,10,65,47,7,0,8,2,0,505,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04936,Visoko,1288,904,15,0,0,1,1,4,6,1,10,0,4,0,0,0,0,0,11,4,38,26,5,4,1,0,298,0,0,0,0,1,0,0,9,330,83,0,0,0,6,0,1,0,5,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04944,Viskovci,1663,957,19,0,0,0,4,4,0,1,11,0,6,0,0,0,0,3,0,9,7,0,2,5,0,0,256,0,1,0,0,0,1,4,7,251,20,58,273,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04952,Viskovo,12691,7391,111,0,7,32,144,0,0,12,371,0,38,0,0,0,88,224,229,225,548,68,1,186,0,0,3272,0,21,5,0,47,0,0,0,1348,0,0,0,0,0,0,0,0,56,9,0,0,1,0,12,1,6,0,2,0,10,0,0,1,0,0,0,0,0,0,45,2,24,20,3,1,1,4,57,1,0,54,1,35,0,0,0,0,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0
HR_04979,Višnjan / Visignano,2042,1261,36,0,1,2,0,0,0,2,16,0,4,0,0,0,13,7,8,8,48,1,5,22,0,0,757,0,8,1,3,9,2,0,0,43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,10,28,175,5,0
HR_04987,Vižinada / Visinada,998,648,7,0,0,0,0,0,0,3,14,0,6,0,0,0,4,2,6,2,20,2,0,5,0,0,471,0,0,0,3,2,2,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,7,25,2,0
HR_04995,Vocin,2805,1189,15,0,3,0,2,8,0,2,13,0,2,0,0,0,0,14,0,4,5,2,0,4,0,0,160,0,3,0,0,3,1,4,7,683,12,25,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,1,75,1,3,70,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05002,Vodice,10225,5012,74,0,7,0,15,20,12,9,92,0,19,0,1570,41,0,153,110,125,102,193,0,385,0,5,1637,0,7,3,0,18,0,0,0,0,104,0,0,0,6,0,11,25,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05029,Vodnjan / Dignano,5727,3224,75,0,6,8,0,0,0,4,49,0,13,0,0,0,23,30,30,15,99,51,0,37,0,0,1673,0,10,0,3,18,27,0,0,233,0,0,0,0,0,0,0,0,9,0,0,0,9,1,56,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,6,1,0,2,0,26,0,1,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,22,21,293,17,0
HR_05037,Vojnic,7048,2343,59,0,6,9,10,0,0,4,18,0,5,0,0,0,37,11,39,9,19,2,2,13,0,0,958,0,11,1,0,5,0,0,0,721,0,0,0,0,0,0,0,0,5,3,0,0,19,0,5,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,3,2,4,154,14,9,9,12,187,8,11,177,5,137,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
