gisco_id,name,registered,turnout,invalid,blank,Abeceda,AM,ASH-JS-DSŽ-ZS-HRS,A-HSS,DLS,DC,GS,HČSP,HDZ,HKDS-KSU,HNS,HSLS-HSS,HSM,HSP,HSU,HP (2005),JH,LH-ISDF-SRP-HSD,NL [Neovisna lista],SDP,ZL,Zeleni HR,ASH-HRS-ZS,DSRS,DSŽ,HKDS,HDSSB,SBHS,SDSS,ASH-DSŽ-ZS-HRS,DSŽ-ZS,HKDU,HRS-ASH-ZS,HSLS-HSS-ZDS,HSN,HSZ,ZBOR,3M,Bratić,Daka,Hamzić,Hodžić [Nedžad Hodžić],Imširević,Krasnić,UBBDRH,Mitrevski,Prekpalaj [Frok Prekpalaj],Ružnić,Shehu,Tabaković,Tanković,ZS-ZA-DC,HES,HSU-DSU,Atanacković,Crnković,Čanak,Dejanović,Dubaić,Džakula,Gajica,Hinić,Jandrić,Javorina-Šolaja,Kosić,Leskovac,Livada,Lubovac,Lukić,Marić,Medaković,Pupovac,Stanimirović,Šušak,HDSS,Bilek,Vlado Cabrnoh,Čuhnil,Fofonja,Kopecky,Kuric,Malina,Miler,Vaniček-Fila,Jankovics,Ruksinski,Sekereš,Šoja,Varga,DGS,HSS-HSLS-ZS-ZDS,PGS-SBHS-MDS-DLS,SDP-SDA,Bajić,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,Burda,Filima,SBHS-MDS,Hasanović,Ignac,Kalanjoš,Kostelnik,Kostić,Memedi [Nazif Memedi],Momirović-Dedić,Neugebauer,NSNAH,Rac,Seferović,Trischler,Zavacki,Radin,Slama,Stefan,HSLS-HSS-PGS,Lončar,Alijansa,HDS,ISDNS-SU,IDS,ZA-SPOT,ZS-ASH-HRS-JS,SHB
HR_03964,Slavonski Brod,58591,32440,410,0,33,0,0,38,0,458,19,62,11279,0,2273,575,313,3028,1412,28,110,93,0,10398,0,0,53,0,0,0,1459,0,0,0,108,0,0,0,0,0,0,0,0,0,1,12,1,0,1,1,0,0,1,1,1,0,0,0,8,5,3,1,1,16,15,2,1,0,6,23,17,0,3,3,4,49,26,3,0,1,0,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,4,22,0,0,2,0,0,2,3,0,0,1,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HR_03972,Slavonski Samac,2396,1078,17,0,2,0,0,12,0,18,1,3,432,0,46,111,4,39,43,2,5,8,0,248,0,0,5,0,0,0,77,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03999,Slivno,1894,1291,22,0,0,0,4,27,1,2,0,7,643,5,19,285,5,63,20,1,1,4,1,165,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04006,Slunj,6346,2980,74,0,7,17,0,8,0,16,8,10,1559,0,89,0,16,93,107,7,18,4,12,516,13,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,5,8,6,5,0,9,37,4,3,0,5,24,15,7,5,3,10,57,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0
HR_04022,Smokvica,887,611,7,0,0,0,0,0,1,1,0,3,216,1,11,70,5,73,16,0,4,3,0,188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04057,Sokolovac,3248,1876,32,0,4,0,0,5,0,0,0,4,621,0,161,338,9,31,67,10,5,7,2,506,4,0,2,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,9,0,2,1,1,10,3,0,2,2,2,22,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04065,Solin,18445,12072,160,0,10,31,26,19,21,49,4,267,6463,41,354,237,74,365,447,50,248,39,6,2643,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04073,Sopje,2412,1628,33,0,2,0,0,13,0,2,1,0,671,0,60,149,5,92,40,2,6,2,2,315,0,2,4,11,8,4,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,4,2,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04090,Split,161789,104312,1284,0,53,269,365,159,143,383,43,1871,39187,381,6318,2113,485,2843,4798,179,1530,825,74,35102,176,403,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,0,4,17,5,7,12,3,20,0,0,0,7,8,8,3,3,11,33,8,3,9,3,36,21,8,6,5,5,78,44,22,0,0,1,3,0,1,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0
HR_04103,Sracinec,4031,2880,37,0,3,0,0,3,0,7,1,2,387,0,1561,0,14,44,60,0,2,3,0,538,2,0,0,0,0,8,0,0,0,0,8,3,2,185,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04111,Stankovci,1943,1118,26,0,2,0,2,2,3,9,4,5,679,6,56,30,5,24,27,1,3,5,1,166,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,2,1,1,0,0,0,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04120,Stara Gradiska,1674,826,17,0,6,0,0,10,0,12,2,3,315,0,49,89,6,58,25,2,0,0,0,152,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,2,2,10,14,2,4,1,3,5,3,0,2,1,1,31,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04138,Stari Grad,2852,1784,42,0,1,7,1,8,6,4,1,13,490,3,81,133,15,13,123,4,7,9,3,552,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04146,Stari Jankovci,4877,2306,53,0,3,0,0,11,0,37,0,7,1048,0,50,156,11,71,172,3,3,6,0,311,0,0,6,0,0,0,114,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,4,8,117,4,4,8,4,58,4,4,4,4,4,151,145,3,0,0,0,0,0,0,0,0,0,0,4,0,1,25,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04154,Stari Mikanovci,2705,1616,17,0,2,0,0,15,0,10,1,5,571,0,263,108,5,85,136,0,2,5,0,269,0,0,4,0,0,0,113,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04162,Starigrad,1966,1169,26,0,3,5,7,8,0,18,3,4,638,4,38,93,10,29,42,1,7,2,4,202,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04189,Staro Petrovo Selo,5173,3012,65,0,5,0,0,36,0,42,5,9,1263,0,202,359,15,149,119,1,7,3,0,548,0,0,18,0,0,0,152,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04197,Ston,2402,1543,20,0,0,7,0,7,3,2,1,1,834,8,70,188,7,40,47,2,5,1,2,257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04219,Strizivojna,2216,1102,10,0,1,0,0,5,0,2,2,0,365,0,23,48,3,23,77,1,2,0,4,164,0,6,5,3,2,5,331,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04227,Stubicke Toplice,2568,1615,39,0,0,0,0,16,0,112,0,0,361,0,95,0,19,30,104,3,2,1,0,637,7,0,0,0,0,0,0,0,0,0,14,3,2,150,3,9,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04235,Sućuraj,557,356,12,0,0,0,1,1,0,0,0,1,130,2,26,11,0,7,7,0,0,2,0,145,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04243,Suhopolje,7494,4180,49,0,10,0,0,21,0,14,7,0,1959,0,101,281,20,170,134,7,5,10,12,1135,0,10,9,21,14,11,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,5,0,4,9,4,0,0,3,27,9,5,5,0,1,49,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04251,Sukosan,4103,2520,51,0,5,13,3,8,3,25,4,8,1444,8,121,87,22,89,93,3,21,3,4,461,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04260,Sunja,8053,3417,56,0,10,6,0,11,0,0,0,12,1675,0,68,195,11,143,33,4,64,17,11,748,9,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,8,105,13,26,12,8,6,48,18,10,7,1,1,42,16,15,4,3,3,88,55,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_04278,Supetar,4075,2368,40,0,5,9,4,5,5,14,2,14,711,3,106,85,25,61,112,1,18,7,0,992,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04286,Sveti Filip i Jakov,4085,2666,52,0,5,8,6,8,3,20,1,9,1496,7,230,73,11,208,108,3,15,5,4,349,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04294,Sveti Ivan Zelina,14339,8924,153,0,8,0,0,50,0,0,9,17,2720,23,516,1601,84,183,416,8,17,13,24,2867,30,0,27,0,0,0,0,0,0,0,37,19,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04308,Sveti Kriz Zacretje,5226,3267,77,0,4,0,0,33,0,24,3,11,1123,0,189,0,27,38,185,9,1,11,0,1174,12,0,0,0,0,10,0,0,0,0,12,5,7,283,10,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04316,Sveti Lovrec,901,646,19,0,1,2,0,0,0,0,0,0,71,0,12,0,4,7,28,0,1,4,0,150,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1,1,13,311,0,0,0
HR_04324,Sveta Nedelja,62,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
HR_04332,Sveti Petar u Sumi,859,601,25,0,0,2,0,2,0,0,0,0,205,0,21,0,4,7,35,1,0,3,0,108,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,10,140,1,3,0
HR_04359,Svetvincenat,1965,1386,43,0,1,8,0,6,0,0,0,0,179,0,58,0,4,17,125,0,2,16,0,283,0,0,0,0,0,0,0,0,0,0,10,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,27,0,1,6,30,535,3,5,0
HR_04367,Sveta Nedjelja,17776,11422,150,0,15,54,0,45,0,83,12,22,3122,0,569,0,110,281,842,13,49,34,55,4236,74,0,0,0,0,0,0,0,0,0,61,6,43,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,4,7,15,619,2,2,0
HR_04375,Sveti Đurđ,3337,2315,29,0,3,0,0,30,0,3,1,5,409,0,899,0,2,57,47,1,1,2,0,553,4,0,0,0,0,3,0,0,0,0,3,20,3,227,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04383,Sveti Ilija,2902,2224,24,0,1,0,0,11,0,8,1,5,587,0,877,0,10,16,48,1,1,6,0,382,3,0,0,0,0,5,0,0,0,0,3,1,1,228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04391,Sveti Ivan Zabno,4521,2676,32,0,6,0,0,30,0,0,5,6,601,2,115,782,9,61,123,4,13,5,6,798,8,0,2,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04405,Sveti Juraj na Bregu,4426,2837,43,0,3,0,0,28,0,13,1,8,391,0,597,0,20,48,82,2,5,8,0,1284,3,0,0,0,0,6,0,0,0,0,7,3,7,256,6,4,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04413,Sveti Martin na Muri,2552,1488,23,0,0,0,0,5,0,3,1,5,350,0,253,0,10,11,56,1,1,5,0,536,6,0,0,0,0,11,0,0,0,0,1,5,5,190,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04421,Sveti Petar Orehovec,3937,2141,41,0,3,0,0,32,0,0,3,4,587,4,44,715,9,39,49,1,3,3,1,455,2,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04430,Sestanovac,2289,1409,22,0,4,3,2,1,3,11,1,48,992,5,16,32,3,112,21,6,10,2,1,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04448,Šibenik,44757,27111,518,0,30,77,62,62,47,313,24,126,12161,55,1242,688,188,604,1683,16,271,147,145,7927,0,170,1,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,2,5,1,0,1,17,21,5,1,2,0,23,21,1,9,5,2,42,15,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04456,Škabrnje,1635,1117,18,0,3,2,4,3,0,5,0,1,795,10,24,52,4,89,24,0,6,1,2,64,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04472,Šolta,1820,1103,34,0,1,7,5,2,4,5,1,11,272,8,81,21,8,13,97,3,20,6,0,420,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04499,Spisic Bukovica,3812,2523,34,0,1,0,0,24,0,17,2,0,1053,0,65,364,11,85,100,3,8,4,5,665,0,6,1,8,8,5,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04502,Stefanje,1841,1274,24,0,1,0,0,15,0,0,3,5,492,0,25,359,7,24,60,0,4,6,0,219,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04529,Strigova,2707,1529,28,0,1,0,0,7,0,1,2,1,254,0,693,0,3,17,36,0,8,4,0,389,4,0,0,0,0,8,0,0,0,0,5,3,4,51,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04537,Tinjan,1445,931,35,0,3,6,0,2,0,0,0,0,149,0,29,0,7,13,49,1,1,4,0,218,0,0,0,0,0,0,0,0,0,0,3,10,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,3,2,10,359,2,3,0
