gisco_id,name,registered,turnout,invalid,blank,DZMH,Kučera,HSS,SMU,ASH,LH,DSU-SN,HČSP-HKDU,HDRS,HDSS-HDC-DPS,HDZ,HGSS-HKDS,HNS-SBHS,HPS,HRZ,HSLS-DC,HSP,HSP1861,HSU,HB-HIP,HDS,HP (2005),HR,NL [Neovisna lista],Zec,POL-INS,SDP,SRP,DSRS,SHB,ZS-Zeleni-SND-SNA,Zeleni HR,Kuzhnini,ZAOBŽ,Reçica,SSDRH,Tabaković,SDA,Alijansa,HRS,HDS-HKDS-HGSS,HND,Levaković,SDP-LIBRA,DGS,HDSS,HNS,HPSS-1904,HSP-ZDS-MS,SDU,HES,HNS-PGS,HDS-HDRS,Pavlek,ZS-SNA-PGSU-Zeleni-SND,HDRS-HDS-JHS,HGSS,HKDS,HDD,HP (2000),KSU,Antić,Živković,Maslina,RUSNAK,RiU-Z,RiU-O,LS,TB-SU,NNZ/DG,Memedi [Nazif Memedi],KUD-V,NSNH,SRURH,Ukrajina-SB,SSRH,SBHS-PGS,LIBRA,DSU,HPS-HP,Adamović,SDP-LS,Bakula,SDSS,SNS,HSP-ZDS,ASH-JS,SDP-LIBRA-LS,SHP,DSZ,HGSS-HDS,Petter,PPS,ZSR,U.P.D.K.,Bognolo,FDI,Poropat,Radin,DAN,HČSP-HKDU-HDSS,Ciganović,SDP-IDS
HR_03107,Orlic,3254,1121,40,0,0,0,15,0,0,61,0,0,0,0,138,0,0,0,1,1,9,0,2,22,0,0,0,0,0,0,18,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,665,0,0,0,0,0,0,0,76,12,7,0,0,0,0,0,0,0,0
HR_03115,Oroslavje,5396,3658,101,0,0,0,195,0,0,18,22,16,0,0,1043,12,0,4,0,115,0,27,352,25,6,4,5,8,0,3,0,11,0,12,54,0,0,0,0,0,0,1,13,19,0,23,0,689,3,308,263,9,230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03123,Osijek,102810,62700,1126,0,88,22,2057,88,0,552,398,262,0,255,19044,0,5313,174,56,3417,5481,335,4096,657,0,38,31,601,0,108,0,396,237,190,0,589,4,11,2,8,3,41,166,107,679,96,169,13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,38,0,95,0,0,7,5,2,33,0,3,0,0,0,0,0,1951,897,0,0,0,0,0,0,0,431,152,73,0,0,0,1,0,0,0,0
HR_03131,Otocac,10327,6035,159,0,0,0,498,0,13,54,21,50,0,0,3009,0,0,18,14,163,295,28,211,77,0,7,4,20,0,4,582,25,0,18,17,19,0,0,0,0,1,2,0,11,0,0,0,0,5,0,229,0,0,0,0,0,0,0,0,333,35,10,2,3,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,65,0,0,0,0,0,0,0,27,7,1,0,0,0,0,0,0,0,0
HR_03158,Ozalj,7226,4440,117,0,0,0,538,0,17,17,14,44,0,63,1432,45,0,9,0,190,291,45,97,18,0,9,4,13,0,13,1017,8,0,7,0,25,0,0,0,2,0,0,7,13,0,13,0,0,6,0,0,0,0,1,5,188,32,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
HR_03166,Pag,3194,2137,43,0,0,0,102,0,4,11,4,19,0,0,757,0,0,2,7,82,211,9,71,40,0,0,1,4,0,2,516,8,0,6,11,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,147,0,0,0,0,0,0,0,0,3,10,13,3,3,2,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03174,Pakostane,3627,2332,50,0,0,0,189,0,7,2,12,51,0,0,996,0,0,36,4,36,130,17,55,9,0,0,6,3,0,1,238,1,0,4,19,12,0,0,0,0,0,0,0,5,0,0,0,0,2,0,316,0,0,0,0,0,0,0,0,8,18,17,6,0,5,54,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HR_03182,Pakrac,11204,4886,181,0,0,0,291,0,12,86,13,62,12,42,1751,22,216,111,8,104,249,35,269,46,26,6,3,7,120,7,731,41,3,7,33,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,1,0,0,1,12,2,0,0,0,0,0,263,197,0,0,0,0,0,0,0,100,41,23,0,3,10,85,0,0,0,0
HR_03204,Pašman,1861,1161,34,0,0,0,74,0,3,1,5,28,0,0,442,0,0,1,2,34,63,7,32,1,0,1,1,5,0,1,150,1,0,4,6,7,0,0,0,0,0,0,0,2,0,0,0,0,3,0,130,0,0,0,0,0,0,0,0,7,9,6,5,4,0,81,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03212,Pazin,7812,4989,235,0,0,0,174,0,20,43,24,0,0,0,779,20,0,11,0,82,110,31,268,41,53,6,2,19,0,40,0,58,0,3,0,53,1,0,0,1,0,1,17,0,0,0,0,0,5,0,0,0,0,5,0,289,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,102,2,25,5,24,13,2300
HR_03239,Perusic,3439,2043,65,0,0,0,139,0,7,28,4,20,0,0,1192,0,0,6,4,40,109,15,44,52,0,3,0,4,0,1,125,6,0,3,7,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,13,4,10,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,121,0,0,0,0,0,0,0,62,13,10,0,0,0,0,0,0,0,0
HR_03247,Peteranec,2323,1509,44,0,0,0,326,0,9,4,6,6,0,37,507,0,0,2,4,92,55,36,35,0,0,3,1,1,0,0,0,5,0,1,6,11,0,0,0,0,0,0,2,1,0,9,0,215,2,0,54,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,0,0,0,0,0,0,0,0,0,0,0
HR_03255,Petlovac,2642,1629,47,0,89,7,114,26,0,11,7,4,0,22,639,0,154,3,5,70,127,7,45,5,0,0,5,16,0,3,0,16,7,3,0,3,0,0,0,1,0,0,0,2,2,2,5,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0
HR_03263,Petrijanec,3895,2938,125,0,0,0,230,0,0,9,10,9,0,0,1081,8,0,1,0,130,0,19,82,1,7,1,1,4,0,3,0,3,0,10,12,0,1,0,0,0,0,0,2,8,0,0,0,268,2,231,627,5,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03271,Petrijevci,2549,1611,34,0,0,0,138,0,0,7,9,5,0,19,606,0,123,6,1,41,112,12,98,18,0,1,3,5,0,5,0,3,36,1,0,12,0,0,0,0,0,0,1,3,6,2,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03280,Petrinja,22279,13242,307,0,1,1,552,0,30,70,44,43,0,0,4690,78,0,0,0,489,1500,135,234,251,0,0,2,39,0,21,0,66,0,57,60,60,0,0,2,2,2,50,13,24,0,34,0,0,13,0,1973,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,4,0,0,0,0,0,0,0,151,49,7,1876,0,369,199,0,0,0,0,0,0,0,107,51,35,0,0,0,0,0,0,0,0
HR_03298,Petrovsko,2350,1570,122,0,0,0,134,0,0,3,13,6,0,0,486,3,0,4,0,41,0,6,113,3,5,2,2,18,0,3,0,9,0,1,8,0,0,0,0,0,0,0,3,11,0,5,0,234,0,71,185,6,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03301,Pican,1680,1082,50,0,0,0,80,0,7,7,6,0,0,0,110,10,0,1,0,24,7,4,38,8,8,1,0,4,0,6,0,9,0,1,0,11,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,58,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,68,0,5,1,5,3,505
HR_03310,Pisarovina,3386,2435,105,0,0,0,303,0,3,11,9,20,0,41,916,75,0,15,0,112,151,25,80,15,0,2,3,4,0,1,373,3,0,10,0,16,0,0,0,0,0,0,2,12,0,5,0,0,2,0,0,0,0,0,8,63,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03328,Pitomaca,8727,5620,141,0,1,0,1704,0,0,22,28,9,0,120,1863,0,164,9,8,118,207,49,178,29,0,4,5,10,0,5,0,19,9,5,0,46,0,2,0,0,0,0,17,11,29,14,3,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0
HR_03336,Plaski,2904,1229,42,0,0,0,21,0,1,46,0,4,0,2,436,2,0,1,0,1,34,3,16,2,0,1,0,0,0,2,91,8,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,1,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,182,0,0,0,0,0,0,0,83,21,13,0,0,0,0,0,0,0,0
HR_03344,Pleternica,10577,7192,188,0,0,0,499,0,17,22,12,116,68,80,2788,37,208,61,13,200,285,38,188,292,95,5,6,7,565,2,764,19,232,9,24,23,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0
HR_03352,Ploce,9453,6147,178,0,2,1,267,0,0,3,14,40,0,0,2456,11,0,9,0,117,373,44,146,128,0,4,5,0,0,11,0,29,0,28,0,39,3,0,1,0,0,3,0,0,0,5,0,0,0,0,256,0,0,0,0,0,0,0,0,44,0,0,0,7,3,0,0,20,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,19,1769,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0
HR_03379,Podbablje,4558,2942,55,0,0,0,64,0,0,4,5,212,0,0,1801,3,0,4,0,178,135,14,33,115,0,7,1,10,0,1,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,49,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,4,147,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0
HR_03387,Podcrkavlje,2188,1612,79,0,0,0,344,0,1,3,3,15,3,26,675,9,31,16,2,54,65,8,35,8,3,3,2,2,13,1,144,8,20,2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_03395,Podgora,2610,1629,33,0,0,0,48,0,0,0,7,17,0,0,562,2,0,2,0,42,114,6,36,15,0,0,0,1,0,6,0,10,0,4,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,0,0,0,0,0,0,0,0,27,0,0,0,1,2,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03409,Podgorac,2889,1621,76,0,0,0,218,0,0,21,5,5,0,44,490,0,112,9,8,59,108,18,70,2,0,2,4,13,0,0,0,7,36,4,0,9,0,0,0,0,0,0,5,4,10,2,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,151,70,0,0,0,0,0,0,0,37,13,6,0,0,0,0,0,0,0,0
HR_03417,Podstrana,5870,3329,49,0,0,0,131,0,0,0,13,113,0,0,1550,5,0,9,0,118,312,10,56,144,0,3,1,0,0,4,0,6,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,55,0,0,0,3,2,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,380,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_03425,Podturen,3696,2205,69,0,0,0,236,0,0,10,5,13,0,0,424,16,0,2,0,141,0,25,54,2,3,2,2,3,0,4,0,6,0,6,11,0,0,0,0,0,0,0,1,13,0,4,0,574,1,238,266,7,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03433,Pojezerje,1057,681,13,0,0,0,78,0,0,0,0,1,0,0,464,0,0,1,0,11,39,8,9,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03441,Polaca,1621,779,12,0,0,0,145,0,5,2,0,9,0,0,472,0,0,2,2,4,26,3,4,8,0,0,1,2,0,0,32,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0
HR_03450,Policnik,4077,2356,53,0,0,0,117,0,3,2,8,93,0,0,1426,0,0,11,3,61,152,13,28,23,0,4,1,6,0,0,147,6,0,3,8,9,0,0,0,0,0,0,0,6,0,0,0,0,3,0,48,0,0,0,0,0,0,0,0,8,3,10,1,2,1,82,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03468,Popovac,2614,1402,48,0,33,0,49,6,0,16,3,2,0,14,540,0,52,4,1,64,121,7,26,3,0,0,2,13,0,2,0,10,6,2,0,10,0,2,0,0,0,0,3,1,7,0,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,474,34,0,0,0,0,0,0,0,40,12,6,0,0,0,0,0,0,0,0
HR_03476,Popovaca,9835,6169,157,0,0,0,975,0,16,30,29,30,0,0,1918,43,0,0,0,230,484,63,253,120,0,0,5,28,0,6,0,27,0,19,47,47,0,0,0,0,0,0,10,27,0,16,0,0,10,0,222,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,122,58,13,1142,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0
HR_03484,Poreč - Parenzo,17316,9511,175,0,2,0,203,0,22,74,32,0,0,0,1395,29,0,46,0,148,225,36,296,90,40,5,8,38,0,55,0,128,0,8,0,70,25,2,2,6,2,17,29,0,0,0,0,0,13,0,0,0,0,8,0,733,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,0,0,62,0,0,11,12,4,12,292,7,175,12,32,33,4808
HR_03492,Posedarje,3182,2106,50,0,0,0,86,0,6,10,15,41,0,0,1172,0,0,6,5,34,79,9,57,24,0,3,2,15,0,2,143,2,0,11,8,10,0,0,0,0,0,1,0,2,0,0,0,0,5,0,219,0,0,0,0,0,0,0,0,4,9,7,2,1,2,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03506,Postira,1409,960,27,0,0,0,116,0,0,0,1,18,0,0,366,5,0,3,0,21,60,3,19,10,0,1,1,0,0,0,0,3,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,44,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03514,Pozega,24762,15766,372,0,1,0,734,0,31,108,53,153,109,103,4729,51,759,95,24,568,889,104,838,144,119,12,12,11,1755,23,3102,183,110,19,118,103,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,162,128,0,0,0,0,0,0,0,40,26,14,0,0,0,0,0,0,0,0
HR_03522,Pregrada,5822,3360,138,0,0,0,406,0,0,11,12,17,0,0,1141,18,0,7,0,94,0,17,122,55,11,7,4,8,0,4,0,10,0,6,43,0,0,0,2,2,0,0,8,25,0,10,0,578,5,255,146,14,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_03549,Preko,3524,2162,37,0,0,0,100,0,3,2,8,34,0,0,555,0,0,2,4,87,84,9,118,4,0,2,0,9,0,6,438,7,0,9,18,20,0,0,0,0,0,0,0,9,0,0,0,0,5,0,379,0,0,0,0,0,0,0,0,23,12,36,10,3,1,103,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03557,Prelog,6579,4393,129,0,0,0,514,0,0,18,8,22,0,0,1043,18,0,6,0,137,0,67,233,7,41,4,4,6,0,2,0,6,0,3,47,0,0,0,0,0,0,0,8,16,0,8,0,1210,2,311,353,18,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03565,Preseka,1377,1158,29,0,0,0,349,0,5,2,6,1,0,51,299,0,0,2,2,16,17,19,56,5,0,7,0,3,0,1,0,6,0,6,5,5,0,0,0,0,0,0,3,6,0,1,0,204,1,0,32,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
HR_03573,Primošten,2639,1787,36,0,0,0,87,0,6,11,10,15,0,0,777,0,0,3,1,46,102,8,30,6,0,17,0,10,0,2,339,4,0,4,9,6,5,0,0,0,0,0,0,3,0,0,0,0,1,0,159,0,0,0,0,0,0,0,0,16,6,6,11,4,1,6,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03581,Pucisca,1975,1443,55,0,0,0,138,0,0,0,5,27,0,0,457,4,0,9,0,24,114,12,42,7,0,1,0,2,0,1,0,2,0,1,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,58,0,0,0,0,0,0,0,0,22,0,0,0,1,2,0,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03590,Pula - Pola,53878,32782,689,0,11,3,433,1,87,438,96,0,0,0,4140,68,0,34,0,493,679,116,2458,113,116,19,18,89,0,200,0,551,0,37,0,248,7,3,8,48,14,147,56,0,0,0,0,0,16,0,0,0,0,46,0,2885,0,0,321,0,0,0,0,0,0,0,0,0,1,1,1,7,1,0,5,1,1,0,2,6,0,0,0,0,0,0,0,259,238,0,0,0,0,268,0,0,78,38,22,12,1749,19,643,84,68,35,14986
HR_03603,Punat,1951,1091,31,0,0,0,103,0,3,28,5,0,0,0,137,3,0,3,0,43,48,9,63,2,10,2,0,5,0,3,0,17,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,236,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,1,1,0,0,0,0,2,5,1,283
HR_03611,Punitovci,1517,942,23,0,0,0,268,1,0,2,2,2,0,64,325,0,16,5,1,9,23,1,16,0,0,0,0,0,0,2,0,0,0,5,0,2,0,0,0,0,0,0,0,1,4,0,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_03620,Pusca,2140,1360,42,0,0,0,234,0,5,3,10,7,0,0,400,9,0,5,1,27,0,13,40,7,0,1,1,21,0,1,282,3,0,6,8,15,0,0,0,1,0,0,3,3,0,13,0,0,1,0,82,13,0,3,2,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03638,Rab,8329,5574,130,0,0,0,316,0,24,66,30,0,0,0,1643,36,0,13,0,173,254,41,233,26,33,3,1,26,0,10,0,90,0,17,0,42,0,2,0,0,0,1,13,0,0,0,0,0,5,0,0,0,0,6,0,540,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,38,0,0,0,0,1,0,3,0,1,4,55,13,1595
HR_03646,Radoboj,2904,2098,84,0,0,0,113,0,0,9,15,9,0,0,792,7,0,1,0,118,0,13,166,5,2,3,2,29,0,0,0,7,0,2,8,0,0,0,0,0,0,0,3,6,0,7,0,302,2,81,224,8,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03654,Rakovica,2707,1464,23,0,0,0,200,0,0,3,6,3,0,12,881,3,0,3,0,28,107,12,14,5,0,1,0,3,0,2,70,2,0,0,0,13,0,0,0,0,0,2,1,1,0,4,0,0,1,0,0,0,0,1,3,30,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
HR_03662,Rasinja,3212,1926,39,0,0,0,432,0,5,30,9,8,0,63,428,0,0,4,5,37,46,25,111,12,0,1,2,4,0,1,0,10,0,4,7,5,0,0,0,0,0,0,2,8,0,5,0,385,4,0,155,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,0,0,0,0,6,7,3,16,11,1,0,0,0,0,0,0,0,0
HR_03689,Raša,3330,1860,90,0,0,0,36,0,4,39,2,0,0,0,152,2,0,1,0,28,16,3,89,10,3,10,2,11,0,13,0,21,0,2,0,7,1,1,4,0,20,31,9,0,0,0,0,0,1,0,0,0,0,1,0,132,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,17,0,0,4,1,0,1,77,0,13,2,7,10,968
HR_03697,Ravna Gora,2409,1734,58,0,0,0,95,0,3,26,14,8,0,12,472,6,0,5,0,42,182,21,61,15,0,0,3,10,0,0,365,5,0,6,0,12,0,0,0,0,0,0,1,4,0,1,0,0,3,0,0,0,0,0,1,239,10,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03719,Razanac,2875,1774,53,0,0,0,77,0,7,4,15,54,0,0,843,0,0,4,3,83,83,10,29,41,0,3,2,8,0,1,236,4,0,7,5,8,0,0,0,0,0,0,0,1,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,18,6,7,3,1,1,72,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03727,Resetari,4150,2582,79,0,0,0,232,0,4,7,13,23,6,39,1153,12,121,12,8,147,163,13,78,8,28,0,0,0,92,3,253,6,7,5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
HR_03735,Rijeka,131679,79609,1646,0,16,2,2078,11,358,3055,491,0,0,0,16981,158,0,114,0,2884,3797,590,3360,455,395,185,28,382,0,181,0,1121,0,178,0,494,4,12,18,143,25,178,366,0,0,0,0,0,39,0,0,0,0,92,0,10871,0,0,1338,0,0,0,0,0,0,0,0,0,2,0,1,35,4,0,26,2,2,1,1,11,11,0,0,0,0,0,0,639,574,0,0,0,0,463,0,0,196,198,64,44,477,53,471,45,336,472,24570
HR_03743,Rovinj - Rovigno,13912,7494,167,0,2,4,123,0,21,73,18,0,0,0,898,13,0,13,0,105,231,34,280,23,35,9,6,28,0,36,0,74,0,6,0,68,18,1,1,6,1,45,11,0,0,0,0,0,4,0,0,0,0,1,0,547,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,32,0,0,0,0,41,0,0,7,5,1,11,189,11,404,14,17,17,3787
