gisco_id,name,registered,turnout,invalid,blank,FORO DE CIUDADANOS,PARTIDO POPULAR,UNIÓN PROGRESO Y DEMOCRACIA,MOVIMIENTO CORRIENTE ROJA,SALAMANCA-ZAMORA-LEÓN PREPAL,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,PARTIDO DA TERRA,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,PARTIDO SOCIALISTA OBRERO ESPAÑOL,CIUDADANOS LIBRES UNIDOS,PARTIDO DE LA LIBERTAD INDIVIDUAL,COALICIÓN POR EUROPA,INICIATIVA FEMINISTA,EXTREMADURA UNIDA,FALANGE ESPAÑOLA DE LAS J.O.N.S.,PARTIDO HUMANISTA,ESCAÑOS EN BLANCO,"PARTIDO X, PARTIDO DEL FUTURO",PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,PARTIDO ANDALUCISTA,DEMOCRACIA NACIONAL,MOVIMIENTO SOCIAL REPUBLICANO,"MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOVIMIENTO RED",LA ESPAÑA EN MARCHA,PODEMOS,IMPULSO SOCIAL,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,LOS PUEBLOS DECIDEN,ALTERNATIVA REPUBLICANA,VOX,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA",AGRUPACIÓN DE ELECTORES RECORTES CERO,ESQUERRA REPUBLICANA - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J-PARTICIPA,AGRUPACIÓN DE ELECTORES D.E.R.,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA PLURAL,PIRATAS DE ANDALUCÍA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,PARTIDO REGIONALISTA POR ANDALUCÍA ORIENTAL - PROYECTO EUROPA,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR - A CUCHA POR O DREITO A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,CHA-EQUO,PUYALÓN DE CUCHAS - OS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA PLURAL,PIRATAS DE ARAGÓN - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,BLOQUE ARAGONÉS - PROYECTO EUROPA,PROYECTO EUROPA,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES,ESQUERRA REPUBLICANA - LA ESQUEIRDA POL DERECHU A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J,ANDECHA ASTUR- LOS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ASTURIAS - IZQUIERDA XUNIDA D'ASTURIES: LA IZQUIERDA PLURAL,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-PUM+J,ELS POBLES DECIDEIXEN,ESQUERRA UNIDA DE LES ILLES BALEARS: L'ESQUERRA PLURAL,"PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA",PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,PODEMOS-PODEM,ALTERNATIVA NACIONALISTA CANARIA - UNIDAD DEL PUEBLO - LOS PUEBLOS DECIDEN,COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO - COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CANTABRIA: LA IZQUIERDA PLURAL,EQUO-PCAS-PUM+J,IZQUIERDA UNIDA DE CASTILLA-LA MANCHA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CASTILLA Y LEÓN: LA IZQUIERDA PLURAL,PARTIT DELS SOCIALISTES DE CATALUNYA,ESQUERRA REPUBLICANA - NOVA ESQUERRA CATALANA - CATALUNYA SÍ - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA,CIUTADANS - PARTIDO DE LA CIUDADANÍA,CONVERGÈNCIA I UNIÓ - COALICIÓ PER EUROPA,INICIATIVA PER CATALUNYA VERDS - ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA PLURAL,PIRATES DE CATALUNYA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCONS EN BLANC ESCAÑOS EN BLANCO,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,EQUO-SÍEX-PUM+J,IZQUIERDA UNIDA - VERDES - COMPROMISO POR EXTREMADURA: LA IZQUIERDA PLURAL,PIRATAS DE EXTREMADURA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - A ESQUERDA POLO DEREITO A DECIDIR,BLOQUE NACIONALISTA GALEGO - OS POBOS DECIDEN,COMPROMISO POR GALICIA - COALICIÓN POR EUROPA,ALTERNATIVA GALEGA DE ESQUERDA EN EUROPA: A ESQUERDA PLURAL,PIRATAS DE GALICIA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCANOS EN BRANCO ESCAÑOS EN BLANCO,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,EQUO-PUM+J-PCAS,IZQUIERDA UNIDA - LOS VERDES: LA IZQUIERDA PLURAL,PIRATAS DE MADRID - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - EZKERRA ERABAKITZEKO ESKUBIDEAREN ALDE - LA IZQUIERDA POR EL DERECHO A DECIDIR,EUSKAL HERRIA BILDU - HERRIEK ERABAKI,EUZKO ALDERDI JELTZALEA - PARTIDO NACIONALISTA VASCO - COALICIÓN POR EUROPA - EUROPARAKO KOALIZIOA,IZQUIERDA - EZKERRA: LA IZQUIERDA PLURAL - EZKER ANITZA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / ANIMALIEKIKO TRATU TXARREN AURKAKO ALDERDI ANIMALISTA,PODEMOS-AHAL DUGU,EZKER ANITZA - IZQUIERDA UNIDA - IRATZARRI - EKI: LA IZQUIERDA PLURAL,AULKI ZURIAK ESCAÑOS EN BLANCO,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA ERREPUBLIKAREN ALDE, ""UNIÓN EUROPEA"" APURTU",IZQUIERDA UNIDA - VERDES DE LA REGIÓN DE MURCIA: LA IZQUIERDA PLURAL,EUROPEAN PIRATES - CONFEDERACIÓN PIRATA - PIRATAS DE LA RIOJA,COALICIÓ COMPROMÍS,ESQUERRA UNIDA PAÍS VALENCIÀ - ELS VERDS: L'ESQUERRA PLURAL,PIRATAS DE LA COMUNIDAD VALENCIANA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,VALENCIANS PER EUROPA - PROYECTE EUROPA,EQUO-CABALLAS
ES_22170,Panticosa,633,267,4,16,0,89,20,0,0,2,0,8,56,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,23,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22172,Peñalba,582,214,3,9,2,95,16,0,0,0,0,4,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22173,"Peñas de Riglos, Las",241,100,0,2,2,26,5,0,0,4,0,4,31,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22174,Peralta de Alcofea,486,264,4,6,0,142,6,0,0,3,0,5,67,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22175,Peralta de Calasanz,203,96,0,9,0,27,9,0,0,1,0,4,24,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22176,Peraltilla,178,107,4,4,0,58,6,0,0,0,0,1,16,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22177,Perarrúa,100,49,2,3,0,13,6,0,0,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22178,Pertusa,106,67,3,4,0,23,9,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22181,Piracés,91,40,0,3,0,15,2,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22182,Plan,269,91,0,1,0,28,11,0,0,0,0,1,19,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22184,Poleñino,196,116,2,10,1,54,3,0,1,0,0,2,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22186,Pozán de Vero,201,128,0,6,0,29,8,0,0,2,0,1,58,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22187,"Puebla de Castro, La",310,167,3,5,0,49,17,0,0,2,0,0,24,0,0,0,1,0,0,0,9,3,0,0,0,1,1,0,20,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3,0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22188,Puente de Montañana,99,52,0,5,0,12,7,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22189,Puértolas,197,106,1,4,0,30,10,0,0,2,0,1,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22190,"Pueyo de Araguás, El",118,59,0,2,0,13,5,1,0,0,0,2,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22193,Pueyo de Santa Cruz,297,182,2,9,0,59,12,0,0,3,0,1,51,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22195,Quicena,241,131,9,8,0,42,19,0,0,3,0,3,11,1,0,0,0,0,4,0,0,2,0,0,0,0,1,1,10,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22197,Robres,486,219,0,13,0,76,7,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22199,Sabiñánigo,7219,2942,67,84,6,626,240,1,2,48,2,61,848,3,0,1,1,1,3,2,31,34,11,0,1,3,23,0,321,1,1,0,1,18,1,2,2,0,0,6,0,0,0,4,153,0,324,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22200,Sahún,254,118,0,2,0,34,10,0,0,1,0,9,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22201,Salas Altas,283,122,0,9,0,29,6,0,0,1,0,3,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22202,Salas Bajas,142,100,1,2,0,32,8,0,0,2,0,2,41,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22203,Salillas,88,60,0,1,0,28,6,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22204,Sallent de Gállego,1117,430,9,18,0,136,30,0,0,4,0,13,73,0,0,1,0,0,0,1,7,6,0,1,0,0,0,0,42,0,0,0,0,11,0,0,1,0,0,3,0,0,0,0,44,4,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22205,San Esteban de Litera,444,276,10,6,0,42,7,0,0,0,0,2,170,0,0,0,0,0,0,1,3,1,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22206,Sangarrén,196,83,3,2,0,24,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22207,San Juan de Plan,129,59,3,2,0,15,3,0,0,2,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22208,Santa Cilia,183,109,0,3,2,27,9,0,0,1,1,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22209,Santa Cruz de la Serós,164,90,0,7,0,14,11,0,0,0,0,3,22,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22212,Santaliestra y San Quílez,89,53,1,1,0,5,2,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22213,Sariñena,3143,1383,42,65,1,428,68,0,0,5,0,18,416,0,0,1,1,0,4,1,4,13,1,0,2,1,11,1,86,1,0,0,1,14,2,2,3,0,0,0,0,0,0,1,46,1,137,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22214,Secastilla,127,77,1,3,0,46,3,0,0,0,0,1,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22215,Seira,132,50,1,0,0,13,2,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22217,Sena,397,213,6,4,0,86,13,0,0,0,0,3,70,2,0,0,0,0,0,0,1,3,1,0,1,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22218,Senés de Alcubierre,47,31,4,3,0,7,1,0,0,2,0,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22220,Sesa,181,95,4,6,0,25,7,0,0,1,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22221,Sesué,97,42,0,0,0,9,7,0,0,2,0,1,6,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22222,Siétamo,530,249,4,7,0,62,25,0,0,2,0,6,49,0,0,3,1,0,0,0,1,2,1,1,0,0,0,0,36,0,0,0,0,15,0,1,1,0,0,7,0,0,0,0,6,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22223,Sopeira,87,54,0,1,0,13,0,0,0,0,0,0,22,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22225,Tamarite de Litera,2757,1072,12,42,2,406,61,0,0,16,0,47,225,1,0,1,1,0,2,4,12,0,3,0,1,0,8,0,90,2,0,0,0,5,2,0,1,0,0,2,0,0,0,13,47,4,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22226,Tardienta,813,347,4,18,0,126,15,0,0,1,1,5,119,0,0,0,1,0,0,0,4,2,1,0,0,0,0,0,10,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,13,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22227,Tella-Sin,232,118,0,5,0,30,12,0,0,0,0,2,35,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22228,Tierz,499,237,5,11,0,56,24,0,0,6,0,7,51,1,0,1,1,0,0,0,6,1,4,0,0,1,0,1,22,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,12,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_22229,Tolva,122,56,2,0,0,14,2,0,0,0,0,2,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
