gisco_id,name,registered,turnout,invalid,blank,I.Fem,CEUS,PSOE,ALTER,CXE,AR,Contigo,ADÑ,PACMA,SAIn,PCTE,FAC,PH,AxSÍ,PACT,MIEL,IzqEsp,PUM+J,MCR,Cs,JxCAT,Vox,IGRE,Volt,CV-EC,PP,Recortes Cero-LV-GVE,CEX-CREX-PR,CPE,PCPE-PCPC,Podemos-IU,Pirates,PCTC,PCTG,ELAK
ES_34110,Mudá,82,70,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,3,0,0,0,20,0,0,0,0,6,0,0,0,0
ES_34112,Nogal de las Huertas,39,34,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,13,0,0,0,0,2,0,0,0,0
ES_34113,Olea de Boedo,40,37,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,17,0,0,0,0,3,0,0,0,0
ES_34114,Olmos de Ojeda,199,152,0,5,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,0,1,96,0,0,0,0,4,0,0,0,0
ES_34116,Osornillo,55,43,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,25,0,0,0,0,1,1,0,0,0
ES_34120,Palencia,64026,43073,353,368,56,9,16230,11,16,45,15,27,353,28,35,20,12,8,20,7,27,47,6,5891,17,3063,12,73,119,12533,74,4,70,31,3468,25,0,0,0
ES_34121,Palenzuela,184,150,1,2,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,80,0,0,0,0,5,0,0,0,0
ES_34122,Páramo de Boedo,97,79,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,25,0,0,0,0,6,0,0,0,0
ES_34123,Paredes de Nava,1645,1430,31,24,1,1,499,0,0,1,1,0,6,0,0,1,0,0,0,0,0,1,0,157,0,44,0,0,1,592,3,1,1,3,62,0,0,0,0
ES_34124,Payo de Ojeda,62,56,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,1,0,24,0,0,0,0,2,0,0,0,0
ES_34125,Pedraza de Campos,78,69,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,38,0,0,0,0,2,0,0,0,0
ES_34126,Pedrosa de la Vega,253,215,3,8,0,0,44,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,0,25,0,1,0,103,0,0,0,0,7,0,0,0,0
ES_34127,Perales,79,67,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,42,0,0,0,0,2,0,0,0,0
ES_34129,Pino del Río,170,139,5,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,77,0,0,0,0,5,0,0,0,0
ES_34130,Piña de Campos,198,155,0,2,0,0,59,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,11,0,7,0,0,1,63,1,0,0,0,6,1,0,0,0
ES_34131,Población de Arroyo,57,50,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,36,1,0,0,0,0,0,0,0,0
ES_34132,Población de Campos,107,75,0,2,0,0,20,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,0,0,1,30,1,0,0,0,5,0,0,0,0
ES_34133,Población de Cerrato,105,87,2,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0,0,0,52,0,0,0,0,1,0,0,0,0
ES_34134,Polentinos,41,28,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,0,0,3,0,0,0,0
ES_34135,Pomar de Valdivia,398,300,3,4,0,0,91,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,29,0,20,0,0,0,122,2,0,0,0,24,0,0,0,0
ES_34136,Poza de la Vega,146,116,4,5,1,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,2,0,0,1,56,1,0,0,0,0,0,0,0,0
ES_34137,Pozo de Urama,24,23,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
ES_34139,Prádanos de Ojeda,159,111,0,2,0,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,0,10,0,0,0,40,0,0,0,0,6,0,0,0,0
ES_34140,"Puebla de Valdavia, La",95,71,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0
ES_34141,Quintana del Puente,176,144,1,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,63,0,0,1,0,6,0,0,0,0
ES_34143,Quintanilla de Onsoña,155,125,0,2,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,72,0,0,0,0,5,0,0,0,0
ES_34146,Reinoso de Cerrato,51,50,1,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,13,0,0,0,0,8,0,0,0,0
ES_34147,Renedo de la Vega,160,110,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,65,0,0,0,0,6,0,0,0,0
ES_34149,Requena de Campos,21,19,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,10,0,0,0,0,1,0,0,0,0
ES_34151,Respenda de la Peña,147,104,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,48,0,0,0,1,0,0,0,0,0
ES_34152,Revenga de Campos,124,105,2,1,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,50,0,0,0,0,4,0,0,0,0
ES_34154,Revilla de Collazos,77,56,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,30,0,0,1,0,7,0,0,0,0
ES_34155,Ribas de Campos,120,91,2,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,28,0,0,2,0,1,0,0,0,0
ES_34156,Riberos de la Cueza,50,40,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0
ES_34157,Saldaña,2376,1819,43,31,3,0,571,0,2,1,0,0,7,0,3,1,0,0,5,0,0,1,0,188,0,121,0,0,5,695,5,0,0,2,135,0,0,0,0
ES_34158,Salinas de Pisuerga,284,195,0,4,1,0,96,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,28,0,11,0,0,1,34,0,0,0,0,15,0,0,0,0
ES_34159,San Cebrián de Campos,370,234,6,5,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,10,0,0,1,60,1,1,0,1,30,0,0,0,0
ES_34160,San Cebrián de Mudá,133,118,0,1,2,0,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,23,0,0,0,1,15,0,0,0,0
ES_34161,San Cristóbal de Boedo,22,18,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0
ES_34163,San Mamés de Campos,48,41,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0
ES_34165,San Román de la Cuba,58,49,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0
ES_34167,Santa Cecilia del Alcor,109,94,0,1,0,0,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,15,0,0,0,38,0,0,0,0,6,0,0,0,0
ES_34168,Santa Cruz de Boedo,46,42,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,21,0,0,0,0,3,0,0,0,0
ES_34169,Santervás de la Vega,376,312,0,10,0,0,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,0,15,0,2,1,151,1,1,1,0,19,0,0,0,0
ES_34170,Santibáñez de Ecla,53,32,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0
ES_34171,Santibáñez de la Peña,939,663,11,27,2,0,209,0,0,2,0,0,4,0,1,0,3,0,2,0,3,0,0,76,1,44,0,0,0,231,1,0,0,0,45,1,0,0,0
ES_34174,Santoyo,177,140,4,4,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,4,0,2,0,79,0,0,0,0,2,0,0,0,0
ES_34175,"Serna, La",91,72,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,38,0,0,0,0,3,0,0,0,0
ES_34176,Sotobañado y Priorato,129,97,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,13,0,0,0,44,3,0,1,0,2,0,0,0,0
ES_34177,Soto de Cerrato,177,148,5,2,0,0,37,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,18,0,6,0,0,0,68,0,0,0,0,6,1,0,0,0
ES_34178,Tabanera de Cerrato,120,100,1,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,2,0,0,0,52,0,0,0,0,18,0,0,0,0
ES_34179,Tabanera de Valdavia,25,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0
ES_34180,Támara de Campos,64,58,0,0,0,0,11,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,26,0,0,0,0,3,0,0,0,0
ES_34181,Tariego de Cerrato,422,301,7,3,0,0,166,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,29,0,11,0,0,0,66,0,0,0,1,13,0,0,0,0
ES_34182,Torquemada,759,619,6,6,0,0,198,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,44,1,28,0,0,0,297,1,0,1,0,31,1,0,0,0
ES_34184,Torremormojón,49,39,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0
ES_34185,Triollo,69,49,1,2,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,11,0,0,0,0,7,0,0,0,0
ES_34186,Valbuena de Pisuerga,47,44,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,17,0,0,0,0,1,0,0,0,0
ES_34189,Valdeolmillos,52,33,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,18,0,0,0,0,3,0,0,0,0
ES_34190,Valderrábano,49,40,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0
ES_34192,Valde-Ucieza,87,68,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,1,35,0,0,0,0,3,0,0,0,0
ES_34196,Valle de Cerrato,88,68,0,3,0,0,19,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,10,0,4,0,0,0,27,0,0,0,0,2,0,0,0,0
ES_34199,Velilla del Río Carrión,1158,945,27,19,1,1,337,1,0,0,0,0,7,0,0,0,0,0,0,0,2,1,2,128,0,37,0,1,1,298,4,0,1,4,73,0,0,0,0
ES_34201,Vertavillo,172,151,1,2,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,7,0,0,0,67,0,0,0,0,11,0,0,0,0
ES_34202,Villabasta de Valdavia,28,22,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0
ES_34204,Villacidaler,52,44,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
ES_34205,Villaconancio,57,46,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
ES_34206,Villada,816,662,5,9,1,2,286,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,56,0,26,0,0,0,237,0,0,0,0,35,0,0,0,0
ES_34208,Villaeles de Valdavia,48,45,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,22,0,0,0,0,2,0,0,0,0
ES_34210,Villahán,102,87,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,49,0,0,0,0,1,0,0,0,0
ES_34211,Villaherreros,174,156,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,1,96,0,0,0,0,3,0,0,0,0
ES_34213,Villalaco,52,42,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,14,0,0,0,0,7,0,0,0,0
ES_34214,Villalba de Guardo,178,139,1,3,0,0,56,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,1,40,0,0,0,0,7,0,0,0,0
ES_34215,Villalcázar de Sirga,162,130,1,3,0,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0,40,0,0,0,0,7,0,0,0,0
ES_34216,Villalcón,59,42,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0
ES_34217,Villalobón,1261,954,9,19,1,0,295,0,0,2,0,0,12,0,1,0,1,0,0,0,0,0,0,158,0,111,1,0,5,258,1,0,0,1,77,2,0,0,0
ES_34218,Villaluenga de la Vega,442,352,11,3,0,1,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,47,0,45,3,0,0,150,0,0,0,0,13,1,0,0,0
ES_34220,Villamartín de Campos,149,132,0,3,0,0,39,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,31,0,12,0,0,0,35,0,0,0,0,8,0,0,0,0
ES_34221,Villamediana,170,127,0,1,2,0,56,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,4,0,2,0,38,0,0,0,0,8,0,0,0,0
ES_34222,Villameriel,110,77,2,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,51,0,0,0,0,2,0,0,0,0
ES_34223,Villamoronta,204,149,1,5,1,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,16,0,0,0,84,0,0,0,0,4,0,0,0,0
ES_34224,Villamuera de la Cueza,41,32,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0
ES_34225,Villamuriel de Cerrato,5005,3593,44,63,5,0,1474,2,1,2,0,0,42,1,4,2,1,0,2,2,0,4,0,462,3,225,0,7,2,800,3,4,2,8,427,1,0,0,0
ES_34227,Villanueva del Rebollar,72,60,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,28,0,0,0,0,6,0,0,0,0
ES_34228,Villanuño de Valdavia,76,63,1,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,28,0,0,0,0,3,0,0,0,0
ES_34229,Villaprovedo,61,49,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,32,0,0,0,0,2,0,0,0,0
ES_34230,Villarmentero de Campos,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
ES_34231,Villarrabé,217,191,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,22,0,0,0,92,0,0,0,0,4,1,0,0,0
ES_34232,Villarramiel,733,572,9,15,0,0,209,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,222,0,0,0,1,9,0,0,0,0
ES_34233,Villasarracino,128,109,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,4,0,2,0,65,0,0,0,0,0,0,0,0,0
ES_34234,Villasila de Valdavia,65,54,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,0,0,22,0,0,0,0,1,0,0,0,0
ES_34236,Villaturde,145,107,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,67,0,0,0,1,0,2,0,0,0
ES_34237,Villaumbrales,577,479,7,5,1,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,0,0,0,241,0,0,0,1,21,0,0,0,0
ES_34238,Villaviudas,301,245,1,10,0,0,109,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,23,0,4,0,1,0,80,0,0,0,0,13,0,0,0,0
ES_34240,Villerías de Campos,86,53,0,3,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,9,1,1,0,17,0,0,0,0,2,0,0,0,0
ES_34241,Villodre,18,16,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
ES_34242,Villodrigo,98,73,1,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,6,0,0,1,23,0,0,0,0,1,0,0,0,0
ES_34243,Villoldo,323,271,2,6,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,0,1,133,0,0,0,0,17,0,0,0,0
ES_34245,Villota del Páramo,309,266,4,4,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,17,0,0,0,106,2,0,0,1,5,0,0,0,0
ES_34246,Villovieco,69,53,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0
ES_34901,Osorno la Mayor,1072,779,13,11,0,0,230,0,0,0,1,3,3,0,0,0,1,0,1,1,0,1,1,85,0,53,0,1,1,336,1,0,0,1,35,0,0,0,0
ES_34902,Valle del Retortillo,123,92,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,47,0,0,0,0,3,0,0,0,0
ES_34903,Loma de Ucieza,182,132,1,4,0,0,32,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,14,0,0,0,59,0,0,0,0,3,0,0,0,0
ES_34904,"Pernía, La",300,248,1,3,1,0,98,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,31,1,17,0,0,0,69,0,0,0,2,20,0,0,0,0
ES_37001,Abusejo,172,147,1,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,66,0,0,0,0,7,0,0,0,0
ES_37002,Agallas,129,86,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,44,0,0,0,0,1,0,0,0,0
ES_37003,Ahigal de los Aceiteros,108,84,1,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,4,0,0,0,45,0,0,0,0,0,0,0,0,0
ES_37004,Ahigal de Villarino,25,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0
ES_37005,"Alameda de Gardón, La",68,54,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,36,0,0,0,0,0,0,0,0,0
ES_37006,"Alamedilla, La",119,89,0,1,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,46,0,0,0,0,12,0,0,0,0
ES_37007,Alaraz,397,292,8,3,0,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,0,21,0,0,0,90,0,0,0,0,7,0,0,0,0
ES_37008,Alba de Tormes,4214,3237,51,50,4,2,1024,3,1,2,2,1,17,0,3,1,0,1,3,0,2,3,0,404,2,216,1,3,4,1273,5,1,1,2,154,1,0,0,0
ES_37009,Alba de Yeltes,197,166,1,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,98,0,0,0,0,7,0,0,0,0
ES_37010,"Alberca, La",926,728,6,15,0,0,294,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,128,0,29,0,0,1,192,2,0,0,0,53,3,0,0,0
ES_37011,"Alberguería de Argañán, La",100,83,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1,36,0,0,0,0,9,0,0,0,0
ES_37012,Alconada,145,118,1,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,58,0,0,0,0,4,0,0,0,0
ES_37013,Aldeacipreste,107,80,1,2,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,4,0,0,0,41,0,0,1,0,1,0,0,0,0
ES_37014,Aldeadávila de la Ribera,1152,913,5,21,0,0,401,0,0,0,0,0,1,0,0,49,0,0,1,0,0,1,0,65,22,14,0,1,158,125,2,0,0,0,47,0,0,0,0
ES_37015,Aldea del Obispo,219,132,0,2,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,43,0,0,0,0,6,0,0,0,0
ES_37016,Aldealengua,573,416,6,3,0,0,124,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,76,0,28,0,0,0,147,0,0,0,0,26,0,0,0,0
ES_37017,Aldeanueva de Figueroa,228,171,1,2,0,0,26,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,19,0,17,0,0,0,95,0,0,0,1,6,0,0,0,0
ES_37018,Aldeanueva de la Sierra,108,94,0,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,1,0,35,0,0,0,0,2,0,0,0,0
ES_37019,Aldearrodrigo,140,111,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,74,1,0,0,0,2,0,0,0,0
ES_37020,Aldearrubia,422,353,1,11,0,0,103,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,49,0,22,0,0,1,123,2,1,0,1,30,1,0,0,0
ES_37021,Aldeaseca de Alba,69,52,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,32,0,0,0,0,1,0,0,0,0
ES_37022,Aldeaseca de la Frontera,246,191,1,2,0,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,22,0,9,0,0,0,110,0,0,0,0,9,0,0,0,0
ES_37023,Aldeatejada,1596,1153,19,13,0,0,400,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,276,1,90,0,2,0,251,5,2,1,1,84,0,0,0,0
ES_37024,Aldeavieja de Tormes,88,78,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,33,0,0,0,0,2,0,0,0,0
ES_37025,Aldehuela de la Bóveda,244,212,4,4,0,0,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23,0,13,0,0,0,92,0,0,0,0,2,0,0,0,0
ES_37026,Aldehuela de Yeltes,177,140,3,2,0,0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,15,0,0,0,38,0,0,0,0,2,0,0,0,0
ES_37027,Almenara de Tormes,239,186,0,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,9,0,0,0,76,0,0,0,0,13,0,0,0,0
ES_37028,Almendra,134,117,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,7,1,0,0,63,0,0,0,0,1,0,0,0,0
ES_37029,Anaya de Alba,191,142,2,8,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,12,0,0,0,51,0,0,0,0,5,0,0,0,0
ES_37030,Añover de Tormes,81,71,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0,0,0,23,0,0,0,0,2,0,0,0,0
ES_37031,Arabayona de Mógica,330,256,3,2,0,0,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,0,22,0,0,0,118,0,0,0,0,10,0,0,0,0
ES_37032,Arapiles,550,414,1,9,1,0,123,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,96,0,37,0,0,0,120,0,1,0,0,22,0,0,0,0
ES_37033,Arcediano,95,75,2,2,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,22,0,0,0,0,8,0,0,0,0
ES_37034,"Arco, El",78,58,1,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,11,1,0,0,0,0,0,0,0,0
ES_37035,Armenteros,165,142,1,0,0,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,4,0,0,0,63,0,0,0,0,6,0,0,0,0
ES_37036,San Miguel del Robledo,55,46,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,29,0,0,0,0,3,0,0,0,0
ES_37037,"Atalaya, La",107,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_37038,Babilafuente,752,618,11,12,0,0,214,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,75,0,16,0,0,0,243,1,1,0,2,39,0,0,0,0
ES_37039,Bañobárez,282,218,0,3,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,0,0,0,82,0,1,0,0,4,0,0,0,0
ES_37040,Barbadillo,381,322,1,4,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,23,0,0,0,129,0,0,1,0,9,1,0,0,0
ES_37041,Barbalos,73,55,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,30,1,0,0,0,1,0,0,0,0
ES_37042,Barceo,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_37044,Barruecopardo,445,381,2,14,1,0,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,73,0,16,0,1,0,160,0,0,0,0,28,0,0,0,0
