gisco_id,name,registered,turnout,invalid,blank,INICIATIVA FEMINISTA,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,PARTIDO SOCIALISTA DE ANDALUCÍA,FALANGE ESPAÑOLA DE LAS JONS,IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,PARTIDO POPULAR,EXTREMADURA UNIDA,CENTRO DEMOCRÁTICO LIBERAL,UNIO VALENCIANA,PARTIDO FAMILIA Y VIDA,UNIÓN CENTRISTA LIBERAL,PARTIT REPUBLICÀ CATALÀ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,UNIÓN PROGRESO Y DEMOCRACIA,ALTERNATIVA ESPAÑOLA,FALANGE AUTÉNTICA,POR UN MUNDO MÁS JUSTO,SALAMANCA-ZAMORA-LEÓN,CENTRO DEMOCRÁTICO Y SOCIAL,LIBERTAS-CIUDADANOS DE ESPAÑA,LOS VERDES-GRUPO VERDE EUROPEO,FRENTE NACIONAL,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL,PARTIDO SOCIALISTA OBRERO ESPAÑOL,MOVIMIENTO SOCIAL REPUBLICANO,UNIDÁ NACIONALISTA ASTURIANA,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,DEMOCRACIA NACIONAL,UNIFICACIÓN COMUNISTA DE ESPAÑA,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,ANDECHA ASTUR,PARTIDO HUMANISTA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA,LOS VERDES-(EUROPA DE LOS PUEBLOS-VERDES),PARTIDO ANDALUCISTA-COALICIÓN POR EUROPA,COALICIÓN POR EUROPA,CHUNTA ARAGONESISTA (EUROPA DE LOS PUEBLOS-VERDES),IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA,EUROPA DE LOS PUEBLOS-VERDES,IZQUIERDA UNIDA DE ASTURIAS-BLOQUE POR ASTURIES: LA IZQUIERDA,ELS VERDS-GRUP VERD EUROPEU-LOS VERDES-GRUPO VERDE EUROPEO,ESQUERRA REPUBLICANA-ENTESA (EUROPA DELS POBLES-VERDS),ESQUERRA UNIDA DE LES ILLES BALEARS-VERDS: L'ESQUERRA,INICIATIVA INTERNACIONALISTA - LA SOLIDARITAT ENTRE ELS POBLES,REVOLTA GLOBAL-ESQUERRA ANTICAPITALISTA,UNIÓ MALLORQUINA-UNIÓ MENORQUINA-COALICIÓ PER EUROPA,COALICIÓN CANARIA-COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA: LA IZQUIERDA,IZQUIERDA UNIDA: LA IZQUIERDA,CONVERGÈNCIA I UNIÓ-COALICIÓ PER EUROPA,ELS VERDS-GRUP VERD EUROPEU,ESQUERRA REPUBLICANA DE CATALUNYA-(EUROPA DELS POBLES-VERDS),INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA,PARTIT DELS SOCIALISTES DE CATALUNYA PSC,BLOQUE NACIONALISTA GALEGO (EUROPA DOS POBOS-VERDES),ESQUERDA ANTICAPITALISTA-IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,ESQUERDA UNIDA-IZQUIERDA UNIDA: A ESQUERDA,INICIATIVA INTERNACIONALISTA - A SOLIDARIEDADE ENTRE OS POBOS,OS VERDES-GRUPO VERDE EUROPEO,IZQUIERDA UNIDA COMUNIDAD DE MADRID: LA IZQUIERDA,BERDEAK-EUROPAR TALDE BERDEA-LOS VERDES-GRUPO VERDE EUROPEO,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO-COALICIÓN POR EUROPA-EUROPARAKO KOALIZIOA,EZKER ANTIKAPITALISTA-IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,INDEPENDENTISTAK ETA EZKERTIARRAK-EUROPA DE LOS PUEBLOS-VERDES,INIZIATIBA INTERNAZIONALISTA - HERRIEN ELKARTASUNA,IZQUIERDA UNIDA DE NAVARRA-NAFARROAKO EZKER BATUA: LA IZQUIERDA,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA-EUSKAL KOMUNISTAK,EZKER BATUA-BERDEAK: EZKERRA,IZQUIERDA UNIDA DE LA REGIÓN DE MURCIA: LA IZQUIERDA,BLOC NACIONALISTA VALENCIÀ-COALICIÓ PER EUROPA,ESQUERRA ANTICAPITALISTA-REVOLTA GLOBAL,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ-ELS VERDS (EUROPA DELS POBLES-VERDS),ESQUERRA UNIDA DEL PAÍS VALENCIÀ: L'ESQUERRA
ES_24148,San Justo de la Vega,1796,1100,13,8,1,0,0,0,0,681,0,0,0,0,0,0,1,20,0,0,3,4,0,1,3,0,0,347,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24149,San Millán de los Caballeros,158,103,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24150,San Pedro Bercianos,285,142,0,4,0,0,0,0,0,82,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24151,Santa Colomba de Curueño,519,327,0,3,0,0,0,0,0,196,0,0,0,0,0,0,0,7,0,0,0,1,1,1,1,0,1,111,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24152,Santa Colomba de Somoza,428,204,0,2,0,0,0,0,0,137,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24153,Santa Cristina de Valmadrigal,260,147,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24154,Santa Elena de Jamuz,1077,538,5,4,0,0,0,0,0,275,0,0,0,0,0,0,2,8,0,0,0,2,2,0,2,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24155,Santa María de la Isla,540,342,13,0,0,0,0,0,0,154,0,0,0,1,0,0,2,6,0,0,0,2,0,0,0,0,0,160,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24156,Santa María del Monte de Cea,271,144,1,0,0,0,0,0,0,81,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24157,Santa  María del Páramo,2632,1560,18,21,1,0,1,1,0,813,0,0,1,1,0,0,0,43,1,1,2,6,1,2,6,0,1,611,0,0,2,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24158,Santa María de Ordás,316,172,1,1,0,0,0,0,0,102,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24159,Santa Marina del Rey,1974,1152,10,14,0,3,0,0,0,731,0,0,0,0,1,0,2,18,0,0,2,2,1,0,3,1,0,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24160,Santas Martas,771,425,1,3,1,0,0,1,0,280,0,0,0,1,0,0,0,7,0,1,0,0,1,0,0,0,0,115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24161,Santiago Millas,307,176,2,3,0,0,0,0,0,121,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24162,Santovenia de la Valdoncina,1626,833,2,8,0,0,0,2,138,177,0,0,0,0,0,0,0,32,1,0,0,8,1,2,2,0,2,428,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24163,Sariegos,3439,1649,16,30,0,0,1,0,1,780,0,1,0,0,0,0,1,139,1,0,1,8,1,6,8,0,5,619,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24164,Sena de Luna,370,100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24165,Sobrado,418,228,0,0,1,0,0,0,0,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24166,Soto de la Vega,1568,881,5,14,0,0,0,1,0,426,0,0,0,0,0,0,0,12,0,0,0,5,0,1,1,1,1,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24167,Soto y Amío,862,348,1,1,0,0,0,0,0,202,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,116,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24168,Toral de los Guzmanes,496,308,1,14,0,0,0,0,0,179,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24169,Toreno,3252,1704,9,16,0,0,0,2,0,591,0,0,0,0,0,0,1,16,0,0,0,1,0,1,8,0,1,1003,0,0,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24170,Torre del Bierzo,2072,1043,7,4,0,0,0,0,0,406,0,0,0,0,0,0,1,11,0,1,0,1,1,0,1,0,1,583,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24171,Trabadelo,437,190,1,3,0,0,0,0,0,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24172,Truchas,490,140,0,0,0,1,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24173,Turcia,1061,584,3,7,0,0,0,0,0,391,0,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24174,Urdiales del Páramo,536,310,1,5,0,0,0,0,1,146,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24175,Valdefresno,1799,884,4,17,0,0,0,2,0,449,0,1,0,0,0,0,0,22,0,0,1,0,0,0,3,1,1,360,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24176,Valdefuentes del Páramo,332,218,6,8,0,0,0,1,0,133,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24177,Valdelugueros,431,196,0,2,0,0,0,0,1,111,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24178,Valdemora,88,66,1,3,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_24179,Valdepiélago,372,165,2,1,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
