gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,NEOS,JETZT,GRÜNE,KPÖ,WANDL,BZÖ,BIER,CPÖ,GILT,SLP
AT_61120,Trofaiach,9340,5662,53,0,1845,1630,1130,301,133,432,120,18,0,0,0,0,0
AT_61199,Wahlkarten - Leoben,0,7148,38,0,2209,1926,1068,683,127,926,128,43,0,0,0,0,0
AT_61203,Aigen im Ennstal,2185,1372,22,0,583,229,335,74,15,100,9,5,0,0,0,0,0
AT_61204,Altaussee,1534,761,10,0,293,213,59,82,16,68,19,1,0,0,0,0,0
AT_61205,Altenmarkt bei Sankt Gallen,661,446,11,0,155,170,44,22,8,31,3,2,0,0,0,0,0
AT_61206,Ardning,1032,728,7,0,262,200,165,30,15,43,5,1,0,0,0,0,0
AT_61207,Bad Aussee,3659,1939,20,0,742,471,195,193,43,230,34,11,0,0,0,0,0
AT_61213,Gröbming,2249,1221,16,0,574,200,253,76,7,86,4,5,0,0,0,0,0
AT_61215,Grundlsee,1010,567,14,0,267,119,41,45,10,60,7,4,0,0,0,0,0
AT_61217,Haus,1913,1114,21,0,585,141,212,60,11,71,6,7,0,0,0,0,0
AT_61222,Lassing,1450,821,10,0,390,117,187,46,15,53,2,1,0,0,0,0,0
AT_61236,Ramsau am Dachstein,2149,1302,12,0,705,87,259,114,13,97,5,10,0,0,0,0,0
AT_61243,Selzthal,1239,766,10,0,214,356,91,23,6,52,9,5,0,0,0,0,0
AT_61247,Trieben,2644,1555,22,0,388,549,370,63,24,106,31,2,0,0,0,0,0
AT_61251,Wildalpen,411,286,5,0,111,121,29,6,4,7,2,1,0,0,0,0,0
AT_61252,Wörschach,919,633,9,0,292,116,80,45,7,71,12,1,0,0,0,0,0
AT_61253,Admont,4092,2331,24,0,846,645,417,138,39,199,15,8,0,0,0,0,0
AT_61254,Aich,1015,691,5,0,437,59,117,29,6,36,1,1,0,0,0,0,0
AT_61255,Bad Mitterndorf,3850,2095,16,0,876,356,458,165,32,160,27,5,0,0,0,0,0
AT_61256,Gaishorn am See,1087,693,12,0,269,167,132,42,7,50,11,3,0,0,0,0,0
AT_61257,Irdning-Donnersbachtal,3385,1935,24,0,885,244,452,126,28,160,12,4,0,0,0,0,0
AT_61258,Landl,2346,1525,29,0,511,579,238,65,18,68,15,2,0,0,0,0,0
AT_61259,Liezen,5918,3246,34,0,1210,852,574,193,67,271,31,14,0,0,0,0,0
AT_61260,Michaelerberg-Pruggern,869,578,2,0,333,88,96,20,8,29,2,0,0,0,0,0,0
AT_61261,Mitterberg-Sankt Martin,1537,923,9,0,490,126,169,59,6,55,6,3,0,0,0,0,0
AT_61262,Öblarn,1557,892,12,0,389,188,173,60,7,56,5,2,0,0,0,0,0
AT_61263,Rottenmann,4010,2374,32,0,788,618,536,105,35,193,62,5,0,0,0,0,0
AT_61264,Sankt Gallen,1428,878,15,0,401,229,130,40,7,51,3,2,0,0,0,0,0
AT_61265,Schladming,5065,2647,25,0,1244,341,555,207,33,215,14,13,0,0,0,0,0
AT_61266,Sölk,1254,753,8,0,402,113,158,27,12,26,7,0,0,0,0,0,0
AT_61267,Stainach-Pürgg,2150,1167,17,0,530,247,185,55,28,92,10,3,0,0,0,0,0
AT_61299,Wahlkarten - Liezen,0,9580,70,0,3614,1980,1363,921,134,1348,99,51,0,0,0,0,0
AT_61410,Mühlen,746,551,13,0,220,153,104,22,3,35,0,1,0,0,0,0,0
AT_61413,Niederwölz,476,297,3,0,153,58,50,17,1,13,2,0,0,0,0,0,0
AT_61425,Sankt Peter am Kammersberg,1701,1038,6,0,513,278,143,46,9,40,3,0,0,0,0,0,0
AT_61428,Schöder,783,501,3,0,250,108,85,22,3,26,3,1,0,0,0,0,0
AT_61437,Krakau,1205,809,7,0,466,130,147,30,7,18,2,2,0,0,0,0,0
AT_61438,Murau,2977,1642,17,0,840,248,260,99,23,138,9,8,0,0,0,0,0
AT_61439,Neumarkt in der Steiermark,4154,2332,29,0,977,427,560,129,34,157,14,5,0,0,0,0,0
AT_61440,Oberwölz,2475,1574,23,0,900,237,263,66,15,59,5,6,0,0,0,0,0
AT_61441,Ranten,987,665,7,0,403,99,91,30,7,27,0,1,0,0,0,0,0
AT_61442,Sankt Georgen am Kreischberg,1406,782,4,0,414,102,167,35,7,49,4,0,0,0,0,0,0
AT_61443,Sankt Lambrecht,1510,920,7,0,408,239,153,48,8,53,3,1,0,0,0,0,0
AT_61444,Scheifling,1754,959,7,0,410,190,229,55,9,50,5,4,0,0,0,0,0
AT_61445,Stadl-Predlitz,1394,880,13,0,372,254,173,36,5,24,3,0,0,0,0,0,0
AT_61446,Teufenbach-Katsch,1549,929,20,0,399,196,183,62,11,46,8,4,0,0,0,0,0
AT_61499,Wahlkarten - Murau,0,3989,57,0,1857,715,623,277,43,387,21,9,0,0,0,0,0
AT_61611,Krottendorf-Gaisfeld,2075,1323,7,0,590,238,263,81,24,106,7,7,0,0,0,0,0
AT_61612,Ligist,2719,1736,17,0,673,309,432,100,18,166,16,5,0,0,0,0,0
AT_61615,Mooskirchen,1797,1043,11,0,486,136,241,69,9,70,17,4,0,0,0,0,0
AT_61618,Rosental an der Kainach,1412,855,8,0,216,298,219,32,10,44,25,3,0,0,0,0,0
AT_61621,Sankt Martin am Wöllmißberg,693,450,5,0,211,93,101,18,3,16,1,2,0,0,0,0,0
AT_61624,Stallhofen,2586,1604,24,0,699,196,460,76,21,108,14,6,0,0,0,0,0
AT_61625,Voitsberg,7829,4540,44,0,1297,1289,1128,220,76,394,81,11,0,0,0,0,0
AT_61626,Bärnbach,4638,2822,35,0,836,825,662,142,54,207,47,14,0,0,0,0,0
AT_61627,Edelschrott,1477,849,7,0,450,124,181,30,18,33,4,2,0,0,0,0,0
AT_61628,Geistthal-Södingberg,1295,782,9,0,367,147,195,17,4,41,2,0,0,0,0,0,0
AT_61629,Hirschegg-Pack,889,572,7,0,320,70,124,28,5,14,3,1,0,0,0,0,0
AT_61630,Kainach bei Voitsberg,1353,900,13,0,356,199,222,34,11,57,6,2,0,0,0,0,0
AT_61631,Köflach,8247,5195,59,0,1611,1409,1334,252,93,344,77,16,0,0,0,0,0
AT_61632,Maria Lankowitz,2382,1433,25,0,472,375,357,68,19,101,13,3,0,0,0,0,0
AT_61633,Söding-Sankt Johann,3325,1864,12,0,795,307,374,147,26,167,22,14,0,0,0,0,0
AT_61699,Wahlkarten - Voitsberg,0,5070,33,0,1815,1225,874,372,73,609,49,20,0,0,0,0,0
AT_61701,Albersdorf-Prebuch,1663,1119,7,0,463,151,243,91,20,128,13,3,0,0,0,0,0
AT_61708,Fischbach,1273,935,16,0,429,155,237,52,9,27,3,7,0,0,0,0,0
AT_61710,Floing,978,633,8,0,306,110,140,25,7,34,2,1,0,0,0,0,0
AT_61711,Gasen,726,564,11,0,333,98,59,20,6,31,4,2,0,0,0,0,0
AT_61716,Markt Hartmannsdorf,2381,1588,20,0,740,134,344,117,30,187,12,4,0,0,0,0,0
AT_61719,Hofstätten an der Raab,1797,1123,11,0,492,129,229,74,19,154,8,7,0,0,0,0,0
AT_61727,Ludersdorf-Wilfersdorf,1896,1152,15,0,426,168,249,76,22,174,14,8,0,0,0,0,0
AT_61728,Miesenbach bei Birkfeld,582,468,12,0,233,68,104,26,3,18,3,1,0,0,0,0,0
AT_61729,Mitterdorf an der Raab,1720,1162,20,0,519,206,209,60,18,107,17,6,0,0,0,0,0
AT_61730,Mortantsch,1719,1209,14,0,497,252,209,87,20,115,10,5,0,0,0,0,0
AT_61731,Naas,1149,779,12,0,399,117,157,24,5,62,1,2,0,0,0,0,0
AT_61740,Puch bei Weiz,1698,1088,20,0,528,155,208,62,10,87,15,3,0,0,0,0,0
AT_61741,Ratten,939,633,8,0,324,155,95,17,12,22,0,0,0,0,0,0,0
AT_61743,Rettenegg,596,409,5,0,215,91,62,13,6,15,1,1,0,0,0,0,0
AT_61744,Sankt Kathrein am Hauenstein,524,399,3,0,198,82,78,16,5,14,2,1,0,0,0,0,0
AT_61745,Sankt Kathrein am Offenegg,908,635,11,0,346,99,110,20,3,40,3,3,0,0,0,0,0
AT_61746,Sankt Margarethen an der Raab,3308,2147,26,0,1003,263,440,114,25,253,12,11,0,0,0,0,0
AT_61748,Sinabelkirchen,3363,2207,31,0,973,231,639,87,23,201,11,11,0,0,0,0,0
AT_61750,Strallegg,1553,1209,10,0,677,163,272,46,3,29,6,3,0,0,0,0,0
AT_61751,Thannhausen,1965,1314,20,0,638,215,218,63,13,133,13,1,0,0,0,0,0
AT_61756,Anger,3383,2338,35,0,1135,416,420,107,18,190,13,4,0,0,0,0,0
AT_61757,Birkfeld,4192,2763,35,0,1364,358,681,103,20,179,18,5,0,0,0,0,0
AT_61758,Fladnitz an der Teichalm,1478,1095,15,0,591,102,240,53,4,80,7,3,0,0,0,0,0
AT_61759,Gersdorf an der Feistritz,1399,1032,11,0,564,61,261,41,12,75,6,1,0,0,0,0,0
AT_61760,Gleisdorf,8469,4672,45,0,1921,605,811,356,70,798,46,20,0,0,0,0,0
AT_61761,Gutenberg-Stenzengreith,1455,941,11,0,351,202,178,48,15,128,8,0,0,0,0,0,0
AT_61762,Ilztal,1784,1225,13,0,592,134,271,74,13,112,9,7,0,0,0,0,0
AT_61763,Passail,3495,2413,24,0,1212,421,462,87,17,169,15,6,0,0,0,0,0
AT_61764,Pischelsdorf am Kulm,3004,1971,28,0,848,241,525,89,25,181,21,13,0,0,0,0,0
AT_61765,Sankt Ruprecht an der Raab,4234,2676,44,0,1135,306,641,184,32,303,19,12,0,0,0,0,0
AT_61766,Weiz,8998,5268,68,0,1665,1580,772,344,80,689,49,21,0,0,0,0,0
AT_61799,Wahlkarten - Weiz,0,8632,60,0,3283,1517,1376,700,113,1411,132,40,0,0,0,0,0
AT_62007,Fohnsdorf,6457,3589,30,0,1080,1146,791,173,63,202,94,10,0,0,0,0,0
AT_62008,Gaal,1114,770,6,0,466,117,107,30,5,36,2,1,0,0,0,0,0
AT_62010,Hohentauern,350,222,3,0,87,76,38,9,1,6,1,1,0,0,0,0,0
AT_62014,Kobenz,1568,959,14,0,415,176,153,78,18,97,6,2,0,0,0,0,0
AT_62021,Pusterwald,374,259,4,0,151,47,45,7,0,5,0,0,0,0,0,0,0
AT_62026,Sankt Georgen ob Judenburg,706,441,5,0,213,94,56,29,5,34,5,0,0,0,0,0,0
AT_62032,Sankt Peter ob Judenburg,898,619,6,0,333,113,88,28,12,33,5,1,0,0,0,0,0
AT_62034,Seckau,1065,726,6,0,420,115,101,39,3,38,3,1,0,0,0,0,0
AT_62036,Unzmarkt-Frauenburg,1115,680,6,0,276,165,143,36,3,42,7,2,0,0,0,0,0
AT_62038,Zeltweg,5537,3086,31,0,858,1049,696,146,53,180,59,14,0,0,0,0,0
AT_62039,Lobmingtal,1504,897,10,0,366,221,168,47,9,67,7,2,0,0,0,0,0
AT_62040,Judenburg,8068,4267,46,0,1325,1316,866,227,78,312,84,13,0,0,0,0,0
AT_62041,Knittelfeld,9073,4820,55,0,1255,1704,1025,196,110,356,107,12,0,0,0,0,0
AT_62042,Obdach,3159,1924,22,0,1025,332,317,97,22,95,11,3,0,0,0,0,0
AT_62043,Pöls-Oberkurzheim,2522,1414,14,0,539,456,250,54,17,71,7,6,0,0,0,0,0
AT_62044,Pölstal,2227,1410,10,0,670,281,289,66,14,66,12,2,0,0,0,0,0
AT_62045,Sankt Marein-Feistritz,1635,1043,6,0,427,218,204,64,11,104,9,0,0,0,0,0,0
AT_62046,Sankt Margarethen bei Knittelfeld,2250,1427,21,0,622,336,244,76,26,84,15,3,0,0,0,0,0
AT_62047,Spielberg,4430,2685,20,0,931,837,524,115,44,163,43,8,0,0,0,0,0
AT_62048,Weißkirchen in Steiermark,4032,2529,25,0,1229,488,398,169,21,179,11,9,0,0,0,0,0
AT_62099,Wahlkarten - Murtal,0,8712,68,0,3047,2480,1259,636,152,914,125,31,0,0,0,0,0
AT_62105,Breitenau am Hochlantsch,1398,864,19,0,385,265,134,28,12,18,3,0,0,0,0,0,0
AT_62115,Krieglach,4464,2630,44,0,1010,574,511,179,45,218,28,21,0,0,0,0,0
AT_62116,Langenwang,3301,1891,21,0,845,359,375,124,20,124,18,5,0,0,0,0,0
AT_62125,Pernegg an der Mur,1947,1292,22,0,423,374,238,71,23,114,21,6,0,0,0,0,0
AT_62128,Sankt Lorenzen im Mürztal,2931,1692,17,0,621,419,312,122,38,145,13,5,0,0,0,0,0
AT_62131,Spital am Semmering,1260,794,8,0,314,188,183,32,12,39,15,3,0,0,0,0,0
AT_62132,Stanz im Mürztal,1530,987,10,0,422,291,164,40,10,38,10,2,0,0,0,0,0
AT_62135,Turnau,1312,907,7,0,330,284,172,56,11,41,4,2,0,0,0,0,0
AT_62138,Aflenz,2055,1254,7,0,512,276,186,81,22,157,8,5,0,0,0,0,0
AT_62139,Bruck an der Mur,12660,7256,96,0,2297,2124,1314,420,143,706,120,36,0,0,0,0,0
AT_62140,Kapfenberg,16522,8784,80,0,2419,3026,1846,385,182,649,167,30,0,0,0,0,0
AT_62141,Kindberg,6853,4013,59,0,1369,1307,659,186,83,288,42,20,0,0,0,0,0
AT_62142,Mariazell,3089,1822,27,0,773,490,320,83,20,96,11,2,0,0,0,0,0
AT_62143,Mürzzuschlag,6700,3612,42,0,1025,1214,688,164,63,314,96,6,0,0,0,0,0
AT_62144,Neuberg an der Mürz,2064,1238,11,0,515,274,272,69,15,72,6,4,0,0,0,0,0
AT_62145,Sankt Barbara im Mürztal,5582,3111,42,0,973,1005,657,129,67,175,52,11,0,0,0,0,0
AT_62146,Sankt Marein im Mürztal,2095,1301,19,0,422,346,292,75,25,108,12,2,0,0,0,0,0
AT_62147,Thörl,1943,1194,19,0,368,434,210,51,12,82,16,2,0,0,0,0,0
AT_62148,Tragöß-Sankt Katharein,1585,994,13,0,394,259,199,53,41,28,7,0,0,0,0,0,0
AT_62199,Wahlkarten - Bruck-Mürzzuschlag,0,13069,113,0,4210,3949,1793,970,239,1525,192,78,0,0,0,0,0
AT_62202,Bad Blumau,1302,923,15,0,445,72,254,49,12,70,4,2,0,0,0,0,0
AT_62205,Buch-Sankt Magdalena,1812,1293,11,0,661,130,333,51,13,83,7,4,0,0,0,0,0
AT_62206,Burgau,846,538,7,0,269,97,102,27,4,30,2,0,0,0,0,0,0
AT_62209,Ebersdorf,1053,750,13,0,382,64,220,25,2,40,4,0,0,0,0,0,0
AT_62211,Friedberg,2148,1416,20,0,620,300,287,59,21,98,7,4,0,0,0,0,0
AT_62214,Greinbach,1477,1080,12,0,566,108,297,39,4,49,2,3,0,0,0,0,0
AT_62216,Großsteinbach,1060,757,12,0,426,47,160,35,8,62,5,2,0,0,0,0,0
AT_62219,Hartberg,5333,3151,37,0,1458,327,600,215,41,440,22,11,0,0,0,0,0
AT_62220,Hartberg Umgebung,1757,1263,11,0,752,63,260,64,5,102,3,3,0,0,0,0,0
AT_62226,Lafnitz,1141,823,14,0,335,188,205,30,6,42,2,1,0,0,0,0,0
AT_62232,Ottendorf an der Rittschein,1302,810,8,0,422,92,184,38,3,53,6,4,0,0,0,0,0
AT_62233,Pinggau,2555,1696,27,0,845,223,417,74,21,81,6,2,0,0,0,0,0
AT_62235,Pöllauberg,1724,1246,9,0,744,120,251,37,7,69,6,3,0,0,0,0,0
AT_62242,Sankt Jakob im Walde,866,606,5,0,372,80,96,18,5,25,5,0,0,0,0,0,0
AT_62244,Sankt Johann in der Haide,1796,1173,15,0,503,188,315,36,12,98,3,3,0,0,0,0,0
AT_62245,Sankt Lorenzen am Wechsel,1261,895,15,0,464,110,188,57,6,51,2,2,0,0,0,0,0
AT_62247,Schäffern,1098,823,15,0,515,54,173,30,4,27,3,2,0,0,0,0,0
AT_62252,Söchau,1212,783,5,0,398,90,178,31,12,62,4,3,0,0,0,0,0
AT_62256,Stubenberg,1830,1124,16,0,589,123,228,50,17,97,3,1,0,0,0,0,0
AT_62262,Wenigzell,1146,828,6,0,517,69,138,29,5,59,3,2,0,0,0,0,0
AT_62264,Bad Waltersdorf,3125,2178,43,0,1100,190,512,113,21,180,9,10,0,0,0,0,0
AT_62265,Dechantskirchen,1699,1187,20,0,569,234,214,55,10,78,1,6,0,0,0,0,0
AT_62266,Feistritztal,1995,1259,20,0,547,188,310,60,16,108,3,7,0,0,0,0,0
AT_62267,Fürstenfeld,6929,4130,33,0,1871,574,828,250,71,454,27,22,0,0,0,0,0
AT_62268,Grafendorf bei Hartberg,2595,1834,24,0,989,163,434,77,15,122,6,4,0,0,0,0,0
AT_62269,Großwilfersdorf,1678,1078,15,0,602,92,201,58,13,86,6,5,0,0,0,0,0
AT_62270,Hartl,1768,1280,15,0,706,94,351,34,9,65,4,2,0,0,0,0,0
AT_62271,Ilz,3039,2060,31,0,951,180,524,111,36,208,13,6,0,0,0,0,0
AT_62272,Kaindorf,2416,1560,13,0,806,132,365,81,19,131,8,5,0,0,0,0,0
AT_62273,Bad Loipersdorf,1544,1009,15,0,552,60,262,38,9,65,3,5,0,0,0,0,0
AT_62274,Neudau,1036,661,8,0,219,233,119,23,13,43,2,1,0,0,0,0,0
AT_62275,Pöllau,5088,3393,30,0,1760,529,652,158,20,227,15,2,0,0,0,0,0
AT_62276,Rohr bei Hartberg,1217,820,9,0,358,138,216,26,4,63,4,2,0,0,0,0,0
AT_62277,Rohrbach an der Lafnitz,2256,1545,24,0,646,317,399,61,15,70,9,4,0,0,0,0,0
AT_62278,Vorau,3942,2761,28,0,1529,261,665,110,13,134,17,4,0,0,0,0,0
AT_62279,Waldbach-Mönichwald,1257,934,5,0,519,111,194,45,10,45,3,2,0,0,0,0,0
AT_62299,Wahlkarten - Hartberg-Fürstenfeld,0,8357,57,0,3604,1155,1451,653,94,1246,56,41,0,0,0,0,0
AT_62311,Edelsbach bei Feldbach,1110,795,9,0,387,111,173,43,7,60,4,1,0,0,0,0,0
AT_62314,Eichkögl,1060,692,11,0,321,71,193,21,13,48,11,3,0,0,0,0,0
AT_62326,Halbenrain,1480,895,16,0,484,71,218,37,13,52,2,2,0,0,0,0,0
AT_62330,Jagerberg,1383,895,10,0,507,62,236,28,7,37,7,1,0,0,0,0,0
AT_62332,Kapfenstein,1281,860,7,0,476,82,208,24,5,54,2,2,0,0,0,0,0
AT_62335,Klöch,1022,673,11,0,451,50,83,26,8,41,3,0,0,0,0,0,0
AT_62343,Mettersdorf am Saßbach,1074,653,6,0,361,76,144,30,2,29,4,1,0,0,0,0,0
AT_62347,Murfeld,1367,843,7,0,423,118,189,39,12,49,4,2,0,0,0,0,0
AT_62368,Tieschen,1042,647,10,0,291,130,132,37,6,36,5,0,0,0,0,0,0
AT_62372,Unterlamm,1053,673,8,0,371,52,198,14,8,15,4,3,0,0,0,0,0
AT_62375,Bad Gleichenberg,4240,2323,31,0,1119,323,508,109,22,184,20,7,0,0,0,0,0
AT_62376,Bad Radkersburg,2500,1388,11,0,670,216,257,85,22,116,7,4,0,0,0,0,0
AT_62377,Deutsch Goritz,1526,1009,13,0,555,110,193,41,7,78,12,0,0,0,0,0,0
AT_62378,Fehring,6032,3729,66,0,1724,500,884,200,44,284,16,11,0,0,0,0,0
AT_62379,Feldbach,10300,6283,58,0,2915,899,1404,376,64,493,47,27,0,0,0,0,0
AT_62380,Gnas,5057,3421,46,0,1914,239,846,162,19,175,11,9,0,0,0,0,0
AT_62381,Kirchbach-Zerlach,2721,1804,14,0,939,148,446,88,26,128,11,4,0,0,0,0,0
AT_62382,Kirchberg an der Raab,3713,2279,20,0,1069,288,588,124,19,152,12,7,0,0,0,0,0
AT_62383,Mureck,2856,1701,15,0,842,249,368,99,24,92,11,1,0,0,0,0,0
AT_62384,Paldau,2608,1674,24,0,831,233,433,48,18,73,11,3,0,0,0,0,0
AT_62385,Pirching am Traubenberg,2100,1335,4,0,744,100,319,62,19,80,6,1,0,0,0,0,0
AT_62386,Riegersburg,4135,2513,24,0,1367,274,486,123,21,195,15,8,0,0,0,0,0
AT_62387,Sankt Anna am Aigen,2042,1324,18,0,801,97,285,41,9,70,2,1,0,0,0,0,0
AT_62388,Sankt Peter am Ottersbach,2458,1502,22,0,796,157,383,58,6,72,6,2,0,0,0,0,0
AT_62389,Sankt Stefan im Rosental,3277,2260,14,0,1179,245,522,105,27,150,13,5,0,0,0,0,0
AT_62390,Straden,3014,1963,23,0,1076,200,392,96,21,141,10,4,0,0,0,0,0
AT_62399,Wahlkarten - Südoststeiermark,0,8734,64,0,4159,1103,1543,622,107,1037,68,31,0,0,0,0,0
AT_6A099,Wahlkarten - Graz und Umgebung,0,2060,9,0,450,228,174,354,78,731,23,13,0,0,0,0,0
AT_6B099,Wahlkarten - Oststeiermark,0,396,5,0,104,37,62,52,19,107,4,6,0,0,0,0,0
AT_6C099,Wahlkarten - Weststeiermark,0,288,0,0,97,44,35,34,10,60,5,3,0,0,0,0,0
AT_6D099,Wahlkarten - Obersteiermark,0,786,7,0,231,106,94,122,23,193,6,4,0,0,0,0,0
AT_70099,Wahlkarten - Tirol (ungültig nicht zuordenbar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_70101,Innsbruck,86625,46195,370,0,13638,8372,6976,4633,1373,9954,545,226,0,0,0,108,0
AT_70199,Wahlkarten - Innsbruck Stadt,0,14980,62,0,3840,1927,1187,2128,305,5236,145,117,0,0,0,33,0
AT_70201,Arzl im Pitztal,2364,1459,19,0,753,171,226,120,34,127,2,5,0,0,0,2,0
AT_70202,Haiming,3541,2046,7,0,878,324,357,177,35,258,4,3,0,0,0,3,0
AT_70203,Imst,7483,4117,30,0,1730,647,690,363,68,547,20,16,0,0,0,6,0
AT_70204,Imsterberg,627,395,7,0,205,53,77,23,3,25,1,1,0,0,0,0,0
AT_70205,Jerzens,704,454,4,0,304,25,82,15,3,18,2,0,0,0,0,1,0
AT_70206,Karres,507,335,5,0,166,38,88,18,3,15,0,0,0,0,0,2,0
AT_70207,Karrösten,564,347,4,0,162,62,53,28,15,23,0,0,0,0,0,0,0
AT_70208,Längenfeld,3444,2119,20,0,1397,109,258,150,25,148,2,7,0,0,0,3,0
AT_70209,Mieming,2819,1699,20,0,813,147,244,201,29,219,7,13,0,0,0,6,0
AT_70210,Mils bei Imst,467,322,0,0,133,37,49,64,5,32,1,0,0,0,0,1,0
AT_70211,Mötz,931,480,3,0,222,58,77,40,10,65,1,2,0,0,0,2,0
AT_70212,Nassereith,1663,999,7,0,558,96,176,63,13,70,8,1,0,0,0,7,0
AT_70213,Obsteig,964,557,7,0,267,47,84,41,5,97,1,4,0,0,0,4,0
AT_70214,Oetz,1764,1053,11,0,584,79,136,103,21,111,3,4,0,0,0,1,0
AT_70215,Rietz,1816,1080,15,0,426,156,245,83,19,112,6,7,0,0,0,11,0
AT_70216,Roppen,1343,803,11,0,397,141,105,54,5,78,5,4,0,0,0,3,0
AT_70217,Sankt Leonhard im Pitztal,1078,630,4,0,480,13,89,17,1,24,0,2,0,0,0,0,0
AT_70218,Sautens,1128,617,1,0,334,54,100,56,12,49,6,3,0,0,0,2,0
AT_70219,Silz,1966,1151,10,0,468,182,184,98,34,156,10,4,0,0,0,5,0
AT_70220,Sölden,2186,1199,8,0,827,30,165,88,13,59,2,7,0,0,0,0,0
AT_70221,Stams,1122,630,3,0,291,83,102,52,12,83,2,1,0,0,0,1,0
AT_70222,Tarrenz,2100,1200,10,0,568,110,289,83,21,107,2,7,0,0,0,3,0
AT_70223,Umhausen,2414,1431,12,0,844,87,266,121,18,77,1,1,0,0,0,4,0
AT_70224,Wenns,1609,874,6,0,551,59,140,48,12,53,2,2,0,0,0,1,0
AT_70299,Wahlkarten - Imst,0,4934,32,0,2135,448,640,549,114,928,31,35,0,0,0,22,0
AT_70301,Absam,5720,3557,26,0,1412,487,494,406,51,642,28,9,0,0,0,2,0
AT_70302,Aldrans,1976,1196,6,0,544,89,135,150,19,237,10,5,0,0,0,1,0
AT_70303,Ampass,1308,796,5,0,337,77,121,88,14,147,3,2,0,0,0,2,0
AT_70304,Axams,4670,2715,18,0,1096,386,415,237,41,487,22,9,0,0,0,4,0
AT_70305,Baumkirchen,956,531,3,0,235,68,92,41,17,68,3,2,0,0,0,2,0
AT_70306,Birgitz,1118,699,6,0,312,77,88,71,13,121,5,5,0,0,0,1,0
AT_70307,Ellbögen,911,608,3,0,343,60,89,51,8,48,4,1,0,0,0,1,0
AT_70308,Flaurling,982,635,7,0,292,95,73,50,18,96,3,0,0,0,0,1,0
AT_70309,Fritzens,1669,1012,4,0,421,147,169,103,21,131,10,4,0,0,0,2,0
AT_70310,Fulpmes,3091,1792,14,0,788,319,285,148,26,202,6,3,0,0,0,1,0
AT_70311,Gnadenwald,620,401,3,0,222,26,49,42,6,51,0,2,0,0,0,0,0
AT_70312,Götzens,3091,1794,13,0,772,218,307,174,28,266,7,7,0,0,0,2,0
AT_70313,Gries am Brenner,991,630,1,0,328,77,134,29,10,43,4,4,0,0,0,0,0
AT_70314,Gries im Sellrain,478,327,3,0,179,70,32,14,3,21,0,4,0,0,0,1,0
AT_70315,Grinzens,1078,646,5,0,282,97,112,53,18,76,2,1,0,0,0,0,0
AT_70317,Gschnitz,342,211,6,0,129,22,37,12,1,3,1,0,0,0,0,0,0
AT_70318,Hatting,1079,624,5,0,247,84,103,65,15,99,3,2,0,0,0,1,0
AT_70319,Inzing,2958,1843,12,0,752,262,246,183,33,320,18,15,0,0,0,2,0
AT_70320,Kematen in Tirol,2211,1265,11,0,507,163,196,109,31,239,7,2,0,0,0,0,0
AT_70322,Kolsass,1260,828,9,0,365,99,129,59,12,147,2,3,0,0,0,3,0
AT_70323,Kolsassberg,626,400,2,0,223,30,84,26,3,29,1,0,0,0,0,2,0
AT_70325,Lans,821,475,4,0,216,34,62,60,3,91,3,1,0,0,0,1,0
AT_70326,Leutasch,1601,866,7,0,492,48,122,82,11,98,1,2,0,0,0,3,0
AT_70327,Matrei am Brenner,714,442,8,0,196,70,64,50,8,42,1,3,0,0,0,0,0
AT_70328,Mieders,1336,766,8,0,352,86,117,82,8,110,1,1,0,0,0,1,0
AT_70329,Mils,3412,2216,16,0,953,230,326,254,41,368,14,8,0,0,0,6,0
AT_70330,Mühlbachl,1055,618,9,0,346,98,88,36,6,30,2,1,0,0,0,2,0
AT_70331,Mutters,1610,1020,6,0,496,81,128,117,18,169,3,2,0,0,0,0,0
AT_70332,Natters,1604,951,1,0,434,110,122,100,16,156,5,6,0,0,0,1,0
AT_70333,Navis,1616,1030,6,0,647,111,158,48,10,47,0,2,0,0,0,1,0
AT_70334,Neustift im Stubaital,3477,2245,20,0,1261,183,403,146,36,181,8,4,0,0,0,3,0
AT_70335,Oberhofen im Inntal,1367,868,5,0,323,146,184,85,14,103,4,3,0,0,0,1,0
AT_70336,Obernberg am Brenner,289,217,1,0,127,14,53,11,1,9,0,1,0,0,0,0,0
AT_70337,Oberperfuss,2419,1553,16,0,749,207,179,151,27,209,12,2,0,0,0,1,0
AT_70338,Patsch,811,515,2,0,230,59,69,53,3,92,6,0,0,0,0,1,0
AT_70339,Pettnau,847,479,6,0,216,54,73,54,10,56,1,4,0,0,0,5,0
AT_70340,Pfaffenhofen,825,413,2,0,159,68,70,44,3,60,2,1,0,0,0,4,0
AT_70341,Pfons,1004,643,7,0,341,79,93,41,13,62,3,1,0,0,0,3,0
AT_70342,Polling in Tirol,850,524,9,0,230,69,120,37,5,44,4,6,0,0,0,0,0
AT_70343,Ranggen,835,563,5,0,272,48,78,43,9,99,4,4,0,0,0,1,0
AT_70344,Reith bei Seefeld,873,480,2,0,243,38,61,39,16,77,2,2,0,0,0,0,0
AT_70345,Rinn,1448,966,4,0,431,84,155,102,17,163,9,0,0,0,0,1,0
