gisco_id,name,registered,turnout,invalid,blank,KO,LR,TD,KON,NK,POLEXIT,PL!SP,PiS,RNP,BS,GSP
PL_1001241450704,Herby,5448,1987,18,0,727,89,123,233,17,6,3,757,7,7,0
PL_1001241450705,Kochanowice,5530,1762,7,0,465,25,73,232,20,5,4,906,4,21,0
PL_1001241450706,Koszęcin,9204,3448,18,0,1058,66,201,398,25,8,2,1647,5,20,0
PL_1001241450707,Pawonków,5186,1571,15,0,417,32,75,275,8,4,5,712,10,18,0
PL_1001241450708,Woźniki,7479,2856,18,0,799,56,111,382,17,10,10,1416,7,30,0
PL_1001241510801,Łaziska Górne,15832,6498,38,0,2611,200,494,675,37,11,7,2356,13,56,0
PL_1001241510802,Mikołów,31403,14416,80,0,6517,449,1421,1415,43,26,18,4357,22,68,0
PL_1001241510803,Orzesze,16312,6735,31,0,2213,148,467,912,17,23,11,2831,27,54,0
PL_1001241510804,Ornontowice,4591,1913,8,0,567,44,113,279,5,5,3,861,5,23,0
PL_1001241510805,Wyry,6607,2975,17,0,1048,99,357,411,7,5,2,999,7,23,0
PL_1001241460901,Myszków,23634,8756,41,0,3115,475,342,816,38,21,31,3801,15,61,0
PL_1001241460902,Koziegłowy,11498,4263,27,0,1054,135,163,399,26,7,8,2402,11,31,0
PL_1001241460903,Niegowa,4455,1684,8,0,218,37,68,201,8,6,5,1121,4,8,0
PL_1001241460904,Poraj,8734,3496,14,0,1454,213,166,284,16,13,4,1298,11,23,0
PL_1001241460905,Żarki,6774,2550,18,0,698,91,118,238,10,3,7,1346,2,19,0
PL_1001241511001,Goczałkowice-Zdrój,5780,2686,19,0,1021,72,177,255,20,4,4,1086,5,23,0
PL_1001241511002,Kobiór,3949,1860,10,0,532,51,133,269,6,4,3,840,5,7,0
PL_1001241511003,Miedźna,11872,5030,18,0,1128,97,227,631,28,8,4,2856,9,24,0
PL_1001241511004,Pawłowice,13161,5434,24,0,1295,155,260,697,52,19,1,2883,13,35,0
PL_1001241511005,Pszczyna,39188,16971,80,0,6317,513,922,1921,86,17,11,6959,30,114,0
PL_1001241511006,Suszec,9419,3864,20,0,986,75,198,534,16,8,8,1970,11,38,0
PL_1001241491101,Racibórz,39048,13605,96,0,6137,452,514,1320,44,28,17,4877,25,93,0
PL_1001241491102,Kornowac,4009,1457,8,0,419,24,49,186,4,0,7,744,2,14,0
PL_1001241491103,Krzanowice,4410,1080,9,0,457,27,35,134,3,3,3,400,1,8,0
PL_1001241491104,Krzyżanowice,8597,2222,15,0,990,32,103,260,10,3,0,794,3,12,0
PL_1001241491105,Kuźnia Raciborska,8653,2478,13,0,1094,54,93,322,10,6,0,865,7,14,0
PL_1001241491106,Nędza,5465,1686,5,0,696,22,54,248,12,1,2,623,5,18,0
PL_1001241491107,Pietrowice Wielkie,5293,1487,12,0,550,32,67,183,3,4,5,615,1,15,0
PL_1001241491108,Rudnik,3923,1018,10,0,334,15,51,148,7,0,3,433,5,12,0
PL_1001241491201,Czerwionka-Leszczyny,30609,11106,59,0,3856,217,400,1228,36,24,15,5168,27,76,0
PL_1001241491202,Gaszowice,7572,2793,20,0,1081,50,99,304,16,2,3,1189,6,23,0
PL_1001241491203,Jejkowice,3176,1348,11,0,437,18,47,159,8,2,4,653,2,7,0
PL_1001241491204,Lyski,7621,2835,17,0,1105,48,109,308,20,6,5,1180,8,29,0
PL_1001241491205,Świerklany,9423,3722,11,0,994,69,99,519,19,4,5,1979,8,15,0
PL_1001241451301,Kalety,6724,2485,14,0,888,41,133,244,11,7,7,1115,9,16,0
PL_1001241451302,Miasteczko Śląskie,5428,2044,14,0,588,61,109,260,12,4,3,976,7,10,0
PL_1001241451303,Radzionków,12442,5509,20,0,2045,181,306,585,18,6,8,2287,12,40,0
PL_1001241451304,Tarnowskie Góry,46827,20354,91,0,9373,762,1070,2021,82,46,30,6707,54,118,0
PL_1001241451305,Krupski Młyn,2495,980,8,0,387,33,43,121,5,2,1,365,0,15,0
PL_1001241451306,Ożarowice,4718,1887,10,0,681,58,110,203,14,9,4,772,14,12,0
PL_1001241451307,Świerklaniec,9921,4127,25,0,1801,134,206,419,14,15,3,1480,8,22,0
PL_1001241451308,Tworóg,6534,2468,10,0,911,60,111,335,14,8,5,977,7,30,0
PL_1001241451309,Zbrosławice,12345,4600,33,0,1978,148,286,628,34,15,9,1388,18,51,0
PL_1001241511401,Bieruń,14478,5989,32,0,1625,168,446,705,44,10,7,2886,19,47,0
PL_1001241511402,Imielin,7189,3092,16,0,1063,89,231,410,15,5,1,1226,8,28,0
PL_1001241511403,Lędziny,12243,4902,34,0,1149,123,282,663,30,15,11,2547,8,39,0
PL_1001241511404,Bojszowy,6286,3025,13,0,691,67,255,424,12,8,3,1521,8,23,0
PL_1001241511405,Chełm Śląski,4813,1955,13,0,558,45,138,271,16,1,0,900,1,12,0
PL_1001241491501,Pszów,10174,3547,12,0,1256,75,107,426,5,11,7,1619,13,16,0
PL_1001241491502,Radlin,12763,4793,32,0,2213,129,134,447,17,8,6,1760,11,36,0
PL_1001241491503,Rydułtowy,15313,5683,30,0,2221,125,181,613,29,10,12,2404,10,48,0
PL_1001241491504,Wodzisław Śląski,34883,13666,54,0,5619,395,455,1399,72,26,6,5556,21,63,0
PL_1001241491505,Godów,10785,4024,22,0,1175,103,297,466,10,5,4,1897,19,26,0
PL_1001241491506,Gorzyce,16349,5758,34,0,2040,93,221,691,24,8,7,2591,8,41,0
PL_1001241491507,Lubomia,5959,1757,8,0,539,28,76,193,9,0,1,893,1,9,0
PL_1001241491508,Marklowice,4216,1548,8,0,527,25,42,171,6,5,0,756,2,6,0
PL_1001241491509,Mszana,5859,2335,5,0,465,32,76,284,11,3,4,1448,2,5,0
