gisco_id,name,registered,turnout,invalid,blank,1 - Komitet Wyborczy Solidarna Polska Zbigniewa Ziobro,2 - Komitet Wyborczy Wyborców Ruch Narodowy,3 - Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej-Unia Pracy,4 - Komitet Wyborczy Prawo i Sprawiedliwość,5 - Koalicyjny Komitet Wyborczy Europa Plus Twój Ruch,6 - Komitet Wyborczy Polska Razem Jarosława Gowina,7 - Komitet Wyborczy Nowa Prawica – Janusza Korwin-Mikke,8 - Komitet Wyborczy Platforma Obywatelska RP,9 - Komitet Wyborczy Polskie Stronnictwo Ludowe,10 - Komitet Wyborczy Demokracja Bezpośrednia,11 - Komitet Wyborczy Samoobrona,12 - Komitet Wyborczy Partia Zieloni
PL_320380304,Boćki,3880,838,32,0,18,4,67,333,9,252,32,48,37,1,5,0
PL_320380305,Brańsk,5097,1516,23,0,47,17,20,1169,10,27,35,50,114,2,2,0
PL_320380306,Orla,2588,374,8,0,6,7,180,9,68,9,16,53,16,0,2,0
PL_320380307,Rudka,1655,458,10,0,16,5,5,243,3,6,3,27,140,0,0,0
PL_320380308,Wyszki,3853,951,16,0,31,7,20,713,7,18,23,35,78,2,1,0
PL_320390401,Grajewo,17716,3316,85,0,47,122,162,1245,70,47,215,652,660,2,9,0
PL_320390402,Grajewo,4736,778,20,0,25,21,11,213,6,4,36,38,400,1,3,0
PL_320390403,Radziłów,4135,698,20,0,14,11,13,320,8,4,36,35,226,3,8,0
PL_320390404,Rajgród,4431,642,26,0,10,7,22,211,18,10,25,86,224,1,2,0
PL_320390405,Szczuczyn,5217,903,49,0,21,10,35,280,13,10,36,99,347,3,0,0
PL_320390406,Wąsosz,3102,564,39,0,13,6,14,204,5,5,17,38,214,2,7,0
PL_320380501,Hajnówka,18502,3090,104,0,39,42,991,631,120,46,229,718,150,11,9,0
PL_320380502,Białowieża,1997,386,10,0,14,15,95,75,23,7,22,107,18,0,0,0
PL_320380503,Czeremcha,2969,374,30,0,4,3,140,50,20,7,32,50,34,2,2,0
PL_320380504,Czyże,2007,223,10,0,2,3,116,8,6,0,15,26,34,3,0,0
PL_320380505,Dubicze Cerkiewne,1481,135,9,0,1,1,42,9,8,4,6,14,37,2,2,0
PL_320380506,Hajnówka,3445,456,18,0,6,7,178,26,19,3,24,103,71,0,1,0
PL_320380507,Kleszczele,2364,367,17,0,2,1,137,66,16,8,39,43,33,2,3,0
PL_320380508,Narew,3256,449,22,0,12,9,126,120,25,7,22,79,24,3,0,0
PL_320380509,Narewka,3315,493,16,0,3,3,150,40,11,7,23,92,146,1,1,0
PL_320380601,Kolno,8704,1625,72,0,28,60,92,701,26,34,108,340,161,3,0,0
PL_320380602,Grabowo,2932,512,16,0,10,5,21,175,15,3,23,19,223,0,2,0
PL_320380603,Kolno,6891,1146,28,0,37,20,12,414,23,15,56,65,462,6,8,0
PL_320380604,Mały Płock,4072,621,24,0,12,13,14,284,21,7,37,29,170,5,5,0
PL_320380605,Stawiski,5186,829,33,0,31,14,22,365,12,16,51,66,207,4,8,0
PL_320380606,Turośl,3981,739,19,0,21,6,12,206,3,6,24,26,410,2,4,0
PL_320380701,Jedwabne,4538,887,24,0,24,11,15,482,7,11,43,41,219,9,1,0
PL_320380702,Łomża,8566,1721,48,0,42,20,179,912,20,44,100,211,137,4,4,0
PL_320380703,Miastkowo,3388,460,28,0,29,7,8,272,12,6,14,34,45,0,5,0
PL_320380704,Nowogród,3251,577,24,0,21,6,17,271,5,14,34,44,138,3,0,0
PL_320380705,Piątnica,8445,1272,46,0,49,55,54,667,16,22,83,129,142,2,7,0
PL_320380706,Przytuły,1799,331,6,0,8,7,1,152,1,6,39,10,98,1,2,0
PL_320380707,Śniadowo,4503,810,19,0,32,13,15,469,9,12,48,47,139,2,5,0
PL_320380708,Wizna,3499,617,14,0,20,9,12,351,13,17,52,27,100,1,1,0
PL_320380709,Zbójna,3533,511,16,0,18,9,17,208,8,5,24,51,149,2,4,0
PL_320390801,Goniądz,4161,608,15,0,14,17,20,227,14,8,24,91,176,1,1,0
PL_320390802,Jasionówka,2447,430,11,0,7,4,10,196,4,7,24,55,108,1,3,0
PL_320390803,Jaświły,4375,732,17,0,32,17,16,307,7,8,22,72,220,6,8,0
PL_320390804,Knyszyn,3959,644,24,0,17,26,22,317,12,20,38,96,71,1,0,0
PL_320390805,Krypno,3280,680,31,0,29,6,11,286,11,21,34,83,164,1,3,0
PL_320390806,Mońki,12674,2018,65,0,49,22,108,853,34,45,155,430,243,4,10,0
PL_320390807,Trzcianne,3776,651,27,0,16,12,16,234,5,6,23,37,271,1,3,0
PL_320390901,Sejny,4621,883,37,0,14,9,95,316,21,14,36,248,88,2,3,0
PL_320390902,Giby,2384,423,8,0,9,8,30,150,5,11,31,95,71,3,2,0
PL_320390903,Krasnopol,3177,433,9,0,7,5,21,193,9,7,24,81,73,0,4,0
PL_320390904,Puńsk,3561,418,15,0,10,11,76,34,9,4,34,90,129,3,3,0
PL_320390905,Sejny,3442,500,10,0,8,3,27,141,11,10,30,93,164,0,3,0
PL_320381001,Siemiatycze,12343,2526,66,0,43,43,361,989,44,46,172,626,119,5,12,0
PL_320381002,Drohiczyn,5539,1173,40,0,37,7,58,682,10,15,52,103,164,1,4,0
PL_320381003,Dziadkowice,2463,450,16,0,16,10,11,226,3,21,13,34,95,3,2,0
PL_320381004,Grodzisk,3636,794,30,0,22,11,95,382,8,19,31,73,121,1,1,0
PL_320381005,Mielnik,2291,391,15,0,11,7,84,126,7,8,19,90,23,1,0,0
PL_320381006,Milejczyce,1746,302,10,0,7,1,88,56,21,4,12,59,38,2,4,0
PL_320381007,Nurzec-Stacja,3661,460,13,0,13,7,125,135,15,8,20,98,23,0,3,0
PL_320381008,Perlejewo,2517,528,7,0,12,17,6,272,1,6,9,35,157,1,5,0
PL_320381009,Siemiatycze,5146,691,14,0,15,17,77,271,11,9,52,159,57,7,2,0
PL_320371101,Dąbrowa Białostocka,10212,2076,60,0,68,34,125,823,40,51,139,259,463,5,9,0
PL_320371102,Janów,3568,578,17,0,18,6,17,188,7,10,34,50,229,0,2,0
PL_320371103,Korycin,2714,496,11,0,7,10,9,242,3,7,30,58,115,1,3,0
PL_320371104,Krynki,2778,589,19,0,10,8,80,239,15,16,29,67,101,3,2,0
PL_320371105,Kuźnica,3467,682,20,0,16,11,37,361,15,9,27,45,133,5,3,0
PL_320371106,Nowy Dwór,2416,419,18,0,8,7,20,124,4,2,23,32,176,4,1,0
PL_320371107,Sidra,3077,457,15,0,8,8,22,169,14,11,16,44,144,5,1,0
PL_320371108,Sokółka,21430,4004,133,0,65,57,195,1434,59,76,298,652,1014,6,15,0
PL_320371109,Suchowola,5908,1116,34,0,35,12,27,359,9,19,52,136,428,2,3,0
PL_320371110,Szudziałowo,2703,496,19,0,8,4,38,141,17,3,26,55,184,0,1,0
PL_320391201,Bakałarzewo,2571,314,24,0,14,3,23,89,7,6,30,60,53,1,4,0
PL_320391202,Filipów,3600,477,22,0,13,1,30,239,12,3,23,56,74,2,2,0
PL_320391203,Jeleniewo,2531,419,6,0,16,16,21,173,7,22,25,50,78,2,3,0
PL_320391204,Przerośl,2422,396,21,0,12,6,17,163,17,15,30,37,73,0,5,0
PL_320391205,Raczki,4867,798,24,0,26,18,26,377,21,24,54,116,98,1,13,0
PL_320391206,Rutka-Tartak,1996,324,19,0,7,5,27,117,12,12,15,35,71,1,3,0
PL_320391207,Suwałki,5841,977,17,0,23,12,73,380,19,27,81,251,78,7,9,0
PL_320391208,Szypliszki,3260,444,7,0,8,6,40,143,18,5,53,56,104,1,3,0
PL_320391209,Wiżajny,2039,351,5,0,11,6,24,139,5,1,22,60,75,2,1,0
PL_320381301,Wysokie Mazowieckie,7728,2249,58,0,40,41,98,1294,38,31,132,425,81,8,3,0
PL_320381302,Ciechanowiec,7507,1398,30,0,48,22,60,794,25,44,74,196,90,10,5,0
PL_320381303,Czyżew,5323,932,27,0,32,11,46,514,8,14,49,105,121,1,4,0
PL_320381304,Klukowo,3743,879,27,0,16,24,19,634,7,6,37,16,85,0,8,0
PL_320381305,Kobylin-Borzymy,2801,640,10,0,9,7,9,492,0,7,15,15,64,1,11,0
PL_320381306,Kulesze Kościelne,2601,712,24,0,18,3,6,581,3,9,25,18,20,1,4,0
PL_320381307,Nowe Piekuty,3255,866,36,0,18,11,3,615,4,7,41,31,96,1,3,0
PL_320381308,Sokoły,4856,1218,17,0,33,18,31,860,9,16,55,45,88,3,43,0
PL_320381309,Szepietowo,5890,1279,26,0,30,23,35,817,18,8,47,139,123,2,11,0
PL_320381310,Wysokie Mazowieckie,4294,905,22,0,26,12,22,599,2,8,39,59,99,2,15,0
PL_320381401,Zambrów,18201,3659,99,0,97,82,278,1674,50,83,257,778,228,14,19,0
PL_320381402,Kołaki Kościelne,1961,557,14,0,24,4,6,338,4,8,29,17,106,0,7,0
PL_320381403,Rutki,4877,1033,115,0,48,16,31,449,62,15,41,87,151,7,11,0
PL_320381404,Szumowo,3977,894,22,0,24,29,20,409,8,12,34,59,264,6,7,0
PL_320381405,Zambrów,7784,1592,98,0,41,36,39,771,34,9,96,170,269,7,22,0
PL_320376101,Białystok,228876,66302,1470,0,1023,1133,6873,25339,2156,2253,5564,18386,1712,310,83,0
PL_320386201,Łomża,49512,10955,241,0,202,206,848,4857,241,299,826,2541,654,25,15,0
PL_320396301,Suwałki,54990,11191,271,0,227,213,1187,4416,331,317,864,2986,333,30,16,0
PL_622410101,Borzytuchom,2337,466,29,0,19,6,37,100,4,17,35,176,41,1,0,1
PL_622410102,Bytów,19202,4171,160,0,107,46,298,1260,86,93,288,1699,90,18,0,26
PL_622410103,Czarna Dąbrówka,4515,747,36,0,25,8,75,242,4,16,27,267,43,1,0,3
PL_622410104,Kołczygłowy,3339,494,38,0,21,4,72,113,13,10,38,143,36,1,0,5
PL_622410105,Lipnica,4120,942,27,0,39,10,31,442,9,26,39,225,83,4,0,7
PL_622410106,Miastko,15849,2362,68,0,56,20,298,636,78,49,109,910,112,12,0,14
PL_622410107,Parchowo,2700,648,22,0,30,5,28,292,10,8,36,164,43,1,0,9
PL_622410108,Studzienice,2804,527,14,0,21,4,32,144,11,19,20,226,31,3,0,2
PL_622410109,Trzebielino,2917,391,22,0,10,2,49,88,4,8,24,150,32,0,0,2
PL_622410110,Tuchomie,3190,543,26,0,16,8,32,172,10,18,42,184,30,1,0,4
PL_622410201,Chojnice,31741,7233,283,0,195,86,615,1994,181,147,446,3102,124,28,0,32
PL_622410202,Brusy,10625,2824,110,0,134,19,101,1216,42,73,115,821,177,9,0,7
PL_622410203,Chojnice,13586,2417,98,0,103,23,216,670,53,60,159,831,185,8,0,11
PL_622410204,Czersk,16426,2996,132,0,136,26,185,1108,75,68,150,939,150,10,0,17
PL_622410205,Konarzyny,1757,327,17,0,17,1,25,101,8,8,32,66,44,1,0,7
PL_622410301,Człuchów,11673,2564,82,0,76,16,296,468,95,64,158,1149,138,7,0,15
PL_622410302,Czarne,8647,1615,100,0,37,17,103,231,47,26,55,504,483,2,0,10
PL_622410303,Człuchów,8147,1136,47,0,37,14,83,239,28,28,90,308,252,3,0,7
PL_622410304,Debrzno,7299,1095,66,0,42,14,179,184,40,20,56,353,126,5,0,10
PL_622410305,Koczała,2802,435,30,0,12,4,72,61,10,22,12,192,18,0,0,2
PL_622410306,Przechlewo,4918,770,42,0,13,8,86,127,19,23,36,316,95,2,0,3
PL_622410307,Rzeczenica,2982,411,18,0,11,4,58,74,7,9,24,115,87,2,0,2
PL_622400401,Pruszcz Gdański,21261,6380,143,0,101,81,511,1316,148,115,457,3257,171,34,0,46
PL_622400402,Cedry Wielkie,5107,876,23,0,17,8,45,206,13,12,58,285,201,3,0,5
PL_622400403,Kolbudy,11313,3384,71,0,60,32,189,676,86,62,248,1857,60,14,0,29
PL_622400404,Pruszcz Gdański,18152,4968,144,0,97,49,283,958,98,130,380,2555,201,19,0,54
PL_622400405,Przywidz,4368,816,38,0,21,9,55,183,11,14,39,388,53,2,0,3
PL_622400406,Pszczółki,6718,1480,49,0,48,26,80,351,27,34,122,652,76,7,0,8
PL_622400407,Suchy Dąb,3218,568,16,0,5,4,22,68,9,6,23,137,273,1,0,4
PL_622400408,Trąbki Wielkie,7975,1277,49,0,42,21,61,359,27,19,79,537,72,3,0,8
PL_622400501,Chmielno,5426,1451,43,0,46,32,50,518,28,42,59,536,82,7,0,8
PL_622400502,Kartuzy,24435,6634,180,0,213,79,280,2149,103,163,426,2816,179,25,0,21
PL_622400503,Przodkowo,5958,1430,51,0,47,16,52,480,38,50,75,538,76,1,0,6
PL_622400504,Sierakowice,13165,3589,101,0,189,37,90,1668,34,93,131,1062,170,6,0,8
PL_622400505,Somonino,7394,1312,40,0,30,20,45,461,14,42,78,540,28,8,0,6
PL_622400506,Stężyca,7146,1871,66,0,88,23,42,694,21,43,81,708,80,3,0,22
PL_622400507,Sulęczyno,3950,1030,48,0,87,12,47,335,14,18,41,370,44,2,0,12
PL_622400508,Żukowo,23418,6842,175,0,165,82,275,1661,110,206,483,3504,129,24,0,28
PL_622420601,Kościerzyna,18273,4461,113,0,131,59,347,1413,77,78,224,1904,80,15,0,20
PL_622420602,Dziemiany,3313,737,22,0,26,9,38,327,7,16,36,187,65,1,0,3
PL_622420603,Karsin,4718,1115,50,0,38,12,69,397,25,29,34,400,59,1,0,1
PL_622420604,Kościerzyna,11304,2510,77,0,100,57,172,909,41,59,121,826,131,6,0,11
PL_622420605,Liniewo,3602,772,21,0,34,2,62,250,12,63,15,239,71,1,0,2
PL_622420606,Lipusz,2759,809,34,0,38,10,37,325,12,16,52,249,32,2,0,2
PL_622420607,Nowa Karczma,4985,928,43,0,33,7,77,330,11,30,27,313,49,2,0,6
PL_622420608,Stara Kiszewa,5156,987,46,0,39,13,46,339,11,23,53,275,136,1,0,5
PL_622420701,Kwidzyn,30362,6955,192,0,159,77,772,1805,167,101,421,3145,72,15,0,29
PL_622420702,Gardeja,6494,698,38,0,17,11,122,194,14,11,54,170,59,1,0,7
PL_622420703,Kwidzyn,8515,1294,56,0,43,21,170,360,28,13,87,434,72,6,0,4
PL_622420704,Prabuty,10464,1583,66,0,55,17,144,354,34,48,123,572,149,14,0,7
PL_622420705,Ryjewo,4429,632,33,0,27,15,66,121,16,8,36,262,42,2,0,4
PL_622420706,Sadlinki,4541,622,26,0,16,17,59,221,15,12,42,152,56,1,0,5
PL_622410801,Lębork,27519,6928,242,0,166,79,804,1719,229,99,469,2953,121,18,0,29
PL_622410802,Łeba,3348,893,31,0,18,5,91,174,21,19,75,423,27,3,0,6
PL_622410803,Cewice,5368,917,57,0,36,9,112,230,19,10,46,346,49,1,0,2
PL_622410804,Nowa Wieś Lęborska,10188,1870,77,0,57,30,166,535,43,34,149,670,95,5,0,9
PL_622410805,Wicko,4543,573,30,0,19,7,64,97,15,6,39,260,29,6,0,1
PL_622420901,Malbork,31005,6916,222,0,219,96,985,1429,154,150,414,3067,118,24,0,38
PL_622420903,Lichnowy,3597,516,31,0,18,6,52,115,8,18,19,192,50,5,0,2
PL_622420904,Malbork,3535,522,14,0,24,9,80,113,19,15,36,166,36,3,0,7
PL_622420906,Miłoradz,2691,390,15,0,16,9,39,99,12,13,28,129,25,1,0,4
PL_622420907,Nowy Staw,6018,791,35,0,36,6,122,179,20,16,32,289,41,5,0,10
PL_622420908,Stare Pole,3626,640,37,0,27,5,65,132,17,17,47,240,47,4,0,2
PL_622401001,Krynica Morska,1256,416,10,0,8,4,38,83,6,8,19,230,7,0,0,3
PL_622401002,Nowy Dwór Gdański,14162,2227,66,0,55,23,237,479,56,48,135,1000,117,3,0,8
PL_622401003,Ostaszewo,2537,392,18,0,11,6,23,96,8,14,21,125,68,1,0,1
PL_622401004,Stegna,8060,1358,55,0,59,34,93,252,17,23,93,642,74,6,0,10
PL_622401005,Sztutowo,2973,587,26,0,19,4,89,106,5,13,48,205,67,1,0,4
PL_622401101,Hel,3012,812,32,0,10,4,79,138,11,11,50,458,9,5,0,5
PL_622401102,Jastarnia,3375,1221,34,0,31,12,45,406,17,32,77,546,14,6,0,1
PL_622401103,Puck,9016,2493,110,0,76,17,175,514,71,46,120,1292,57,6,0,9
PL_622401104,Władysławowo,12234,3475,116,0,112,35,215,765,82,65,267,1724,57,16,0,21
PL_622401105,Kosakowo,8890,2811,62,0,47,44,220,644,80,62,220,1338,67,16,0,11
PL_622401106,Krokowa,8063,1358,57,0,80,27,83,350,35,44,80,486,99,8,0,9
PL_622401107,Puck,18308,3630,172,0,207,40,174,966,63,75,273,1392,242,9,0,17
PL_622411201,Ustka,13660,3386,125,0,75,28,374,790,192,65,169,1474,63,8,0,23
PL_622411202,Damnica,4833,553,31,0,21,4,32,139,27,10,28,217,41,1,0,2
PL_622411203,Dębnica Kaszubska,7484,962,39,0,52,12,84,222,34,29,54,365,64,3,0,4
PL_622411204,Główczyce,7351,944,46,0,54,14,111,190,44,25,53,320,75,2,0,10
PL_622411205,Kępice,7324,1157,59,0,36,10,89,200,33,18,49,389,270,1,0,3
PL_622411206,Kobylnica,8432,1290,48,0,46,22,106,310,55,37,98,500,57,5,0,6
PL_622411207,Potęgowo,5510,593,36,0,11,8,103,117,22,16,36,204,38,0,0,2
PL_622411208,Słupsk,12277,1980,77,0,75,29,190,368,99,42,157,859,67,5,0,12
PL_622411209,Smołdzino,2761,370,17,0,43,1,19,98,19,14,25,114,18,0,0,2
PL_622411210,Ustka,6261,1246,63,0,157,11,90,286,43,18,81,437,45,8,0,7
PL_622421301,Czarna Woda,2678,545,27,0,26,2,38,195,13,8,18,177,40,0,0,1
PL_622421302,Skórcz,2727,566,16,0,14,5,42,205,6,9,23,203,37,2,0,4
PL_622421303,Starogard Gdański,37635,8298,217,0,206,132,767,2661,188,129,459,3097,365,38,0,39
PL_622421304,Bobowo,2295,394,21,0,12,3,41,144,6,7,25,54,76,3,0,2
PL_622421305,Kaliska,4107,759,31,0,18,6,69,214,10,5,47,253,101,1,0,4
PL_622421306,Lubichowo,4857,913,35,0,28,15,72,233,27,20,50,288,138,6,0,1
PL_622421307,Osieczna,2259,436,39,0,11,4,20,146,4,11,7,148,43,3,0,0
PL_622421308,Osiek,2062,443,14,0,12,6,42,122,9,8,27,167,34,2,0,0
PL_622421309,Skarszewy,10851,2026,93,0,76,35,162,634,49,28,96,680,164,3,0,6
PL_622421310,Skórcz,3552,631,31,0,20,14,26,226,12,14,36,149,102,0,0,1
PL_622421311,Smętowo Graniczne,4169,647,41,0,34,6,69,159,12,7,36,205,72,2,0,4
PL_622421312,Starogard Gdański,11557,2570,99,0,100,37,217,758,48,62,176,761,285,13,0,14
PL_622421313,Zblewo,8654,1699,83,0,40,13,70,463,27,21,78,333,560,4,0,7
PL_622421401,Tczew,46447,11722,385,0,238,145,851,3195,255,213,917,5271,159,41,0,52
PL_622421402,Gniew,12413,2286,116,0,73,40,231,674,53,43,94,801,139,8,0,14
PL_622421403,Morzeszczyn,2882,379,24,0,10,6,25,98,13,11,36,127,23,2,0,4
PL_622421404,Pelplin,12792,2161,128,0,96,29,166,605,42,108,131,701,133,10,0,12
PL_622421405,Subkowy,4111,697,31,0,17,5,40,173,8,34,43,298,41,4,0,3
PL_622421406,Tczew,9882,2117,101,0,85,37,142,504,37,54,131,872,137,7,0,10
PL_622401501,Reda,17146,4897,146,0,137,65,292,1097,121,107,402,2342,131,29,0,28
PL_622401502,Rumia,36531,11808,302,0,190,147,694,3288,302,235,851,5553,147,37,0,62
PL_622401503,Wejherowo,37671,10464,292,0,276,91,646,2916,285,204,721,4767,181,33,0,52
PL_622401504,Choczewo,4517,711,54,0,17,9,73,108,23,16,25,268,60,1,0,57
PL_622401505,Gniewino,5308,988,72,0,39,14,37,192,21,50,50,452,49,1,0,11
PL_622401506,Linia,4479,941,35,0,37,7,37,427,13,22,49,208,99,5,0,2
PL_622401507,Luzino,10592,2445,95,0,105,24,73,928,41,40,193,780,150,7,0,9
PL_622401508,Łęczyce,8746,1902,82,0,66,8,75,523,29,38,97,365,602,8,0,9
PL_622401509,Szemud,11601,2911,105,0,104,33,130,855,66,70,237,1147,131,13,0,20
PL_622401510,Wejherowo,16629,3774,147,0,138,57,179,1033,98,110,269,1591,111,16,0,25
PL_622421601,Dzierzgoń,7550,1136,72,0,47,13,141,224,35,21,48,464,57,6,0,8
PL_622421602,Mikołajki Pomorskie,2892,306,19,0,17,6,20,75,9,5,19,111,22,1,0,2
PL_622421603,Stary Dzierzgoń,3284,347,21,0,27,3,43,51,11,9,18,112,41,5,0,6
PL_622421604,Stary Targ,5043,592,40,0,38,6,60,152,10,18,29,187,48,2,0,2
PL_622421605,Sztum,15509,3053,169,0,264,53,343,540,100,35,186,1220,122,7,0,14
PL_622436101,Gdańsk,357280,128315,2431,0,1991,1217,8633,29364,2806,2409,8380,68179,1455,465,0,985
PL_622436201,Gdynia,193546,69922,1459,0,1025,880,5265,15304,1777,1242,4866,36620,719,304,0,461
PL_622416301,Słupsk,74991,17738,501,0,485,185,2037,4461,853,364,1131,7396,211,35,0,79
PL_622436401,Sopot,31145,13416,184,0,116,122,755,2916,265,268,685,7779,185,64,0,77
PL_PLZZ98,Statki,210,201,24,0,4,4,13,26,5,4,35,74,5,1,0,6
PL_224500101,Będzin,46588,10595,351,0,276,112,2184,1979,442,190,848,3981,90,61,0,81
PL_224500102,Czeladź,27166,5942,168,0,164,53,1122,1168,303,112,497,2239,35,27,0,54
PL_224500103,Wojkowice,8530,1850,109,0,57,15,289,293,106,27,187,725,24,8,0,10
PL_224500104,Bobrowniki,9781,2185,72,0,38,23,394,440,87,40,215,774,85,5,0,12
PL_224500105,Mierzęcice,6127,1023,45,0,33,13,166,220,32,26,102,329,50,4,0,3
PL_224500106,Psary,9625,2048,77,0,53,30,331,392,85,41,225,748,43,7,0,16
PL_224500107,Siewierz,10161,2103,79,0,59,27,290,569,85,47,253,580,101,5,0,8
PL_224500108,Sławków,5752,1271,45,0,40,12,183,378,39,15,138,403,8,5,0,5
PL_224440201,Szczyrk,4733,1224,32,0,67,9,44,466,21,29,100,410,39,6,0,1
PL_224440202,Bestwina,8964,2396,89,0,74,36,138,722,52,62,237,801,163,7,0,15
PL_224440203,Buczkowice,8749,2352,69,0,97,29,108,857,28,59,159,618,313,5,0,10
PL_224440204,Czechowice-Dziedzice,35139,9378,242,0,295,97,666,2849,245,311,781,3645,169,37,0,41
PL_224440205,Jasienica,17888,5229,148,0,208,54,279,1815,122,159,393,1887,137,16,0,11
PL_224440206,Jaworze,5486,1747,32,0,46,18,111,342,62,43,146,883,53,6,0,5
PL_224440207,Kozy,9960,2958,69,0,136,23,128,1008,52,101,266,1081,69,13,0,12
PL_224440208,Porąbka,12347,3006,89,0,177,69,143,1169,57,76,195,911,102,7,0,11
PL_224440209,Wilamowice,13135,3602,107,0,168,76,149,1449,57,143,270,939,226,6,0,12
PL_224440210,Wilkowice,10866,3249,96,0,126,50,191,915,96,115,243,1234,156,16,0,11
PL_224440301,Cieszyn,28432,8610,241,0,205,58,618,1778,294,157,685,4233,259,26,0,56
PL_224440302,Ustroń,13575,3991,91,0,108,20,397,870,135,130,251,1881,89,4,0,15
PL_224440303,Wisła,9294,2167,37,0,43,13,169,179,71,42,165,1415,23,8,0,2
PL_224440304,Brenna,8630,2003,51,0,76,31,121,702,45,61,163,719,25,2,0,7
PL_224440305,Chybie,7496,1659,57,0,59,21,138,600,44,40,99,539,50,4,0,8
PL_224440306,Dębowiec,4508,1065,33,0,46,4,74,286,24,23,80,443,49,2,0,1
PL_224440307,Goleszów,10346,2543,76,0,70,23,241,348,97,72,197,1265,131,16,0,7
PL_224440308,Hażlach,8142,1706,72,0,47,10,138,418,51,37,164,670,84,9,0,6
PL_224440309,Istebna,9092,2282,62,0,134,37,49,1052,24,75,131,632,76,6,0,4
PL_224440310,Skoczów,20721,5089,148,0,211,60,308,1505,153,160,459,1955,91,14,0,25
PL_224440311,Strumień,10104,2420,95,0,114,29,144,811,87,57,174,815,82,3,0,9
PL_224440312,Zebrzydowice,10229,2588,87,0,95,20,210,823,82,58,236,904,60,6,0,7
PL_224460401,Blachownia,10826,2061,74,0,110,32,221,540,64,47,195,692,69,10,0,7
PL_224460402,Dąbrowa Zielona,3403,460,15,0,14,4,60,93,5,14,51,77,120,2,0,5
PL_224460403,Janów,4921,879,33,0,44,12,68,338,23,17,69,221,46,5,0,3
PL_224460404,Kamienica Polska,4646,950,26,0,31,10,126,197,52,13,64,268,156,3,0,4
PL_224460405,Kłomnice,11307,1810,62,0,50,19,173,674,38,46,178,423,131,5,0,11
PL_224460406,Koniecpol,8362,1137,45,0,48,18,102,417,80,21,102,223,71,7,0,3
PL_224460407,Konopiska,8753,1416,54,0,56,18,153,342,49,39,148,484,62,5,0,6
PL_224460408,Kruszyna,3962,620,24,0,21,2,90,163,18,13,83,99,107,0,0,0
PL_224460409,Lelów,4150,803,44,0,50,15,72,273,18,23,70,95,137,3,0,3
PL_224460410,Mstów,8607,1468,38,0,65,33,113,563,27,37,178,292,110,6,0,6
PL_224460411,Mykanów,11788,2437,86,0,81,34,181,863,38,50,256,528,303,7,0,10
PL_224460412,Olsztyn,6395,1167,42,0,37,9,105,348,64,21,91,347,89,7,0,7
PL_224460413,Poczesna,10462,1915,82,0,108,51,236,482,44,45,248,536,60,9,0,14
PL_224460414,Przyrów,3261,527,19,0,40,1,54,152,11,13,59,103,72,2,0,1
PL_224460415,Rędziny,8157,1342,46,0,69,24,159,459,34,24,138,328,50,8,0,3
PL_224460416,Starcza,2287,499,16,0,32,5,65,117,18,14,31,123,67,3,0,8
PL_224470501,Knurów,30557,6552,209,0,292,113,539,1791,223,206,530,2533,48,29,0,39
PL_224470502,Pyskowice,14702,2917,94,0,101,29,231,675,101,78,277,1252,50,17,0,12
PL_224470503,Gierałtowice,9068,2349,58,0,90,18,88,701,55,94,200,995,39,4,0,7
PL_224470504,Pilchowice,8997,1979,63,0,72,9,108,444,72,90,138,861,102,11,0,9
PL_224470505,Rudziniec,8666,1600,68,0,58,9,79,313,55,89,123,736,63,1,0,6
PL_224470506,Sośnicowice,6799,1413,41,0,50,16,49,219,56,53,99,799,17,8,0,6
PL_224470507,Toszek,8034,1246,62,0,54,7,69,289,57,41,107,488,62,5,0,5
PL_224470508,Wielowieś,4832,662,22,0,58,8,35,138,18,13,52,260,55,2,0,1
PL_224460601,Kłobuck,16969,3023,114,0,92,34,318,870,88,62,355,898,170,9,0,13
PL_224460602,Krzepice,7768,1443,58,0,27,9,79,569,30,32,147,363,124,2,0,3
PL_224460603,Lipie,5332,993,43,0,38,4,87,336,10,10,91,160,212,0,0,2
PL_224460604,Miedźno,6256,1072,44,0,53,14,61,481,15,34,103,180,83,1,0,3
PL_224460605,Opatów,5581,785,37,0,37,6,61,173,24,9,81,185,167,4,0,1
PL_224460606,Panki,4144,592,13,0,31,11,82,185,12,13,52,136,53,2,0,2
PL_224460607,Popów,5040,744,61,0,18,15,65,224,29,13,95,154,64,1,0,5
PL_224460608,Przystajń,4872,584,25,0,20,6,62,157,19,16,53,140,78,2,0,6
PL_224460609,Wręczyca Wielka,14336,2119,97,0,74,17,191,583,72,38,227,526,278,5,0,11
PL_224450701,Lubliniec,19055,4602,176,0,139,41,266,1242,140,224,433,1839,58,14,0,30
PL_224450702,Boronów,2764,436,11,0,24,3,18,146,5,14,33,133,45,1,0,3
PL_224450703,Ciasna,6904,789,48,0,38,10,40,156,26,47,54,301,61,4,0,4
PL_224450704,Herby,5928,1134,46,0,55,14,90,286,44,41,119,395,33,5,0,6
PL_224450705,Kochanowice,5696,980,43,0,51,16,37,379,16,66,83,263,18,2,0,6
PL_224450706,Koszęcin,9445,1978,70,0,102,7,68,770,40,73,119,642,75,6,0,6
