gisco_id,name,registered,turnout,invalid,blank,"NOVA, Konzervatívni demokrati Slovenska, Občianska konzervatívna strana",Kresťanskodemokratické hnutie,SMER - sociálna demokracia,Slovenská ľudová strana,Národ a Spravodlivosť - naša strana,Magnificat Slovakia,DEMOKRATICKÁ OBČIANSKA STRANA,7 STATOČNÝCH REGIONÁLNA STRANA SLOVENSKA,Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség,Strana TIP,Ľudová strana Naše Slovensko,EURÓPSKA DEMOKRATICKÁ STRANA,NOVÝ PARLAMENT,MOST - HÍD,Kresťanská SLOVENSKÁ NÁRODNÁ STRANA,Strana demokratického Slovenska,Strana zelených,VZDOR - strana práce,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,PRÁVO A SPRAVODLIVOSŤ,Sloboda a Solidarita,Strana moderného Slovenska,Komunistická strana Slovenska,ÚSVIT,Strana občianskej ľavice,Slovenská národná strana,Slovenská demokratická a kresťanská únia - Demokratická strana,"PRIAMA DEMOKRACIA, Kresťanská ľudová strana",Strana maďarskej komunity - Magyar Közösség Pártja
SK_521876,Perin-Chym,1242,146,5,0,5,12,21,0,2,0,0,0,1,8,2,0,0,28,1,2,0,1,1,0,4,2,2,1,0,1,11,0,36
SK_521884,Ploské (okres Košice - okolie),678,117,4,0,14,5,64,1,2,5,2,0,0,5,1,0,0,0,1,0,0,0,3,1,1,1,2,0,0,1,4,0,0
SK_521892,Poproč (okres Košice - okolie),2337,227,8,0,17,25,63,3,13,3,0,7,0,8,3,0,0,1,0,15,0,0,7,2,8,7,3,0,3,9,20,2,0
SK_521906,Rákoš (okres Košice - okolie),276,37,0,0,6,6,12,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0
SK_521914,Rankovce,459,59,2,0,2,1,8,0,1,0,0,3,0,3,0,0,1,0,0,2,0,0,28,0,2,0,0,0,0,0,2,2,2
SK_521922,Resica,292,37,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
SK_521931,Rozhanovce,1855,208,7,0,25,37,30,0,6,4,0,4,1,6,0,2,0,4,0,3,0,0,27,6,12,3,1,0,2,2,25,1,0
SK_521949,Rudník (okres Košice - okolie),523,44,1,0,3,3,19,0,2,0,0,0,0,2,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,3,0,1
SK_521957,Ruskov,1137,92,2,0,8,17,22,0,1,4,0,0,0,0,3,0,0,1,1,3,0,1,11,0,12,0,0,0,0,0,4,2,0
SK_521965,Sady nad Torysou,1487,157,11,0,15,18,29,0,2,7,0,8,0,4,0,0,0,6,1,4,0,0,11,1,14,1,1,0,0,4,12,6,2
SK_521973,Sena,1677,158,8,0,5,59,15,0,1,1,2,0,0,3,0,4,0,19,0,0,1,0,3,3,8,0,2,0,0,1,7,0,16
SK_521981,Skaros,856,80,4,0,4,23,10,0,3,7,0,2,0,2,5,0,0,1,0,1,0,1,8,7,2,0,0,0,0,0,0,0,0
SK_518115,Slancik,186,23,1,0,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
SK_522007,Slanec,1104,96,2,0,16,9,22,3,1,0,0,0,1,1,0,0,0,1,0,0,3,0,13,1,6,0,4,0,0,2,8,0,3
SK_522015,Slanska Huta,190,46,0,0,3,12,9,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,1,3,0,1,0,0,4,5,0,0
SK_522023,Slanske Nove Mesto,423,50,0,0,2,8,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,2,0,0,0,2,0,0
SK_522031,Sokol,848,95,4,0,8,8,21,0,1,0,0,5,0,5,0,0,0,0,1,1,0,1,8,1,10,3,0,0,1,5,9,2,1
SK_559865,Sokoľany,918,52,1,0,2,8,13,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,0,3,0,4,4,4,0,1
SK_522040,Svinica,698,64,0,0,0,17,29,0,2,1,0,0,0,2,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,5,2,0,0
SK_522066,Semsa,648,58,5,0,2,9,14,1,5,1,0,0,0,2,0,2,1,0,1,0,0,0,8,0,4,0,1,0,0,1,1,0,0
SK_522074,Stos,581,105,2,0,21,7,27,1,8,0,0,0,0,8,1,0,0,8,0,0,0,0,5,0,0,0,6,0,0,2,9,0,0
SK_522082,Trebejov,159,28,0,0,1,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,7,1,5,0,0,0,0,0,5,0,0
SK_522091,Trstany,234,58,0,0,4,4,31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,5,0,0
SK_522104,Trstene pri Hornade,1167,91,7,0,7,9,30,0,1,7,1,0,0,4,1,0,0,0,0,1,0,0,8,4,3,1,1,0,3,1,2,0,0
SK_559784,Turna nad Bodvou,2690,259,12,0,13,1,25,1,5,0,0,0,8,18,1,0,0,46,0,1,1,1,5,0,7,1,0,0,2,4,7,1,99
SK_521779,Turnianska Nova Ves,281,100,1,0,1,0,2,0,0,0,0,0,3,5,0,0,0,37,0,0,0,0,2,0,0,0,1,0,0,0,0,0,48
SK_522121,Vajkovce,551,58,3,0,10,1,20,0,1,1,1,1,0,3,0,0,0,0,0,0,1,0,3,2,4,0,0,0,0,1,6,0,0
SK_522139,Valaliky,3187,241,6,0,22,58,48,1,6,15,0,0,0,10,2,0,0,2,0,0,1,1,27,7,15,2,3,0,4,0,8,0,3
SK_522147,Velka Ida,2173,156,6,0,5,7,23,0,5,0,0,0,2,12,0,0,0,33,0,0,0,0,11,1,7,0,3,2,0,2,0,0,37
SK_522155,Velka Lodina,230,24,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,1,0,0,1,4,0,2
SK_522163,Vtackovce,636,45,1,0,3,1,10,3,0,0,0,0,0,2,0,0,0,1,0,0,2,0,17,0,1,0,0,0,0,3,1,0,0
SK_522171,Vysna Hutka,351,33,0,0,1,8,11,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,1,0
SK_522180,Vysna Kamenica,205,37,1,0,3,1,15,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2,3,0,0
SK_522198,Vysna Mysla,775,54,2,0,4,13,9,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,5,1,6,0,1,0,0,3,3,1,0
SK_522201,Vysny Caj,249,25,0,0,3,2,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,1,0
SK_522210,Vysny Klatov,367,46,0,0,1,3,10,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,8,0,1,0,3,0,1,7,7,1,0
SK_582093,Vysny Medzev,451,59,3,0,4,6,14,0,1,0,0,1,0,4,3,0,0,1,0,2,0,0,2,0,4,0,4,0,0,0,7,2,1
SK_559881,Zadiel,138,36,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
SK_522244,Zlata Idka,316,41,2,0,9,4,12,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,3,1,2,0,0,0,0,0,2,0,0
SK_522252,Zarnov,347,64,4,0,1,1,1,0,4,0,1,0,0,7,1,0,2,23,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16
SK_522261,Zdana,1075,117,4,0,5,47,19,0,0,1,0,4,0,3,2,0,0,0,0,0,0,1,3,4,5,0,2,0,6,7,4,0,0
SK_522287,Bajany,382,54,0,0,1,9,6,0,0,2,1,2,0,4,1,0,0,4,1,0,0,0,4,2,5,2,1,1,2,1,3,0,2
SK_522295,Banovce nad Ondavou,583,50,1,0,0,6,11,0,3,3,0,1,0,4,4,2,0,1,0,0,0,0,0,0,2,3,0,1,0,2,6,0,0
SK_522309,Baškovce (okres Sobrance),206,87,7,0,1,7,48,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,4,1,2,0,0,1,5,2,1
SK_522317,Benatina,188,51,1,0,0,2,21,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,13,0,1,1,0,0,0,5,1,0,1
SK_528137,Beša (okres Michalovce),300,149,6,0,3,1,0,0,0,0,0,0,4,0,0,0,0,38,0,1,0,0,0,0,1,0,0,1,0,1,0,0,93
SK_522325,Bezovce,785,72,1,0,1,7,26,0,2,0,0,0,0,2,0,0,0,2,0,4,2,1,1,3,1,1,5,0,0,9,3,0,1
SK_522333,Blatna Polianka,145,29,1,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
SK_522341,Blatne Remety,455,89,0,0,4,18,11,0,0,0,0,1,0,3,1,23,0,1,0,3,0,0,2,0,4,5,0,0,1,5,5,1,1
SK_522350,Blatne Revistia,192,30,0,0,4,1,10,0,0,3,0,0,0,1,1,1,0,0,0,1,0,1,3,0,1,1,2,0,0,0,0,0,0
SK_522368,Bracovce,743,60,2,0,2,1,31,0,2,6,0,0,0,2,2,0,0,1,0,0,0,0,2,1,1,2,1,1,0,1,2,0,0
SK_513857,Budince,163,47,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
SK_522376,Budkovce,1187,152,7,0,2,16,37,0,1,6,1,0,0,9,2,30,0,5,0,0,0,0,9,0,4,6,0,2,0,11,2,0,2
SK_522384,Bunkovce,265,42,1,0,0,4,8,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,1,0,7,6,0,0,0,1,7,1,0
SK_522392,Cecehov,301,41,0,0,3,2,16,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,1,1,5,0,3,0,0,1,1,0,0
SK_528277,Cicarovce,696,220,2,0,5,1,1,0,0,0,0,0,2,1,2,0,0,27,0,2,0,0,1,1,2,0,1,0,0,0,3,1,168
SK_528307,Cierne Pole,258,77,4,0,1,12,13,0,0,18,0,0,0,8,1,0,0,0,0,5,0,0,2,0,6,4,1,0,0,1,1,0,0
SK_528331,Drahnov,857,43,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,16,0,4,0,0,1,0,0,3,0,0,0,0,0,0,10
SK_522406,Dúbravka,567,45,0,0,1,10,18,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,1
SK_522414,Falkusovce,518,33,1,0,0,2,10,0,2,4,0,0,0,5,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SK_522422,Fekisovce,257,27,0,0,2,6,8,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,0,1
SK_522431,Hatalov,615,73,4,0,1,13,29,0,0,0,0,1,1,3,1,1,0,1,0,4,2,0,2,0,2,1,1,0,0,2,3,0,1
SK_522449,Hazin,395,38,0,0,1,5,6,0,1,1,1,0,0,3,2,1,0,0,0,0,0,0,3,5,2,1,2,0,0,1,3,0,0
SK_522457,Hlivistia,310,41,0,0,0,1,29,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1
SK_522465,Hnojne,182,56,2,0,3,5,33,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0
SK_522473,Horna,293,27,1,0,2,8,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2,0,0
SK_522481,Horovce (okres Michalovce),673,50,3,0,1,5,19,0,0,0,0,1,0,3,1,2,1,1,2,3,0,1,2,4,1,0,0,0,0,0,0,0,0
SK_522490,Husak,138,27,1,0,0,5,6,0,2,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,1,1,0
SK_522503,Chonkovce,459,59,1,0,0,5,28,0,0,3,0,2,0,2,1,2,0,0,1,2,0,0,4,0,1,0,1,0,0,2,4,0,0
SK_522511,Inacovce,481,36,1,0,1,7,3,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,2,0,6,0,4,0,0,2,3,0,0
SK_522520,Inovce,188,31,1,0,0,0,16,0,0,0,0,0,0,3,3,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,0,1
SK_528391,Izkovce,87,42,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
SK_522538,Jasenov (okres Sobrance),254,24,0,0,0,6,5,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0
SK_522546,Jastrabie pri Michalovciach,252,32,0,0,2,8,4,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,2,1,0,4,0,0,3,2,0,0
SK_522554,Jenkovce,359,44,0,0,2,7,11,0,1,1,0,1,0,0,1,0,0,2,0,1,0,0,0,1,2,0,1,0,0,0,10,2,1
SK_522562,Jovsa,671,56,1,0,5,12,9,0,0,4,0,1,0,0,1,2,1,0,0,0,0,0,4,4,0,4,7,0,0,0,1,0,0
SK_522571,Kacanov,312,23,0,0,0,2,4,0,0,2,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,8,0,0,0,0,1,0,0
SK_522589,Kaluza,331,50,1,0,0,12,10,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,3,2,7,1,3,0,0,2,3,0,0
SK_528404,Kapusianske Klacany,639,168,2,0,13,0,46,0,0,0,0,0,1,2,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,2,2,0,84
SK_522597,Klokočov (okres Michalovce),321,40,0,0,3,3,15,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2,5,0,1,2,0,2,0
SK_522601,Kolibabovce,137,18,0,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,2,0,0,0
SK_522627,Konus,286,70,2,0,2,13,40,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,3,0,0
SK_522643,Koromla,367,63,3,0,1,20,18,1,0,7,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,4,2,0,0
SK_522651,Krasnovce,515,63,1,0,8,3,21,0,1,1,0,1,0,1,0,4,0,2,0,4,0,0,4,1,2,0,4,0,0,1,4,0,0
SK_522660,Krcava,348,52,1,0,1,4,24,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,3,1,0,2
SK_522678,Kristy,236,34,0,0,2,1,21,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0
SK_528463,Krisovska Lieskova,658,117,3,0,4,4,20,0,0,0,0,0,8,8,1,0,0,28,0,0,0,0,1,0,2,0,0,0,0,0,2,1,35
SK_522686,Kusin,286,46,3,0,3,8,14,0,0,4,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,2,1,0,3,0,0,0
SK_522694,Lastomir,926,85,0,0,1,8,35,0,5,1,1,1,0,6,0,2,0,2,1,1,1,0,5,0,3,2,1,1,0,4,4,0,0
SK_522708,Laskovce,426,37,2,0,2,7,5,1,0,6,0,0,0,3,0,0,0,0,0,1,0,0,7,0,1,0,1,0,0,1,0,0,0
SK_522716,Lekarovce,801,66,0,0,0,11,26,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,3,4,2,1,5,0,0,4,2,1,1
SK_522724,Lesne,344,44,3,0,3,11,15,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,1,0,1
SK_522732,Lozin,627,63,0,0,0,3,13,0,6,28,0,0,0,0,1,2,0,0,1,0,1,0,2,1,1,1,1,0,0,1,1,0,0
SK_522741,Lúčky (okres Michalovce),430,31,0,0,2,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,0,1,0,0
SK_522759,Malcice,999,48,0,0,0,5,9,0,1,5,0,0,0,4,3,1,0,0,0,0,0,0,4,1,2,8,1,0,0,3,0,0,1
SK_522767,Male Raskovce,200,50,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,27,0,1,0,0,2,0,2,0,0,0,0,1,0,0,14
SK_522783,Markovce,562,168,5,0,14,3,9,0,1,0,3,0,0,8,2,8,0,1,0,0,0,0,0,0,0,106,4,0,0,2,1,0,1
SK_528579,Matovske Vojkovce,481,110,5,0,3,0,4,0,0,0,0,0,0,1,0,0,1,23,0,0,0,0,0,1,1,0,2,0,0,1,0,1,67
SK_522279,Michalovce,31694,3199,62,0,193,460,952,7,46,57,1,19,4,134,69,62,2,28,15,24,11,5,286,99,174,64,96,18,1,97,196,12,5
SK_522791,Moravany,833,71,2,0,9,9,26,0,0,2,0,1,0,4,1,0,0,1,0,2,0,0,1,1,2,3,1,0,0,4,2,0,0
SK_522805,Nacina Ves,1356,161,3,0,13,15,80,1,2,2,0,8,0,1,1,0,0,0,2,20,0,0,3,0,0,1,3,1,0,2,3,0,0
SK_522813,Nizna Rybnica,331,54,4,0,0,2,34,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1
SK_522821,Nizne Nemecke,283,41,1,0,3,5,13,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,8,2,0,0
SK_528633,Oborin,570,135,3,0,4,0,6,0,0,0,0,0,0,2,0,0,0,82,0,1,0,0,1,1,2,1,1,0,0,1,0,0,30
SK_522830,Orechova,177,30,0,0,1,0,7,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,0,0,4
SK_522848,Oreské (okres Michalovce),411,53,1,0,7,15,15,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,0,1,0,4,0,0,2,1,0,0
SK_522856,Ostrov (okres Sobrance),242,39,0,0,3,18,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,2,0,0
SK_522864,Palin,705,40,2,0,1,5,11,0,0,0,0,2,0,2,2,1,0,0,0,0,1,0,3,0,0,3,2,0,0,2,3,0,0
SK_522872,Pavlovce nad Uhom,3062,135,2,0,9,10,44,0,0,1,0,1,3,38,0,3,0,2,0,0,1,0,6,0,2,2,1,0,0,5,3,0,2
SK_522881,Petrikovce,156,33,0,0,1,3,11,0,0,2,0,1,0,1,0,2,0,4,0,0,0,0,3,1,0,0,0,0,0,1,0,0,3
SK_522899,Petrovce (okres Sobrance),190,48,2,0,0,6,22,0,0,4,0,0,0,1,3,0,0,0,0,2,0,0,2,3,0,0,0,0,0,1,1,0,1
SK_522902,Petrovce nad Laborcom,750,73,2,0,5,19,19,0,0,0,0,1,0,2,0,1,0,0,1,0,0,2,3,9,1,1,0,2,0,4,1,0,0
SK_522911,Pinkovce,151,41,0,0,2,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,1,1,0,0
SK_522929,Podhorod,313,30,0,0,2,2,10,0,1,0,1,0,0,3,1,2,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,1
SK_522937,Porostov,176,35,1,0,0,3,8,0,1,6,0,0,0,2,0,2,0,1,0,1,0,0,2,0,1,2,2,0,0,1,2,0,0
SK_522945,Poruba pod Vihorlatom,513,50,0,0,2,2,22,0,0,3,0,0,0,0,1,3,0,0,1,0,0,0,3,0,3,0,2,0,0,1,7,0,0
SK_522953,Porúbka (okres Sobrance),342,44,4,0,1,3,24,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,2,1,0
SK_522961,Pozdisovce,1016,96,3,0,6,13,28,1,1,0,0,1,0,3,5,0,0,0,0,1,1,0,8,7,2,3,6,0,0,6,1,0,0
SK_522970,Priekopa,247,41,1,0,0,7,14,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,6,0,1
SK_528692,Ptruksa,415,81,1,0,3,2,0,0,0,1,0,0,0,2,0,0,0,39,0,1,0,0,0,0,2,0,0,0,1,0,0,0,29
SK_522988,Puste Cemerne,303,87,3,0,7,17,28,0,1,0,0,0,0,4,0,0,0,2,0,2,2,0,0,2,14,0,0,0,0,5,0,0,0
SK_522996,Rakovec nad Ondavou,806,80,3,0,4,7,35,2,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,1,1,19,0,0,0,0,1,0,1
SK_523003,Remetske Hamre,499,39,3,0,1,3,15,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,1,1,0
SK_528714,Ruska,476,77,1,0,5,0,11,0,0,3,0,0,1,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,2,0,30
SK_523011,Ruska Bystra,90,28,0,0,0,4,8,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,1,1,1,0,2,0,4,0,1
SK_523020,Ruskovce (okres Sobrance),221,47,1,0,1,12,15,0,1,0,0,2,0,3,3,0,0,1,0,0,0,0,2,0,3,0,0,0,0,1,2,0,0
SK_523038,Rusky Hrabovec,271,74,2,0,1,1,50,0,0,0,0,0,0,2,4,0,1,2,1,1,0,0,1,0,0,1,0,0,0,3,1,0,3
SK_523046,Sejkov,176,38,0,0,0,15,5,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,2,1,1,0
SK_523054,Senné (okres Michalovce),580,49,2,0,0,4,16,0,1,8,0,0,0,1,2,3,0,0,0,0,0,0,1,0,3,0,3,0,0,4,1,0,0
SK_523062,Slavkovce,467,49,1,0,6,14,9,1,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,4,1,0,0,0,5,0,0
SK_523071,Sliepkovce,574,37,0,0,0,8,9,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,5,2,1,0,1,0,0,1,5,0,0
SK_523089,Sobrance,4573,535,17,0,17,89,200,0,6,1,0,1,1,15,10,6,0,0,4,8,1,2,29,22,18,7,9,6,0,26,26,4,10
SK_523097,Stare,659,54,2,0,3,8,8,0,0,2,0,0,0,1,1,2,1,1,1,5,1,0,6,1,2,1,0,4,0,4,0,0,0
SK_523101,Strazske,3598,310,8,0,9,42,123,1,5,3,1,3,0,8,5,6,0,2,0,11,0,0,16,4,15,1,7,11,0,21,7,1,0
SK_523119,Stretava,493,18,0,0,0,3,5,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
SK_523127,Stretavka,161,27,0,0,2,6,8,2,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
SK_523135,Suche,333,58,1,0,9,1,19,0,0,0,0,0,0,9,3,2,0,0,1,0,0,0,1,2,3,1,0,0,1,2,2,1,0
SK_523143,Svätuš,97,40,0,0,0,0,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SK_523151,Samudovce,418,40,1,0,5,8,14,0,0,0,0,2,2,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,2,1,0,0
SK_523160,Tasula,169,40,0,0,2,1,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,17,1,0
SK_523178,Tibava,473,60,2,0,0,7,28,0,0,0,0,0,0,2,2,1,0,0,0,4,0,0,2,1,1,1,0,0,0,8,0,0,1
SK_523186,Trhoviste,1280,84,3,0,13,5,30,1,2,5,0,0,0,5,0,0,0,2,0,1,0,0,1,0,4,2,1,0,0,5,4,0,0
SK_523194,Trnava pri Laborci,470,53,1,0,3,6,22,0,1,4,0,1,0,3,1,0,0,1,0,1,1,0,0,1,2,0,0,0,0,4,0,0,1
SK_523208,Tusice,572,28,2,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,3,0,3,1,1,0,0,1,3,0,1
SK_523216,Tusicka Nova Ves,462,50,0,0,6,6,14,0,2,0,0,1,0,3,1,0,0,0,0,2,0,1,3,0,2,2,0,0,0,2,4,1,0
SK_523224,Ubrez,518,50,3,0,1,10,15,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,2,4,0,0,2,1,4,1,1
SK_543853,Velke Kapusany,7537,603,13,0,12,22,61,1,4,1,1,1,6,37,8,6,0,96,0,1,1,0,6,2,18,5,14,1,0,7,12,2,265
SK_543870,Velke Raskovce,269,62,2,0,0,1,2,0,0,0,0,0,0,3,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11
SK_523232,Velke Revistia,419,83,3,0,2,20,14,0,0,0,0,2,0,6,2,1,0,3,0,6,1,0,12,0,3,1,0,0,0,4,1,0,2
SK_543888,Velke Slemence,466,86,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,65
SK_523259,Vinne,1428,148,3,0,11,28,26,3,3,4,0,2,0,13,2,2,0,4,0,1,1,0,12,2,9,1,2,4,0,0,14,0,1
SK_543942,Vojany,638,55,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,3,0,0,1,0,0,19
SK_523267,Vojnatina,201,12,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SK_523275,Vola,205,23,0,0,0,4,7,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,4,1,0,0
SK_523283,Vrbnica,567,39,0,0,1,12,13,0,0,0,0,1,0,2,1,2,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
SK_523291,Vysoka nad Uhom,673,44,1,0,3,6,15,0,0,0,0,1,0,4,0,0,0,1,0,2,0,0,3,1,1,1,1,0,0,1,3,0,0
SK_523305,Vysna Rybnica,317,28,0,0,1,2,12,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,3,1,0,0
SK_523313,Vysne Nemecke,187,40,4,0,1,5,12,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,3,1,2,0,1,0,0,1,4,1,0
SK_523321,Vysne Remety,332,18,0,0,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1
SK_523330,Zahor,547,60,2,0,2,1,23,0,0,0,0,1,0,4,2,0,0,0,0,0,1,0,6,0,2,2,1,0,0,5,7,1,0
SK_523241,Zaluzice,945,136,7,0,6,27,35,1,2,2,0,1,0,3,6,1,1,0,0,4,0,3,7,4,4,5,1,1,0,1,13,1,0
SK_523348,Závadka (okres Michalovce),365,27,0,0,3,1,10,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0
SK_523356,Zbudza,449,48,1,0,0,20,11,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,3,1,1,0,1,1,0,4,0,0,0
SK_523364,Zemplinska Siroka,747,56,0,0,3,4,22,0,2,5,0,0,0,1,0,4,0,0,0,0,0,0,2,0,1,3,4,0,0,5,0,0,0
SK_522635,Zemplinske Kopcany,239,61,1,0,3,1,5,0,0,1,0,1,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
SK_523372,Zbince,703,41,2,0,1,8,10,0,1,1,0,0,0,1,5,0,0,0,0,1,0,0,4,0,1,2,0,1,0,1,2,0,0
SK_525537,Ardovo,138,31,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,3,0,11
SK_525545,Betliar,822,141,2,0,2,2,46,0,13,0,0,3,0,2,8,0,0,4,12,2,0,0,15,1,6,0,2,1,0,7,9,0,4
