gisco_id,name,registered,turnout,invalid,blank,PATRIOT,MySlovensko,Demokrati,MSZ,SOSK,SOS,S.sk,SNS,Republika,SĽS,SRDCE-SNJ,ĽSNS,ZR,KSS,KÚ,Smer-SD,KDH,SaS,PS,Slovensko-ZĽ,Hlas-SD,Volt,SDKÚ-DS
SK_500917,Vinodol,1558,345,6,0,0,1,7,0,0,0,0,16,61,0,0,0,5,1,1,89,24,26,65,3,40,0,0
SK_500933,Vrable,6868,2535,53,0,7,1,106,17,0,0,0,47,320,0,1,10,29,1,15,803,142,98,609,30,241,5,0
SK_500941,Vycapy - Opatovce,1737,634,15,0,2,0,38,7,0,0,0,7,57,0,1,3,8,1,6,177,62,24,163,16,47,0,0
SK_500950,Zbehy,1856,653,9,0,2,1,19,0,0,0,0,7,105,0,0,4,5,0,3,209,33,40,142,11,63,0,0
SK_500992,Zirany,1125,339,10,0,1,0,6,51,1,0,0,4,52,0,0,2,4,0,0,51,17,17,98,3,22,0,0
SK_501018,Zitavce,359,131,1,0,0,1,2,0,0,0,0,6,31,0,0,0,0,0,1,34,2,5,25,2,21,0,0
SK_500062,Beladice,1361,478,11,0,0,0,18,0,0,0,1,8,93,0,1,4,4,0,11,129,16,16,117,5,44,0,0
SK_500127,Caradice,423,137,0,0,0,0,2,0,0,0,0,5,17,0,0,4,3,0,4,40,19,5,23,5,10,0,0
SK_555916,Cerveny Hradok,364,141,5,0,0,0,6,0,0,0,0,5,20,0,0,2,0,0,1,37,16,6,29,6,8,0,0
SK_500151,Cierne Klacany,951,381,6,0,0,1,8,0,0,0,0,15,57,0,0,0,5,0,3,117,53,9,71,2,34,0,0
SK_500283,Hostie,980,372,9,0,3,0,15,0,0,0,0,16,57,0,0,1,4,0,3,123,13,17,81,2,28,0,0
SK_500305,Hosťovce (okres Zlaté Moravce),596,230,9,0,1,0,4,1,0,0,0,4,29,0,0,1,2,2,4,80,18,4,42,1,28,0,0
SK_500321,Choca,411,162,3,0,0,0,8,0,0,1,0,5,25,0,0,1,2,0,1,66,10,1,23,2,14,0,0
SK_500364,Jedlove Kostolany,810,320,3,0,1,2,8,0,0,0,0,13,59,0,0,8,3,0,3,83,9,20,68,1,37,2,0
SK_500429,Kostolany pod Tribecom,296,138,1,0,1,0,4,0,0,0,0,2,18,1,0,0,0,0,8,48,7,2,28,0,13,5,0
SK_500437,Ladice,641,153,3,0,0,0,1,14,0,0,0,1,28,0,0,2,2,0,1,35,7,5,45,1,8,0,0
SK_500461,Lovce,587,248,5,0,0,0,11,0,0,0,0,5,34,0,0,0,6,0,2,121,4,5,25,2,27,1,0
SK_500500,Machulince,886,374,9,0,0,0,17,0,0,0,0,12,53,1,0,0,3,0,1,95,42,14,70,15,42,0,0
SK_555924,Male Vozokany,282,97,5,0,0,0,4,0,0,0,0,6,16,0,0,1,0,0,1,32,10,2,13,0,7,0,0
SK_500542,Mankovce,414,184,7,0,0,0,10,0,0,0,0,2,27,0,0,2,4,0,0,52,8,8,26,2,36,0,0
SK_500551,Martin nad Zitavou,477,195,6,0,0,0,3,0,0,0,0,11,35,0,0,0,1,0,2,45,16,14,41,4,17,0,0
SK_500585,Nemcinany,545,187,3,0,0,0,10,0,0,0,0,4,34,0,0,3,4,0,2,60,16,4,28,0,19,0,0
SK_500593,Neverice,553,197,2,0,0,0,5,0,0,0,0,6,41,0,0,1,0,0,2,62,6,8,34,2,27,1,0
SK_500607,Nevidzany (okres Zlaté Moravce),492,219,6,0,2,0,23,0,0,0,0,2,24,1,0,2,4,0,3,69,21,7,43,3,9,0,0
SK_500658,Obyce,1226,463,12,0,1,0,19,1,0,0,1,26,106,0,0,4,6,3,7,117,30,10,77,2,39,2,0
SK_500721,Skycov,785,292,5,0,0,0,4,0,0,1,0,8,63,0,0,0,0,0,6,93,12,10,30,5,54,1,0
SK_500747,Slazany,1385,511,19,0,0,0,21,0,0,0,0,9,87,0,2,0,1,0,0,189,20,9,94,8,52,0,0
SK_500755,Slepcany,676,241,4,0,1,0,4,0,0,0,0,1,42,0,0,1,0,0,3,76,20,18,29,8,34,0,0
SK_517305,Tekovske Nemce,865,308,14,0,0,0,7,1,0,0,0,9,47,0,0,0,0,0,2,134,12,8,50,5,19,0,0
SK_500810,Tesarske Mlynany,1382,502,9,0,3,0,17,0,0,1,0,6,109,0,0,1,3,0,4,147,45,11,75,13,58,0,0
SK_500828,Topolcianky,2216,938,22,0,0,1,35,0,1,0,0,18,116,0,1,5,14,3,10,288,72,29,223,19,80,1,0
SK_500836,Velcice,687,234,2,0,0,0,12,0,0,0,0,6,46,0,0,0,2,1,0,77,9,1,38,4,36,0,0
SK_555932,Velke Vozokany,341,164,1,0,1,0,8,0,0,0,0,3,33,0,0,2,0,0,1,53,25,8,14,2,13,0,0
SK_500909,Vieska nad Zitavou,358,158,3,0,1,0,6,0,0,0,0,3,31,0,0,1,3,0,0,58,8,5,26,0,13,0,0
SK_500925,Volkovce,831,330,8,0,0,0,9,1,0,0,0,7,33,0,0,3,6,1,2,123,20,12,56,7,42,0,0
SK_500968,Zlate Moravce,9758,3595,68,0,8,0,141,4,0,0,0,75,554,1,2,13,34,4,25,1214,204,117,778,45,305,3,0
SK_500976,Zlatno (okres Zlaté Moravce),181,87,0,0,0,0,3,0,0,0,0,3,16,0,0,4,1,0,0,27,2,3,5,0,23,0,0
SK_500984,Zikava,445,154,3,0,0,0,6,0,1,0,0,5,29,1,0,0,1,0,0,53,17,3,19,2,14,0,0
SK_582816,Žitavany,1527,556,10,0,1,2,30,0,0,0,0,10,104,1,0,4,4,3,7,172,62,15,77,5,49,0,0
SK_503029,Andovce,1415,408,6,0,0,0,17,70,0,0,0,1,45,0,0,0,2,0,0,70,6,15,128,9,37,2,0
SK_503037,Bajtava,325,89,1,0,0,0,0,58,0,0,0,1,1,0,0,1,1,0,0,10,1,3,3,0,9,0,0
SK_503045,Banov,2887,1087,10,0,1,2,33,4,1,0,0,16,146,0,0,3,6,1,8,340,77,38,236,13,150,2,0
SK_503053,Bardonovo,585,148,3,0,0,1,3,33,0,0,0,1,19,1,0,2,0,2,0,32,0,3,24,1,23,0,0
SK_503061,Belá (okres Nové Zámky),313,116,2,0,0,0,2,41,0,0,0,1,15,0,0,0,0,0,0,15,1,1,31,0,7,0,0
SK_503070,Besenov,1326,304,2,0,1,0,7,134,0,0,1,1,21,0,0,0,2,0,2,36,1,2,54,2,38,0,0
SK_503088,Bina,1188,327,7,0,2,1,3,208,1,0,0,0,14,0,0,4,0,0,0,41,0,0,19,0,26,1,0
SK_503096,Branovo,499,187,2,0,0,0,3,2,0,0,0,2,19,0,1,1,2,0,2,41,10,6,53,1,42,0,0
SK_503100,Bruty,481,118,0,0,1,0,2,82,0,0,0,0,10,0,0,0,0,0,0,12,0,0,2,1,8,0,0
SK_503118,Cechy,251,99,0,0,0,0,2,0,0,0,0,5,10,0,0,0,3,0,0,42,6,1,12,0,17,0,1
SK_503126,Cernik,848,353,17,0,3,0,7,1,5,0,1,12,88,0,0,3,3,1,0,102,12,8,48,9,33,0,0
SK_503134,Dedinka,550,195,5,0,1,0,5,0,0,0,0,1,17,0,0,2,1,0,2,64,16,12,26,0,43,0,0
SK_503151,Dolny Ohaj,1242,439,6,0,2,1,12,0,0,0,1,7,63,0,0,0,2,0,1,168,31,17,44,4,80,0,0
SK_503169,Dubnik,1240,253,8,0,2,0,10,31,0,0,2,1,32,0,0,4,3,0,1,46,2,11,54,8,38,0,0
SK_503177,Dvory nad Zitavou,4028,943,27,0,7,0,25,228,0,0,3,3,64,0,0,2,2,0,0,98,7,18,185,12,259,3,0
SK_503185,Gbelce,1738,464,9,0,1,0,7,199,0,1,0,2,37,0,0,0,0,0,0,85,2,2,43,7,69,0,0
SK_503193,Hul,1013,350,7,0,2,0,10,1,0,0,0,5,58,0,0,1,2,2,0,107,31,13,49,2,60,0,0
SK_503207,Chlaba,602,188,1,0,0,0,3,100,0,0,0,2,19,0,0,0,2,2,0,23,0,2,18,0,16,0,0
SK_503215,Jasova,946,302,11,0,2,0,8,0,0,0,0,11,41,0,1,0,1,0,2,67,34,16,61,3,44,0,0
SK_503223,Jatov,610,234,3,0,1,0,6,0,0,1,0,3,40,0,0,4,2,0,1,82,5,9,37,1,39,0,0
SK_503231,Kamenica nad Hronom,1025,210,0,0,1,0,4,82,0,1,0,0,9,0,0,0,0,0,0,37,3,2,28,3,40,0,0
SK_503240,Kamenin,1221,307,3,0,0,0,1,160,0,0,0,4,30,0,0,0,0,0,0,36,1,3,35,4,29,1,0
SK_503258,Kamenny Most,872,255,0,0,1,0,4,146,0,0,0,1,10,0,0,0,0,0,1,41,0,4,30,2,15,0,0
SK_503266,Kmetovo,692,300,15,0,0,0,9,1,2,0,0,5,36,0,0,1,4,0,10,70,63,6,26,1,51,0,0
SK_503274,Kolta,1096,367,13,0,2,0,14,2,1,0,0,9,56,1,0,3,1,0,3,86,10,19,56,1,90,0,0
SK_503282,Komjatice,3400,1218,35,0,3,0,38,0,0,0,1,5,343,0,0,1,8,1,8,332,70,36,212,16,109,0,0
SK_503291,Komoca,809,228,2,0,0,0,10,107,0,0,0,0,24,0,1,1,0,0,0,22,0,5,35,4,17,0,0
SK_503312,Lela,293,127,1,0,7,0,0,84,0,0,0,0,1,0,0,0,0,0,0,20,0,1,2,3,8,0,0
SK_503321,Lipová (okres Nové Zámky),1286,416,4,0,0,0,14,0,0,0,0,13,75,0,1,8,4,2,6,153,20,13,54,4,45,0,0
SK_503339,Luba,345,111,4,0,0,0,3,48,0,0,0,1,21,0,0,1,0,0,0,7,1,0,12,2,11,0,0
SK_503347,Mala nad Hronom,315,86,0,0,0,0,1,43,0,0,0,0,6,0,0,0,0,0,0,23,0,0,3,0,10,0,0
SK_503355,Male Kosihy,288,64,2,0,0,0,0,44,0,0,0,0,2,0,0,0,0,0,0,10,0,1,5,0,0,0,0
SK_503363,Mana,1628,565,10,0,0,0,6,0,0,0,1,8,112,0,0,4,13,0,3,194,62,18,63,5,66,0,0
SK_503371,Michal nad Zitavou,588,281,7,0,0,0,11,1,0,0,0,4,41,0,0,2,1,0,0,114,15,9,32,7,37,0,0
SK_503398,Mojzesovo,1088,351,12,0,1,0,7,1,0,0,0,7,70,0,0,0,3,0,0,93,10,11,50,3,81,1,1
SK_503401,Muzla,1596,366,7,0,4,0,7,228,0,0,0,1,20,0,0,0,2,0,0,25,4,1,49,2,16,0,0
SK_556092,Nana,1009,281,5,0,0,0,8,107,0,0,0,1,26,0,0,0,0,0,0,54,3,5,47,7,18,0,0
SK_503436,Nova Vieska,570,226,1,0,1,0,2,164,0,0,0,1,13,0,0,1,0,0,0,20,3,1,18,0,1,0,0
SK_503011,Nove Zamky,30346,9826,178,0,18,6,396,682,1,0,6,91,876,2,7,24,101,5,58,2288,257,388,3304,198,927,11,2
SK_582361,Obid,941,231,1,0,2,0,5,146,0,0,0,0,19,0,0,0,0,0,0,16,1,0,31,2,8,0,0
SK_503452,Palarikovo,3410,931,28,0,2,0,29,0,0,0,0,16,126,0,0,7,16,1,4,339,26,24,193,10,109,1,0
SK_556033,Pavlova,189,85,2,0,1,0,0,62,0,0,0,1,1,0,0,0,0,0,0,6,0,0,7,0,5,0,0
SK_503479,Podhajska,999,433,3,0,1,0,12,0,0,0,0,7,69,1,0,1,5,0,1,158,29,14,65,11,56,0,0
SK_503487,Pozba,397,151,1,0,0,0,9,61,0,0,0,0,17,0,0,0,0,0,0,21,2,1,24,5,10,0,0
SK_503495,Radava,682,316,5,0,0,0,12,0,0,0,0,13,37,0,0,1,2,0,3,97,21,23,64,5,33,0,0
SK_503509,Rastislavice,800,271,6,0,0,0,10,0,1,0,0,1,53,0,0,1,1,0,0,78,12,11,45,5,45,2,0
SK_503517,Ruban,717,152,4,0,1,0,1,71,0,0,0,1,7,0,0,0,2,0,1,38,2,1,15,2,6,0,0
SK_503525,Salka,778,225,4,0,1,1,1,136,0,0,0,0,16,0,0,0,0,0,0,40,0,0,9,1,16,0,0
SK_503533,Semerovo,1056,307,8,0,3,0,6,1,0,0,0,10,58,0,0,5,0,0,2,105,2,4,34,7,62,0,0
SK_503541,Sikenicka,366,106,1,0,0,1,1,68,1,0,0,1,7,0,0,0,0,0,0,14,0,0,6,0,6,0,0
SK_503550,Strekov,1595,467,7,0,2,0,8,288,0,0,0,3,21,0,1,2,6,0,1,31,2,5,54,2,34,0,0
SK_503568,Svodin,1994,500,15,0,1,0,13,268,0,0,0,3,31,0,0,2,1,0,0,72,1,3,55,2,32,1,0
SK_503576,Sarkan,285,66,3,0,0,0,0,38,0,0,0,0,2,0,0,0,0,0,0,10,0,0,4,1,8,0,0
SK_503584,Sturovo,8122,2566,56,0,5,2,42,874,1,0,0,19,237,0,1,7,5,0,4,432,36,60,534,27,222,2,0
SK_503592,Surany,7710,2750,34,0,4,1,97,1,0,1,1,62,457,0,1,18,31,3,8,974,93,78,526,27,332,0,1
SK_503606,Travnica,924,384,8,0,0,0,15,0,0,0,0,8,53,0,0,4,8,1,3,121,25,17,72,2,45,2,0
SK_503614,Tvrdosovce,4171,944,23,0,3,0,33,281,1,0,2,4,88,1,2,1,5,0,0,165,8,15,223,12,76,1,0
SK_556050,Ulany nad Zitavou,1292,460,10,0,2,1,19,0,0,0,0,7,77,0,1,1,3,2,0,182,24,10,57,1,63,0,0
SK_503631,Velke Lovce,1467,421,14,0,1,0,20,10,0,0,3,17,61,0,0,1,0,0,6,99,44,17,51,7,69,1,0
SK_503380,Velky Kyr,2470,699,10,0,2,0,39,162,0,1,5,6,80,0,0,1,4,0,3,97,5,19,231,10,23,1,0
SK_556025,Vlkas,259,112,2,0,0,1,6,0,0,0,0,1,23,0,0,0,4,1,0,24,12,1,12,1,24,0,0
SK_503649,Zemne,1729,450,12,0,4,0,5,186,0,0,0,1,49,0,0,2,1,0,0,78,4,7,64,4,33,0,0
SK_503711,Diakovce,2047,555,11,0,2,1,13,221,0,0,0,5,50,0,1,6,2,0,1,80,3,8,124,5,22,0,0
SK_503720,Dlha nad Vahom,762,243,9,0,0,0,16,62,0,0,0,1,17,0,0,0,2,0,0,28,1,8,89,1,9,0,0
SK_500241,Hajske,1057,386,14,0,2,1,12,0,0,0,1,10,61,1,0,1,4,0,3,115,28,11,74,11,37,0,0
SK_555878,Horna Kralova,1558,414,11,0,5,1,25,9,0,0,0,13,57,0,0,2,2,1,1,105,10,15,116,14,26,1,0
SK_503886,Kralova nad Vahom,1504,479,14,0,4,0,24,105,0,0,0,3,50,0,0,1,0,0,1,70,3,18,160,12,14,0,0
SK_500739,Mocenok,3552,1065,32,0,4,1,41,0,0,0,1,22,183,1,0,6,12,1,24,303,97,45,199,17,74,2,0
SK_503932,Neded,2585,559,15,0,0,0,7,193,0,0,3,4,61,0,0,0,3,0,0,128,2,13,91,5,30,3,1
SK_503991,Selice,2286,238,5,0,2,1,9,49,0,0,0,1,29,0,0,1,3,0,0,59,0,2,46,18,13,0,0
SK_504025,Sala,16747,5574,95,0,15,0,245,243,3,2,11,64,558,1,6,14,44,6,16,1239,190,307,2001,83,419,9,3
SK_504068,Tesedikovo,3019,757,17,0,0,0,12,365,0,0,0,10,69,0,0,2,3,0,0,97,8,12,125,12,24,1,0
SK_504092,Trnovec nad Vahom,2217,566,13,0,3,0,16,21,0,0,0,17,68,0,2,4,3,5,6,137,19,31,165,5,51,0,0
SK_504165,Vlcany,2665,572,7,0,1,0,15,220,2,0,0,4,57,1,1,3,4,0,2,105,3,8,107,8,22,2,0
SK_504190,Ziharec,1479,372,9,0,1,0,5,199,0,0,0,3,36,0,1,1,3,0,1,48,0,3,53,0,9,0,0
SK_556220,Ardanovce,192,64,4,0,1,0,0,0,0,0,0,3,3,0,0,0,2,0,0,41,1,1,5,1,2,0,0
SK_542661,Belince,298,114,2,0,0,0,12,0,0,0,0,3,16,0,0,0,1,0,1,41,6,6,9,0,17,0,0
SK_542695,Biskupova,191,71,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,33,7,3,13,0,5,0,0
SK_542709,Blesovce,274,125,3,0,0,0,1,0,0,0,2,3,17,0,0,2,1,0,1,58,5,2,12,0,18,0,0
SK_542717,Bojna,1644,502,14,0,0,0,18,0,0,0,0,13,96,0,0,7,4,0,2,198,22,24,69,3,32,0,0
SK_556297,Celadince,416,152,2,0,0,0,11,0,0,0,0,7,24,0,0,0,1,0,1,65,3,2,11,3,22,0,0
SK_542792,Cermany,313,124,2,0,0,1,3,0,0,0,0,0,15,0,0,0,0,0,0,60,9,4,13,6,11,0,0
SK_556262,Dvorany nad Nitrou,663,255,6,0,1,0,14,0,0,0,0,3,38,0,0,0,1,1,4,85,28,10,49,2,13,0,0
SK_542881,Hajna Nova Ves,286,114,2,0,1,0,7,0,0,0,0,1,16,0,0,0,0,0,0,51,2,11,13,0,10,0,0
SK_556351,Horne Chlebany,291,108,3,0,1,0,3,0,0,0,0,1,16,0,0,2,1,0,1,46,6,5,10,2,10,1,0
SK_542938,Horne Obdokovce,1238,366,8,0,1,2,13,0,2,0,0,13,49,0,1,2,7,0,2,147,11,10,57,6,35,0,0
SK_542954,Horne Stitare,526,172,1,0,0,0,4,0,0,0,0,6,22,0,0,1,1,0,0,52,12,7,43,3,20,0,0
SK_542971,Hrusovany,893,341,6,0,0,1,13,0,1,0,0,5,31,0,0,2,5,0,2,164,17,10,60,9,14,1,0
SK_556165,Chrabrany,751,297,7,0,0,2,13,0,0,0,17,3,37,0,0,1,0,0,1,101,24,6,51,10,23,1,0
SK_556157,Jacovce,1508,526,7,0,2,0,19,0,0,0,0,11,85,0,0,2,4,0,14,173,43,16,98,13,38,0,1
SK_543039,Kamanova,506,190,4,0,0,0,8,0,0,1,0,1,23,0,0,3,3,0,0,83,9,6,24,3,20,1,1
SK_543063,Koniarovce,539,200,2,0,2,0,10,0,0,0,0,5,23,0,0,2,0,0,4,67,30,11,24,7,13,0,0
SK_543071,Kovarce,1266,373,13,0,1,1,12,0,0,0,1,7,55,0,1,1,2,0,0,124,23,21,63,4,42,0,2
SK_543101,Krnca,1139,394,12,0,0,0,2,0,0,0,0,7,48,0,0,2,6,0,0,183,19,8,41,18,48,0,0
SK_543110,Krtovce,247,105,1,0,0,0,2,0,0,0,0,2,20,0,0,0,1,0,5,31,9,2,19,0,13,0,0
SK_556149,Krusovce,1439,498,9,0,1,1,16,0,0,0,3,10,68,0,0,5,4,0,5,169,30,19,107,10,41,0,0
SK_581704,Kuzmice (okres Topoľčany),589,208,9,0,0,0,6,0,0,0,0,4,49,0,0,5,2,1,0,62,14,4,30,2,18,2,0
SK_505021,Lipovník (okres Topoľčany),273,104,4,0,0,0,3,0,0,0,2,0,16,1,0,2,1,0,0,37,14,1,11,2,10,0,0
SK_505048,Ludanice,1440,496,18,0,1,0,17,0,0,0,5,11,74,0,0,6,8,0,2,167,47,28,52,12,48,0,0
SK_505064,Luzany,191,71,1,0,0,1,2,0,0,0,0,0,10,0,0,0,2,0,0,23,5,5,15,2,5,0,0
SK_505137,Male Ripnany,457,178,2,0,1,0,3,0,0,0,0,5,40,0,0,0,5,0,0,58,16,3,20,0,25,0,0
SK_581305,Nemcice,812,320,6,0,0,0,20,0,0,0,1,4,51,0,0,1,3,0,1,110,33,9,53,4,24,0,0
SK_505226,Nemecky,287,101,2,0,0,0,2,0,0,0,0,3,26,0,0,1,2,0,0,38,3,1,10,2,11,0,0
SK_505234,Nitrianska Blatnica,1038,354,3,0,4,0,11,0,0,0,0,6,51,0,0,3,1,3,1,160,19,7,61,4,20,0,0
SK_505242,Nitrianska Streda,615,271,3,0,2,0,3,0,0,0,0,3,59,0,0,2,0,7,2,113,6,10,33,3,25,0,0
SK_505251,Norovce,282,89,3,0,0,0,2,0,0,0,0,0,22,0,0,0,0,1,0,18,5,2,22,0,14,0,0
SK_505285,Oponice,684,198,3,0,0,2,7,0,0,0,0,8,48,0,1,4,0,2,1,59,1,7,29,2,24,0,0
SK_556211,Oresany,268,93,2,0,1,1,2,0,0,0,4,0,11,0,0,0,1,0,0,44,2,2,17,1,5,0,0
SK_505340,Podhradie (okres Topoľčany),240,81,3,0,0,1,2,0,0,0,0,2,13,0,0,0,0,0,0,22,13,2,14,0,9,0,0
SK_505374,Prasice,1773,655,12,0,0,0,28,0,0,0,1,9,97,0,0,2,5,0,5,200,27,18,150,19,81,1,0
SK_581658,Praznovce,781,237,7,0,1,0,9,0,0,0,0,6,22,0,0,3,4,0,0,81,13,14,45,3,29,0,0
SK_505404,Preselany,1236,442,11,0,4,0,10,0,0,0,0,12,76,0,1,1,3,0,6,151,35,13,75,4,40,0,0
SK_505421,Radosina,1566,519,12,0,1,0,21,0,0,0,0,12,86,0,0,1,6,0,3,170,44,25,104,3,29,2,0
SK_505439,Rajcany,428,153,6,0,0,0,10,0,0,0,0,0,42,0,0,0,2,0,1,45,10,5,23,1,8,0,0
SK_505498,Solcany,2042,875,21,0,2,0,35,0,0,0,2,26,189,1,0,2,12,2,0,254,22,32,134,7,134,0,0
SK_556327,Solcianky,242,87,3,0,0,0,3,0,0,0,1,2,8,0,0,0,3,0,3,32,4,2,17,1,8,0,0
SK_505510,Sulovce,457,168,5,0,0,0,7,0,0,0,0,6,24,0,0,0,1,1,0,47,4,8,29,2,34,0,0
SK_556238,Svrbice,165,62,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,24,11,2,13,0,3,0,0
SK_505536,Salgovce,399,128,1,0,0,0,3,0,0,0,1,2,16,0,0,0,0,0,0,50,5,3,35,2,10,0,0
SK_505561,Tesare,640,269,0,0,0,0,8,0,0,1,0,2,60,2,0,1,2,0,3,64,25,12,61,4,24,0,0
SK_504998,Topolcany,20354,7219,94,0,22,11,279,2,4,1,23,114,985,1,3,26,73,9,44,2724,336,246,1513,138,562,8,1
SK_580457,Tovarniky,1247,549,9,0,0,0,19,1,0,0,6,10,85,0,0,0,7,1,5,188,28,18,120,5,47,0,0
SK_505617,Tvrdomestice,378,116,3,0,0,0,5,0,0,0,0,3,16,0,0,0,0,0,2,58,7,0,12,1,9,0,0
SK_505641,Urmince,1148,383,11,0,2,0,13,0,0,0,0,4,53,0,0,6,4,0,0,134,35,11,64,7,39,0,0
SK_505676,Velke Dvorany,603,232,7,0,1,0,9,0,0,0,0,1,38,0,0,1,1,0,0,119,6,9,21,0,18,1,0
SK_505714,Velke Ripnany,1693,549,14,0,3,1,11,0,0,0,0,12,94,0,0,0,0,0,4,188,41,19,110,9,43,0,0
SK_505749,Velusovce,456,156,5,0,2,0,5,0,0,0,0,1,21,0,0,1,4,0,0,57,8,3,23,3,23,0,0
SK_505757,Vozokany (okres Topoľčany),274,97,2,0,0,0,4,0,0,0,0,3,15,0,1,0,0,0,0,38,2,0,20,3,9,0,0
SK_505773,Závada (okres Topoľčany),483,145,5,0,1,0,4,1,1,0,0,1,28,0,0,0,0,0,0,59,4,2,19,1,18,1,0
SK_509132,Cadca,18781,5804,127,0,19,5,176,1,2,4,7,194,1125,3,2,37,72,9,58,1847,315,210,1098,79,412,1,1
SK_509159,Cierne,3549,1060,33,0,2,1,34,0,2,0,3,47,237,0,0,2,8,2,11,330,55,26,157,13,95,1,1
SK_509167,Dlha nad Kysucou,518,141,5,0,1,0,3,0,0,1,0,2,31,0,0,1,0,0,0,59,3,2,21,2,10,0,0
SK_509183,Dunajov,896,310,9,0,0,0,12,0,1,1,2,7,62,0,0,5,1,0,1,111,7,13,46,2,30,0,0
SK_509213,Klokočov (okres Čadca),1888,448,7,0,1,0,14,0,0,0,0,10,88,0,0,7,2,1,0,167,26,18,62,5,40,0,0
SK_509221,Klubina,462,166,4,0,0,0,3,0,0,0,0,5,33,0,0,2,6,0,1,68,8,6,18,1,11,0,0
SK_509230,Korna,1680,493,14,0,2,0,17,0,0,1,0,18,103,0,0,8,1,0,6,147,37,11,82,6,39,1,0
SK_509248,Krasno nad Kysucou,5345,1802,42,0,4,2,79,0,0,0,1,48,317,1,0,8,11,1,15,703,106,52,264,25,120,3,0
SK_509299,Makov,1538,617,22,0,0,0,25,0,0,0,0,18,92,1,2,2,4,4,2,150,34,32,174,13,41,1,0
SK_509311,Nova Bystrica,2173,601,7,0,1,1,15,0,0,0,0,18,162,0,0,4,3,0,4,267,23,21,46,2,27,0,0
SK_509337,Olesna,1576,472,12,0,2,0,10,0,0,0,3,10,79,0,0,6,4,1,3,183,11,17,73,5,53,0,0
SK_509345,Oscadnica,4718,1540,31,0,4,0,36,1,0,0,1,78,256,0,0,17,15,0,17,543,101,53,269,20,93,1,4
SK_509361,Podvysoka,1104,353,18,0,1,0,13,0,0,0,1,17,70,0,0,1,2,0,0,107,14,12,67,1,29,0,0
SK_509396,Radostka,662,228,2,0,1,0,4,0,0,0,3,4,43,0,0,3,0,1,1,112,8,3,29,4,10,0,0
SK_509400,Rakova,4532,1399,18,0,2,0,50,0,0,1,4,53,275,0,0,10,10,0,26,381,101,46,292,23,105,2,0
SK_509451,Skalite,4137,1397,21,0,7,0,38,1,0,0,2,31,281,0,0,10,19,2,10,484,101,57,164,9,157,2,1
SK_509477,Stara Bystrica,2275,788,12,0,0,0,8,1,0,0,0,21,135,0,0,1,6,1,9,353,34,23,120,8,55,1,0
SK_509485,Staskov,2274,701,20,0,2,0,31,0,0,0,0,25,121,0,2,3,5,0,1,257,38,24,101,6,64,1,0
SK_509493,Svrcinovec,2733,789,31,0,3,1,15,0,1,0,2,31,143,0,0,7,13,0,5,268,49,27,119,11,63,0,0
SK_509507,Turzovka,5776,1749,41,0,3,1,37,0,0,0,0,52,347,1,0,13,22,6,6,623,98,73,262,9,153,1,1
SK_509515,Vysoka nad Kysucou,2085,662,6,0,2,0,7,0,0,2,0,14,132,0,2,4,3,2,0,250,26,21,109,4,78,0,0
SK_509523,Zakopcie,1399,426,13,0,0,4,22,0,0,0,0,13,109,0,0,3,6,0,7,135,32,7,41,9,25,0,0
SK_509531,Zborov nad Bystricou,1777,643,20,0,1,1,15,0,0,0,2,24,152,0,0,0,3,1,2,275,22,10,54,2,59,0,0
SK_580813,Bziny,448,179,7,0,1,0,10,0,0,0,0,9,20,0,0,0,0,2,13,25,30,14,35,3,10,0,0
SK_509639,Dlha nad Oravou,1153,352,10,0,1,0,20,0,0,0,0,5,39,0,0,2,3,0,1,67,84,13,77,5,24,1,0
SK_509540,Dolny Kubin,14094,5494,95,0,19,0,367,3,0,3,9,109,555,1,0,23,57,14,133,1185,682,285,1508,105,328,10,3
SK_509671,Horná Lehota (okres Dolný Kubín),453,158,2,0,1,0,9,0,0,0,0,4,21,0,0,0,1,0,2,19,43,11,34,0,11,0,0
SK_509698,Chlebnice,1249,367,12,0,3,0,11,0,0,0,0,7,32,0,0,1,3,2,9,35,151,13,68,11,9,0,0
SK_509701,Istebne,1076,379,15,0,2,0,12,0,0,1,0,13,59,0,0,5,1,1,1,105,32,12,68,9,41,1,1
SK_509710,Jasenova,362,140,3,0,0,0,9,0,0,0,0,1,14,1,0,0,1,0,0,41,2,10,48,2,8,0,0
SK_509744,Kralovany,352,169,3,0,3,1,3,0,0,0,0,7,25,0,0,3,1,0,2,64,14,8,16,5,13,1,0
SK_509761,Kriva,649,297,4,0,3,1,20,0,0,0,0,1,38,0,0,2,0,1,2,50,90,7,46,9,21,1,1
SK_509787,Lestiny,239,99,2,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,23,3,2,38,1,15,0,0
SK_509825,Malatina,640,180,8,0,0,0,7,0,0,0,0,5,24,0,0,1,2,0,8,19,50,2,33,5,16,0,0
SK_509833,Medzibrodie nad Oravou,466,176,6,0,0,0,11,0,0,0,1,2,14,0,0,3,1,0,8,19,35,11,54,2,9,0,0
SK_509922,Oravska Poruba,903,382,13,0,2,0,33,0,0,0,0,11,43,0,0,0,2,1,2,78,32,22,103,15,25,0,0
