gisco_id,registered,turnout,invalid,blank,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
PT_120708,632,426,3,3,46,131,209,4,7,2,2,0,14,1,0,0,0,1,3,0,0,0,0,0
PT_120715,1909,1359,9,25,231,456,438,57,24,15,21,14,45,3,2,0,4,3,11,1,0,0,0,0
PT_120801,837,526,9,9,123,166,128,13,12,7,4,6,41,0,0,0,3,1,4,0,0,0,0,0
PT_120802,1591,1144,10,12,372,368,263,35,11,13,13,10,23,1,1,0,2,5,4,1,0,0,0,0
PT_120803,206,163,0,5,50,59,23,2,0,4,2,1,16,0,0,0,0,1,0,0,0,0,0,0
PT_120902,523,366,1,5,49,218,41,10,2,3,3,2,28,0,0,0,0,1,2,1,0,0,0,0
PT_120903,613,385,6,2,45,172,81,9,10,2,4,6,44,0,0,0,1,0,3,0,0,0,0,0
PT_120906,1382,988,10,14,193,434,210,34,17,5,14,11,31,0,0,0,3,5,5,2,0,0,0,0
PT_120905,618,358,5,0,49,170,73,18,3,4,2,3,21,1,2,0,3,0,4,0,0,0,0,0
PT_121001,336,229,4,4,65,84,52,6,0,4,1,3,3,0,1,0,1,1,0,0,0,0,0,0
PT_121002,310,179,3,5,44,83,25,7,3,0,2,2,2,0,1,0,0,2,0,0,0,0,0,0
PT_121003,850,575,13,7,171,220,79,26,9,11,11,5,15,1,0,0,3,1,3,0,0,0,0,0
PT_121004,1038,663,10,19,243,190,125,7,19,9,17,4,10,1,1,0,5,1,2,0,0,0,0,0
PT_121101,508,277,1,1,46,101,50,9,5,1,6,1,52,0,1,0,1,0,2,0,0,0,0,0
PT_121102,1096,697,8,8,180,220,195,19,8,6,9,3,32,2,0,0,3,2,1,1,0,0,0,0
PT_121103,447,291,4,0,45,103,100,5,3,2,2,1,23,0,0,0,0,1,2,0,0,0,0,0
PT_121104,511,374,4,4,55,134,129,7,5,2,4,1,23,0,2,0,1,1,2,0,0,0,0,0
PT_121201,936,571,6,9,177,198,126,12,3,6,3,6,23,0,0,0,0,0,2,0,0,0,0,0
PT_121211,334,212,1,2,34,102,30,12,1,5,4,3,16,0,0,0,1,0,1,0,0,0,0,0
PT_121212,2829,1813,18,39,448,657,344,49,27,22,25,19,142,3,2,0,4,4,10,0,0,0,0,0
PT_121205,288,184,2,2,32,87,33,3,2,1,0,1,17,1,0,0,1,1,1,0,0,0,0,0
PT_121207,243,158,6,1,18,94,12,4,1,0,1,1,16,0,0,0,0,0,3,1,0,0,0,0
PT_121208,189,128,0,3,34,41,35,2,1,1,0,1,9,0,0,0,0,1,0,0,0,0,0,0
PT_121210,744,499,4,9,97,194,119,14,7,10,6,3,26,1,0,0,2,2,5,0,0,0,0,0
PT_121304,762,447,3,7,48,176,70,15,13,8,8,5,88,0,0,0,0,0,6,0,0,0,0,0
PT_121301,1029,605,6,10,92,203,143,27,11,9,4,8,82,1,0,0,1,1,7,0,0,0,0,0
PT_121305,935,587,8,0,50,277,136,27,5,4,9,3,60,0,1,0,0,1,6,0,0,0,0,0
PT_121302,1694,979,8,14,164,328,211,32,20,5,9,9,159,0,1,0,2,3,13,1,0,0,0,0
PT_121308,9237,5798,70,113,1141,2036,1419,219,145,52,105,58,346,6,10,0,22,14,37,5,0,0,0,0
PT_121401,489,338,2,6,119,104,66,11,6,10,2,2,6,1,0,0,0,2,0,1,0,0,0,0
PT_121402,1243,794,14,6,253,305,156,16,15,8,6,3,3,1,0,0,2,5,1,0,0,0,0,0
PT_121404,1564,1053,12,24,290,313,284,30,17,8,14,8,34,0,2,0,7,3,6,1,0,0,0,0
PT_121412,741,456,4,9,161,134,92,9,14,6,12,4,4,2,0,0,2,2,1,0,0,0,0,0
PT_121413,1456,1073,9,18,384,288,208,40,46,15,13,9,34,0,3,0,0,1,3,2,0,0,0,0
PT_121411,12711,8598,77,149,2831,2824,1597,273,199,106,148,79,258,4,5,0,26,4,18,0,0,0,0,0
PT_121410,1503,1028,8,19,272,367,249,43,16,11,12,4,15,0,1,0,2,3,5,1,0,0,0,0
PT_121501,992,625,9,5,145,211,171,27,10,2,4,6,29,1,0,0,2,1,2,0,0,0,0,0
PT_121502,901,587,8,8,129,197,120,12,16,3,5,3,72,1,0,0,6,1,6,0,0,0,0,0
PT_121503,484,378,3,6,120,113,79,10,3,6,3,0,33,0,0,0,0,0,2,0,0,0,0,0
PT_121504,1480,1031,9,12,303,291,272,25,14,9,13,2,66,0,1,0,7,2,5,0,0,0,0,0
PT_130141,1588,898,5,12,366,226,153,23,22,31,15,9,13,1,1,2,10,5,4,0,0,0,0,0
PT_130142,10763,7303,61,125,2376,2523,768,398,320,129,268,106,145,7,2,7,39,5,21,0,3,0,0,0
PT_130103,533,256,0,2,86,101,25,2,3,14,0,2,17,0,1,0,2,0,1,0,0,0,0,0
PT_130143,800,457,2,4,161,126,97,15,6,20,7,4,6,2,0,1,5,0,1,0,0,0,0,0
PT_130107,690,314,4,10,98,114,51,3,11,6,4,3,2,1,0,2,2,0,2,0,1,0,0,0
PT_130144,3657,2339,27,23,875,622,406,77,82,61,39,34,33,4,1,3,40,5,5,0,2,0,0,0
PT_130112,2259,1462,16,18,491,528,179,55,58,33,40,17,8,0,3,3,9,1,2,0,1,0,0,0
PT_130145,3227,2064,22,36,742,626,349,57,74,56,37,17,12,0,1,1,18,3,10,0,3,0,0,0
PT_130115,657,451,3,5,156,192,43,15,5,8,9,7,5,0,0,0,0,2,1,0,0,0,0,0
PT_130117,1450,957,19,15,282,342,143,45,28,19,17,19,9,2,1,2,12,1,0,0,1,0,0,0
PT_130134,549,357,3,12,130,102,60,9,9,12,7,2,4,2,2,0,2,1,0,0,0,0,0,0
PT_130118,556,351,0,5,118,147,41,8,10,13,0,1,5,0,0,2,1,0,0,0,0,0,0,0
PT_130119,799,561,4,10,179,196,72,30,16,15,16,7,9,1,0,1,3,0,2,0,0,0,0,0
PT_130120,616,421,2,3,130,171,51,15,11,12,8,6,2,0,1,0,6,2,1,0,0,0,0,0
PT_130121,1541,1075,5,18,298,461,116,48,38,27,23,14,9,5,0,3,5,2,3,0,0,0,0,0
PT_130123,2898,1860,16,22,590,671,276,44,67,62,26,18,17,1,0,2,30,7,9,0,2,0,0,0
PT_130146,509,268,3,3,80,100,37,11,6,11,4,4,3,0,0,0,3,1,2,0,0,0,0,0
PT_130126,724,446,4,6,119,209,42,17,7,9,8,6,7,0,0,0,6,1,4,0,1,0,0,0
PT_130128,257,152,0,6,48,46,20,4,4,3,4,4,8,0,0,0,5,0,0,0,0,0,0,0
PT_130129,849,607,7,12,204,244,65,17,9,12,13,5,9,2,1,1,4,1,1,0,0,0,0,0
PT_130135,3806,2402,17,17,886,730,344,89,94,62,52,33,41,5,2,3,15,7,3,0,2,0,0,0
PT_130136,1821,1148,8,16,425,335,204,32,31,34,10,11,11,3,2,2,15,5,4,0,0,0,0,0
PT_130138,2583,1688,26,13,465,774,184,62,53,17,29,16,21,0,1,3,17,2,5,0,0,0,0,0
PT_130139,832,541,7,5,196,206,61,15,12,15,6,3,3,0,0,1,4,5,0,0,2,0,0,0
PT_130148,1658,1086,12,15,469,271,136,49,34,37,25,16,9,2,0,0,5,2,3,0,1,0,0,0
PT_130147,4358,2957,29,34,925,1121,423,82,87,67,61,31,34,3,3,3,41,6,4,0,3,0,0,0
PT_130221,2130,1334,17,21,391,551,206,29,31,28,15,13,6,2,2,0,15,3,3,0,1,0,0,0
PT_130222,630,439,8,7,107,205,64,6,8,9,7,5,3,2,0,1,7,0,0,0,0,0,0,0
PT_130223,3281,2110,25,25,816,621,316,54,54,46,51,25,31,5,0,4,28,2,5,0,2,0,0,0
PT_130204,540,331,0,2,87,160,53,3,8,2,3,5,1,2,0,0,2,1,2,0,0,0,0,0
PT_130205,1013,533,8,8,160,208,72,17,11,15,8,6,8,1,0,0,5,1,5,0,0,0,0,0
PT_130206,1665,991,20,10,297,364,160,32,25,26,16,13,6,0,0,1,13,3,5,0,0,0,0,0
PT_130207,451,300,3,2,96,97,61,4,6,7,2,2,6,0,2,0,8,2,2,0,0,0,0,0
PT_130224,641,393,5,5,106,182,58,6,1,11,0,6,2,0,0,1,7,1,2,0,0,0,0,0
PT_130208,314,201,8,8,95,52,19,4,0,6,2,1,2,1,0,0,1,0,1,0,1,0,0,0
PT_130225,1517,941,7,11,217,454,142,25,21,14,14,8,8,1,2,1,12,1,3,0,0,0,0,0
PT_130215,2278,1334,23,17,316,559,236,48,24,18,19,19,15,1,3,4,21,1,8,0,2,0,0,0
PT_130226,782,370,6,1,141,116,67,4,3,16,1,4,3,1,0,2,1,1,3,0,0,0,0,0
PT_130219,761,437,8,2,132,131,92,8,14,11,5,10,5,0,0,0,8,4,6,0,1,0,0,0
PT_130220,292,168,0,3,57,62,28,3,3,4,2,1,1,0,0,1,3,0,0,0,0,0,0,0
PT_130301,684,461,15,10,173,115,89,14,11,10,6,2,3,0,0,2,6,2,3,0,0,0,0,0
PT_130302,2309,1494,19,21,558,479,226,40,45,23,24,18,13,3,0,2,14,4,3,0,2,0,0,0
PT_130305,1537,1138,12,16,391,295,251,37,45,27,9,10,19,6,3,0,8,2,5,0,2,0,0,0
PT_130306,2425,1763,17,24,420,567,403,52,88,44,48,22,31,9,0,3,20,8,5,0,2,0,0,0
PT_130307,1117,820,5,19,281,219,192,21,15,20,10,5,16,0,0,1,5,4,7,0,0,0,0,0
PT_130334,3445,2351,26,33,792,697,430,63,95,71,38,22,30,1,4,3,26,11,8,0,1,0,0,0
PT_130335,16294,11219,98,140,3633,3233,2210,323,561,266,239,165,160,12,14,8,76,22,38,0,21,0,0,0
PT_130336,2995,2095,24,23,530,719,413,73,99,35,43,29,52,5,3,2,25,4,12,0,4,0,0,0
PT_130313,950,724,5,12,149,296,137,24,29,16,10,16,9,1,1,1,9,6,3,0,0,0,0,0
PT_130314,955,721,4,7,187,239,166,27,24,18,15,8,8,1,2,1,9,4,1,0,0,0,0,0
PT_130315,1912,1402,9,20,414,425,283,53,61,37,24,12,32,1,1,3,7,6,12,0,2,0,0,0
PT_130317,1766,1175,17,14,381,367,225,37,36,36,19,17,7,3,0,1,9,3,2,0,1,0,0,0
PT_130318,1046,750,7,15,142,368,87,19,34,17,27,9,10,3,1,2,7,1,1,0,0,0,0,0
PT_130319,596,466,4,9,111,171,79,11,28,19,8,5,5,3,0,2,7,0,2,0,2,0,0,0
PT_130324,1412,1054,10,13,334,282,249,35,33,44,20,12,7,2,2,0,5,3,2,0,1,0,0,0
PT_130337,2998,2094,13,25,586,725,443,72,68,59,35,21,12,0,1,6,17,2,8,0,1,0,0,0
PT_130338,1085,733,4,8,238,222,136,26,34,22,11,6,11,0,0,1,9,0,3,0,2,0,0,0
PT_130339,5754,3792,34,61,1496,1017,620,100,167,86,58,62,34,6,1,3,23,9,13,0,2,0,0,0
PT_130340,1026,759,7,4,169,266,182,26,23,21,15,7,10,3,1,2,10,3,8,0,2,0,0,0
PT_130341,1401,940,13,13,380,287,121,16,40,25,15,8,5,1,1,0,11,2,1,0,1,0,0,0
PT_130412,12622,9099,107,99,2233,2973,1581,533,581,124,243,213,273,12,8,9,65,9,30,0,6,0,0,0
PT_130413,33610,21798,269,299,4327,7227,4263,1229,1015,323,594,604,1200,33,15,31,193,39,126,0,11,0,0,0
PT_130414,6480,4671,64,73,1386,1437,743,193,254,88,108,82,132,10,3,9,52,11,22,0,4,0,0,0
PT_130415,41866,30102,361,442,8683,9086,4365,1719,1741,503,1006,770,957,35,15,36,202,48,122,0,11,0,0,0
PT_130405,1263,722,10,5,169,266,148,32,27,10,13,16,18,1,0,1,3,1,1,0,1,0,0,0
PT_130416,4819,3568,40,70,932,1334,527,121,154,54,94,60,91,7,8,3,55,7,11,0,0,0,0,0
PT_130408,45223,31753,316,453,8051,10506,4667,1876,1829,450,1174,897,1095,43,21,31,184,43,98,0,19,0,0,0
PT_130502,1719,1171,17,19,355,373,234,33,46,21,26,5,13,2,1,2,20,2,2,0,0,0,0,0
PT_130504,2241,1469,13,16,403,537,261,38,56,24,43,12,28,3,0,2,27,2,2,0,2,0,0,0
PT_130527,1926,1305,12,7,379,368,320,50,49,28,27,16,21,2,1,0,17,3,5,0,0,0,0,0
PT_130528,6559,4666,57,64,1421,1446,841,169,212,84,120,69,70,6,4,13,61,13,13,0,3,0,0,0
PT_130529,1910,1466,16,13,489,387,311,41,56,40,27,28,16,1,3,1,31,2,3,0,1,0,0,0
PT_130510,1776,1360,16,22,391,415,265,49,56,38,35,12,19,2,0,4,32,0,1,0,3,0,0,0
PT_130530,5206,3586,30,51,897,1113,871,147,167,67,65,50,57,7,0,8,34,6,11,0,5,0,0,0
PT_130512,1373,917,12,14,248,315,212,27,31,12,12,9,8,1,0,1,6,3,4,0,2,0,0,0
PT_130513,3454,2422,19,29,594,973,378,71,83,48,57,30,51,2,3,3,63,2,13,0,3,0,0,0
PT_130531,3022,2206,29,33,669,729,373,77,89,47,57,22,21,3,3,2,37,4,10,0,1,0,0,0
PT_130515,2171,1521,9,18,584,473,229,30,51,40,16,10,16,4,1,1,27,8,3,0,1,0,0,0
PT_130532,5791,4295,38,56,1502,1155,752,156,203,83,138,73,51,5,1,9,52,4,12,0,5,0,0,0
PT_130524,1568,1089,13,30,392,280,211,29,40,25,11,13,18,2,1,0,17,3,4,0,0,0,0,0
PT_130525,2330,1602,14,21,530,504,293,45,65,36,26,11,24,6,0,2,17,2,5,0,1,0,0,0
PT_130526,1153,804,9,14,198,306,148,23,23,24,22,6,12,1,0,2,10,1,4,0,1,0,0,0
PT_130601,23245,17105,169,218,4421,5519,2560,1059,1085,226,657,501,433,27,10,17,106,23,59,0,15,0,0,0
PT_130618,16159,11775,118,170,3794,3121,1918,535,879,209,376,276,202,22,8,13,82,14,32,0,6,0,0,0
PT_130619,35162,26571,219,363,9195,7183,3139,1280,2106,398,1163,696,532,47,18,18,104,34,70,0,6,0,0,0
PT_130603,3006,2234,32,26,759,610,372,89,127,31,59,52,41,4,1,4,17,4,5,0,1,0,0,0
PT_130608,3933,2991,30,35,878,976,405,138,198,37,114,75,51,4,2,6,20,6,11,0,5,0,0,0
PT_130609,11303,8680,94,130,2755,2342,1304,406,696,128,324,232,162,15,3,4,43,15,22,0,5,0,0,0
PT_130620,7236,5419,45,101,1708,1406,905,255,408,80,170,169,82,11,4,8,41,8,16,0,2,0,0,0
PT_130617,10085,7231,75,84,2035,2334,944,337,460,104,337,200,212,12,2,7,50,7,28,0,3,0,0,0
PT_130613,1625,1232,12,24,455,318,193,42,86,19,31,26,13,3,0,0,4,3,2,0,1,0,0,0
PT_130616,5317,4006,38,71,1322,1109,531,173,303,68,145,105,92,6,1,3,21,3,13,0,2,0,0,0
PT_130732,7050,4741,59,56,1986,1117,711,137,186,174,84,73,35,2,1,10,87,14,8,0,1,0,0,0
PT_130733,1328,870,16,16,292,242,165,17,35,26,22,9,8,1,0,0,15,4,1,0,1,0,0,0
PT_130704,1093,675,6,7,151,301,110,18,13,15,12,8,19,0,0,0,8,3,3,0,1,0,0,0
PT_130734,3196,2058,21,23,793,507,347,66,80,86,39,35,16,3,1,2,33,5,1,0,0,0,0,0
PT_130705,1392,1004,13,11,281,374,128,36,40,29,20,12,17,1,0,1,26,5,9,0,1,0,0,0
PT_130736,10332,6995,68,98,2083,2289,1070,316,379,153,217,119,79,8,3,11,72,12,12,0,6,0,0,0
PT_130737,1400,904,14,10,205,331,182,35,32,27,12,11,14,0,2,1,17,2,8,0,1,0,0,0
PT_130738,2306,1384,10,19,382,482,251,40,51,40,38,22,12,3,5,3,18,3,5,0,0,0,0,0
PT_130739,2276,1426,15,18,629,294,238,28,63,49,20,11,9,7,1,3,32,3,4,0,2,0,0,0
PT_130735,1702,1278,6,21,243,623,133,46,28,22,34,11,79,4,0,2,17,3,6,0,0,0,0,0
PT_130722,2998,1876,20,24,463,782,331,44,47,42,28,27,19,8,0,2,27,6,5,0,1,0,0,0
PT_130723,1006,683,6,5,213,254,101,21,18,11,14,10,10,0,0,1,15,1,2,0,1,0,0,0
PT_130724,1218,863,5,16,306,299,114,23,46,18,13,3,3,2,0,0,14,0,1,0,0,0,0,0
PT_130740,2291,1514,18,18,504,465,268,49,56,44,22,16,14,4,0,2,24,3,7,0,0,0,0,0
PT_130741,3196,2107,24,16,686,689,338,52,71,54,28,27,28,1,1,3,69,5,13,0,2,0,0,0
PT_130730,2666,1721,13,16,690,365,336,54,82,56,34,21,11,1,1,1,32,4,3,0,1,0,0,0
PT_130811,37316,26599,287,367,6330,9580,4067,1384,1540,392,899,633,764,33,27,25,144,36,69,0,22,0,0,0
PT_130812,42959,30322,262,319,10221,8934,3550,1426,2282,435,1332,616,666,34,18,16,111,30,58,0,12,0,0,0
PT_130813,25945,17813,192,226,4603,5998,3097,819,1033,280,508,446,323,35,14,23,99,30,70,0,17,0,0,0
PT_130814,44270,31767,259,382,9138,10155,3784,1816,2122,382,1557,808,1008,34,11,36,132,36,87,0,20,0,0,0
PT_130902,3957,2737,30,42,944,641,656,90,143,62,40,30,24,2,0,2,20,5,5,0,1,0,0,0
PT_130904,1959,1406,12,20,513,412,241,48,56,29,22,14,15,4,2,4,7,3,4,0,0,0,0,0
PT_130905,3755,2674,30,41,867,712,553,87,132,74,38,42,37,6,1,6,33,4,7,0,4,0,0,0
PT_130906,2206,1640,9,21,555,487,281,76,81,38,31,18,15,0,3,1,15,4,2,0,3,0,0,0
PT_130917,5317,3708,54,55,1470,851,742,82,151,106,52,51,39,8,3,5,22,10,6,0,1,0,0,0
PT_130908,6804,4802,46,85,1235,1565,744,216,203,95,104,82,330,5,5,9,43,3,28,0,4,0,0,0
PT_130910,3351,2373,22,48,944,511,495,56,104,61,50,33,21,2,3,2,12,6,2,0,1,0,0,0
PT_130918,8586,6013,55,101,2318,1258,1135,211,394,143,149,99,64,8,1,5,34,16,16,0,6,0,0,0
PT_130913,3149,2231,25,34,908,501,443,47,106,54,35,20,16,4,3,3,18,7,7,0,0,0,0,0
PT_130914,2231,1608,12,24,501,554,299,49,55,33,28,17,15,1,1,1,9,2,7,0,0,0,0,0
PT_130919,5024,3559,30,73,1117,1025,699,107,178,104,60,55,32,8,1,7,35,7,20,0,1,0,0,0
PT_130916,2952,1780,27,20,666,406,393,52,78,36,36,21,13,1,2,5,14,1,6,0,3,0,0,0
PT_131001,1418,1057,8,13,264,370,212,41,44,21,24,16,19,0,2,2,15,0,5,0,1,0,0,0
PT_131002,889,697,13,10,250,168,145,23,32,10,15,6,9,2,0,1,8,2,2,0,1,0,0,0
PT_131003,4231,3083,44,29,932,979,574,84,152,69,45,57,46,5,1,1,48,5,8,0,4,0,0,0
PT_131004,1821,1351,8,10,500,464,200,30,41,30,17,9,10,2,0,1,23,2,3,0,1,0,0,0
PT_131008,2705,1953,21,24,445,747,321,95,60,29,50,36,51,2,4,5,50,3,8,0,2,0,0,0
PT_131009,1651,1183,16,15,472,282,218,38,49,20,23,17,8,1,0,1,21,1,1,0,0,0,0,0
PT_131010,3190,2223,25,21,974,382,486,53,82,66,36,29,9,2,1,1,43,6,4,0,3,0,0,0
PT_131011,6110,4336,55,63,1327,1131,948,155,213,89,73,89,71,7,5,7,70,12,17,0,4,0,0,0
PT_131013,8396,5579,89,68,2021,1326,1184,152,250,136,82,80,73,10,3,12,58,13,17,0,5,0,0,0
PT_131014,1202,906,10,6,383,210,162,17,40,22,7,10,5,2,1,1,26,3,1,0,0,0,0,0
PT_131017,1562,1118,5,11,210,469,166,40,43,23,20,17,76,0,0,3,20,2,10,0,3,0,0,0
PT_131025,18058,13199,177,150,4614,3541,2118,505,682,316,357,231,156,19,5,16,236,32,33,0,11,0,0,0
PT_131018,7684,5369,91,50,1973,1328,1020,170,249,129,96,85,58,7,0,6,75,16,13,0,3,0,0,0
PT_131019,3925,2944,48,40,734,1089,476,119,100,48,73,48,86,3,4,5,40,9,15,0,7,0,0,0
PT_131020,3695,2669,23,47,599,1050,477,101,101,40,57,51,53,4,1,4,48,4,7,0,2,0,0,0
PT_131021,2351,1715,17,16,687,370,367,53,50,57,20,27,13,4,2,1,20,7,2,0,2,0,0,0
PT_131022,2069,1513,39,22,450,424,306,52,74,32,24,28,17,1,2,2,30,2,7,0,1,0,0,0
PT_131024,4380,3027,54,27,1236,543,676,90,119,90,48,48,23,6,1,4,42,9,8,0,3,0,0,0
PT_131101,2117,1299,14,13,441,459,209,28,27,32,14,9,10,1,0,3,30,5,3,0,1,0,0,0
PT_131102,1381,957,18,7,298,294,153,47,20,21,14,7,37,3,0,2,32,1,3,0,0,0,0,0
PT_131103,1451,1115,21,9,268,422,162,46,63,20,24,12,20,1,1,1,41,3,1,0,0,0,0,0
PT_131104,2115,1496,19,15,406,510,272,65,43,36,16,19,13,2,0,5,71,1,2,0,1,0,0,0
PT_131105,1389,983,6,15,327,295,182,32,20,25,14,17,12,3,0,1,30,2,1,0,1,0,0,0
PT_131106,856,645,2,5,205,182,106,24,38,27,8,6,6,0,1,2,29,0,4,0,0,0,0,0
PT_131107,1255,926,11,15,299,313,139,30,40,20,14,6,12,3,1,0,18,3,2,0,0,0,0,0
PT_131108,1548,1023,19,11,287,328,197,33,40,20,14,11,10,3,0,1,40,3,6,0,0,0,0,0
PT_131109,2047,1335,25,17,381,398,247,49,40,32,22,26,13,0,0,0,79,3,3,0,0,0,0,0
PT_131110,779,535,9,4,162,178,103,14,17,7,3,6,2,0,1,0,29,0,0,0,0,0,0,0
PT_131112,1301,997,12,14,240,409,139,42,29,23,30,12,15,0,0,1,27,1,3,0,0,0,0,0
PT_131113,2247,1683,16,9,584,492,285,45,58,40,22,25,17,1,0,3,77,2,4,0,3,0,0,0
PT_131141,3515,2673,28,34,770,826,508,79,112,60,58,37,46,6,5,5,87,4,5,0,3,0,0,0
PT_131115,1832,1394,17,11,416,423,257,44,56,43,24,23,20,0,0,4,48,5,2,0,1,0,0,0
PT_131142,2382,1812,15,22,563,527,341,72,66,36,37,22,16,2,2,4,75,6,4,0,2,0,0,0
PT_131140,1372,929,10,8,322,275,151,28,24,18,8,12,19,0,0,1,48,0,5,0,0,0,0,0
PT_131121,1708,1207,14,8,395,339,218,49,48,22,12,16,17,1,0,6,55,3,3,0,1,0,0,0
PT_131122,3400,2554,31,32,689,849,434,104,114,44,42,54,57,1,2,3,79,7,10,0,2,0,0,0
PT_131139,13949,10170,139,112,3395,3103,1410,369,476,223,286,180,146,18,8,7,256,17,21,0,4,0,0,0
PT_131125,1159,880,11,9,246,242,188,61,26,24,12,4,11,1,1,2,36,1,5,0,0,0,0,0
PT_131128,1617,1154,22,8,333,315,177,33,45,21,16,11,13,0,0,1,152,2,4,0,1,0,0,0
PT_131132,1333,835,16,11,214,328,127,18,27,27,16,9,7,0,0,1,28,2,4,0,0,0,0,0
PT_131133,1592,1127,14,13,359,383,191,27,38,30,15,11,11,0,1,2,26,4,2,0,0,0,0,0
PT_131129,2404,1668,16,16,613,525,267,55,37,24,17,18,14,3,3,5,51,1,2,0,1,0,0,0
PT_131138,1215,911,10,8,161,391,146,38,37,9,23,13,53,0,1,1,12,2,5,0,1,0,0,0
PT_131134,726,534,6,12,112,225,76,26,22,7,6,3,23,1,0,0,10,1,3,0,1,0,0,0
PT_131143,4259,3024,25,31,1181,706,543,93,115,69,43,39,33,9,0,6,113,4,10,0,4,0,0,0
PT_131136,1290,988,9,9,423,208,187,7,29,26,6,13,12,1,2,0,50,5,1,0,0,0,0,0
PT_131216,24537,18804,90,146,9550,3687,1605,565,1519,201,729,237,372,13,9,6,32,8,33,0,2,0,0,0
PT_131202,21240,14297,98,152,4499,4086,1313,1051,805,183,1032,333,581,29,9,8,56,13,38,0,11,0,0,0
PT_131203,27321,17934,165,179,3767,7170,2566,950,784,197,593,483,823,22,7,15,103,26,71,0,13,0,0,0
PT_131217,34289,21249,162,192,6375,6125,1796,1733,1351,226,1801,474,805,42,14,9,43,23,65,0,13,0,0,0
PT_131218,23760,17451,172,162,6651,4571,1586,846,1331,196,890,327,570,17,8,8,53,14,38,0,11,0,0,0
PT_131210,40050,27779,202,309,9015,7982,2793,1713,1966,305,1656,629,912,53,10,7,109,36,73,0,9,0,0,0
PT_131211,33350,24762,173,257,8875,6685,2556,1218,1909,288,1248,567,746,40,15,10,90,20,52,0,13,0,0,0
PT_131314,5263,3454,27,46,1734,513,702,69,157,83,49,20,21,2,3,2,11,8,5,0,2,0,0,0
PT_131313,13302,8650,66,130,3344,1830,1659,280,516,243,228,136,102,11,7,16,35,24,16,0,7,0,0,0
PT_131305,2379,1700,12,23,743,348,350,45,74,46,22,18,5,1,1,1,4,4,3,0,0,0,0,0
PT_131307,2328,1478,11,21,646,237,355,25,50,39,26,25,13,6,0,5,7,5,4,0,3,0,0,0
PT_131308,1876,1289,15,20,613,195,236,28,79,40,13,11,23,3,0,1,7,1,4,0,0,0,0,0
PT_131315,33327,21314,177,295,7513,5097,3763,965,1317,445,740,352,417,38,17,14,62,44,47,0,11,0,0,0
PT_131311,2258,1617,18,22,757,234,344,45,66,46,24,14,13,4,1,6,13,7,3,0,0,0,0,0
PT_131401,1364,1045,12,19,412,270,151,36,54,22,24,28,6,2,0,1,4,1,2,0,1,0,0,0
PT_131402,2004,1509,18,20,538,385,237,59,101,27,36,34,17,0,4,3,22,4,3,0,1,0,0,0
PT_131433,5774,4080,25,68,1245,1494,614,138,159,85,73,74,61,4,2,5,17,8,6,0,2,0,0,0
PT_131405,7413,4933,29,79,1331,1719,701,254,301,104,161,93,99,3,2,5,25,10,13,0,4,0,0,0
PT_131435,1905,1387,16,27,384,477,229,62,60,37,29,26,16,1,1,3,10,5,4,0,0,0,0,0
PT_131436,1429,1058,13,28,331,333,143,42,56,35,24,22,12,2,0,2,9,2,4,0,0,0,0,0
PT_131413,3406,2546,14,21,767,721,543,106,105,74,46,48,39,5,5,4,21,12,12,0,3,0,0,0
PT_131430,3405,2409,16,31,571,941,360,92,113,65,52,45,68,3,3,2,27,9,10,0,1,0,0,0
PT_131416,2944,2100,22,34,595,723,315,94,93,51,58,41,39,4,4,2,11,5,8,0,1,0,0,0
PT_131418,1302,931,13,22,368,254,128,25,35,27,17,19,10,1,1,2,5,0,3,0,1,0,0,0
PT_131419,3156,2219,14,36,533,869,349,107,66,45,33,38,87,4,3,1,18,5,10,0,1,0,0,0
PT_131437,18803,13210,115,180,4139,4286,1827,628,729,250,412,244,236,17,5,13,66,19,38,0,6,0,0,0
PT_131434,5810,4260,52,98,1013,1569,637,212,219,97,99,68,111,4,3,10,30,7,27,0,4,0,0,0
PT_131432,3297,2331,24,25,471,853,458,112,97,41,38,43,120,1,2,2,15,3,25,0,1,0,0,0
PT_131809,4275,3181,42,44,1099,835,613,84,153,63,58,59,57,11,1,6,36,5,12,0,3,0,0,0
PT_131810,18588,13527,147,165,4957,3570,2464,434,653,264,277,214,188,22,7,12,75,25,38,0,15,0,0,0
PT_131811,8211,5840,50,69,1638,1789,1149,271,292,115,126,141,100,16,3,10,34,17,15,0,5,0,0,0
PT_131806,1282,945,9,13,351,281,160,28,27,14,18,11,11,3,1,2,7,5,3,0,1,0,0,0
PT_131808,1634,1224,10,18,500,297,182,39,85,18,24,23,10,2,2,1,8,1,3,0,1,0,0,0
PT_131501,13014,8957,122,145,2259,2763,1707,437,542,160,249,245,155,10,9,14,89,9,33,0,9,0,0,0
PT_131506,13927,9331,125,136,2379,2872,1818,321,420,166,191,211,431,8,4,10,154,10,65,0,10,0,0,0
PT_131503,35132,24243,259,304,6168,8302,3703,1324,1388,373,818,666,588,27,22,26,155,30,68,0,22,0,0,0
