gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP.PPM,B.E.,PCP-PEV,MPT,NC,PAN,PNR,PCTP/MRPP,PDR,PTP-MAS,PURP,L/TDA,PPD/PSD.CDS-PP,PPV/CDC,JPP,PPM,CDS-PP,PTP
PT_160943,"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",3578,1878,43,61,467,0,0,107,51,6,12,11,9,10,22,15,1,3,1043,5,5,7,0,0
PT_160915,Lanheses,1688,934,16,25,248,0,0,80,29,6,7,12,8,6,15,16,2,3,454,3,0,4,0,0
PT_160944,Mazarefes e Vila Fria,2762,1525,28,43,488,0,0,170,129,7,14,16,15,27,48,9,2,4,516,3,2,4,0,0
PT_160920,Montaria,617,326,6,7,89,0,0,29,11,2,6,2,1,0,5,6,1,2,155,1,1,2,0,0
PT_160922,Mujães,1544,814,7,26,250,0,0,83,22,1,9,7,4,7,17,5,3,5,359,5,4,0,0,0
PT_160945,"Nogueira, Meixedo e Vilar de Murteda",1558,912,10,18,283,0,0,75,28,4,4,9,2,9,15,8,1,1,432,2,2,9,0,0
PT_160925,Outeiro,1233,730,16,51,180,0,0,81,31,4,11,7,8,8,15,10,2,4,293,4,3,2,0,0
PT_160926,Perre,2718,1727,34,61,495,0,0,246,195,11,11,18,7,29,30,11,9,4,555,8,0,3,0,0
PT_160948,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,23358,13880,209,334,4721,0,0,1877,1672,47,77,180,66,163,193,47,28,110,4087,26,19,24,0,0
PT_160928,Santa Marta de Portuzelo,3638,2099,41,47,731,0,0,200,150,9,13,12,12,22,52,14,8,7,767,3,2,9,0,0
PT_160923,São Romão de Neiva,1292,678,14,21,169,0,0,69,21,6,8,3,7,3,27,5,2,4,314,2,1,2,0,0
PT_160946,"Subportela, Deocriste e Portela Susã",2494,1372,9,60,345,0,0,92,35,7,11,14,9,16,32,12,0,4,716,3,2,5,0,0
PT_160947,Torre e Vila Mou,1271,716,12,15,132,0,0,64,20,5,12,11,1,3,8,9,2,3,411,4,1,3,0,0
PT_160938,Vila De Punhe,2365,1249,12,35,432,0,0,111,55,4,18,7,6,8,23,16,1,7,501,6,0,7,0,0
PT_160935,Vila Franca,1752,963,19,26,284,0,0,79,57,3,10,13,3,10,18,11,1,2,414,5,1,7,0,0
PT_161016,Campos e Vila Meã,1458,772,20,16,265,0,0,71,15,6,7,2,1,5,13,7,3,0,337,0,0,4,0,0
PT_161017,Candemil e Gondar,383,231,4,8,72,0,0,18,7,2,3,2,0,2,1,0,0,1,106,2,1,2,0,0
PT_161003,Cornes,467,236,4,10,73,0,0,20,13,0,2,1,1,5,5,0,0,1,96,3,1,1,0,0
PT_161004,Covas,635,333,6,5,99,0,0,28,17,1,4,1,2,4,5,4,1,1,152,2,0,1,0,0
PT_161006,Gondarém,956,541,8,8,234,0,0,35,17,2,4,3,3,8,6,5,2,3,200,3,0,0,0,0
PT_161007,Loivo,838,438,7,10,177,0,0,52,26,1,4,1,3,6,5,1,0,0,139,1,2,3,0,0
PT_161009,Mentrestido,284,132,3,2,39,0,0,9,1,0,1,4,1,0,5,3,0,0,62,1,0,1,0,0
PT_161018,Reboreda e Nogueira,976,552,9,17,189,0,0,48,23,4,7,7,2,3,6,8,0,3,224,2,0,0,0,0
PT_161012,Sapardos,380,202,3,5,74,0,0,7,1,0,3,0,0,1,1,0,0,1,105,1,0,0,0,0
PT_161013,Sopo,634,280,4,4,99,0,0,7,4,2,4,2,0,1,8,4,0,0,139,1,0,1,0,0
PT_161019,Vila Nova de Cerveira e Lovelhe,1827,1016,21,33,390,0,0,91,28,4,5,12,5,7,8,5,2,5,392,2,1,5,0,0
PT_170101,Alijó,2499,1345,20,14,456,0,0,85,42,3,5,7,2,11,4,2,4,4,678,0,0,8,0,0
PT_170120,Carlão e Amieiro,940,460,23,10,167,0,0,19,16,1,1,2,0,9,7,5,1,1,198,0,0,0,0,0
PT_170121,Castedo e Cotas,618,354,9,3,87,0,0,7,8,2,0,0,1,5,1,1,0,1,215,0,0,14,0,0
PT_170107,Favaios,1099,566,6,8,254,0,0,24,17,1,2,1,1,5,6,2,1,4,232,0,0,2,0,0
PT_170108,Pegarinhos,593,222,5,3,77,0,0,4,17,0,0,0,2,5,1,0,0,0,108,0,0,0,0,0
PT_170109,Pinhão,647,371,5,9,140,0,0,23,58,2,1,2,0,5,0,0,1,4,121,0,0,0,0,0
PT_170122,Pópulo e Ribalonga,737,256,6,5,86,0,0,10,4,0,2,2,1,2,1,2,0,0,133,0,0,2,0,0
PT_170112,Sanfins Do Douro,1511,824,25,9,327,0,0,35,17,5,1,2,1,9,5,2,2,4,379,0,0,1,0,0
PT_170113,Santa Eugénia,386,223,8,2,93,0,0,2,0,0,1,1,1,0,1,0,0,0,114,0,0,0,0,0
PT_170114,São Mamede De Ribatua,732,359,10,6,151,0,0,21,14,2,1,7,1,1,0,2,0,3,140,0,0,0,0,0
PT_170123,"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",561,316,6,1,148,0,0,26,15,0,0,1,1,6,1,1,1,1,108,0,0,0,0,0
PT_170116,Vila Chã,599,279,9,3,101,0,0,8,4,2,0,2,0,2,1,2,0,1,143,0,0,1,0,0
PT_170118,Vilar De Maçada,993,493,15,7,166,0,0,26,5,3,1,6,2,5,4,7,0,1,245,0,0,0,0,0
PT_170117,Vila Verde,736,298,7,7,72,0,0,7,3,1,1,3,0,1,1,2,0,0,190,0,0,3,0,0
PT_170217,Alturas do Barroso e Cerdedo,775,300,2,6,65,0,0,5,5,0,1,0,0,4,2,2,1,1,205,0,0,1,0,0
PT_170218,Ardãos e Bobadela,919,373,14,14,79,0,0,6,6,3,4,1,0,4,1,2,1,0,235,0,0,3,0,0
PT_170203,Beça,1146,539,14,13,107,0,0,10,4,0,0,0,1,3,0,3,0,1,380,0,0,3,0,0
PT_170219,Boticas e Granja,1693,877,17,16,245,0,0,30,7,1,3,7,1,3,10,5,0,3,525,0,0,4,0,0
PT_170220,"Codessoso, Curros e Fiães do Tâmega",481,221,0,1,21,0,0,1,2,1,0,0,0,0,0,2,0,1,192,0,0,0,0,0
PT_170208,Covas Do Barroso,344,152,3,3,26,0,0,3,16,0,2,0,0,0,2,0,1,0,95,0,0,1,0,0
PT_170210,Dornelas,565,189,3,2,48,0,0,8,28,1,1,0,0,1,0,3,1,0,91,0,0,2,0,0
PT_170213,Pinho,572,226,2,4,49,0,0,8,1,0,1,0,0,4,2,3,2,0,150,0,0,0,0,0
PT_170215,Sapiãos,695,308,1,3,68,0,0,10,1,0,1,0,0,2,2,0,0,0,219,0,0,1,0,0
PT_170221,Vilar e Viveiro,628,268,4,1,63,0,0,4,6,1,0,0,0,2,0,3,0,1,183,0,0,0,0,0
PT_170301,Águas Frias,898,398,7,7,152,0,0,8,8,0,2,2,0,6,0,3,1,2,198,0,0,2,0,0
PT_170302,Anelhe,537,233,1,3,51,0,0,8,1,1,0,2,0,1,0,2,1,1,161,0,0,0,0,0
PT_170305,Bustelo,591,263,5,6,63,0,0,13,6,2,1,0,1,3,1,1,1,0,159,0,0,1,0,0
PT_170356,Calvão e Soutelinho da Raia,815,293,5,11,92,0,0,12,7,2,1,1,1,5,3,2,2,0,148,0,0,1,0,0
PT_170309,Cimo De Vila Da Castanheira,597,239,3,4,97,0,0,4,3,0,1,0,0,0,1,0,0,2,123,0,0,1,0,0
PT_170310,Curalha,560,256,4,5,56,0,0,24,5,1,1,0,1,4,8,1,0,0,144,0,0,2,0,0
PT_170355,"Eiras, São Julião de Montenegro e Cela",1023,527,10,15,116,0,0,27,7,3,0,3,2,3,4,1,0,7,325,0,0,4,0,0
PT_170312,Ervededo,951,347,9,7,76,0,0,19,6,2,2,1,0,7,5,2,0,1,210,0,0,0,0,0
PT_170313,Faiões,843,441,14,20,128,0,0,31,12,0,1,10,0,10,4,3,0,3,203,0,0,2,0,0
PT_170314,Lama De Arcos,426,199,4,0,65,0,0,7,10,2,0,0,1,0,1,0,0,0,108,0,0,1,0,0
PT_170357,Loivos e Póvoa de Agrações,977,394,16,2,101,0,0,9,4,2,1,0,1,3,2,3,0,2,246,0,0,2,0,0
PT_170354,Madalena e Samaiões,3283,1505,33,21,475,0,0,76,46,3,3,10,10,17,12,5,2,6,783,0,0,3,0,0
PT_170316,Mairos,366,181,3,1,48,0,0,5,4,1,0,3,1,1,2,3,2,0,107,0,0,0,0,0
PT_170317,Moreiras,310,146,4,3,20,0,0,4,0,0,1,0,1,4,1,2,0,0,106,0,0,0,0,0
PT_170318,Nogueira Da Montanha,806,311,4,3,43,0,0,8,1,0,1,2,2,1,3,5,0,2,233,0,0,3,0,0
PT_170320,Oura,663,318,9,6,75,0,0,12,5,1,1,1,2,6,4,0,3,1,192,0,0,0,0,0
PT_170321,Outeiro Seco,932,473,11,12,179,0,0,30,17,2,2,0,1,6,12,2,0,0,198,0,0,1,0,0
PT_170322,Paradela,305,155,3,4,31,0,0,7,0,0,1,0,0,0,1,1,0,0,107,0,0,0,0,0
PT_170353,Planalto de Monforte (Oucidres e Bobadela),431,161,6,1,24,0,0,5,8,1,0,0,0,2,4,2,0,0,108,0,0,0,0,0
PT_170324,Redondelo,625,254,7,5,108,0,0,12,1,1,0,4,1,3,1,2,0,1,108,0,0,0,0,0
PT_170327,Sanfins,349,124,0,1,26,0,0,6,0,3,0,1,1,1,1,0,0,0,84,0,0,0,0,0
PT_170358,Santa Cruz/Trindade e Sanjurge,3642,1651,26,38,526,0,0,104,57,3,6,18,6,10,22,4,4,6,816,0,0,5,0,0
PT_170329,Santa Leocádia,442,162,4,0,24,0,0,3,4,1,1,0,0,0,4,1,0,0,120,0,0,0,0,0
PT_170350,Santa Maria Maior,11923,5620,87,120,1997,0,0,378,266,13,5,44,12,48,74,18,10,17,2515,0,0,16,0,0
PT_170330,Santo António De Monforte,517,254,6,8,77,0,0,10,10,2,0,0,0,3,3,0,0,2,133,0,0,0,0,0
PT_170331,Santo Estêvão,658,267,8,11,73,0,0,8,3,0,0,2,2,0,3,0,1,2,154,0,0,0,0,0
PT_170333,São Pedro De Agostém,1578,675,14,16,177,0,0,33,18,2,3,3,3,9,5,5,1,0,384,0,0,2,0,0
PT_170334,São Vicente,336,144,1,2,39,0,0,5,1,0,0,4,1,4,2,2,0,0,83,0,0,0,0,0
PT_170359,Soutelo e Seara Velha,699,338,8,10,79,0,0,14,2,2,0,3,2,4,2,0,0,4,206,0,0,2,0,0
PT_170360,Travancas e Roriz,746,282,7,4,92,0,0,13,8,1,1,1,2,2,5,4,0,1,141,0,0,0,0,0
PT_170340,Tronco,323,123,4,4,42,0,0,1,3,0,0,0,0,2,2,0,2,1,62,0,0,0,0,0
PT_170341,Vale De Anta,1428,787,16,12,256,0,0,61,34,3,1,7,2,9,14,5,1,7,359,0,0,0,0,0
PT_170361,"Vidago (Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)",2087,1017,24,25,328,0,0,59,19,3,3,5,9,2,10,6,0,5,514,0,0,5,0,0
PT_170344,Vilar De Nantes,1938,1009,25,18,312,0,0,86,36,4,3,10,5,10,12,5,1,4,475,0,0,3,0,0
PT_170345,Vilarelho Da Raia,746,326,6,4,79,0,0,10,4,2,0,2,0,2,3,2,2,0,210,0,0,0,0,0
PT_170347,Vilas Boas,242,102,2,1,20,0,0,4,0,0,0,3,1,1,0,1,0,1,67,0,0,1,0,0
PT_170343,Vila Verde Da Raia,926,468,16,13,126,0,0,28,10,4,2,3,1,6,2,1,1,1,252,0,0,2,0,0
PT_170349,Vilela Do Tâmega,436,218,11,11,64,0,0,7,3,0,1,3,4,0,5,1,1,1,106,0,0,0,0,0
PT_170348,Vilela Seca,380,160,1,4,40,0,0,1,5,1,1,2,0,3,1,0,0,0,101,0,0,0,0,0
PT_170401,Barqueiros,607,329,2,5,160,0,0,22,9,0,1,2,2,3,1,1,1,0,119,0,0,1,0,0
PT_170402,Cidadelhe,160,95,1,0,34,0,0,9,7,0,2,0,0,2,0,2,0,2,36,0,0,0,0,0
PT_170408,Mesão Frio (Santo André),1720,961,20,6,356,0,0,84,8,2,5,7,2,18,8,7,0,2,434,0,0,2,0,0
PT_170403,Oliveira,387,210,1,2,48,0,0,16,4,0,0,1,2,3,2,2,0,0,129,0,0,0,0,0
PT_170407,Vila Marim,1206,538,11,7,206,0,0,36,17,0,1,1,0,8,4,5,0,1,240,0,0,1,0,0
PT_170501,Atei,1330,627,8,4,207,0,0,27,14,0,3,2,4,7,4,4,0,1,340,0,0,2,0,0
PT_170502,Bilhó,724,308,7,5,48,0,0,7,5,1,2,0,0,3,0,2,6,0,221,0,0,1,0,0
PT_170509,Campanhó e Paradança,985,431,2,4,79,0,0,12,9,0,0,0,2,2,5,2,1,0,313,0,0,0,0,0
PT_170510,Ermelo e Pardelhas,791,309,5,1,82,0,0,8,3,1,0,0,2,4,0,3,0,2,196,0,0,2,0,0
PT_170505,São Cristóvão de Mondim de Basto,3266,1627,23,31,530,0,0,107,78,3,4,11,5,19,17,7,3,7,781,0,0,1,0,0
PT_170508,Vilar De Ferreiros,1418,604,11,7,160,0,0,31,4,2,1,2,1,6,2,3,1,2,369,0,0,2,0,0
PT_170601,Cabril,627,273,4,4,142,0,0,19,3,1,0,1,1,6,0,0,0,0,89,0,0,3,0,0
PT_170636,"Cambeses do Rio, Donões e Mourilhe",659,188,4,6,57,0,0,5,1,0,0,1,0,4,5,1,0,1,101,0,0,2,0,0
PT_170603,Cervos,418,145,2,1,46,0,0,1,1,0,1,0,0,1,0,3,0,0,89,0,0,0,0,0
PT_170604,Chã,1146,360,2,6,127,0,0,8,2,1,0,1,0,0,0,1,0,2,209,0,0,1,0,0
PT_170607,Covelo Do Gerês,212,111,1,3,50,0,0,4,1,0,0,0,1,1,0,1,0,1,48,0,0,0,0,0
PT_170609,Ferral,446,221,2,3,114,0,0,5,3,0,4,0,0,4,0,1,0,0,83,0,0,2,0,0
PT_170612,Gralhas,305,152,8,2,66,0,0,7,0,1,0,0,0,2,0,1,0,0,65,0,0,0,0,0
PT_170637,Meixedo e Padornelos,635,203,2,0,86,0,0,3,0,0,1,0,0,0,1,1,0,0,107,0,0,2,0,0
PT_170638,Montalegre e Padroso,2188,1122,11,23,478,0,0,37,20,1,1,2,0,6,5,2,1,1,534,0,0,0,0,0
PT_170616,Morgade,338,138,0,3,55,0,0,6,3,0,0,2,0,0,2,0,0,0,66,0,0,1,0,0
PT_170618,Negrões,297,109,0,0,71,0,0,3,3,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0
PT_170619,Outeiro,209,92,1,2,27,0,0,1,1,1,0,0,0,0,0,0,0,0,58,0,0,1,0,0
PT_170639,"Paradela, Contim e Fiães",635,205,5,5,74,0,0,8,2,1,1,1,2,0,1,3,0,1,101,0,0,0,0,0
PT_170623,Pitões Das Junias,306,106,0,3,51,0,0,1,2,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
PT_170625,Reigoso,289,104,0,0,32,0,0,0,0,1,0,0,1,0,0,0,1,2,67,0,0,0,0,0
PT_170626,Salto,1720,844,14,9,355,0,0,22,13,0,0,2,1,6,7,1,0,2,408,0,0,4,0,0
PT_170627,Santo André,322,125,1,5,58,0,0,8,2,0,0,0,0,2,0,1,1,0,47,0,0,0,0,0
PT_170629,Sarraquinhos,480,136,3,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
PT_170640,Sezelhe e Covelães,474,176,4,4,93,0,0,2,0,2,0,0,0,0,0,1,0,0,70,0,0,0,0,0
PT_170631,Solveira,301,75,2,2,31,0,0,3,0,0,0,1,1,3,0,0,0,0,32,0,0,0,0,0
PT_170632,Tourém,185,83,0,0,39,0,0,1,0,0,1,1,0,1,1,0,0,0,38,0,0,1,0,0
PT_170641,Venda Nova e Pondras,562,230,0,3,95,0,0,5,0,1,0,0,0,0,3,1,1,0,120,0,0,1,0,0
PT_170642,Viade de Baixo e Fervidelas,1092,447,2,7,204,0,0,21,4,0,0,1,0,7,2,2,0,1,195,0,0,1,0,0
PT_170635,Vila Da Ponte,303,139,4,2,52,0,0,7,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
PT_170643,Vilar de Perdizes e Meixide,860,324,7,8,121,0,0,4,3,2,1,0,0,2,3,1,0,1,171,0,0,0,0,0
PT_170701,Candedo,1156,568,22,14,219,0,0,21,10,3,1,3,0,5,0,5,1,3,260,0,0,1,0,0
PT_170710,Carva e Vilares,673,267,2,9,96,0,0,16,1,2,0,2,0,4,2,0,0,1,132,0,0,0,0,0
PT_170703,Fiolhoso,793,271,5,4,90,0,0,10,1,2,1,4,0,4,3,3,0,1,143,0,0,0,0,0
PT_170704,Jou,816,350,13,10,126,0,0,10,9,1,0,0,2,7,0,2,0,0,170,0,0,0,0,0
PT_170705,Murça,2050,1121,36,18,345,0,0,85,19,1,0,8,1,5,6,1,1,3,591,0,0,1,0,0
PT_170711,Noura e Palheiros,1038,534,15,13,146,0,0,32,4,0,1,5,2,2,2,1,1,1,309,0,0,0,0,0
PT_170708,Valongo De Milhais,436,182,9,1,41,0,0,2,6,0,0,1,0,1,0,2,0,0,119,0,0,0,0,0
PT_170802,Fontelas,739,425,6,3,149,0,0,40,20,0,1,1,1,5,2,2,1,0,192,0,0,2,0,0
PT_170813,Galafura e Covelinhas,1036,451,6,5,102,0,0,20,16,4,0,1,0,12,2,4,2,1,276,0,0,0,0,0
PT_170805,Loureiro,1127,550,3,21,214,0,0,34,13,0,1,1,4,7,6,1,1,0,244,0,0,0,0,0
PT_170814,Moura Morta e Vinhós,952,409,8,7,102,0,0,31,8,1,1,3,2,5,5,3,0,1,232,0,0,0,0,0
PT_170815,Peso da Régua e Godim,8948,4745,82,83,1962,0,0,353,283,11,16,36,15,53,35,10,8,22,1771,0,0,5,0,0
PT_170816,Poiares e Canelas,1480,701,7,8,245,0,0,32,26,3,1,3,1,13,5,2,2,1,350,0,0,2,0,0
PT_170809,Sedielos,1147,400,6,5,150,0,0,17,3,0,1,0,1,5,2,3,0,0,204,0,0,3,0,0
PT_170810,Vilarinho Dos Freires,963,437,3,5,157,0,0,13,35,3,0,2,2,5,1,1,0,4,206,0,0,0,0,0
PT_170901,Alvadia,312,137,3,2,46,0,0,0,1,0,0,0,0,0,1,2,0,1,81,0,0,0,0,0
PT_170902,Canedo,721,193,3,0,55,0,0,2,1,0,0,0,0,3,3,1,0,0,124,0,0,1,0,0
PT_170908,Cerva e Limões,2906,1252,24,14,392,0,0,37,48,2,3,1,1,13,12,5,3,2,689,0,0,6,0,0
PT_170909,Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,3805,1607,25,22,667,0,0,55,11,6,1,5,0,11,9,10,2,13,764,0,0,6,0,0
PT_170906,Santa Marinha,985,336,4,3,191,0,0,10,8,2,1,1,0,8,1,2,0,1,102,0,0,2,0,0
PT_171001,Celeirós,229,128,1,7,56,0,0,2,3,0,0,0,1,0,0,0,1,2,55,0,0,0,0,0
PT_171002,Covas Do Douro,468,260,7,5,109,0,0,17,6,1,2,1,0,2,1,2,1,1,104,0,0,1,0,0
PT_171004,Gouvinhas,312,122,3,0,22,0,0,7,7,0,0,2,0,5,0,0,0,0,76,0,0,0,0,0
PT_171007,Paços,784,353,11,10,111,0,0,24,13,1,2,1,1,2,2,2,0,2,171,0,0,0,0,0
PT_171005,Parada De Pinhão,345,206,3,4,57,0,0,8,0,0,1,0,0,0,0,0,0,0,133,0,0,0,0,0
PT_171016,"Provesende, Gouvães do Douro e São Cristóvão do Douro",573,302,8,5,121,0,0,22,6,1,0,0,1,4,1,1,1,3,128,0,0,0,0,0
PT_171009,Sabrosa,1091,721,12,11,284,0,0,32,51,1,1,5,2,6,0,2,0,3,310,0,0,1,0,0
PT_171011,São Lourenço De Ribapinhão,492,207,7,2,84,0,0,9,9,1,1,2,0,1,0,0,1,0,89,0,0,1,0,0
PT_171017,São Martinho de Antas e Paradela de Guiães,1185,547,14,12,216,0,0,35,10,0,2,5,2,6,9,5,1,1,227,0,0,2,0,0
PT_171013,Souto Maior,533,274,3,4,93,0,0,8,1,0,1,1,0,1,1,4,1,2,153,0,0,1,0,0
PT_171014,Torre Do Pinhão,443,195,2,2,57,0,0,8,2,0,1,0,1,0,3,1,0,0,118,0,0,0,0,0
PT_171015,Vilarinho De São Romão,321,137,3,1,45,0,0,12,1,1,1,0,0,1,2,0,0,0,70,0,0,0,0,0
PT_171101,Alvações Do Corgo,495,284,1,2,143,0,0,9,9,0,0,3,0,2,0,1,0,1,111,0,0,2,0,0
PT_171102,Cumieira,1224,620,9,9,250,0,0,29,16,2,1,2,1,3,2,3,0,2,290,0,0,1,0,0
PT_171103,Fontes,1064,459,7,3,213,0,0,17,6,1,1,1,0,1,0,0,0,1,208,0,0,0,0,0
PT_171111,Lobrigos (São Miguel e São João Baptista) e Sanhoane,2765,1398,19,21,628,0,0,62,68,3,2,7,2,23,5,1,2,3,546,0,0,6,0,0
PT_171112,Louredo e Fornelos,794,413,3,5,166,0,0,17,7,1,0,3,0,4,1,2,2,0,200,0,0,2,0,0
PT_171106,Medrões,529,275,6,5,101,0,0,22,6,1,0,0,1,0,0,1,1,0,130,0,0,1,0,0
PT_171110,Sever,882,438,9,5,198,0,0,18,9,0,1,2,0,5,0,1,0,2,188,0,0,0,0,0
PT_171201,Água Revés E Crasto,436,199,8,2,55,0,0,3,2,2,0,0,0,1,0,2,0,0,124,0,0,0,0,0
PT_171203,Algeriz,688,300,2,4,77,0,0,9,1,1,0,1,0,4,0,0,0,0,201,0,0,0,0,0
PT_171205,Bouçoães,615,237,5,3,40,0,0,7,0,1,0,2,0,0,1,4,0,1,173,0,0,0,0,0
PT_171206,Canaveses,302,131,1,1,17,0,0,2,2,0,1,0,1,0,0,1,1,0,103,0,0,1,0,0
PT_171232,Carrazedo de Montenegro e Curros,2171,1168,27,13,139,0,0,25,9,3,2,2,3,7,4,6,0,2,921,0,0,5,0,0
PT_171209,Ervões,825,328,7,5,62,0,0,13,4,2,1,0,0,1,1,2,0,0,227,0,0,3,0,0
PT_171211,Fornos Do Pinhal,379,247,4,5,58,0,0,1,1,1,0,0,0,1,0,2,0,1,173,0,0,0,0,0
PT_171212,Friões,895,348,10,8,27,0,0,6,2,1,1,0,0,2,2,2,0,0,286,0,0,1,0,0
PT_171233,"Lebução, Fiães e Nozelos",976,413,3,4,111,0,0,6,6,3,0,1,1,2,2,4,1,1,267,0,0,1,0,0
PT_171215,Padrela E Tazem,507,180,7,3,43,0,0,1,2,2,0,1,0,3,0,2,3,0,111,0,0,2,0,0
PT_171216,Possacos,550,278,3,1,83,0,0,15,6,0,0,2,2,1,5,1,0,0,157,0,0,2,0,0
PT_171217,Rio Torto,461,192,4,3,43,0,0,2,0,0,0,0,0,1,1,0,0,0,137,0,0,1,0,0
PT_171219,Santa Maria De Emeres,421,211,4,2,53,0,0,7,0,0,19,0,1,3,0,0,1,2,119,0,0,0,0,0
PT_171220,Santa Valha,507,249,6,3,34,0,0,8,3,4,1,2,1,1,1,2,0,0,182,0,0,1,0,0
PT_171221,Santiago da Ribeira de Alhariz,947,326,6,5,15,0,0,5,4,0,0,0,1,2,2,4,0,0,278,0,0,4,0,0
PT_171222,São João Da Corveira,903,328,4,1,111,0,0,11,5,1,1,2,0,1,3,0,1,1,185,0,0,1,0,0
PT_171223,São Pedro De Veiga De Lila,374,155,3,2,47,0,0,3,1,0,0,0,0,1,0,2,1,0,95,0,0,0,0,0
PT_171224,Serapicos,352,168,4,0,15,0,0,0,0,1,0,0,0,2,0,1,0,0,145,0,0,0,0,0
PT_171234,Sonim e Barreiros,587,284,15,5,51,0,0,14,0,0,1,1,1,3,1,2,0,0,186,0,0,4,0,0
PT_171235,Tinhela e Alvarelhos,474,191,9,1,22,0,0,5,0,0,0,1,0,1,0,0,0,1,150,0,0,1,0,0
PT_171227,Vales,346,156,1,2,24,0,0,4,7,0,1,0,0,1,0,2,0,1,112,0,0,1,0,0
PT_171236,Valpaços e Sanfins,5051,2217,63,35,695,0,0,126,59,3,5,11,3,16,18,12,0,9,1154,0,0,8,0,0
PT_171229,Vassal,549,263,10,0,48,0,0,9,0,0,0,0,0,1,0,0,0,0,195,0,0,0,0,0
PT_171230,Veiga De Lila,300,156,3,2,14,0,0,3,0,1,1,1,0,0,2,4,0,0,125,0,0,0,0,0
PT_171231,Vilarandelo,1087,503,14,13,97,0,0,27,6,2,1,1,2,1,3,5,1,0,327,0,0,3,0,0
PT_171302,Alfarela De Jales,572,256,4,3,65,0,0,5,9,0,1,0,0,4,1,2,0,0,162,0,0,0,0,0
PT_171319,Alvão,1495,563,2,11,134,0,0,17,11,2,1,2,0,11,0,1,1,0,367,0,0,3,0,0
PT_171303,Bornes De Aguiar,2492,1124,17,31,357,0,0,63,26,4,3,3,2,12,9,5,0,5,583,0,0,4,0,0
PT_171304,Bragado,795,328,5,3,95,0,0,7,5,0,1,2,0,3,1,1,0,0,204,0,0,1,0,0
PT_171305,Capeludos,685,268,2,6,65,0,0,4,4,2,0,1,0,4,0,0,0,3,175,0,0,2,0,0
PT_171320,Pensalvos e Parada de Monteiros,574,219,4,4,73,0,0,4,15,2,0,0,0,1,2,2,0,1,110,0,0,1,0,0
PT_171317,Sabroso De Aguiar,815,369,4,3,173,0,0,9,6,0,0,0,2,4,1,2,2,0,163,0,0,0,0,0
PT_171310,Soutelo De Aguiar,869,341,6,4,155,0,0,13,13,0,0,0,0,3,0,1,2,1,141,0,0,2,0,0
PT_171311,Telões,1790,718,6,21,249,0,0,22,11,2,0,2,2,5,3,3,0,0,391,0,0,1,0,0
PT_171312,Tresminas,638,288,6,1,84,0,0,3,6,1,0,2,1,4,1,4,0,0,174,0,0,1,0,0
PT_171313,Valoura,493,215,0,9,59,0,0,0,2,1,1,1,1,1,3,4,0,0,133,0,0,0,0,0
PT_171314,Vila Pouca De Aguiar,3503,1875,21,32,755,0,0,76,88,8,6,8,2,16,14,8,1,3,834,0,0,3,0,0
PT_171315,Vreia De Bornes,872,370,4,5,54,0,0,6,0,1,1,3,2,3,0,3,0,1,286,0,0,1,0,0
PT_171316,Vreia De Jales,1238,526,7,8,158,0,0,20,23,1,3,5,0,8,5,3,1,1,282,0,0,1,0,0
PT_171401,Abaças,1235,554,12,10,167,0,0,24,30,0,2,1,2,7,3,4,1,4,285,0,0,2,0,0
PT_171431,Adoufe e Vilarinho de Samardã,2948,1476,18,26,442,0,0,88,56,5,4,17,4,23,13,8,1,4,764,0,0,3,0,0
PT_171403,Andrães,1686,839,12,10,215,0,0,63,11,3,4,17,0,12,1,8,1,0,477,0,0,5,0,0
PT_171404,Arroios,1029,686,11,12,243,0,0,52,22,3,2,11,2,11,3,3,0,6,301,0,0,4,0,0
PT_171432,Borbela e Lamas de Olo,2766,1485,25,37,479,0,0,86,53,4,3,14,8,18,7,4,1,11,735,0,0,0,0,0
PT_171406,Campeã,1844,864,12,13,249,0,0,31,16,2,4,4,3,4,6,3,1,2,509,0,0,5,0,0
PT_171433,Constantim e Vale de Nogueiras,1963,1104,23,39,275,0,0,63,23,1,4,9,3,6,9,9,0,4,632,0,0,4,0,0
PT_171409,Folhadela,2048,1225,20,13,441,0,0,88,69,4,0,19,5,9,13,4,0,5,531,0,0,4,0,0
PT_171410,Guiães,712,256,4,2,42,0,0,6,8,0,0,0,1,1,0,4,0,0,186,0,0,2,0,0
PT_171414,Lordelo,2674,1481,33,20,565,0,0,125,48,10,2,9,2,10,26,7,2,5,613,0,0,4,0,0
PT_171415,Mateus,2790,1749,21,42,678,0,0,146,87,3,1,12,3,5,20,8,2,13,705,0,0,3,0,0
PT_171416,Mondrões,1033,572,12,10,164,0,0,22,10,2,3,3,3,7,5,4,6,1,318,0,0,2,0,0
