gisco_id,name,registered,turnout,invalid,blank,PPD/PSD ,PS ,CDS-PP ,PCP-PEV ,P.H. ,B.E. ,PCTP/MRPP ,PPM ,MPT ,POUS ,PNR ,B.E.-UDP 
PT_181006,Reigoso,311,210,1,4,106,56,35,6,0,1,1,0,0,0,0,0
PT_181007,Ribeiradio,1069,702,7,4,386,199,84,9,2,2,3,5,1,0,0,0
PT_181008,São João Da Serra,602,350,6,3,208,85,39,3,0,5,1,0,0,0,0,0
PT_181009,São Vicente De Lafões,665,455,1,4,271,98,68,5,1,3,2,1,1,0,0,0
PT_181010,Sejães,208,149,1,1,98,35,10,1,0,2,1,0,0,0,0,0
PT_181011,Souto De Lafões,523,347,0,3,198,89,45,5,1,5,1,0,0,0,0,0
PT_181012,Varzielas,457,242,0,2,159,32,32,4,3,8,1,0,1,0,0,0
PT_181101,Antas,314,191,3,2,139,33,13,0,1,0,0,0,0,0,0,0
PT_181102,Castelo De Penalva,1101,544,20,1,354,86,63,6,5,6,3,0,0,0,0,0
PT_181103,Esmolfe,520,304,3,2,191,62,36,5,0,3,0,0,2,0,0,0
PT_181104,Germil,447,269,1,1,142,85,25,7,1,2,2,1,2,0,0,0
PT_181105,Ínsua,1771,1117,11,15,495,470,67,27,5,22,3,0,2,0,0,0
PT_181106,Lusinde,277,145,2,0,94,28,13,1,0,7,0,0,0,0,0,0
PT_181107,Mareco,131,86,0,1,54,20,4,0,1,4,2,0,0,0,0,0
PT_181108,Matela,233,138,2,0,101,20,11,0,2,2,0,0,0,0,0,0
PT_181109,Pindo,1972,1141,10,3,681,274,141,11,3,7,6,3,2,0,0,0
PT_181110,Real,291,175,2,0,90,43,28,3,5,1,1,1,1,0,0,0
PT_181111,Sezures,771,400,9,3,200,131,45,3,2,2,3,2,0,0,0,0
PT_181112,Trancozelos,351,188,3,0,88,71,17,7,0,2,0,0,0,0,0,0
PT_181113,Vila Cova Do Covelo,316,185,3,0,115,27,34,1,0,2,0,1,2,0,0,0
PT_181201,Antas,304,158,5,1,86,50,8,4,1,3,0,0,0,0,0,0
PT_181202,Beselga,386,188,3,3,92,56,19,1,1,10,2,1,0,0,0,0
PT_181203,Castainço,196,117,0,1,58,50,5,1,0,2,0,0,0,0,0,0
PT_181204,Granja,218,105,0,3,57,26,11,4,0,2,1,1,0,0,0,0
PT_181205,Ourozinho,233,90,1,1,46,34,4,1,0,2,1,0,0,0,0,0
PT_181206,Penedono,864,476,5,3,220,187,35,11,2,9,3,0,1,0,0,0
PT_181207,Penela Da Beira,403,213,3,4,119,67,13,3,1,1,0,1,1,0,0,0
PT_181208,Póvoa De Penela,383,171,6,1,103,30,19,9,0,2,1,0,0,0,0,0
PT_181209,Souto,331,204,3,3,149,34,11,2,0,0,1,0,1,0,0,0
PT_181301,Anreade,953,697,16,3,242,395,21,9,0,3,7,1,0,0,0,0
PT_181302,Barrô,998,470,7,2,229,171,43,8,5,1,3,1,0,0,0,0
PT_181303,Cárquere,773,495,8,0,243,206,20,11,3,1,2,1,0,0,0,0
PT_181304,Feirão,146,91,6,0,57,17,7,2,0,0,0,0,2,0,0,0
PT_181305,Felgueiras,311,209,1,2,82,105,11,2,2,1,2,1,0,0,0,0
PT_181306,Freigil,402,304,2,1,95,184,17,1,0,1,1,1,1,0,0,0
PT_181307,Miomães,350,256,1,2,92,137,16,1,0,3,4,0,0,0,0,0
PT_181308,Ovadas,338,234,4,0,129,91,9,0,0,0,1,0,0,0,0,0
PT_181309,Panchorra,190,143,3,0,88,36,14,0,1,1,0,0,0,0,0,0
PT_181310,Paus,650,314,6,1,174,105,17,3,5,1,0,2,0,0,0,0
PT_181311,Resende,2487,1622,23,10,576,830,116,32,8,12,6,5,4,0,0,0
PT_181312,São Cipriano,749,549,7,1,269,218,40,7,3,3,0,0,1,0,0,0
PT_181313,São João De Fontoura,1005,473,12,2,213,189,41,3,2,2,6,1,2,0,0,0
PT_181314,São Martinho De Mouros,1894,896,22,2,486,313,57,7,3,4,0,2,0,0,0,0
PT_181315,São Romão De Aregos,402,292,0,3,100,178,5,1,2,3,0,0,0,0,0,0
PT_181401,Couto Do Mosteiro,1321,766,12,7,438,234,50,2,2,15,5,1,0,0,0,0
PT_181409,Nagozela,519,337,2,2,200,95,13,0,4,20,1,0,0,0,0,0
PT_181402,Ovoa,935,582,9,5,342,156,53,2,3,5,6,0,1,0,0,0
PT_181403,Pinheiro De Ázere,953,649,4,6,337,236,50,9,3,4,0,0,0,0,0,0
PT_181404,Santa Comba Dão,2538,1659,19,25,804,616,121,21,3,34,5,8,3,0,0,0
PT_181405,São Joaninho,1139,702,5,2,419,204,58,3,1,6,2,0,2,0,0,0
PT_181406,São João De Areias,2022,1125,16,2,677,309,78,17,5,10,5,2,4,0,0,0
PT_181407,Treixedo,943,546,9,1,328,145,44,7,1,7,2,1,1,0,0,0
PT_181408,Vimieiro,890,529,5,7,252,208,38,7,4,5,2,0,1,0,0,0
PT_181501,Castanheiro Do Sul,461,308,6,2,198,74,24,1,1,1,1,0,0,0,0,0
PT_181502,Ervedosa Do Douro,1296,663,12,2,296,245,84,10,1,4,4,3,2,0,0,0
PT_181503,Espinhosa,180,81,2,0,47,20,7,3,0,0,1,1,0,0,0,0
PT_181504,Nagozelo Do Douro,481,317,7,3,172,100,27,4,3,1,0,0,0,0,0,0
PT_181505,Paredes Da Beira,663,343,8,0,221,53,48,2,2,2,2,3,2,0,0,0
PT_181506,Pereiros,121,66,0,0,44,5,13,0,1,2,1,0,0,0,0,0
PT_181507,Riodades,577,283,5,2,128,109,32,4,1,0,2,0,0,0,0,0
PT_181508,São João Da Pesqueira,1534,866,9,9,433,264,82,37,4,15,5,7,1,0,0,0
PT_181509,Soutelo Do Douro,485,327,4,0,159,132,22,2,1,4,2,0,1,0,0,0
PT_181510,Trevões,568,309,6,3,131,86,64,8,4,3,1,2,1,0,0,0
PT_181511,Vale De Figueira,583,244,4,1,126,73,20,7,2,3,3,3,2,0,0,0
PT_181512,Valongo Dos Azeites,244,127,0,3,78,27,17,0,0,1,0,1,0,0,0,0
PT_181513,Várzea De Trevões,211,129,2,1,81,30,8,2,1,1,2,1,0,0,0,0
PT_181514,Vilarouco,435,219,2,1,131,50,26,2,0,2,4,0,1,0,0,0
PT_181601,Baiões,303,203,3,5,71,72,22,18,0,7,3,1,1,0,0,0
PT_181602,Bordonhos,417,283,1,0,152,98,21,5,1,4,0,0,1,0,0,0
PT_181603,Candal,228,79,3,1,31,38,3,1,1,1,0,0,0,0,0,0
PT_181604,Carvalhais,1406,870,8,13,509,247,60,12,5,7,4,4,1,0,0,0
PT_181605,Covas Do Rio,217,98,3,0,45,40,7,0,0,1,0,0,2,0,0,0
PT_181606,Figueiredo De Alva,991,588,9,4,310,174,56,19,5,2,6,2,1,0,0,0
PT_181607,Manhouce,827,367,3,7,171,121,35,11,2,9,4,1,3,0,0,0
PT_181608,Pindelo Dos Milagres,786,396,5,1,216,102,56,4,5,5,1,0,1,0,0,0
PT_181609,Pinho,885,531,6,7,276,145,76,7,3,6,1,1,3,0,0,0
PT_181610,Santa Cruz Da Trapa,1254,797,11,11,380,296,74,13,1,8,2,1,0,0,0,0
PT_181611,São Cristovão De Lafões,241,149,0,0,101,36,7,1,1,2,0,1,0,0,0,0
PT_181612,São Félix,387,215,6,2,78,105,17,2,1,2,2,0,0,0,0,0
PT_181613,São Martinho Das Moitas,362,245,4,4,102,106,15,2,2,8,2,0,0,0,0,0
PT_181614,São Pedro Do Sul,3221,2109,12,18,926,840,157,86,6,47,12,2,3,0,0,0
PT_181615,Serrazes,988,646,10,3,307,257,50,5,3,6,2,1,2,0,0,0
PT_181616,Sul,1347,788,16,11,376,275,66,19,7,8,3,4,3,0,0,0
PT_181617,Valadares,991,625,3,9,386,123,81,11,3,5,1,2,1,0,0,0
PT_181618,Várzea,1255,671,8,4,293,307,32,18,3,2,4,0,0,0,0,0
PT_181619,Vila Maior,1042,671,7,1,353,223,51,21,3,9,0,2,1,0,0,0
PT_181701,Águas Boas,265,181,2,1,90,66,18,0,0,0,0,1,3,0,0,0
PT_181702,Avelal,442,320,1,1,168,59,82,3,1,2,0,2,1,0,0,0
PT_181703,Decermilo,222,117,2,0,70,21,20,1,1,2,0,0,0,0,0,0
PT_181704,Ferreira De Aves,2669,1562,18,2,889,327,278,6,15,6,7,3,11,0,0,0
PT_181705,Forles,108,77,1,2,38,14,20,1,0,0,0,0,1,0,0,0
PT_181706,Mioma,1006,577,6,4,334,154,64,3,2,3,1,1,5,0,0,0
PT_181707,Rio De Moinhos,1077,689,12,2,328,232,95,5,4,1,4,1,5,0,0,0
PT_181708,Romãs,1106,565,16,3,287,166,78,2,0,5,3,1,4,0,0,0
PT_181709,São Miguel De Vila Boa,1301,743,9,3,416,146,145,5,4,5,4,1,5,0,0,0
PT_181710,Sátão,2873,1890,24,22,1068,506,193,16,6,35,3,3,14,0,0,0
PT_181711,Silvã De Cima,604,367,6,0,217,65,73,2,1,2,0,1,0,0,0,0
PT_181712,Vila Longa,257,173,2,0,92,54,23,1,0,1,0,0,0,0,0,0
PT_181801,Arnas,309,163,1,0,115,17,26,1,0,2,0,1,0,0,0,0
PT_181802,Carregal,623,335,5,1,235,52,34,2,1,1,0,3,1,0,0,0
PT_181803,Chosendo,347,165,1,2,84,49,23,1,1,0,1,0,3,0,0,0
PT_181804,Cunha,377,187,0,0,114,38,25,2,5,3,0,0,0,0,0,0
PT_181805,Escurquela,154,119,1,0,66,46,4,0,1,0,1,0,0,0,0,0
PT_181806,Faia,169,103,0,0,67,24,12,0,0,0,0,0,0,0,0,0
PT_181807,Ferreirim,545,339,3,1,204,77,44,4,1,2,1,1,1,0,0,0
PT_181808,Fonte Arcada,319,198,4,1,79,44,63,1,2,2,2,0,0,0,0,0
PT_181809,Freixinho,193,113,0,0,51,47,12,0,1,1,1,0,0,0,0,0
PT_181810,Granjal,334,203,4,2,92,88,13,2,0,1,0,0,1,0,0,0
PT_181811,Lamosa,201,127,1,2,75,27,19,0,0,2,0,1,0,0,0,0
PT_181812,Macieira,149,90,0,1,58,21,9,0,0,1,0,0,0,0,0,0
PT_181813,Penso,283,163,2,0,106,40,12,0,0,2,1,0,0,0,0,0
PT_181814,Quintela,405,210,2,0,103,64,34,3,1,0,2,1,0,0,0,0
PT_181815,Sarzeda,643,331,5,1,196,72,51,2,1,3,0,0,0,0,0,0
PT_181816,Sernancelhe,923,621,6,1,257,293,47,4,1,9,2,0,1,0,0,0
PT_181817,Vila Da Ponte,499,294,3,2,126,108,53,1,1,0,0,0,0,0,0,0
PT_181901,Adorigo,406,250,2,0,117,44,84,0,1,1,0,0,1,0,0,0
PT_181902,Arcos,245,133,5,0,77,30,15,0,3,1,1,0,1,0,0,0
PT_181903,Barcos,541,326,4,1,116,87,96,9,2,5,4,1,1,0,0,0
PT_181904,Chavães,420,196,2,1,77,74,30,2,0,4,4,2,0,0,0,0
PT_181905,Desejosa,186,120,5,1,64,41,6,0,0,0,1,1,1,0,0,0
PT_181906,Granja Do Tedo,282,180,0,0,132,8,36,2,1,1,0,0,0,0,0,0
PT_181907,Granjinha,83,40,2,0,22,10,6,0,0,0,0,0,0,0,0,0
PT_181908,Longa,343,206,2,1,163,20,19,0,0,0,0,0,1,0,0,0
PT_181909,Paradela,165,102,1,2,65,14,17,1,0,1,1,0,0,0,0,0
PT_181910,Pereiro,135,99,2,0,52,30,10,0,1,2,2,0,0,0,0,0
PT_181911,Pinheiros,219,118,3,0,66,19,28,0,1,1,0,0,0,0,0,0
PT_181912,Santa Leocádia,125,87,0,1,45,21,18,1,0,0,0,0,1,0,0,0
PT_181913,Sendim,903,552,6,1,256,218,47,7,1,9,6,0,1,0,0,0
PT_181914,Tabuaço,1456,964,5,5,417,359,155,12,1,8,0,1,1,0,0,0
PT_181915,Távora,391,234,4,1,113,78,33,0,3,1,1,0,0,0,0,0
PT_181916,Vale De Figueira,139,94,0,2,51,19,21,0,1,0,0,0,0,0,0,0
PT_181917,Valença Do Douro,426,248,2,2,106,106,24,5,1,1,1,0,0,0,0,0
PT_182001,Dálvares,528,275,2,4,137,94,22,6,1,7,2,0,0,0,0,0
PT_182002,Gouviães,435,229,2,2,125,77,18,2,0,3,0,0,0,0,0,0
PT_182003,Granja Nova,436,229,2,3,100,86,20,12,2,1,2,1,0,0,0,0
PT_182004,Mondim Da Beira,693,377,3,5,177,124,23,30,3,7,2,1,2,0,0,0
PT_182005,Salzedas,868,417,18,4,219,108,53,9,2,3,0,1,0,0,0,0
PT_182006,São João De Tarouca,769,365,5,1,209,112,23,8,4,0,1,1,1,0,0,0
PT_182007,Tarouca,2552,1423,16,3,688,522,135,22,4,18,5,6,4,0,0,0
PT_182008,Ucanha,442,256,9,1,110,102,18,9,1,2,4,0,0,0,0,0
PT_182009,Várzea Da Serra,417,260,5,2,171,48,22,2,6,2,0,1,1,0,0,0
PT_182010,Vila Chã Da Beira,215,119,0,0,69,22,23,3,0,1,0,0,1,0,0,0
PT_182101,Barreiro De Besteiros,1063,671,7,2,522,56,71,2,1,5,2,0,3,0,0,0
PT_182102,Campo De Besteiros,1237,829,7,8,378,275,134,14,3,8,0,2,0,0,0,0
PT_182103,Canas De Santa Maria,1732,1096,6,8,571,319,153,22,3,9,1,1,3,0,0,0
PT_182104,Caparrosa,852,609,4,2,407,136,51,5,1,0,1,1,1,0,0,0
PT_182105,Castelões,1781,1026,10,11,635,177,147,14,5,16,5,5,1,0,0,0
PT_182106,Dardavaz,918,580,3,2,412,75,81,1,1,3,1,1,0,0,0,0
PT_182107,Ferreirós Do Dão,430,277,4,2,173,84,9,3,0,1,1,0,0,0,0,0
PT_182108,Guardão,1575,919,8,12,456,311,61,54,1,8,7,0,1,0,0,0
PT_182109,Lajeosa Do Dão,2063,1169,16,11,653,250,201,12,2,7,8,4,5,0,0,0
PT_182110,Lobão Da Beira,1160,706,9,8,359,210,98,5,3,8,1,2,3,0,0,0
PT_182111,Molelos,2440,1431,15,20,704,506,124,20,6,22,7,5,2,0,0,0
PT_182112,Mosteirinho,217,151,1,1,117,19,9,1,0,2,1,0,0,0,0,0
PT_182113,Mosteiro De Fráguas,627,424,5,0,259,92,59,2,4,3,0,0,0,0,0,0
PT_182114,Mouraz,906,608,6,10,369,149,47,13,0,8,3,1,2,0,0,0
PT_182115,Nandufe,651,444,3,7,250,109,59,7,2,5,1,0,1,0,0,0
PT_182116,Parada De Gonta,839,521,10,2,337,109,53,3,1,6,0,0,0,0,0,0
PT_182117,Sabugosa,649,374,2,2,164,123,71,4,1,4,1,1,1,0,0,0
PT_182118,Santiago De Besteiros,1332,815,4,2,432,172,167,18,4,8,1,5,2,0,0,0
PT_182119,São João Do Monte,1086,658,5,3,422,127,70,20,0,8,2,0,1,0,0,0
PT_182120,São Miguel Do Outeiro,813,519,6,4,228,203,56,13,1,6,1,0,1,0,0,0
PT_182121,Silvares,192,131,0,0,83,44,4,0,0,0,0,0,0,0,0,0
PT_182122,Tonda,1017,613,8,5,338,168,73,5,7,6,2,0,1,0,0,0
PT_182123,Tondela,3041,2094,10,35,1098,640,202,36,8,50,7,3,5,0,0,0
PT_182126,Tourigo,601,412,1,4,297,65,33,2,2,4,1,0,3,0,0,0
PT_182124,Vila Nova Da Rainha,487,318,3,2,198,61,44,0,2,3,3,1,1,0,0,0
PT_182125,Vilar De Besteiros,889,625,4,7,382,126,75,5,2,17,3,4,0,0,0,0
PT_182201,Alhais,521,327,4,3,141,136,32,1,4,6,0,0,0,0,0,0
PT_182202,Fráguas,394,198,1,3,116,59,14,2,0,3,0,0,0,0,0,0
PT_182203,Pendilhe,575,337,3,3,144,105,69,3,1,2,3,3,1,0,0,0
PT_182204,Queiriga,767,450,2,5,252,153,27,4,0,5,0,0,2,0,0,0
PT_182205,Touro,1071,499,9,3,253,125,98,2,3,1,3,2,0,0,0,0
PT_182206,Vila Cova à Coelheira,1149,550,6,4,363,88,75,3,3,4,2,2,0,0,0,0
PT_182207,Vila Nova De Paiva,1101,693,5,4,378,205,70,15,1,11,3,1,0,0,0,0
PT_182301,Abraveses,6490,3878,47,44,2015,1228,317,60,3,139,8,8,9,0,0,0
PT_182302,Barreiros,390,215,5,0,91,79,33,2,1,4,0,0,0,0,0,0
PT_182303,Boa Aldeia,575,396,6,11,179,136,47,4,1,8,2,1,1,0,0,0
PT_182304,Bodiosa,3489,1946,19,14,1260,321,271,19,2,24,9,4,3,0,0,0
PT_182305,Calde,1822,892,3,2,545,187,126,4,6,10,4,2,3,0,0,0
PT_182306,Campo,3924,801,7,6,441,193,126,5,8,5,4,3,3,0,0,0
PT_182307,Cavernães,1292,743,5,5,427,178,99,7,4,12,5,1,0,0,0,0
PT_182308,Cepões,1457,800,11,5,453,194,120,5,4,1,5,2,0,0,0,0
PT_182309,Viseu (Coração De Jesus),7613,5269,37,69,2447,1763,577,92,4,245,11,10,14,0,0,0
PT_182310,Cota,1332,801,7,6,441,193,126,5,8,5,4,3,3,0,0,0
PT_182311,Couto De Baixo,709,405,5,2,214,123,46,9,0,3,2,0,1,0,0,0
PT_182312,Couto De Cima,911,521,4,7,309,127,57,3,1,11,1,1,0,0,0,0
PT_182313,Fail,687,350,2,3,212,91,29,6,2,5,0,0,0,0,0,0
PT_182314,Farminhão,696,503,4,8,225,195,54,9,0,4,3,0,1,0,0,0
PT_182315,Fragosela,1719,1033,10,2,490,421,71,5,2,22,5,2,3,0,0,0
PT_182316,Lordosa,1907,996,14,2,562,248,136,7,6,13,4,3,1,0,0,0
PT_182318,Mundão,1255,785,9,7,420,258,58,11,5,8,6,1,2,0,0,0
PT_182319,Orgens,2739,1740,12,15,813,626,178,45,3,39,3,4,2,0,0,0
PT_182320,Povolide,1661,895,3,0,443,320,98,13,6,6,4,1,1,0,0,0
PT_182321,Ranhados,2566,1706,15,19,766,646,163,26,4,55,3,4,5,0,0,0
PT_182334,Repeses,1513,1150,2,11,554,436,88,12,2,41,2,1,1,0,0,0
PT_182322,Ribafeita,1475,847,7,2,561,178,77,8,3,8,0,2,1,0,0,0
PT_182323,Rio De Loba,5457,3471,34,33,1795,1108,355,43,11,61,14,9,8,0,0,0
PT_182324,Viseu (Santa Maria De Viseu),6401,4204,28,53,1943,1454,485,64,6,148,6,10,7,0,0,0
PT_182325,Santos Evos,1538,839,14,8,429,278,73,8,4,14,3,5,3,0,0,0
PT_182326,São Cipriano,1293,823,8,4,476,194,109,17,1,9,4,1,0,0,0,0
PT_182327,São João De Lourosa,3276,1959,10,15,1062,579,209,39,2,28,9,6,0,0,0,0
PT_182328,Viseu (São José),5258,3382,28,39,1588,1236,321,52,4,95,3,10,6,0,0,0
PT_182329,São Pedro De France,1508,851,13,4,512,190,114,6,3,2,2,4,1,0,0,0
PT_182330,São Salvador,2353,1642,10,19,761,629,151,30,1,30,6,2,3,0,0,0
PT_182317,Silgueiros,3357,1915,18,4,1122,436,277,18,8,14,9,9,0,0,0,0
PT_182331,Torredeita,1516,929,10,11,418,351,99,12,4,13,7,3,1,0,0,0
PT_182332,Vil De Souto,593,413,2,5,227,115,51,4,2,2,2,2,1,0,0,0
PT_182333,Vila Chã De Sá,1475,898,6,6,439,314,103,7,4,8,4,1,6,0,0,0
PT_182401,Alcofra,1100,641,5,2,407,155,59,5,2,3,1,2,0,0,0,0
PT_182402,Cambra,1202,773,5,8,530,108,100,10,5,4,1,1,1,0,0,0
PT_182403,Campia,1563,1007,9,3,659,136,166,12,2,12,3,4,1,0,0,0
PT_182404,Carvalhal De Vermilhas,227,129,0,2,73,33,14,4,1,1,0,0,1,0,0,0
PT_182405,Fataunços,706,456,2,1,258,151,30,7,1,5,1,0,0,0,0,0
PT_182406,Figueiredo Das Donas,413,261,4,1,110,96,32,9,0,4,4,0,1,0,0,0
PT_182407,Fornelo Do Monte,314,168,3,0,74,79,9,2,0,0,0,1,0,0,0,0
PT_182408,Paços De Vilharigues,526,368,3,2,178,149,29,1,0,6,0,0,0,0,0,0
PT_182409,Queirã,1488,861,10,3,464,257,83,18,1,18,7,0,0,0,0,0
PT_182410,São Miguel Do Mato,1044,615,6,4,350,163,60,14,0,11,5,2,0,0,0,0
PT_182411,Ventosa,871,450,5,6,208,185,34,2,3,3,3,0,1,0,0,0
PT_182412,Vouzela,1197,816,2,5,314,379,50,36,2,19,4,1,4,0,0,0
PT_430101,Altares,704,431,1,2,161,209,44,2,0,7,1,2,2,0,0,0
PT_430102,Angra (Nossa Senhora Da Conceição),3716,1578,14,19,537,779,132,23,0,61,4,4,5,0,0,0
PT_430104,Angra (São Pedro),3280,1594,6,12,634,744,145,7,0,37,4,4,1,0,0,0
PT_430105,Angra (Sé),1323,677,5,10,295,263,77,5,0,14,2,4,2,0,0,0
PT_430103,Angra (Santa Luzia),2208,1033,3,2,323,560,80,18,0,39,1,7,0,0,0,0
PT_430106,Cinco Ribeiras,520,364,4,4,177,131,36,2,0,6,1,1,2,0,0,0
PT_430107,Doze Ribeiras,528,316,2,0,116,163,30,1,0,2,2,0,0,0,0,0
PT_430108,Feteira,698,397,4,0,182,161,43,1,0,5,0,0,1,0,0,0
PT_430109,Porto Judeu,2020,990,6,6,473,396,83,3,0,15,0,3,5,0,0,0
PT_430110,Posto Santo,874,381,4,3,108,235,23,3,0,3,2,0,0,0,0,0
PT_430111,Raminho,506,306,1,4,143,130,23,1,0,2,1,0,1,0,0,0
PT_430112,Ribeirinha,1935,1208,8,7,710,385,88,3,0,5,2,0,0,0,0,0
PT_430113,Santa Bárbara,1051,638,11,6,298,205,101,5,0,8,1,3,0,0,0,0
PT_430114,São Bartolomeu De Regatos,1213,560,11,3,251,229,48,7,0,4,2,3,2,0,0,0
PT_430115,São Bento,1612,876,5,5,253,546,45,6,0,11,3,2,0,0,0,0
PT_430116,São Mateus Da Calheta,2223,991,14,5,226,657,56,21,0,10,0,2,0,0,0,0
PT_430117,Serreta,356,213,2,0,91,97,21,1,0,0,1,0,0,0,0,0
PT_430118,Terra Chã,1807,878,8,9,289,461,71,13,0,18,2,7,0,0,0,0
PT_430119,Vila De São Sebastião,1706,845,6,4,344,373,108,1,0,3,3,2,1,0,0,0
PT_450101,Calheta,1089,558,3,2,280,220,42,4,0,3,1,1,2,0,0,0
PT_450102,Norte Pequeno,231,165,2,1,122,23,15,1,0,0,0,0,1,0,0,0
PT_450103,Ribeira Seca,1009,513,3,1,362,102,35,4,0,2,0,3,1,0,0,0
PT_450104,Santo Antão,751,434,6,1,317,65,35,0,0,5,0,1,4,0,0,0
PT_450105,Topo (Nossa Senhora Do Rosário),470,269,1,2,203,44,18,0,0,1,0,0,0,0,0,0
PT_490101,Corvo,351,257,1,7,53,62,109,0,0,7,2,15,1,0,0,0
PT_470101,Capelo,402,239,1,8,96,109,15,4,0,4,1,1,0,0,0,0
PT_470102,Castelo Branco,1055,578,4,2,289,243,16,12,0,8,1,3,0,0,0,0
PT_470103,Cedros,856,543,9,3,327,104,71,14,0,4,6,5,0,0,0,0
PT_470104,Feteira,1076,483,2,8,199,223,24,18,0,5,1,2,1,0,0,0
PT_470105,Flamengos,1093,617,8,5,260,310,14,12,0,1,4,0,3,0,0,0
PT_470106,Horta (Angústias),2134,1054,8,7,413,490,43,62,0,18,9,4,0,0,0,0
PT_470107,Horta (Conceição),978,512,0,4,213,246,27,14,0,2,5,1,0,0,0,0
PT_470108,Horta (Matriz),1966,1038,5,16,475,400,42,74,0,16,4,4,2,0,0,0
PT_470109,Pedro Miguel,538,279,3,5,128,99,7,30,0,3,4,0,0,0,0,0
PT_470110,Praia Do Almoxarife,575,319,4,7,136,140,17,8,0,4,3,0,0,0,0,0
PT_470111,Praia Do Norte,203,153,0,0,78,48,26,1,0,0,0,0,0,0,0,0
PT_470112,Ribeirinha,375,186,1,4,81,75,2,20,0,0,2,1,0,0,0,0
PT_470113,Salão,338,202,2,0,143,29,20,6,0,1,1,0,0,0,0,0
PT_420101,Água De Pau,2565,847,11,6,307,426,78,5,0,6,3,5,0,0,0,0
PT_420102,Cabouco,1023,417,7,5,195,172,29,3,0,3,2,1,0,0,0,0
PT_420103,Lagoa (Nossa Senhora Do Rosário),3762,1703,21,19,599,872,122,21,0,32,6,6,5,0,0,0
PT_420104,Lagoa (Santa Cruz),2357,895,14,6,399,376,62,16,0,6,7,8,1,0,0,0
PT_420105,Ribeira Chã,419,187,0,0,58,112,17,0,0,0,0,0,0,0,0,0
PT_480101,Fajã Grande,189,112,0,0,51,40,17,4,0,0,0,0,0,0,0,0
PT_480102,Fajãzinha,94,52,0,4,26,17,3,2,0,0,0,0,0,0,0,0
PT_480103,Fazenda,236,139,1,6,54,63,12,3,0,0,0,0,0,0,0,0
PT_480104,Lajedo,89,67,0,4,36,20,5,2,0,0,0,0,0,0,0,0
PT_480105,Lajes Das Flores,437,247,0,3,120,90,11,22,0,0,1,0,0,0,0,0
PT_480106,Lomba,167,93,0,2,39,34,10,4,0,3,1,0,0,0,0,0
PT_480107,Mosteiro,54,32,0,0,11,12,4,5,0,0,0,0,0,0,0,0
PT_460101,Calheta De Nesquim,345,183,0,2,106,60,7,2,0,2,1,0,3,0,0,0
PT_460102,Lajes Do Pico,1515,814,6,7,375,377,36,5,0,7,1,0,0,0,0,0
PT_460103,Piedade,851,427,2,1,242,159,12,1,0,7,2,1,0,0,0,0
PT_460104,Ribeiras,873,479,1,4,238,195,27,4,0,6,0,3,1,0,0,0
PT_460105,Ribeirinha,396,241,0,2,115,107,13,1,0,1,1,0,1,0,0,0
PT_460106,São João,439,294,3,3,176,89,18,3,0,1,0,1,0,0,0,0
PT_460201,Bandeiras,419,232,1,6,151,58,11,2,0,1,0,2,0,0,0,0
PT_460202,Candelária,832,485,3,6,176,256,18,17,0,1,4,1,3,0,0,0
PT_460203,Criação Velha,563,355,2,6,241,70,31,3,0,2,0,0,0,0,0,0
PT_460204,Madalena,1756,936,2,7,516,330,45,19,0,13,2,1,1,0,0,0
PT_460205,São Caetano,453,292,2,4,169,97,16,0,0,1,0,2,1,0,0,0
PT_460206,São Mateus,684,476,1,1,276,174,16,5,0,1,1,1,0,0,0,0
PT_420201,Achada,476,341,4,6,151,163,9,4,0,0,2,2,0,0,0,0
PT_420202,Achadinha,467,280,5,0,124,130,17,3,0,1,0,0,0,0,0,0
PT_420203,Lomba Da Fazenda,881,507,9,5,255,167,56,5,0,5,1,3,1,0,0,0
PT_420204,Nordeste,1190,650,7,4,315,234,71,2,0,7,3,6,1,0,0,0
PT_420205,Nordestinho,1033,588,6,3,317,199,54,3,0,3,2,0,1,0,0,0
PT_420206,Salga,422,252,2,0,95,130,18,5,0,1,0,1,0,0,0,0
PT_420207,Santana,411,291,8,6,118,125,26,1,0,3,0,0,4,0,0,0
PT_420301,Arrifes,5095,1672,17,14,824,613,154,22,0,17,1,9,1,0,0,0
PT_420302,Bretanha,1089,440,2,2,258,99,61,12,0,4,0,1,1,0,0,0
PT_420303,Candelária,912,350,7,0,141,161,27,5,0,5,1,0,3,0,0,0
PT_420304,Capelas,2816,1083,10,8,404,527,98,13,0,9,6,4,4,0,0,0
PT_420305,Covoada,887,425,1,1,192,164,47,7,0,5,1,6,1,0,0,0
PT_420306,Fajã De Baixo,3213,1474,8,11,612,671,99,18,0,41,9,2,3,0,0,0
PT_420307,Fajã De Cima,2548,992,8,2,453,410,77,10,0,14,5,11,2,0,0,0
PT_420308,Fenais Da Luz,1152,410,7,1,208,136,34,8,0,8,4,3,1,0,0,0
PT_420309,Feteiras,1339,429,5,1,180,200,28,7,0,3,1,4,0,0,0,0
PT_420310,Ginetes,1032,466,4,2,197,205,35,10,0,7,0,4,2,0,0,0
PT_420311,Mosteiros,1131,512,10,0,268,152,56,17,0,5,1,0,3,0,0,0
