gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,SZDSZ,MCF ROMA Ö.,MUNKÁSPÁRT,MSZP,JOBBIK,LMP-HP,MDF
HU_0787,Szigetcsép,1939,664,3,0,334,20,0,9,143,109,16,30
HU_1327,Szigethalom,13037,3836,30,0,1875,130,6,50,777,661,100,207
HU_2621,Szigetmonostor,1830,812,1,0,446,22,2,6,121,150,22,42
HU_1518,Szigetszentmárton,1761,645,6,0,340,20,0,8,129,96,16,30
HU_2895,Szigetszentmiklós,25180,8786,60,0,4400,262,9,58,1666,1359,314,658
HU_2211,Szigetújfalu,1790,580,15,0,295,11,1,10,125,75,12,36
HU_2491,Szob,2272,839,1,0,492,9,0,12,131,143,10,41
HU_0694,Szokolya,1414,459,0,0,284,4,0,7,54,79,10,21
HU_1269,Szõd,2713,1062,3,0,695,16,1,1,73,192,31,50
HU_2886,Szõdliget,3513,1579,14,0,830,39,2,9,257,247,64,117
HU_3196,Tahitótfalu,4271,1822,9,0,1159,42,0,9,232,245,45,81
HU_3072,Taksony,4980,1675,14,0,988,26,9,13,266,229,33,97
HU_2738,Tatárszentgyörgy,1415,402,1,0,239,5,27,3,39,72,0,16
HU_0833,Táborfalva,2700,701,14,0,413,10,0,9,113,109,7,26
HU_1501,Tápióbicske,2741,879,7,0,514,7,29,7,99,183,2,31
HU_1730,Tápiógyörgye,2798,863,16,0,577,11,0,10,114,94,11,30
HU_0940,Tápióság,2171,750,9,0,507,6,2,2,109,83,9,23
HU_3179,Tápiószecsõ,5009,1640,9,0,1050,13,1,7,232,256,26,46
HU_1414,Tápiószele,4727,1135,20,0,624,10,2,9,192,227,16,35
HU_1457,Tápiószentmárton,4466,1685,15,0,1297,18,1,6,108,193,11,36
HU_0276,Tápiószõlõs,2474,706,5,0,449,7,4,1,95,122,3,20
HU_0415,Tárnok,6875,2728,19,0,1613,53,3,15,408,390,81,146
HU_0828,Telki,2247,1324,4,0,717,77,4,8,154,140,103,117
HU_1924,Tésa,86,38,1,0,21,1,0,0,8,5,2,0
HU_0710,Tinnye,1156,377,4,0,201,21,4,5,55,66,10,11
HU_2146,Tóalmás,2714,815,9,0,486,6,11,4,117,155,11,16
HU_2452,Tök,1077,459,3,0,307,6,3,1,46,60,15,18
HU_2982,Tököl,7750,2435,22,0,1332,76,0,10,354,428,57,156
HU_0685,Törökbálint,9905,4428,28,0,2438,147,2,22,726,563,191,311
HU_2200,Törtel,3460,972,8,0,654,7,3,9,121,130,5,35
HU_0959,Tura,6377,1883,16,0,1135,30,10,9,240,329,32,82
HU_0629,Újhartyán,2233,1009,8,0,733,5,0,1,68,158,7,29
HU_1968,Újlengyel,1433,634,4,0,454,4,0,2,45,99,11,15
HU_1780,Újszilvás,2140,608,11,0,420,3,0,4,61,96,8,5
HU_2864,Úri,2088,840,5,0,534,13,1,2,63,199,8,15
HU_1289,Üllõ,8593,2650,19,0,1567,34,5,38,369,395,60,163
HU_1193,Üröm,5055,2357,18,0,1201,113,1,17,396,306,116,189
HU_1759,Valkó,1887,463,12,0,286,2,3,7,57,75,4,17
HU_2258,Vasad,1382,462,9,0,303,5,0,5,47,62,10,21
HU_2493,Vác,27251,11895,58,0,6268,189,11,97,2355,1998,297,622
HU_0591,Vácduka,925,411,2,0,265,12,0,1,43,55,8,25
HU_3033,Vácegres,646,227,2,0,165,8,3,1,15,26,3,4
HU_1988,Váchartyán,1438,584,10,0,330,6,2,9,87,109,12,19
HU_0569,Váckisújfalu,395,151,1,0,89,0,0,3,11,44,0,3
HU_1766,Vácrátót,1385,498,9,0,275,11,0,1,45,116,29,12
HU_0910,Vácszentlászló,1651,502,8,0,293,5,0,1,46,124,3,22
HU_1073,Vámosmikola,1270,443,10,0,256,6,2,7,65,80,4,13
HU_2681,Vecsés,15959,5964,51,0,3368,101,9,49,981,1001,131,273
HU_1834,Veresegyház,11241,4492,36,0,2372,110,5,40,687,775,163,304
HU_3372,Verõce,2747,1324,12,0,724,24,2,12,159,293,43,55
HU_2248,Verseg,1134,312,8,0,183,0,0,0,41,66,1,13
HU_2841,Visegrád,1431,743,9,0,403,17,2,3,136,99,24,50
HU_1496,Zebegény,1060,545,2,0,304,9,0,5,81,99,12,33
HU_2503,Zsámbék,3840,1713,14,0,1068,26,2,7,228,244,43,81
HU_2203,Zsámbok,1947,598,10,0,365,5,5,8,77,108,7,13
HU_3433,Csörög,1448,407,0,0,191,4,13,2,57,102,12,26
HU_3431,Remeteszőlős,478,270,1,0,143,9,0,2,40,33,21,21
HU_3439,Monorierdő,3258,930,15,0,474,15,3,7,164,184,30,38
HU_3418,Alsóbogát,217,86,0,0,41,0,0,1,40,3,1,0
HU_2871,Andocs,863,199,6,0,131,0,0,1,35,15,2,9
HU_0608,Ádánd,1806,401,1,0,283,5,3,2,45,38,4,20
HU_3047,Babócsa,1336,274,3,0,177,0,0,0,52,30,5,7
HU_1439,Bakháza,155,40,0,0,32,0,0,1,4,0,0,3
HU_2737,Balatonberény,970,345,3,0,215,0,1,2,73,25,6,20
HU_3385,Balatonboglár,5129,2032,10,0,1259,45,3,17,353,224,23,98
HU_1946,Balatonendréd,1132,372,7,0,277,0,0,1,23,42,12,10
HU_2072,Balatonfenyves,1983,825,5,0,491,20,3,5,145,109,10,37
HU_0711,Balatonföldvár,2105,954,7,0,522,19,0,3,204,110,21,68
HU_0737,Balatonkeresztúr,1446,528,4,0,319,9,0,3,78,79,11,25
HU_3386,Balatonlelle,4435,1891,5,0,1259,28,1,16,272,196,28,86
HU_1456,Balatonmáriafürdõ,636,277,0,0,152,5,0,0,56,41,8,15
HU_1191,Balatonõszöd,456,220,3,0,150,1,1,2,25,26,0,12
HU_1660,Balatonszabadi,2437,752,4,0,450,8,2,4,96,132,18,38
HU_2490,Balatonszárszó,1899,896,5,0,596,18,0,3,130,86,11,47
HU_2282,Balatonszemes,1613,749,2,0,504,4,0,5,92,85,17,40
HU_2132,Balatonszentgyörgy,1334,495,5,0,283,2,1,3,109,48,6,38
HU_1647,Balatonújlak,441,152,2,0,104,1,1,0,18,18,3,5
HU_3279,Barcs,9367,2853,16,0,1869,57,16,19,468,271,25,112
HU_3233,Baté,678,207,2,0,125,1,7,3,41,18,1,9
HU_2831,Bábonymegyer,669,116,1,0,64,1,1,0,29,16,3,1
HU_2445,Bálványos,466,87,0,0,60,2,0,0,8,10,0,7
HU_0373,Bárdudvarnok,948,324,6,0,201,11,7,3,44,37,5,10
HU_2071,Bedegkér,368,75,3,0,53,1,0,2,11,3,1,1
HU_1712,Beleg,476,110,0,0,70,1,7,0,16,13,3,0
HU_3011,Berzence,2009,601,5,0,450,7,1,1,52,71,5,9
HU_0691,Bélavár,332,97,1,0,73,1,0,0,14,4,1,3
HU_1050,Bodrog,356,108,0,0,72,0,0,4,14,11,6,1
HU_1399,Bolhás,387,102,4,0,67,0,0,0,22,9,0,0
HU_1812,Bolhó,618,162,2,0,121,3,0,2,18,12,1,3
HU_2267,Bonnya,231,70,0,0,49,0,0,6,7,6,1,1
HU_2653,Böhönye,1892,384,3,0,260,2,0,2,51,43,3,20
HU_2627,Bõszénfa,436,129,1,0,90,0,0,1,18,12,2,5
HU_1735,Buzsák,1158,287,1,0,175,2,0,1,83,18,3,4
HU_0870,Büssü,249,68,0,0,41,1,0,3,10,13,0,0
HU_0379,Csákány,205,50,1,0,37,0,0,0,4,2,1,5
HU_2568,Cserénfa,189,94,1,0,77,0,0,1,3,8,2,2
HU_0597,Csokonyavisonta,1263,360,10,0,241,4,1,10,44,31,2,17
HU_0804,Csoma,404,138,2,0,91,2,1,2,18,15,1,6
HU_0247,Csombárd,227,101,1,0,71,1,0,1,21,4,0,2
HU_2431,Csököly,799,340,6,0,300,2,8,1,16,5,0,2
HU_2727,Csömend,257,77,2,0,56,0,0,0,13,6,0,0
HU_2131,Csurgó,4423,1370,4,0,944,16,2,10,206,117,17,54
HU_1060,Csurgónagymarton,141,59,0,0,47,0,0,0,5,5,0,2
HU_3135,Darány,738,186,4,0,114,2,1,0,31,25,3,6
HU_1361,Drávagárdony,116,42,1,0,31,1,0,0,8,1,0,0
HU_1588,Drávatamási,206,75,1,0,62,0,0,0,6,6,0,0
HU_1086,Ecseny,188,60,6,0,41,0,0,0,6,7,0,0
HU_0348,Edde,161,52,1,0,44,1,0,0,4,0,1,1
HU_1398,Felsõmocsolád,396,112,1,0,84,1,0,1,16,5,1,3
HU_3164,Fiad,133,29,0,0,12,0,0,0,13,0,0,4
HU_2202,Fonó,265,82,3,0,43,2,0,1,15,15,0,3
HU_1463,Fonyód,4521,1752,10,0,1050,25,1,10,298,226,46,86
HU_2270,Fõnyed,73,25,0,0,15,1,1,0,8,0,0,0
HU_2826,Gadács,95,36,0,0,24,2,0,3,3,4,0,0
HU_2622,Gadány,298,94,2,0,74,1,1,0,9,4,0,3
HU_0645,Gamás,635,143,1,0,108,0,1,0,22,5,1,5
HU_0658,Gálosfa,277,67,2,0,49,1,0,0,6,8,0,1
HU_0917,Gige,262,71,0,0,59,0,0,0,10,2,0,0
HU_3057,Gölle,831,271,4,0,165,2,0,2,60,32,2,4
HU_1459,Görgeteg,908,283,0,0,228,3,0,1,21,22,1,7
HU_3096,Gyékényes,855,262,0,0,212,0,0,2,33,12,0,3
HU_2390,Gyugy,210,65,0,0,50,0,0,0,13,1,1,0
HU_2583,Hajmás,177,67,0,0,49,0,9,0,6,1,0,2
HU_1863,Hács,312,95,2,0,71,0,0,1,12,5,2,2
HU_0883,Háromfa,629,157,0,0,119,2,5,3,20,4,1,3
HU_1672,Hedrehely,365,88,4,0,58,1,3,1,15,6,0,0
HU_0994,Hencse,300,82,0,0,63,0,0,0,8,6,1,4
HU_2484,Heresznye,219,73,2,0,44,2,2,1,15,7,0,0
HU_0992,Hetes,955,287,4,0,190,2,1,3,38,38,4,7
HU_0621,Hollád,215,67,1,0,49,2,0,0,6,6,0,3
HU_1915,Homokszentgyörgy,898,168,0,0,92,1,1,4,46,13,1,10
HU_3077,Hosszúvíz,42,17,0,0,8,0,0,1,7,1,0,0
HU_1119,Igal,1029,351,3,0,227,4,0,2,69,34,4,8
HU_1961,Iharos,401,71,0,0,49,0,0,2,10,6,0,4
HU_2778,Iharosberény,1029,206,4,0,134,4,0,2,19,35,3,5
HU_2630,Inke,938,181,2,0,141,2,0,1,13,16,0,6
HU_2133,Istvándi,402,72,0,0,55,0,1,0,12,2,1,1
HU_1592,Jákó,527,96,1,0,60,2,1,0,9,18,1,4
HU_1727,Juta,1011,393,2,0,254,5,1,2,52,37,17,23
HU_2645,Kadarkút,2103,540,3,0,388,6,1,3,73,50,3,13
HU_3339,Kapoly,564,111,0,0,73,0,2,2,13,13,3,5
HU_0909,Kaposfõ,1402,470,1,0,327,1,12,1,64,46,4,14
HU_2881,Kaposgyarmat,98,48,1,0,37,0,0,2,5,3,0,0
HU_2586,Kaposhomok,381,119,2,0,86,1,1,1,8,15,1,4
HU_1266,Kaposkeresztúr,244,72,2,0,52,1,4,0,4,8,0,1
HU_1822,Kaposmérõ,2065,735,7,0,475,9,8,4,100,98,7,27
HU_0642,Kaposszerdahely,823,303,1,0,198,3,0,1,28,50,6,16
HU_1573,Kaposújlak,599,202,1,0,134,1,0,3,24,27,3,9
HU_2047,Kaposvár,54452,20492,139,0,11847,287,23,199,4157,2402,476,962
HU_0526,Karád,1305,381,4,0,274,2,0,0,45,39,2,15
HU_0841,Kastélyosdombó,194,59,0,0,46,0,0,0,7,6,0,0
HU_3419,Kaszó,110,42,1,0,22,0,0,0,12,3,2,2
HU_2688,Kazsok,249,38,1,0,21,1,0,0,9,4,1,1
HU_0610,Kálmáncsa,531,98,3,0,69,0,1,3,9,9,0,4
HU_0527,Kánya,385,87,0,0,61,0,0,3,7,10,0,6
HU_0535,Kára,53,30,1,0,17,1,0,1,6,2,1,1
HU_1744,Kelevíz,263,61,2,0,34,0,0,0,9,13,1,2
HU_1438,Kercseliget,336,79,1,0,69,1,0,1,4,1,0,2
HU_0459,Kereki,477,150,4,0,98,1,0,2,26,12,0,7
HU_1117,Kéthely,1836,603,5,0,458,5,1,4,55,53,6,16
HU_1905,Kisasszond,134,39,0,0,26,0,0,0,5,4,2,2
HU_2438,Kisbajom,303,92,0,0,62,0,0,1,22,6,0,1
HU_2449,Kisbárapáti,389,93,1,0,47,3,0,2,23,5,1,11
HU_3082,Kisberény,117,40,0,0,19,0,1,0,14,5,0,1
HU_0482,Kisgyalán,169,49,1,0,28,3,0,0,11,5,1,0
HU_1378,Kiskorpád,715,245,1,0,185,1,1,2,21,22,5,7
HU_0985,Komlósd,166,72,1,0,57,1,0,0,6,5,0,2
HU_1814,Kötcse,436,153,0,0,108,2,1,1,24,10,2,5
HU_1374,Kõkút,445,100,4,0,65,1,3,2,19,6,0,0
HU_1551,Kõröshegy,1198,422,1,0,296,6,0,4,62,31,3,19
HU_2885,Kutas,1196,292,4,0,173,1,2,2,45,45,9,11
HU_1625,Lad,513,134,1,0,103,1,0,3,11,6,0,9
HU_1104,Lakócsa,453,56,0,0,40,1,0,0,11,0,0,4
HU_2829,Lábod,1705,441,6,0,306,2,6,4,64,33,1,19
HU_1486,Látrány,1103,319,3,0,209,0,0,4,41,50,3,9
HU_2667,Lengyeltóti,2539,744,2,0,507,2,15,2,112,76,6,22
HU_3235,Libickozma,33,18,0,0,14,1,0,0,1,2,0,0
HU_1001,Lulla,184,82,4,0,57,0,0,0,12,5,0,4
HU_1042,Magyaratád,742,235,2,0,159,0,0,0,39,26,6,3
HU_2537,Magyaregres,499,142,2,0,97,6,0,0,22,7,1,7
HU_1850,Marcali,9928,3127,19,0,1867,24,5,29,580,446,47,110
HU_2363,Mernye,1244,388,3,0,241,1,0,5,83,41,6,8
HU_1610,Mesztegnyõ,1108,306,2,0,202,1,1,5,45,34,1,15
HU_3085,Mezõcsokonya,976,202,3,0,147,1,1,2,28,11,2,7
HU_2090,Mike,500,124,0,0,102,0,1,0,13,4,2,2
HU_3337,Miklósi,195,95,1,0,75,1,0,0,5,7,3,3
HU_3134,Mosdós,807,309,6,0,207,6,0,5,33,43,2,7
HU_1794,Nagyatád,9641,2991,19,0,1781,46,5,22,673,271,38,136
HU_2165,Nagybajom,2560,514,5,0,339,4,1,2,75,61,8,19
HU_2906,Nagyberény,1099,227,1,0,155,1,0,0,21,39,3,7
HU_2144,Nagyberki,1176,303,0,0,197,2,3,3,43,43,3,9
HU_2059,Nagycsepely,310,92,0,0,57,0,0,0,14,14,2,5
HU_3280,Nagykorpád,461,130,7,0,100,1,0,0,18,3,1,0
HU_2552,Nagyszakácsi,363,104,2,0,66,2,0,1,23,6,0,4
HU_1590,Nágocs,510,127,0,0,106,0,0,2,13,1,2,3
HU_0791,Nemesdéd,534,133,4,0,101,2,0,1,12,6,4,3
HU_2551,Nemeskisfalud,86,36,0,0,31,1,0,0,2,2,0,0
HU_1756,Nemesvid,584,152,2,0,99,0,0,1,24,21,0,5
HU_1095,Nikla,527,193,1,0,158,1,0,3,16,12,1,1
HU_0320,Nyim,252,60,1,0,39,1,0,1,11,3,1,3
HU_2453,Orci,458,146,2,0,88,0,0,1,39,15,0,1
HU_1682,Ordacsehi,678,214,1,0,160,3,1,3,21,15,3,7
HU_1977,Osztopán,643,235,1,0,187,0,0,4,19,8,0,16
HU_0705,Öreglak,1217,269,2,0,204,0,0,4,38,14,1,6
HU_3211,Ötvöskónyi,674,139,4,0,108,1,2,0,12,6,3,3
HU_1401,Õrtilos,451,149,4,0,113,1,0,1,6,12,1,11
HU_2639,Pamuk,184,79,0,0,67,0,2,0,8,1,0,1
HU_0614,Patalom,275,155,4,0,105,2,1,0,35,5,0,3
HU_1216,Patca,49,18,0,0,9,1,0,1,5,1,1,0
HU_1559,Patosfa,212,68,1,0,54,0,0,0,8,5,0,0
HU_3404,Pálmajor,197,62,0,0,56,0,3,1,2,0,0,0
HU_2919,Péterhida,136,56,0,0,36,1,0,0,4,12,0,3
HU_2755,Pogányszentpéter,375,71,0,0,39,1,0,2,14,9,0,6
HU_1379,Polány,177,53,0,0,45,0,0,0,4,2,0,2
HU_1182,Porrog,201,73,1,0,60,2,0,0,2,5,0,3
HU_1393,Porrogszentkirály,254,77,0,0,62,0,0,0,1,10,0,4
HU_2851,Porrogszentpál,76,35,0,0,25,1,0,0,2,7,0,0
HU_2836,Potony,208,46,1,0,36,1,0,0,6,2,0,0
HU_1902,Pusztakovácsi,628,167,1,0,101,2,9,1,18,30,1,4
HU_2331,Pusztaszemes,323,119,1,0,88,0,0,2,23,2,2,1
HU_3086,Ráksi,385,85,0,0,56,0,0,1,14,11,2,1
HU_0507,Rinyabesenyõ,126,34,1,0,18,0,13,0,0,0,0,2
HU_3267,Rinyakovácsi,108,45,1,0,32,1,0,0,4,4,1,2
HU_2675,Rinyaszentkirály,309,72,0,0,56,0,1,0,7,6,0,2
HU_2062,Rinyaújlak,231,72,1,0,54,3,0,0,5,5,1,3
HU_2032,Rinyaújnép,49,20,0,0,14,0,0,0,3,3,0,0
HU_1494,Ságvár,1500,359,0,0,244,5,3,4,40,35,5,23
HU_3112,Sántos,476,176,1,0,114,3,3,4,22,26,0,3
HU_0205,Sávoly,411,106,1,0,69,0,0,1,19,8,2,6
HU_2736,Segesd,1983,377,16,0,219,6,5,5,56,48,6,16
HU_3213,Sérsekszõlõs,134,59,0,0,34,1,0,1,8,8,3,4
HU_3278,Simonfa,299,103,1,0,70,2,0,2,7,13,4,4
HU_1763,Siófok,20605,7884,32,0,4731,130,6,48,1276,1067,169,425
HU_2309,Siójut,483,144,2,0,97,1,0,1,15,20,2,6
HU_0412,Som,543,175,0,0,104,2,1,2,38,24,3,1
HU_1382,Somodor,355,149,3,0,78,2,10,4,44,3,1,4
HU_3058,Somogyacsa,165,58,0,0,42,0,0,0,12,3,0,1
HU_0550,Somogyaracs,139,48,0,0,22,3,1,0,12,6,0,4
HU_3121,Somogyaszaló,623,238,2,0,160,6,0,5,35,19,2,9
HU_3247,Somogybabod,461,148,0,0,114,2,0,1,9,10,1,11
HU_2504,Somogybükkösd,81,37,0,0,34,1,0,1,0,1,0,0
HU_1148,Somogycsicsó,141,48,0,0,33,0,0,0,3,7,0,5
HU_1598,Somogydöröcske,139,46,0,0,18,1,0,1,15,8,1,2
HU_2005,Somogyegres,177,32,0,0,24,0,0,0,7,1,0,0
HU_1807,Somogyfajsz,379,119,5,0,92,1,2,0,11,3,0,5
HU_2033,Somogygeszti,378,91,4,0,54,0,0,2,16,8,1,6
HU_2896,Somogyjád,1300,401,10,0,224,5,0,13,89,34,5,21
HU_1287,Somogymeggyes,440,102,0,0,64,4,1,0,16,15,0,2
HU_1562,Somogysámson,535,129,0,0,94,4,1,3,15,7,1,4
HU_2872,Somogysárd,1060,235,0,0,163,5,1,1,21,31,1,12
HU_2753,Somogysimonyi,68,44,0,0,30,0,0,0,4,9,0,1
HU_0660,Somogyszentpál,556,112,0,0,73,1,0,0,24,13,0,1
HU_0341,Somogyszil,602,182,1,0,109,0,1,1,18,46,2,4
HU_1854,Somogyszob,1399,426,4,0,287,2,1,11,63,42,3,13
HU_3260,Somogytúr,357,150,0,0,124,1,0,0,5,16,1,3
HU_0485,Somogyudvarhely,938,368,2,0,308,2,0,3,27,19,2,5
HU_2185,Somogyvámos,588,139,0,0,109,1,2,1,13,6,2,5
HU_1944,Somogyvár,1415,546,9,0,430,3,0,0,47,42,8,7
HU_0483,Somogyzsitfa,442,126,3,0,65,3,2,1,28,21,1,2
HU_1485,Szabadi,258,93,4,0,61,0,2,0,10,13,0,3
HU_2857,Szabás,457,122,4,0,100,0,0,1,11,2,0,4
HU_3423,Szántód,555,265,1,0,167,3,2,0,35,38,3,16
HU_1860,Szegerdõ,163,51,1,0,33,1,0,0,8,6,0,2
HU_1510,Szenna,584,259,3,0,178,1,5,2,29,18,14,9
HU_1150,Szenta,347,110,0,0,95,0,2,2,8,3,0,0
HU_2570,Szentbalázs,282,135,4,0,98,1,0,0,11,13,0,8
HU_3284,Szentborbás,118,59,3,0,44,2,0,1,4,3,0,2
HU_1297,Szentgáloskér,427,103,4,0,67,2,0,0,21,7,1,1
HU_3014,Szenyér,224,43,0,0,28,0,0,2,8,3,0,2
HU_3246,Szilvásszentmárton,153,70,0,0,58,1,0,1,4,4,1,1
HU_0519,Szorosad,98,43,0,0,18,0,0,3,15,6,0,1
HU_1519,Szólád,507,220,0,0,162,2,0,0,24,29,1,2
HU_0581,Szõkedencs,248,94,2,0,74,2,0,2,5,5,0,4
HU_1110,Szõlõsgyörök,985,300,4,0,211,2,0,0,32,37,0,14
HU_1098,Szulok,538,234,3,0,192,1,0,0,14,17,0,7
HU_0859,Tab,3858,1044,24,0,648,10,0,9,175,132,15,31
HU_2461,Tapsony,626,129,1,0,89,0,0,1,13,16,2,7
HU_1673,Tarany,946,179,2,0,121,2,0,1,27,11,4,11
HU_0493,Taszár,1621,490,5,0,233,4,0,13,136,62,10,27
HU_1369,Táska,330,137,2,0,122,0,1,0,7,3,1,1
HU_2396,Teleki,160,51,7,0,31,0,0,0,7,6,0,0
HU_3241,Tengõd,389,53,0,0,39,0,1,0,7,4,0,2
HU_1784,Tikos,104,44,0,0,31,2,1,2,6,1,0,1
HU_1015,Torvaj,246,75,2,0,56,2,0,1,3,11,0,0
HU_1640,Tótújfalu,195,73,0,0,60,2,0,1,7,0,0,3
HU_2009,Törökkoppány,382,118,2,0,81,2,0,0,23,9,0,1
HU_0720,Újvárfalva,232,69,0,0,50,0,1,1,8,6,1,2
HU_0927,Varászló,124,57,0,0,48,1,1,0,5,0,0,2
HU_2678,Várda,436,195,4,0,130,3,0,8,31,10,2,7
HU_0818,Vése,649,113,0,0,75,0,1,0,30,5,1,1
HU_1901,Visnye,168,57,2,0,34,0,3,0,2,14,1,1
HU_0687,Visz,182,63,0,0,32,3,3,1,12,10,0,2
HU_2978,Vízvár,513,139,2,0,91,2,0,4,19,11,0,10
HU_0964,Vörs,351,168,5,0,132,1,0,0,16,5,0,9
HU_1146,Zala,223,69,1,0,52,0,0,0,10,4,2,0
HU_0600,Zamárdi,2360,1146,10,0,746,16,0,11,131,145,24,63
HU_1462,Zákány,986,354,8,0,253,1,0,7,58,20,0,7
HU_3305,Zics,322,81,2,0,61,1,0,2,10,2,0,3
HU_2761,Zimány,488,166,2,0,99,1,0,1,35,23,4,1
HU_2684,Zselickisfalud,215,78,1,0,43,0,4,1,17,9,2,1
HU_2411,Zselickislak,271,109,2,0,80,1,0,0,10,11,0,5
HU_1749,Zselicszentpál,350,111,0,0,77,1,0,1,12,9,2,9
HU_3440,Zákányfalu,473,133,2,0,96,2,1,1,11,10,1,9
HU_0877,Ajak,3122,938,10,0,651,4,26,2,93,110,5,37
HU_2997,Anarcs,1556,393,5,0,231,2,0,7,51,82,3,12
HU_2030,Apagy,1858,477,4,0,266,4,0,4,62,105,6,26
HU_0935,Aranyosapáti,1383,353,3,0,219,2,1,3,19,97,4,5
HU_0232,Baktalórántháza,2717,1753,26,0,1407,8,2,2,128,133,4,43
HU_2695,Balkány,5103,1247,20,0,815,10,3,14,154,186,16,29
HU_1596,Balsa,702,229,4,0,133,1,1,2,37,39,0,12
HU_2648,Barabás,634,247,5,0,169,2,0,1,32,34,1,3
HU_0299,Bátorliget,566,201,6,0,120,0,1,0,30,36,0,8
HU_2544,Benk,359,112,0,0,44,3,0,0,15,45,0,5
HU_2824,Beregdaróc,614,303,6,0,252,0,0,4,15,21,2,3
HU_2067,Beregsurány,425,173,6,0,136,0,1,1,13,10,1,5
HU_0747,Berkesz,650,182,3,0,118,0,1,1,34,21,3,1
HU_1363,Besenyõd,443,74,2,0,45,1,1,4,7,13,0,1
HU_2122,Beszterec,797,160,5,0,101,3,8,3,27,13,0,0
HU_0294,Biri,1118,328,2,0,204,3,2,2,67,29,5,14
HU_2223,Botpalád,429,180,1,0,145,0,0,0,20,11,0,3
HU_1129,Bököny,2480,488,9,0,351,1,0,3,29,79,1,15
HU_1970,Buj,1855,568,9,0,355,5,44,9,69,59,4,14
HU_0968,Cégénydányád,555,176,3,0,109,3,0,4,19,25,6,7
HU_1292,Csaholc,379,88,3,0,60,0,1,0,16,5,1,2
HU_2941,Csaroda,477,169,1,0,131,1,0,0,15,17,0,4
HU_0971,Császló,291,105,1,0,59,1,3,4,19,15,0,3
HU_2610,Csegöld,525,197,2,0,137,1,12,3,12,30,0,0
HU_3064,Csenger,3993,1124,18,0,613,3,69,7,215,155,8,36
HU_2409,Csengersima,532,185,3,0,126,3,0,0,26,17,7,3
HU_2685,Csengerújfalu,636,203,7,0,155,0,0,0,13,25,0,3
HU_1879,Darnó,126,44,0,0,25,1,0,0,2,16,0,0
HU_1775,Demecser,3318,1046,33,0,581,47,111,12,128,100,6,28
HU_1450,Dombrád,2966,665,3,0,374,6,1,4,49,200,2,26
HU_0364,Döge,1631,336,5,0,224,1,0,5,32,53,4,12
HU_3232,Encsencs,1397,499,20,0,203,1,80,1,16,168,2,8
HU_1852,Eperjeske,881,139,2,0,86,3,0,0,19,23,1,5
HU_1085,Érpatak,1293,259,6,0,160,1,5,4,31,43,1,8
HU_2325,Fábiánháza,1473,420,8,0,316,4,0,0,16,67,0,9
HU_1897,Fehérgyarmat,6669,2599,13,0,1574,12,1,31,367,515,23,63
HU_2241,Fényeslitke,1889,710,6,0,462,6,0,2,66,129,5,34
HU_1079,Fülesd,377,150,1,0,105,1,0,3,20,15,3,2
HU_1437,Fülpösdaróc,261,114,8,0,73,1,0,0,14,16,0,2
HU_1372,Gacsály,577,164,1,0,107,1,16,1,14,21,1,2
HU_0499,Garbolc,101,59,1,0,37,0,2,1,10,4,0,4
HU_0580,Gávavencsellõ,2947,1178,18,0,805,9,18,8,131,143,9,37
HU_0461,Gelénes,477,225,3,0,163,0,0,2,14,41,1,1
HU_1300,Gemzse,594,145,1,0,117,1,0,1,12,13,0,0
HU_2889,Geszteréd,1489,414,3,0,289,3,0,2,27,52,3,35
HU_0362,Géberjén,435,246,3,0,176,3,0,3,25,33,0,3
HU_0567,Gégény,1525,334,5,0,199,1,0,1,61,46,4,17
HU_2944,Gulács,697,244,11,0,168,16,1,1,20,19,1,7
HU_2894,Gyõröcske,99,31,0,0,21,0,0,0,4,6,0,0
HU_1012,Gyõrtelek,1211,286,4,0,159,3,0,4,65,35,5,11
HU_0767,Gyulaháza,1549,337,3,0,239,0,2,3,45,35,0,10
HU_1955,Gyügye,224,79,0,0,53,2,0,1,14,6,1,2
HU_3377,Gyüre,926,244,0,0,156,2,0,1,21,56,1,7
HU_1206,Hermánszeg,224,95,3,0,63,0,0,1,22,4,0,2
HU_0561,Hetefejércse,228,71,0,0,54,1,0,1,5,6,1,3
HU_1301,Hodász,2376,593,33,0,282,4,132,2,102,31,0,7
HU_2563,Ibrány,5236,1795,32,0,930,14,352,9,245,159,8,46
HU_0965,Ilk,935,244,0,0,164,1,1,2,25,39,1,11
HU_1707,Jánd,624,223,2,0,151,9,2,3,18,32,0,6
HU_0784,Jánkmajtis,1313,395,5,0,237,2,2,4,54,61,7,23
HU_1758,Jármi,1047,322,4,0,205,1,0,3,45,56,0,8
HU_1314,Jéke,586,120,1,0,74,0,0,2,10,26,0,7
HU_3140,Kállósemjén,3110,837,12,0,578,4,0,6,61,120,11,45
HU_2722,Kálmánháza,1555,484,3,0,315,4,0,6,46,100,3,7
HU_0267,Kántorjánosi,1586,415,12,0,298,1,31,1,21,47,0,4
HU_1999,Kemecse,3727,1364,31,0,893,7,8,12,152,224,13,24
HU_2843,Kék,1504,395,9,0,276,1,0,3,46,44,1,15
HU_1435,Kékcse,1173,272,5,0,182,4,6,0,26,40,1,8
HU_3286,Kérsemjén,243,94,1,0,68,1,0,1,3,19,0,1
