gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-KDNP,MDF,MSZP,MSZP-SZDSZ,SZDSZ-MSZP,Ind.,MDF-FIDESZ-KDNP,Somogyért,Jobbik
HU_0956,Budapest_I.,22719,17580,49,0,7691,9438,402,0,0,0,0,0,0,0
HU_0317,Budapest_II.,70595,55884,230,0,7688,28428,360,19178,0,0,0,0,0,0
HU_1806,Budapest_III.,102786,72920,331,0,0,29439,0,43150,0,0,0,0,0,0
HU_1339,Budapest_V.,23487,17314,71,0,8950,8293,0,0,0,0,0,0,0,0
HU_1658,Budapest_VI.,32664,21448,130,0,0,9546,0,11772,0,0,0,0,0,0
HU_2974,Budapest_VII.,48284,29854,182,0,0,11944,0,17728,0,0,0,0,0,0
HU_2540,Budapest_VIII.,58375,33231,155,0,0,13862,0,19214,0,0,0,0,0,0
HU_2958,Budapest_IX.,31665,19703,130,0,10981,8592,0,0,0,0,0,0,0,0
HU_1421,Budapest_XI.,108755,82068,358,0,0,38243,0,43467,0,0,0,0,0,0
HU_2469,Budapest_XII.,49494,38548,193,0,0,20971,0,17384,0,0,0,0,0,0
HU_2429,Budapest_XIII.,48102,32259,155,0,3878,10460,0,17766,0,0,0,0,0,0
HU_1633,Budapest_XIV.,92608,66185,291,0,0,26285,0,39609,0,0,0,0,0,0
HU_0820,Budapest_XVI.,56878,41469,179,0,0,18770,0,22520,0,0,0,0,0,0
HU_0211,Budapest_XVII.,65264,44887,198,0,0,18641,0,26048,0,0,0,0,0,0
HU_1021,Budapest_XXII.,41997,30340,118,0,0,13622,0,16600,0,0,0,0,0,0
HU_0686,Adorjás,146,75,0,0,0,22,0,53,0,0,0,0,0,0
HU_1332,Almamellék,353,260,3,0,0,120,0,137,0,0,0,0,0,0
HU_2037,Almáskeresztúr,72,52,0,0,0,26,0,26,0,0,0,0,0,0
HU_3327,Alsószentmárton,706,537,2,0,0,245,0,290,0,0,0,0,0,0
HU_2729,Apátvarasd,104,59,0,0,0,21,0,38,0,0,0,0,0,0
HU_2858,Áta,171,96,1,0,0,39,0,56,0,0,0,0,0,0
HU_0540,Babarc,662,400,2,0,0,242,0,156,0,0,0,0,0,0
HU_0966,Babarcszõlõs,100,58,0,0,0,37,0,21,0,0,0,0,0,0
HU_0397,Baksa,634,373,1,0,0,91,0,281,0,0,0,0,0,0
HU_2046,Baranyahídvég,174,115,0,0,0,35,0,80,0,0,0,0,0,0
HU_1549,Basal,155,105,0,0,0,58,0,47,0,0,0,0,0,0
HU_0760,Bánfa,166,99,1,0,0,38,0,60,0,0,0,0,0,0
HU_2437,Bár,500,337,0,0,0,235,0,102,0,0,0,0,0,0
HU_1900,Belvárdgyula,348,169,1,0,0,83,0,85,0,0,0,0,0,0
HU_3192,Beremend,2227,1366,1,0,0,556,0,809,0,0,0,0,0,0
HU_1646,Berkesd,708,368,6,0,0,190,0,172,0,0,0,0,0,0
HU_3004,Besence,101,63,0,0,0,34,0,29,0,0,0,0,0,0
HU_1411,Bezedek,234,158,0,0,0,110,0,48,0,0,0,0,0,0
HU_1331,Bicsérd,808,495,5,0,0,201,0,289,0,0,0,0,0,0
HU_0513,Birján,392,237,3,0,0,108,0,126,0,0,0,0,0,0
HU_2492,Bisse,206,112,0,0,0,38,0,74,0,0,0,0,0,0
HU_2089,Boda,343,205,2,0,0,80,0,123,0,0,0,0,0,0
HU_3215,Bogád,737,434,3,0,0,201,0,230,0,0,0,0,0,0
HU_2189,Bogádmindszent,338,210,4,0,0,129,0,77,0,0,0,0,0,0
HU_1069,Bogdása,256,162,2,0,0,84,0,76,0,0,0,0,0,0
HU_1311,Boldogasszonyfa,386,255,2,0,0,124,0,129,0,0,0,0,0,0
HU_0672,Borjád,357,242,3,0,0,158,0,81,0,0,0,0,0,0
HU_1436,Bosta,104,59,1,0,0,16,0,42,0,0,0,0,0,0
HU_1336,Botykapeterd,269,163,4,0,0,85,0,74,0,0,0,0,0,0
HU_3315,Bóly,2969,2034,6,0,0,1198,0,830,0,0,0,0,0,0
HU_2316,Bükkösd,981,538,3,0,0,236,0,299,0,0,0,0,0,0
HU_0753,Bürüs,84,49,1,0,0,33,0,15,0,0,0,0,0,0
HU_3061,Csarnóta,116,68,0,0,0,39,0,29,0,0,0,0,0,0
HU_1990,Csányoszró,592,364,1,0,0,159,0,204,0,0,0,0,0,0
HU_2159,Csebény,85,49,0,0,0,15,0,34,0,0,0,0,0,0
HU_2608,Cserdi,258,158,3,0,0,106,0,49,0,0,0,0,0,0
HU_1385,Csertõ,307,180,1,0,0,82,0,97,0,0,0,0,0,0
HU_2257,Csonkamindszent,139,100,0,0,0,63,0,37,0,0,0,0,0,0
HU_1108,Cún,195,118,1,0,0,52,0,65,0,0,0,0,0,0
HU_0777,Dencsháza,483,228,3,0,0,78,0,147,0,0,0,0,0,0
HU_1195,Dinnyeberki,78,62,0,0,0,42,0,20,0,0,0,0,0,0
HU_3237,Diósviszló,562,329,0,0,0,195,0,134,0,0,0,0,0,0
HU_2861,Drávacsehi,175,126,0,0,0,51,0,75,0,0,0,0,0,0
HU_2812,Drávacsepely,187,130,0,0,0,61,0,69,0,0,0,0,0,0
HU_1741,Drávafok,432,272,2,0,0,135,0,135,0,0,0,0,0,0
HU_3239,Drávaiványi,156,113,2,0,0,20,0,91,0,0,0,0,0,0
HU_0915,Drávakeresztúr,121,73,0,0,0,34,0,39,0,0,0,0,0,0
HU_2273,Drávapalkonya,218,139,3,0,0,53,0,83,0,0,0,0,0,0
HU_1238,Drávapiski,74,54,0,0,0,12,0,42,0,0,0,0,0,0
HU_2860,Drávaszabolcs,537,363,3,0,0,131,0,229,0,0,0,0,0,0
HU_3003,Drávaszerdahely,177,119,0,0,0,67,0,52,0,0,0,0,0,0
HU_2169,Drávasztára,404,218,1,0,0,96,0,121,0,0,0,0,0,0
HU_0918,Dunaszekcsõ,1778,1053,3,0,0,614,0,436,0,0,0,0,0,0
HU_2891,Egerág,817,449,2,0,0,187,0,260,0,0,0,0,0,0
HU_1649,Egyházasharaszti,251,165,2,0,0,102,0,61,0,0,0,0,0,0
HU_0609,Ellend,210,142,3,0,0,65,0,74,0,0,0,0,0,0
HU_2827,Endrõc,339,231,1,0,0,107,0,123,0,0,0,0,0,0
HU_2582,Erdõsmárok,78,53,0,0,0,31,0,22,0,0,0,0,0,0
HU_1870,Erdõsmecske,342,164,1,0,0,85,0,78,0,0,0,0,0,0
HU_1349,Erzsébet,266,167,0,0,0,92,0,75,0,0,0,0,0,0
HU_1783,Fazekasboda,183,94,1,0,0,42,0,51,0,0,0,0,0,0
HU_0454,Feked,192,137,0,0,0,71,0,66,0,0,0,0,0,0
HU_0881,Felsõszentmárton,902,616,8,0,0,204,0,404,0,0,0,0,0,0
HU_0756,Garé,253,150,0,0,0,40,0,110,0,0,0,0,0,0
HU_1275,Gerde,415,228,0,0,0,117,0,111,0,0,0,0,0,0
HU_0285,Geresdlak,774,461,0,0,0,241,0,220,0,0,0,0,0,0
HU_1833,Gilvánfa,223,131,0,0,0,78,0,53,0,0,0,0,0,0
HU_3308,Gordisa,222,128,4,0,0,52,0,72,0,0,0,0,0,0
HU_0963,Görcsönydoboka,365,189,1,0,0,88,0,100,0,0,0,0,0,0
HU_2840,Gyöngyfa,94,69,0,0,0,45,0,24,0,0,0,0,0,0
HU_2266,Gyöngyösmellék,232,165,1,0,0,105,0,59,0,0,0,0,0,0
HU_2152,Harkány,3082,2196,9,0,0,1345,0,842,0,0,0,0,0,0
HU_2788,Hásságy,254,184,0,0,0,124,0,60,0,0,0,0,0,0
HU_2102,Hegyszentmárton,358,206,1,0,0,131,0,74,0,0,0,0,0,0
HU_1719,Helesfa,318,170,3,0,0,65,0,102,0,0,0,0,0,0
HU_0712,Hetvehely,389,286,1,0,0,114,0,171,0,0,0,0,0,0
HU_0679,Hidas,1859,1144,8,0,0,637,0,499,0,0,0,0,0,0
HU_2793,Himesháza,991,610,1,0,0,358,0,251,0,0,0,0,0,0
HU_0328,Hirics,169,80,1,0,0,23,0,56,0,0,0,0,0,0
HU_3393,Hobol,802,499,4,0,0,228,0,267,0,0,0,0,0,0
HU_2996,Homorúd,579,336,1,0,0,226,0,109,0,0,0,0,0,0
HU_2307,Horváthertelend,61,46,0,0,0,14,0,32,0,0,0,0,0,0
HU_3306,Ibafa,182,120,0,0,0,55,0,65,0,0,0,0,0,0
HU_3193,Illocska,193,115,0,0,0,29,0,86,0,0,0,0,0,0
HU_2994,Ipacsfa,191,126,0,0,0,77,0,49,0,0,0,0,0,0
HU_0333,Ivánbattyán,121,99,0,0,0,24,0,75,0,0,0,0,0,0
HU_0334,Ivándárda,220,148,0,0,0,55,0,93,0,0,0,0,0,0
HU_0429,Kacsóta,227,149,1,0,0,59,0,89,0,0,0,0,0,0
HU_0696,Katádfa,123,77,0,0,0,41,0,36,0,0,0,0,0,0
HU_0641,Kákics,184,101,0,0,0,62,0,39,0,0,0,0,0,0
HU_1746,Kásád,301,171,0,0,0,78,0,93,0,0,0,0,0,0
HU_1913,Kátoly,316,196,0,0,0,72,0,124,0,0,0,0,0,0
HU_0678,Kemse,58,47,0,0,0,33,0,14,0,0,0,0,0,0
HU_1680,Kékesd,170,107,1,0,0,54,0,52,0,0,0,0,0,0
HU_1054,Kémes,425,285,1,0,0,132,0,152,0,0,0,0,0,0
HU_0857,Kétújfalu,561,432,1,0,0,192,0,239,0,0,0,0,0,0
HU_2055,Királyegyháza,824,486,5,0,0,245,0,236,0,0,0,0,0,0
HU_1890,Kisasszonyfa,167,114,0,0,0,49,0,65,0,0,0,0,0,0
HU_2286,Kisbudmér,95,66,0,0,0,48,0,18,0,0,0,0,0,0
HU_1118,Kisdér,93,73,0,0,0,32,0,41,0,0,0,0,0,0
HU_3390,Kisdobsza,202,142,0,0,0,93,0,49,0,0,0,0,0,0
HU_2702,Kisharsány,425,254,0,0,0,122,0,132,0,0,0,0,0,0
HU_1697,Kisherend,182,104,0,0,0,39,0,65,0,0,0,0,0,0
HU_1284,Kisjakabfalva,139,94,1,0,0,58,0,35,0,0,0,0,0,0
HU_1991,Kiskassa,226,152,0,0,0,49,0,103,0,0,0,0,0,0
HU_2161,Kislippó,243,177,0,0,0,51,0,126,0,0,0,0,0,0
HU_3321,Kisnyárád,193,126,0,0,0,36,0,90,0,0,0,0,0,0
HU_0865,Kisszentmárton,215,147,0,0,0,72,0,75,0,0,0,0,0,0
HU_1235,Kistamási,97,64,0,0,0,33,0,31,0,0,0,0,0,0
HU_0315,Kistapolca,166,93,1,0,0,39,0,53,0,0,0,0,0,0
HU_1074,Kistótfalu,289,199,0,0,0,57,0,142,0,0,0,0,0,0
HU_2422,Kovácshida,222,139,1,0,0,73,0,65,0,0,0,0,0,0
HU_0633,Kozármisleny,3918,2586,12,0,0,1114,0,1460,0,0,0,0,0,0
HU_0811,Kórós,171,121,2,0,0,75,0,44,0,0,0,0,0,0
HU_1789,Kölked,912,493,0,0,0,277,0,216,0,0,0,0,0,0
HU_0647,Lapáncsa,170,90,2,0,0,54,0,34,0,0,0,0,0,0
HU_3333,Lánycsók,2195,1394,4,0,0,799,0,591,0,0,0,0,0,0
HU_2297,Lippó,493,326,4,0,0,129,0,193,0,0,0,0,0,0
HU_1003,Liptód,195,109,3,0,0,36,0,70,0,0,0,0,0,0
HU_3138,Lothárd,228,140,0,0,0,40,0,100,0,0,0,0,0,0
HU_2462,Lovászhetény,230,119,0,0,0,32,0,87,0,0,0,0,0,0
HU_1886,Lúzsok,167,92,0,0,0,56,0,36,0,0,0,0,0,0
HU_2517,Magyarbóly,825,576,1,0,0,357,0,218,0,0,0,0,0,0
HU_2354,Magyarlukafa,73,42,0,0,0,22,0,20,0,0,0,0,0,0
HU_0541,Magyarmecske,237,141,1,0,0,66,0,74,0,0,0,0,0,0
HU_2706,Magyarsarlós,276,163,1,0,0,91,0,71,0,0,0,0,0,0
HU_0438,Magyartelek,176,126,0,0,0,35,0,91,0,0,0,0,0,0
HU_2786,Majs,871,488,4,0,0,243,0,241,0,0,0,0,0,0
HU_2992,Maráza,170,102,0,0,0,49,0,53,0,0,0,0,0,0
HU_1644,Markóc,54,28,0,0,0,17,0,11,0,0,0,0,0,0
HU_1521,Marócsa,84,74,0,0,0,17,0,57,0,0,0,0,0,0
HU_0222,Martonfa,155,99,1,0,0,26,0,72,0,0,0,0,0,0
HU_1505,Matty,291,190,1,0,0,131,0,58,0,0,0,0,0,0
HU_0945,Márfa,177,123,0,0,0,61,0,62,0,0,0,0,0,0
HU_1448,Máriakéménd,442,254,2,0,0,117,0,135,0,0,0,0,0,0
HU_2065,Márok,413,282,2,0,0,204,0,76,0,0,0,0,0,0
HU_1344,Mecseknádasd,1467,954,3,0,0,407,0,544,0,0,0,0,0,0
HU_0773,Merenye,247,134,3,0,0,78,0,53,0,0,0,0,0,0
HU_2395,Mohács,15943,9976,32,0,0,5234,0,4710,0,0,0,0,0,0
HU_2952,Molvány,174,110,0,0,0,59,0,51,0,0,0,0,0,0
HU_1602,Monyoród,137,83,1,0,0,20,0,62,0,0,0,0,0,0
HU_2954,Mozsgó,706,366,0,0,0,160,0,206,0,0,0,0,0,0
HU_0398,Nagybudmér,186,126,0,0,0,94,0,32,0,0,0,0,0,0
HU_1811,Nagycsány,131,77,2,0,0,22,0,53,0,0,0,0,0,0
HU_3389,Nagydobsza,526,337,0,0,0,152,0,185,0,0,0,0,0,0
HU_0265,Nagyharsány,1264,824,2,0,0,462,0,360,0,0,0,0,0,0
HU_1094,Nagykozár,1208,768,3,0,0,345,0,420,0,0,0,0,0,0
HU_1465,Nagynyárád,639,527,2,0,0,403,0,122,0,0,0,0,0,0
HU_1987,Nagypall,352,216,0,0,0,127,0,89,0,0,0,0,0,0
HU_2716,Nagypeterd,528,363,3,0,0,117,0,243,0,0,0,0,0,0
HU_2892,Nagytótfalu,308,209,2,0,0,121,0,86,0,0,0,0,0,0
HU_1419,Nagyváty,280,190,2,0,0,102,0,86,0,0,0,0,0,0
HU_1823,Nemeske,227,161,1,0,0,48,0,112,0,0,0,0,0,0
HU_2632,Nyugotszenterzsébet,157,96,0,0,0,43,0,53,0,0,0,0,0,0
HU_2068,Okorág,138,62,1,0,0,38,0,23,0,0,0,0,0,0
HU_0834,Okorvölgy,71,47,0,0,0,11,0,36,0,0,0,0,0,0
HU_1855,Olasz,517,312,1,0,0,132,0,179,0,0,0,0,0,0
HU_2170,Old,264,177,1,0,0,111,0,65,0,0,0,0,0,0
HU_1264,Óbánya,133,84,0,0,0,51,0,33,0,0,0,0,0,0
HU_0378,Ócsárd,356,230,0,0,0,70,0,160,0,0,0,0,0,0
HU_1964,Ófalu,294,195,2,0,0,141,0,52,0,0,0,0,0,0
HU_1866,Ózdfalu,135,85,0,0,0,45,0,40,0,0,0,0,0,0
HU_0715,Palkonya,257,160,1,0,0,92,0,67,0,0,0,0,0,0
HU_1013,Palotabozsok,875,575,3,0,0,422,0,150,0,0,0,0,0,0
HU_1779,Patapoklosi,290,178,2,0,0,72,0,104,0,0,0,0,0,0
HU_0701,Páprád,152,107,0,0,0,64,0,43,0,0,0,0,0,0
HU_1286,Pereked,142,81,1,0,0,37,0,43,0,0,0,0,0,0
HU_3242,Peterd,149,69,0,0,0,36,0,33,0,0,0,0,0,0
HU_2976,Pettend,115,70,2,0,0,47,0,21,0,0,0,0,0,0
HU_1941,Pécs,43821,26602,141,0,0,11134,0,15327,0,0,0,0,0,0
HU_2151,Pécsbagota,86,56,0,0,0,17,0,39,0,0,0,0,0,0
HU_1538,Pécsdevecser,107,70,0,0,0,43,0,27,0,0,0,0,0,0
HU_2109,Pécsudvard,560,376,5,0,0,120,0,251,0,0,0,0,0,0
HU_1082,Pécsvárad,3246,2039,10,0,0,1128,0,901,0,0,0,0,0,0
HU_2350,Piskó,194,113,1,0,0,88,0,24,0,0,0,0,0,0
HU_2226,Pócsa,142,96,0,0,0,67,0,29,0,0,0,0,0,0
HU_1151,Rádfalva,178,127,0,0,0,68,0,59,0,0,0,0,0,0
HU_2485,Romonya,351,248,7,0,0,65,0,176,0,0,0,0,0,0
HU_0451,Rózsafa,325,182,1,0,0,48,0,133,0,0,0,0,0,0
HU_1805,Sámod,179,136,1,0,0,47,0,88,0,0,0,0,0,0
HU_2086,Sárok,118,64,0,0,0,25,0,39,0,0,0,0,0,0
HU_3348,Sátorhely,559,403,0,0,0,234,0,169,0,0,0,0,0,0
HU_2874,Sellye,2521,1465,7,0,0,550,0,908,0,0,0,0,0,0
HU_0551,Siklós,8264,5512,26,0,0,2437,0,3049,0,0,0,0,0,0
HU_2320,Siklósbodony,101,66,1,0,0,33,0,32,0,0,0,0,0,0
HU_0880,Siklósnagyfalu,272,146,4,0,0,49,0,93,0,0,0,0,0,0
HU_2347,Somberek,1442,836,2,0,0,521,0,313,0,0,0,0,0,0
HU_2380,Somogyapáti,424,266,3,0,0,84,0,179,0,0,0,0,0,0
HU_2507,Somogyhatvan,271,157,2,0,0,44,0,111,0,0,0,0,0,0
HU_2914,Somogyhárságy,369,231,2,0,0,62,0,167,0,0,0,0,0,0
HU_2128,Somogyviszló,199,119,0,0,0,42,0,77,0,0,0,0,0,0
HU_3171,Sósvertike,148,118,1,0,0,46,0,71,0,0,0,0,0,0
HU_0254,Sumony,351,238,6,0,0,118,0,114,0,0,0,0,0,0
HU_1507,Szabadszentkirály,651,434,4,0,0,213,0,217,0,0,0,0,0,0
HU_0847,Szajk,653,463,3,0,0,313,0,147,0,0,0,0,0,0
HU_2225,Szalánta,958,550,3,0,0,299,0,248,0,0,0,0,0,0
HU_3403,Szaporca,196,126,0,0,0,82,0,44,0,0,0,0,0,0
HU_3106,Szava,260,176,4,0,0,87,0,85,0,0,0,0,0,0
HU_0301,Szebény,366,256,1,0,0,184,0,71,0,0,0,0,0,0
HU_0560,Szederkény,1492,901,8,0,0,546,0,347,0,0,0,0,0,0
HU_1698,Szellõ,142,95,1,0,0,33,0,61,0,0,0,0,0,0
HU_0930,Szemely,372,222,2,0,0,69,0,151,0,0,0,0,0,0
HU_3200,Szentdénes,262,162,0,0,0,81,0,81,0,0,0,0,0,0
HU_3361,Szentegát,320,207,0,0,0,58,0,149,0,0,0,0,0,0
HU_0980,Szentkatalin,96,65,0,0,0,34,0,31,0,0,0,0,0,0
HU_1635,Szentlászló,681,463,1,0,0,206,0,256,0,0,0,0,0,0
HU_1586,Szentlõrinc,5584,3445,11,0,0,1537,0,1897,0,0,0,0,0,0
HU_1677,Székelyszabar,564,346,2,0,0,236,0,108,0,0,0,0,0,0
HU_2657,Szigetvár,9125,6110,26,0,0,2362,0,3722,0,0,0,0,0,0
HU_1983,Szilágy,263,160,0,0,0,71,0,89,0,0,0,0,0,0
HU_2471,Szilvás,129,78,0,0,0,47,0,31,0,0,0,0,0,0
HU_0552,Szörény,57,48,0,0,0,25,0,23,0,0,0,0,0,0
HU_0769,Szõkéd,331,197,1,0,0,100,0,96,0,0,0,0,0,0
HU_1540,Szulimán,208,114,0,0,0,43,0,71,0,0,0,0,0,0
HU_1121,Szûr,268,170,1,0,0,103,0,66,0,0,0,0,0,0
HU_3207,Teklafalu,285,190,3,0,0,106,0,81,0,0,0,0,0,0
HU_1367,Tengeri,57,27,1,0,0,10,0,16,0,0,0,0,0,0
HU_3274,Tésenfa,177,120,0,0,0,59,0,61,0,0,0,0,0,0
HU_2097,Téseny,247,111,0,0,0,58,0,53,0,0,0,0,0,0
HU_2699,Tótszentgyörgy,146,120,0,0,0,74,0,46,0,0,0,0,0,0
HU_0413,Töttös,477,252,3,0,0,142,0,107,0,0,0,0,0,0
HU_1858,Túrony,217,161,0,0,0,95,0,66,0,0,0,0,0,0
HU_0443,Udvar,149,125,0,0,0,62,0,63,0,0,0,0,0,0
HU_0606,Újpetre,896,490,0,0,0,195,0,295,0,0,0,0,0,0
HU_2853,Vajszló,1591,891,1,0,0,425,0,465,0,0,0,0,0,0
HU_0813,Várad,97,64,2,0,0,30,0,32,0,0,0,0,0,0
HU_2495,Vásárosbéc,145,114,2,0,0,46,0,66,0,0,0,0,0,0
HU_1851,Vejti,143,105,0,0,0,52,0,53,0,0,0,0,0,0
HU_2207,Velény,128,79,2,0,0,35,0,42,0,0,0,0,0,0
HU_1972,Versend,683,297,2,0,0,123,0,172,0,0,0,0,0,0
HU_2027,Véménd,1293,725,2,0,0,461,0,262,0,0,0,0,0,0
HU_2802,Villány,2144,1512,8,0,0,970,0,534,0,0,0,0,0,0
HU_0520,Villánykövesd,274,170,3,0,0,89,0,78,0,0,0,0,0,0
HU_0589,Vokány,760,417,3,0,0,200,0,214,0,0,0,0,0,0
HU_2512,Zaláta,228,142,0,0,0,87,0,55,0,0,0,0,0,0
HU_1774,Zádor,308,219,3,0,0,105,0,111,0,0,0,0,0,0
HU_1584,Zengõvárkony,361,246,0,0,0,165,0,81,0,0,0,0,0,0
HU_1220,Zók,233,128,1,0,0,57,0,70,0,0,0,0,0,0
HU_0352,Baja,30303,19601,88,0,0,9751,0,9762,0,0,0,0,0,0
HU_2593,Balotaszállás,1293,685,4,0,0,298,0,383,0,0,0,0,0,0
HU_1071,Bácsalmás,6043,3677,14,0,0,1533,62,2068,0,0,0,0,0,0
HU_1018,Bácsbokod,2433,1512,9,0,0,714,53,736,0,0,0,0,0,0
HU_2723,Bácsborsód,1056,556,2,0,0,273,14,267,0,0,0,0,0,0
HU_0869,Bácsszentgyörgy,167,121,0,0,0,72,1,48,0,0,0,0,0,0
HU_3015,Bácsszõlõs,333,176,2,0,0,97,3,74,0,0,0,0,0,0
HU_0365,Bátmonostor,1361,810,3,0,0,511,0,296,0,0,0,0,0,0
HU_1196,Bátya,1771,1112,5,0,0,693,0,414,0,0,0,0,0,0
HU_1932,Borota,1225,714,2,0,0,433,34,245,0,0,0,0,0,0
HU_1047,Császártöltés,2223,1498,5,0,0,997,0,496,0,0,0,0,0,0
HU_2647,Csátalja,1350,818,7,0,0,436,0,375,0,0,0,0,0,0
HU_1637,Csávoly,1642,994,6,0,0,442,25,521,0,0,0,0,0,0
HU_1569,Csikéria,757,471,3,0,0,247,6,215,0,0,0,0,0,0
HU_1202,Csólyospálos,1426,715,2,0,0,449,0,264,0,0,0,0,0,0
HU_1053,Dávod,1814,1039,5,0,0,552,0,482,0,0,0,0,0,0
HU_0752,Drágszél,317,204,3,0,0,109,0,92,0,0,0,0,0,0
HU_1256,Dunafalva,823,474,2,0,0,296,0,176,0,0,0,0,0,0
HU_0786,Dunapataj,2954,1771,6,0,0,829,0,936,0,0,0,0,0,0
HU_1160,Dunaszentbenedek,765,441,5,0,0,290,0,146,0,0,0,0,0,0
HU_1476,Dunatetétlen,511,275,1,0,0,112,0,162,0,0,0,0,0,0
HU_0410,Dusnok,2643,1884,8,0,0,1497,0,379,0,0,0,0,0,0
HU_1186,Érsekcsanád,2239,1298,2,0,0,813,0,483,0,0,0,0,0,0
HU_3358,Érsekhalma,543,333,2,0,0,109,0,222,0,0,0,0,0,0
HU_0323,Fajsz,1534,999,6,0,0,668,0,325,0,0,0,0,0,0
HU_0295,Felsõszentiván,1633,944,4,0,0,432,21,487,0,0,0,0,0,0
HU_0214,Foktõ,1376,849,6,0,0,510,0,333,0,0,0,0,0,0
HU_3184,Gara,1902,1165,9,0,0,549,28,579,0,0,0,0,0,0
HU_0357,Géderlak,872,525,6,0,0,272,0,247,0,0,0,0,0,0
HU_1875,Hajós,2796,1668,8,0,0,1105,0,555,0,0,0,0,0,0
HU_0835,Harkakötöny,725,511,9,0,0,283,0,219,0,0,0,0,0,0
HU_1845,Harta,3148,2159,8,0,0,928,0,1223,0,0,0,0,0,0
HU_1293,Hercegszántó,1776,987,7,0,0,535,0,445,0,0,0,0,0,0
HU_2784,Homokmégy,1278,848,9,0,0,450,0,389,0,0,0,0,0,0
HU_0946,Jánoshalma,7667,4794,30,0,0,2919,213,1632,0,0,0,0,0,0
HU_0837,Jászszentlászló,2142,1348,5,0,0,839,0,504,0,0,0,0,0,0
HU_0644,Kalocsa,14524,9939,32,0,0,3964,0,5943,0,0,0,0,0,0
HU_1128,Katymár,1795,1034,8,0,0,524,22,480,0,0,0,0,0,0
HU_2668,Kecskemét,86292,54973,199,0,0,27125,1565,0,14922,11162,0,0,0,0
HU_2757,Kelebia,2270,1266,7,0,0,691,0,568,0,0,0,0,0,0
HU_1816,Kéleshalom,394,196,0,0,0,124,4,68,0,0,0,0,0,0
HU_2029,Kiskunfélegyháza,25720,15569,87,0,0,6947,0,8535,0,0,0,0,0,0
HU_3243,Kiskunhalas,23459,14422,61,0,0,6928,0,7433,0,0,0,0,0,0
HU_2439,Kiskunmajsa,9365,5132,22,0,0,2869,0,2241,0,0,0,0,0,0
HU_2815,Kisszállás,2277,1252,5,0,0,629,0,618,0,0,0,0,0,0
HU_1380,Kömpöc,597,343,7,0,0,199,0,137,0,0,0,0,0,0
HU_0604,Kunbaja,1428,909,1,0,0,355,20,533,0,0,0,0,0,0
HU_2902,Kunfehértó,1825,1103,2,0,0,495,0,606,0,0,0,0,0,0
HU_2335,Madaras,2499,1440,10,0,0,756,29,645,0,0,0,0,0,0
HU_2780,Mátételke,487,300,4,0,0,151,9,136,0,0,0,0,0,0
HU_1601,Mélykút,4545,2628,14,0,0,1529,73,1012,0,0,0,0,0,0
HU_3063,Miske,1521,982,7,0,0,584,0,391,0,0,0,0,0,0
HU_3409,Móricgát,455,258,4,0,0,203,0,51,0,0,0,0,0,0
HU_2595,Nagybaracska,1978,1135,7,0,0,696,0,432,0,0,0,0,0,0
HU_3254,Nemesnádudvar,1603,817,1,0,0,542,0,274,0,0,0,0,0,0
HU_1627,Ordas,409,267,2,0,0,146,0,119,0,0,0,0,0,0
HU_0867,Öregcsertõ,792,455,0,0,0,238,0,217,0,0,0,0,0,0
HU_1543,Petõfiszállás,1267,680,0,0,0,416,0,264,0,0,0,0,0,0
HU_1539,Pirtó,818,483,3,0,0,303,0,177,0,0,0,0,0,0
HU_2631,Rém,1077,565,2,0,0,300,18,245,0,0,0,0,0,0
HU_2124,Sükösd,3242,1846,4,0,0,1099,0,743,0,0,0,0,0,0
HU_1953,Szakmár,1153,671,4,0,0,350,0,317,0,0,0,0,0,0
HU_1179,Szank,1993,1226,8,0,0,850,0,368,0,0,0,0,0,0
HU_2882,Szeremle,1243,768,7,0,0,482,0,279,0,0,0,0,0,0
HU_1454,Tataháza,1124,699,4,0,0,283,18,394,0,0,0,0,0,0
HU_2499,Tázlár,1412,773,5,0,0,502,0,266,0,0,0,0,0,0
HU_2848,Tompa,3630,2008,8,0,0,1139,0,861,0,0,0,0,0,0
HU_1629,Uszód,898,590,9,0,0,334,0,247,0,0,0,0,0,0
HU_3360,Újtelek,392,266,2,0,0,160,0,104,0,0,0,0,0,0
HU_2834,Vaskút,2983,1868,6,0,0,1013,0,849,0,0,0,0,0,0
HU_1515,Zsana,699,394,2,0,0,239,0,153,0,0,0,0,0,0
HU_2959,Almáskamarás,817,404,2,0,0,165,0,237,0,0,0,0,0,0
HU_1810,Battonya,5029,2942,28,0,0,861,0,2053,0,0,0,0,0,0
HU_0976,Békés,16994,10378,40,0,0,5901,302,4135,0,0,0,0,0,0
HU_1520,Békéscsaba,52115,33809,170,0,0,16457,0,17182,0,0,0,0,0,0
HU_2618,Békéssámson,2014,1075,7,0,0,553,0,515,0,0,0,0,0,0
HU_1939,Bélmegyer,934,552,7,0,0,306,30,209,0,0,0,0,0,0
HU_2961,Biharugra,909,642,3,0,0,402,0,237,0,0,0,0,0,0
HU_1347,Bucsa,2000,1076,5,0,0,595,0,476,0,0,0,0,0,0
HU_3407,Csabaszabadi,320,191,0,0,0,115,0,76,0,0,0,0,0,0
HU_2045,Csanádapáca,2331,1332,8,0,0,805,0,519,0,0,0,0,0,0
