gisco_id,name,registered,turnout,invalid,blank,MSZP,Jobbik,LMP,MDF,FIDESZ-KDNP,CM,ÖP,MSZDP,MP,MIÉP
HU_3265,Mezõladány,766,503,1,0,48,140,13,4,291,2,0,3,1,0
HU_2979,Méhtelek,555,334,4,0,49,58,1,3,217,2,0,0,0,0
HU_0746,Mérk,1672,953,3,0,71,119,4,13,737,3,0,1,2,0
HU_3175,Milota,710,485,11,0,66,80,2,4,313,6,0,2,1,0
HU_0471,Nagyar,541,359,3,0,36,38,13,0,264,2,0,0,3,0
HU_2274,Nagycserkesz,1355,640,7,0,81,190,18,13,310,12,0,1,8,0
HU_2148,Nagydobos,1600,991,10,0,90,357,5,12,503,9,0,4,1,0
HU_0648,Nagyecsed,5131,2845,20,0,275,665,42,31,1785,15,0,4,8,0
HU_2715,Nagyhalász,4548,2724,27,0,420,609,43,28,1537,46,0,6,8,0
HU_2697,Nagyhódos,110,84,0,0,8,9,1,0,66,0,0,0,0,0
HU_2478,Nagykálló,7866,5065,44,0,718,1220,163,447,2348,96,0,12,17,0
HU_2798,Nagyszekeres,429,259,2,0,31,46,8,10,160,0,0,1,1,0
HU_3378,Nagyvarsány,1192,750,5,0,54,162,10,5,495,11,0,6,2,0
HU_0842,Napkor,2975,1611,7,0,186,375,53,44,895,44,0,4,3,0
HU_1921,Nábrád,763,442,5,0,69,141,8,2,214,3,0,0,0,0
HU_2711,Nemesborzova,81,61,1,0,6,16,3,1,34,0,0,0,0,0
HU_1484,Nyírbátor,9830,6442,46,0,1362,1730,150,73,2952,108,0,14,7,0
HU_1580,Nyírbéltek,2134,1395,20,0,83,421,16,13,831,8,0,1,2,0
HU_3115,Nyírbogát,2525,1941,20,0,223,410,31,9,1228,12,0,4,4,0
HU_2880,Nyírbogdány,2303,1406,9,0,257,450,41,12,612,21,0,2,2,0
HU_0790,Nyírcsaholy,1724,1058,6,0,73,288,7,5,667,10,0,0,2,0
HU_2597,Nyírcsászári,943,574,1,0,41,145,8,0,374,5,0,0,0,0
HU_0504,Nyírderzs,489,340,7,0,24,54,0,2,247,5,0,1,0,0
HU_1720,Nyíregyháza,93839,62932,394,0,12617,12905,3586,1809,27491,3883,0,119,128,0
HU_2844,Nyírgelse,882,563,2,0,48,163,6,7,329,6,0,1,1,0
HU_0923,Nyírgyulaj,1518,888,12,0,111,222,10,8,509,13,0,2,1,0
HU_1469,Nyíribrony,853,613,6,0,222,70,6,0,300,2,0,5,2,0
HU_3147,Nyírjákó,706,544,9,0,70,118,11,9,316,6,0,5,0,0
HU_1829,Nyírkarász,1821,1101,4,0,137,189,16,12,724,16,0,0,3,0
HU_3245,Nyírkáta,1261,927,2,0,58,169,2,6,685,4,0,0,1,0
HU_2592,Nyírkércs,644,448,8,0,66,52,7,3,303,6,0,3,0,0
HU_1109,Nyírlövõ,557,386,3,0,23,118,3,6,229,3,0,0,1,0
HU_1127,Nyírlugos,2264,1471,15,0,168,283,34,24,921,23,0,3,0,0
HU_1227,Nyírmada,3509,1911,26,0,347,370,31,16,1084,20,0,10,7,0
HU_2326,Nyírmeggyes,2194,1336,5,0,165,391,26,19,707,20,0,2,1,0
HU_2636,Nyírmihálydi,1307,792,4,0,62,260,7,1,452,4,0,2,0,0
HU_1080,Nyírparasznya,707,519,2,0,43,89,3,4,375,2,0,0,1,0
HU_3314,Nyírpazony,2724,1846,16,0,179,358,84,51,1075,78,0,3,2,0
HU_0387,Nyírpilis,480,341,12,0,16,24,0,0,289,0,0,0,0,0
HU_2806,Nyírtass,1592,907,10,0,67,179,26,7,609,8,0,1,0,0
HU_1355,Nyírtelek,5625,3243,15,0,499,835,133,76,1568,109,0,3,5,0
HU_0925,Nyírtét,879,403,6,0,56,89,10,9,220,11,0,0,2,0
HU_1209,Nyírtura,1507,853,9,0,142,237,30,23,375,31,0,3,3,0
HU_1652,Nyírvasvári,1502,941,5,0,140,230,8,3,541,12,0,1,1,0
HU_1112,Olcsva,520,336,3,0,50,56,0,2,217,3,0,5,0,0
HU_1083,Olcsvaapáti,263,214,3,0,28,41,1,0,140,1,0,0,0,0
HU_2228,Ófehértó,1974,1117,6,0,96,299,22,20,653,20,0,0,1,0
HU_2792,Ópályi,2180,1152,12,0,122,337,10,11,644,11,0,2,3,0
HU_3176,Ököritófülpös,1415,804,9,0,91,123,2,12,556,8,0,0,3,0
HU_2655,Ömböly,331,180,1,0,18,52,3,3,100,1,0,2,0,0
HU_0902,Õr,1154,764,10,0,98,176,8,7,452,9,0,1,3,0
HU_2955,Panyola,513,335,2,0,41,74,7,0,205,6,0,0,0,0
HU_2774,Pap,1473,856,5,0,79,259,14,7,473,7,0,11,1,0
HU_3257,Papos,625,399,5,0,47,104,3,6,228,2,0,2,2,0
HU_3197,Paszab,957,506,4,0,67,94,1,7,327,1,0,1,4,0
HU_1218,Pátroha,2165,1428,11,0,76,334,13,5,967,16,0,0,6,0
HU_2368,Pátyod,502,332,1,0,12,65,2,3,247,1,0,0,1,0
HU_1708,Penészlek,768,479,11,0,34,108,1,1,321,3,0,0,0,0
HU_3269,Penyige,617,422,7,0,61,103,11,3,232,1,0,3,1,0
HU_1722,Petneháza,1418,881,8,0,112,167,23,12,541,16,0,2,0,0
HU_0339,Piricse,1264,784,9,0,70,232,5,2,464,1,0,0,1,0
HU_1721,Porcsalma,1919,1171,13,0,120,283,9,3,718,9,0,1,15,0
HU_1124,Pócspetri,1340,884,9,0,61,169,18,8,608,11,0,0,0,0
HU_1386,Pusztadobos,1022,601,1,0,49,160,5,5,374,3,0,3,1,0
HU_1473,Rakamaz,3952,2536,22,0,323,889,38,19,1209,25,0,10,1,0
HU_3185,Ramocsaháza,1191,727,8,0,82,140,10,6,475,4,0,1,1,0
HU_0906,Rápolt,105,53,0,0,5,12,0,2,34,0,0,0,0,0
HU_2157,Rétközberencs,801,382,4,0,24,132,2,2,214,3,0,0,1,0
HU_2458,Rohod,973,718,7,0,86,106,9,0,505,4,0,1,0,0
HU_1742,Rozsály,520,360,2,0,26,40,2,0,288,2,0,0,0,0
HU_0449,Sényõ,1144,662,3,0,76,142,20,12,395,11,0,0,3,0
HU_2388,Sonkád,548,395,4,0,131,46,9,3,201,1,0,0,0,0
HU_1916,Szabolcs,311,203,0,0,61,56,3,5,72,5,0,0,1,0
HU_2205,Szabolcsbáka,973,542,1,0,49,160,3,3,315,8,0,0,3,0
HU_0358,Szabolcsveresmart,1203,612,1,0,98,199,10,6,285,9,0,3,1,0
HU_0477,Szakoly,2239,1279,21,0,255,301,29,13,647,7,0,3,3,0
HU_1800,Szamosangyalos,392,220,2,0,19,50,2,0,146,0,0,0,1,0
HU_2201,Szamosbecs,294,199,1,0,28,38,1,0,131,0,0,0,0,0
HU_1630,Szamoskér,343,223,1,0,28,75,1,8,108,1,0,1,0,0
HU_1043,Szamossályi,596,400,3,0,74,84,2,4,228,1,0,0,4,0
HU_1304,Szamosszeg,1530,905,8,0,87,302,19,3,475,6,0,2,3,0
HU_3008,Szamostatárfalva,232,170,0,0,33,10,0,0,126,1,0,0,0,0
HU_3127,Szamosújlak,350,247,2,0,47,40,3,2,151,1,0,0,1,0
HU_3123,Szatmárcseke,1116,783,9,0,95,72,12,4,583,3,0,2,3,0
HU_3108,Székely,768,420,10,0,61,132,7,1,200,9,0,0,0,0
HU_0431,Tarpa,1587,994,9,0,87,168,16,5,691,8,0,7,3,0
HU_2991,Tákos,301,251,0,0,24,25,0,0,202,0,0,0,0,0
HU_3335,Terem,527,331,6,0,17,90,2,5,209,2,0,0,0,0
HU_0895,Tiborszállás,864,559,3,0,129,56,8,3,347,8,0,2,3,0
HU_2447,Timár,1015,584,6,0,49,273,3,3,237,11,0,1,1,0
HU_0942,Tiszaadony,464,281,2,0,43,34,1,1,180,2,0,18,0,0
HU_1781,Tiszabecs,816,667,3,0,60,92,5,2,502,1,0,1,1,0
HU_0385,Tiszabercel,1458,814,10,0,104,242,10,4,428,10,0,3,3,0
HU_2017,Tiszabezdéd,1438,745,4,0,84,220,6,9,410,7,0,1,4,0
HU_2444,Tiszacsécse,185,153,1,0,42,13,1,2,92,0,0,0,2,0
HU_0643,Tiszadada,1786,980,9,0,118,365,12,10,457,6,0,3,0,0
HU_1259,Tiszadob,2212,1183,9,0,176,425,27,14,499,6,0,4,23,0
HU_0911,Tiszaeszlár,1988,1446,11,0,128,440,11,10,832,12,0,1,1,0
HU_0855,Tiszakanyár,1211,661,6,0,67,263,5,6,304,6,0,1,3,0
HU_0444,Tiszakerecseny,714,369,4,0,23,40,2,4,290,2,0,4,0,0
HU_0879,Tiszakóród,596,417,1,0,97,58,2,0,254,2,0,2,1,0
HU_2352,Tiszalök,4509,2846,11,0,597,1091,72,47,970,31,0,11,16,0
HU_1190,Tiszamogyorós,518,325,3,0,33,138,4,2,139,4,0,1,1,0
HU_2725,Tiszanagyfalu,1498,821,8,0,120,278,22,9,371,12,0,1,0,0
HU_1020,Tiszarád,397,237,5,0,31,29,1,4,164,0,0,3,0,0
HU_1354,Tiszaszalka,780,538,3,0,66,51,8,4,402,2,0,2,0,0
HU_2754,Tiszaszentmárton,923,533,4,0,56,146,6,8,289,20,0,1,3,0
HU_1444,Tiszatelek,1174,629,1,0,104,134,18,8,351,9,0,2,2,0
