gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,EGYÜTT-PM,Jobbik,MSZP,LMP,DK,SMS,AH
HU_34069,Ormosbánya,1280,246,2,0,94,7,62,44,2,31,0,4
HU_02866,Oszlár,326,77,1,0,44,1,14,7,1,8,1,0
HU_22628,Ónod,1878,451,2,0,252,13,108,40,6,26,1,3
HU_14492,Ózd,28293,6089,20,0,2665,238,1372,935,132,696,9,22
HU_12371,Pamlény,39,9,0,0,4,0,1,0,1,3,0,0
HU_26745,Parasznya,991,181,1,0,84,4,35,36,4,15,0,2
HU_15893,Pácin,1145,173,0,0,100,2,31,13,3,22,2,0
HU_12362,Pálháza,942,254,0,0,134,9,51,41,3,16,0,0
HU_24730,Pányok,63,25,0,0,19,0,4,0,1,0,1,0
HU_24420,Pere,270,71,2,0,48,0,7,9,1,3,0,1
HU_32683,Perecse,29,20,0,0,10,0,6,2,0,2,0,0
HU_33419,Perkupa,708,168,1,0,75,4,55,23,1,8,1,0
HU_21272,Prügy,1893,413,8,0,288,8,59,22,5,21,0,2
HU_17048,Pusztafalu,188,72,0,0,39,0,23,7,1,2,0,0
HU_15413,Pusztaradvány,163,41,0,0,30,0,5,3,1,2,0,0
HU_27410,Putnok,5190,1588,22,0,912,36,314,146,27,124,6,1
HU_21193,Radostyán,515,114,0,0,42,4,32,19,1,16,0,0
HU_06053,Ragály,550,85,0,0,40,2,22,12,5,4,0,0
HU_29717,Rakaca,584,104,1,0,71,0,7,6,1,18,0,0
HU_16133,Rakacaszend,283,85,0,0,69,2,11,1,0,1,1,0
HU_31909,Rásonysápberencs,439,90,0,0,48,3,23,11,0,4,1,0
HU_12469,Rátka,816,211,0,0,117,5,39,24,11,14,0,1
HU_08402,Regéc,84,45,0,0,26,1,13,0,1,4,0,0
HU_31884,Répáshuta,416,161,0,0,85,2,36,26,6,5,1,0
HU_09317,Révleányvár,408,73,1,0,48,0,10,7,1,3,1,2
HU_19220,Ricse,1292,271,3,0,65,1,38,149,2,12,0,1
HU_23029,Rudabánya,2102,401,1,0,194,4,104,47,10,39,1,1
HU_34120,Rudolftelep,603,85,0,0,23,7,15,25,1,13,0,1
HU_03504,Sajóbábony,2255,646,4,0,264,17,154,135,7,60,2,3
HU_27331,Sajóecseg,923,264,0,0,124,7,71,25,11,23,0,3
HU_10171,Sajógalgóc,292,87,1,0,28,6,27,14,8,1,0,2
HU_03081,Sajóhídvég,781,182,1,0,91,2,53,27,4,3,1,0
HU_03212,Sajóivánka,527,147,1,0,43,4,54,19,5,21,0,0
HU_14313,Sajókaza,2240,358,1,0,147,11,121,38,10,27,1,2
HU_21670,Sajókápolna,335,72,1,0,37,3,19,5,3,4,0,0
HU_26949,Sajókeresztúr,1271,352,14,0,159,13,84,43,8,26,3,2
HU_27173,Sajólád,2363,576,2,0,332,15,160,33,7,22,1,4
HU_22479,Sajólászlófalva,354,77,1,0,34,2,13,16,3,8,0,0
HU_15945,Sajómercse,194,58,1,0,30,0,16,8,0,2,1,0
HU_11332,Sajónémeti,388,70,2,0,20,4,23,10,1,9,1,0
HU_08129,Sajóörös,1057,292,1,0,116,10,69,42,15,32,5,2
HU_18537,Sajópálfala,640,180,1,0,102,7,36,17,6,8,2,1
HU_16638,Sajópetri,1149,200,1,0,89,6,70,14,3,15,0,2
HU_23782,Sajópüspöki,412,92,1,0,36,2,20,18,4,11,0,0
HU_08970,Sajósenye,336,109,1,0,52,1,38,5,1,11,0,0
HU_16054,Sajószentpéter,10103,2105,7,0,856,87,439,283,60,360,6,7
HU_30340,Sajószöged,1888,492,1,0,211,20,92,76,21,62,4,5
HU_20738,Sajóvámos,1794,366,0,0,216,9,86,24,2,23,4,2
HU_27757,Sajóvelezd,650,153,1,0,56,11,58,18,2,7,0,0
HU_04729,Sály,1326,339,1,0,191,8,92,19,3,21,0,4
HU_20516,Sárazsadány,216,85,0,0,58,0,17,7,0,1,1,1
HU_27474,Sárospatak,10497,2722,10,0,1432,134,456,332,102,224,12,20
HU_02875,Sáta,966,142,0,0,61,4,43,20,2,12,0,0
HU_05120,Sátoraljaújhely,12739,3408,22,0,1795,150,486,485,77,360,15,18
HU_25380,Selyeb,342,83,1,0,59,2,9,8,0,4,0,0
HU_23755,Semjén,374,41,0,0,17,0,9,13,0,0,0,2
HU_32531,Serényfalva,814,125,0,0,40,1,48,16,1,19,0,0
HU_23418,Sima,29,18,0,0,10,1,4,0,2,1,0,0
HU_13268,Sóstófalva,204,100,1,0,58,0,30,6,1,3,1,0
HU_32258,Szakácsi,87,46,0,0,38,2,2,4,0,0,0,0
HU_03805,Szakáld,393,94,2,0,48,3,40,1,0,0,0,0
HU_31015,Szalaszend,810,97,0,0,43,2,21,26,2,3,0,0
HU_16753,Szalonna,752,117,0,0,43,1,43,16,3,11,0,0
HU_08147,Szászfa,105,34,0,0,13,3,11,6,0,0,1,0
HU_33817,Szegi,252,70,1,0,35,4,13,10,4,1,1,1
HU_31510,Szegilong,204,69,1,0,41,2,11,7,1,6,0,0
HU_09830,Szemere,260,44,1,0,21,2,11,6,0,2,1,0
HU_08077,Szendrő,3094,582,4,0,280,11,165,76,7,36,3,0
HU_27456,Szendrőlád,1224,157,1,0,115,2,19,17,1,1,1,0
HU_22169,Szentistván,2048,663,1,0,328,15,142,104,19,50,4,0
HU_08484,Szentistvánbaksa,223,91,1,0,49,3,23,9,3,2,1,0
HU_30739,Szerencs,7858,2459,11,0,1217,80,513,320,67,223,14,14
HU_21351,Szikszó,4653,1171,8,0,597,58,268,110,22,98,4,6
HU_20871,Szin,524,215,5,0,180,0,10,9,3,5,2,1
HU_11493,Szinpetri,191,62,1,0,28,0,24,5,1,3,0,0
HU_09496,Szirmabesenyő,3735,920,2,0,389,43,220,110,41,101,7,7
HU_18892,Szomolya,1281,331,2,0,173,11,79,41,5,19,0,1
HU_16179,Szögliget,596,163,1,0,110,6,29,9,3,5,0,0
HU_07889,Szőlősardó,112,45,0,0,19,0,13,8,2,3,0,0
HU_03160,Szuhafő,149,48,0,0,13,1,16,9,8,1,0,0
HU_11110,Szuhakálló,798,174,0,0,85,5,28,37,3,15,0,1
HU_24606,Szuhogy,923,199,0,0,109,0,65,11,5,7,1,1
HU_03708,Taktabáj,430,56,0,0,36,1,9,9,0,1,0,0
HU_18245,Taktaharkány,2819,564,0,0,287,10,145,68,12,38,1,3
HU_28787,Taktakenéz,868,185,2,0,130,1,26,12,0,14,0,0
HU_03133,Taktaszada,1463,199,0,0,96,4,66,25,0,7,0,1
HU_21740,Tarcal,2373,443,2,0,219,15,112,46,12,34,1,2
HU_08165,Tard,1065,304,1,0,218,5,47,16,6,6,2,3
HU_14784,Tardona,909,187,0,0,91,3,45,27,3,17,1,0
HU_12210,Tállya,1600,328,2,0,147,12,73,55,3,35,1,0
HU_13763,Telkibánya,510,139,4,0,78,4,16,22,5,6,3,1
HU_28635,Teresztenye,25,17,0,0,10,0,1,2,0,3,0,1
HU_30447,Tibolddaróc,1161,235,1,0,138,14,54,17,1,10,0,0
HU_02291,Tiszabábolna,315,141,0,0,98,1,20,16,1,5,0,0
HU_29133,Tiszacsermely,432,63,0,0,50,0,5,4,0,4,0,0
HU_03717,Tiszadorogma,368,119,0,0,64,2,30,15,4,4,0,0
HU_13976,Tiszakarád,1856,223,3,0,160,1,29,14,0,15,1,0
HU_13888,Tiszakeszi,2108,405,3,0,240,7,81,26,14,18,3,13
HU_19381,Tiszaladány,533,189,2,0,120,3,42,13,2,4,1,2
HU_28398,Tiszalúc,4066,618,0,0,298,20,170,60,12,47,3,8
HU_08633,Tiszapalkonya,1161,248,0,0,125,5,50,26,8,33,1,0
HU_30298,Tiszatardos,182,71,0,0,39,2,23,5,1,1,0,0
HU_30377,Tiszatarján,1043,194,1,0,131,3,31,17,1,8,2,0
HU_28352,Tiszaújváros,14400,3989,10,0,1505,288,658,812,183,501,19,13
HU_10977,Tiszavalk,283,108,1,0,51,3,27,13,6,7,0,0
HU_18306,Tokaj,3361,942,6,0,471,49,175,117,47,69,5,3
HU_28051,Tolcsva,1510,340,0,0,173,7,81,51,8,14,2,4
HU_14890,Tomor,194,59,2,0,43,0,8,2,1,3,0,0
HU_16902,Tornabarakony,23,13,0,0,3,2,1,5,1,0,1,0
HU_10375,Tornakápolna,16,11,0,0,5,1,4,1,0,0,0,0
HU_18801,Tornanádaska,342,133,0,0,122,0,7,3,1,0,0,0
HU_27836,Tornaszentandrás,186,63,0,0,25,1,11,15,0,10,0,1
HU_30517,Tornaszentjakab,169,58,0,0,29,0,20,5,0,4,0,0
HU_29054,Tornyosnémeti,347,110,1,0,60,0,33,7,5,3,1,0
HU_04914,Trizs,201,76,0,0,46,3,13,8,1,5,0,0
HU_18351,Uppony,298,78,0,0,29,1,24,10,1,11,1,1
HU_12487,Újcsanálos,681,102,1,0,57,3,32,2,2,4,1,0
HU_07223,Vadna,519,122,0,0,63,6,24,14,2,11,1,1
HU_30003,Vajdácska,1003,160,1,0,106,1,31,11,1,9,0,0
HU_21810,Varbó,958,219,0,0,104,9,51,41,1,12,0,1
HU_10144,Varbóc,55,31,0,0,16,1,10,1,0,3,0,0
HU_30076,Vatta,735,237,2,0,154,2,47,18,3,7,0,4
HU_29151,Vágáshuta,84,46,1,0,28,0,10,3,2,2,0,0
HU_15149,Vámosújfalu,658,186,1,0,95,5,58,16,3,7,1,0
HU_11581,Vilmány,939,86,1,0,34,4,10,23,0,14,0,0
HU_12982,Vilyvitány,230,80,0,0,61,1,12,4,2,0,0,0
HU_05096,Viss,518,75,0,0,33,5,22,4,3,7,1,0
HU_03957,Viszló,61,35,1,0,24,0,9,0,1,0,0,0
HU_21087,Vizsoly,639,123,0,0,66,16,29,8,0,2,0,2
HU_15617,Zalkod,198,93,1,0,64,0,6,15,1,6,0,0
HU_03063,Zádorfalva,347,53,1,0,24,2,12,10,0,4,0,0
HU_31608,Zemplénagárd,597,149,2,0,101,0,31,6,2,6,0,1
HU_19275,Ziliz,296,75,0,0,31,0,35,7,0,1,1,0
HU_11022,Zsujta,140,45,1,0,34,0,7,2,1,0,0,0
HU_19105,Zubogy,487,123,0,0,61,4,25,16,3,13,1,0
HU_20969,Gibárt,295,88,0,0,60,3,17,5,0,3,0,0
HU_34245,Algyő,4358,918,7,0,454,44,128,145,47,90,1,2
HU_16197,Ambrózfalva,404,125,2,0,56,0,31,16,6,8,1,5
HU_14252,Apátfalva,2533,516,2,0,310,6,117,43,9,23,2,4
HU_19062,Árpádhalom,447,142,0,0,100,0,19,12,4,7,0,0
HU_10339,Ásotthalom,3331,605,2,0,357,14,109,45,21,55,0,2
HU_29106,Baks,1632,316,3,0,185,8,75,29,4,12,0,0
HU_23676,Balástya,2818,597,5,0,380,13,95,42,30,27,5,0
HU_08192,Bordány,2659,478,5,0,272,15,89,64,11,18,3,1
HU_02121,Csanádalberti,374,106,0,0,67,1,23,12,2,0,0,1
HU_05379,Csanádpalota,2446,513,4,0,306,15,84,54,14,31,1,4
HU_22293,Csanytelek,2264,336,4,0,176,9,90,20,11,24,1,1
HU_32285,Csengele,1578,320,1,0,232,3,49,17,5,10,2,1
HU_05111,Csongrád,14035,3911,14,0,2195,184,760,337,137,249,26,9
HU_07834,Derekegyház,1253,291,5,0,141,8,68,27,12,26,3,1
HU_24077,Deszk,2939,788,6,0,313,51,108,215,45,47,3,0
HU_13383,Domaszék,3882,887,5,0,547,49,107,78,44,45,5,7
HU_30535,Dóc,618,144,0,0,87,0,33,9,4,8,3,0
HU_22992,Eperjes,467,98,1,0,64,1,20,5,2,4,0,1
HU_19974,Fábiánsebestyén,1730,378,2,0,222,7,67,46,10,21,0,3
HU_22646,Felgyő,1048,271,2,0,170,12,44,17,9,16,1,0
HU_18999,Ferencszállás,567,143,0,0,75,5,18,28,6,8,1,2
HU_33020,Forráskút,1719,399,0,0,269,20,43,33,13,18,1,2
HU_09210,Földeák,2574,459,5,0,264,12,67,64,16,29,0,2
HU_08314,Hódmezővásárhely,37338,10533,53,0,5691,501,1774,1050,576,757,62,69
HU_13666,Királyhegyes,539,139,1,0,110,1,10,16,0,1,0,0
HU_31024,Kistelek,6067,1362,7,0,818,49,234,104,46,83,7,14
HU_26666,Kiszombor,3280,592,3,0,290,37,97,76,28,49,6,6
HU_08253,Klárafalva,438,62,1,0,40,3,5,3,4,6,0,0
HU_09955,Kövegy,344,79,0,0,45,1,16,8,1,7,0,1
HU_14410,Kübekháza,1234,253,4,0,92,7,46,59,7,37,0,1
HU_05962,Magyarcsanád,1164,252,1,0,164,2,42,21,8,12,1,1
HU_07357,Makó,19531,5130,37,0,2696,210,906,581,177,457,35,31
HU_10515,Maroslele,1698,313,2,0,164,5,76,33,11,19,1,2
HU_25733,Mártély,1061,281,4,0,152,4,63,19,12,25,1,1
HU_21555,Mindszent,5694,1200,5,0,642,29,288,69,47,90,5,25
HU_04349,Mórahalom,4987,1460,11,0,956,60,166,119,55,81,3,9
HU_20914,Nagyér,432,97,0,0,60,4,11,13,2,7,0,0
HU_12779,Nagylak,454,102,1,0,53,4,11,26,2,4,1,0
HU_17233,Nagymágocs,2511,422,7,0,240,11,68,46,12,33,1,4
HU_29179,Nagytőke,377,83,0,0,47,4,25,5,1,1,0,0
HU_07755,Óföldeák,418,112,1,0,75,3,12,9,6,2,1,3
HU_12797,Ópusztaszer,1611,263,3,0,143,5,67,19,8,16,1,1
HU_31079,Öttömös,581,174,0,0,91,5,22,33,8,12,0,3
HU_06284,Pitvaros,1223,315,1,0,141,16,71,47,11,23,1,4
HU_06354,Pusztamérges,955,181,3,0,93,10,22,33,8,11,0,1
HU_28592,Pusztaszer,1218,291,1,0,198,13,35,31,6,6,1,0
HU_13161,Röszke,2791,555,1,0,324,13,101,59,31,23,0,3
HU_03966,Ruzsa,2113,412,1,0,262,8,50,50,18,18,3,2
HU_31705,Sándorfalva,6685,1305,9,0,587,98,190,187,53,158,6,17
HU_12007,Szatymaz,3945,804,6,0,430,34,154,88,21,64,2,5
HU_33367,Szeged,133915,40902,129,0,16687,3322,3991,9755,2745,3855,161,257
HU_32489,Szegvár,3817,923,6,0,602,19,158,74,30,27,2,5
HU_14456,Szentes,23454,6600,43,0,3396,344,1150,771,292,486,46,72
HU_12265,Székkutas,1916,528,2,0,299,11,99,56,27,24,3,7
HU_16966,Tiszasziget,1498,359,2,0,227,4,43,50,9,20,2,2
HU_25900,Tömörkény,1498,290,2,0,142,3,65,43,10,22,2,1
HU_14924,Újszentiván,1530,378,0,0,166,14,38,100,25,28,3,4
HU_21412,Üllés,2574,514,5,0,305,30,77,55,22,16,2,2
HU_05546,Zákányszék,2285,560,3,0,433,14,35,31,15,24,4,1
HU_17765,Zsombó,2824,704,2,0,350,50,113,80,48,55,4,2
HU_17376,Aba,3596,592,1,0,378,15,84,55,14,34,3,8
HU_08925,Adony,3106,684,2,0,326,24,117,78,36,89,9,3
HU_26824,Alap,1551,305,0,0,229,4,39,17,4,11,0,1
HU_15176,Alcsútdoboz,1162,424,3,0,306,18,43,24,12,18,0,0
HU_25283,Alsószentiván,508,103,1,0,66,1,16,6,1,12,0,0
HU_08730,Bakonycsernye,2547,704,1,0,474,16,106,59,10,31,2,5
HU_23153,Bakonykúti,123,72,0,0,36,9,11,6,2,8,0,0
HU_31103,Balinka,773,228,5,0,147,2,33,23,1,14,1,2
HU_07047,Baracs,2869,680,3,0,315,45,113,75,17,103,4,5
HU_08581,Baracska,2196,509,2,0,306,18,67,44,24,41,4,3
HU_08466,Beloiannisz,910,196,2,0,88,9,37,29,5,24,1,1
HU_16346,Besnyő,1440,286,3,0,144,10,43,40,14,30,2,0
HU_10481,Bicske,8912,2783,11,0,1686,145,390,233,112,191,6,9
HU_18254,Bodajk,3322,1040,4,0,660,39,155,76,46,44,10,6
HU_11624,Bodmér,205,80,0,0,40,4,8,15,5,8,0,0
HU_13152,Cece,2133,445,1,0,307,8,83,25,11,9,1,0
HU_30544,Csabdi,985,307,3,0,197,12,54,17,6,16,1,1
HU_05360,Csákberény,986,315,0,0,221,9,38,21,9,13,3,1
HU_20002,Csákvár,4326,1202,1,0,759,58,127,118,46,83,4,6
HU_21908,Csókakő,1158,452,1,0,273,25,87,36,12,17,0,1
HU_09779,Csór,1499,401,0,0,253,8,66,28,9,33,2,2
HU_06734,Csősz,816,145,1,0,81,2,44,9,5,3,0,0
HU_32753,Dég,1819,297,1,0,176,9,63,25,3,20,0,0
HU_03115,Dunaújváros,40069,11610,99,0,5007,945,1737,1571,540,1568,58,85
HU_20358,Előszállás,1933,396,3,0,225,8,82,30,17,29,0,2
HU_02802,Enying,5664,1127,6,0,548,47,313,82,25,98,5,3
HU_23603,Ercsi,6652,1540,5,0,699,91,333,187,44,161,11,9
HU_02316,Etyek,3241,926,3,0,523,72,100,87,55,78,5,3
HU_32203,Fehérvárcsurgó,1645,491,0,0,341,22,65,16,18,22,4,3
HU_29939,Felcsút,1511,642,5,0,480,16,46,31,33,29,1,1
HU_06114,Füle,733,206,0,0,143,9,27,16,6,4,0,1
HU_15750,Gánt,514,168,2,0,120,9,16,7,8,5,1,0
HU_10296,Gárdony,8634,2965,7,0,1569,197,348,255,151,413,9,16
HU_15918,Gyúró,1001,312,1,0,190,20,61,10,11,17,0,2
HU_23427,Hantos,799,131,2,0,57,5,34,15,6,7,2,3
HU_17738,Igar,808,138,1,0,77,2,30,19,2,7,0,0
HU_32018,Iszkaszentgyörgy,1645,420,0,0,203,17,91,29,30,41,7,2
HU_02200,Isztimér,776,192,0,0,133,3,21,22,5,4,3,1
HU_13462,Iváncsa,2276,344,0,0,190,10,48,31,12,50,1,2
HU_15972,Jenő,1056,213,0,0,148,0,37,9,8,8,3,0
HU_21342,Kajászó,855,241,0,0,145,9,53,10,5,14,1,4
HU_16683,Káloz,1967,299,0,0,183,2,72,18,9,15,0,0
HU_21926,Kápolnásnyék,2996,910,3,0,497,61,108,64,49,122,3,3
HU_02343,Kincsesbánya,1286,337,0,0,186,11,61,33,14,27,5,0
HU_12636,Kisapostag,1212,370,1,0,205,20,70,23,12,34,3,2
HU_28990,Kisláng,2010,229,0,0,131,8,61,12,5,10,1,1
HU_30650,Kőszárhegy,1297,344,0,0,175,15,73,19,30,28,1,3
HU_34209,Kulcs,2379,596,3,0,252,49,112,58,36,76,6,4
HU_07506,Lajoskomárom,1871,432,0,0,280,11,58,35,16,28,1,3
HU_07269,Lepsény,2541,530,0,0,303,9,128,37,14,36,0,3
HU_19114,Lovasberény,2235,626,2,0,427,20,83,46,18,25,1,4
HU_27678,Magyaralmás,1306,453,2,0,326,10,56,20,14,22,2,1
HU_04659,Martonvásár,4491,1492,5,0,846,102,153,150,78,139,6,13
HU_23490,Mány,1912,485,0,0,335,28,56,28,14,18,5,1
HU_16948,Mátyásdomb,592,93,1,0,40,1,20,14,2,14,1,0
HU_17552,Mezőfalva,3876,723,2,0,345,18,210,55,25,62,0,6
HU_05689,Mezőkomárom,791,175,0,0,122,1,27,11,1,12,0,1
HU_06576,Mezőszentgyörgy,1018,145,2,0,83,4,28,8,5,11,4,0
HU_29036,Mezőszilas,1755,293,0,0,173,4,55,39,6,10,2,4
HU_25715,Moha,450,175,1,0,118,10,24,9,6,4,3,0
HU_18485,Mór,11930,3769,20,0,2391,156,501,313,154,203,22,9
HU_27599,Nadap,418,156,0,0,91,10,14,13,9,16,1,2
HU_07001,Nagykarácsony,1167,278,1,0,171,6,58,17,6,18,1,0
HU_32364,Nagylók,891,128,0,0,59,12,28,13,7,8,1,0
HU_23588,Nagyveleg,530,156,1,0,107,1,29,8,4,5,1,0
HU_26134,Nagyvenyim,3407,837,2,0,372,60,180,79,28,99,10,7
HU_13903,Nádasdladány,1474,256,1,0,142,8,63,18,11,10,1,2
HU_34306,Óbarok,658,174,0,0,98,12,23,15,14,12,0,0
HU_25751,Pákozd,2555,684,0,0,405,43,85,50,42,51,3,5
HU_28848,Pátka,1377,330,4,0,197,9,67,21,12,17,1,2
HU_21786,Pázmánd,1692,489,0,0,295,19,66,42,29,34,2,2
HU_19354,Perkáta,3193,576,4,0,328,18,102,50,17,48,2,7
HU_17525,Polgárdi,5306,1059,4,0,689,39,153,76,38,55,3,2
HU_29018,Pusztaszabolcs,4926,921,1,0,454,37,177,80,42,119,10,1
HU_17774,Pusztavám,1948,611,1,0,439,16,86,32,5,30,2,0
HU_09900,Rácalmás,3781,1099,10,0,489,72,229,102,34,144,13,6
HU_02015,Ráckeresztúr,2617,526,0,0,296,14,94,52,22,41,3,4
HU_23694,Sárbogárd,10175,2513,7,0,1454,84,470,203,57,217,9,12
HU_02723,Sáregres,589,143,0,0,89,2,37,8,1,5,0,1
HU_31802,Sárkeresztes,1310,434,3,0,248,20,64,31,28,33,3,4
HU_25344,Sárkeresztúr,1738,190,3,0,99,1,53,19,3,11,1,0
HU_02699,Sárkeszi,477,101,1,0,61,2,17,9,6,4,0,1
HU_25140,Sárosd,2631,396,2,0,239,7,72,33,7,33,0,3
HU_31538,Sárszentágota,1149,245,0,0,165,1,49,10,6,12,0,2
HU_11776,Sárszentmihály,2581,546,0,0,304,17,102,45,24,45,7,2
HU_20206,Seregélyes,3696,669,2,0,409,23,120,40,26,43,2,4
HU_33321,Soponya,1553,289,0,0,163,7,88,10,7,12,1,1
HU_02893,Söréd,405,171,0,0,133,5,15,7,5,5,1,0
HU_14951,Sukoró,1155,549,0,0,287,52,61,41,27,77,3,1
HU_28705,Szabadbattyán,3834,971,3,0,621,37,129,64,31,80,4,2
HU_13259,Szabadegyháza,1792,288,6,0,174,7,34,25,9,33,0,0
HU_18740,Szabadhídvég,672,140,0,0,96,3,19,12,6,2,1,1
HU_19549,Szár,1304,389,3,0,225,15,72,25,19,28,0,2
HU_14827,Székesfehérvár,81875,27538,105,0,14229,2260,3435,2655,1602,2973,161,118
HU_14465,Tabajd,750,227,3,0,151,3,31,14,11,12,0,2
HU_29267,Tác,1366,301,2,0,200,13,42,10,22,12,0,0
HU_21005,Tordas,1415,450,2,0,247,29,64,29,30,45,1,3
HU_17482,Újbarok,334,118,1,0,73,5,5,16,11,5,2,0
HU_17622,Úrhida,1871,464,3,0,227,40,108,31,29,21,5,0
HU_02459,Vajta,714,160,1,0,87,3,39,12,2,14,1,1
HU_05829,Vál,1970,598,6,0,388,13,99,37,27,25,2,1
HU_25016,Velence,4743,1766,10,0,920,126,201,132,85,273,12,7
HU_03498,Vereb,656,155,0,0,83,13,26,17,8,8,0,0
HU_02750,Vértesacsa,1439,330,0,0,195,20,39,26,14,34,2,0
HU_13897,Vértesboglár,739,232,0,0,164,8,26,8,14,10,2,0
HU_30243,Zámoly,1857,405,1,0,253,8,57,45,18,17,3,3
HU_34263,Zichyújfalu,780,146,1,0,97,1,14,17,4,12,0,0
HU_34342,Daruszentmiklós,1001,232,0,0,136,3,46,13,4,28,0,2
HU_11882,Abda,2596,708,4,0,377,40,113,57,45,68,3,1
HU_33385,Acsalag,397,197,2,0,160,3,15,8,0,8,1,0
HU_29407,Agyagosszergény,731,300,2,0,225,8,36,16,3,10,0,0
HU_04880,Ágfalva,1615,454,3,0,271,20,61,52,19,21,4,3
HU_32249,Árpás,232,86,0,0,59,3,7,8,2,7,0,0
HU_26921,Ásványráró,1599,417,2,0,297,10,47,20,15,23,2,1
HU_15042,Babót,951,284,2,0,187,7,48,18,6,16,0,0
HU_28936,Bakonygyirót,122,57,0,0,33,2,12,6,1,3,0,0
HU_22062,Bakonypéterd,224,76,3,0,52,0,15,0,1,4,1,0
HU_05944,Bakonyszentlászló,1510,365,1,0,229,5,68,25,7,24,2,4
HU_06196,Barbacs,584,120,1,0,83,1,14,7,2,12,0,0
HU_28769,Bágyogszovát,1094,287,1,0,214,8,28,21,7,8,0,0
HU_10588,Beled,2281,576,3,0,387,11,65,67,22,19,1,1
HU_29805,Bezenye,1047,316,2,0,220,8,25,27,11,23,0,0
HU_10560,Bezi,420,86,0,0,60,1,7,9,1,6,1,1
HU_06220,Bodonhely,266,74,2,0,48,2,18,2,1,1,0,0
HU_04367,Bogyoszló,547,152,0,0,94,3,27,15,6,7,0,0
HU_06619,Börcs,987,205,0,0,115,13,28,26,8,14,0,1
HU_33950,Bőny,1788,292,0,0,153,14,57,30,6,28,2,2
HU_15501,Bősárkány,1754,415,0,0,324,3,38,29,8,13,0,0
HU_27085,Cakóháza,42,21,1,0,16,0,2,0,2,0,0,0
HU_15954,Cirák,468,133,2,0,102,0,19,2,2,5,0,1
HU_08563,Csapod,447,160,1,0,111,3,22,14,3,6,0,0
HU_10047,Csáfordjánosfa,172,72,0,0,56,3,6,4,1,1,1,0
HU_30191,Csér,28,15,1,0,8,0,5,1,0,0,0,0
HU_13505,Csikvánd,409,176,0,0,139,4,16,9,3,5,0,0
HU_04039,Csorna,8648,2984,12,0,2110,73,299,197,91,196,4,2
HU_21865,Darnózseli,1254,313,1,0,215,8,29,30,8,21,1,0
HU_32595,Dénesfa,323,103,0,0,72,2,10,11,6,2,0,0
HU_21917,Dör,505,157,1,0,124,3,8,7,5,4,0,5
HU_27739,Dunakiliti,1444,306,0,0,194,16,35,25,16,19,0,1
HU_02079,Dunaremete,196,59,2,0,41,0,9,6,0,0,0,1
HU_21078,Dunaszeg,1604,394,0,0,275,24,44,14,20,12,3,2
HU_15875,Dunaszentpál,581,139,0,0,74,5,27,15,9,5,0,4
HU_10454,Dunasziget,1170,309,4,0,184,4,62,29,8,15,1,2
HU_26347,Ebergőc,124,63,0,0,45,1,6,3,0,8,0,0
HU_22442,Edve,107,67,1,0,38,1,20,3,1,3,0,0
HU_20288,Egyed,447,130,2,0,83,3,19,11,6,6,0,0
HU_15237,Egyházasfalu,705,234,1,0,170,6,38,10,4,5,0,0
HU_15033,Enese,1435,309,3,0,193,8,43,30,13,18,0,1
HU_16708,Écs,1534,488,1,0,314,19,77,26,22,23,1,5
HU_33996,Farád,1614,500,3,0,354,10,62,40,4,27,0,0
HU_06956,Fehértó,392,125,0,0,81,1,25,10,5,3,0,0
HU_32717,Feketeerdő,414,124,0,0,70,3,21,9,5,14,1,1
HU_33251,Felpéc,726,181,0,0,112,7,37,10,5,7,1,2
HU_30678,Fenyőfő,108,50,3,0,36,0,11,0,0,0,0,0
HU_11253,Fertőboz,231,58,0,0,30,2,9,9,5,3,0,0
HU_09885,Fertőd,2761,891,2,0,596,26,126,52,21,64,0,4
HU_09487,Fertőendréd,504,151,1,0,98,3,31,8,4,5,0,1
HU_10658,Fertőhomok,510,174,0,0,116,2,26,17,4,9,0,0
HU_12414,Fertőrákos,1822,467,3,0,210,28,75,63,21,62,2,3
HU_15343,Fertőszentmiklós,3086,1050,5,0,735,29,123,57,25,69,6,1
HU_31440,Fertőszéplak,1011,356,0,0,250,17,54,12,10,13,0,0
HU_02060,Gönyű,2536,562,5,0,324,26,88,44,23,49,3,0
HU_17969,Gyalóka,59,35,0,0,16,1,13,3,1,1,0,0
HU_26860,Gyarmat,1118,327,2,0,233,3,49,16,6,18,0,0
HU_23843,Gyóró,337,114,0,0,79,0,23,7,0,4,1,0
HU_20400,Gyömöre,989,237,1,0,175,4,38,6,4,8,0,1
HU_25584,Győr,101917,31702,114,0,17726,2159,3467,2909,1688,3383,163,93
HU_08721,Győrasszonyfa,430,120,1,0,84,1,16,6,4,8,0,0
HU_13198,Győrladamér,1307,336,0,0,195,26,39,23,26,24,0,3
HU_31316,Győrság,1179,343,2,0,269,8,26,16,9,9,2,2
HU_19309,Győrsövényház,660,131,0,0,75,4,15,16,11,9,1,0
HU_15653,Győrszemere,2554,427,2,0,293,10,61,23,9,27,0,2
HU_07481,Győrújbarát,4757,1518,3,0,929,111,181,95,82,105,6,6
HU_31787,Győrújfalu,1219,480,1,0,336,18,59,26,22,15,1,2
HU_15228,Győrzámoly,1952,522,1,0,308,29,74,36,34,36,1,3
