gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,LMP,Jobbik,MSZP-PM,MM,DK,MKKP,EGYÜTT,MIÉP,CP,SEM,MP,REP,SZEM,KN2018,MCP,ERDJDP,NP,MEP,KÖSSZ,ÖP,IP,TAM
HU_06859,Törökbálint,10315,7848,85,0,3122,854,1070,1351,350,451,189,74,13,8,6,10,0,6,1,2,1,1,0,12,3,2,7
HU_22008,Törtel,3283,1885,29,0,1181,49,405,124,19,49,8,3,0,5,1,3,0,0,1,0,0,0,1,0,0,0,1
HU_09593,Tura,6125,4092,36,0,2306,203,833,360,62,179,57,12,8,2,6,6,0,3,1,5,0,1,0,2,2,1,6
HU_06293,Újhartyán,2215,1631,13,0,818,60,251,143,38,48,18,7,1,1,3,2,0,0,1,0,0,0,0,0,0,0,3
HU_19682,Újlengyel,1409,978,5,0,605,34,182,76,23,23,10,5,3,3,4,0,0,0,1,0,0,0,1,1,0,0,1
HU_17808,Újszilvás,2120,1280,16,0,758,44,273,112,15,34,11,2,2,3,1,1,0,0,0,0,0,1,0,1,0,1,5
HU_28644,Úri,2016,1367,6,0,706,69,339,121,20,61,19,3,1,2,2,4,1,2,1,2,0,0,1,2,0,3,2
HU_12894,Üllő,9135,6234,71,0,2695,442,1620,611,162,366,111,52,9,20,8,20,6,1,2,2,1,1,2,2,1,3,2
HU_11934,Üröm,5493,4340,43,0,1708,506,583,553,267,380,112,72,15,4,3,6,3,0,2,0,0,1,0,3,1,1,1
HU_17598,Valkó,1855,1089,18,0,611,42,246,65,19,44,17,5,5,4,2,0,0,3,1,1,0,1,0,0,0,0,3
HU_22585,Vasad,1546,1024,8,0,580,40,210,95,20,46,11,2,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0
HU_24934,Vác,28614,21511,178,0,9822,2346,4186,2231,654,1184,403,191,53,21,19,65,4,7,24,6,2,2,5,10,8,11,14
HU_05917,Vácduka,1144,810,7,0,403,81,145,77,26,38,16,9,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0
HU_30331,Vácegres,675,437,2,0,278,31,58,36,6,10,7,2,1,0,0,0,0,0,1,2,0,2,0,1,0,0,0
HU_19886,Váchartyán,1456,1053,11,0,561,84,214,85,14,50,18,4,1,2,1,2,0,0,0,0,0,0,1,0,1,0,4
HU_05698,Váckisújfalu,380,258,2,0,149,17,48,26,3,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_17668,Vácrátót,1438,1045,5,0,516,78,263,84,24,33,16,6,4,1,2,6,1,1,3,0,0,0,0,1,0,0,1
HU_09104,Vácszentlászló,1638,1112,13,0,615,57,277,70,11,38,13,7,1,2,1,3,1,1,1,0,0,0,0,0,0,0,1
HU_10737,Vámosmikola,1160,719,11,0,459,23,117,52,5,15,7,2,4,1,1,16,0,0,3,0,0,0,0,0,1,1,1
HU_26815,Vecsés,18127,13313,363,0,5443,1107,2576,1439,496,893,266,144,32,42,12,25,4,2,3,1,0,4,2,9,4,2,2
HU_18342,Veresegyház,13429,10268,83,0,4298,1031,1706,1092,596,961,254,85,15,32,55,22,1,6,5,1,0,1,1,5,2,7,5
HU_33729,Verőce,2834,2165,26,0,1156,176,330,192,55,106,62,11,8,2,3,4,0,0,2,0,0,0,0,0,1,0,2
HU_22488,Verseg,1069,680,4,0,423,21,122,51,3,35,0,2,1,3,0,2,0,1,0,0,1,0,0,0,0,1,0
HU_28413,Visegrád,1362,1019,19,0,551,46,138,95,29,52,20,9,2,2,0,3,0,0,0,0,0,0,0,0,0,0,3
HU_14960,Zebegény,958,740,9,0,361,62,108,57,22,29,21,3,4,1,2,7,0,1,3,1,0,0,0,1,1,0,2
HU_25034,Zsámbék,4088,3046,33,0,1610,367,402,222,96,115,48,13,10,3,5,9,0,1,0,2,1,2,0,1,0,1,1
HU_22035,Zsámbok,1896,1213,12,0,619,64,285,112,22,52,16,8,4,3,0,14,0,0,0,0,0,0,0,0,0,0,1
HU_34333,Csörög,1546,885,10,0,446,70,182,72,17,59,10,7,2,2,1,0,0,0,0,1,0,0,0,1,1,0,3
HU_34315,Remeteszőlős,693,575,4,0,241,79,56,83,37,36,23,8,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0
HU_34397,Monorierdő,3624,2279,24,0,1037,106,617,238,46,123,43,8,5,6,6,6,0,3,0,0,0,0,0,0,0,1,8
HU_34184,Alsóbogát,206,144,0,0,90,2,26,8,2,12,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_28714,Andocs,817,540,2,0,347,7,90,50,5,22,3,2,0,3,0,4,0,1,1,0,0,0,0,0,0,1,2
HU_06080,Ádánd,1709,1073,8,0,591,38,274,77,9,42,11,4,0,3,2,6,1,0,1,1,0,0,0,1,0,0,2
HU_30474,Babócsa,1176,658,17,0,337,30,158,56,8,41,3,0,1,0,0,1,0,1,0,1,0,0,0,2,0,1,0
HU_14395,Bakháza,155,83,0,0,41,0,29,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_27377,Balatonberény,850,636,7,0,296,24,164,71,9,48,9,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
HU_33853,Balatonboglár,4577,3343,14,0,1681,197,696,366,74,231,39,17,2,4,2,8,1,2,1,0,0,1,0,2,0,1,2
HU_19460,Balatonendréd,1094,741,12,0,452,34,114,69,16,23,8,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,4
HU_20729,Balatonfenyves,1663,1136,0,0,598,52,229,146,24,51,18,5,1,1,0,3,0,1,4,3,0,0,0,0,0,0,0
HU_07117,Balatonföldvár,1822,1367,23,0,589,101,260,204,34,124,18,10,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HU_07375,Balatonkeresztúr,1265,860,2,0,404,46,252,83,19,38,6,2,1,0,1,2,0,3,0,0,0,0,0,0,1,0,0
HU_33862,Balatonlelle,3863,2758,38,0,1443,117,590,303,57,134,39,13,1,2,5,2,2,3,2,1,1,0,1,1,1,0,2
HU_14562,Balatonmáriafürdő,538,364,2,0,173,30,77,42,3,25,5,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1
HU_11916,Balatonőszöd,398,293,2,0,166,10,46,17,16,25,4,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1
HU_16601,Balatonszabadi,2317,1519,4,0,745,72,386,143,39,88,19,2,0,2,2,2,1,1,3,0,1,0,1,1,2,0,3
HU_24907,Balatonszárszó,1733,1277,6,0,615,59,271,155,37,96,18,4,4,0,0,4,0,0,1,2,0,1,0,1,0,0,2
HU_22822,Balatonszemes,1385,1014,15,0,527,52,194,105,15,77,13,1,1,3,3,1,0,0,0,0,0,0,1,1,0,2,3
HU_21324,Balatonszentgyörgy,1280,933,5,0,455,27,214,129,18,57,12,3,0,3,2,3,0,1,3,0,0,0,0,0,0,0,1
HU_16470,Balatonújlak,398,294,1,0,170,7,67,21,2,17,1,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,1
HU_32799,Barcs,10608,7428,146,0,3018,393,2244,676,196,495,95,31,6,7,7,13,2,1,2,8,1,1,2,0,2,1,4
HU_32337,Baté,645,428,4,0,198,15,104,62,5,24,4,1,0,2,0,1,1,1,0,2,1,0,0,1,0,1,1
HU_28316,Bábonymegyer,619,340,3,0,161,18,97,27,7,19,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_24457,Bálványos,458,271,2,0,141,15,73,12,7,9,7,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
HU_03735,Bárdudvarnok,912,600,14,0,306,35,133,51,14,21,12,1,1,2,2,2,0,1,0,0,1,0,0,1,1,1,1
HU_20710,Bedegkér,305,174,18,0,109,2,18,9,3,8,0,0,1,2,0,2,0,0,0,1,0,0,0,0,1,0,0
HU_17127,Beleg,445,299,6,0,182,3,70,14,1,11,2,2,0,2,0,0,1,0,1,0,3,0,1,0,0,0,0
HU_30119,Berzence,1879,1217,40,0,723,32,274,89,6,43,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
HU_06910,Bélavár,281,205,3,0,109,4,59,14,0,9,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0
HU_10506,Bodrog,304,224,2,0,119,11,60,16,2,6,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2
HU_13994,Bolhás,349,251,10,0,143,3,62,22,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_18120,Bolhó,547,311,3,0,182,2,66,8,0,15,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_22673,Bonnya,205,136,3,0,79,1,26,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HU_26532,Böhönye,1801,1149,9,0,647,39,313,80,3,35,9,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,6
HU_26277,Bőszénfa,402,270,7,0,135,9,66,27,0,5,5,2,0,2,0,1,1,0,2,0,1,1,0,2,1,0,2
HU_17358,Buzsák,1005,682,4,0,331,12,154,86,11,63,1,3,1,3,0,4,1,0,2,1,0,0,0,0,0,0,5
HU_08703,Büssü,214,104,1,0,63,0,21,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03799,Csákány,181,73,0,0,49,3,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_25681,Cserénfa,165,125,1,0,70,3,30,8,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_05971,Csokonyavisonta,1171,733,8,0,374,23,212,67,4,30,2,2,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_08040,Csoma,366,254,2,0,151,8,56,20,0,13,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
HU_02477,Csombárd,207,141,0,0,68,2,40,14,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_24314,Csököly,787,455,9,0,356,3,64,8,3,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
HU_27270,Csömend,217,149,2,0,99,1,25,13,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_21315,Csurgó,4005,2614,101,0,1335,88,659,267,29,98,16,4,3,4,0,5,0,1,0,0,0,0,0,1,0,0,2
HU_10603,Csurgónagymarton,123,86,2,0,59,1,18,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_31352,Darány,689,417,15,0,215,7,76,37,5,18,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
HU_13611,Drávagárdony,114,77,2,0,44,1,22,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15884,Drávatamási,180,120,5,0,71,1,27,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10861,Ecseny,149,111,6,0,60,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_03489,Edde,150,87,1,0,66,3,8,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_13985,Felsőmocsolád,289,193,0,0,138,5,28,15,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HU_31644,Fiad,110,77,1,0,41,2,22,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_22026,Fonó,244,147,2,0,68,10,27,22,0,11,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1
HU_14632,Fonyód,4022,2872,21,0,1409,168,576,375,79,142,42,19,4,5,3,7,0,6,1,1,0,0,1,1,2,2,8
HU_22707,Főnyed,61,39,0,0,29,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28264,Gadács,72,47,0,0,22,0,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26222,Gadány,261,140,2,0,95,5,32,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06451,Gamás,573,354,8,0,258,9,39,14,5,16,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
HU_06585,Gálosfa,186,120,1,0,95,1,12,7,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_09177,Gige,264,165,1,0,102,6,16,30,1,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
HU_30571,Gölle,687,425,8,0,224,15,80,56,5,28,3,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0
HU_14599,Görgeteg,877,501,16,0,300,12,116,31,1,10,1,0,0,2,1,1,0,1,0,3,0,0,0,4,0,1,0
HU_30960,Gyékényes,801,557,7,0,341,13,130,34,5,15,4,1,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0
HU_23904,Gyugy,206,155,0,0,109,2,24,13,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_25830,Hajmás,176,125,3,0,104,1,10,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HU_18634,Hács,293,179,2,0,98,5,41,18,1,10,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
HU_08837,Háromfa,548,330,9,0,144,10,120,28,4,10,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
HU_16726,Hedrehely,320,179,7,0,110,2,33,13,0,5,3,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0
HU_09946,Hencse,275,168,0,0,97,4,29,15,1,15,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
HU_24846,Heresznye,205,127,5,0,60,1,27,11,1,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HU_09928,Hetes,931,662,9,0,317,39,177,64,9,24,7,2,0,1,3,3,0,2,0,0,0,0,0,0,1,0,4
HU_06211,Hollád,198,122,5,0,81,3,18,7,0,3,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
HU_19150,Homokszentgyörgy,836,422,10,0,221,12,106,35,4,23,0,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1
HU_30775,Hosszúvíz,34,29,0,0,19,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11192,Igal,1004,678,7,0,325,31,139,97,10,49,6,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,3
HU_19619,Iharos,362,211,5,0,133,4,43,10,0,10,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
HU_27784,Iharosberény,963,541,15,0,321,11,118,44,4,18,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2
HU_26301,Inke,964,545,6,0,347,14,134,26,2,5,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,3,0
HU_21333,Istvándi,373,187,2,0,145,2,32,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
HU_15927,Jákó,496,316,5,0,212,8,59,21,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17279,Juta,953,670,21,0,309,49,154,55,14,39,18,1,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1
HU_26453,Kadarkút,1954,1174,19,0,641,38,252,97,12,62,16,7,0,2,0,20,0,1,4,0,0,0,0,1,0,1,1
HU_33394,Kapoly,522,318,8,0,181,8,65,30,3,14,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
HU_09098,Kaposfő,1288,873,100,0,422,27,204,44,11,30,9,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0
HU_28811,Kaposgyarmat,82,66,1,0,27,2,18,12,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_25867,Kaposhomok,352,200,7,0,119,12,33,14,1,7,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
HU_12663,Kaposkeresztúr,251,124,5,0,75,0,26,4,0,5,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0
HU_18227,Kaposmérő,1932,1342,13,0,663,91,311,123,28,76,20,1,2,2,0,7,0,0,1,0,0,1,1,1,1,0,0
HU_06424,Kaposszerdahely,786,541,7,0,303,42,115,29,8,14,6,6,2,5,0,1,0,0,0,0,0,0,1,1,0,0,0
HU_15732,Kaposújlak,573,431,3,0,196,23,123,50,7,15,6,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2
HU_20473,Kaposvár,52583,37441,287,0,15721,2899,8418,4689,1243,2852,590,270,47,95,49,78,8,13,16,13,30,8,15,22,9,12,25
HU_05263,Karád,1146,771,3,0,517,7,115,79,3,31,10,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
HU_08411,Kastélyosdombó,175,109,10,0,60,1,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_34193,Kaszó,82,59,2,0,24,1,20,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_26888,Kazsok,226,149,2,0,131,3,5,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06105,Kálmáncsa,440,248,9,0,172,6,45,8,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
HU_05272,Kánya,355,199,2,0,139,8,24,14,1,7,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
HU_05351,Kára,43,27,0,0,16,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_17446,Kelevíz,261,188,1,0,105,9,50,13,3,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1
HU_14386,Kercseliget,297,169,6,0,101,3,45,3,2,2,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
HU_04598,Kereki,432,302,5,0,157,5,75,33,1,15,3,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2
HU_11174,Kéthely,1679,1101,10,0,616,42,289,71,9,32,11,3,2,1,2,3,2,1,0,2,0,1,0,0,0,1,3
HU_19053,Kisasszond,134,84,1,0,46,9,16,2,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_24387,Kisbajom,290,148,7,0,82,4,36,9,1,5,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
HU_24493,Kisbárapáti,303,189,0,0,117,4,35,23,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_30827,Kisberény,127,84,2,0,53,0,17,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
HU_04826,Kisgyalán,168,111,3,0,60,4,21,7,1,11,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_13781,Kiskorpád,707,419,10,0,227,14,127,10,3,17,4,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
HU_09858,Komlósd,145,105,1,0,74,5,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_18148,Kötcse,401,250,1,0,155,15,26,16,0,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HU_13745,Kőkút,411,194,9,0,145,3,9,11,0,9,2,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0
HU_15510,Kőröshegy,1178,784,8,0,418,50,150,78,15,50,7,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0,1
HU_28857,Kutas,1112,687,17,0,396,17,168,51,4,18,3,1,2,1,0,3,0,1,1,0,1,1,0,2,0,0,0
HU_16258,Lad,474,260,4,0,152,5,65,15,5,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_11040,Lakócsa,435,200,6,0,97,4,33,11,4,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_28291,Lábod,1497,974,75,0,522,18,254,76,4,13,2,2,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1
HU_14863,Látrány,1093,720,9,0,386,12,222,50,4,19,4,0,0,3,2,1,1,2,0,0,0,0,0,0,0,3,2
HU_26675,Lengyeltóti,2318,1460,8,0,733,50,401,140,20,70,9,6,4,1,1,4,0,1,0,4,1,0,0,2,2,1,1
HU_32355,Libickozma,30,23,0,0,12,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10010,Lulla,180,126,2,0,86,9,11,5,4,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
HU_10427,Magyaratád,682,453,7,0,244,17,99,41,10,15,8,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,5
HU_25371,Magyaregres,471,310,2,0,159,14,70,30,7,20,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HU_18500,Marcali,11810,8552,295,0,3668,517,2290,889,264,388,117,48,9,8,12,12,1,6,3,1,0,1,1,2,2,3,9
HU_23630,Mernye,1073,701,0,0,360,24,174,82,2,41,5,2,2,1,2,1,0,1,2,0,0,0,0,0,0,1,1
HU_16106,Mesztegnyő,1011,688,5,0,368,16,191,76,1,23,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1
HU_30854,Mezőcsokonya,933,527,2,0,292,27,135,43,8,13,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
HU_20905,Mike,473,282,18,0,144,4,53,13,2,6,0,2,1,0,1,2,0,0,1,0,1,0,3,0,0,0,0
HU_33376,Miklósi,170,117,1,0,74,7,27,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
HU_31343,Mosdós,733,428,7,0,222,18,112,29,7,20,2,5,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
HU_17941,Nagyatád,8610,6094,90,0,2316,345,1853,802,88,449,41,28,4,14,6,14,3,3,3,5,0,0,0,1,5,1,5
HU_21652,Nagybajom,2458,1375,25,0,755,45,365,94,8,58,8,1,0,2,2,2,0,4,0,3,0,0,0,0,0,0,3
HU_29063,Nagyberény,1076,640,6,0,348,22,172,39,2,31,9,2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,2
HU_21449,Nagyberki,1130,704,3,0,345,38,184,61,16,40,8,1,1,3,0,2,0,0,1,0,0,0,0,1,0,0,0
HU_20598,Nagycsepely,272,212,0,0,124,9,48,12,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32805,Nagykorpád,413,270,11,0,160,5,62,14,2,12,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
HU_25520,Nagyszakácsi,300,182,1,0,104,6,37,21,2,6,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
HU_15909,Nágocs,461,292,3,0,159,23,56,27,8,7,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
HU_07913,Nemesdéd,493,289,10,0,213,5,27,10,1,3,0,0,1,0,1,0,0,0,1,16,0,0,0,0,0,1,0
HU_25511,Nemeskisfalud,77,40,1,0,24,0,9,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
HU_17561,Nemesvid,496,301,5,0,209,8,55,8,0,7,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2
HU_10959,Nikla,525,329,2,0,224,6,69,16,2,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HU_03203,Nyim,260,169,1,0,89,9,38,14,3,3,7,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
HU_24536,Orci,429,303,15,0,127,15,73,42,2,19,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_16823,Ordacsehi,631,422,3,0,271,8,88,25,7,14,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
HU_19770,Osztopán,568,349,3,0,207,6,69,36,6,13,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,2
HU_07056,Öreglak,1130,701,12,0,439,23,140,53,2,20,3,0,0,1,0,2,0,1,1,2,1,0,0,0,0,0,0
HU_32115,Ötvöskónyi,654,364,11,0,211,16,63,35,2,20,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
HU_14012,Őrtilos,390,263,11,0,168,7,57,10,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_26392,Pamuk,202,126,2,0,106,3,10,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_06141,Patalom,251,159,3,0,114,3,17,11,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HU_12168,Patca,47,38,0,0,21,1,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15592,Patosfa,198,124,3,0,68,4,35,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_34041,Pálmajor,223,142,2,0,137,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29197,Péterhida,126,83,1,0,51,2,24,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_27553,Pogányszentpéter,379,233,7,0,119,8,63,12,2,18,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_13790,Polány,164,109,0,0,68,2,26,6,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
HU_11828,Porrog,165,117,3,0,84,2,17,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HU_13930,Porrogszentkirály,211,148,2,0,111,2,26,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28510,Porrogszentpál,72,50,0,0,42,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_28361,Potony,150,86,7,0,30,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19026,Pusztakovácsi,592,359,4,0,243,15,61,13,2,9,4,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2
HU_23311,Pusztaszemes,303,214,2,0,118,8,45,23,3,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_30863,Ráksi,373,258,1,0,171,11,49,16,2,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
HU_05078,Rinyabesenyő,143,93,3,0,75,6,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32674,Rinyakovácsi,122,89,0,0,65,0,14,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HU_26754,Rinyaszentkirály,309,186,4,0,100,6,53,13,0,3,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,1,0
HU_20622,Rinyaújlak,222,145,4,0,87,0,38,11,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
HU_20321,Rinyaújnép,33,19,0,0,11,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14942,Ságvár,1497,1001,7,0,528,34,282,74,18,31,15,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3
HU_31121,Sántos,413,297,0,0,141,26,81,21,8,12,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02051,Sávoly,351,206,3,0,119,6,50,16,4,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_27368,Segesd,1880,976,28,0,487,37,305,72,4,27,0,2,1,3,3,4,0,0,2,1,0,0,0,0,0,0,0
HU_32133,Sérsekszőlős,118,91,0,0,55,0,19,5,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32780,Simonfa,277,198,2,0,91,9,54,14,6,15,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
HU_17631,Siófok,22405,16525,100,0,7568,1171,3660,2087,576,857,271,75,24,25,16,21,2,12,4,2,1,4,3,9,3,3,15
