gisco_id,name,registered,turnout,invalid,blank,SOC,UMP,PRG,DVG,DVD,FN,COM,VEC,UDF,RPF,PREP,DIV,REG
FR_28180,Gilles,357,208,7,0,69,132,0,0,0,0,0,0,0,0,0,0,0
FR_28182,Gohory,178,103,6,0,0,56,0,0,0,0,0,41,0,0,0,0,0
FR_28183,Gommerville,361,222,6,0,0,121,0,0,0,0,0,95,0,0,0,0,0
FR_28184,Gouillons,224,129,1,0,0,56,0,0,0,0,0,72,0,0,0,0,0
FR_28185,Goussainville,532,286,9,0,104,173,0,0,0,0,0,0,0,0,0,0,0
FR_28187,Guainville,465,290,12,0,88,190,0,0,0,0,0,0,0,0,0,0,0
FR_28188,Le Gué-de-Longroi,538,280,20,0,0,162,0,0,0,0,0,98,0,0,0,0,0
FR_28189,Guilleville,131,89,4,0,0,53,0,0,0,0,0,32,0,0,0,0,0
FR_28190,Guillonville,347,204,10,0,0,126,0,0,0,0,0,68,0,0,0,0,0
FR_28191,Hanches,1662,961,42,0,424,495,0,0,0,0,0,0,0,0,0,0,0
FR_28192,Happonvilliers,210,143,9,0,0,93,41,0,0,0,0,0,0,0,0,0,0
FR_28193,Havelu,85,67,2,0,27,38,0,0,0,0,0,0,0,0,0,0,0
FR_28194,Houville-la-Branche,343,217,6,0,0,128,0,0,0,0,0,83,0,0,0,0,0
FR_28195,Houx,449,275,12,0,130,133,0,0,0,0,0,0,0,0,0,0,0
FR_28196,Illiers-Combray,2371,1436,52,0,0,742,642,0,0,0,0,0,0,0,0,0,0
FR_28197,Intréville,106,68,2,0,0,44,0,0,0,0,0,22,0,0,0,0,0
FR_28198,Jallans,572,406,28,0,0,212,0,0,0,0,0,166,0,0,0,0,0
FR_28199,Janville,1084,646,26,0,0,410,0,0,0,0,0,210,0,0,0,0,0
FR_28200,Jaudrais,204,132,2,0,53,77,0,0,0,0,0,0,0,0,0,0,0
FR_28201,Jouy,1453,973,43,0,373,557,0,0,0,0,0,0,0,0,0,0,0
FR_28202,Lamblore,286,169,5,0,42,122,0,0,0,0,0,0,0,0,0,0,0
FR_28203,Landelles,464,262,5,0,0,102,155,0,0,0,0,0,0,0,0,0,0
FR_28204,Langey,265,167,13,0,0,94,0,0,0,0,0,60,0,0,0,0,0
FR_28205,Lanneray,421,266,22,0,0,173,0,0,0,0,0,71,0,0,0,0,0
FR_28206,Laons,475,290,22,0,101,167,0,0,0,0,0,0,0,0,0,0,0
FR_28207,Léthuin,131,87,9,0,0,42,0,0,0,0,0,36,0,0,0,0,0
FR_28208,Levainville,256,151,12,0,0,89,0,0,0,0,0,50,0,0,0,0,0
FR_28209,Lèves,3045,1755,52,0,0,900,803,0,0,0,0,0,0,0,0,0,0
FR_28210,Levesville-la-Chenard,179,109,2,0,0,68,0,0,0,0,0,39,0,0,0,0,0
FR_28211,Logron,431,282,17,0,0,169,0,0,0,0,0,96,0,0,0,0,0
FR_28212,Loigny-la-Bataille,159,103,5,0,0,71,0,0,0,0,0,27,0,0,0,0,0
FR_28213,Lormaye,392,241,9,0,76,156,0,0,0,0,0,0,0,0,0,0,0
FR_28214,La Loupe,2293,1460,53,0,0,754,653,0,0,0,0,0,0,0,0,0,0
FR_28215,Louville-la-Chenard,228,153,12,0,0,62,0,0,0,0,0,79,0,0,0,0,0
FR_28216,Louvilliers-en-Drouais,140,103,7,0,33,63,0,0,0,0,0,0,0,0,0,0,0
FR_28217,Louvilliers-lès-Perche,124,71,6,0,12,53,0,0,0,0,0,0,0,0,0,0,0
FR_28218,Lucé,11281,5412,248,0,0,2456,2708,0,0,0,0,0,0,0,0,0,0
FR_28219,Luigny,331,196,19,0,0,126,51,0,0,0,0,0,0,0,0,0,0
FR_28220,Luisant,4941,3129,144,0,1275,1710,0,0,0,0,0,0,0,0,0,0,0
FR_28221,Lumeau,148,93,5,0,0,69,0,0,0,0,0,19,0,0,0,0,0
FR_28222,Luplanté,233,141,15,0,0,83,43,0,0,0,0,0,0,0,0,0,0
FR_28223,Luray,986,597,35,0,243,319,0,0,0,0,0,0,0,0,0,0,0
FR_28224,Lutz-en-Dunois,318,210,10,0,0,123,0,0,0,0,0,77,0,0,0,0,0
FR_28225,Magny,402,236,10,0,0,118,108,0,0,0,0,0,0,0,0,0,0
FR_28226,Maillebois,668,417,14,0,137,266,0,0,0,0,0,0,0,0,0,0,0
FR_28227,Maintenon,3063,1832,61,0,792,979,0,0,0,0,0,0,0,0,0,0,0
FR_28229,Mainvilliers,6131,3535,127,0,0,1643,1765,0,0,0,0,0,0,0,0,0,0
FR_28230,Maisons,182,102,5,0,0,49,0,0,0,0,0,48,0,0,0,0,0
FR_28231,La Mancelière,123,70,1,0,20,49,0,0,0,0,0,0,0,0,0,0,0
FR_28232,Manou,387,257,17,0,0,158,82,0,0,0,0,0,0,0,0,0,0
FR_28233,Marboué,881,600,47,0,0,267,0,0,0,0,0,286,0,0,0,0,0
FR_28234,Marchéville,290,177,14,0,0,95,68,0,0,0,0,0,0,0,0,0,0
FR_28235,Marchezais,182,117,6,0,27,84,0,0,0,0,0,0,0,0,0,0,0
FR_28236,Arcisses,1040,706,31,0,0,426,249,0,0,0,0,0,0,0,0,0,0
FR_28237,Marolles-les-Buis,196,151,1,0,0,88,62,0,0,0,0,0,0,0,0,0,0
FR_28239,Marville-Moutiers-Brûlé,629,340,24,0,100,216,0,0,0,0,0,0,0,0,0,0,0
FR_28240,Meaucé,429,281,12,0,0,163,106,0,0,0,0,0,0,0,0,0,0
FR_28241,Le Mée,215,155,15,0,0,100,0,0,0,0,0,40,0,0,0,0,0
FR_28242,Méréglise,68,40,1,0,0,22,17,0,0,0,0,0,0,0,0,0,0
FR_28243,Mérouville,158,111,13,0,0,48,0,0,0,0,0,50,0,0,0,0,0
FR_28245,Meslay-le-Grenet,232,153,3,0,0,86,64,0,0,0,0,0,0,0,0,0,0
FR_28246,Meslay-le-Vidame,288,182,10,0,0,111,0,0,0,0,0,61,0,0,0,0,0
FR_28247,Le Mesnil-Simon,341,206,15,0,46,145,0,0,0,0,0,0,0,0,0,0,0
FR_28248,Le Mesnil-Thomas,253,145,17,0,41,87,0,0,0,0,0,0,0,0,0,0,0
FR_28249,Mévoisins,473,290,11,0,139,140,0,0,0,0,0,0,0,0,0,0,0
FR_28250,Mézières-au-Perche,119,78,5,0,0,39,0,0,0,0,0,34,0,0,0,0,0
FR_28251,Mézières-en-Drouais,736,438,26,0,159,253,0,0,0,0,0,0,0,0,0,0,0
FR_28252,Miermaigne,168,110,6,0,0,73,31,0,0,0,0,0,0,0,0,0,0
FR_28253,Mignières,528,308,10,0,151,147,0,0,0,0,0,0,0,0,0,0,0
FR_28254,Mittainvilliers,325,190,8,0,0,77,105,0,0,0,0,0,0,0,0,0,0
FR_28255,Moinville-la-Jeulin,91,52,1,0,0,29,0,0,0,0,0,22,0,0,0,0,0
FR_28256,Moléans,366,214,16,0,0,109,0,0,0,0,0,89,0,0,0,0,0
FR_28257,Mondonville-Saint-Jean,44,34,2,0,0,23,0,0,0,0,0,9,0,0,0,0,0
FR_28258,Montainville,279,163,12,0,0,64,0,0,0,0,0,87,0,0,0,0,0
FR_28259,Montboissier,261,166,4,0,0,93,0,0,0,0,0,69,0,0,0,0,0
FR_28260,Montharville,72,54,4,0,0,28,0,0,0,0,0,22,0,0,0,0,0
FR_28261,Montigny-le-Chartif,353,243,9,0,0,137,97,0,0,0,0,0,0,0,0,0,0
FR_28262,Montigny-le-Gannelon,367,237,25,0,0,117,0,0,0,0,0,95,0,0,0,0,0
FR_28263,Montigny-sur-Avre,206,111,7,0,35,69,0,0,0,0,0,0,0,0,0,0,0
FR_28264,Montireau,107,66,5,0,0,39,22,0,0,0,0,0,0,0,0,0,0
FR_28265,Montlandon,197,118,1,0,0,72,45,0,0,0,0,0,0,0,0,0,0
FR_28267,Montreuil,424,257,11,0,96,150,0,0,0,0,0,0,0,0,0,0,0
FR_28268,Morainville,30,25,3,0,0,9,0,0,0,0,0,13,0,0,0,0,0
FR_28269,Morancez,1239,741,40,0,293,408,0,0,0,0,0,0,0,0,0,0,0
FR_28270,Moriers,164,103,6,0,0,51,0,0,0,0,0,46,0,0,0,0,0
FR_28271,Morvilliers,115,71,4,0,23,44,0,0,0,0,0,0,0,0,0,0,0
FR_28272,Mottereau,122,78,3,0,0,33,0,0,0,0,0,42,0,0,0,0,0
FR_28273,Moulhard,134,82,4,0,0,55,23,0,0,0,0,0,0,0,0,0,0
FR_28274,Moutiers,161,107,4,0,0,61,0,0,0,0,0,42,0,0,0,0,0
FR_28275,Néron,495,322,14,0,128,180,0,0,0,0,0,0,0,0,0,0,0
FR_28276,Neuvy-en-Beauce,148,100,1,0,0,54,0,0,0,0,0,45,0,0,0,0,0
FR_28277,Neuvy-en-Dunois,264,195,7,0,0,132,0,0,0,0,0,56,0,0,0,0,0
FR_28278,Nogent-le-Phaye,810,533,28,0,205,300,0,0,0,0,0,0,0,0,0,0,0
FR_28279,Nogent-le-Roi,2353,1336,37,0,558,741,0,0,0,0,0,0,0,0,0,0,0
FR_28280,Nogent-le-Rotrou,7886,5319,211,0,0,2581,2527,0,0,0,0,0,0,0,0,0,0
FR_28281,Nogent-sur-Eure,373,214,8,0,0,112,94,0,0,0,0,0,0,0,0,0,0
FR_28282,Nonvilliers-Grandhoux,293,188,8,0,0,106,74,0,0,0,0,0,0,0,0,0,0
FR_28283,Nottonville,239,161,2,0,0,87,0,0,0,0,0,72,0,0,0,0,0
FR_28284,Oinville-Saint-Liphard,221,146,10,0,0,89,0,0,0,0,0,47,0,0,0,0,0
FR_28285,Oinville-sous-Auneau,189,129,9,0,0,74,0,0,0,0,0,46,0,0,0,0,0
FR_28286,Ollé,400,250,12,0,0,133,105,0,0,0,0,0,0,0,0,0,0
FR_28287,Orgères-en-Beauce,684,441,31,0,0,270,0,0,0,0,0,140,0,0,0,0,0
FR_28288,Orlu,28,26,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0
FR_28289,Ormoy,148,109,7,0,42,60,0,0,0,0,0,0,0,0,0,0,0
FR_28290,Orrouer,172,116,4,0,0,65,47,0,0,0,0,0,0,0,0,0,0
FR_28291,Ouarville,362,238,9,0,0,117,0,0,0,0,0,112,0,0,0,0,0
FR_28292,Ouerre,527,304,18,0,91,195,0,0,0,0,0,0,0,0,0,0,0
FR_28293,Oulins,570,312,24,0,113,175,0,0,0,0,0,0,0,0,0,0,0
FR_28294,Oysonville,375,213,8,0,0,130,0,0,0,0,0,75,0,0,0,0,0
FR_28295,Ozoir-le-Breuil,327,224,11,0,0,152,0,0,0,0,0,61,0,0,0,0,0
FR_28296,Péronville,212,161,7,0,0,89,0,0,0,0,0,65,0,0,0,0,0
FR_28297,Pézy,133,90,7,0,0,37,0,0,0,0,0,46,0,0,0,0,0
FR_28298,Pierres,1974,1155,43,0,531,581,0,0,0,0,0,0,0,0,0,0,0
FR_28299,Les Pinthières,90,53,1,0,24,28,0,0,0,0,0,0,0,0,0,0,0
FR_28300,Poinville,74,46,3,0,0,32,0,0,0,0,0,11,0,0,0,0,0
FR_28301,Poisvilliers,200,126,10,0,54,62,0,0,0,0,0,0,0,0,0,0,0
FR_28302,Pontgouin,629,402,15,0,0,194,193,0,0,0,0,0,0,0,0,0,0
FR_28303,Poupry,83,77,5,0,0,48,0,0,0,0,0,24,0,0,0,0,0
FR_28304,Prasville,221,154,5,0,0,88,0,0,0,0,0,61,0,0,0,0,0
FR_28305,Pré-Saint-Évroult,262,187,6,0,0,99,0,0,0,0,0,82,0,0,0,0,0
FR_28306,Pré-Saint-Martin,127,93,4,0,0,62,0,0,0,0,0,27,0,0,0,0,0
FR_28308,Prudemanche,153,94,3,0,32,59,0,0,0,0,0,0,0,0,0,0,0
FR_28309,Prunay-le-Gillon,741,480,19,0,233,228,0,0,0,0,0,0,0,0,0,0,0
FR_28310,La Puisaye,197,130,1,0,41,88,0,0,0,0,0,0,0,0,0,0,0
FR_28311,Le Puiset,273,191,11,0,0,120,0,0,0,0,0,60,0,0,0,0,0
FR_28312,Puiseux,83,58,4,0,22,32,0,0,0,0,0,0,0,0,0,0,0
FR_28313,Réclainville,126,89,5,0,0,45,0,0,0,0,0,39,0,0,0,0,0
FR_28314,Les Ressuintes,128,83,2,0,14,67,0,0,0,0,0,0,0,0,0,0,0
FR_28315,Revercourt,40,30,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0
FR_28316,Rohaire,132,83,6,0,17,60,0,0,0,0,0,0,0,0,0,0,0
FR_28317,Roinville,264,148,6,0,0,77,0,0,0,0,0,65,0,0,0,0,0
FR_28318,Romilly-sur-Aigre,324,178,7,0,0,107,0,0,0,0,0,64,0,0,0,0,0
FR_28319,Rouvray-Saint-Denis,265,168,1,0,0,95,0,0,0,0,0,72,0,0,0,0,0
FR_28320,Rouvray-Saint-Florentin,139,99,3,0,0,55,0,0,0,0,0,41,0,0,0,0,0
FR_28321,Rouvres,564,347,12,0,137,198,0,0,0,0,0,0,0,0,0,0,0
FR_28322,Rueil-la-Gadelière,364,225,7,0,77,141,0,0,0,0,0,0,0,0,0,0,0
FR_28323,Saint-Ange-et-Torçay,234,133,7,0,35,91,0,0,0,0,0,0,0,0,0,0,0
FR_28324,Saint-Arnoult-des-Bois,570,366,16,0,0,172,178,0,0,0,0,0,0,0,0,0,0
FR_28325,Saint-Aubin-des-Bois,682,417,14,0,0,208,195,0,0,0,0,0,0,0,0,0,0
FR_28326,Saint-Avit-les-Guespières,244,181,3,0,0,115,0,0,0,0,0,63,0,0,0,0,0
FR_28327,Saint-Bomer,122,85,2,0,0,54,29,0,0,0,0,0,0,0,0,0,0
FR_28329,Saint-Christophe,146,113,8,0,0,67,0,0,0,0,0,38,0,0,0,0,0
FR_28330,Villemaury,174,94,6,0,0,61,0,0,0,0,0,27,0,0,0,0,0
FR_28331,Saintigny,444,276,20,0,0,180,76,0,0,0,0,0,0,0,0,0,0
FR_28332,Sainte-Gemme-Moronval,487,275,11,0,63,201,0,0,0,0,0,0,0,0,0,0,0
FR_28333,Saint-Denis-Des-Puits,89,65,0,0,0,37,28,0,0,0,0,0,0,0,0,0,0
FR_28334,Saint-Denis-Lanneray,1307,861,61,0,0,481,0,0,0,0,0,319,0,0,0,0,0
FR_28335,Saint-Éliph,626,386,20,0,0,213,153,0,0,0,0,0,0,0,0,0,0
FR_28336,Saint-Éman,93,57,4,0,0,21,32,0,0,0,0,0,0,0,0,0,0
FR_28337,Saint-Georges-sur-Eure,1813,1178,63,0,0,501,614,0,0,0,0,0,0,0,0,0,0
FR_28339,Saint-Germain-le-Gaillard,188,124,11,0,0,60,53,0,0,0,0,0,0,0,0,0,0
FR_28340,Saint-Hilaire-sur-Yerre,489,301,24,0,0,155,0,0,0,0,0,122,0,0,0,0,0
FR_28341,Saint-Jean-de-Rebervilliers,160,94,9,0,33,52,0,0,0,0,0,0,0,0,0,0,0
FR_28342,Saint-Jean-Pierre-Fixte,252,172,7,0,0,90,75,0,0,0,0,0,0,0,0,0,0
FR_28343,Saint-Laurent-la-Gâtine,334,203,13,0,84,106,0,0,0,0,0,0,0,0,0,0,0
FR_28344,Saint-Léger-des-Aubées,193,121,4,0,0,53,0,0,0,0,0,64,0,0,0,0,0
FR_28346,Saint-Lubin-de-Cravant,59,42,2,0,14,26,0,0,0,0,0,0,0,0,0,0,0
FR_28347,Saint-Lubin-de-la-Haye,594,354,18,0,107,229,0,0,0,0,0,0,0,0,0,0,0
FR_28348,Saint-Lubin-des-Joncherets,2629,1329,76,0,596,657,0,0,0,0,0,0,0,0,0,0,0
FR_28349,Saint-Lucien,217,140,8,0,40,92,0,0,0,0,0,0,0,0,0,0,0
FR_28350,Saint-Luperce,655,391,15,0,0,177,199,0,0,0,0,0,0,0,0,0,0
FR_28351,Saint-Maixme-Hauterive,300,187,9,0,56,122,0,0,0,0,0,0,0,0,0,0,0
