gisco_id,name,registered,turnout,invalid,blank,UG,DIV,EXG,ENS,RN,LR,ECO,DVD,REC,UXD,DSV,EXD,DVG,UDI,REG,DVC,HOR,COM,SOC,VEC,FI,RDG
FR_21485,Plombières-lès-Dijon,1794,1303,5,11,349,0,16,292,470,94,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
FR_21487,Pluvet,348,244,6,4,46,0,2,52,0,22,0,0,0,110,0,0,2,0,0,0,0,0,0,0,0,0
FR_21488,Poinçon-lès-Larrey,160,124,0,5,20,0,3,0,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21489,Poiseul-la-Grange,63,53,1,1,5,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21490,Poiseul-la-Ville-et-Laperrière,135,94,0,1,9,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21491,Poiseul-lès-Saulx,62,45,0,0,13,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21492,Pommard,348,268,0,2,28,0,1,120,97,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0
FR_21493,Poncey-lès-Athée,451,322,0,6,50,0,1,87,152,13,7,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_21494,Poncey-sur-lIgnon,77,64,0,0,4,0,1,0,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21495,Pont,106,67,2,3,0,0,0,15,39,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21496,Pontailler-sur-Saône,836,535,2,7,92,0,8,118,258,28,11,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_21497,Pont-et-Massène,172,141,1,4,36,0,2,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21498,Posanges,49,39,0,2,3,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21499,Pothières,120,93,0,1,9,0,0,0,57,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21500,Pouillenay,398,293,3,1,62,0,2,0,133,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21501,Pouilly-en-Auxois,918,601,4,10,89,0,1,206,275,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0
FR_21502,Pouilly-sur-Saône,454,298,2,4,53,0,10,65,162,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21503,Pouilly-sur-Vingeanne,122,90,1,4,15,0,1,12,47,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21504,Prâlon,96,78,1,2,36,0,1,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21505,Précy-sous-Thil,481,329,1,11,72,0,6,0,125,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21506,Premeaux-Prissey,321,221,1,5,27,0,2,73,99,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21508,Prenois,390,289,2,0,57,0,2,70,118,29,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
FR_21510,Prusly-sur-Ource,141,92,0,6,4,0,1,0,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21511,Puits,109,75,1,0,10,0,1,0,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21512,Puligny-Montrachet,305,239,1,8,22,0,1,99,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21514,Quemigny-sur-Seine,90,66,0,0,16,0,0,0,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21515,Quetigny,6377,4548,26,77,1778,0,55,1034,0,267,0,0,0,1167,0,0,144,0,0,0,0,0,0,0,0,0
FR_21516,Quincerot,73,48,0,0,17,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21517,Quincey,392,294,3,12,59,0,2,93,118,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21518,Quincy-le-Vicomte,162,125,8,0,15,0,6,0,65,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21519,Recey-sur-Ource,236,151,2,7,27,0,1,0,51,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21520,Remilly-en-Montagne,127,97,0,3,33,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21521,Remilly-sur-Tille,749,555,3,15,89,0,6,146,0,53,0,0,0,235,0,0,8,0,0,0,0,0,0,0,0,0
FR_21522,Renève,340,253,4,3,51,0,3,61,98,22,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_21523,Reulle-Vergy,119,97,0,3,30,0,3,24,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21524,Riel-les-Eaux,73,60,0,0,11,0,1,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21525,La Roche-en-Brenil,693,465,4,4,69,0,13,0,264,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21526,Rochefort,41,31,0,1,4,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21527,La Rochepot,237,175,1,5,24,0,3,39,93,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FR_21528,La Roche-Vanneau,111,93,1,2,13,0,1,0,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21529,Roilly,48,34,0,2,11,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21530,Rougemont,140,99,0,0,23,0,2,0,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21531,Rouvray,311,226,1,0,38,0,4,0,130,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21532,Rouvres-en-Plaine,853,660,8,13,92,0,4,172,0,78,0,0,0,281,0,0,12,0,0,0,0,0,0,0,0,0
FR_21533,Rouvres-sous-Meilly,84,60,1,2,10,0,1,22,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21534,Ruffey-lès-Beaune,581,473,4,11,59,0,6,170,204,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21535,Ruffey-lès-Echirey,1056,826,2,13,176,0,5,226,291,88,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21536,Sacquenay,240,184,1,1,31,0,5,0,91,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21537,Saffres,108,75,0,1,12,0,2,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21538,Saint-Andeux,103,77,1,0,22,0,1,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21539,Saint-Anthot,57,51,1,0,4,0,1,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21540,Saint-Apollinaire,5727,4028,31,70,1018,0,42,1074,1240,394,99,0,37,0,23,0,0,0,0,0,0,0,0,0,0,0
FR_21541,Saint-Aubin,186,143,0,4,25,0,0,56,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21542,Saint-Bernard,358,266,1,14,55,0,8,60,122,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21543,Saint-Broing-les-Moines,175,122,2,1,16,0,0,0,54,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21544,Sainte-Colombe,48,42,0,3,12,0,1,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21545,Sainte-Colombe-sur-Seine,677,417,2,8,55,0,6,0,212,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21546,Saint-Didier,172,118,0,5,12,0,5,0,70,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21547,Saint-Euphrône,155,119,1,0,19,0,1,0,54,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21548,Saint-Germain-de-Modéon,151,116,1,4,35,0,1,0,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21549,Saint-Germain-le-Rocheux,71,56,0,1,13,0,1,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21550,Saint-Germain-lès-Senailly,94,75,3,5,12,0,0,0,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21552,Saint-Hélier,43,36,0,1,5,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21553,Saint-Jean-de-Boeuf,97,79,3,2,31,0,2,0,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21554,Saint-Jean-de-Losne,590,330,1,5,50,0,2,77,182,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0
FR_21555,Saint-Julien,1340,1028,2,13,200,0,16,294,359,92,32,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
FR_21556,Saint-Léger-Triey,185,143,0,6,23,0,0,30,72,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21557,Saint-Marc-sur-Seine,107,80,0,3,12,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21558,Sainte-Marie-la-Blanche,758,584,5,19,82,0,7,198,258,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21559,Sainte-Marie-sur-Ouche,536,406,4,17,99,0,11,0,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21560,Saint-Martin-de-la-Mer,243,166,3,7,35,0,2,34,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21561,Saint-Martin-du-Mont,347,267,1,2,25,0,5,0,121,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21562,Saint-Maurice-sur-Vingeanne,181,124,1,3,23,0,1,21,64,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21563,Saint-Mesmin,112,80,0,0,29,0,1,0,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21564,Saint-Nicolas-lès-Cîteaux,334,249,6,11,75,0,5,62,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FR_21565,Saint-Philibert,395,321,2,9,62,0,4,92,141,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21566,Saint-Pierre-en-Vaux,115,75,0,2,27,0,0,15,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21567,Saint-Prix-lès-Arnay,200,147,0,6,11,0,5,35,88,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21568,Saint-Rémy,527,383,1,6,69,0,9,0,168,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21569,Saint-Romain,177,134,4,4,30,0,0,50,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21570,Sainte-Sabine,138,108,1,3,25,0,0,29,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21571,Saint-Sauveur,162,132,1,2,24,0,2,19,68,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21572,Saint-Seine-en-Bâche,306,207,0,1,28,0,8,38,126,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21573,Saint-Seine-lAbbaye,246,175,2,3,29,0,3,0,54,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21574,Saint-Seine-sur-Vingeanne,343,223,2,5,27,0,8,51,99,19,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21575,Saint-Symphorien-sur-Saône,269,190,2,8,25,0,4,18,127,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
FR_21576,Saint-Thibault,118,95,0,0,17,0,4,0,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21577,Saint-Usage,920,542,8,13,120,0,13,115,256,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0
FR_21578,Saint-Victor-sur-Ouche,229,185,0,6,53,0,1,0,82,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21579,Salives,177,118,2,1,17,0,1,0,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21580,Salmaise,111,79,1,0,34,0,0,0,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21581,Samerey,139,93,1,3,12,0,2,16,57,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21582,Santenay,552,421,7,9,73,0,10,161,147,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0
FR_21583,Santosse,48,31,0,0,3,0,1,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21584,Saulieu,1687,1127,7,18,198,0,30,0,537,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21585,Saulon-la-Chapelle,764,575,7,20,70,0,9,156,298,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FR_21586,Saulon-la-Rue,539,430,2,11,74,0,10,132,187,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21587,Saulx-le-Duc,227,189,1,2,39,0,3,0,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21588,Saussey,63,51,0,1,11,0,0,15,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21589,Saussy,67,55,0,3,7,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21590,Savigny-lès-Beaune,1058,765,14,18,141,0,9,308,249,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FR_21591,Savigny-le-Sec,689,556,3,11,68,0,4,207,185,68,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
FR_21592,Savigny-sous-Mâlain,192,157,0,3,56,0,1,0,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21593,Savilly,70,61,0,2,13,0,1,18,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21594,Savoisy,149,119,0,2,17,0,2,0,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21595,Savolles,145,103,1,3,22,0,0,22,44,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21596,Savouges,265,201,4,9,27,0,4,55,97,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
FR_21597,Segrois,54,44,0,0,21,0,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21598,Seigny,151,109,0,3,31,0,1,0,51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21599,Selongey,1820,1258,9,29,250,0,31,0,579,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21600,Semarey,117,89,2,3,6,0,0,21,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21601,Semezanges,94,87,0,1,35,0,0,31,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21602,Semond,27,20,0,0,1,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21603,Semur-en-Auxois,2607,1829,10,43,519,0,45,0,581,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21604,Senailly,101,84,3,2,17,0,3,0,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21605,Sennecey-lès-Dijon,1888,1293,8,28,301,0,14,312,0,115,0,0,0,494,0,0,21,0,0,0,0,0,0,0,0,0
FR_21606,Ladoix-Serrigny,1404,1010,5,40,141,0,9,300,476,0,0,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0
FR_21607,Seurre,1647,974,11,24,149,0,10,255,499,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0
FR_21608,Sincey-lès-Rouvray,80,66,0,2,7,0,0,0,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21609,Soirans,402,274,2,6,30,0,3,57,153,17,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21610,Soissons-sur-Nacey,231,180,1,6,33,0,3,24,98,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21611,Sombernon,727,521,2,10,123,0,10,0,232,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21612,Souhey,72,57,0,0,7,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21613,Soussey-sur-Brionne,149,123,1,5,36,0,2,0,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21614,Spoy,287,221,3,10,30,0,5,0,96,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21615,Sussey,216,142,2,3,24,0,1,43,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21616,Tailly,159,120,1,3,18,0,0,43,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21617,Talant,7264,5278,27,55,1384,0,62,1598,1342,619,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0
FR_21618,Talmay,413,287,5,6,37,0,0,53,154,22,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_21619,Tanay,178,119,0,2,13,0,1,23,55,20,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21620,Tarsul,143,120,0,1,21,0,0,0,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21622,Tart-le-Bas,204,142,0,4,24,0,0,30,0,13,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
FR_21623,Tart-le-Haut,1221,893,10,15,145,0,14,215,0,65,0,0,0,416,0,0,13,0,0,0,0,0,0,0,0,0
FR_21624,Tellecey,117,82,0,1,12,0,0,21,35,8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21625,Ternant,68,58,0,0,12,0,0,20,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21626,Terrefondrée,66,46,1,2,7,0,2,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21627,Thenissey,91,62,0,0,16,0,2,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21628,Thoires,60,44,0,0,5,0,3,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21629,Thoisy-la-Berchère,252,164,0,10,19,0,7,0,93,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21630,Thoisy-le-Désert,153,126,0,4,28,0,2,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21631,Thomirey,40,34,0,0,3,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21632,Thorey-en-Plaine,910,642,4,19,121,0,9,160,0,28,0,0,0,295,0,0,6,0,0,0,0,0,0,0,0,0
FR_21633,Thorey-sous-Charny,166,118,2,11,15,0,3,0,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21634,Thorey-sur-Ouche,126,89,2,4,20,0,0,15,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21635,Thoste,124,109,3,2,18,0,3,0,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21636,Thury,227,175,1,3,28,0,1,35,102,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21637,Tichey,154,128,1,1,17,0,1,32,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21638,Til-Châtel,773,564,1,12,96,0,18,0,289,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21639,Tillenay,533,395,2,5,65,0,5,94,196,11,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21640,Torcy-et-Pouligny,147,115,0,0,19,0,5,0,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21641,Touillon,374,273,1,5,40,0,2,0,141,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21642,Toutry,335,200,1,10,25,0,8,0,104,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21643,Tréclun,325,243,2,10,22,0,0,41,149,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21644,Trochères,133,88,0,4,23,0,1,14,32,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21645,Trouhans,467,315,5,12,39,0,5,71,175,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21646,Trouhaut,123,95,2,3,27,0,3,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21647,Trugny,103,76,1,2,9,0,0,18,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21648,Turcey,153,112,0,3,29,0,2,0,35,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21649,Uncey-le-Franc,58,46,0,0,4,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21650,Urcy,131,105,2,6,40,0,0,17,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21651,Val-Suzon,193,136,0,3,34,0,1,0,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21652,Vandenesse-en-Auxois,245,181,0,9,35,0,3,59,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21653,Vannaire,43,31,0,1,1,0,2,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21655,Vanvey,194,127,2,3,18,0,5,0,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21656,Varanges,584,405,4,7,59,0,9,94,0,43,0,0,0,185,0,0,4,0,0,0,0,0,0,0,0,0
FR_21657,Varois-et-Chaignot,1802,1355,6,16,226,0,11,475,420,156,29,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21659,Vaux-Saules,160,136,0,2,36,0,0,0,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21660,Veilly,51,39,0,0,4,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21661,Velars-sur-Ouche,1258,986,8,24,196,0,11,247,351,117,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
FR_21662,Velogny,33,29,0,2,3,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21663,Venarey-les-Laumes,2084,1325,15,37,289,0,32,0,567,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21664,Verdonnet,67,60,0,2,7,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21665,Vernois-lès-Vesvres,113,77,0,3,5,0,3,0,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21666,Vernot,78,61,0,2,21,0,1,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21667,Véronnes,319,221,1,4,35,0,1,0,86,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21669,Verrey-sous-Drée,58,47,0,2,14,0,1,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21670,Verrey-sous-Salmaise,185,138,0,0,20,0,4,0,63,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21671,Vertault,38,31,1,0,1,0,1,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21672,Vesvres,29,15,0,0,5,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21673,Veuvey-sur-Ouche,163,110,0,6,21,0,1,17,63,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21674,Veuxhaulles-sur-Aube,168,126,0,3,11,0,3,0,79,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21675,Vianges,44,30,0,0,7,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21676,Vic-de-Chassenay,179,131,0,7,20,0,3,0,55,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21677,Vic-des-Prés,103,67,3,0,9,0,2,12,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21678,Vic-sous-Thil,153,129,1,2,29,0,1,0,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21679,Vieilmoulin,135,86,0,3,20,0,3,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21680,Vielverge,390,283,2,2,52,0,3,59,140,18,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21681,Vieux-Château,92,69,1,0,5,0,6,0,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21682,Viévigne,182,136,0,0,26,0,1,25,61,13,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_21683,Viévy,315,211,4,4,39,0,1,38,117,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
FR_21684,Vignoles,724,584,4,7,81,0,6,229,243,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21685,Villaines-en-Duesmois,211,147,1,5,13,0,1,0,60,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21686,Villaines-les-Prévôtes,130,102,0,3,24,0,0,0,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21687,Villargoix,136,101,0,1,23,0,2,0,48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21688,Villars-Fontaine,114,91,2,2,24,0,2,34,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FR_21689,Villars-et-Villenotte,141,106,2,2,32,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21690,Villeberny,95,81,1,2,15,0,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21691,Villebichot,342,269,3,11,47,0,4,86,114,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21692,Villecomte,213,155,2,5,31,0,1,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21693,Villedieu,56,31,2,1,3,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21694,Villeferry,27,19,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21695,La Villeneuve-les-Convers,33,29,0,0,3,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21696,Villeneuve-sous-Charigny,71,52,1,1,10,0,2,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21698,Villers-la-Faye,351,281,2,3,86,0,1,66,118,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_21699,Villers-les-Pots,775,587,3,11,115,0,2,120,279,39,9,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
