gisco_id,name,registered,turnout,invalid,blank,Slovenská ľudová strana Andreja Hlinku,DOBRÁ VOĽBA,Sloboda a Solidarita,SME RODINA,Slovenské Hnutie Obrody,ZA ĽUDÍ,MÁME TOHO DOSŤ !,Slovenská národná strana,Demokratická strana,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",Koalícia Progresívne Slovensko a SPOLU - občianska demokracia,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,99 % - občiansky hlas,Kresťanskodemokratické hnutie,Slovenská liga,VLASŤ,MOST - HÍD,SMER - sociálna demokracia,SOLIDARITA - Hnutie pracujúcej chudoby,HLAS ĽUDU,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,Práca slovenského národa,Kotlebovci - Ľudová strana Naše Slovensko,Socialisti.sk
SK_510581,Lazisko,335,252,3,0,2,11,15,22,0,9,0,26,0,46,14,0,1,3,0,2,0,67,0,0,0,0,31,0
SK_510602,Liptovska Anna,93,69,1,0,3,1,5,7,0,8,2,4,0,11,4,0,0,0,0,1,0,13,0,0,0,0,9,0
SK_510611,Liptovska Kokava,801,533,4,0,2,15,19,71,0,28,1,30,1,110,31,0,0,8,0,15,1,128,0,1,0,0,67,1
SK_558281,Liptovska Porubka,1042,590,13,0,2,22,19,74,1,27,1,14,1,152,26,2,0,10,0,21,1,109,0,1,0,1,91,2
SK_510653,Liptovska Sielnica,482,385,2,0,1,16,22,42,2,22,1,15,0,67,27,0,0,46,0,13,0,77,5,0,0,0,22,5
SK_510688,Liptovske Beharovce,72,63,0,0,0,2,6,4,0,1,0,3,0,15,6,0,1,2,0,1,0,12,0,0,0,0,10,0
SK_510696,Liptovske Klacany,288,222,4,0,0,2,5,27,0,12,0,24,0,43,6,0,0,16,0,12,0,44,0,0,0,0,24,3
SK_510700,Liptovske Matiasovce,254,199,1,0,0,10,8,22,0,11,0,3,0,44,10,0,0,49,0,2,1,17,0,0,0,0,20,1
SK_510726,Liptovsky Hradok,5952,4210,52,0,7,171,278,401,6,272,10,153,8,936,326,2,1,123,0,183,6,903,4,3,1,0,350,14
SK_510734,Liptovsky Jan,1125,887,8,0,3,33,93,91,0,65,9,29,0,203,95,1,2,23,0,27,3,143,0,0,5,0,52,2
SK_510262,Liptovsky Mikulas,25716,17490,187,0,22,632,1425,1458,9,1155,63,738,39,4329,1449,15,5,504,6,527,31,3399,28,12,10,11,1318,118
SK_510751,Liptovsky Ondrej,511,373,3,0,1,14,24,41,0,25,1,12,4,78,28,1,0,6,0,11,0,94,0,1,0,2,27,0
SK_580287,Liptovsky Peter,1081,748,0,0,1,32,51,94,0,29,1,24,0,174,54,0,1,17,0,23,0,137,1,2,0,0,107,0
SK_510777,Liptovsky Trnovec,571,444,7,0,1,12,36,56,0,20,0,12,3,117,36,0,0,20,0,14,0,65,1,0,0,0,42,2
SK_510793,Lubela,852,690,9,0,2,24,35,60,0,18,1,164,0,115,29,0,0,28,0,16,0,139,5,0,0,0,44,1
SK_510831,Malatiny,190,140,4,0,1,3,8,21,0,11,2,8,0,33,5,0,0,2,2,5,0,19,0,0,0,1,12,3
SK_510840,Male Borove,110,73,0,0,0,2,3,7,0,4,0,5,0,16,0,0,0,3,0,4,0,24,0,0,0,0,5,0
SK_510858,Maluzina,188,136,0,0,1,1,7,13,0,11,0,2,0,33,2,1,0,7,0,9,0,28,1,1,0,0,19,0
SK_510874,Nizna Boca,158,135,1,0,0,9,11,17,0,11,0,0,0,30,20,0,0,0,0,2,0,21,0,0,0,0,11,2
SK_510904,Partizanska Lupca,1079,720,10,0,2,21,40,79,0,41,1,39,9,204,40,1,0,18,1,17,0,140,1,0,0,0,54,2
SK_510912,Pavcina Lehota,424,358,4,0,0,17,28,41,0,21,1,7,1,89,40,0,0,20,0,6,0,60,0,0,0,0,23,0
SK_510921,Pavlova Ves,227,139,1,0,4,6,5,18,0,7,0,3,0,37,6,0,0,12,0,5,0,11,0,1,0,0,20,3
SK_510947,Podturen,865,641,7,0,1,24,36,90,0,27,4,26,0,153,46,0,0,8,0,30,1,118,0,1,0,0,68,1
SK_510963,Pribylina,1220,788,10,0,0,27,59,107,0,58,2,44,1,167,81,0,0,15,0,31,3,124,0,0,0,0,54,5
SK_510971,Prosiek,197,159,0,0,0,9,14,16,0,7,2,4,0,39,2,0,0,5,0,9,0,39,0,0,0,0,10,3
SK_511013,Smrecany,586,432,6,0,1,13,46,59,0,28,1,18,0,98,45,0,0,16,0,11,2,58,1,0,0,1,28,0
SK_511048,Svätý Kríž,732,521,10,0,1,20,16,65,0,16,3,35,1,116,38,0,0,19,1,16,1,120,0,0,0,0,43,0
SK_511072,Trstene,199,149,2,0,0,8,11,6,0,5,1,4,0,32,11,0,0,17,0,5,1,35,0,0,0,0,11,0
SK_511099,Uhorska Ves,409,306,3,0,0,12,24,32,0,9,0,13,0,62,10,0,0,11,0,13,3,84,0,1,0,0,28,1
SK_511111,Vavrisovo,539,437,5,0,1,8,33,56,0,26,3,18,0,144,23,1,0,4,0,8,0,58,1,0,0,0,48,0
SK_511129,Vazec,1926,1122,30,0,5,30,17,84,0,59,2,56,1,216,36,0,0,23,2,26,4,221,1,0,0,0,302,7
SK_511137,Velke Borove,67,56,1,0,0,2,1,4,0,6,0,3,0,13,4,0,0,10,0,2,0,7,0,1,0,0,2,0
SK_511145,Veterna Poruba,320,228,0,0,1,4,12,26,0,11,12,16,0,46,5,0,0,4,0,8,1,50,0,2,0,0,26,4
SK_511153,Vlachy,531,394,12,0,2,13,11,55,0,16,1,20,0,87,20,0,0,12,0,10,0,80,0,2,0,0,51,2
SK_511170,Vychodna,1790,1097,24,0,1,57,24,109,1,54,4,38,3,205,35,0,0,14,0,42,3,262,1,3,0,0,214,3
SK_511188,Vysna Boca,174,154,1,0,0,8,10,11,0,12,1,7,1,29,8,0,0,14,0,7,0,28,0,0,0,0,13,4
SK_511196,Zavazna Poruba,1119,852,12,0,3,32,65,101,1,63,7,45,3,219,73,0,0,12,0,21,1,122,0,3,0,0,60,9
SK_511200,Žiar (okres Liptovský Mikuláš),436,363,4,0,1,13,21,32,0,34,2,7,3,95,40,0,1,23,1,4,0,53,0,0,0,0,25,4
SK_512052,Bela-Dulice,1035,751,5,0,0,31,50,104,1,39,8,30,2,179,56,1,0,9,0,12,0,151,0,3,0,2,58,10
SK_512061,Benice,280,207,1,0,0,14,16,28,2,3,0,8,0,31,15,0,1,13,0,4,0,48,0,0,0,0,23,0
SK_512079,Blatnica,836,627,5,0,1,18,40,62,0,29,1,16,0,142,44,0,1,11,1,21,1,193,0,0,0,1,34,6
SK_512133,Bystricka,1252,965,13,0,1,28,48,93,0,64,0,35,4,250,76,0,0,17,0,44,3,186,1,2,0,1,93,6
SK_512150,Danova,454,329,5,0,1,13,10,48,0,17,4,10,0,64,33,0,0,5,0,15,1,74,3,0,0,0,26,0
SK_512168,Diakova,337,290,1,0,0,6,27,35,0,8,0,13,2,62,17,0,0,6,0,19,0,63,0,2,0,0,25,4
SK_512206,Dolny Kalnik,196,167,1,0,0,1,15,14,0,10,0,6,0,68,15,0,0,7,0,3,13,10,0,0,0,0,3,1
SK_512214,Drazkovce,794,626,1,0,1,20,60,78,1,36,4,22,0,176,50,1,0,19,0,25,3,78,0,0,0,0,43,8
SK_512257,Folkusova,120,99,0,0,2,7,2,19,0,1,0,6,0,18,2,0,0,1,0,1,0,28,2,0,0,0,10,0
SK_512290,Horny Kalnik,143,126,0,0,0,3,6,18,0,8,3,3,1,36,6,0,0,6,0,7,0,19,0,0,0,0,10,0
SK_512346,Karlova,99,77,0,0,0,0,5,10,0,1,0,4,0,13,6,1,0,0,0,2,0,25,0,0,0,0,10,0
SK_512354,Klastor pod Znievom,1410,997,11,0,5,40,40,105,0,45,5,34,3,232,75,0,0,52,0,34,2,181,0,0,1,0,117,15
SK_512371,Kostany nad Turcom,1056,805,7,0,1,29,65,67,0,40,2,29,3,212,69,0,1,15,0,18,1,166,2,0,0,1,67,10
SK_512389,Krpelany,909,656,9,0,1,15,28,58,0,15,3,41,4,163,21,0,0,9,1,24,0,179,5,0,0,1,75,4
SK_512397,Laskar,97,65,0,0,0,0,7,1,0,5,0,2,0,22,0,0,0,0,0,3,1,18,0,0,0,0,6,0
SK_512419,Leziachov,127,90,0,0,0,3,1,9,0,3,1,5,0,15,8,0,0,4,0,0,0,13,0,0,0,0,28,0
SK_512435,Lipovec (okres Martin),712,543,5,0,0,21,24,46,0,32,3,14,0,151,46,0,1,23,0,22,1,97,0,5,0,1,50,1
SK_512036,Martin,43807,30088,300,0,29,1036,2204,2557,49,1874,64,1177,43,7919,2486,20,13,885,6,1093,88,5699,39,30,11,16,2203,247
SK_512478,Necpaly,826,576,6,0,0,31,39,51,0,41,1,22,0,146,37,0,1,8,0,22,3,122,0,0,0,1,43,2
SK_512486,Nolcovo,206,128,0,0,2,2,2,7,0,4,0,7,0,24,10,0,0,3,1,3,0,43,0,0,0,0,18,2
SK_512508,Podhradie (okres Martin),555,403,6,0,0,15,20,26,1,14,2,37,0,64,21,0,0,2,0,17,1,136,0,0,0,0,40,1
SK_512524,Pribovce,878,653,8,0,1,19,20,73,4,26,4,30,1,132,47,0,0,11,0,25,5,179,1,1,0,0,62,4
SK_512541,Rakovo,316,223,4,0,0,10,13,14,0,15,0,9,2,61,17,0,0,3,0,3,1,49,0,0,0,0,21,1
SK_512567,Ratkovo,166,115,1,0,0,1,0,10,0,1,0,10,2,29,4,0,0,2,0,7,0,31,0,0,0,0,16,1
SK_512583,Sklabiňa,1280,794,11,0,6,21,25,75,1,34,2,33,0,190,47,0,0,12,2,28,2,220,1,0,1,2,75,6
SK_512591,Sklabinsky Podzamok,152,117,0,0,0,3,3,20,0,4,0,9,0,29,16,1,0,0,0,6,0,22,0,0,0,0,4,0
SK_512613,Slovany,355,250,1,0,1,6,14,19,0,3,5,2,0,57,15,0,0,7,0,11,2,63,0,1,0,0,43,0
SK_512630,Socovce,195,148,2,0,1,3,2,16,0,4,0,4,0,40,12,0,0,6,0,3,0,43,0,0,0,0,12,0
SK_512648,Sucany,3916,2646,31,0,10,81,70,293,2,132,5,85,3,653,163,3,0,86,0,114,3,624,3,4,0,3,260,18
SK_512656,Sutovo,421,301,4,0,1,15,4,20,0,7,3,21,0,49,14,0,0,1,0,11,0,120,0,0,0,0,30,1
SK_512664,Trebostovo,468,349,2,0,1,10,22,36,1,9,0,23,0,78,27,0,0,5,0,13,0,100,0,2,0,2,14,4
SK_512672,Trnovo,223,150,4,0,1,9,8,11,1,9,0,10,1,36,10,0,0,0,0,1,0,36,0,0,0,0,13,0
SK_512681,Turany,3525,2430,26,0,7,85,103,163,2,74,8,124,14,526,145,0,1,101,1,101,2,609,3,1,1,1,311,21
SK_512702,Turcianska Stiavnicka,736,516,7,0,1,15,25,68,2,27,2,39,0,119,35,0,1,9,0,8,0,107,0,0,0,0,45,6
SK_545961,Turcianske Jaseno,349,241,4,0,2,6,19,24,1,9,1,8,3,58,21,1,0,8,0,6,0,49,0,0,0,0,20,1
SK_512711,Turcianske Klacany,811,605,7,0,1,26,31,59,5,27,1,16,1,179,46,0,0,11,0,11,0,118,1,0,1,0,59,5
SK_512737,Turciansky Dur,152,90,1,0,0,4,5,4,0,1,0,1,0,25,2,1,0,0,0,1,0,38,0,0,0,0,7,0
SK_512753,Turciansky Peter,394,298,1,0,0,17,18,27,1,23,0,12,0,73,24,0,0,19,0,10,0,45,0,0,0,0,27,1
SK_512761,Valca,1486,1089,10,0,5,26,64,119,2,56,0,52,1,287,65,1,0,16,2,33,0,229,1,1,2,0,113,4
SK_512796,Vricko,429,348,4,0,1,9,5,19,0,10,2,8,0,57,4,0,0,113,0,14,1,43,1,0,1,3,53,0
SK_557358,Vrutky,6093,4161,35,0,10,104,271,382,5,248,12,123,7,1088,306,3,0,180,3,139,15,797,11,1,1,1,383,36
SK_512818,Zaborie,131,94,1,0,0,4,5,11,1,4,1,3,0,20,9,0,0,9,1,1,0,18,0,0,0,0,5,1
SK_512834,Zabokreky,1032,787,10,0,3,31,47,86,1,54,1,20,3,208,40,0,0,13,0,19,3,169,1,2,0,0,73,3
SK_512044,Abramova,144,89,0,0,0,1,8,9,0,1,1,6,0,18,4,0,0,1,0,4,0,23,0,0,0,0,10,3
SK_512087,Blazovce,144,100,2,0,0,9,2,8,0,10,4,1,0,25,3,0,0,2,1,0,0,26,0,0,0,0,7,0
SK_512095,Bodorova,183,133,0,0,1,0,5,6,0,1,0,3,0,26,17,0,0,1,1,5,0,45,0,0,0,0,20,2
SK_512109,Borcova,121,81,0,0,0,2,3,3,0,9,0,3,2,15,5,0,0,1,0,4,0,22,0,0,0,0,12,0
SK_512117,Briestie,133,89,0,0,2,9,3,12,0,5,0,2,0,17,5,0,0,1,0,2,0,23,0,0,0,0,7,1
SK_512125,Budis,172,111,1,0,0,7,6,6,0,6,0,8,0,15,12,0,0,0,0,5,1,34,0,0,0,1,9,0
SK_512141,Cremosne,74,46,0,0,0,0,5,3,0,0,0,0,0,14,2,0,0,1,0,0,0,17,0,1,0,0,3,0
SK_512222,Dubové (okres Turčianske Teplice),606,441,4,0,0,22,25,71,0,10,0,18,1,76,23,1,0,2,0,7,3,133,0,0,0,0,41,4
SK_512265,Háj (okres Turčianske Teplice),403,295,1,0,0,13,19,25,0,13,3,11,0,66,6,0,0,11,0,9,0,90,0,0,0,0,28,0
SK_512273,Horna Stubna,1271,708,11,0,4,26,14,73,1,29,1,28,0,144,31,1,0,30,0,30,3,189,3,0,0,0,90,0
SK_512303,Ivancina,79,51,0,0,1,2,3,5,0,2,0,0,1,12,3,0,0,0,0,0,0,14,0,0,0,0,8,0
SK_512311,Jasenovo,119,82,0,0,0,5,1,16,0,5,0,4,0,15,3,1,0,4,0,1,0,19,0,0,0,0,6,2
SK_512320,Jazernica,291,210,9,0,0,8,8,24,1,7,0,7,5,58,10,0,0,1,0,6,2,40,0,0,0,0,21,3
SK_512338,Kalamenova,70,48,0,0,0,6,0,5,0,0,0,1,0,9,1,0,0,1,0,0,1,8,0,0,0,0,10,6
SK_512427,Liesno,52,37,1,0,0,0,1,4,0,1,0,2,0,4,1,0,0,0,0,1,0,20,0,0,0,0,1,1
SK_512443,Maly Cepcin,443,329,2,0,1,14,12,31,1,8,0,18,0,53,16,0,0,6,0,5,0,118,0,1,0,1,40,2
SK_512451,Moskovec,59,45,0,0,0,4,0,5,3,2,0,2,0,5,3,0,0,0,0,4,0,15,0,0,0,0,2,0
SK_512460,Mosovce,1130,795,4,0,2,41,48,58,1,34,2,31,3,156,39,0,0,6,0,34,2,232,1,2,0,0,95,4
SK_512494,Ondrasova,72,51,0,0,0,3,1,5,0,0,1,4,0,10,1,0,0,0,0,1,1,14,0,0,0,0,10,0
SK_512559,Raksa,182,125,0,0,1,4,5,6,0,5,0,6,0,30,11,0,0,2,0,1,0,23,0,0,0,0,31,0
SK_512575,Rudno,179,143,0,0,2,11,9,17,1,5,2,5,0,43,2,1,0,0,0,1,0,36,0,0,0,0,8,0
SK_512605,Sklene,613,375,3,0,0,10,14,25,1,15,3,26,0,78,9,0,0,2,0,15,0,97,1,0,0,0,74,2
SK_512621,Slovenske Pravno,751,527,2,0,3,16,24,77,0,11,1,19,3,110,25,0,0,11,0,13,0,140,0,0,0,1,66,5
SK_512699,Turcek,523,318,6,0,4,20,13,33,0,13,0,11,1,62,9,0,0,13,0,9,3,89,1,1,0,0,30,0
SK_512729,Turcianske Teplice,5681,4079,52,0,11,135,191,352,6,183,14,184,7,1095,240,1,2,114,0,131,14,962,2,9,7,3,329,35
SK_512788,Velky Cepcin,196,133,2,0,0,5,4,17,0,3,0,5,0,28,15,0,0,0,0,1,0,37,0,0,0,0,15,1
SK_509558,Babin,1082,743,10,0,3,19,17,53,0,33,3,28,0,233,17,0,1,140,1,18,0,109,0,0,0,0,58,0
SK_509566,Benadovo,575,475,19,0,1,1,1,13,0,4,0,9,0,111,2,0,0,197,0,6,0,45,0,1,0,1,61,3
SK_509582,Bobrov,1371,1027,7,0,1,17,35,90,1,40,3,45,2,212,32,0,0,153,0,67,3,204,0,2,0,0,112,1
SK_509591,Breza,1200,787,15,0,5,24,14,63,2,16,3,27,0,149,32,0,0,160,1,24,0,169,0,0,0,0,82,1
SK_509680,Hrustin,2546,1858,19,0,3,37,54,125,2,275,2,84,4,546,85,3,2,272,0,24,4,213,1,1,3,1,90,8
SK_509728,Klin,1741,1279,6,0,2,11,25,116,0,37,5,73,1,300,38,1,0,310,1,35,0,182,4,0,0,0,131,1
SK_509779,Krusetnica,782,600,5,0,1,8,17,29,0,7,0,17,0,104,11,1,0,302,0,8,1,46,1,0,0,0,42,0
SK_509809,Lokca,1805,1304,29,0,4,23,30,91,0,55,9,53,4,386,48,0,1,312,0,23,1,144,0,0,0,0,87,4
SK_509817,Lomna,653,435,3,0,3,2,2,20,0,10,1,11,1,90,5,0,0,187,0,10,0,61,0,0,0,0,29,0
SK_509850,Mutne,2139,1600,25,0,9,35,26,64,0,36,5,73,1,486,16,0,0,353,0,61,0,172,0,0,1,0,235,2
SK_509868,Namestovo,6049,4374,46,0,9,121,241,301,4,212,30,214,8,1002,216,3,1,870,1,115,8,643,5,2,0,1,299,22
SK_509884,Novot,2663,2017,26,0,8,64,48,103,1,95,3,71,6,710,42,0,0,377,0,53,0,199,1,3,0,0,205,2
SK_509892,Oravska Jasenica,1388,1076,11,0,5,34,31,66,0,56,3,37,4,230,30,1,0,266,0,34,2,153,1,0,1,0,109,2
SK_509906,Oravska Lesna,2685,2064,13,0,8,41,61,136,0,90,5,131,4,616,87,1,1,343,0,39,2,301,0,2,0,2,175,6
SK_509914,Oravska Polhora,2873,1984,39,0,4,10,23,152,0,48,3,93,3,575,45,0,2,635,1,17,2,202,1,1,1,1,119,7
SK_509931,Oravske Vesele,2215,1644,23,0,3,33,40,105,0,53,7,75,3,528,79,0,0,338,0,35,4,186,0,0,0,0,132,0
SK_510025,Rabca,3558,2381,34,0,5,23,35,181,2,51,9,126,1,704,74,0,0,535,2,43,2,332,0,1,0,0,218,3
SK_510033,Rabcice,1497,1033,16,0,3,17,16,83,0,29,4,61,1,203,30,0,1,262,0,29,3,148,0,0,0,0,123,4
SK_510050,Sihelne,1546,988,15,0,5,17,18,93,1,23,3,53,1,285,21,0,0,227,0,15,0,108,0,0,1,0,99,3
SK_510092,Tapesovo,541,416,3,0,0,3,15,22,0,17,0,25,0,99,12,0,1,85,0,22,1,78,3,3,0,0,24,3
SK_510149,Vasilov,619,451,2,0,1,10,13,25,0,15,0,14,0,147,13,0,2,113,0,17,0,55,0,0,0,0,24,0
SK_510157,Vavrecka,1216,908,13,0,0,21,28,63,0,42,5,61,2,217,41,1,0,206,0,30,1,101,0,0,0,0,75,1
SK_510203,Zakamenne,3939,2868,32,0,10,74,55,164,2,51,6,245,0,848,68,1,1,544,0,59,1,359,0,6,0,0,337,5
SK_510246,Zubrohlava,1723,1216,28,0,3,23,18,104,0,32,2,73,1,345,36,0,0,211,1,44,0,153,1,0,0,0,140,1
SK_509604,Brezovica (okres Tvrdošín),1105,860,5,0,0,8,30,62,0,14,3,60,0,342,32,0,0,125,0,18,1,90,0,0,0,0,65,5
SK_518719,Cimhova,506,380,1,0,2,2,5,41,0,22,7,18,0,90,3,0,0,65,0,14,1,63,0,0,0,0,44,2
SK_509655,Habovka,1202,957,7,0,0,14,41,70,0,28,6,115,5,227,35,0,0,114,0,30,5,124,1,0,0,0,133,2
SK_509663,Hladovka,772,558,13,0,0,11,10,42,0,8,3,46,1,147,16,0,0,74,0,32,2,72,1,0,0,0,80,0
SK_509795,Liesek,2117,1622,28,0,4,18,32,120,1,50,12,47,0,576,27,0,0,399,1,45,3,104,0,1,1,0,151,2
SK_509876,Nižná (okres Tvrdošín),3202,2404,25,0,7,45,116,139,4,96,11,117,2,675,128,0,0,288,0,86,0,410,0,0,0,0,246,9
SK_509949,Oravsky Biely Potok,579,461,0,0,0,6,23,35,0,29,0,27,0,147,23,0,0,51,0,9,0,72,0,0,0,0,39,0
SK_509981,Podbiel,1033,763,7,0,0,18,22,26,1,24,9,47,0,198,28,0,0,106,0,69,0,146,0,0,0,0,62,0
