gisco_id,name,registered,turnout,invalid,blank,Changement citoyen,Décidons nous-mêmes,REC,LFI,RN,LÉ,Free Palestine,PA,Communistes,ENS,PACE,Équinoxe,Écologie positive,UPR,Paix et Décroissance,LR,LO,ND-AE,RS,NPA-R,PT,LP-VIA,Rester libre,Les Nationalistes,PS-PP,ANC,Résistons,France Libre,ETÉ,La Ruche citoyenne,PCF,Défendre les enfants,ÉAC,Démocratie représentative,EDE,LDF
FR_60393,Mello,354,212,4,6,0,0,13,26,73,6,0,0,0,27,0,0,2,5,0,13,0,0,0,1,0,5,0,0,14,0,3,0,0,0,6,0,1,0,0,0
FR_35174,Mellé,497,241,7,5,0,0,9,17,81,13,0,0,0,46,0,0,1,0,0,20,2,0,0,0,0,1,0,0,22,0,6,0,1,0,6,0,2,0,0,0
FR_21401,Meloisey,256,160,1,2,0,0,8,4,46,12,0,0,0,34,0,1,1,0,0,15,0,0,0,0,0,1,0,0,17,0,8,0,0,0,4,0,3,0,0,0
FR_56128,Melrand,1271,724,9,9,0,0,36,46,235,32,0,0,0,89,0,1,3,18,13,35,10,0,0,0,0,8,0,0,85,0,45,0,5,0,20,0,10,0,0,0
FR_67287,Melsheim,429,251,1,4,0,0,15,11,104,18,0,0,0,34,0,0,2,5,0,16,0,0,1,0,0,4,0,0,21,0,5,0,0,0,1,0,3,0,0,0
FR_77288,Melun,20528,8042,97,110,0,0,384,2100,1774,400,3,14,0,972,2,32,44,86,1,419,41,9,9,19,11,78,0,0,912,0,64,1,14,2,160,0,93,1,3,2
FR_04118,Melve,126,76,0,0,0,0,5,3,26,0,0,0,0,14,0,0,0,2,0,1,0,0,0,0,0,2,0,0,13,0,5,0,0,0,5,0,0,0,0,0
FR_77289,Melz-sur-Seine,262,166,2,4,0,0,12,11,72,5,0,0,0,19,0,0,2,0,0,18,0,0,0,0,0,0,0,0,8,0,10,0,0,0,1,0,1,0,0,0
FR_70340,Membrey,191,127,5,1,0,0,8,6,65,0,0,0,0,10,0,0,1,1,0,5,2,0,0,1,0,2,0,0,6,0,4,0,0,0,0,0,4,0,0,0
FR_67288,Memmelshoffen,271,128,3,3,0,0,8,11,34,5,0,0,0,25,0,1,1,4,0,9,0,0,0,1,0,1,0,0,12,0,7,0,0,0,0,0,2,0,0,0
FR_89248,Menades,33,18,0,1,0,0,4,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0
FR_41134,Menars,443,290,4,1,0,0,11,14,95,8,0,0,0,53,0,1,3,2,0,39,0,0,0,1,0,1,0,0,40,0,2,0,0,0,6,0,5,0,0,0
FR_63223,Menat,471,252,6,8,0,0,16,16,91,8,0,0,0,27,0,1,1,2,0,10,2,0,0,2,0,2,0,0,21,0,13,0,0,0,20,0,2,0,0,0
FR_55332,Menaucourt,203,119,0,2,0,0,8,5,67,3,0,0,0,11,0,0,0,4,0,5,0,0,0,0,0,3,0,0,3,0,0,0,2,0,1,0,1,0,0,0
FR_62565,Mencas,61,51,3,0,0,0,1,0,21,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,10,0,1,0,1,0,1,0,0,0
FR_67289,Menchhoffen,507,283,7,2,0,0,18,7,120,14,0,2,0,39,0,0,0,0,0,30,0,0,0,0,0,8,0,0,24,0,5,0,1,0,0,0,3,0,0,0
FR_48095,Mende,7872,4269,78,65,0,0,219,303,1191,204,0,2,0,558,0,6,21,22,1,311,11,0,0,3,0,30,1,0,834,0,155,0,26,0,104,0,38,0,3,0
FR_64377,Mendionde,675,358,11,8,0,0,16,20,77,36,0,2,0,37,0,1,6,3,0,16,1,1,0,1,0,1,0,0,53,0,59,0,0,0,6,0,3,0,0,0
FR_64378,Menditte,185,122,3,3,0,0,3,9,24,11,0,0,0,8,0,0,0,0,0,3,1,1,0,2,0,2,0,0,24,0,21,0,0,0,5,0,0,0,0,0
FR_64379,Mendive,141,74,2,4,0,0,3,1,13,5,0,0,0,5,0,0,1,1,0,3,0,1,0,0,0,0,0,0,8,0,24,0,0,0,3,0,0,0,0,0
FR_21402,Menesble,17,15,0,0,0,0,2,0,3,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FR_58162,Menestreau,104,60,2,0,0,0,7,1,17,3,0,0,0,4,0,1,0,1,0,2,0,0,0,1,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0
FR_15124,Menet,481,249,9,4,0,0,3,19,74,13,0,0,0,17,0,2,0,1,0,33,4,0,0,1,0,3,0,0,41,0,19,0,0,0,4,0,2,0,0,0
FR_18143,Menetou-Couture,248,118,5,2,0,0,5,7,43,6,0,1,0,4,0,0,0,1,0,8,2,1,0,0,0,4,0,0,17,0,3,0,0,0,4,0,0,0,0,0
FR_18144,Menetou-Râtel,357,221,5,8,0,0,7,6,82,1,0,0,0,35,0,0,0,1,0,27,0,0,0,1,0,1,0,0,15,0,13,0,2,0,10,1,2,0,0,0
FR_18145,Menetou-Salon,1169,666,7,13,0,0,45,33,238,36,0,0,0,106,0,1,1,5,0,44,1,0,2,1,0,5,0,0,57,0,33,0,2,0,13,0,10,0,1,0
FR_36115,Menetou-sur-Nahon,117,66,3,2,0,0,2,1,30,0,0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,8,0,5,0,0,0,4,0,2,0,0,0
FR_26178,Menglon,441,293,5,1,0,0,8,44,49,45,0,0,0,21,0,0,1,6,0,12,2,0,1,1,0,2,0,0,58,0,18,0,1,0,14,0,1,0,0,0
FR_91386,Mennecy,11037,5835,46,64,0,0,320,580,1774,275,0,5,0,1018,1,20,37,75,0,434,13,1,2,5,0,57,0,7,721,0,45,1,8,0,107,1,75,0,6,0
FR_02474,Mennessis,266,149,0,1,0,0,9,4,94,1,0,0,0,13,0,1,0,2,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1,0,8,0,0,0,0,0
FR_41135,Mennetou-sur-Cher,677,414,16,4,0,0,20,18,199,12,0,0,0,39,0,0,2,4,0,18,5,0,0,0,0,5,0,0,25,0,20,0,2,0,9,0,3,0,0,0
FR_27398,Menneval,1153,740,9,4,0,0,50,37,292,38,0,0,0,124,0,2,2,4,0,43,1,0,0,0,0,8,0,0,77,0,14,0,0,0,12,1,8,0,1,0
FR_62566,Menneville,586,370,11,6,0,0,19,16,158,6,0,0,0,53,0,0,1,0,0,26,5,0,0,0,0,3,0,0,29,0,13,0,0,0,10,0,5,0,0,0
FR_02476,Mennevret,444,220,9,2,0,0,6,3,132,1,3,0,0,19,0,0,0,0,0,10,0,0,0,0,0,2,0,0,17,1,5,0,1,0,3,0,3,0,0,0
FR_52319,Mennouveaux,68,46,0,0,0,0,3,2,25,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
FR_85141,Menomblet,460,254,11,5,0,0,15,8,77,4,0,0,0,50,0,0,1,3,0,32,3,0,0,0,0,2,0,0,25,0,12,0,0,0,2,0,0,0,0,0
FR_90067,Menoncourt,319,184,8,4,0,0,12,3,85,9,0,0,0,9,1,0,2,2,0,8,2,0,0,0,0,0,0,0,22,0,12,0,0,0,2,0,2,0,0,0
FR_39323,Menotey,228,150,4,3,0,0,12,7,39,15,0,0,0,10,0,0,1,1,0,11,1,0,0,0,0,2,0,0,23,0,6,0,2,0,4,0,3,0,1,0
FR_58163,Menou,171,116,5,2,0,0,12,6,32,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,2,0,0,27,0,3,0,0,0,5,0,0,0,0,0
FR_95387,Menouville,45,32,0,1,0,0,2,0,7,3,0,0,0,7,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0
FR_70341,Menoux,217,139,4,7,0,0,1,0,86,2,0,0,0,15,0,0,0,0,0,6,1,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,0,0
FR_38226,Mens,1246,772,10,14,0,0,19,102,154,127,0,1,0,79,0,1,2,11,0,29,7,1,0,4,0,3,0,0,149,0,18,0,1,0,20,0,4,0,2,0
FR_24266,Mensignac,1181,732,21,13,0,0,35,37,287,42,0,0,0,79,0,0,0,10,0,32,2,0,0,1,0,9,0,0,86,0,31,0,0,0,18,0,10,0,1,0
FR_57457,Menskirch,128,63,1,0,0,0,5,1,32,1,0,0,0,4,0,3,1,0,0,1,0,0,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0
FR_76425,Mentheville,222,123,2,0,0,0,3,8,62,7,0,0,0,15,0,1,1,0,0,5,0,0,0,0,0,0,0,0,8,0,5,0,0,0,4,0,1,0,0,0
FR_74176,Menthon-Saint-Bernard,1550,1021,3,10,0,0,73,33,155,63,0,0,0,291,0,6,0,10,0,180,1,2,0,1,0,6,0,0,135,0,8,0,2,0,7,0,22,0,1,0
FR_74177,Menthonnex-en-Bornes,688,426,6,6,0,0,15,14,153,35,0,0,0,48,0,2,5,5,0,40,3,0,0,0,0,6,0,0,42,0,11,0,1,0,12,0,11,0,0,0
FR_74178,Menthonnex-sous-Clermont,554,331,2,3,0,0,15,21,131,31,0,0,0,46,0,2,0,6,0,14,1,0,1,0,0,3,0,0,31,0,5,0,1,0,2,0,7,0,1,0
FR_15125,Mentières,112,75,1,2,0,0,2,0,15,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,17,0,0,0,1,0,1,0,0,0
FR_06083,Menton,22434,11478,252,108,0,27,1159,601,5018,301,0,9,0,1304,0,19,39,147,2,695,27,1,0,3,2,179,0,1,861,0,132,0,17,1,152,5,125,0,4,0
FR_62567,Mentque-Nortbécourt,473,272,8,0,0,0,8,6,126,8,0,0,0,23,0,0,2,1,0,17,1,0,0,0,2,1,0,0,14,0,41,0,0,2,0,1,4,0,0,0
FR_95388,Menucourt,3984,2170,18,33,0,0,86,243,727,116,0,2,0,244,0,8,22,22,0,103,9,0,0,4,0,14,0,0,291,0,22,0,7,0,79,0,52,0,0,0
FR_31338,Menville,585,355,7,7,0,0,16,19,81,43,0,0,0,36,0,2,0,1,0,25,0,0,0,0,0,2,0,0,72,0,15,0,1,0,10,0,12,0,0,0
FR_39321,Menétru-le-Vignoble,137,94,3,5,0,0,2,5,30,6,0,0,0,18,0,0,0,1,0,9,0,1,0,0,0,0,0,0,8,0,3,0,0,0,1,0,0,0,0,0
FR_39322,Menétrux-en-Joux,62,44,0,0,0,0,3,2,8,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,12,0,3,0,0,0,0,0,2,0,0,0
FR_41136,Mer,3972,2104,49,27,0,0,101,163,757,73,0,20,0,295,0,4,12,14,0,122,20,0,0,2,0,22,0,0,244,2,38,0,3,0,58,0,20,0,1,0
FR_62568,Mercatel,516,288,8,3,0,0,21,7,118,12,0,0,0,30,1,1,0,2,0,25,5,0,0,0,0,2,0,0,16,0,22,0,0,0,0,0,2,0,0,0
FR_09187,Mercenac,331,187,7,3,0,0,2,13,52,10,0,0,0,19,0,1,0,8,0,8,1,0,0,0,0,0,0,0,34,0,20,0,0,0,4,0,1,0,0,0
FR_21405,Merceuil,656,367,4,8,0,0,28,18,142,15,0,1,0,45,0,1,0,5,0,26,3,0,0,0,0,0,0,0,26,0,25,0,2,0,3,0,4,0,0,0
FR_27399,Mercey,37,30,1,1,0,0,2,2,10,0,0,0,0,3,0,1,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_25374,Mercey-le-Grand,426,256,3,4,0,0,12,8,119,9,0,0,0,27,0,0,2,5,0,24,4,0,0,0,0,0,0,0,19,0,8,0,0,0,4,0,2,0,0,0
FR_70342,Mercey-sur-Saône,106,69,4,0,0,0,6,0,36,2,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0,1,0,0,0
FR_02477,Mercin-et-Vaux,767,417,0,7,0,1,32,17,197,14,0,0,0,57,0,0,3,2,0,32,1,0,0,0,0,2,0,0,34,0,5,0,0,0,5,0,3,0,0,0
FR_62569,Merck-Saint-Liévin,494,294,8,4,0,0,8,16,158,5,0,0,0,37,0,1,0,0,0,19,2,0,0,0,0,0,0,0,5,0,21,0,0,0,3,0,2,0,0,0
FR_59397,Merckeghem,516,294,7,1,0,0,16,16,123,8,0,0,0,41,0,0,0,1,0,12,0,0,0,0,0,0,0,0,10,0,35,0,1,0,8,0,3,0,0,0
FR_19133,Mercoeur,217,128,6,2,0,0,5,9,27,0,0,0,0,18,0,0,0,2,0,16,0,0,0,0,0,1,0,0,10,0,25,0,0,0,5,0,0,0,0,0
FR_43133,Mercoeur,143,82,3,2,0,0,9,3,22,0,0,0,0,5,0,0,0,1,0,20,0,0,0,0,0,2,0,0,5,0,8,0,0,0,1,0,1,0,0,0
FR_07155,Mercuer,1103,667,15,12,0,0,37,47,181,56,0,0,0,74,0,6,3,7,5,39,5,0,0,1,0,10,0,0,116,0,15,0,0,0,16,0,5,0,0,0
FR_71294,Mercurey,966,560,5,7,0,0,47,13,186,15,0,1,0,90,0,1,4,7,0,87,1,0,0,0,1,4,0,0,50,0,18,0,2,0,8,0,6,0,1,0
FR_26179,Mercurol,2164,1307,28,21,0,0,85,44,474,76,0,0,0,206,0,2,3,17,0,98,6,0,0,1,0,19,0,0,128,0,23,1,8,0,19,0,26,0,0,0
FR_73154,Mercury,2791,1675,16,27,0,0,104,73,546,97,0,2,0,260,0,12,12,18,0,146,7,0,1,4,0,24,0,1,202,0,26,0,2,0,42,0,19,0,1,0
FR_09188,Mercus-Garrabet,963,544,12,8,0,0,6,54,200,23,0,2,0,36,0,1,2,3,0,14,3,0,0,3,0,7,0,0,97,0,34,2,0,0,18,0,7,0,1,0
FR_46191,Mercuès,755,435,17,4,0,0,18,25,152,11,0,0,0,63,0,1,0,2,0,18,1,0,0,0,0,2,0,0,75,0,17,0,1,0,13,0,8,0,0,0
FR_03171,Mercy,176,111,6,3,0,0,4,5,30,6,0,0,0,16,0,0,0,2,0,4,2,0,0,0,0,0,0,0,10,0,11,0,0,0,10,0,0,0,0,0
FR_89249,Mercy,63,41,1,1,0,0,2,3,19,1,0,0,0,7,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_54362,Mercy-le-Bas,963,435,3,6,0,0,13,14,270,7,0,0,0,23,0,0,2,4,0,14,6,0,0,0,0,4,0,0,32,0,8,0,1,0,11,0,5,0,1,0
FR_54363,Mercy-le-Haut,220,114,4,3,0,0,2,6,55,6,0,0,0,13,0,0,0,2,0,6,0,0,0,0,0,0,0,0,6,0,3,0,2,0,2,0,1,0,0,0
FR_22147,Merdrignac,2198,1166,47,24,0,0,42,41,426,41,0,0,0,168,0,0,2,5,0,105,5,0,0,0,0,7,0,0,138,0,57,0,3,0,25,0,11,0,1,0
FR_27400,Merey,261,155,1,1,0,0,14,8,56,6,0,0,0,27,0,1,1,0,0,9,1,0,0,0,0,3,0,0,20,0,3,0,0,0,2,0,0,0,0,0
FR_51362,Merfy,497,311,3,3,0,0,18,9,97,14,0,0,0,60,0,2,0,3,0,44,0,0,0,1,0,1,0,0,34,0,2,0,2,0,6,0,6,0,0,0
FR_10230,Mergey,532,337,4,11,0,0,20,3,157,8,0,0,0,45,0,1,2,4,0,34,2,0,1,1,0,3,0,0,18,0,2,0,0,0,6,0,6,0,1,0
FR_2B159,Meria,136,85,4,0,0,0,11,3,28,1,0,0,0,7,0,0,1,1,0,3,1,0,0,0,0,0,0,0,8,0,6,0,0,0,8,0,0,0,0,0
FR_67290,Merkwiller-Pechelbronn,747,372,5,5,0,0,31,9,156,21,0,2,0,54,0,0,4,4,0,24,1,0,0,0,0,2,0,0,30,0,3,0,1,0,4,0,2,0,0,0
FR_38228,Merlas,427,262,9,3,0,0,14,15,100,9,0,0,0,34,1,2,1,2,0,16,1,0,0,0,0,4,0,0,28,0,7,2,2,0,4,0,2,0,0,0
FR_51363,Merlaut,212,100,2,2,0,0,5,4,54,0,0,0,0,11,0,0,1,1,0,11,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
FR_42142,Merle-Leignec,280,175,3,4,0,0,7,7,63,8,0,0,0,18,0,0,0,2,0,16,1,0,0,0,0,2,0,0,23,0,3,0,1,0,9,0,3,0,0,0
FR_82109,Merles,198,115,5,1,0,0,3,7,60,1,0,0,0,10,0,0,0,1,0,3,1,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,1,0,0,0
FR_55336,Merles-sur-Loison,127,54,1,0,0,0,2,1,25,2,0,0,0,6,1,0,1,2,0,1,0,0,0,1,0,0,0,0,8,0,2,0,1,0,0,0,0,0,0,0
FR_56130,Merlevenez,2644,1424,16,25,0,0,57,54,524,59,0,1,0,194,0,3,5,23,1,99,8,0,0,1,0,10,0,0,194,0,39,0,11,0,45,0,25,0,3,0
FR_02478,Merlieux-et-Fouquerolles,198,102,2,1,0,0,7,7,29,5,0,0,0,11,0,0,0,0,0,8,0,0,2,0,0,2,0,0,13,0,3,0,0,0,2,0,2,0,0,0
FR_62571,Merlimont,3195,1844,35,40,0,0,126,40,693,35,0,0,0,341,1,2,5,7,0,166,6,0,1,0,0,14,0,0,154,0,74,0,4,0,32,0,15,0,0,0
FR_19134,Merlines,525,281,11,8,0,0,7,11,84,8,0,0,0,30,0,1,3,7,0,18,3,0,0,4,0,6,0,0,31,0,26,1,2,0,12,0,4,0,0,0
FR_22149,Merléac,377,231,5,2,0,0,9,29,47,16,0,0,0,29,0,0,1,2,0,25,2,0,0,0,0,2,0,0,34,0,13,0,0,0,5,0,2,0,1,0
FR_35175,Mernel,807,435,5,10,0,0,10,32,160,22,0,0,0,74,0,2,1,2,0,33,2,0,0,1,0,9,0,0,44,0,8,0,2,0,10,0,3,0,0,0
FR_90068,Meroux,1070,615,9,13,0,0,30,31,237,30,0,1,0,77,0,1,5,3,0,58,4,0,1,1,0,9,0,0,52,0,12,0,1,0,10,0,8,0,0,0
FR_16217,Merpins,969,515,6,2,0,0,30,32,202,17,0,0,0,70,0,2,0,5,5,28,5,0,0,0,0,3,0,0,58,0,18,0,1,0,5,0,11,0,0,0
FR_52320,Merrey,92,46,5,0,0,0,2,0,24,0,0,0,0,4,0,0,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_10232,Merrey-sur-Arce,238,151,1,2,0,0,10,4,60,5,0,0,0,19,0,0,0,0,0,19,1,0,0,2,0,2,0,0,14,0,8,0,0,0,2,0,0,0,1,0
FR_61276,Merri,109,75,2,1,0,0,3,2,30,2,0,0,0,19,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0
FR_59399,Merris,879,524,6,9,0,0,29,19,218,26,0,0,0,66,0,0,2,9,0,38,2,0,0,0,0,3,0,0,42,0,23,0,1,0,11,0,7,0,0,0
FR_89252,Merry-Sec,145,80,2,0,0,0,4,5,39,2,0,0,0,9,0,1,0,2,0,3,1,0,0,0,0,1,0,0,3,0,2,1,0,0,1,0,3,0,0,0
FR_89251,Merry-la-Vallée,313,189,2,1,0,0,14,13,70,14,0,0,0,18,0,1,3,2,0,6,0,0,0,0,0,5,0,0,25,0,10,0,0,0,1,0,3,0,0,0
FR_89253,Merry-sur-Yonne,159,90,1,1,0,0,10,5,19,5,0,0,0,15,0,0,0,0,0,6,2,0,0,0,0,4,0,0,15,0,3,0,0,0,1,0,1,0,0,0
FR_80533,Mers-les-Bains,2299,1232,44,21,0,0,64,33,527,26,0,0,0,135,1,0,9,16,0,85,10,0,1,0,0,8,0,0,107,0,30,0,0,0,60,0,14,0,0,0
FR_36120,Mers-sur-Indre,519,299,8,6,0,0,26,13,104,10,0,0,0,26,0,0,0,3,0,35,2,0,0,0,0,2,0,0,31,0,13,0,1,0,5,0,3,0,0,0
FR_57459,Merschweiller,190,99,2,0,0,0,2,1,42,3,0,0,0,19,0,0,1,1,0,7,1,0,0,0,0,2,0,0,11,0,2,0,1,0,1,0,1,0,0,0
FR_70343,Mersuay,244,150,2,5,0,0,6,1,69,6,0,0,0,21,0,1,0,0,0,7,3,0,0,0,0,3,0,0,13,0,6,0,0,0,2,0,3,0,0,0
FR_57460,Merten,960,467,8,8,0,0,39,10,211,5,0,0,0,67,0,0,5,4,0,31,3,0,0,1,0,11,0,0,37,0,9,0,0,0,3,0,7,0,0,0
FR_52321,Mertrud,141,81,3,2,0,0,7,0,40,0,0,0,0,11,0,0,0,3,0,4,1,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0
FR_68202,Mertzen,191,113,4,3,0,0,8,4,51,6,0,0,0,10,0,0,0,1,0,4,0,0,0,0,0,3,0,0,6,0,1,0,1,0,2,0,3,0,0,0
FR_67291,Mertzwiller,2703,1155,31,18,0,0,68,47,539,18,0,4,0,170,1,6,3,8,0,85,10,0,0,0,0,12,0,0,59,0,17,4,2,0,6,0,16,0,1,0
FR_71295,Mervans,1073,597,10,23,0,0,32,19,253,10,0,0,0,61,0,1,1,9,0,38,4,0,0,0,0,4,0,0,69,0,30,0,1,0,15,0,2,0,0,0
FR_85143,Mervent,875,459,14,12,0,0,28,26,147,24,0,0,0,63,0,0,0,6,0,22,5,0,1,0,0,7,0,0,55,0,14,0,0,0,14,0,6,0,0,0
FR_31340,Mervilla,250,171,1,2,0,0,11,8,32,11,0,0,0,45,0,1,2,4,0,10,1,0,0,0,0,1,0,0,29,0,1,0,0,0,6,0,2,0,0,0
FR_31341,Merville,4433,2477,32,29,0,0,111,203,938,125,0,3,0,291,0,7,5,25,1,149,15,2,1,4,0,27,0,0,307,0,75,0,11,0,44,0,25,0,1,0
FR_59400,Merville,7599,3549,65,65,0,0,180,174,1724,112,0,1,0,364,2,9,8,28,0,175,38,3,3,0,0,31,0,23,208,5,82,1,1,0,96,2,51,0,0,0
FR_14409,Merville-Franceville-Plage,2132,1295,15,16,0,0,76,54,354,68,0,0,0,298,0,1,5,10,0,112,4,1,2,3,0,19,0,0,155,0,27,2,3,0,18,0,23,0,2,0
FR_54365,Merviller,298,168,3,5,0,0,3,7,94,3,0,0,0,14,0,0,1,3,0,13,0,0,0,0,0,1,0,0,10,1,2,0,0,0,1,0,2,0,0,0
FR_68203,Merxheim,1223,776,14,18,0,0,38,17,345,36,0,5,0,99,0,1,5,3,0,61,8,1,2,0,0,9,0,0,64,0,10,0,0,0,16,0,10,0,0,0
FR_02480,Mesbrecourt-Richecourt,248,122,4,1,0,0,4,2,74,4,0,0,0,10,0,0,1,1,0,8,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0
FR_17230,Meschers-sur-Gironde,3203,1856,27,19,0,0,130,74,692,46,0,1,0,316,0,8,7,16,0,121,2,0,0,1,0,19,0,0,240,0,38,0,6,2,32,0,14,0,1,0
FR_24267,Mescoules,146,101,3,0,0,0,2,3,46,6,0,0,0,11,0,0,0,0,0,6,2,0,0,0,0,1,0,0,9,0,8,0,0,0,2,0,0,0,0,0
FR_10234,Mesgrigny,187,110,2,2,0,0,7,1,56,3,0,0,0,11,0,0,0,2,0,7,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,4,0,0,0
FR_56131,Meslan,1160,639,19,12,0,0,26,32,242,32,0,0,0,75,0,2,5,12,0,30,6,0,1,0,0,6,0,1,69,0,31,0,0,0,15,0,4,0,2,0
FR_41137,Mesland,457,274,5,6,0,0,15,19,77,23,0,0,0,30,0,0,3,2,0,24,3,0,0,2,0,5,0,0,31,0,8,0,3,0,11,0,3,0,0,0
FR_14411,Meslay,205,121,0,6,0,0,1,9,43,7,0,0,0,13,0,3,0,0,0,8,2,2,0,0,0,2,0,0,15,0,3,0,1,0,1,0,5,0,0,0
FR_41138,Meslay,215,145,9,2,0,0,4,1,44,9,0,0,0,40,0,1,0,0,0,5,1,0,0,0,0,4,0,0,11,0,2,0,0,0,6,0,0,0,0,0
FR_53152,Meslay-du-Maine,2135,1084,22,18,0,0,43,32,350,30,0,0,0,294,0,2,9,12,0,98,3,0,0,3,0,7,0,1,94,0,24,0,2,0,14,0,10,0,1,0
FR_28245,Meslay-le-Grenet,270,144,4,2,0,0,11,9,54,0,0,0,0,18,0,0,0,0,0,19,2,0,0,0,0,1,0,0,9,0,6,0,0,0,2,0,3,0,0,0
FR_28246,Meslay-le-Vidame,408,204,2,5,0,0,11,6,88,6,0,0,0,32,0,0,1,2,0,20,0,0,0,0,0,1,0,0,12,0,2,0,0,0,4,0,7,0,0,0
FR_25378,Meslières,251,138,1,2,0,0,9,6,51,6,0,2,0,17,0,0,0,4,0,5,2,0,0,0,0,7,0,0,14,0,1,0,0,0,7,0,1,0,0,0
FR_25379,Mesmay,63,40,0,2,0,0,1,9,10,3,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0
FR_08288,Mesmont,76,44,1,1,0,0,6,0,23,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_21406,Mesmont,223,128,1,4,0,0,12,3,44,4,0,1,0,14,0,0,0,2,0,4,2,0,0,0,0,1,0,0,21,0,7,2,0,0,1,0,0,0,0,0
FR_16218,Mesnac,304,166,1,5,0,0,2,11,81,6,0,0,0,21,0,0,0,1,0,6,0,0,0,0,0,3,0,0,15,0,6,0,0,0,5,0,1,0,0,0
FR_85144,Mesnard-la-Barotière,1072,579,14,20,0,0,32,13,199,32,0,1,0,107,0,2,1,7,0,62,5,0,0,1,0,5,0,0,41,0,12,0,3,0,6,0,8,0,0,0
FR_39325,Mesnay,433,303,4,5,0,0,10,26,60,30,0,1,0,39,0,0,0,3,0,13,5,0,0,0,0,2,0,0,54,0,20,0,3,0,9,0,8,0,0,0
FR_80536,Mesnil-Bruntel,239,140,2,2,0,0,11,0,57,1,0,0,0,15,0,1,0,0,0,13,1,0,0,0,0,3,0,0,11,0,10,0,0,0,3,0,4,0,0,0
FR_80537,Mesnil-Domqueur,83,53,1,0,0,0,3,2,17,3,0,0,0,2,0,0,0,3,0,7,3,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0
FR_76430,Mesnil-Follemprise,96,54,0,3,0,0,1,3,24,4,0,0,0,5,1,0,1,0,0,4,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
FR_10236,Mesnil-Lettre,58,37,0,0,0,0,2,1,17,0,0,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
FR_80540,Mesnil-Martinsart,181,109,2,2,0,0,1,2,58,2,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,4,0,0,8,0,4,0,0,0,1,0,1,0,0,0
FR_76432,Mesnil-Mauger,199,108,0,2,0,0,5,0,66,4,0,0,0,12,0,0,1,3,0,4,2,0,0,1,0,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0
FR_76433,Mesnil-Panneville,591,337,7,4,0,0,13,12,137,6,0,0,0,70,0,1,2,6,0,19,3,0,0,0,0,0,0,0,22,0,15,0,0,0,6,0,5,0,0,0
FR_76434,Mesnil-Raoul,863,498,7,13,0,0,19,29,217,23,0,0,0,68,0,0,2,1,0,29,0,0,0,0,0,2,0,0,48,0,8,0,1,0,15,0,5,0,0,0
FR_35308,Mesnil-Roc'h,3318,1867,33,50,0,0,94,94,581,109,0,3,0,258,1,4,6,20,1,135,10,0,0,5,0,12,0,0,250,0,69,1,8,0,47,0,42,0,0,0
