gisco_id,name,registered,turnout,invalid,blank,PR,PUSL,USR-PMP-FD,S.O.S. România,ARS,SENS,REPER,AUR,PDU,UDMR/RMDSZ,AD,PRM,CNR,Pîrvănescu,Gheorghe
RO_114854,Oraş Sovata,8343,3828,140,0,10,14,77,42,3,15,35,99,13,3178,1,5,177,4,15
RO_114925,Municipiul Târnăveni,20176,7921,416,0,54,61,310,347,39,175,130,1617,159,994,19,88,3298,48,166
RO_114970,Acăţari,3739,2144,62,0,4,0,11,17,2,4,6,27,6,1964,1,3,33,2,2
RO_115076,Adămuş,4360,1885,86,0,8,7,28,66,2,24,19,291,16,774,36,14,500,0,14
RO_115147,Aluniş,2437,1641,90,0,2,1,26,46,7,2,9,96,4,1225,6,10,115,2,0
RO_115183,Apold,2519,1102,140,0,8,3,15,68,1,6,10,179,10,7,2,2,643,1,7
RO_115236,Aţintiş,1179,804,64,0,5,1,32,22,5,6,9,111,9,212,6,12,294,3,13
RO_115307,Bahnea,2773,1539,320,0,6,9,22,61,6,11,9,207,13,391,2,16,456,5,5
RO_115389,Band,4836,2592,363,0,7,5,34,97,3,16,25,289,14,720,3,139,854,4,18
RO_115520,Batoş,3377,1863,131,0,10,8,80,85,4,21,27,251,33,198,3,19,950,8,35
RO_115575,Băgaciu,2042,1113,117,0,12,5,89,48,2,13,7,123,12,340,1,7,323,3,11
RO_115600,Băla,496,390,57,0,5,0,19,18,0,5,4,51,1,7,1,16,204,1,1
RO_115637,Bălăuşeri,3760,1977,136,0,8,2,13,31,3,4,4,69,8,1359,2,5,320,7,6
RO_115708,Beica de Jos,1653,891,119,0,4,4,68,32,1,13,11,113,15,72,0,12,419,0,8
RO_115771,Bichiş,606,428,7,0,2,0,7,2,0,0,3,20,2,277,1,3,100,0,4
RO_115824,Bogata,1500,990,70,0,6,4,45,48,4,9,10,177,4,263,0,14,325,3,8
RO_115851,Breaza,2020,1315,90,0,7,4,95,50,3,15,9,144,16,516,0,6,346,4,10
RO_115897,Brâncoveneşti,3223,1657,97,0,7,3,41,65,4,14,15,193,12,917,2,33,225,9,20
RO_115959,Ceuaşu de Câmpie,4958,2865,217,0,9,18,113,126,10,49,26,473,39,1266,4,20,423,25,47
RO_116046,Cheţani,2028,1233,96,0,16,9,181,61,6,20,14,194,18,139,6,29,419,5,20
RO_116126,Chiheru de Jos,1253,931,82,0,1,2,39,22,2,13,5,114,9,8,1,25,597,2,9
RO_116171,Coroisânmărtin,1129,725,77,0,4,5,15,36,1,5,3,69,5,110,1,0,392,0,2
RO_116224,Cozma,392,306,36,0,2,0,6,14,0,2,2,27,3,9,0,2,198,0,5
RO_116288,Crăciuneşti,3330,1949,119,0,6,4,13,22,1,2,5,45,1,1668,0,5,44,8,5
RO_116340,Crăieşti,673,503,32,0,0,3,21,25,0,3,1,71,7,3,0,5,329,0,3
RO_116395,Cucerdea,1081,647,61,0,3,1,39,32,1,8,4,89,6,5,1,6,376,1,14
RO_116439,Cuci,1440,914,77,0,8,5,62,31,1,14,6,131,6,92,3,24,443,2,9
RO_116493,Daneş,4656,2114,188,0,18,9,52,132,9,46,84,323,28,37,6,15,1135,7,25
RO_116545,Deda,3289,2351,132,0,6,2,101,158,5,31,36,615,28,25,2,14,1161,8,27
RO_116590,Eremitu,3133,1494,115,0,2,3,2,17,1,0,4,30,6,1254,1,0,53,4,2
RO_116652,Ernei,4879,2438,124,0,3,4,63,32,5,4,11,76,8,1941,1,3,155,5,3
RO_116723,Fărăgău,1251,799,136,0,0,2,16,48,1,6,9,278,8,36,0,3,249,1,6
RO_116796,Fântânele,3890,1885,91,0,1,2,7,12,2,1,1,28,2,1699,1,2,28,3,5
RO_116867,Găleşti,1957,866,40,0,2,1,8,10,0,6,6,17,1,747,0,0,22,3,3
RO_116938,Găneşti,2823,1704,35,0,3,4,21,30,2,11,11,105,2,1311,4,2,145,1,17
RO_116983,Gheorghe Doja,2368,1250,43,0,3,0,23,31,1,7,4,101,6,865,1,7,147,3,8
RO_117042,Ghindari,2608,1031,165,0,3,0,5,12,0,5,1,19,5,755,2,5,49,2,3
RO_117113,Glodeni,2810,1602,63,0,6,2,8,9,1,4,7,126,1,1256,0,14,104,0,1
RO_117177,Gorneşti,4406,2640,90,0,4,7,21,38,3,14,13,154,8,2010,3,4,256,2,13
RO_117275,Grebenişu de Câmpie,1320,999,124,0,10,5,58,76,0,18,4,368,5,13,2,6,280,12,18
RO_117319,Gurghiu,4837,2635,215,0,12,1,142,112,6,38,27,330,49,605,1,10,1053,11,23
RO_117426,Hodac,3922,2433,156,0,7,8,69,112,3,27,23,631,22,14,6,94,1225,7,29
RO_117505,Hodoşa,975,599,30,0,0,0,3,2,0,1,1,7,0,542,0,1,9,1,2
RO_117550,Ibăneşti,3448,2185,107,0,14,7,71,95,8,18,21,436,28,16,3,16,1304,4,37
RO_117667,Iclănzel,1623,1039,80,0,4,12,34,55,2,10,8,242,5,17,0,5,541,1,22
RO_117783,Ideciu de Jos,1795,1176,68,0,4,2,84,115,3,13,16,193,21,64,3,14,555,1,20
RO_117827,Oraş Iernut,7615,4298,243,0,12,18,234,163,12,87,64,1032,69,448,10,69,1761,17,59
RO_117925,Livezeni,3395,1911,87,0,7,10,143,47,3,45,84,162,24,884,9,11,348,15,32
RO_117998,Lunca,1856,1302,83,0,7,18,45,56,3,17,16,146,9,29,3,13,833,4,20
RO_118058,Lunca Bradului,1500,997,72,0,11,5,9,44,1,6,12,128,24,59,3,6,605,3,9
RO_118094,Măgherani,1057,670,34,0,0,0,2,6,0,1,2,5,0,606,0,0,12,1,1
RO_118209,Mica,3548,1867,201,0,5,2,10,38,1,3,5,66,4,1340,0,3,183,2,4
RO_118281,Oraş Miercurea Nirajului,4708,2327,104,0,10,0,10,19,1,7,7,49,3,1973,1,1,133,2,7
RO_118370,Miheşu de Câmpie,1791,1330,140,0,4,9,9,39,3,14,4,166,8,40,2,2,882,2,6
RO_118469,Nadeş,2253,1186,107,0,0,2,181,55,1,10,8,133,7,89,1,5,580,1,6
RO_118511,Neaua,1011,665,38,0,0,0,5,6,1,2,0,8,0,594,0,0,9,0,2
RO_118575,Ogra,1880,996,113,0,4,6,61,49,0,6,6,113,8,213,0,3,404,4,6
RO_118637,Papiu Ilarian,685,466,25,0,0,0,5,13,0,4,1,85,1,279,0,0,50,1,2
RO_118691,Pănet,4902,2748,130,0,0,0,18,29,7,11,16,86,8,2286,0,4,136,0,17
RO_118753,Păsăreni,1398,858,54,0,0,0,3,18,0,3,1,17,0,732,0,3,24,0,3
RO_118799,Petelea,2270,1301,125,0,9,3,51,96,2,8,12,194,7,29,2,9,745,0,9
RO_118824,Pogăceaua,1502,945,108,0,6,3,39,71,0,7,2,132,7,6,0,9,546,2,7
RO_118931,Răstoliţa,1448,733,41,0,10,4,30,75,1,16,52,126,18,73,1,6,259,4,17
RO_118995,Râciu,2788,1776,177,0,4,6,28,66,3,12,14,380,22,17,3,13,1005,14,12
RO_119153,Ruşii-Munţi,1721,1081,64,0,6,7,44,58,1,17,16,227,19,5,2,10,575,3,27
RO_119206,Saschiz,1761,847,94,0,5,1,27,33,4,12,11,165,11,13,3,2,448,3,15
RO_119242,Oraş Sărmaşu,5353,3306,380,0,11,22,68,117,14,72,31,391,25,618,5,8,1486,8,50
RO_119331,Oraş Sângeorgiu de Pădure,4251,2190,124,0,3,4,11,30,3,2,8,49,8,1759,10,3,174,1,1
RO_119386,Sânger,1783,1122,101,0,4,7,34,64,1,30,8,343,7,40,2,6,451,7,17
RO_119466,Sânpaul,3441,2268,272,0,12,4,17,80,2,7,16,212,15,1194,6,10,398,4,19
RO_119527,Sânpetru de Câmpie,2177,1596,131,0,4,1,22,72,1,20,12,437,7,52,2,3,821,2,9
RO_119590,Solovăstru,2473,1450,123,0,5,9,179,91,10,11,19,233,23,12,0,10,694,7,24
RO_119625,Stânceni,1153,838,64,0,5,2,44,28,2,16,9,141,7,100,3,11,388,1,17
RO_119661,Suplac,1803,1053,90,0,3,5,79,24,1,4,6,104,2,539,2,3,188,1,2
RO_119723,Suseni,1944,1248,102,0,4,1,44,40,1,12,14,159,23,235,0,4,590,4,15
RO_119750,Şăulia,1517,1123,143,0,11,4,19,39,2,14,10,197,8,6,1,9,632,1,27
RO_119803,Şincai,1194,899,86,0,7,4,10,15,1,8,3,162,6,218,1,1,366,3,8
RO_119858,Tăureni,745,539,35,0,1,4,26,28,1,6,3,64,12,5,0,2,346,0,6
RO_119894,Oraş Ungheni,6155,3680,290,0,19,16,162,165,6,48,64,476,59,233,8,141,1938,6,49
RO_119974,Valea Largă,2434,1175,105,0,2,1,29,40,1,9,9,236,10,4,2,5,706,3,13
RO_120076,Vărgata,1589,866,81,0,1,0,5,19,0,4,1,15,1,710,0,2,18,6,3
RO_120138,Vătava,1434,1075,82,0,6,6,38,34,2,19,15,289,6,4,3,5,547,3,16
RO_120174,Veţca,541,308,23,0,1,0,2,3,0,0,0,5,2,266,0,0,5,0,1
RO_120218,Viişoara,1484,886,74,0,6,3,123,35,0,8,6,164,3,11,0,1,447,0,5
RO_120254,Vânători,3207,1642,238,0,6,3,31,68,3,7,17,369,12,244,1,11,615,2,15
RO_120316,Voivodeni,1414,795,68,0,2,0,7,19,5,3,0,39,6,312,1,3,316,1,5
RO_120343,Zagăr,1037,537,68,0,3,0,20,24,0,3,0,57,1,18,0,2,312,2,3
RO_120370,Zau de Câmpie,2485,1253,76,0,4,5,24,79,2,11,6,252,13,56,2,15,685,7,16
RO_120478,Chibed,1319,656,43,0,0,1,1,6,0,0,0,3,1,590,0,0,10,0,1
RO_120487,Corunca,3339,1994,58,0,6,18,210,18,2,37,96,170,23,996,5,15,282,12,46
RO_120496,Sărăţeni,1285,592,50,0,1,0,2,9,1,1,0,9,0,500,0,1,15,1,2
RO_120502,Madaraş,1238,830,116,0,3,1,3,15,1,6,3,22,2,605,0,3,40,4,6
RO_120511,Bereni,980,575,24,0,1,0,2,1,2,2,0,6,0,521,0,0,15,0,1
RO_120726,Municipiul Piatra Neamţ,90788,37199,1722,0,243,1880,3079,3047,352,1279,2116,5770,1151,263,293,348,13946,550,1160
RO_120771,Dumbrava Roşie,7316,3338,253,0,33,55,169,300,18,78,61,596,89,18,24,27,1505,36,76
RO_120824,Săvineşti,5873,2683,152,0,24,20,82,163,27,65,50,493,55,24,8,18,1411,31,60
RO_120860,Municipiul Roman,54616,22104,1139,0,124,313,1561,1648,178,590,674,2983,607,154,109,172,11107,182,563
RO_120888,Cordun,6799,3441,188,0,14,29,241,198,14,136,100,428,71,25,14,16,1844,21,102
RO_120922,Horia,5991,2673,156,0,9,20,213,207,14,50,37,745,45,22,9,15,1066,15,50
RO_120968,Oraş Bicaz,6634,3049,154,0,24,38,151,243,13,67,81,538,65,23,10,32,1525,17,68
RO_121055,Oraş Târgu Neamţ,19164,8413,323,0,39,80,620,658,60,279,203,1265,298,65,28,88,4125,53,229
RO_121108,Agapia,3471,1894,115,0,6,16,72,167,6,35,26,343,13,7,1,11,1054,5,17
RO_121153,Bahna,2478,1585,170,0,8,7,147,35,5,10,10,162,3,43,3,4,970,1,7
RO_121242,Bălţăteşti,3329,1985,156,0,15,24,77,126,15,58,27,361,29,21,8,31,974,17,46
RO_121297,Bicaz-Chei,3613,2217,137,0,8,5,11,120,2,20,10,250,35,15,3,12,1560,8,21
RO_121340,Bicazu Ardelean,2955,1585,75,0,9,6,101,104,10,30,12,260,14,7,5,6,910,4,32
RO_121386,Bira,1545,885,61,0,4,4,27,83,1,17,19,111,5,8,2,4,519,5,15
RO_121466,Bârgăuani,2752,1686,93,0,11,48,70,154,8,16,12,164,21,25,5,19,1013,5,22
RO_121607,Bodeşti,3758,1995,114,0,8,23,82,120,8,31,39,321,22,16,5,17,1143,13,33
RO_121652,Borca,5054,2926,147,0,9,71,34,153,8,54,23,576,28,21,1,20,1719,11,51
RO_121732,Borleşti,7517,3431,220,0,24,57,101,376,16,79,52,561,54,23,15,18,1756,22,57
RO_121796,Boteşti,4118,1785,91,0,4,3,136,106,3,70,211,200,23,12,3,9,866,1,47
RO_121876,Bozieni,2148,1164,100,0,6,10,11,62,2,10,8,79,4,10,0,4,845,5,8
RO_121938,Brusturi,3164,1714,104,0,12,6,18,146,3,25,8,387,22,8,2,4,933,5,31
RO_122025,Ceahlău,1979,1300,58,0,6,21,25,82,3,16,27,209,18,9,3,5,796,2,20
RO_122061,Cândeşti,3289,1681,97,0,6,7,27,122,1,28,14,453,14,11,4,7,841,8,41
RO_122132,Costişa,2887,1559,97,0,6,5,23,84,2,16,14,372,27,13,5,10,855,6,24
RO_122187,Crăcăoani,3401,1919,112,0,6,143,49,170,8,19,15,218,10,8,4,7,1125,7,18
RO_122249,Dămuc,2374,1429,66,0,6,10,15,80,2,16,20,542,13,9,0,7,624,1,18
RO_122285,Dobreni,1514,946,46,0,4,31,154,70,4,17,24,138,9,7,5,3,411,4,19
RO_122347,Doljeşti,5989,2324,165,0,9,28,134,90,20,48,41,180,46,14,2,5,1477,22,43
RO_122392,Dragomireşti,1668,1032,90,0,8,27,15,56,5,5,9,108,11,11,1,12,665,2,7
RO_122463,Dulceşti,2070,1397,73,0,7,9,274,64,10,31,18,147,12,7,3,3,702,4,33
RO_122551,Farcaşa,2479,1268,64,0,18,34,28,124,7,25,8,213,6,17,4,14,683,2,21
RO_122613,Făurei,1660,996,72,0,5,6,52,63,1,18,3,112,11,12,0,3,628,3,7
RO_122668,Gherăeşti,5437,2388,120,0,19,24,456,146,7,71,49,175,30,31,8,21,1156,12,63
RO_122702,Girov,4257,2319,142,0,15,89,73,288,18,55,51,371,46,14,11,13,1064,10,59
RO_122828,Gârcina,3962,2107,116,0,16,42,50,215,11,57,45,259,26,22,7,12,1179,14,36
RO_122864,Grinţieş,1920,1068,80,0,10,15,14,83,4,21,11,165,10,11,3,9,610,10,12
RO_122908,Grumăzeşti,4180,2324,116,0,10,18,49,131,2,50,17,557,24,6,3,17,1282,5,37
RO_122953,Hangu,2975,1440,86,0,9,10,104,120,5,17,18,222,12,9,0,15,784,4,25
RO_123013,Icuşeşti,3675,1777,168,0,15,13,33,84,4,10,17,225,13,13,4,8,1147,5,18
RO_123102,Ion Creanga,4568,2671,177,0,15,14,44,182,13,28,17,336,32,12,6,15,1747,4,29
RO_123175,Mărgineni,2852,1627,98,0,13,11,40,89,10,13,11,169,11,19,3,7,1108,6,19
RO_123228,Moldoveni,1623,1021,118,0,9,13,58,77,2,24,16,157,16,15,22,8,464,4,18
RO_123255,Oniceni,2549,1626,164,0,12,2,6,84,2,8,3,176,9,11,0,2,1135,3,9
RO_123371,Păstrăveni,2971,1612,119,0,4,24,32,120,5,12,12,246,22,9,1,6,959,6,35
RO_123424,Petricani,4677,2326,145,0,8,14,53,148,5,30,8,385,13,7,2,13,1465,6,24
RO_123479,Piatra Şoimului,6793,3086,240,0,17,21,244,353,30,50,30,460,46,21,12,88,1393,35,46
RO_123521,Pipirig,7162,3441,218,0,13,33,56,291,11,35,22,458,33,28,17,14,2145,13,54
RO_123601,Pângăraţi,4393,2425,107,0,16,30,154,238,13,43,51,352,39,20,11,11,1285,17,38
RO_123674,Podoleni,4468,2272,137,0,15,18,52,118,7,50,27,276,34,13,5,13,1452,12,43
RO_123709,Poienari,1211,731,59,0,2,2,19,51,5,12,1,122,4,3,1,1,435,3,11
RO_123790,Poiana Teiului,4010,2177,93,0,17,27,34,195,8,23,18,545,18,15,5,14,1107,12,46
RO_123914,Răuceşti,6665,3886,189,0,21,20,218,271,7,66,32,593,36,15,7,20,2316,8,67
RO_123969,Războieni,1612,999,65,0,8,6,33,67,3,8,5,115,11,15,3,3,640,3,14
RO_124028,Rediu,4232,2138,184,0,6,8,56,252,4,33,46,318,18,5,5,8,1141,12,42
RO_124073,Români,3325,1930,156,0,13,9,61,120,4,8,15,272,12,14,2,7,1217,5,15
RO_124117,Oraş Roznov,8178,3898,285,0,28,49,171,430,35,58,67,657,101,31,14,39,1825,29,78
RO_124153,Sagna,4290,2009,131,0,17,10,109,165,12,37,36,304,27,8,6,24,1055,16,52
RO_124206,Săbăoani,9510,3733,229,0,34,26,307,183,15,127,146,455,101,39,27,26,1876,27,115
RO_124233,Secuieni,2541,1408,99,0,16,8,35,95,11,19,17,248,20,10,6,7,784,10,23
RO_124331,Stăniţa,1498,751,61,0,3,4,29,24,1,3,5,125,5,5,0,4,468,3,11
RO_124411,Ştefan cel Mare,2479,1356,92,0,11,12,85,116,2,29,6,153,13,27,9,14,764,5,18
RO_124493,Tarcău,2782,1639,85,0,11,21,180,157,3,33,28,324,19,22,4,4,704,11,33
RO_124563,Taşca,2135,1185,68,0,8,31,37,137,8,24,27,286,28,10,4,9,487,7,14
RO_124616,Tazlău,2190,1233,104,0,6,5,46,88,4,14,13,133,15,8,10,11,752,6,18
RO_124634,Tămăşeni,7972,2751,195,0,17,21,433,179,11,122,149,290,58,23,11,12,1127,20,83
RO_124661,Timişeşti,3278,1658,96,0,16,12,35,108,11,41,17,224,16,5,3,8,1036,5,25
RO_124723,Trifeşti,4059,2105,113,0,6,19,145,194,4,25,9,196,18,22,6,6,1295,5,42
RO_124750,Tupilaţi,1734,1042,92,0,4,86,36,55,1,14,2,113,2,5,4,60,562,0,6
RO_124803,Tibucani,3098,1899,159,0,14,15,41,118,3,22,6,195,10,24,1,7,1265,6,13
RO_124849,Urecheni,3254,1723,118,0,8,5,119,111,1,18,6,159,13,9,2,4,1129,4,17
RO_124885,Valea Ursului,3022,1520,143,0,10,9,12,112,2,9,2,135,7,9,7,6,1042,2,13
RO_124938,Alexandru cel Bun,5120,2731,107,0,19,68,185,219,12,73,144,633,83,18,22,22,1039,19,68
RO_125016,Vânători-Neamţ,6738,3390,260,0,16,34,179,259,15,50,30,479,37,13,7,15,1918,13,65
RO_125061,Zăneşti,4885,2533,140,0,22,28,258,256,14,47,38,316,43,15,9,18,1274,11,44
RO_125098,Dochia,1970,1105,87,0,7,189,33,76,1,18,5,145,6,9,2,5,509,1,12
RO_125105,Ruginoasa,1485,1129,62,0,0,2,111,40,5,12,2,82,13,12,1,2,769,0,16
RO_125114,Ghindăoani,1489,861,59,0,4,3,18,52,0,12,3,101,14,3,0,4,580,1,7
RO_125123,Văleni,1098,686,113,0,0,6,11,16,1,2,2,54,2,6,3,2,461,3,4
RO_125132,Drăgăneşti,1224,755,56,0,4,3,12,55,3,4,3,116,13,0,2,4,461,3,16
RO_125141,Pânceşti,1111,692,71,0,1,2,94,31,1,2,3,30,4,10,1,1,439,1,1
RO_125150,Gadinţi,2036,989,61,0,3,11,13,63,1,13,14,170,11,10,3,4,587,4,21
RO_125169,Negreşti,1426,848,55,0,5,13,102,35,4,5,9,179,5,11,4,4,410,3,4
RO_125178,Boghicea,1985,1119,79,0,0,16,37,55,4,11,2,106,10,1,2,4,768,2,22
RO_125347,Municipiul Slatina,65198,32503,1103,0,231,593,2098,2241,206,1019,749,4509,628,259,159,274,17308,197,829
RO_125374,Slătioara,2257,1766,88,0,7,11,59,149,13,36,23,194,40,4,1,5,1093,12,31
RO_125418,Oraş Balş,16299,7854,455,0,95,42,325,378,26,154,128,1160,72,21,41,51,4686,42,154
RO_125472,Municipiul Caracal,26559,12554,449,0,79,95,579,702,61,307,222,1864,179,79,24,57,7531,57,222
RO_125490,Drăghiceni,1517,1164,59,0,2,1,4,40,0,4,3,149,1,6,0,1,890,0,4
RO_125542,Oraş Corabia,13627,6551,379,0,65,79,378,311,33,141,84,852,90,38,20,67,3873,26,106
RO_125588,Gârcov,1795,1254,88,0,8,40,170,46,1,11,3,110,8,8,0,9,747,3,2
RO_125622,Oraş Drăgăneşti-Olt,9216,5965,464,0,16,48,108,289,10,91,47,717,13,30,8,9,4033,13,69
RO_125659,Băbiciu,1681,1473,176,0,1,2,23,67,1,5,3,195,2,2,2,3,897,0,3
RO_125677,Baldovineşti,843,580,29,0,2,8,29,33,1,4,7,48,6,2,6,2,394,2,7
RO_125757,Bărăşti,1013,1276,72,0,4,2,39,21,3,4,6,168,3,4,34,5,890,11,10
RO_125846,Bârza,2084,1412,105,0,5,4,16,66,2,4,7,170,13,10,0,4,997,2,4
RO_125873,Bobiceşti,2619,1642,100,0,6,3,30,77,1,14,3,239,9,4,2,3,1033,1,12
RO_125962,Brastavăţu,3360,2163,166,0,7,15,41,139,7,37,15,229,13,13,8,8,1430,11,24
RO_125999,Brebeni,2202,1563,123,0,6,28,15,153,6,18,7,505,11,10,3,12,647,2,17
RO_126022,Brâncoveni,2058,1614,110,0,9,9,51,92,5,15,6,139,5,8,2,5,1139,2,17
RO_126077,Bucinişu,1566,1377,110,0,4,5,12,69,2,8,6,221,2,11,1,5,895,7,19
RO_126102,Cezieni,1316,1046,66,0,3,4,9,42,1,7,6,82,1,5,1,6,805,2,6
RO_126148,Cilieni,2539,1440,57,0,0,17,37,80,5,21,6,266,6,2,2,3,908,7,23
RO_126166,Cârlogani,1778,1108,50,0,1,2,14,30,0,3,3,110,2,1,0,3,879,2,8
RO_126228,Coloneşti,1232,962,5,0,0,0,10,16,0,8,0,15,1,2,0,2,901,0,2
RO_126326,Corbu,1659,1338,74,0,6,6,18,71,1,12,5,151,9,4,1,3,961,5,11
RO_126380,Coteana,1726,1329,49,0,3,6,16,86,2,14,10,76,2,2,1,5,1038,0,19
RO_126406,Crâmpoia,2780,1648,109,0,1,7,25,75,2,10,2,232,3,4,0,2,1158,4,14
RO_126433,Curtişoara,3640,2483,97,0,13,11,53,173,8,28,13,279,7,8,2,7,1750,4,30
RO_126503,Cungrea,1461,1183,42,0,3,7,47,36,2,5,4,166,4,3,1,6,844,1,10
RO_126585,Dăneasa,2753,1745,67,0,4,5,165,121,5,6,6,205,8,7,0,4,1130,3,9
RO_126647,Deveselu,2555,1847,130,0,8,12,43,105,3,20,4,393,15,8,2,5,1071,3,21
RO_126674,Dobreţu,953,819,49,0,4,1,10,47,2,4,8,83,8,1,1,3,586,4,8
RO_126718,Dobrosloveni,2953,1759,194,0,4,3,37,73,4,28,6,517,9,11,1,7,851,2,12
RO_126772,Dobroteasa,1223,933,56,0,0,4,9,51,3,9,0,182,5,3,2,1,588,2,17
RO_126825,Dobrun,1149,780,29,0,0,1,13,35,0,1,1,70,0,2,0,0,622,1,5
RO_126905,Făgeţelu,650,684,56,0,2,8,49,19,1,3,4,119,12,5,2,2,399,1,2
RO_126978,Fălcoiu,2988,1577,67,0,2,2,16,125,0,15,3,147,7,6,2,1,1180,1,3
RO_127019,Fărcaşele,3688,2220,185,0,13,7,27,222,5,36,8,238,12,12,3,4,1413,7,22
RO_127064,Găneasa,2913,2035,96,0,8,1,29,96,3,17,8,231,6,2,3,6,1516,2,11
RO_127126,Giuvărăşti,1735,1046,58,0,3,2,23,41,0,8,8,89,5,8,1,3,785,3,9
RO_127144,Gostavăţu,2260,1549,114,0,7,52,28,72,5,11,5,221,8,5,2,3,998,5,10
RO_127171,Grădinari,1914,1475,85,0,4,1,18,50,2,16,8,629,5,8,0,3,624,5,17
RO_127224,Grojdibodu,2098,1403,99,0,4,5,9,78,0,10,7,125,5,1,1,2,1049,2,6
RO_127251,Ianca,2906,2184,246,0,20,7,48,63,1,10,4,189,10,5,7,12,1528,5,29
RO_127288,Iancu Jianu,3439,1862,112,0,7,10,95,73,1,13,12,210,27,7,8,9,1250,2,26
RO_127322,Icoana,1318,1088,67,0,5,5,14,92,2,9,4,173,9,1,2,8,683,2,12
RO_127368,Izbiceni,3656,2570,118,0,13,9,659,117,4,38,24,259,12,27,3,6,1247,8,26
RO_127386,Izvoarele,2690,1707,121,0,9,6,88,83,0,6,1,349,0,11,0,6,1011,2,13
RO_127411,Leleasca,1015,948,59,0,2,2,14,41,2,7,1,98,6,2,2,1,576,1,10
RO_127493,Mărunţei,3154,2210,143,0,13,16,29,175,2,39,13,256,10,5,2,8,1477,4,18
RO_127536,Mihăeşti,1074,861,28,0,2,4,15,44,4,7,9,84,5,4,0,2,641,2,10
RO_127563,Milcov,1290,961,51,0,3,5,27,60,2,8,5,112,8,2,3,1,657,1,16
RO_127625,Morunglav,1841,1381,98,0,4,31,26,43,2,10,3,131,6,13,3,4,998,1,3
RO_127689,Movileni,2651,1679,38,0,6,4,3,37,1,6,12,275,3,5,1,4,1276,1,7
RO_127714,Nicolae Titulescu,916,678,31,0,1,6,11,29,1,5,0,84,1,1,0,1,504,1,2
RO_127750,Obârşia,1935,1463,100,0,4,7,38,90,1,24,2,204,5,7,0,1,970,1,9
RO_127812,Oboga,1373,933,34,0,2,2,3,43,1,8,5,70,3,3,3,2,742,4,8
RO_127858,Oporelu,840,773,43,0,4,6,8,50,1,7,0,96,2,1,0,3,542,0,10
RO_127901,Optaşi-Măgura,928,703,15,0,2,4,3,10,1,7,1,27,1,1,1,1,624,2,2
RO_127938,Orlea,1742,1225,67,0,3,11,18,54,0,8,6,145,6,3,0,6,888,3,7
RO_127983,Osica de Sus,3821,2709,185,0,2,8,13,80,0,12,7,404,6,108,1,6,1848,1,28
RO_128052,Perieţi,1601,1095,84,0,7,9,40,80,3,6,5,151,2,13,3,7,672,3,10
RO_128105,Oraş Piatra-Olt,5126,3488,162,0,16,15,64,193,10,40,19,285,19,8,10,14,2570,10,50
RO_128178,Pârşcoveni,2406,1654,87,0,4,3,36,114,7,4,7,234,5,8,1,2,1132,2,8
RO_128221,Pleşoiu,2368,1787,96,0,2,4,31,86,6,21,3,232,12,6,5,8,1244,7,24
RO_128301,Poboru,1468,1019,55,0,6,5,11,67,2,7,4,108,5,4,2,4,723,3,13
RO_128374,Oraş Potcoava,4613,3480,183,0,8,9,40,217,1,45,19,956,7,5,0,14,1895,0,9
RO_128436,Priseaca,1300,921,123,0,4,63,57,61,4,9,10,211,7,6,2,5,347,3,9
RO_128472,Radomireşti,2185,1298,87,0,7,10,23,108,2,10,7,142,8,3,0,3,874,2,9
RO_128524,Redea,2179,1678,86,0,15,5,28,110,1,17,16,229,6,3,3,5,1139,3,12
RO_128560,Rotunda,2164,1626,92,0,6,8,22,44,0,8,4,817,3,4,0,1,603,1,13
RO_128588,Rusăneşti,3339,2013,172,0,5,10,43,132,4,9,7,272,6,6,3,8,1323,0,13
RO_128613,Scărişoara,2303,1300,146,0,4,5,10,57,1,7,5,97,4,1,1,4,938,3,8
RO_128659,Schitu,2083,1339,112,0,3,59,24,67,3,3,1,139,9,9,2,23,871,3,11
RO_128711,Oraş Scorniceşti,9589,6863,213,0,18,49,68,397,29,41,32,533,23,29,9,4,5375,6,35
RO_128864,Seaca,1289,947,97,0,3,23,12,58,2,3,3,74,1,4,1,4,651,1,10
RO_128882,Sâmbureşti,828,673,45,0,2,3,4,24,1,5,3,48,1,3,1,3,522,3,5
RO_128962,Spineni,1184,835,19,0,0,16,13,46,1,1,3,105,3,4,1,4,616,2,1
RO_129040,Sprâncenata,1822,1367,149,0,4,3,26,50,4,3,4,172,3,2,1,2,942,1,1
RO_129095,Stoeneşti,1770,1102,77,0,2,5,11,30,5,16,7,173,6,3,2,1,761,0,3
RO_129111,Stoicăneşti,1953,1302,81,0,12,8,11,79,3,4,4,109,8,7,2,1,968,1,4
RO_129139,Strejeşti,2430,1891,153,0,7,7,23,108,9,28,9,238,14,5,1,12,1249,6,22
RO_129184,Studina,2133,1354,107,0,4,25,16,81,1,8,6,156,7,7,1,3,932,0,0
RO_129246,Şerbăneşti,2207,1499,109,0,5,10,30,86,3,9,8,227,4,9,1,11,941,2,15
RO_129282,Ştefan cel Mare,1279,1044,87,0,8,0,4,51,2,9,10,76,5,1,1,3,782,2,3
RO_129317,Tătuleşti,699,734,35,0,3,9,38,37,3,4,7,90,2,5,0,2,491,0,5
RO_129380,Teslui,1995,1452,40,0,4,52,22,93,6,16,10,147,13,10,5,4,1014,2,14
