gisco_id,name,registered,turnout,invalid,blank,UUR,FCER,Andreicuț,Puiu-Barraud,USR (2016),FD,UDMR/RMDSZ,PSD,AUR,SENS,REPER,RîA,S.O.S. România,PER,PNCR,ANC,PSDI,ARS,POT,DREPT,USR (1989),UPR,UBBR,UCRR,CRLR,ALAR (1999),UDSCR,UAR,UDTR,AMR,RO.AS.IT.,UER,FCR,APR-PE,UCR,FDGR/DFDR,UDTTMR,PNL,PNR [Partidul Nouă Românie],PPR,PRR,ADN,PLAN,PD,Hagimă,Banu-Muscel,PUGD,PP,Stoian,Secară,Curtean,Szűcs,Baciu [Gheorghe-Damian Baciu],PV,Iusein,Negoiță,Ion,Iancu,Toader,Karani,Sărmaș,Boșneagu,Tîrnoveanu,Ciobanu,POC,Dan [Aurelian-Leonard Dan],Dămureanu,Ștefan,Fanaca,Rusu,PNȚCD,Dumitrică,Olărașu,Cazacu,Moldovanu,Stegaru,Burlea,PPU,Voinea,Vlașin,Cirț,Măneanu,Tița,Renghea,Dan [Roberto Dan],David,Dumitru [Bogdan Dumitru],Dinulescu,Andrei-Ionuț Neșculescu,Bodnar,Drăgan,Balaș,Abrudan,Mocanu Gollent,Spiru,Spiridon [Silvian-Andrei Spiridon],Lisaru,Stancu,Pîrvulescu,Aga
RO_130678,Blejoi,8343,4337,50,8,0,2,0,0,661,98,4,967,732,208,115,50,326,21,41,18,9,3,404,109,4,1,1,1,2,1,0,0,0,3,0,11,1,4,1,1,0,420,9,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0
RO_130712,Brazi,7171,3512,51,20,1,0,0,0,327,94,7,604,692,153,57,98,408,10,25,12,4,5,391,46,0,0,1,0,0,3,0,1,1,4,3,8,1,3,1,2,1,433,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0
RO_130785,Bucov,9887,4838,77,15,2,1,0,0,554,124,6,853,824,191,87,28,459,14,29,23,4,8,496,110,0,1,1,5,0,1,0,3,1,5,2,5,2,6,1,6,1,835,7,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_130847,Păuleşti,7151,4398,48,11,1,2,0,0,785,97,13,909,586,184,100,21,241,17,16,33,7,8,345,108,0,0,5,0,0,3,0,1,0,15,3,17,1,1,2,2,1,745,6,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_130892,Târgşoru Vechi,9630,4458,63,11,1,1,0,0,677,162,10,785,832,202,71,33,437,25,43,15,9,6,552,95,0,0,0,0,2,1,0,0,1,5,3,10,1,7,2,1,0,338,7,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_130954,Oraş Azuga,4074,2035,34,0,0,2,0,0,287,55,8,520,354,113,40,6,136,17,4,11,3,5,186,43,1,0,0,0,1,0,0,0,1,4,0,1,1,5,0,1,0,149,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0
RO_130981,Oraş Băicoi,15875,8036,86,10,4,9,0,0,987,165,26,2062,1326,326,116,46,752,45,21,53,24,13,859,127,8,1,2,0,0,7,0,11,2,8,1,12,5,16,2,2,3,646,15,39,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,103,24,31,0,0,0,0,0,0,0,0,0,0,0,0
RO_131069,Oraş Boldeşti-Scăeni,9613,4963,72,33,0,1,0,0,439,164,13,940,899,196,72,17,480,17,35,15,16,5,487,66,4,2,2,0,2,4,4,1,1,7,0,11,0,12,0,3,3,877,11,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_131103,Oraş Breaza,13543,6256,73,13,2,7,0,0,824,130,11,1518,1008,191,81,23,355,27,27,18,32,10,561,89,3,2,0,0,0,5,0,2,1,9,4,15,3,3,0,2,0,1082,18,42,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,14,21,0,0,0,0,0,0,0,0,0,0,0,0
RO_131210,Oraş Buşteni,8093,4112,73,10,0,1,0,0,650,75,7,1042,623,148,72,12,341,22,2,15,10,7,417,64,1,0,1,1,4,2,0,0,1,6,0,4,3,1,1,2,1,380,6,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,12,37,0,0,0,0,0,0,0,0,0,0,0,0
RO_131256,Municipiul Câmpina,30255,15073,198,20,0,6,0,0,2396,420,150,3983,2036,625,269,89,990,83,32,75,33,21,1186,174,3,4,1,0,4,12,2,3,2,13,3,40,4,60,3,3,1,1737,21,79,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,22,214,0,0,0,0,0,0,0,0,0,0,0,0
RO_131274,Poiana Câmpina,4297,2312,30,5,2,2,0,0,205,61,17,442,327,92,18,7,176,7,7,5,7,1,158,13,0,0,0,0,0,0,0,0,0,1,0,8,1,5,1,3,1,674,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0
RO_131336,Oraş Comarnic,9962,4283,83,13,4,3,0,0,454,95,11,798,736,136,22,10,268,14,20,22,8,4,433,47,0,1,2,1,2,3,1,0,1,5,1,6,2,4,0,3,1,1005,13,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0
RO_131407,Oraş Mizil,12193,4894,139,18,0,2,0,0,438,120,7,1721,802,204,51,142,353,8,16,22,19,5,397,60,0,0,1,0,0,3,3,1,0,9,2,7,1,23,0,5,1,267,7,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0
RO_131443,Oraş Plopeni,7414,4068,78,16,1,2,0,0,277,58,10,1080,570,115,52,11,293,19,8,19,11,4,270,52,0,0,0,0,0,2,1,0,2,10,6,5,3,6,1,1,1,1025,6,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,11,0,0,0,0,0,0,0,0,0,0,0,0
RO_131461,Dumbrăveşti,2986,1526,30,9,0,4,0,0,78,19,0,280,261,28,7,4,174,7,2,2,3,0,121,16,3,1,1,0,0,1,0,1,1,11,1,3,1,4,2,0,0,427,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_131540,Oraş Sinaia,9616,4838,63,7,0,4,0,0,707,104,25,1160,741,164,89,28,280,45,15,25,7,7,436,68,4,1,0,0,0,3,0,4,2,6,2,12,0,9,3,4,2,718,8,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,13,19,0,0,0,0,0,0,0,0,0,0,0,0
RO_131577,Oraş Slănic,4481,2059,23,6,0,1,0,0,180,66,8,538,422,96,34,50,233,6,1,8,4,6,147,23,0,0,1,0,0,1,0,0,0,4,0,6,0,0,1,0,1,164,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_131620,Oraş Urlaţi,9293,4201,74,14,2,3,0,0,377,73,6,931,789,206,56,13,515,12,11,18,11,3,444,79,1,1,0,1,0,4,0,1,2,1,2,10,1,5,0,1,1,489,7,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_131817,Oraş Vălenii de Munte,11172,5812,99,13,1,2,0,0,469,99,10,1758,1199,179,58,225,380,26,28,29,20,3,506,80,6,1,0,2,1,3,1,2,2,9,3,9,2,3,2,3,1,467,8,32,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,21,12,0,0,0,0,0,0,0,0,0,0,0,0
RO_131835,Gura Vitioarei,4913,2434,46,7,0,0,0,0,140,41,0,460,492,93,21,24,205,10,12,14,9,4,275,43,1,3,0,0,0,2,0,2,0,2,0,5,0,3,1,2,2,476,9,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_131899,Adunaţi,1650,819,15,4,0,0,0,0,26,9,4,166,100,13,2,0,25,3,2,3,1,0,40,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,378,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_131933,Albeşti-Paleologu,4692,2217,42,9,1,0,0,0,176,53,3,551,519,86,24,2,187,6,1,11,4,1,293,44,1,0,0,0,1,3,0,1,0,3,0,5,1,1,1,1,0,155,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_131988,Aluniş,2665,1444,40,7,0,0,0,0,181,24,5,455,292,46,9,7,102,4,4,4,4,4,144,19,0,0,2,0,0,5,0,0,0,7,1,1,3,2,1,1,0,57,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
RO_132011,Apostolache,1695,759,25,3,1,2,0,0,48,15,0,146,148,11,9,9,49,1,1,3,4,0,74,10,0,0,0,0,0,2,0,0,0,2,0,7,0,1,0,1,1,179,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_132075,Ariceştii Rahtivani,7080,3443,50,9,2,1,0,0,354,72,2,786,643,188,41,27,347,26,15,11,11,3,436,58,4,0,2,0,0,0,0,2,1,1,1,10,2,7,0,1,0,270,13,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,8,6,0,0,0,0,0,0,0,0,0,0,0,0
RO_132137,Ariceştii Zeletin,926,430,7,3,0,0,0,0,21,6,1,89,92,5,8,2,32,0,6,7,2,1,29,2,0,0,0,0,0,2,0,0,0,3,0,1,0,0,1,0,0,99,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_132164,Baba Ana,3322,1345,23,10,0,0,0,0,83,67,2,285,303,58,9,6,96,5,6,6,2,1,161,22,1,0,0,0,0,4,0,1,1,2,1,7,0,1,1,1,1,165,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_132226,Balta Doamnei,1955,795,18,2,0,1,0,0,63,14,0,188,174,29,10,121,43,1,1,1,0,1,52,7,2,1,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,55,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_132271,Bălţeşti,3032,1525,27,17,0,1,0,0,71,32,1,226,274,31,17,6,146,7,2,3,5,2,136,22,2,0,0,0,1,3,1,0,2,4,0,10,0,0,0,0,2,446,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_132315,Băneşti,4881,2510,28,5,0,0,0,0,360,62,13,594,398,73,38,10,156,10,9,15,9,2,220,39,0,0,1,0,0,3,0,2,2,3,3,24,0,2,0,1,0,367,3,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,21,0,0,0,0,0,0,0,0,0,0,0,0
RO_132342,Bertea,2475,1082,17,9,0,1,0,0,50,50,1,221,160,40,12,4,91,2,23,0,1,2,122,11,0,0,1,0,0,1,0,4,0,5,1,3,2,2,0,2,0,228,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_132379,Boldeşti-Gradiştea,1282,588,10,13,1,2,0,0,37,173,0,104,60,9,4,0,52,4,2,1,1,3,47,24,4,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
RO_132404,Brebu,5999,2881,48,6,1,3,0,0,335,49,8,729,608,102,37,22,188,8,4,17,6,2,311,32,1,0,1,2,0,4,1,0,0,8,1,4,2,4,0,5,0,293,9,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0
RO_132459,Călugăreni,935,375,20,1,0,0,0,0,24,5,1,118,84,4,0,2,51,0,1,2,1,0,37,2,1,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_132486,Cărbuneşti,1377,508,12,2,1,0,0,0,23,10,1,87,110,5,0,4,58,0,3,1,5,0,73,9,1,0,0,0,1,0,0,1,0,2,0,3,1,0,0,0,0,85,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_132510,Ceptura,3697,1482,30,3,0,1,0,0,99,26,2,452,314,39,14,7,127,6,7,7,3,0,184,21,1,0,1,0,1,3,0,1,1,4,1,9,0,0,0,1,0,97,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_132574,Ceraşu,3593,1877,43,7,0,1,0,0,79,41,0,363,366,65,10,6,157,5,4,9,6,1,190,19,1,0,0,0,1,2,1,0,1,1,0,6,1,4,0,1,1,449,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_132645,Chiojdeanca,1293,592,14,8,0,1,0,0,19,31,1,99,139,8,0,3,57,2,1,1,4,1,45,10,0,0,0,0,0,1,0,1,0,3,0,2,0,0,1,0,0,135,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_132681,Ciorani,5272,2161,42,16,3,4,0,0,128,204,2,539,460,68,5,33,254,8,6,10,5,5,186,42,3,0,0,0,0,2,0,2,0,6,1,6,1,2,2,0,1,83,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_132716,Cocorăştii Mislii,2796,1459,18,8,0,1,0,0,100,33,0,415,199,47,8,11,116,9,3,4,5,3,137,19,1,1,1,0,1,2,0,1,0,0,0,1,0,1,0,1,1,284,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
RO_132752,Colceag,3762,1362,33,8,1,0,0,0,84,34,2,343,264,48,24,5,117,6,6,8,4,6,113,17,0,0,1,0,0,2,0,0,1,4,0,2,2,13,2,1,2,191,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
RO_132805,Cornu,3730,2156,35,4,0,3,0,0,195,22,1,923,253,96,15,2,147,11,22,4,8,7,165,20,1,0,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0,188,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
RO_132841,Cosminele,826,444,5,1,0,0,0,0,14,8,1,91,93,9,5,1,38,0,0,2,2,3,30,9,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_132896,Drajna,4499,2038,34,16,1,0,0,0,139,25,2,489,450,37,14,19,150,8,2,17,3,3,222,23,0,2,1,1,1,3,0,2,0,5,2,8,1,2,0,0,0,332,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
RO_133018,Drăgăneşti,3854,1587,55,9,0,1,0,0,108,40,1,460,339,33,15,4,182,4,4,6,3,6,189,20,1,1,0,1,0,0,1,2,0,5,0,3,0,6,0,1,1,72,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
RO_133090,Dumbrava,3581,1524,35,13,0,1,0,0,71,22,3,224,332,51,22,5,182,8,4,7,4,5,152,25,3,0,0,1,1,0,0,0,1,4,1,3,2,17,1,2,0,304,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_133161,Filipeştii de Pădure,8387,3694,82,11,0,1,0,0,347,70,4,786,962,95,33,67,439,11,13,17,8,4,348,46,1,0,1,1,1,7,0,4,2,6,3,8,1,18,0,1,1,248,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,8,0,0,0,0,0,0,0,0,0,0,0,0
RO_133214,Filipeştii de Târg,6906,3199,68,14,0,0,0,0,165,28,2,436,528,85,18,23,303,14,5,9,5,2,279,42,0,2,1,0,1,6,0,3,0,8,1,10,3,36,2,2,0,1060,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0
RO_133278,Fântânele,1651,751,22,3,0,0,0,0,35,28,0,219,152,27,22,7,74,1,1,2,0,0,76,11,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,44,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_133330,Floreşti,6381,3124,68,9,1,2,0,0,203,43,8,464,563,74,30,5,333,12,26,18,4,4,302,49,3,0,0,0,1,1,2,4,4,5,3,3,1,82,1,1,0,385,9,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,362,3,12,0,0,0,0,0,0,0,0,0,0,0,0
RO_133394,Fulga,2496,974,25,16,0,1,0,0,36,49,1,210,134,24,2,2,82,1,1,3,1,0,84,9,0,0,0,0,0,1,0,2,0,1,0,0,0,13,0,2,0,263,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_133429,Gherghiţa,1733,1041,35,5,0,0,0,0,57,10,3,450,177,25,10,3,111,4,1,2,1,3,66,13,1,0,0,1,0,2,0,0,0,0,0,2,0,1,0,2,0,44,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RO_133508,Gorgota,4374,2091,25,13,1,0,0,0,323,58,3,366,305,125,35,17,178,8,2,12,3,0,163,49,0,1,0,0,0,0,0,0,3,1,1,7,0,3,2,0,0,353,6,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_133562,Gornet,2353,1319,33,8,0,2,0,0,112,26,1,508,203,50,7,5,80,4,2,5,4,0,106,16,0,0,1,0,0,3,0,1,1,1,0,5,3,2,1,2,1,88,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0
RO_133615,Gornet-Cricov,1921,991,22,5,0,1,0,0,44,12,0,146,148,39,12,5,97,2,3,0,7,1,65,21,1,0,1,0,0,0,1,0,1,0,0,4,0,0,2,0,0,340,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_133688,Gura Vadului,1759,711,10,2,0,0,0,0,55,15,6,186,101,23,4,22,86,1,1,0,2,1,81,8,0,1,0,0,1,1,0,0,0,2,0,8,1,1,0,0,0,86,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_133722,Iordăcheanu,4394,2107,40,10,0,1,0,0,91,22,2,339,410,58,36,5,244,8,5,10,4,4,187,21,1,0,0,0,0,6,1,2,0,5,3,8,0,20,2,4,2,517,7,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
RO_133795,Izvoarele,5328,2363,51,8,1,0,0,0,171,47,4,692,509,73,19,31,152,4,8,6,8,5,305,38,4,0,0,0,0,3,0,1,1,5,1,7,0,5,1,3,0,167,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0
