gisco_id,name,registered,turnout,invalid,blank,UDMR/RMDSZ,PMP,PSD,PNL,USR+,PPR,PUSL,AUR,PV,PER,ARN,PRM,UAR,UUR,USR (1989),UDTR,FCER,RO.AS.IT.,UCRR,CRLR,UCR,APR-PE,UER,UBBR,ALAR (1999),AMR,UDSCR,PSR,PNR [Partidul Nouă Românie],PCN,ND,PNRo,Baciu [Virgil Baciu],Tiberiu,Duma,PNȚCD,Cioanca,Raţiu,Erwin-Vlad Albu,PFN,Tabarac,Calu,Andrei,AD,Naş,UDTTMR,Martin,Cristea,Petrea,Jalbă,Re:start,Costea [Vlad Costea],Felicia,Holicov,Mitoşeriu,Matei,Zmaranda,Zainea,Pescaru,Bendorfean,Apostolache,Dumitru [Bogdan Dumitru],Rădulescu [Virgil-Florin Rădulescu],Duţă [Maria-Mihaela Duţă],Papici,BUN,Trăscăian,Vecerdea,Ichim,Zamfir-Ignat,Gică,Cîțu,Geonea,Nicolae,Şerban,Oprea,Stochiţă,Radu
RO_114355,Cristeşti,5070,1486,38,21,578,100,202,159,149,45,9,131,7,5,9,0,0,0,0,0,0,1,0,1,1,1,1,1,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114382,Sâncraiu de Mureş,7836,2694,31,27,595,210,466,478,463,102,14,179,18,16,25,0,1,1,0,2,1,6,0,2,1,2,2,0,7,2,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114417,Sângeorgiu de Mureş,8615,2864,51,29,1314,140,323,267,411,63,17,149,16,18,8,0,3,0,4,2,0,5,2,1,1,8,1,1,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114453,Sântana de Mureş,5144,1914,34,17,687,167,278,252,253,45,19,97,14,7,11,0,1,0,2,0,2,1,2,2,0,1,0,2,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114514,Municipiul Sighişoara,28193,7054,115,47,915,441,1069,2021,1109,232,62,632,79,75,59,0,8,1,6,4,3,4,2,9,7,21,1,3,9,11,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114603,Albeşti,5064,1223,33,16,177,84,281,254,144,32,7,148,2,5,3,0,2,0,2,1,0,2,1,1,1,3,1,0,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114710,Oraş Luduş,14443,4055,59,27,671,169,1189,744,526,110,28,381,25,30,24,0,1,0,1,3,0,2,3,4,2,11,3,7,3,10,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114809,Municipiul Reghin,31014,9594,139,57,1989,541,1657,2174,1658,260,81,573,98,54,38,0,5,3,8,8,0,7,4,7,4,23,2,6,8,17,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114854,Oraş Sovata,8541,2979,50,53,2442,18,112,88,86,30,6,28,5,6,0,0,3,1,0,0,1,1,1,3,0,7,1,1,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114925,Municipiul Târnăveni,21197,4763,119,34,526,190,1074,1131,562,314,56,476,17,49,18,0,12,0,8,0,1,9,4,3,6,51,5,0,10,14,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_114970,Acăţari,3998,1725,28,43,1438,10,48,29,19,15,1,16,2,11,0,0,3,1,2,1,0,1,3,0,0,9,1,3,33,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115076,Adămuş,4505,979,17,27,314,28,144,126,66,94,14,71,3,8,19,0,3,0,0,3,0,3,2,1,4,10,0,0,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115147,Aluniş,2622,1018,7,34,786,5,37,46,14,13,1,39,2,2,1,0,0,1,1,0,0,3,1,1,1,7,2,1,6,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115183,Apold,2528,590,15,9,8,10,53,385,17,14,10,52,0,3,1,0,1,0,0,1,0,2,0,0,0,2,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115236,Aţintiş,1255,365,12,9,55,9,55,66,100,12,1,17,0,17,1,0,0,0,1,2,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115307,Bahnea,2899,886,31,37,151,50,101,283,32,15,6,105,2,13,9,0,2,0,0,1,0,1,0,3,3,20,0,1,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115389,Band,4961,1307,95,57,338,41,241,173,57,95,6,107,7,9,1,0,2,0,0,3,0,11,1,1,0,17,1,1,14,12,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115520,Batoş,3415,791,17,17,85,59,141,214,98,29,9,86,3,4,1,0,2,0,0,0,0,0,0,1,0,5,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115575,Băgaciu,2064,430,15,12,125,8,84,68,14,10,4,61,2,2,11,0,0,0,1,0,0,0,0,1,0,4,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115600,Băla,607,236,4,7,5,15,59,64,15,46,3,13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115637,Bălăuşeri,3976,1238,38,42,799,16,65,118,15,19,5,59,6,7,1,0,1,0,5,2,0,5,0,1,1,5,0,1,13,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115708,Beica de Jos,1802,533,21,10,44,11,181,101,48,23,5,48,4,4,1,0,1,0,0,3,0,1,1,2,0,14,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115771,Bichiş,730,289,6,7,164,6,35,31,9,8,0,10,0,3,0,0,1,0,0,0,0,2,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115824,Bogata,1549,316,0,5,82,29,53,42,25,35,5,26,1,2,0,0,1,1,0,0,0,0,0,0,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115851,Breaza,2083,704,7,19,291,25,50,97,58,13,6,100,2,3,0,0,1,0,2,1,0,1,0,3,3,6,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115897,Brâncoveneşti,3411,847,14,16,408,25,100,114,57,39,5,41,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_115959,Ceuaşu de Câmpie,4990,1453,40,33,631,60,189,157,106,58,21,82,3,10,6,0,1,0,3,2,1,1,3,4,1,7,2,2,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116046,Cheţani,2203,573,13,20,51,74,76,102,152,20,5,39,1,3,5,0,1,0,1,4,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116126,Chiheru de Jos,1328,429,8,6,9,36,129,130,16,34,7,32,2,3,1,0,1,0,2,2,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116171,Coroisânmărtin,1199,347,19,14,50,10,51,113,21,29,2,16,4,4,1,0,0,0,0,0,0,1,0,1,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116224,Cozma,456,129,5,5,4,1,18,63,7,5,1,14,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116288,Crăciuneşti,3392,1079,13,22,906,6,30,18,17,10,0,17,3,4,0,0,1,0,1,0,0,2,0,1,0,2,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116340,Crăieşti,759,279,6,7,7,12,46,100,13,10,7,59,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116395,Cucerdea,1188,335,6,8,9,27,77,127,28,10,5,22,0,3,3,0,0,0,0,0,1,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116439,Cuci,1582,522,13,10,51,27,191,101,34,32,7,28,3,7,2,0,0,0,2,1,0,2,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116493,Daneş,4688,1056,44,23,12,58,168,370,150,21,12,123,6,6,18,0,1,0,1,0,0,5,3,1,0,5,1,1,4,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116545,Deda,3419,1399,30,21,20,151,590,199,62,137,11,121,10,8,4,0,0,0,1,2,0,1,0,0,3,11,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116590,Eremitu,3253,1056,41,62,773,6,42,25,14,8,4,22,0,8,5,0,2,0,1,2,0,2,1,1,0,8,1,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116652,Ernei,4992,1539,41,41,1112,25,74,62,60,15,9,38,6,7,0,0,4,1,2,3,0,2,1,2,0,3,1,0,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116723,Fărăgău,1333,659,32,50,24,4,283,50,23,26,8,99,7,1,2,0,1,0,1,1,0,0,0,2,2,15,2,0,6,12,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116796,Fântânele,4127,1467,29,41,1222,10,40,26,17,12,5,8,2,8,1,0,0,0,1,2,0,1,3,5,0,13,1,1,13,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116867,Găleşti,2194,640,10,20,516,7,11,16,15,8,0,4,3,8,0,0,0,0,1,0,0,1,0,1,0,2,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116938,Găneşti,2958,1084,15,42,710,12,62,68,37,19,2,68,3,2,3,0,1,0,1,2,0,3,1,1,0,3,0,0,18,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_116983,Gheorghe Doja,2496,770,18,10,549,13,28,61,32,7,2,29,3,4,0,0,1,0,0,1,0,0,0,1,1,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117042,Ghindari,2660,708,44,34,521,3,33,12,8,5,3,6,1,10,3,0,1,0,2,2,0,4,0,1,1,4,1,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117113,Glodeni,2995,955,18,33,568,13,87,50,16,84,9,39,4,6,0,0,2,0,1,0,0,2,0,1,0,6,0,2,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117177,Gorneşti,4710,1753,41,45,1269,31,96,80,39,45,10,28,1,8,1,0,6,0,1,4,1,4,0,2,2,14,0,0,16,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117275,Grebenişu de Câmpie,1424,454,5,8,4,60,154,50,18,35,2,102,2,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117319,Gurghiu,5043,1483,25,37,335,72,216,475,75,33,11,134,17,14,4,0,0,1,1,1,0,0,0,0,1,5,4,1,8,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117426,Hodac,4051,1052,21,8,14,99,277,329,98,47,11,119,5,6,0,0,0,0,0,0,0,2,1,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117505,Hodoşa,1076,456,5,30,347,4,17,10,9,6,2,2,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117550,Ibăneşti,3545,1165,25,12,9,103,474,252,105,33,16,92,3,12,1,0,0,0,1,0,0,0,0,3,0,4,2,1,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117667,Iclănzel,1696,371,1,6,6,11,197,59,30,24,1,23,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117783,Ideciu de Jos,1850,613,12,14,32,16,101,224,76,32,5,66,9,5,2,0,1,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117827,Oraş Iernut,7962,2259,53,31,192,235,522,599,206,70,24,240,9,19,9,0,1,0,0,3,1,5,1,1,0,8,2,2,5,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117925,Livezeni,2979,999,14,17,404,63,89,107,186,38,9,32,9,5,7,0,0,0,0,1,0,1,1,0,1,4,2,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_117998,Lunca,2013,637,15,16,17,30,177,226,63,24,11,32,4,6,2,0,3,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118058,Lunca Bradului,1594,382,11,5,14,48,155,65,23,10,6,34,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118094,Măgherani,1164,464,2,27,389,3,5,9,3,3,0,2,1,4,0,0,0,0,1,0,0,2,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118209,Mica,3611,916,61,45,473,23,82,59,13,26,10,30,0,4,3,0,2,0,3,3,0,5,1,2,0,27,4,1,23,10,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118281,Oraş Miercurea Nirajului,4856,1669,30,31,1386,11,37,66,31,12,2,18,4,6,0,0,2,2,1,0,0,3,0,4,0,8,0,0,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118370,Miheşu de Câmpie,1924,336,11,5,14,10,97,106,11,9,11,49,0,5,0,0,0,0,0,0,0,2,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118469,Nadeş,2254,400,12,14,40,10,45,130,57,12,7,45,0,3,2,0,0,0,0,1,0,1,0,0,0,7,0,1,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118511,Neaua,1147,493,8,12,407,7,13,10,6,6,0,1,0,4,1,0,0,0,1,1,0,2,0,0,1,0,0,0,9,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118575,Ogra,1940,543,16,10,94,18,206,61,17,33,14,42,1,5,0,0,9,0,1,0,0,1,0,2,0,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118637,Papiu Ilarian,695,189,1,9,103,6,17,14,4,10,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118691,Pănet,5066,1733,29,33,1394,14,62,55,29,19,2,37,3,6,2,0,1,0,1,3,0,3,0,2,1,5,1,1,16,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118753,Păsăreni,1507,548,4,6,466,16,13,7,9,3,0,3,1,4,2,0,2,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118799,Petelea,2318,599,21,9,14,29,87,267,58,27,10,49,2,6,0,0,0,0,0,1,0,1,1,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118824,Pogăceaua,1522,344,5,10,4,26,120,62,9,6,3,86,1,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118931,Răstoliţa,1516,451,10,5,31,98,84,92,29,30,4,45,2,3,4,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_118995,Rîciu,2940,892,19,23,14,29,172,336,37,37,12,171,2,4,2,0,0,0,2,2,0,2,1,2,2,4,0,1,2,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_119153,Ruşii-Munţi,1837,699,8,8,6,51,283,141,43,27,10,97,1,3,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_119206,Saschiz,1851,399,18,9,15,29,37,129,49,39,2,53,1,1,1,0,0,0,2,1,0,0,0,4,0,1,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_119242,Oraş Sărmaşu,5647,1374,33,23,229,50,376,259,121,127,5,86,8,16,2,0,1,0,3,1,0,1,0,1,2,10,4,2,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
