gisco_id,name,registered,turnout,invalid,blank,PSD,USR+,PRO,UDMR/RMDSZ,PNL,ALDE,Prodemo,PMP,PSR,PSDI,PRU,UNPR,BUN,Tudoran,AUR,Costea [Peter Costea]
RO_179686,Dumitriţa,2522,1147,74,0,309,56,18,9,509,62,5,72,4,6,2,1,0,4,6,10
RO_037217,Durnesti,3074,1105,53,0,239,59,42,13,558,30,9,35,7,2,4,32,1,8,2,11
RO_016329,Dambovicioara,757,689,17,0,223,75,65,5,189,25,0,58,2,2,7,2,1,7,9,2
RO_037057,Dangeni,2456,1136,37,0,410,43,44,8,497,28,7,17,6,4,4,8,0,4,9,10
RO_084380,Darjiu,814,417,14,0,6,7,1,378,7,1,0,1,0,0,1,0,1,0,0,0
RO_144553,Dârlos,2835,1200,45,0,110,159,31,14,693,41,5,32,5,0,3,1,0,2,5,54
RO_016365,Darmanesti,2945,1396,45,0,445,212,104,9,371,65,5,66,7,5,10,9,1,10,16,16
RO_111550,Dârvari,2076,1117,48,0,679,50,38,5,180,49,3,38,4,5,2,7,2,3,3,1
RO_057546,Dabaca,1155,752,16,0,98,150,18,14,328,69,5,21,6,2,2,2,1,5,5,10
RO_160305,Dăeni,1639,576,20,0,136,29,21,2,330,4,4,20,0,0,4,1,0,1,2,2
RO_169351,Dăeşti,2483,1391,43,0,285,140,97,9,657,37,3,76,9,4,5,3,0,7,10,6
RO_022111,Damienesti,1448,613,38,0,188,64,27,13,141,80,8,18,5,4,3,3,3,9,7,2
RO_122249,Dămuc,2427,1168,39,0,520,105,52,7,322,18,7,42,4,1,3,8,7,7,8,18
RO_080043,Danciulesti,1602,829,32,0,254,85,156,13,171,15,9,64,8,2,2,14,1,1,0,2
RO_126585,Dăneasa,2893,1516,64,0,740,188,107,9,265,29,10,47,3,4,5,19,2,7,13,4
RO_080123,Danesti,3170,1917,58,0,525,145,533,9,395,102,35,54,7,4,7,8,1,6,19,9
RO_084237,Dăneşti,1850,1165,19,0,7,10,3,1109,9,2,0,0,1,2,1,0,1,1,0,0
RO_163253,Dăneşti,1568,547,49,0,198,39,26,8,102,67,7,29,1,5,3,1,2,1,4,5
RO_169404,Dănicei,1691,1164,46,0,608,67,43,7,252,53,9,34,25,4,3,4,3,2,4,0
RO_067256,Darmanesti,3871,1950,51,0,390,380,225,15,571,83,16,103,15,2,8,7,2,23,14,45
RO_147937,Dărmăneşti,4808,2072,58,0,392,186,127,12,1011,41,14,99,10,7,8,18,7,24,13,45
RO_102525,Dărăşti-Ilfov,2278,1550,51,0,339,136,52,6,696,55,2,97,3,2,7,65,5,19,8,7
RO_053700,Eftimie Murgu,1319,660,28,0,141,66,38,4,190,84,4,40,1,3,4,18,0,4,0,35
ROZZEG,EGIPT,0,104,1,0,5,47,6,3,21,6,0,5,1,0,0,0,1,5,2,1
ROZZCH,ELVEȚIA,0,4936,40,0,51,3219,82,70,884,54,14,205,12,2,27,18,7,44,92,102
ROZZAE,United Arab Emirates,0,1872,8,0,49,1246,48,8,241,51,14,111,7,4,12,8,6,27,14,18
RO_163789,Epureni,2400,946,65,0,337,123,27,14,193,62,1,90,6,5,3,0,2,10,6,2
RO_097009,Erbiceni,4397,1574,101,0,390,176,92,12,541,46,11,71,15,4,14,13,11,34,19,24
RO_116590,Eremitu,3125,1238,76,0,59,22,12,1000,41,3,4,7,2,2,0,4,1,2,1,2
RO_116652,Ernei,4729,2133,108,0,122,118,24,1570,134,17,4,11,2,1,3,3,2,4,7,3
RO_065154,Estelnic,878,486,14,0,8,6,5,432,12,4,1,1,1,1,0,1,0,0,0,0
ROZZEE,ESTONIA,0,133,0,0,5,97,4,2,6,4,0,7,0,0,1,1,0,2,2,2
ROZZET,ETIOPIA,0,19,0,0,0,8,1,0,4,0,0,1,0,0,0,0,0,0,0,5
RO_052758,Ezeris,1081,699,14,0,115,32,44,2,444,6,6,12,0,1,1,2,2,4,5,9
RO_112245,Eşelniţa,2385,1166,26,0,239,141,218,8,343,36,18,63,3,2,7,1,36,6,10,9
RO_022460,Faraoani,4419,1753,134,0,303,511,43,40,531,47,11,39,18,6,14,17,3,11,16,9
RO_122551,Farcaşa,2539,1241,54,0,349,129,151,12,333,43,19,52,7,15,8,2,2,15,20,30
ROZZRU,FEDERAŢIA RUSĂ,0,304,0,0,48,134,25,1,56,15,0,14,1,2,1,0,0,2,3,2
RO_040955,Feldioara,6008,3154,132,0,487,554,100,72,1454,91,10,100,11,13,23,9,5,26,31,36
RO_033248,Feldru,6188,1964,60,0,249,236,39,18,1122,67,12,59,9,5,3,3,0,5,9,68
RO_057582,Feleacu,3339,2519,48,0,199,779,71,462,695,32,5,88,2,5,16,5,1,9,12,90
RO_083197,Feliceni,2761,1519,32,0,20,25,6,1394,19,10,4,4,0,1,0,2,1,0,1,0
RO_010827,Felnac,2504,1294,47,0,482,147,55,12,421,18,7,39,4,4,3,4,3,8,6,32
RO_167295,Fereşti,1662,476,40,0,183,45,25,6,123,22,1,8,3,4,2,2,1,6,2,3
RO_159393,Fibis,1413,851,14,0,70,199,31,5,404,16,6,55,5,7,4,6,0,1,2,26
RO_141081,Fildu de Jos,1052,717,27,0,248,66,14,142,162,15,2,19,4,0,1,2,1,3,4,7
RO_022488,Filipeni,1744,1134,47,0,519,33,33,2,317,24,6,128,6,3,6,2,1,5,0,2
RO_022576,Filipesti,3733,1656,86,0,356,204,85,23,398,293,18,88,14,5,15,9,6,21,25,9
RO_133161,Filipeştii de Pădure,8380,4034,194,0,846,614,257,24,1371,207,24,221,34,19,25,43,8,42,49,56
RO_133214,Filipeştii de Târg,6601,2682,88,0,454,375,97,17,1229,124,8,131,8,5,16,38,5,17,25,45
ROZZPH,FILIPINE,0,36,0,0,1,30,1,0,1,1,0,1,0,0,0,0,0,0,0,1
RO_029403,Finis,2819,1569,47,0,491,132,36,395,334,64,2,12,1,1,2,2,1,1,4,44
ROZZFI,FINLANDA,0,1294,17,0,21,679,34,16,298,13,8,89,12,2,12,3,2,17,46,25
RO_067470,Finta,3352,1580,86,0,308,206,191,16,597,26,14,76,8,5,6,4,6,9,15,7
RO_176150,Fitioneşti,2191,1136,60,0,399,87,36,7,418,25,4,36,8,2,8,13,3,4,21,5
RO_057644,Fizesu Gherlii,2149,995,38,0,158,153,32,186,322,27,5,50,5,2,3,4,1,1,3,5
RO_057706,Floresti,30221,20096,198,0,907,8762,610,1368,5776,348,55,900,29,21,75,53,22,130,187,655
RO_111685,Floreşti,2159,1284,26,0,798,84,41,7,249,21,2,30,1,5,1,2,0,1,11,5
RO_133330,Floreşti,6239,3464,109,0,524,556,176,28,1504,146,23,142,13,13,29,26,10,42,35,88
RO_102794,Floreşti-Stoeneşti,7155,3741,111,0,654,837,139,47,1267,312,21,193,29,6,19,31,7,27,30,11
RO_050564,Florica,1055,624,28,0,285,45,26,6,141,34,0,37,2,1,3,1,4,4,6,1
RO_097063,Focuri,2996,789,42,0,237,81,32,7,306,9,7,34,2,2,2,5,2,6,11,4
RO_157004,Foeni,1440,683,18,0,58,129,43,39,310,21,4,21,3,0,3,4,1,11,10,8
RO_137728,Foieni,1617,798,15,0,9,15,2,730,19,3,1,3,0,0,0,1,0,0,0,0
RO_076282,Foltesti,2649,1030,76,0,277,93,59,6,324,70,11,64,6,5,4,7,1,12,12,3
RO_052856,Forotic,1381,651,16,0,182,82,65,5,171,18,10,50,1,3,1,24,0,3,2,18
RO_148514,Forăşti,3677,1802,64,0,765,193,132,12,422,44,7,72,14,12,14,7,6,14,20,4
ROZZFR,FRANȚA,0,23129,186,0,314,11319,445,192,6951,307,123,1533,120,33,144,147,54,261,545,451
RO_057742,Frata,3204,1198,41,0,194,109,77,37,597,39,5,66,3,3,2,1,1,3,5,15
RO_043117,Frecatei,1098,513,24,0,113,13,40,1,274,5,5,14,2,0,0,15,1,3,3,0
RO_160387,Frecăţei,3009,1367,74,0,301,231,146,22,348,43,8,116,14,5,6,4,4,13,23,9
RO_084415,Frumoasa,2984,1497,42,0,24,19,7,1386,6,4,0,0,2,0,1,2,0,1,0,3
RO_152993,Frumoasa,1658,1098,38,0,623,57,52,3,221,24,4,45,3,5,3,3,1,5,11,0
RO_148729,Frumosu,2864,1295,53,0,330,115,67,4,527,51,7,92,7,13,1,2,1,10,12,3
RO_102945,Frumuşani,3777,1905,84,0,397,370,133,21,565,67,14,143,12,9,12,15,10,18,27,8
RO_012920,Frumuşeni,2323,1156,26,0,132,145,28,12,647,18,3,111,3,2,4,3,2,4,7,9
RO_037324,Frumusica,4616,1415,131,0,419,109,126,18,405,59,11,65,14,2,6,7,3,18,20,2
RO_076317,Frumusita,4385,1765,96,0,459,159,114,15,516,229,16,78,13,11,7,7,4,13,14,14
RO_167231,Fruntişeni,1418,530,43,0,232,48,15,11,123,12,6,14,1,4,2,0,1,1,8,0
RO_169896,Frânceşti,4266,1780,76,0,523,119,177,3,746,22,18,48,9,12,7,2,2,8,3,5
RO_102838,Frăsinet,1320,650,43,0,263,63,57,6,161,12,3,18,6,1,1,2,3,4,3,4
RO_155127,Frăsinet,2036,916,50,0,321,85,18,5,156,213,3,42,4,4,3,3,2,2,5,0
RO_102909,Frăteşti,4291,2042,84,0,581,183,157,9,516,360,9,83,7,5,10,7,1,12,9,9
RO_148667,Frătăuţii Noi,4482,1412,78,0,338,168,63,9,586,25,9,57,10,5,12,9,3,12,9,19
RO_148694,Frătăuţii Vechi,4474,1218,42,0,317,165,78,6,380,43,10,73,5,4,11,9,2,14,14,45
RO_133394,Fulga,2600,962,40,0,294,154,64,10,251,46,8,36,11,9,2,5,3,5,18,6
RO_040991,Fundata,667,604,13,0,52,134,22,4,288,26,1,40,2,1,3,7,1,5,2,3
RO_103014,Fundeni,3679,1961,115,0,820,266,118,13,349,44,5,120,11,10,16,14,5,14,24,17
RO_076353,Fundeni,3194,1525,71,0,324,141,101,13,475,136,9,183,8,8,6,5,1,10,20,14
RO_148765,Fundu Moldovei,3368,1706,47,0,313,131,72,6,828,37,7,215,8,7,5,3,0,8,12,7
RO_152948,Furculeşti,2750,1370,77,0,472,71,47,6,584,52,4,35,2,2,1,2,3,7,4,1
RO_151488,Fântâna Mare,2155,940,50,0,312,133,75,17,203,33,5,37,7,7,7,8,2,21,16,7
RO_009280,Fântânele,3011,1446,40,0,277,255,50,71,561,35,2,66,7,2,2,8,0,7,9,54
RO_063334,Fântânele,1313,514,19,0,109,26,97,3,173,47,6,17,1,1,3,2,3,2,3,2
RO_100317,Fântânele,1519,588,19,0,285,85,16,3,116,18,3,11,4,1,4,7,0,4,10,2
RO_116796,Fântânele,3971,1850,62,0,35,25,16,1649,32,9,2,8,1,0,2,6,1,2,0,0
RO_133278,Fântânele,1622,944,40,0,302,118,56,13,226,60,5,86,9,4,3,5,1,4,9,2
RO_148453,Fântânele,3678,1405,60,0,322,110,110,9,458,103,7,63,6,12,7,33,9,15,11,69
RO_155118,Fântânele,1326,902,31,0,477,55,8,3,275,13,0,15,5,2,2,12,1,1,0,2
RO_156927,Fârdea,1404,820,22,0,161,129,60,17,293,37,9,33,4,6,0,12,0,2,8,27
RO_052785,Farliug,1470,1199,24,0,471,58,91,5,325,15,11,167,2,3,1,2,1,2,2,19
RO_076255,Fartanesti,4132,1669,72,0,903,131,94,12,299,62,4,31,7,6,9,2,7,12,16,2
RO_169681,Fârtăţeşti,3097,1228,51,0,471,131,145,15,265,46,7,49,8,2,13,10,1,7,5,2
RO_093575,Facaeni,4376,1588,108,0,353,168,97,26,512,157,11,87,11,7,10,15,2,9,14,1
RO_126905,Făgeţelu,692,636,22,0,305,47,31,3,130,41,0,26,2,0,5,20,0,0,4,0
RO_163832,Fălciu,4424,1582,107,0,466,158,62,21,611,46,10,54,10,2,0,9,1,5,14,6
RO_126978,Fălcoiu,3092,1318,53,0,756,75,49,6,292,18,4,26,6,3,1,5,7,4,8,5
RO_072276,Farcas,1676,903,55,0,428,46,36,5,203,82,4,26,3,2,2,4,1,2,2,2
RO_108106,Fărcaşa,3262,1538,30,0,358,285,54,15,294,14,7,395,7,5,7,7,0,6,4,50
RO_127019,Fărcaşele,3882,1705,110,0,742,92,79,15,507,38,12,60,6,4,7,5,3,11,9,5
RO_080285,Farcasesti,2657,1421,36,0,399,91,57,10,241,384,12,112,5,10,41,7,0,8,7,1
RO_116723,Fărăgău,1259,753,56,0,393,48,13,51,146,8,9,10,1,3,4,3,1,3,2,2
RO_004302,Fărău,1278,733,34,0,79,31,17,61,464,9,3,15,3,1,0,0,0,0,3,13
RO_122613,Făurei,1726,710,48,0,211,61,53,6,239,27,3,29,6,4,1,0,2,13,5,2
RO_169583,Făureşti,1169,535,14,0,119,42,20,3,266,43,1,10,5,2,1,6,0,2,1,0
RO_033275,Galatii Bistritei,1982,1221,30,0,530,127,21,108,297,45,6,20,5,3,4,3,1,2,7,12
RO_043180,Galbenu,2432,907,39,0,449,43,112,4,167,23,4,45,6,2,1,2,0,5,5,0
RO_004366,Galda de Jos,3724,2044,51,0,261,256,55,113,1005,53,8,192,3,5,5,5,4,8,14,6
RO_169994,Galicea,3182,1710,58,0,510,145,122,28,676,54,8,61,12,6,7,3,0,11,7,2
RO_072383,Galicea Mare,3304,1418,49,0,646,125,75,11,425,27,5,36,3,3,2,1,0,2,5,3
RO_074891,Galiciuica,1157,759,12,0,436,23,17,3,155,54,1,50,0,3,1,0,1,1,2,0
RO_176212,Garoafa,3847,1807,77,0,385,189,84,19,761,61,12,103,9,3,6,7,6,12,64,9
RO_157031,Gavojdia,2337,1177,32,0,172,177,56,8,591,46,8,37,5,3,6,8,2,8,1,17
RO_057831,Geaca,1199,691,24,0,87,80,33,93,297,23,10,29,1,4,1,0,1,1,2,5
RO_043242,Gemenele,1442,606,18,0,299,23,89,0,118,9,1,32,2,1,3,4,1,2,4,0
RO_091731,General Berthelot,764,422,5,0,66,89,20,7,151,49,2,14,4,2,0,1,0,3,3,6
RO_037397,George Enescu,2456,1091,73,0,352,38,37,7,446,37,9,28,4,4,3,9,3,8,5,28
ROZZGE,GEORGIA,0,79,0,0,2,58,5,0,7,3,1,2,0,0,0,0,0,0,1,0
RO_032195,Gepiu,1497,1051,42,0,440,90,46,37,318,20,5,18,1,2,6,0,0,4,9,13
ROZZDE,GERMANIA,0,38618,287,0,363,17467,737,479,13195,503,131,2129,166,49,302,250,67,442,1084,882
RO_086883,Ghelari,1750,881,28,0,235,143,43,22,215,92,14,51,5,3,7,6,4,6,6,1
RO_064318,Ghelinta,4121,1339,67,0,17,15,11,1177,25,4,0,7,3,1,2,3,2,2,2,1
RO_093600,Gheorghe Doja,2206,901,23,0,326,123,108,6,213,28,5,41,6,2,2,1,2,7,5,3
RO_116983,Gheorghe Doja,2370,1284,34,0,60,68,7,906,123,9,6,17,1,1,29,2,2,3,6,10
RO_093628,Gheorghe Lazar,1855,864,44,0,326,106,48,7,181,21,5,89,6,1,0,2,3,9,10,6
RO_072409,Ghercesti,1474,1327,35,0,614,179,64,8,253,52,0,93,6,3,1,2,1,6,7,3
RO_046830,Ghergheasa,1806,810,36,0,219,58,62,6,340,30,2,29,9,1,2,2,3,5,4,2
RO_163967,Ghergheşti,2021,751,44,0,419,39,19,9,143,18,6,19,3,7,4,7,0,1,12,1
RO_133429,Gherghiţa,1507,924,38,0,441,86,37,6,210,27,5,37,4,4,5,4,4,3,6,7
RO_122668,Gherăeşti,5428,1849,88,0,359,354,122,22,648,52,10,68,22,6,17,4,10,35,22,10
RO_046803,Gheraseni,2757,1392,53,0,460,183,99,12,313,53,9,104,10,5,7,44,4,7,22,7
RO_137746,Gherţa Mică,2793,739,25,0,266,52,35,3,251,34,4,12,1,3,5,2,0,0,0,46
RO_064345,Ghidfalau,2100,910,40,0,18,11,6,799,21,6,2,0,1,1,1,4,0,0,0,0
RO_074907,Ghidici,1831,1102,3,0,928,29,8,7,61,48,1,9,0,0,0,2,1,1,3,1
RO_076406,Ghidigeni,5018,2253,165,0,458,82,27,8,1387,49,7,33,7,5,2,4,3,9,3,4
RO_159400,Ghilad,1666,689,29,0,56,146,35,15,258,23,6,72,5,1,3,5,1,8,8,18
RO_022718,Ghimes-Faget,3749,1162,75,0,185,92,23,438,278,21,3,13,4,3,3,5,5,5,4,5
RO_103238,Ghimpaţi,4308,3109,28,0,2200,157,75,9,409,119,2,77,4,4,2,10,4,2,6,1
RO_130311,Ghimpeţeni,1213,819,25,0,408,62,179,1,84,21,13,15,1,0,3,0,1,1,1,4
RO_117042,Ghindari,2554,856,49,0,19,32,4,725,13,3,1,0,3,1,3,1,0,1,0,1
RO_074915,Ghindeni,1539,1138,56,0,595,112,44,4,240,27,3,34,8,1,2,4,1,2,0,5
RO_125114,Ghindăoani,1632,692,31,0,249,57,32,4,208,12,9,53,8,6,7,2,1,9,2,2
RO_061826,Ghindăreşti,2237,788,38,0,81,151,47,9,287,99,2,29,5,7,1,11,2,9,5,5
RO_010872,Ghioroc,3458,1727,22,0,158,238,52,99,971,28,10,66,1,3,3,8,0,9,5,54
RO_170097,Ghioroiu,1185,812,30,0,158,44,16,5,197,329,0,18,3,2,5,1,1,0,2,1
RO_155289,Ghiroda,6177,4158,86,0,403,1293,304,47,1201,100,18,233,117,6,30,36,6,38,57,183
RO_157193,Ghizela,974,614,13,0,67,48,29,6,378,8,3,28,2,2,1,19,0,1,3,6
RO_157246,Giarmata,6061,3437,84,0,432,778,154,20,1279,65,9,398,7,3,14,36,9,30,27,92
RO_157273,Giera,1164,520,29,0,81,70,29,35,205,11,2,39,2,2,1,8,2,1,0,3
RO_072463,Gighera,2257,1246,22,0,762,59,24,4,262,57,0,39,4,1,1,1,0,7,2,1
RO_057902,Gilau,7257,4499,62,0,475,880,145,363,2071,103,11,180,7,4,15,8,2,18,22,133
RO_026346,Gioseni,3190,1229,75,0,255,153,61,20,592,29,4,8,2,3,2,2,3,9,5,6
RO_029467,Girişu de Criş,3064,1476,54,0,121,149,46,245,746,43,3,26,2,1,7,1,4,6,7,15
RO_155314,Giroc,13151,9292,108,0,865,4257,505,94,2005,243,29,515,20,13,47,31,22,100,95,342
RO_122702,Girov,4260,2095,117,0,449,341,164,29,558,106,28,131,13,12,19,17,12,43,36,20
RO_072506,Giubega,1743,896,20,0,312,92,38,4,259,70,3,78,1,3,2,5,0,3,3,3
RO_108151,Giuleşti,2668,1240,52,0,150,53,40,5,287,547,6,62,4,7,6,4,0,4,0,13
RO_157317,Giulvăz,2462,1158,64,0,170,189,62,17,462,40,5,60,9,2,8,13,4,16,11,26
RO_093646,Giurgeni,1166,547,27,0,214,37,24,2,188,10,5,24,4,1,1,0,1,2,6,1
RO_072533,Giurgita,2357,1158,54,0,660,78,36,5,184,75,6,37,4,4,1,4,0,7,3,0
RO_127126,Giuvărăşti,1890,887,29,0,563,75,25,4,150,5,1,14,3,1,5,6,0,0,5,1
RO_052936,Glimboca,1552,807,4,0,130,69,31,3,479,36,2,15,2,0,0,1,1,3,2,29
RO_179347,Glina,6791,3679,151,0,553,556,144,34,1658,91,20,290,15,16,22,29,4,26,47,23
RO_046867,Glodeanu Sarat,3271,1441,73,0,625,100,50,11,318,156,13,49,8,3,6,2,1,5,12,9
RO_046910,Glodeanu-Silistea,2882,1517,74,0,656,161,102,14,317,30,8,76,13,14,9,7,4,11,13,8
RO_067522,Glodeni,3496,1688,70,0,382,206,116,15,720,23,12,71,18,4,7,10,4,16,10,4
RO_117113,Glodeni,2807,1435,72,0,113,28,77,994,104,10,3,5,5,3,6,2,5,3,3,2
RO_080365,Glogova,1572,973,27,0,460,55,88,2,211,26,2,29,4,2,2,53,0,3,4,5
RO_170168,Glăvile,1590,848,32,0,453,57,29,6,178,36,2,18,21,2,1,1,0,2,5,5
RO_022834,Glavanesti,2664,939,60,0,263,72,28,8,372,38,0,59,7,0,8,4,1,7,7,5
RO_111818,Godeanu,468,483,16,0,197,8,133,5,81,9,2,15,3,1,1,1,0,1,3,1
RO_016551,Godeni,2482,1180,45,0,480,127,69,2,256,75,6,58,9,4,10,4,0,9,6,20
RO_080427,Godinesti,1617,896,28,0,408,50,75,8,199,19,13,40,6,6,3,27,1,7,4,2
RO_103309,Gogoşari,1377,885,27,0,212,48,24,4,417,130,1,15,0,1,1,2,0,1,2,0
RO_072604,Gogosu,472,548,30,0,214,25,22,1,196,43,1,4,2,5,1,1,2,0,0,1
RO_111863,Gogoşu,3248,2143,45,0,1533,63,62,11,299,28,5,64,2,2,3,6,1,5,7,7
RO_076497,Gohor,2769,1584,79,0,667,69,35,7,561,48,6,51,6,7,6,6,3,13,13,7
RO_072640,Goicea,2049,1365,47,0,850,56,35,5,256,39,7,41,8,4,3,2,2,3,4,1
RO_072677,Goiesti,2549,1588,66,0,730,122,65,19,344,60,6,134,2,7,4,6,3,8,8,4
RO_174824,Goleşti,3841,1960,43,0,464,302,157,13,656,82,17,108,7,7,14,19,4,19,30,18
RO_170220,Goleşti,2146,1043,44,0,275,134,48,7,334,83,7,51,23,6,5,4,1,3,18,0
RO_178938,Gologanu,2608,1186,73,0,415,109,101,11,352,31,9,31,2,6,5,17,1,8,10,5
RO_097090,Golaiesti,3037,1342,56,0,348,116,68,8,478,108,13,87,10,5,4,14,1,14,9,3
RO_097189,Gorban,2374,915,50,0,298,71,33,12,307,35,14,59,1,4,4,3,1,14,7,2
RO_037459,Gorbanesti,2593,980,43,0,354,44,73,12,264,78,8,37,6,3,6,12,4,5,10,21
RO_133508,Gorgota,4155,2029,53,0,298,455,126,15,790,56,13,114,9,8,16,11,3,26,25,11
RO_133562,Gornet,2356,1447,39,0,459,203,71,12,471,49,12,67,10,5,8,7,3,9,16,6
RO_133615,Gornet-Cricov,1807,942,27,0,145,155,33,9,466,27,2,37,5,5,3,6,0,9,6,7
RO_117177,Gorneşti,4461,2260,74,0,120,90,31,1616,209,26,7,43,6,1,5,5,0,3,5,19
RO_052954,Goruia,652,494,4,0,153,35,68,1,101,79,1,29,4,3,2,8,0,0,3,3
RO_127144,Gostavăţu,2392,1099,45,0,550,82,51,8,275,33,3,20,2,0,2,5,5,10,5,3
RO_103372,Gostinari,1840,1261,55,0,541,81,28,13,247,227,4,40,3,2,2,4,0,11,3,0
RO_103354,Gostinu,1535,1143,35,0,666,63,37,6,135,170,1,12,3,3,1,1,0,5,1,4
RO_159419,Gottlob,2202,716,28,0,68,81,21,11,413,22,4,23,3,0,3,4,2,2,2,29
RO_097241,Grajduri,8495,1023,50,0,279,142,57,14,262,30,8,102,10,6,10,13,0,25,7,8
RO_153062,Gratia,2097,1475,43,0,1043,110,29,4,158,16,0,34,6,0,5,5,2,5,12,3
RO_103470,Greaca,1897,1304,51,0,535,107,84,9,201,227,3,38,6,3,5,11,6,8,5,5
RO_117275,Grebenişu de Câmpie,1322,553,32,0,119,27,67,2,223,37,4,9,2,2,12,5,0,7,0,5
RO_047006,Grebanu,4339,2206,87,0,879,118,173,22,288,493,16,48,5,9,7,6,22,14,15,4
RO_072819,Grecesti,1303,961,40,0,589,38,26,4,192,34,0,27,0,3,3,1,0,3,1,0
RO_111916,Greci,970,788,18,0,422,10,63,1,146,91,2,18,4,2,4,2,0,0,2,2
RO_160430,Greci,4339,1596,77,0,212,208,195,20,604,53,15,135,10,5,16,3,4,9,21,9
ROZZGR,GRECIA,0,2550,28,0,69,1083,60,15,817,36,15,190,15,13,22,7,12,22,80,62
RO_093717,Grindu,1634,481,30,0,200,53,20,3,114,14,4,20,2,4,1,4,2,7,2,1
RO_160458,Grindu,1127,535,33,0,53,55,10,3,309,43,1,16,0,2,0,2,0,4,3,1
RO_122864,Grinţieş,2048,851,33,0,228,78,95,9,305,21,11,27,4,2,6,5,4,7,12,4
RO_076558,Grivita,3081,1125,74,0,344,66,40,10,342,160,11,36,9,5,2,1,5,2,5,13
RO_093735,Grivita,2721,972,55,0,256,99,94,11,320,20,6,53,15,5,3,10,4,7,9,5
RO_164133,Griviţa,2862,1154,79,0,302,163,31,8,444,37,5,45,3,10,2,4,0,7,13,1
RO_127224,Grojdibodu,2331,1264,46,0,696,52,38,4,256,64,5,35,3,1,0,56,0,2,3,3
RO_043313,Gropeni,2799,1010,62,0,254,89,117,14,356,17,8,34,4,0,5,1,0,8,9,32
RO_097321,Gropnita,2534,1083,77,0,461,129,36,18,244,19,14,32,4,5,0,15,4,12,10,3
RO_097394,Grozesti,1380,441,27,0,115,26,31,3,98,29,1,57,3,0,2,34,4,7,4,0
RO_111989,Grozeşti,1545,676,37,0,293,34,65,7,90,112,2,13,3,2,2,9,1,1,3,2
RO_106363,Groşi,2535,1350,21,0,173,445,102,14,323,24,16,163,6,3,7,7,3,14,9,20
RO_179622,Groşii Ţibleşului,1713,831,22,0,184,91,17,10,443,24,2,25,4,2,1,0,1,1,2,2
RO_112030,Gruia,2229,1036,42,0,480,52,48,8,310,31,8,36,3,4,7,1,1,0,5,0
RO_103513,Gruiu,5711,3591,99,0,657,412,167,23,1806,96,11,176,18,10,21,18,10,24,29,14
RO_122908,Grumăzeşti,4361,2021,87,0,1044,217,114,5,361,43,10,49,21,19,7,6,2,19,12,5
RO_063326,Grădina,874,490,22,0,248,35,19,7,120,3,1,17,1,2,2,4,1,1,6,1
RO_052990,Gradinari,1651,741,28,0,155,60,51,4,268,85,5,49,3,1,3,10,0,5,4,10
RO_103407,Grădinari,2693,1476,43,0,375,214,61,19,273,344,6,59,12,4,10,5,3,5,24,19
RO_127171,Grădinari,1893,786,36,0,494,55,33,5,115,10,1,23,2,2,2,3,0,2,1,2
RO_130320,Grădinile,1224,699,24,0,392,43,15,2,126,20,1,21,2,7,0,37,0,2,5,2
RO_043279,Gradistea,1723,978,55,0,156,26,78,5,615,13,5,11,2,1,1,3,0,3,3,1
RO_093664,Gradistea,3994,2139,57,0,557,189,76,10,1100,31,3,59,7,3,6,8,7,11,8,7
RO_103443,Grădiştea,2541,1278,49,0,246,137,67,4,628,21,9,72,3,4,5,6,9,7,8,3
RO_170346,Grădiştea,2163,846,47,0,177,65,58,3,398,25,1,43,11,5,6,1,0,3,2,1
RO_148916,Grămeşti,2429,980,46,0,366,67,64,8,315,19,4,43,8,8,6,4,3,5,10,4
RO_010916,Graniceri,2026,638,23,0,105,45,18,4,379,13,3,21,2,2,4,2,1,3,2,11
RO_148970,Grăniceşti,4444,1402,62,0,346,120,60,7,498,38,8,104,11,4,7,11,4,17,16,89
RO_176301,Gugeşti,5470,2365,105,0,847,227,146,14,759,38,11,95,8,9,11,6,8,31,41,9
RO_176338,Gura Caliţei,2120,914,49,0,214,37,29,5,501,29,2,16,5,3,4,5,3,3,8,1
RO_065707,Gura Foii,1888,1254,59,0,588,105,123,3,275,21,8,38,8,2,5,2,0,5,10,2
RO_180046,Gura Ialomiţei,2066,743,22,0,281,55,58,6,233,22,3,27,7,5,7,3,2,3,8,1
RO_067595,Gura Ocnitei,5945,3029,100,0,798,383,454,18,908,49,30,133,18,4,19,17,6,29,40,23
RO_130339,Gura Padinii,1447,962,23,0,624,41,27,3,148,23,2,61,2,1,3,1,1,0,2,0
RO_144599,Gura Râului,2924,1816,51,0,119,199,45,5,1298,36,1,36,3,2,2,3,2,3,7,4
RO_047079,Gura Teghii,2821,1616,55,0,359,155,75,10,404,436,13,51,3,8,6,3,3,10,21,4
RO_133688,Gura Vadului,1810,811,30,0,199,148,60,9,210,67,5,35,4,6,6,6,2,13,5,6
RO_131835,Gura Vitioarei,4823,2381,73,0,480,263,160,12,1072,75,12,78,17,13,17,9,5,24,16,55
RO_020607,Gura Vaii,4070,1624,116,0,308,124,51,19,803,53,11,64,8,7,12,15,6,16,7,4
RO_067648,Gura Sutii,4273,2275,77,0,1148,195,232,13,389,28,15,64,14,6,11,4,4,17,11,47
RO_010943,Gurahont,3199,1828,52,0,456,117,40,13,828,84,5,89,12,6,1,1,3,4,11,106
