gisco_id,name,registered,turnout,invalid,blank,PSD-PC,PDL,PNL,UDMR/RMDSZ,PRM,PNȚCD,Pavel,FC
RO_012469,Izvoru Barzii,2226,998,43,0,71,2,572,224,1,65,17,3
RO_012548,Jiana,3701,2819,38,0,62,4,200,2403,9,70,21,12
RO_112600,Livezile,1358,596,14,0,82,8,290,140,5,35,18,4
RO_012664,Malovat,2187,1012,49,0,128,3,603,137,3,61,28,0
RO_012744,Obarsia De Camp,1729,688,30,0,49,4,257,258,5,69,15,1
RO_012771,Oprisor,2241,1105,37,0,127,6,404,453,2,55,15,6
RO_112806,Pădina,1268,874,35,0,115,2,124,546,3,41,6,2
RO_012879,Patulele,3312,2642,61,0,407,9,1093,827,42,180,21,2
RO_012904,Dubova,843,551,18,0,183,1,201,106,5,21,13,3
RO_012959,Podeni,794,600,18,0,68,1,238,243,3,17,11,1
RO_012995,Ponoarele,2035,1223,52,0,142,4,718,193,10,79,20,5
RO_013153,Poroina Mare,998,792,28,0,281,1,118,318,6,28,7,5
RO_013206,Pristol,1407,914,20,0,76,4,328,420,2,40,23,1
RO_013233,Prunisor,1743,1235,27,0,99,4,147,870,8,60,15,5
RO_013395,Punghina,2333,1788,32,0,181,5,1083,397,18,41,27,4
RO_013466,Rogova,1169,949,17,0,157,4,490,228,2,26,22,3
RO_113493,Salcia,2656,1150,33,0,267,6,315,454,8,52,10,5
RO_013518,Stangaceaua,1293,699,26,0,96,1,208,323,2,31,10,2
RO_013607,Svinita,902,369,10,0,54,0,214,42,2,23,21,3
RO_113625,Şişeşti,2272,969,47,0,97,4,565,175,1,61,16,3
RO_013698,Sovarna,1066,571,9,0,120,2,280,116,3,32,7,2
RO_013732,Tamna,2452,1260,31,0,247,6,591,281,6,88,7,3
RO_113849,Vânători,1777,718,8,0,132,4,156,361,1,33,19,4
RO_013894,Vanjulet,1391,1393,34,0,8,0,18,1303,1,17,10,2
RO_013929,Vladaia,1517,603,41,0,132,3,101,200,11,97,14,4
RO_013974,Voloiac,1365,836,14,0,192,6,310,229,2,68,12,3
RO_114060,Braniştea,1663,931,32,0,233,9,233,357,15,40,7,5
RO_114079,Vrata,1441,965,7,0,135,0,435,358,3,8,17,2
RO_014319,Targu Mures,129716,42016,495,0,1905,25992,4240,3661,377,4119,1006,221
RO_114355,Cristeşti,4874,1301,47,0,50,768,113,135,4,115,58,11
RO_014382,Sancraiu De Mures,5841,1378,39,0,91,635,212,173,5,159,61,3
RO_014417,Sangeorgiu De Mures,7186,2272,56,0,94,1483,179,241,12,136,59,12
RO_014453,Santana De Mures,3904,1584,32,0,50,834,155,346,2,112,38,15
RO_014514,Sighisoara,29783,5128,235,0,488,1140,1109,1080,69,528,410,69
RO_114603,Albeşti,4566,997,27,0,165,278,127,264,14,66,45,11
RO_014710,Ludus,14808,3868,121,0,409,980,987,732,37,366,195,41
RO_014809,Reghin,31887,7782,229,0,587,2631,971,1819,101,1081,292,71
RO_014854,Sovata,8537,3298,89,0,55,2732,111,151,13,63,53,31
RO_014925,Tarnaveni,22961,4167,186,0,460,875,680,975,64,663,198,66
RO_014970,Acatari,3614,2376,44,0,20,2166,28,61,10,19,16,12
RO_015076,Adamus,4746,982,37,0,27,592,91,127,6,60,30,12
RO_115147,Aluniş,2675,1393,39,0,65,1120,29,85,8,14,16,17
RO_015183,Apold,2293,479,31,0,87,5,84,222,4,23,21,2
RO_015236,Atintis,1281,430,7,0,60,140,106,55,4,33,19,6
RO_015307,Bahnea,2854,1053,47,0,23,319,349,219,7,48,29,12
RO_015389,Band,4776,1906,135,0,593,714,131,151,19,97,45,21
RO_015520,Batos,3375,766,24,0,33,132,103,267,46,93,56,12
RO_015575,Bagaciu,1899,527,13,0,79,204,46,148,3,15,15,4
RO_115600,Băla,701,302,10,0,18,7,46,137,4,48,26,6
RO_015637,Balauseri,3994,1299,50,0,36,954,145,54,16,22,15,7
RO_015708,Beica De Jos,1726,820,45,0,56,80,81,407,11,96,22,22
RO_015771,Bichis,743,430,12,0,84,221,30,34,3,26,14,6
RO_015824,Bogata,1584,638,12,0,18,172,105,262,2,33,25,9
RO_115851,Breaza,2018,701,12,0,129,380,46,56,11,41,19,7
RO_015897,Brancovenesti,3569,1266,30,0,56,713,114,148,8,129,57,11
RO_015959,Ceuasu De Campie,4506,1823,49,0,63,993,260,262,13,110,55,18
RO_016046,Chetani,2181,527,26,0,47,69,211,81,10,51,23,9
RO_016126,Chiheru De Jos,1366,536,19,0,31,8,121,162,14,141,33,7
RO_016171,Coroisanmartin,1190,434,25,0,37,73,75,146,6,48,19,5
RO_016224,Cozma,483,226,8,0,68,6,76,30,1,26,10,1
RO_016288,Craciunesti,3280,1391,37,0,10,1221,22,66,9,8,8,10
RO_016340,Craiesti,802,439,5,0,223,6,61,102,11,21,7,3
RO_016395,Cucerdea,1324,415,20,0,203,10,61,53,5,27,32,4
RO_016439,Cuci,1657,893,39,0,35,111,214,382,21,54,24,13
RO_016493,Danes,4132,936,54,0,46,12,514,168,5,87,41,9
RO_016545,Deda,3434,1294,35,0,407,23,363,235,25,146,55,5
RO_016590,Eremitu,3074,1195,42,0,6,1021,30,50,5,8,22,11
RO_016652,Ernei,4294,1736,70,0,27,1440,58,82,4,24,19,12
RO_016723,Faragau,1291,855,65,0,45,73,33,580,7,27,11,14
RO_116796,Fântânele,4113,1543,44,0,11,1349,30,41,7,17,24,20
RO_016867,Galesti,2214,901,19,0,11,781,18,37,6,11,9,9
RO_016938,Ganesti,3011,983,37,0,22,781,47,43,1,30,15,7
RO_116983,Gheorghe Doja,2150,974,21,0,24,764,54,38,5,47,14,7
RO_017042,Ghindari,2651,1268,49,0,2,1121,19,49,4,10,9,5
RO_117113,Glodeni,2902,1061,59,0,29,666,104,70,13,67,40,13
RO_017177,Gornesti,4665,2226,78,0,77,1656,156,139,16,47,39,18
RO_017275,Grebenisu De Campie,1259,545,25,0,26,4,53,376,2,37,15,7
RO_017319,Gurghiu,5001,1999,81,0,548,628,211,264,18,163,65,21
RO_017426,Hodac,3903,948,31,0,55,5,365,261,11,163,44,13
RO_017505,Hodosa,1052,640,14,0,5,580,6,17,2,9,3,4
RO_117550,Ibăneşti,3535,1434,40,0,108,7,173,929,15,119,33,10
RO_017667,Iclanzel,1757,391,21,0,64,4,69,148,6,45,25,9
RO_017783,Ideciu De Jos,1716,838,27,0,22,34,60,572,6,71,37,9
RO_017827,Iernut,7899,2257,88,0,398,361,613,343,37,322,71,24
RO_017925,Livezeni,1932,617,36,0,24,402,27,41,15,46,21,5
RO_117998,Lunca,2176,738,52,0,93,22,160,230,27,93,42,19
RO_018058,Lunca Bradului,1733,417,20,0,98,43,61,88,3,70,27,7
RO_018094,Magherani,1094,763,8,0,2,704,17,13,4,8,4,3
RO_118209,Mica,3577,1208,84,0,21,668,128,195,14,41,28,29
RO_018281,Miercurea Nirajului,4747,1628,47,0,28,1375,71,37,13,31,17,9
RO_018370,Mihesu De Campie,1968,640,15,0,37,23,350,148,7,37,13,10
RO_018469,Nades,2171,472,22,0,150,75,65,80,3,52,21,4
RO_018511,Neaua,1143,713,14,0,8,638,6,24,4,8,5,6
RO_018575,Ogra,1802,682,35,0,139,251,63,100,7,57,19,11
RO_018637,Papiu Ilarian,743,268,9,0,8,129,52,29,3,25,9,4
RO_018691,Panet,4859,2356,40,0,17,2009,82,116,7,34,26,25
RO_018753,Pasareni,1457,900,12,0,1,832,10,15,2,17,7,4
RO_018799,Petelea,2152,664,26,0,40,14,69,143,12,301,48,11
RO_018824,Pogaceaua,1505,318,13,0,12,4,170,65,4,30,13,7
RO_018931,Rastolita,1440,537,12,0,137,81,109,105,6,54,28,5
RO_018995,Râciu,2865,1055,75,0,84,18,477,136,10,170,72,13
RO_019153,Rusii-Munti,1817,720,27,0,92,8,115,330,10,96,28,14
RO_019206,Saschiz,1664,449,40,0,25,10,191,123,2,39,12,7
RO_019242,Sarmasu,5738,1757,55,0,427,393,232,442,18,114,57,19
RO_019331,Sangeorgiu De Padure,4428,1195,31,0,30,919,29,125,4,33,10,14
RO_019386,Sanger,1954,404,17,0,143,19,83,63,8,44,22,5
RO_119466,Sânpaul,3133,1455,68,0,99,875,130,138,10,83,40,12
RO_019527,Sanpetru De Campie,2411,692,24,0,86,23,110,278,60,78,27,6
RO_019590,Solovastru,2308,868,41,0,95,3,63,543,5,79,30,9
RO_019625,Stanceni,1249,468,17,0,67,76,42,168,2,68,26,2
RO_019661,Suplac,1851,772,15,0,60,384,142,93,3,45,18,12
RO_119723,Suseni,1870,549,22,0,64,172,44,190,5,31,16,5
RO_019750,Saulia,1597,841,23,0,56,20,402,141,17,95,83,4
RO_019803,Sincai,1263,539,22,0,22,201,95,133,4,40,19,3
RO_019858,Taureni,771,349,14,0,13,3,50,241,0,16,6,6
RO_119894,Oraş Ungheni,5608,2313,114,0,672,143,669,445,33,163,51,23
RO_019974,Valea Larga,2601,880,36,0,58,4,538,164,5,36,25,14
RO_020076,Vargata,1548,757,15,0,2,679,13,13,4,9,10,12
RO_020138,Vatava,1698,854,23,0,191,9,181,304,12,88,38,8
RO_020174,Vetca,671,371,9,0,2,341,3,4,3,2,6,1
RO_120218,Viişoara,1255,322,12,0,32,6,88,143,7,21,7,6
RO_120254,Vânători,2965,663,41,0,61,191,107,88,3,113,45,14
RO_020316,Voivodeni,1564,536,42,0,11,286,44,97,6,22,17,11
RO_020343,Zagar,1028,142,3,0,10,4,57,35,17,9,6,1
RO_020370,Zau De Campie,2634,686,15,0,387,36,58,76,12,57,37,8
RO_020478,Chibed,1346,666,16,0,2,621,5,12,1,1,7,1
RO_020487,Corunca,1747,714,28,0,15,572,32,32,2,20,9,4
RO_120496,Sărăţeni,1299,626,16,0,0,579,9,7,1,2,7,5
RO_120502,Madaraş,1143,585,41,0,6,450,30,31,1,11,9,6
RO_020511,Bereni,994,670,11,0,4,625,5,16,3,4,1,1
RO_020726,Piatra Neamt,100276,27606,1844,0,2601,200,10168,6144,449,3272,2519,409
RO_020771,Dumbrava Rosie,6256,1706,121,0,277,9,750,273,19,151,84,22
RO_020824,Savinesti,5397,1666,101,0,66,6,428,807,14,111,121,12
RO_020860,Roman,61998,13943,768,0,1495,95,5121,3776,196,1495,768,229
RO_020888,Cordun,5942,1327,38,0,142,7,375,540,36,82,97,10
RO_120922,Horia,5873,1093,63,0,65,11,481,286,16,115,49,7
RO_120968,Oraş Bicaz,7420,2040,144,0,162,20,830,417,34,270,127,36
RO_021055,Targu Neamt,18077,4723,326,0,453,17,1824,1132,43,564,309,55
RO_021108,Agapia,3637,1068,63,0,75,2,466,290,11,117,35,9
RO_021153,Bahna,2803,1211,91,0,54,5,607,322,9,71,44,8
RO_021242,Baltatesti,3517,1229,68,0,176,0,413,429,3,80,47,13
RO_021297,Bicaz-Chei,3596,1047,44,0,166,7,232,476,6,92,22,2
RO_021340,Bicazu Ardelean,3288,729,31,0,141,2,281,155,25,63,21,10
RO_121386,Bira,1531,648,20,0,50,2,226,288,2,31,22,7
RO_021466,Bargauani,3332,1729,88,0,103,19,369,891,73,95,71,20
RO_021607,Bodesti,4096,1090,81,0,69,8,282,469,7,77,79,18
RO_021652,Borca,5124,1709,44,0,182,7,904,391,8,119,43,11
RO_021732,Borlesti,7326,1705,114,0,74,7,847,449,12,100,85,17
RO_121796,Boteşti,3952,1186,67,0,74,1,753,164,31,59,28,9
RO_021876,Bozieni,2283,803,40,0,48,7,144,445,37,39,31,12
RO_022025,Ceahlau,2035,966,23,0,68,4,208,539,1,73,41,9
RO_122061,Cândeşti,3350,1243,62,0,32,5,708,330,3,43,56,4
RO_022132,Costisa,2886,841,42,0,36,3,139,505,2,77,29,8
RO_022187,Cracaoani,3559,1115,82,0,37,7,505,353,4,70,47,10
RO_022249,Damuc,2482,718,31,0,61,2,460,101,6,38,17,2
RO_122285,Dobreni,1425,455,26,0,20,4,164,174,0,31,28,8
RO_022347,Doljesti,5512,1707,105,0,102,5,311,1060,13,39,59,13
RO_122392,Dragomireşti,1860,1040,69,0,56,5,578,236,5,56,25,10
RO_022463,Dulcesti,2222,1214,50,0,86,2,765,226,2,47,32,4
RO_122551,Farcaşa,2062,690,41,0,45,4,269,213,6,61,39,12
RO_122613,Făurei,1822,895,63,0,49,2,487,200,7,52,20,15
RO_022668,Gheraesti,5087,1353,73,0,92,4,715,325,15,62,49,18
RO_022702,Girov,4064,1380,120,0,156,9,528,316,33,95,111,12
RO_022828,Garcina,3677,1279,90,0,94,7,643,211,15,128,81,10
RO_022864,Grinties,2110,674,22,0,138,6,265,114,3,101,19,6
RO_022908,Grumazesti,4332,1516,61,0,85,3,834,417,5,72,30,9
RO_022953,Hangu,3399,1165,44,0,78,3,584,322,26,70,29,9
RO_023013,Icusesti,3647,1100,53,0,98,9,545,266,47,47,29,6
RO_023102,Ion Creanga,4564,1724,97,0,110,0,1022,363,7,77,43,5
RO_123175,Mărgineni,3184,863,59,0,90,5,199,426,7,39,30,8
RO_123228,Moldoveni,1929,783,83,0,59,3,389,165,9,34,33,8
RO_023255,Oniceni,2399,1304,45,0,82,6,121,993,1,40,7,9
RO_023371,Pastraveni,3071,1056,76,0,29,8,235,532,8,119,36,13
RO_023424,Petricani,4350,1172,47,0,186,5,518,277,4,90,38,7
RO_023479,Piatra Soimului,6595,2018,116,0,58,4,580,1125,7,70,43,15
RO_023521,Pipirig,6431,2189,94,0,96,10,732,1022,27,131,60,17
RO_023601,Pangarati,4355,1265,58,0,74,5,736,249,5,62,69,7
RO_023674,Podoleni,4674,1069,58,0,43,2,416,399,4,82,54,11
RO_023709,Poienari,1307,794,26,0,16,2,408,288,11,27,15,1
RO_023790,Poiana Teiului,3946,959,63,0,68,8,457,196,23,96,41,7
RO_023914,Raucesti,6371,2537,79,0,224,12,1532,460,11,148,60,11
RO_023969,Razboieni,1797,1015,59,0,185,7,267,421,2,51,15,8
RO_124028,Rediu,4310,937,61,0,19,5,277,481,7,44,30,13
RO_024073,Romani,3428,1093,52,0,110,3,331,493,6,70,23,5
RO_024117,Roznov,7709,2836,171,0,155,16,1282,750,12,216,210,24
RO_024153,Sagna,3986,1150,58,0,135,0,506,279,28,90,42,12
RO_024206,Sabaoani,8917,2232,119,0,129,11,889,833,39,95,94,23
RO_124233,Secuieni,2730,846,62,0,108,2,376,211,2,44,29,12
RO_024331,Stanita,1771,639,33,0,79,2,333,124,6,31,28,3
RO_124411,Ştefan cel Mare,2636,1745,69,0,55,3,1189,262,41,61,54,11
RO_024493,Tarcau,2826,791,35,0,72,7,284,221,9,74,80,9
RO_024563,Tasca,2226,830,50,0,50,3,439,161,12,70,38,7
RO_024616,Tazlau,2353,597,39,0,48,3,115,267,1,94,26,4
RO_024634,Tamaseni,7071,1621,112,0,114,16,550,578,78,77,73,23
RO_024661,Timisesti,3151,1103,70,0,43,6,494,361,9,79,31,10
RO_124723,Trifeşti,4160,1178,72,0,52,11,233,668,12,75,40,15
RO_024750,Tupilati,1840,879,43,0,44,5,161,519,21,55,21,10
RO_024803,Tibucani,3478,1334,72,0,168,5,497,423,19,79,57,14
RO_024849,Urecheni,3249,1338,81,0,53,1,792,249,8,122,26,6
RO_024885,Valea Ursului,2973,1174,97,0,59,16,210,658,24,64,34,12
RO_024938,Alexandru cel Bun,4594,1925,112,0,128,13,526,355,6,158,601,26
RO_025016,Vanatori-Neamt,6803,2446,162,0,130,11,818,1035,18,163,88,21
RO_025061,Zanesti,5008,1799,127,0,62,4,794,525,14,176,80,17
RO_025098,Dochia,1972,1092,65,0,19,8,682,181,5,65,53,14
RO_125105,Ruginoasa,1609,1173,45,0,77,2,729,213,5,43,57,2
RO_025114,Ghindăoani,1870,750,49,0,19,1,271,323,4,42,31,10
RO_125123,Văleni,1281,561,51,0,8,1,84,386,0,14,10,7
RO_125132,Drăgăneşti,1277,651,29,0,50,4,360,141,2,46,16,3
RO_125141,Pânceşti,1230,498,28,0,16,7,126,245,9,46,20,1
RO_125150,Gadinţi,1913,469,31,0,35,4,90,261,8,18,18,4
RO_061856,Negresti,9397,3028,179,0,481,28,1038,820,29,290,131,32
RO_125178,Boghicea,1891,779,34,0,77,4,122,465,17,30,22,8
RO_125347,Municipiul Slatina,72888,15309,667,0,1442,58,4969,5145,174,2055,673,126
RO_125374,Slătioara,2088,978,35,0,48,1,264,549,2,57,21,1
RO_025472,Caracal,30800,6684,302,0,659,32,1324,3136,86,802,284,59
RO_025490,Draghiceni,1522,1008,6,0,305,0,440,223,7,19,7,1
RO_025542,Corabia,16610,4358,142,0,486,17,1141,1964,65,373,151,19
RO_025588,Garcov,2154,534,23,0,63,2,183,182,14,35,28,4
RO_025622,Draganesti-Olt,10075,2425,114,0,509,7,671,770,25,237,77,15
RO_025659,Babiciu,1870,1078,18,0,48,0,178,774,9,30,17,4
RO_025677,Baldovineşti,982,917,14,0,47,3,92,714,4,32,9,2
RO_025757,Barasti,1390,1437,33,0,37,3,268,994,6,68,24,4
RO_025846,Barza,2105,933,30,0,25,2,146,665,8,44,12,1
RO_025873,Bobicesti,2716,954,11,0,131,4,165,526,17,73,24,3
RO_025962,Brastavatu,4058,1383,45,0,75,6,580,557,15,67,29,9
RO_025999,Brebeni,2214,1369,25,0,27,3,946,294,3,57,11,3
RO_026022,Brancoveni,2411,1363,57,0,145,3,495,580,14,46,15,8
RO_026077,Bucinisu,1770,707,19,0,115,2,148,378,1,38,6,0
RO_026102,Cezieni,1563,835,21,0,25,3,138,589,14,35,6,4
RO_026148,Cilieni,2815,884,34,0,343,3,220,228,4,36,13,3
RO_026166,Carlogani,2108,1454,65,0,43,2,818,428,1,66,20,11
RO_126228,Coloneşti,1541,1645,2,0,204,1,292,1005,0,22,119,0
RO_126326,Corbu,1818,1327,41,0,35,4,387,773,3,66,15,3
RO_026380,Coteana,2049,2241,11,0,172,2,1281,607,28,13,126,1
RO_026406,Crampoia,2968,823,36,0,59,1,410,249,3,39,20,6
RO_026433,Curtisoara,3544,1482,33,0,47,6,452,801,9,92,35,7
RO_026503,Cungrea,1833,880,11,0,39,3,336,345,1,108,35,2
RO_026585,Daneasa,2995,922,37,0,81,4,312,379,6,84,18,1
RO_026647,Deveselu,2706,1116,34,0,33,5,430,535,11,45,21,2
RO_026674,Dobretu,1091,592,13,0,54,2,189,276,4,44,9,1
RO_026718,Dobrosloveni,3022,1094,53,0,61,2,271,642,13,40,11,1
RO_026772,Dobroteasa,1512,897,27,0,24,2,228,568,1,32,14,1
RO_026825,Dobrun,1296,1315,23,0,46,4,116,1075,9,37,5,0
RO_026905,Fagetelu,853,581,7,0,17,3,101,401,3,32,10,7
RO_026978,Falcoiu,3204,1220,22,0,23,0,137,965,10,41,16,6
RO_027019,Farcasele,3854,1796,39,0,80,1,1018,578,13,46,16,5
RO_127064,Găneasa,3089,1920,14,0,167,2,811,798,6,86,27,9
RO_027126,Giuvarasti,2114,914,43,0,403,1,205,202,5,33,22,0
RO_027144,Gostavatu,2609,1545,12,0,27,3,317,1063,4,81,32,6
RO_127171,Grădinari,1850,559,25,0,77,0,198,184,2,53,18,2
RO_027224,Grojdibodu,2572,1452,24,0,262,4,299,752,11,73,23,4
RO_127251,Ianca,3429,3018,60,0,242,0,958,1617,55,73,13,0
RO_027288,Iancu Jianu,3564,1496,62,0,91,3,411,857,4,46,14,8
RO_027322,Icoana,1694,610,27,0,60,2,240,191,5,62,20,3
RO_027368,Izbiceni,4044,1180,48,0,63,2,352,620,5,66,17,7
RO_127386,Izvoarele,2916,2521,21,0,756,2,836,519,102,270,14,1
RO_027411,Leleasca,1358,1285,18,0,90,1,407,695,4,35,30,5
RO_027493,Maruntei,3405,856,24,0,251,4,231,265,2,50,21,8
RO_127536,Mihăeşti,1497,765,23,0,407,3,83,180,5,56,7,1
RO_027563,Milcov,1192,901,16,0,14,0,272,537,5,35,17,5
RO_027625,Morunglav,1985,907,30,0,75,4,303,429,17,40,7,2
RO_127689,Movileni,2907,1075,17,0,111,1,552,306,0,52,34,2
RO_027714,Nicolae Titulescu,1092,652,9,0,8,2,456,145,2,19,7,4
RO_027750,Obarsia,2423,1339,42,0,50,8,264,905,7,47,9,7
RO_027812,Oboga,1429,1537,5,0,55,1,140,1273,8,15,40,0
RO_027858,Oporelu,995,671,17,0,37,0,192,374,1,44,6,0
RO_027901,Optaşi-Măgura,1100,1044,23,0,27,1,397,560,2,22,10,2
RO_027938,Orlea,2126,842,8,0,208,3,209,341,13,44,14,2
RO_027983,Osica De Sus,4028,1844,19,0,736,12,813,181,13,49,20,1
RO_128052,Perieţi,1765,1843,13,0,204,5,402,1123,10,86,0,0
RO_028105,Piatra-Olt,5188,3064,80,0,451,11,686,1644,12,140,24,16
RO_028178,Parscoveni,2510,976,34,0,203,3,387,280,7,51,9,2
RO_028221,Plesoiu,2483,1561,30,0,44,9,496,884,8,64,22,4
RO_028301,Poboru,1746,997,16,0,49,5,272,592,1,53,7,2
RO_028374,Potcoava,4770,2303,27,0,761,5,1026,304,9,138,28,5
RO_028436,Priseaca,1498,1133,35,0,64,0,164,825,3,30,10,2
RO_028472,Radomiresti,3142,694,36,0,53,8,262,255,8,51,18,3
RO_028524,Redea,2485,786,33,0,23,4,101,570,11,27,12,5
RO_028560,Rotunda,2405,1222,36,0,53,4,248,835,2,30,11,3
RO_028588,Rusanesti,3731,2366,28,0,250,2,966,954,8,115,34,9
RO_128613,Scărişoara,2447,705,35,0,117,1,317,184,11,25,12,3
RO_128659,Schitu,2278,1924,12,0,94,0,812,901,2,103,0,0
RO_028711,Scornicesti,10252,2884,37,0,682,16,495,1307,24,248,71,4
RO_128864,Seaca,1783,1138,48,0,63,3,201,780,1,27,8,7
RO_028882,Samburesti,961,949,18,0,37,0,453,400,0,32,9,0
RO_028962,Spineni,1553,813,29,0,76,4,213,383,2,77,22,7
RO_029040,Sprancenata,2274,863,26,0,18,5,352,397,3,48,12,2
RO_129095,Stoeneşti,1908,845,18,0,70,2,263,425,1,45,17,4
RO_029111,Stoicanesti,2507,698,17,0,249,0,162,209,4,44,10,3
RO_029139,Strejesti,2640,1685,56,0,41,7,171,1231,4,144,29,2
RO_029184,Studina,2370,1458,26,0,85,4,995,279,8,50,8,3
RO_029246,Serbanesti,2430,1482,67,0,144,4,278,889,6,63,21,10
RO_129282,Ştefan cel Mare,1655,1021,20,0,629,2,191,141,2,22,9,5
RO_029317,Tatulesti,829,1084,3,0,60,0,30,899,5,24,62,1
RO_129380,Teslui,2182,958,30,0,74,7,354,333,2,106,50,2
RO_029460,Tia Mare,3772,1385,41,0,123,7,208,873,39,53,34,7
RO_029503,Topana,732,759,9,0,43,0,618,46,1,24,17,1
RO_129567,Traian,2619,886,32,0,472,3,130,195,4,27,16,7
RO_029585,Tufeni,2342,1202,22,0,30,4,201,863,2,50,27,3
RO_029629,Urzica,1990,898,13,0,571,1,139,110,15,37,8,4
RO_129656,Valea Mare,3050,1768,43,0,54,0,1194,298,12,65,97,5
RO_029718,Vădastra,1292,858,5,0,38,1,491,280,1,32,8,2
RO_029745,Vadastrita,2871,1230,43,0,99,1,692,306,6,55,21,7
RO_129763,Văleni,2527,965,25,0,87,0,220,564,4,42,21,2
RO_029816,Verguleasa,2428,1537,20,0,66,5,458,884,0,80,21,3
RO_129898,Vişina,2666,1353,34,0,114,5,228,868,10,60,27,7
RO_029914,Vitomiresti,1889,1049,40,0,48,5,231,623,5,79,15,3
RO_129987,Vâlcele,2069,1218,27,0,43,1,656,432,1,41,16,1
RO_030026,Vladila,1699,620,14,0,23,8,220,192,9,136,17,1
RO_130062,Voineasa,1753,967,8,0,60,1,249,615,4,22,8,0
RO_030124,Vulpeni,1260,837,16,0,29,1,207,543,11,24,5,1
RO_130231,Vultureşti,2810,1365,34,0,81,4,439,735,4,42,20,6
RO_130286,Bălţeni,1381,1037,19,0,11,0,245,721,2,32,5,2
RO_030295,Călui,1423,1046,43,0,67,3,127,754,5,34,5,8
RO_030302,Găvăneşti,1666,1140,12,0,37,0,202,835,3,34,14,3
RO_030311,Ghimpeţeni,1251,945,27,0,57,1,412,417,0,23,6,2
RO_030320,Grădinile,1266,769,4,0,118,3,130,483,5,16,9,1
RO_030339,Gura Padinii,1546,920,26,0,36,0,334,426,27,55,13,3
RO_130348,Ipoteşti,1218,1053,4,0,67,2,157,711,12,94,4,2
RO_030357,Osica de Jos,1284,793,25,0,84,0,268,395,2,14,3,2
RO_030366,Sârbii-Măgura,1625,1199,19,0,32,0,292,765,1,76,11,3
RO_030375,Vişina Nouă,1543,949,11,0,86,1,257,563,3,17,8,3
RO_030384,Şopârliţa,1114,919,10,0,49,0,617,219,1,15,7,1
RO_030534,Ploiesti,204716,39163,1700,0,5583,413,12016,8602,829,5727,3692,601
RO_130552,Bărcăneşti,7575,1517,82,0,278,8,557,328,10,126,117,11
RO_130614,Berceni,4853,1082,43,0,182,9,505,172,8,96,56,11
RO_030678,Blejoi,6824,1389,76,0,110,10,433,514,9,150,73,14
RO_030712,Brazi,6882,1521,69,0,423,24,439,263,14,188,86,15
RO_030785,Bucov,8549,1826,86,0,642,24,506,264,18,173,100,13
RO_130847,Păuleşti,4451,1872,64,0,134,8,400,680,10,459,100,17
RO_030892,Targsoru Vechi,7050,1604,66,0,151,16,896,209,35,92,116,23
RO_030954,Azuga,4290,1331,68,0,153,15,523,283,18,153,107,11
RO_030981,Baicoi,16512,4534,207,0,1094,30,1314,903,62,597,262,65
RO_031069,Boldesti-Scaeni,9404,2378,84,0,213,19,867,749,28,256,146,16
RO_131103,Oraş Breaza,14957,3525,110,0,571,32,1278,841,55,336,260,42
RO_031210,Busteni,8937,4710,256,0,665,46,2347,532,75,440,280,69
RO_031256,Campina,33965,8975,317,0,976,68,2870,2525,160,881,1042,136
RO_031274,Poiana Campina,4392,1185,51,0,104,10,510,233,19,125,120,13
RO_031336,Comarnic,10980,3162,121,0,722,17,1622,378,13,146,118,25
RO_031407,Mizil,13116,1941,110,0,126,20,375,779,54,314,131,32
RO_031443,Plopeni,8213,2822,137,0,112,10,1188,821,20,322,178,34
RO_031461,Dumbravesti,3011,910,44,0,55,7,403,224,10,98,60,9
RO_031540,Sinaia,10906,3894,182,0,1000,38,1027,892,65,389,268,33
RO_031577,Slanic,5564,1325,63,0,142,6,454,363,22,185,74,16
RO_031620,Urlati,9396,2228,98,0,797,12,620,373,14,207,95,12
RO_031817,Valenii De Munte,11229,2847,126,0,316,25,839,852,40,389,215,45
RO_031835,Gura Vitioarei,4923,920,29,0,185,12,315,181,9,113,58,18
RO_031899,Adunati,1782,224,8,0,17,4,50,88,2,23,24,8
RO_031933,Albesti-Paleologu,4826,1259,47,0,379,14,375,114,6,211,100,13
RO_131988,Aluniş,2955,1152,68,0,33,14,212,668,9,90,46,12
RO_032011,Apostolache,1787,602,18,0,64,6,368,70,3,38,31,4
RO_032075,Aricestii Rahtivani,6604,1363,46,0,115,21,502,330,19,238,78,14
RO_032137,Aricestii Zeletin,1072,349,16,0,96,3,83,75,6,22,46,2
RO_032164,Baba Ana,3338,783,49,0,75,9,158,350,5,85,37,15
RO_032226,Balta Doamnei,2047,1042,48,0,39,6,140,667,6,88,39,9
RO_032271,Baltesti,2877,1292,52,0,786,9,169,143,4,67,55,7
RO_032315,Banesti,4817,1217,45,0,152,19,557,239,19,103,67,16
RO_032342,Bertea,2667,735,30,0,45,7,310,185,55,66,29,8
RO_032379,Boldesti-Gradistea,1556,757,44,0,31,4,481,131,6,28,23,9
RO_132404,Brebu,6161,1124,31,0,124,10,456,266,5,121,98,13
RO_132459,Călugăreni,1069,379,29,0,18,3,89,193,1,19,24,3
RO_032486,Carbunesti,1462,494,19,0,26,2,309,69,5,27,35,2
RO_032510,Ceptura,4006,1159,55,0,210,7,491,236,8,90,49,13
RO_032574,Cerasu,3761,1063,59,0,59,11,207,520,4,118,75,10
