gisco_id,name,registered,turnout,invalid,blank,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
PL_1002301570603,Kotlin,5282,3696,135,0,79,561,255,1636,279,704,47,0,0,0,0,0
PL_1002301570604,Żerków,7779,5530,197,0,91,924,347,2673,386,855,57,0,0,0,0,0
PL_1002301570701,Blizanów,7680,5372,109,0,144,1061,343,2194,387,1040,94,0,0,0,0,0
PL_1002301570702,Brzeziny,4504,3265,103,0,68,632,215,1570,258,380,39,0,0,0,0,0
PL_1002301570703,Ceków-Kolonia,3634,2546,89,0,47,408,168,1114,157,530,33,0,0,0,0,0
PL_1002301570704,Godziesze Wielkie,7666,5648,129,0,133,794,333,2569,461,1140,89,0,0,0,0,0
PL_1002301570705,Koźminek,5971,4107,108,0,92,728,228,2014,342,537,58,0,0,0,0,0
PL_1002301570706,Lisków,4083,2771,117,0,58,542,173,1340,168,343,30,0,0,0,0,0
PL_1002301570707,Mycielin,3714,2570,94,0,58,432,170,1295,178,315,28,0,0,0,0,0
PL_1002301570708,Opatówek,8249,6325,116,0,188,906,532,2734,466,1253,130,0,0,0,0,0
PL_1002301570709,Stawiszyn,5433,3846,89,0,94,637,290,1679,265,743,49,0,0,0,0,0
PL_1002301570710,Szczytniki,5980,4366,119,0,93,594,216,2544,305,413,82,0,0,0,0,0
PL_1002301570711,Żelazków,7388,5494,113,0,131,790,326,2419,362,1242,111,0,0,0,0,0
PL_1002301570801,Baranów,6209,4732,123,0,86,705,246,1693,349,1426,104,0,0,0,0,0
PL_1002301570802,Bralin,4607,3438,86,0,37,507,259,1158,266,1076,49,0,0,0,0,0
PL_1002301570803,Kępno,18200,13610,277,0,197,1858,752,4418,798,5115,195,0,0,0,0,0
PL_1002301570804,Łęka Opatowska,4010,2927,111,0,49,438,130,1215,247,678,59,0,0,0,0,0
PL_1002301570805,Perzów,2877,2022,75,0,34,256,136,708,147,648,18,0,0,0,0,0
PL_1002301570806,Rychtal,2881,1980,77,0,32,270,95,817,144,519,26,0,0,0,0,0
PL_1002301570807,Trzcinica,3862,2790,67,0,39,329,91,1184,230,789,61,0,0,0,0,0
PL_1002301580901,Koło,15501,11254,245,0,225,1924,942,4053,685,2995,150,35,0,0,0,0
PL_1002301580902,Babiak,5922,3939,104,0,88,463,204,2128,311,578,38,25,0,0,0,0
PL_1002301580903,Chodów,2373,1514,56,0,25,159,82,830,121,187,6,48,0,0,0,0
PL_1002301580904,Dąbie,4740,3309,120,0,62,360,167,1947,204,401,39,9,0,0,0,0
PL_1002301580905,Grzegorzew,4310,3044,104,0,71,387,223,1572,225,398,50,14,0,0,0,0
PL_1002301580906,Kłodawa,9474,6359,169,0,111,659,370,3273,483,1212,56,26,0,0,0,0
PL_1002301580907,Koło,6009,4378,89,0,87,733,245,1942,368,829,74,11,0,0,0,0
PL_1002301580908,Kościelec,5226,3821,95,0,81,569,212,1906,287,617,44,10,0,0,0,0
PL_1002301580909,Olszówka,3414,2203,79,0,49,215,106,1342,155,223,20,14,0,0,0,0
PL_1002301580910,Osiek Mały,4754,3389,88,0,71,551,172,1745,279,419,52,12,0,0,0,0
PL_1002301580911,Przedecz,3141,2111,59,0,38,233,133,1128,205,289,12,14,0,0,0,0
PL_1002301581001,Golina,9490,6800,159,0,177,1074,529,2890,448,1412,89,22,0,0,0,0
PL_1002301581002,Grodziec,3913,2688,98,0,59,403,182,1350,191,369,27,9,0,0,0,0
PL_1002301581003,Kazimierz Biskupi,8890,6598,175,0,220,1006,527,2683,438,1435,96,18,0,0,0,0
PL_1002301581004,Kleczew,7622,5515,205,0,263,1071,306,2674,279,641,56,20,0,0,0,0
PL_1002301581005,Kramsk,8833,6400,170,0,138,888,423,3062,514,1076,118,11,0,0,0,0
PL_1002301581006,Krzymów,6269,4569,98,0,112,587,278,2200,359,854,65,16,0,0,0,0
PL_1002301581007,Rychwał,6362,4564,156,0,252,451,624,2218,290,512,46,15,0,0,0,0
PL_1002301581008,Rzgów,5589,3908,97,0,104,606,350,1792,280,622,49,8,0,0,0,0
PL_1002301581009,Skulsk,4654,2988,117,0,75,346,202,1463,232,492,58,3,0,0,0,0
PL_1002301581010,Sompolno,7942,5518,172,0,119,635,321,2956,386,825,94,10,0,0,0,0
PL_1002301581011,Stare Miasto,9565,7339,174,0,211,1246,580,2803,492,1720,97,16,0,0,0,0
PL_1002301581012,Ślesin,11011,7834,148,0,149,959,474,3668,535,1776,107,18,0,0,0,0
PL_1002301581013,Wierzbinek,5371,3496,135,0,77,310,177,2205,220,318,48,6,0,0,0,0
PL_1002301581014,Wilczyn,4604,3156,119,0,117,452,191,1619,207,401,44,6,0,0,0,0
PL_1002301591101,Kościan,18661,14818,271,0,236,2533,1567,3525,713,5782,191,0,0,0,0,0
PL_1002301591102,Czempiń,9330,7058,247,0,165,1391,643,1915,467,2049,181,0,0,0,0,0
PL_1002301591103,Kościan,12349,9205,280,0,214,1715,766,2818,651,2628,133,0,0,0,0,0
PL_1002301591104,Krzywiń,7475,5534,236,0,88,1483,276,2321,347,646,137,0,0,0,0,0
PL_1002301591105,Śmigiel,13083,9418,347,0,218,1470,646,3322,673,2562,180,0,0,0,0,0
PL_1002301571201,Sulmierzyce,2098,1521,73,0,40,257,99,608,107,316,21,0,0,0,0,0
PL_1002301571202,Kobylin,6004,4139,168,0,95,665,252,1857,318,737,47,0,0,0,0,0
PL_1002301571203,Koźmin Wielkopolski,9907,6836,187,0,154,1042,445,2707,518,1650,133,0,0,0,0,0
PL_1002301571204,Krotoszyn,29806,22046,450,0,450,3802,1888,7687,1453,6039,277,0,0,0,0,0
PL_1002301571205,Rozdrażew,3850,2773,105,0,70,475,143,1382,198,336,64,0,0,0,0,0
PL_1002301571206,Zduny,5632,3892,99,0,112,583,384,1430,276,952,56,0,0,0,0,0
PL_1002301591301,Krzemieniewo,6353,4479,233,0,121,647,385,1726,357,933,77,0,0,0,0,0
PL_1002301591302,Lipno,6847,5292,154,0,180,979,480,1337,413,1672,77,0,0,0,0,0
PL_1002301591303,Osieczna,7199,5325,194,0,156,857,455,1767,405,1421,70,0,0,0,0,0
PL_1002301591304,Rydzyna,7716,5916,171,0,196,1010,506,1684,483,1763,103,0,0,0,0,0
PL_1002301591305,Święciechowa,6303,4713,119,0,146,721,464,1355,407,1444,57,0,0,0,0,0
PL_1002301591306,Wijewo,2842,2145,119,0,48,507,148,728,150,391,54,0,0,0,0,0
PL_1002301591307,Włoszakowice,7503,5504,151,0,182,1262,413,1674,425,1311,86,0,0,0,0,0
PL_1002301591401,Chrzypsko Wielkie,2642,1822,72,0,30,315,117,615,136,511,26,0,0,0,0,0
PL_1002301591402,Kwilcz,4840,3316,113,0,57,545,243,1005,207,1095,51,0,0,0,0,0
PL_1002301591403,Międzychód,13743,10104,268,0,170,1378,1473,2377,588,3719,131,0,0,0,0,0
PL_1002301591404,Sieraków,6525,4527,112,0,63,828,328,1337,250,1542,67,0,0,0,0,0
PL_1002301591501,Kuślin,4022,2861,104,0,56,480,147,1003,205,825,41,0,0,0,0,0
PL_1002301591502,Lwówek,6770,4724,151,0,78,743,269,1495,312,1619,57,0,0,0,0,0
PL_1002301591503,Miedzichowo,3007,2209,89,0,32,326,112,693,148,774,35,0,0,0,0,0
PL_1002301591504,Nowy Tomyśl,20199,15481,272,0,233,2207,1088,3451,901,7081,248,0,0,0,0,0
PL_1002301591505,Opalenica,12287,9333,203,0,145,1609,585,2750,597,3235,209,0,0,0,0,0
PL_1002301591506,Zbąszyń,10308,7912,196,0,112,951,411,1825,587,3721,109,0,0,0,0,0
PL_1002301611601,Oborniki,25324,19653,456,0,267,4801,1588,4676,1217,6224,424,0,0,0,0,0
PL_1002301611602,Rogoźno,13202,9601,363,0,236,2022,822,2693,638,2711,116,0,0,0,0,0
PL_1002301611603,Ryczywół,5319,3727,174,0,75,850,251,1213,240,878,46,0,0,0,0,0
PL_1002301571701,Ostrów Wielkopolski,53243,40919,636,0,607,5263,4648,11013,2333,15826,593,0,0,0,0,0
PL_1002301571702,Nowe Skalmierzyce,11938,8738,194,0,222,1321,552,3314,621,2397,117,0,0,0,0,0
PL_1002301571703,Odolanów,11157,8100,266,0,145,959,445,3903,617,1656,109,0,0,0,0,0
PL_1002301571704,Ostrów Wielkopolski,14788,10998,288,0,208,1637,916,4299,814,2666,170,0,0,0,0,0
PL_1002301571705,Przygodzice,9549,7113,172,0,108,1170,520,2786,472,1783,102,0,0,0,0,0
PL_1002301571706,Raszków,8883,6463,167,0,131,874,452,2875,488,1378,98,0,0,0,0,0
PL_1002301571707,Sieroszewice,7305,5145,183,0,119,715,295,2465,391,886,91,0,0,0,0,0
PL_1002301571708,Sośnie,4974,3334,142,0,71,456,167,1556,323,590,29,0,0,0,0,0
PL_1002301571801,Czajków,1937,1482,61,0,26,262,83,718,106,208,18,0,0,0,0,0
PL_1002301571802,Doruchów,4028,2852,91,0,59,554,174,1273,213,460,28,0,0,0,0,0
PL_1002301571803,Grabów nad Prosną,6019,4323,160,0,81,877,297,1703,353,771,81,0,0,0,0,0
PL_1002301571804,Kobyla Góra,4762,3429,121,0,65,713,195,1103,302,884,46,0,0,0,0,0
PL_1002301571805,Kraszewice,2742,1953,58,0,35,429,111,854,123,325,18,0,0,0,0,0
PL_1002301571806,Mikstat,4420,3220,103,0,44,376,161,1786,203,482,65,0,0,0,0,0
PL_1002301571807,Ostrzeszów,18120,13156,245,0,249,2556,1068,4043,874,3926,195,0,0,0,0,0
PL_1002301601901,Piła,52019,39473,562,0,692,5862,3281,9546,2358,16672,500,0,0,0,0,0
PL_1002301601902,Białośliwie,3486,2522,79,0,50,463,144,920,253,569,44,0,0,0,0,0
PL_1002301601903,Kaczory,5766,4372,133,0,74,795,293,1413,328,1221,115,0,0,0,0,0
PL_1002301601904,Łobżenica,6925,4540,211,0,71,681,211,2180,347,727,112,0,0,0,0,0
PL_1002301601905,Miasteczko Krajeńskie,2330,1579,43,0,35,273,92,483,130,482,41,0,0,0,0,0
PL_1002301601906,Szydłowo,7165,5320,171,0,114,966,454,1303,409,1832,71,0,0,0,0,0
PL_1002301601907,Ujście,5902,4199,133,0,82,667,298,1222,324,1415,58,0,0,0,0,0
PL_1002301601908,Wyrzysk,10142,6724,231,0,99,1163,467,2378,586,1683,117,0,0,0,0,0
PL_1002301601909,Wysoka,4738,3158,139,0,71,509,180,1268,257,672,62,0,0,0,0,0
PL_1002301572001,Chocz,3660,2537,90,0,33,374,269,1119,215,401,36,0,0,0,0,0
PL_1002301572002,Czermin,3697,2702,122,0,59,496,135,1319,162,361,48,0,0,0,0,0
PL_1002301572003,Dobrzyca,6110,4299,182,0,63,971,230,1751,255,755,92,0,0,0,0,0
PL_1002301572004,Gizałki,3498,2437,121,0,41,377,125,1253,155,329,36,0,0,0,0,0
PL_1002301572005,Gołuchów,8498,6233,151,0,129,1198,333,2514,429,1377,102,0,0,0,0,0
PL_1002301572006,Pleszew,22250,16039,356,0,298,2570,1182,5378,1030,5018,207,0,0,0,0,0
PL_1002301612101,Luboń,23735,19982,196,0,398,3361,2224,4068,1186,8549,0,0,0,0,0,0
PL_1002301612102,Puszczykowo,7684,6481,80,0,80,939,530,1355,351,3146,0,0,0,0,0,0
PL_1002301612103,Buk,9753,7584,186,0,156,1216,552,2194,466,2814,0,0,0,0,0,0
PL_1002301612104,Czerwonak,21216,17590,247,0,313,2868,1898,3770,968,7526,0,0,0,0,0,0
PL_1002301612105,Dopiewo,23258,20532,179,0,351,3839,2049,3432,1249,9433,0,0,0,0,0,0
PL_1002301612106,Kleszczewo,7615,6649,103,0,153,1362,625,1388,449,2569,0,0,0,0,0,0
PL_1002301612107,Komorniki,23090,19968,178,0,308,3483,2325,3075,1111,9488,0,0,0,0,0,0
PL_1002301612108,Kostrzyn,14876,11507,213,0,257,2045,1067,3187,877,3861,0,0,0,0,0,0
PL_1002301612109,Kórnik,24458,20894,275,0,410,4072,1977,4044,1476,8640,0,0,0,0,0,0
PL_1002301612110,Mosina,25541,20979,319,0,450,3411,1974,5060,1417,8348,0,0,0,0,0,0
PL_1002301612111,Murowana Goślina,12967,10240,207,0,211,1675,1196,2343,592,4016,0,0,0,0,0,0
PL_1002301612112,Pobiedziska,15749,12616,269,0,258,1963,1211,2996,815,5104,0,0,0,0,0,0
PL_1002301612113,Rokietnica,15625,13486,124,0,241,2312,1303,2292,802,6412,0,0,0,0,0,0
PL_1002301612114,Stęszew,11868,9072,170,0,153,2059,791,2309,582,3008,0,0,0,0,0,0
PL_1002301612115,Suchy Las,14190,12507,93,0,171,2010,1230,2139,698,6166,0,0,0,0,0,0
PL_1002301612116,Swarzędz,39435,32937,372,0,631,5760,3129,6794,2014,14237,0,0,0,0,0,0
PL_1002301612117,Tarnowo Podgórne,23229,20126,191,0,330,3323,1800,3571,1103,9808,0,0,0,0,0,0
PL_1002301592201,Bojanowo,6356,4311,124,0,110,740,391,1356,343,1174,73,0,0,0,0,0
PL_1002301592202,Jutrosin,5282,3717,156,0,101,639,290,1605,303,552,71,0,0,0,0,0
PL_1002301592203,Miejska Górka,6983,5099,210,0,122,946,436,2041,406,867,71,0,0,0,0,0
PL_1002301592204,Pakosław,3658,2776,164,0,60,491,213,1195,231,382,40,0,0,0,0,0
PL_1002301592205,Rawicz,23243,17297,446,0,354,2905,1672,4785,1165,5700,270,0,0,0,0,0
PL_1002301582301,Słupca,10106,7523,138,0,153,2316,496,2365,324,1623,94,14,0,0,0,0
PL_1002301582302,Lądek,4366,3065,82,0,189,635,162,1325,185,422,55,10,0,0,0,0
PL_1002301582303,Orchowo,2868,1985,86,0,85,282,150,802,182,361,32,5,0,0,0,0
PL_1002301582304,Ostrowite,3894,2720,184,0,668,303,140,944,109,344,22,6,0,0,0,0
PL_1002301582305,Powidz,1903,1520,43,0,36,275,192,497,79,338,53,7,0,0,0,0
PL_1002301582306,Słupca,7616,5312,179,0,224,1225,275,2165,338,797,85,24,0,0,0,0
PL_1002301582307,Strzałkowo,7665,5599,159,0,242,1164,376,2094,377,1072,98,17,0,0,0,0
PL_1002301582308,Zagórów,6829,4497,187,0,85,782,369,1969,374,660,63,8,0,0,0,0
PL_1002301612401,Obrzycko,1814,1510,72,0,22,236,112,461,120,473,14,0,0,0,0,0
PL_1002301612402,Duszniki,7190,5551,183,0,106,1011,368,1756,406,1559,162,0,0,0,0,0
PL_1002301612403,Kaźmierz,7059,5468,146,0,95,880,446,1242,373,2080,206,0,0,0,0,0
PL_1002301612404,Obrzycko,3410,2432,87,0,61,373,149,765,144,813,40,0,0,0,0,0
PL_1002301612405,Ostroróg,3713,2724,86,0,46,384,157,843,159,1021,28,0,0,0,0,0
PL_1002301612406,Pniewy,9287,6861,189,0,97,1046,369,1997,424,2611,128,0,0,0,0,0
PL_1002301612407,Szamotuły,22835,17674,336,0,267,2615,1309,4408,1046,7412,281,0,0,0,0,0
PL_1002301612408,Wronki,15515,11883,390,0,191,1891,963,2688,600,4999,161,0,0,0,0,0
PL_1002301612501,Dominowo,2563,1893,93,0,41,315,200,658,192,356,25,13,0,0,0,0
PL_1002301612502,Krzykosy,5471,4035,145,0,98,641,347,1499,331,920,36,18,0,0,0,0
PL_1002301612503,Nowe Miasto nad Wartą,6820,4789,117,0,92,775,346,1861,429,1062,83,24,0,0,0,0
PL_1002301612504,Środa Wielkopolska,25623,19873,431,0,337,3836,1883,5319,1492,6105,342,128,0,0,0,0
PL_1002301612505,Zaniemyśl,5318,4124,100,0,69,789,346,1074,308,1352,63,23,0,0,0,0
PL_1002301612601,Brodnica,3750,2691,99,0,62,500,262,735,195,717,76,45,0,0,0,0
PL_1002301612602,Dolsk,4513,3187,136,0,68,524,265,1187,259,626,60,62,0,0,0,0
PL_1002301612603,Książ Wielkopolski,6302,4217,139,0,89,795,303,1667,359,782,59,24,0,0,0,0
PL_1002301612604,Śrem,31597,24096,554,0,433,4341,2265,6681,1693,7472,428,229,0,0,0,0
PL_1002301582701,Turek,19451,14460,224,0,240,2158,1572,5303,792,3950,190,31,0,0,0,0
PL_1002301582702,Brudzew,4575,3283,76,0,82,452,172,1835,227,399,27,13,0,0,0,0
PL_1002301582703,Dobra,4604,3259,92,0,71,477,184,1732,227,406,58,12,0,0,0,0
PL_1002301582704,Kawęczyn,3943,2815,89,0,76,389,135,1595,191,293,26,21,0,0,0,0
PL_1002301582705,Malanów,5106,3482,98,0,245,493,196,1598,253,497,74,28,0,0,0,0
PL_1002301582706,Przykona,3603,2576,65,0,66,387,187,1316,186,339,25,5,0,0,0,0
PL_1002301582707,Tuliszków,7876,5508,147,0,125,825,314,2789,345,874,75,14,0,0,0,0
PL_1002301582708,Turek,7824,5816,122,0,148,988,421,2311,514,1208,81,23,0,0,0,0
PL_1002301582709,Władysławów,6121,4579,94,0,94,560,261,2610,312,556,82,10,0,0,0,0
PL_1002301602801,Wągrowiec,18737,14253,279,0,181,3001,1644,3483,810,4597,258,0,0,0,0,0
PL_1002301602802,Damasławek,3951,2832,117,0,46,497,246,1138,200,541,47,0,0,0,0,0
PL_1002301602803,Gołańcz,5927,4004,181,0,73,907,298,1468,296,736,45,0,0,0,0,0
PL_1002301602804,Mieścisko,4486,3185,114,0,43,447,196,1075,183,1088,39,0,0,0,0,0
PL_1002301602805,Skoki,7594,5656,187,0,73,890,466,1508,389,2039,104,0,0,0,0,0
PL_1002301602806,Wapno,2161,1463,48,0,20,433,104,461,104,275,18,0,0,0,0,0
PL_1002301602807,Wągrowiec,9104,6445,241,0,92,1595,539,2037,435,1424,82,0,0,0,0,0
PL_1002301592901,Przemęt,10776,7807,298,0,140,1723,519,2859,731,1403,134,0,0,0,0,0
PL_1002301592902,Siedlec,9559,7063,255,0,164,1347,441,2109,647,1967,133,0,0,0,0,0
PL_1002301592903,Wolsztyn,22772,17436,444,0,313,3298,1181,4477,1225,6205,293,0,0,0,0,0
PL_1002301583001,Kołaczkowo,4429,3183,112,0,57,419,298,1358,224,569,31,115,0,0,0,0
PL_1002301583002,Miłosław,7593,5507,156,0,99,824,748,2047,388,1165,46,34,0,0,0,0
PL_1002301583003,Nekla,6184,4756,120,0,77,911,457,1324,363,1362,106,36,0,0,0,0
PL_1002301583004,Pyzdry,5277,3665,127,0,48,726,225,1609,242,595,59,34,0,0,0,0
PL_1002301583005,Września,35561,27484,478,0,477,4010,2224,8032,1839,9957,334,133,0,0,0,0
PL_1002301603101,Złotów,13619,9656,189,0,149,1220,733,2389,566,4220,190,0,0,0,0,0
PL_1002301603102,Jastrowie,8085,5222,203,0,86,908,398,1640,319,1601,67,0,0,0,0,0
PL_1002301603103,Krajenka,5537,3901,142,0,263,564,252,1199,281,1133,67,0,0,0,0,0
PL_1002301603104,Lipka,4077,2588,88,0,52,341,176,890,210,788,43,0,0,0,0,0
PL_1002301603105,Okonek,6244,3938,165,0,97,519,336,1374,275,1130,42,0,0,0,0,0
PL_1002301603106,Tarnówka,2299,1620,84,0,49,265,96,548,104,436,38,0,0,0,0,0
PL_1002301603107,Zakrzewo,3677,2566,64,0,49,287,112,785,238,961,70,0,0,0,0,0
PL_1002301603108,Złotów,7337,4918,170,0,77,924,293,1536,357,1473,88,0,0,0,0,0
PL_1002301576101,Kalisz,72093,55191,873,0,2213,7316,4442,15728,3060,20948,611,0,0,0,0,0
PL_1002301586201,Konin,53263,40041,553,0,769,5602,4210,13856,2177,12298,422,154,0,0,0,0
PL_1002301596301,Leszno,45429,35368,532,0,1077,5075,4182,7907,2043,14164,388,0,0,0,0,0
PL_1002301626401,Poznań,408994,339514,3224,0,4606,52891,47464,62649,19026,149654,0,0,0,0,0,0
PL_1002321630101,Białogard,16781,11575,288,0,150,1086,1008,3378,596,4964,105,0,0,0,0,0
PL_1002321630102,Białogard,5602,3430,115,0,63,402,223,1259,239,1087,42,0,0,0,0,0
PL_1002321630103,Karlino,6373,3800,119,0,58,403,243,1340,276,1330,31,0,0,0,0,0
PL_1002321630104,Tychowo,5075,3212,147,0,55,353,270,1080,230,1035,42,0,0,0,0,0
PL_1002321640201,Bierzwnik,3574,2269,93,0,43,266,177,866,127,676,21,0,0,0,0,0
PL_1002321640202,Choszczno,15481,10637,266,0,138,1083,1035,3207,517,4202,189,0,0,0,0,0
PL_1002321640203,Drawno,3743,2325,97,0,32,289,221,799,173,690,24,0,0,0,0,0
PL_1002321640204,Krzęcin,2618,1673,95,0,35,207,139,641,70,462,24,0,0,0,0,0
PL_1002321640205,Pełczyce,5539,3441,178,0,67,446,257,1350,244,851,48,0,0,0,0,0
PL_1002321640206,Recz,3913,2412,85,0,58,252,210,920,196,634,57,0,0,0,0,0
PL_1002321640301,Czaplinek,8566,5527,131,0,81,691,581,1664,393,1886,100,0,0,0,0,0
PL_1002321640302,Drawsko Pomorskie,12589,8353,220,0,117,1334,797,2375,439,2984,87,0,0,0,0,0
PL_1002321640303,Kalisz Pomorski,5150,3266,124,0,50,447,297,1069,307,949,23,0,0,0,0,0
PL_1002321640305,Wierzchowo,3630,2379,119,0,40,491,163,811,145,590,20,0,0,0,0,0
PL_1002321640306,Złocieniec,11747,7777,183,0,115,964,628,2690,527,2560,110,0,0,0,0,0
PL_1002321660402,Goleniów,27814,20751,424,0,326,2796,1577,5394,1418,8524,222,70,0,0,0,0
PL_1002321660403,Maszewo,6401,4298,145,0,81,543,344,1584,315,1229,37,20,0,0,0,0
PL_1002321660404,Nowogard,18329,12582,386,0,198,2065,1258,3738,639,4171,97,30,0,0,0,0
PL_1002321660405,Osina,2263,1521,73,0,31,213,111,560,93,427,9,4,0,0,0,0
PL_1002321660406,Przybiernów,3750,2407,55,0,42,303,142,896,159,774,25,11,0,0,0,0
PL_1002321660407,Stepnica,3540,2211,80,0,41,251,187,677,169,769,28,9,0,0,0,0
PL_1002321660501,Brojce,2664,1636,77,0,21,219,116,735,72,374,8,14,0,0,0,0
PL_1002321660502,Gryfice,17001,11598,283,0,144,1878,1193,3404,601,3961,88,46,0,0,0,0
PL_1002321660503,Karnice,2943,2011,79,0,25,286,144,812,124,512,20,9,0,0,0,0
PL_1002321660504,Płoty,6430,4019,152,0,63,610,345,1419,242,1118,36,34,0,0,0,0
PL_1002321660507,Rewal,3503,2890,50,0,35,381,188,746,158,1298,23,11,0,0,0,0
PL_1002321660508,Trzebiatów,11628,7611,237,0,121,1089,586,2426,355,2671,75,51,0,0,0,0
PL_1002321660601,Banie,4611,2772,112,0,44,304,207,1095,170,785,44,11,0,0,0,0
PL_1002321660602,Cedynia,3198,1977,94,0,42,222,125,613,108,744,22,7,0,0,0,0
PL_1002321660603,Chojna,10091,6700,181,0,94,776,591,2380,393,2170,95,20,0,0,0,0
PL_1002321660604,Gryfino,22908,16895,328,0,262,1640,1483,5399,1035,6473,165,110,0,0,0,0
PL_1002321660605,Mieszkowice,5084,3294,99,0,61,459,194,1114,216,1099,37,15,0,0,0,0
PL_1002321660606,Moryń,3208,2089,75,0,46,249,124,773,107,679,33,3,0,0,0,0
PL_1002321660607,Stare Czarnowo,2886,2053,63,0,43,241,142,843,124,574,20,3,0,0,0,0
PL_1002321660608,Trzcińsko-Zdrój,3887,2565,85,0,41,375,197,957,145,710,41,14,0,0,0,0
PL_1002321660609,Widuchowa,3910,2509,88,0,25,226,161,973,148,832,46,10,0,0,0,0
PL_1002321660701,Dziwnów,3684,2866,48,0,38,286,260,709,123,1357,36,9,0,0,0,0
PL_1002321660702,Golczewo,4327,2841,86,0,40,540,205,972,190,770,33,5,0,0,0,0
PL_1002321660703,Kamień Pomorski,10826,7424,188,0,100,872,762,2100,369,2929,76,28,0,0,0,0
PL_1002321660704,Międzyzdroje,5343,3787,66,0,60,356,280,1002,184,1776,39,24,0,0,0,0
PL_1002321660705,Świerzno,3091,1935,108,0,18,373,143,584,94,600,11,4,0,0,0,0
PL_1002321660706,Wolin,9042,5988,185,0,90,656,434,2004,392,2124,53,50,0,0,0,0
PL_1002321630801,Kołobrzeg,38988,30086,391,0,280,3081,2606,8499,1280,13492,457,0,0,0,0,0
PL_1002321630802,Dygowo,4171,2717,127,0,45,446,199,915,169,792,24,0,0,0,0,0
PL_1002321630803,Gościno,3935,2540,92,0,49,269,191,806,177,892,64,0,0,0,0,0
PL_1002321630804,Kołobrzeg,8735,6504,139,0,71,745,517,1813,337,2770,112,0,0,0,0,0
PL_1002321630805,Rymań,2892,1852,68,0,38,240,124,726,103,529,24,0,0,0,0,0
PL_1002321630806,Siemyśl,2973,2051,65,0,49,278,131,655,128,726,19,0,0,0,0,0
PL_1002321630807,Ustronie Morskie,3798,2925,47,0,30,379,269,948,161,1053,38,0,0,0,0,0
PL_1002321630901,Będzino,6617,4402,116,0,83,623,296,1478,327,1402,77,0,0,0,0,0
PL_1002321630902,Biesiekierz,4751,3498,80,0,73,517,264,875,250,1409,30,0,0,0,0,0
PL_1002321630903,Bobolice,6660,4212,164,0,96,572,281,1563,277,1214,45,0,0,0,0,0
PL_1002321630904,Manowo,4225,2981,84,0,69,441,227,752,210,1154,44,0,0,0,0,0
PL_1002321630905,Mielno,5080,4213,79,0,85,515,322,1323,242,1571,76,0,0,0,0,0
PL_1002321630906,Polanów,6256,3880,167,0,85,439,236,1316,245,1334,58,0,0,0,0,0
PL_1002321630907,Sianów,10259,7070,223,0,138,1458,496,2003,486,2192,74,0,0,0,0,0
PL_1002321630908,Świeszyno,6074,4518,133,0,94,625,327,1023,278,1977,61,0,0,0,0,0
PL_1002321641001,Barlinek,13790,9440,186,0,134,871,693,2971,556,3846,120,63,0,0,0,0
PL_1002321641002,Boleszkowice,2093,1428,54,0,25,178,131,413,100,476,30,21,0,0,0,0
PL_1002321641003,Dębno,14667,9887,271,0,181,1102,763,2873,644,3858,144,51,0,0,0,0
PL_1002321641004,Myślibórz,14405,9402,287,0,144,924,1690,3079,438,2683,79,78,0,0,0,0
PL_1002321641005,Nowogródek Pomorski,2535,1604,72,0,39,246,171,522,90,440,13,11,0,0,0,0
PL_1002321661101,Dobra (Szczecińska),19835,16937,144,0,208,2609,1510,2780,929,8553,171,33,0,0,0,0
PL_1002321661102,Kołbaskowo,10568,8370,100,0,138,1098,721,1535,513,4157,75,33,0,0,0,0
PL_1002321661103,Nowe Warpno,1218,869,31,0,17,108,80,212,44,364,3,10,0,0,0,0
PL_1002321661104,Police,29077,21434,398,0,376,2517,1878,6301,1378,8247,246,93,0,0,0,0
PL_1002321641201,Bielice,2302,1536,57,0,36,182,103,683,116,341,15,3,0,0,0,0
PL_1002321641202,Kozielice,1854,1183,55,0,37,169,77,539,73,202,26,5,0,0,0,0
PL_1002321641203,Lipiany,4188,2626,53,0,40,622,152,987,121,613,29,9,0,0,0,0
PL_1002321641204,Przelewice,3675,2332,98,0,56,245,187,963,136,614,18,15,0,0,0,0
PL_1002321641205,Pyrzyce,13995,9864,237,0,193,1070,813,3816,566,2917,168,84,0,0,0,0
PL_1002321641206,Warnice,2473,1655,61,0,38,189,115,794,117,315,24,2,0,0,0,0
