gisco_id,name,registered,turnout,invalid,blank,N-VA,VLAAMS BELANG,open vld,SP.A,CD&V,GROEN,PVDA,DierAnimal,de coöperatie,B.U.B,BUB Belgische Unie,PRO,DéFI,Piratenpartij,Volt,D-SA,PV&S,PS,PTB,MR,CDH,ECOLO,Parti Populaire,COLLECTIF CITOYEN,LISTES DESTEXHE,AGIR,LA DROITE,Lutte Ouvrière,NATION,PCB,LES BELGES D'ABORD,WALLONIE INSOUMISE,PTB*PVDA,Turquoise
BE_34022,Kortrijk / Courtrai,0,51165,2024,0,10022,8453,8760,6857,7172,5187,2293,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23099,Kraainem,0,4505,0,0,49,12,59,66,16,330,37,0,0,0,19,2,368,0,0,0,0,282,0,1559,401,749,43,0,238,0,0,0,0,0,0,0,154,0
BE_46013,Kruibeke,0,11571,501,0,3244,2625,1033,1033,1426,893,637,162,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45068,Kruisem,0,11632,583,0,2218,1944,2405,782,2289,899,376,102,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34023,Kuurne,0,9506,528,0,1910,2076,1035,1110,1636,759,352,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84033,LÉglise,0,3454,363,0,0,29,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,428,267,854,746,457,95,0,32,0,37,0,24,0,0,0,0,0
BE_24062,Leuven / Louvain,0,60415,1768,0,13266,4065,7123,8001,8914,12992,3925,0,0,0,136,162,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62063,Liège / Luik,0,112350,8581,0,0,498,0,0,0,0,0,1659,0,0,0,0,3965,0,0,0,0,25714,19820,16014,5787,21505,2852,1089,1656,0,557,0,460,0,1610,583,0,0
BE_92141,La Bruyère,0,6394,370,0,0,25,0,0,0,0,0,68,0,0,0,0,321,0,0,0,0,1151,464,1534,1059,1073,134,44,85,18,34,0,14,0,0,0,0,0
BE_25050,La Hulpe / Terhulpen,0,4289,158,0,0,18,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,443,157,1769,274,855,69,84,143,0,15,0,0,0,0,16,0,9
BE_55022,La Louvière,0,44426,4804,0,0,403,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,16062,8756,3989,2284,3414,1182,397,435,337,270,494,249,124,0,0,0,0
BE_83031,La Roche-en-Ardenne,0,3021,235,0,0,38,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,460,280,849,500,385,87,0,18,0,22,0,14,0,0,0,0,0
BE_13053,Laakdal,0,11523,640,0,2845,3237,792,848,1582,651,645,157,0,0,0,0,0,87,13,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42010,Laarne,0,9142,420,0,2012,1604,2284,692,1071,653,297,73,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73042,Lanaken,0,13592,754,0,2669,3071,2504,1393,1982,654,508,0,0,0,0,43,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24059,Landen,0,11140,711,0,2571,1724,1518,1645,1438,906,495,0,0,0,66,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33040,Langemark-Poelkapelle,0,5578,326,0,1103,1337,559,677,1171,228,135,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25119,Lasne,0,8967,282,0,0,40,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,469,181,5271,347,1152,120,71,421,0,27,0,0,0,0,30,0,12
BE_55035,Le Roeulx,0,5736,446,0,0,40,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,1302,786,1644,346,606,141,54,62,34,35,36,26,10,0,0,0,0
BE_42011,Lebbeke,0,13542,583,0,3242,3078,2253,1086,1623,872,583,185,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41034,Lede,0,13464,593,0,3126,3190,2111,935,1684,939,343,120,398,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36010,Ledegem,0,7002,447,0,1244,1558,605,934,1596,377,200,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34025,Lendelede,0,4272,184,0,974,1031,377,468,831,272,113,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23104,Lennik,0,6479,250,0,2120,985,1068,294,943,562,155,0,0,0,26,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53046,Lens,0,2970,160,0,0,24,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,744,255,958,160,396,63,25,47,17,9,12,11,5,0,0,0,0
BE_71034,Leopoldsburg / Bourg-Léopold,0,10672,503,0,2220,2512,588,1506,2045,500,695,0,0,0,0,28,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52075,Les Bons Villers,0,6461,453,0,0,31,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,1121,568,1612,1033,816,190,98,96,35,50,36,11,11,0,0,0,0
BE_55023,Lessines / Lessen,0,11982,1205,0,0,348,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,3461,1640,1663,993,1173,351,309,129,61,78,75,47,12,0,0,0,0
BE_57094,Leuze-en-Hainaut,0,9284,872,0,0,72,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,2169,912,2108,912,1247,248,65,74,43,44,49,86,11,0,0,0,0
BE_84035,Libin,0,3508,342,0,0,27,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,573,345,1007,499,433,94,0,18,0,23,0,27,0,0,0,0,0
BE_84077,Libramont-Chevigny,0,7500,668,0,0,26,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,1022,541,2601,1368,841,152,0,45,0,30,0,39,0,0,0,0,0
BE_36011,Lichtervelde,0,6559,409,0,1105,1262,666,900,1504,470,190,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23044,Liedekerke,0,8950,426,0,2405,1919,881,1309,1125,462,282,0,0,0,32,23,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12021,Lier / Lierre,0,37286,1515,0,10588,6051,4469,2434,3200,5425,2297,724,0,0,0,0,0,303,179,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45063,Lierde,0,4900,270,0,845,1070,1038,503,691,247,178,53,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63045,Lierneux,0,2363,236,0,0,17,0,0,0,0,0,25,0,0,0,0,50,0,0,0,0,332,304,318,538,395,49,18,13,0,20,0,2,0,32,14,0,0
BE_44085,Lievegem,0,19102,802,0,4126,3181,2943,1718,3418,1612,982,251,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13019,Lille,0,11808,492,0,3724,2583,844,633,1784,1031,543,91,0,0,0,0,0,54,14,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63046,Limbourg / Limburg,0,3889,344,0,0,21,0,0,0,0,0,44,0,0,0,0,157,0,0,0,0,895,529,723,299,513,166,33,36,0,27,0,7,0,75,20,0,0
BE_64047,Lincent / Lijsem,0,2272,163,0,0,22,0,0,0,0,0,30,0,0,0,0,87,0,0,0,0,565,287,534,181,214,57,22,47,0,11,0,5,0,31,16,0,0
BE_23100,Linkebeek,0,1912,0,0,24,8,13,22,6,231,23,0,0,0,9,1,181,0,0,0,0,175,0,658,70,483,13,0,86,0,0,0,0,0,0,0,98,0
BE_11025,Lint,0,6197,156,0,2312,946,743,337,625,693,259,58,0,0,0,0,0,54,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24133,Linter,0,5353,247,0,1302,1004,550,572,1209,247,201,0,0,0,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32030,Lo-Reninge,0,2334,121,0,472,372,315,214,637,130,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56044,Lobbes,0,3937,342,0,0,16,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,1085,481,608,484,492,120,37,37,31,22,25,13,4,0,0,0,0
BE_44034,Lochristi,0,16291,579,0,3774,2825,3978,964,2152,1135,618,227,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46014,Lokeren,0,28081,1450,0,5222,5244,5381,2570,3384,2973,1524,267,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72020,Lommel,0,21343,1223,0,4417,4032,1221,3072,4809,1053,1396,0,0,0,0,56,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23045,Londerzeel,0,13292,534,0,4562,2339,1613,798,1885,1014,374,0,0,0,49,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63048,Lontzen,0,3100,377,0,0,55,0,0,0,0,0,41,0,0,0,0,39,0,0,0,0,353,218,632,545,583,88,23,29,0,35,0,5,0,71,6,0,0
BE_24066,Lubbeek,0,10351,278,0,3857,933,1293,714,1574,1284,370,0,0,0,17,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71037,Lummen,0,11458,668,0,2688,1991,1205,1355,2147,875,475,0,0,0,0,34,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45064,Maarkedal,0,4713,233,0,1088,652,1141,324,786,340,119,24,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72021,Maaseik,0,15902,969,0,3268,3631,2573,1625,2391,801,584,0,0,0,0,24,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73107,Maasmechelen,0,23215,1573,0,3602,4046,2457,3572,4554,1184,2079,0,0,0,0,45,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23047,Machelen (Halle-Vilvoorde) / Machelen (Hal-Vilvorde),0,8764,646,0,1851,838,855,1400,1062,860,785,0,0,0,83,30,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43010,Maldegem,0,17216,1147,0,3337,3166,3620,1300,2737,1092,594,165,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11057,Malle,0,10583,415,0,3958,2098,787,550,1270,780,514,119,0,0,0,0,0,74,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63049,Malmedy,0,8803,1175,0,0,53,0,0,0,0,0,78,0,0,0,0,218,0,0,0,0,876,775,1990,2048,932,318,52,104,0,53,0,19,0,88,24,0,0
BE_52043,Manage,0,13678,1660,0,0,153,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,5092,2488,1197,502,1090,387,109,117,121,119,131,114,25,0,0,0,0
BE_83055,Manhay,0,2457,217,0,0,34,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,306,242,565,514,328,73,0,28,0,22,0,22,0,0,0,0,0
BE_83034,Marche-en-Famenne,0,11768,1105,0,0,65,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,2622,1168,2120,2332,1349,358,0,119,0,92,0,63,0,0,0,0,0
BE_61039,Marchin,0,3653,275,0,0,21,0,0,0,0,0,38,0,0,0,0,143,0,0,0,0,933,533,553,157,702,72,78,58,0,13,0,8,0,54,15,0,0
BE_81013,Martelange,0,1952,203,0,0,19,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,271,152,376,331,455,53,0,16,0,17,0,13,0,0,0,0,0
BE_12025,Mechelen / Malines,0,55178,2192,0,12343,7644,8921,4907,4502,8278,5131,635,0,0,0,0,0,350,65,95,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13021,Meerhout,0,7366,376,0,1782,1847,571,801,1081,396,374,86,0,0,0,0,0,34,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23050,Meise,0,13196,609,0,4132,1485,2265,728,1471,1382,474,0,0,0,136,222,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85024,Meix-devant-Virton,0,2003,198,0,0,11,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,338,222,319,469,351,30,0,4,0,16,0,9,0,0,0,0,0
BE_44040,Melle,0,8285,312,0,1767,1186,1529,790,1022,1135,421,90,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34027,Menen / Menin,0,21469,1481,0,3012,4523,2212,4124,3196,1529,1090,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56049,Merbes-le-Château,0,2831,287,0,0,30,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,911,400,412,266,256,72,18,35,14,21,24,12,4,0,0,0,0
BE_23052,Merchtem,0,11617,421,0,3080,1697,2406,526,1409,931,343,0,0,0,52,657,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44043,Merelbeke,0,17615,724,0,3403,2230,4101,1410,2094,2594,826,164,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13023,Merksplas,0,5877,241,0,1565,1168,1092,226,782,507,223,46,0,0,0,0,0,16,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33016,Mesen / Messines,0,653,71,0,61,105,121,132,87,37,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_81015,Messancy,0,4905,512,0,0,38,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,720,299,871,1231,801,167,0,29,0,57,0,25,0,0,0,0,0
BE_92087,Mettet,0,9000,817,0,0,82,0,0,0,0,0,79,0,0,0,0,329,0,0,0,0,1732,1077,1420,1635,1042,413,36,129,66,98,0,45,0,0,0,0,0
BE_37007,Meulebeke,0,7828,460,0,1444,1875,689,1024,1680,347,236,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35011,Middelkerke,0,14309,810,0,4669,2524,1781,1548,1482,867,439,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61041,Modave,0,2896,181,0,0,16,0,0,0,0,0,40,0,0,0,0,113,0,0,0,0,680,401,624,170,435,72,62,27,0,10,0,4,0,51,10,0,0
BE_44045,Moerbeke (Gent) / Moerbeke (Gand),0,4609,187,0,830,896,1382,313,380,305,241,56,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13025,Mol,0,24715,1123,0,6894,4938,1784,2189,4225,1578,1537,276,0,0,0,0,0,109,19,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21012,Molenbeek-Saint-Jean / Sint-Jans-Molenbeek,0,38751,3558,0,1200,630,708,0,436,0,0,0,0,0,0,0,1823,0,0,0,0,11932,0,3518,1999,4879,510,0,592,0,0,0,0,0,0,0,6966,0
BE_56051,Momignies,0,3443,385,0,0,17,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,770,404,900,311,356,119,8,20,30,24,23,26,3,0,0,0,0
BE_53053,Mons / Bergen,0,63316,5272,0,0,533,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0,21016,7642,8903,3678,9866,1544,545,695,434,553,506,347,110,0,0,0,0
BE_57095,Mont-de-lEnclus,0,2187,241,0,0,109,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,406,187,694,151,250,36,13,14,6,9,9,8,1,0,0,0,0
BE_25068,Mont-Saint-Guibert,0,5099,258,0,0,25,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,698,366,1565,399,1187,96,82,82,0,17,0,0,0,0,35,0,11
BE_52048,Montigny-le-Tilleul,0,6759,475,0,0,58,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,1470,684,1734,444,958,237,52,118,47,44,46,19,6,0,0,0,0
BE_36012,Moorslede,0,8210,546,0,1613,1932,869,1054,1455,460,221,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56087,Morlanwelz,0,11175,1120,0,0,99,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,4057,2169,1093,429,928,327,110,97,95,67,112,89,35,0,0,0,0
BE_11029,Mortsel,0,17311,448,0,5420,2137,1708,1247,1311,3188,1418,235,0,0,0,0,0,135,18,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_54007,Mouscron / Moeskroen,0,30375,3778,0,0,441,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,6745,2970,3584,4983,5049,855,174,181,235,187,268,386,40,0,0,0,0
BE_85026,Musson,0,2800,362,0,0,26,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,662,252,331,463,484,89,0,11,0,26,0,22,0,0,0,0,0
BE_92094,Namur / Namen,0,73006,4819,0,0,356,0,0,0,0,0,1153,0,0,0,0,3934,0,0,0,0,13290,7003,10158,15652,12650,1419,436,1010,308,385,0,433,0,0,0,0,0
BE_61043,Nandrin,0,4015,200,0,0,21,0,0,0,0,0,70,0,0,0,0,206,0,0,0,0,733,419,1148,268,648,86,88,56,0,11,0,3,0,46,12,0,0
BE_83040,Nassogne,0,3705,336,0,0,29,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,780,391,676,590,532,100,0,42,0,27,0,22,0,0,0,0,0
BE_44048,Nazareth,0,8536,414,0,1751,1223,1773,630,1691,655,287,75,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84043,Neufchâteau (Neufchâteau),0,5071,400,0,0,29,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,620,434,1128,1494,639,102,0,36,0,28,0,29,0,0,0,0,0
BE_62121,Neupré,0,6920,318,0,0,30,0,0,0,0,0,82,0,0,0,0,332,0,0,0,0,1399,614,2181,404,1079,178,58,107,0,34,0,4,0,66,34,0,0
BE_11030,Niel,0,6834,285,0,1968,1658,635,743,369,513,505,74,0,0,0,0,0,56,8,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71045,Nieuwerkerken (Hasselt),0,5069,318,0,1002,912,468,834,1140,225,147,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38016,Nieuwpoort / Nieuport,0,8608,484,0,2415,1651,764,1071,1450,398,248,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12026,Nijlen,0,16785,751,0,5152,3555,1238,990,2404,1366,970,188,0,0,0,0,0,138,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41048,Ninove,0,27819,1389,0,4388,9070,5576,2785,1995,1592,747,219,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25072,Nivelles / Nijvel,0,20441,1266,0,0,159,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,4026,1506,5903,1147,3918,454,255,352,0,153,0,0,0,0,178,0,58
BE_92097,Ohey,0,3527,269,0,0,18,0,0,0,0,0,48,0,0,0,0,153,0,0,0,0,625,496,616,622,461,90,18,57,15,26,0,13,0,0,0,0,0
BE_13029,Olen,0,8955,509,0,2285,2066,671,862,1308,619,468,91,0,0,0,0,0,50,7,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63057,Olne,0,2857,152,0,0,13,0,0,0,0,0,42,0,0,0,0,125,0,0,0,0,398,295,743,233,522,96,116,59,0,19,0,6,0,28,10,0,0
BE_91103,Onhaye,0,2279,218,0,0,16,0,0,0,0,0,12,0,0,0,0,64,0,0,0,0,413,220,468,453,236,69,22,54,10,17,0,7,0,0,0,0,0
BE_44052,Oosterzele,0,9955,442,0,1874,1464,2271,748,1543,1095,410,74,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31022,Oostkamp,0,18699,895,0,3755,3170,1956,2483,3852,1744,569,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37010,Oostrozebeke,0,5690,376,0,1277,1514,470,579,1042,209,160,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23060,Opwijk,0,10152,309,0,3088,1976,1574,580,1271,791,322,0,0,0,29,170,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64056,Oreye / Oerle,0,3322,229,0,0,20,0,0,0,0,0,45,0,0,0,0,106,0,0,0,0,837,464,842,149,349,100,60,33,0,16,0,6,0,44,22,0,0
BE_25120,Orp-Jauche,0,6015,398,0,0,48,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,1201,583,1591,510,895,196,59,114,0,34,0,0,0,0,70,0,15
BE_35013,Oostende / Ostende,0,46761,2175,0,9222,9189,6015,9166,3692,4051,2431,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25121,Ottignies-Louvain-la-Neuve,0,19603,1120,0,0,78,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,2537,1495,4598,1757,5739,358,363,302,0,53,0,0,0,0,143,0,36
BE_24086,Oud-Heverlee,0,7809,208,0,2379,570,1138,575,1418,1156,316,0,0,0,23,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13031,Oud-Turnhout,0,8907,303,0,2655,1995,724,677,1296,746,395,74,0,0,0,0,0,17,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45035,Oudenaarde / Audenarde,0,22567,1187,0,3879,3763,5441,2095,3067,2251,636,166,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35014,Oudenburg,0,6826,348,0,1038,1448,1303,978,1049,335,243,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72042,Oudsbergen,0,16738,1007,0,3784,3246,1255,1002,4664,911,807,0,0,0,0,38,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61048,Ouffet,0,1950,172,0,0,10,0,0,0,0,0,25,0,0,0,0,67,0,0,0,0,347,237,506,167,221,37,90,26,0,8,0,2,0,29,6,0,0
BE_62079,Oupeye,0,15778,1173,0,0,80,0,0,0,0,0,186,0,0,0,0,524,0,0,0,0,4156,3120,2364,1177,1474,708,131,239,0,85,0,57,0,237,67,0,0
BE_23062,Overijse,0,14501,578,0,3441,1106,3956,598,1477,1886,352,0,0,0,154,38,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57064,Péruwelz,0,10777,1262,0,0,92,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,3235,1187,2262,467,1139,217,75,45,56,73,68,150,11,0,0,0,0
BE_84050,Paliseul,0,3688,371,0,0,33,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,726,386,933,660,309,96,0,24,0,29,0,27,0,0,0,0,0
BE_57062,Pecq,0,3484,351,0,0,42,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,998,332,628,327,545,71,22,22,14,14,15,18,4,0,0,0,0
BE_72030,Peer,0,11792,614,0,2396,2435,1040,879,3289,609,481,0,0,0,0,29,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72043,Pelt,0,20749,1204,0,4639,4064,1660,1861,4717,1493,1012,0,0,0,0,60,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23064,Pepingen,0,3217,114,0,987,445,600,164,483,278,104,0,0,0,13,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63058,Pepinster,0,6342,617,0,0,34,0,0,0,0,0,90,0,0,0,0,248,0,0,0,0,1167,980,1250,327,842,377,60,73,0,63,0,25,0,151,38,0,0
BE_25084,Perwijs (Nijvel) / Perwez (Nivelles),0,6259,382,0,0,39,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,1022,430,1839,842,954,149,101,125,0,44,0,0,0,0,38,0,14
BE_93056,Philippeville,0,6363,619,0,0,62,0,0,0,0,0,63,0,0,0,0,188,0,0,0,0,1367,894,1217,671,646,261,62,91,63,82,0,77,0,0,0,0,0
BE_37011,Pittem,0,4917,293,0,889,1122,593,509,1144,219,112,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63088,Plombières,0,5731,672,0,0,40,0,0,0,0,0,63,0,0,0,0,142,0,0,0,0,875,745,1097,737,766,266,32,57,0,66,0,18,0,132,23,0,0
BE_52055,Pont-à-Celles,0,11484,845,0,0,104,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,2770,1379,2067,752,1673,616,167,153,71,79,110,50,18,0,0,0,0
BE_33021,Poperinge,0,14054,938,0,2101,2658,2202,1729,3025,880,408,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92101,Profondeville,0,8262,457,0,0,38,0,0,0,0,0,107,0,0,0,0,435,0,0,0,0,1073,675,1576,2113,1276,188,35,144,37,65,0,43,0,0,0,0,0
BE_12029,Putte,0,12746,522,0,3266,2732,1996,643,1982,757,604,138,0,0,0,0,0,75,14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12041,Puurs-Sint-Amands,0,18761,559,0,4996,3418,1519,1114,4418,1423,1007,172,0,0,0,0,0,85,19,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53084,Quévy,0,3987,345,0,0,38,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,1278,462,625,460,417,117,20,28,25,26,22,15,6,0,0,0,0
BE_53065,Quaregnon,0,10610,1205,0,0,114,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,4580,1846,698,390,768,276,142,90,96,77,72,61,13,0,0,0,0
BE_53068,Quiévrain,0,4089,419,0,0,42,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,1555,614,631,236,258,105,22,24,37,23,32,21,9,0,0,0,0
BE_63061,Raeren,0,3766,519,0,0,93,0,0,0,0,0,44,0,0,0,0,15,0,0,0,0,386,103,709,771,911,73,6,12,0,39,0,24,0,55,6,0,0
